CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PVEM,NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PRD,PT,MC,PSD,MORENA,ES,PH,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0359,B,41,42,16,7,2,0,0,3,22,5,19,43,25,14,12,1,251,21,273,530,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0359,C01,32,51,18,8,2,0,0,2,17,5,10,51,30,15,15,1,256,22,279,530,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0360,B,65,40,10,6,3,0,0,1,18,9,29,92,46,23,4,0,346,44,390,719,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0360,C01,67,42,21,17,1,0,0,0,23,9,22,87,52,36,10,0,387,20,407,719,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0361,B,44,32,10,1,1,0,0,0,19,1,26,50,22,8,12,0,226,22,248,474,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0361,C01,52,37,6,2,0,0,0,0,13,3,28,53,25,9,10,3,238,28,269,473,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0362,B,50,39,18,3,1,0,0,0,27,4,21,43,36,13,13,3,268,28,299,606,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0363,B,83,40,24,6,1,0,0,0,36,4,11,38,37,16,12,0,308,29,337,748,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0364,B,27,42,20,4,3,0,0,0,14,15,15,40,11,11,7,0,209,16,225,445,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0364,C01,37,29,18,4,1,0,0,0,18,12,17,40,23,8,8,1,215,9,225,445,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0364,E01,58,37,18,9,1,0,0,1,30,14,18,94,28,18,9,0,335,19,354,665,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0365,B,71,49,22,3,4,1,0,2,35,18,18,37,20,10,11,0,301,20,321,647,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0365,C01,56,34,32,6,0,1,1,4,34,15,23,40,20,22,9,0,297,23,320,647,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0365,C02,65,36,18,5,2,0,0,1,26,21,27,48,21,8,16,1,294,16,311,647,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0365,C03,42,39,29,6,3,0,0,2,38,13,13,48,26,27,11,0,297,19,316,646,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0366,B,51,61,14,7,1,0,0,0,46,28,48,66,29,21,16,0,388,15,403,729,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0366,C01,64,53,25,8,0,0,0,0,55,30,30,55,33,27,13,0,393,17,410,729,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0366,E01,24,32,6,7,2,0,0,0,45,9,7,23,5,9,4,0,173,20,193,396,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0367,B,40,36,10,6,0,0,0,0,11,26,16,33,18,11,15,0,222,23,245,540,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0367,C01,34,33,10,8,1,0,0,0,27,18,20,47,27,16,12,0,253,14,267,540,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0367,C02,34,24,9,3,0,0,0,0,28,17,31,51,25,11,6,0,239,21,260,539,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0368,B,68,30,13,1,0,1,0,0,14,6,26,18,39,14,14,2,244,27,273,521,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0368,C01,57,29,12,3,1,0,0,0,21,14,21,31,14,15,11,1,229,21,251,520,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0369,B,75,38,12,4,0,0,0,0,23,6,19,44,22,24,28,1,295,33,329,643,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0369,C01,70,40,10,8,1,0,0,0,17,5,16,43,40,25,16,4,291,22,317,642,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0370,B,45,26,15,4,3,0,0,0,29,9,24,86,35,13,9,0,298,14,312,579,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0370,C01,45,34,11,5,0,0,1,0,45,10,25,73,41,11,19,1,320,23,344,578,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0370,C02,36,19,8,2,1,0,0,0,42,6,26,83,50,15,12,0,300,18,318,578,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0371,B,53,34,12,4,1,0,0,0,17,8,28,54,34,14,12,0,271,19,290,511,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0371,C01,53,33,9,6,0,0,0,0,14,7,23,48,31,6,13,2,243,16,261,511,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0372,B,60,27,14,1,0,0,0,0,15,6,17,19,22,8,6,1,195,20,216,402,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0372,C01,51,33,8,6,0,0,0,0,16,5,22,27,28,8,11,2,215,23,240,402,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0373,B,39,32,18,3,1,0,0,1,32,14,18,41,14,9,8,0,230,22,252,514,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0373,C01,29,32,9,9,1,0,0,0,32,13,12,45,21,7,7,1,217,17,235,513,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0373,C02,49,28,17,2,1,0,0,0,21,14,13,36,18,14,7,0,220,16,236,513,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0373,E01,35,33,14,16,2,2,0,4,57,11,12,40,11,18,6,0,261,29,290,543,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0374,B,48,26,16,7,3,0,0,0,41,20,24,73,14,10,6,0,288,19,307,623,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0374,C01,63,45,12,2,0,1,0,0,40,14,29,56,15,18,11,0,306,20,326,622,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0375,B,62,45,17,8,1,2,0,0,19,10,20,47,22,16,18,3,287,22,312,627,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0375,C01,71,46,16,2,0,0,0,0,30,12,22,71,16,24,11,1,321,21,343,627,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0375,C02,52,49,14,5,2,0,1,0,18,7,27,69,21,19,10,2,294,13,309,627,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0375,C03,61,38,18,3,0,0,1,0,32,10,20,60,20,17,8,2,288,19,309,627,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0375,C04,55,52,17,12,0,1,0,0,27,10,19,43,20,13,8,0,277,15,292,627,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0376,B,82,39,9,6,1,0,0,0,30,3,21,26,47,21,14,1,299,46,346,705,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0377,B,45,27,16,10,0,1,0,0,25,3,13,30,23,16,12,2,221,14,237,431,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0377,C01,37,31,14,8,0,0,0,0,18,2,15,28,19,20,8,2,200,24,226,430,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0378,B,65,27,11,7,0,0,0,0,21,5,41,52,40,12,16,0,297,31,328,618,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0378,C01,40,26,19,9,0,0,0,0,11,4,41,59,44,18,16,2,287,20,309,618,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0379,B,46,32,23,1,0,0,0,1,34,4,24,76,28,17,18,0,304,24,328,641,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0379,C01,58,29,20,2,0,0,0,1,35,10,22,82,41,15,14,1,329,27,357,641,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0380,B,95,41,18,4,0,0,0,0,28,2,22,13,11,12,6,3,252,19,274,599,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0381,B,91,55,19,6,0,0,0,0,31,2,24,39,33,16,12,0,328,32,360,681,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0382,B,111,48,13,5,3,0,0,0,26,8,26,38,31,14,13,0,336,27,363,670,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0382,C01,95,42,19,10,2,0,0,0,26,4,37,39,37,23,14,2,348,39,389,670,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0382,C02,90,43,14,18,1,0,0,1,49,6,27,34,43,10,12,1,348,34,383,669,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0383,B,108,15,21,4,0,0,0,1,20,5,32,51,38,15,14,1,324,33,358,661,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0383,E01,52,36,14,3,0,0,0,0,20,2,14,43,37,17,12,1,250,26,277,647,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0383,E01C01,59,39,19,6,0,0,0,0,34,3,18,35,30,24,18,3,285,27,315,647,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0383,E01C02,68,30,22,3,0,0,0,0,30,5,13,39,45,21,19,0,295,17,312,647,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0383,SMR01,8,7,6,2,0,0,0,0,2,0,2,6,1,3,3,0,40,5,45,0,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0383,SRP01,6,7,4,1,,,,,2,0,1,4,0,1,3,0,29,4,33,0,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0384,B,62,31,14,5,0,0,0,0,20,9,13,30,43,14,9,1,250,26,277,519,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0384,C01,48,22,14,8,0,0,0,0,19,13,22,35,28,10,19,2,238,39,279,519,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0384,E01,86,13,6,11,0,0,0,0,22,2,8,38,18,5,10,0,219,4,223,410,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0385,B,69,38,17,8,2,0,0,0,18,9,19,57,23,17,24,1,301,21,323,621,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0385,C01,70,32,16,4,1,0,0,1,13,6,27,54,16,27,14,0,281,24,305,621,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0385,C02,64,25,14,9,0,1,0,0,16,5,32,69,25,13,12,0,285,27,312,620,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0385,C03,46,30,19,11,0,0,0,0,13,5,22,63,25,21,19,1,274,21,296,620,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0386,B,61,62,36,5,2,1,1,0,40,9,50,58,25,19,32,1,401,15,417,742,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0386,C01,102,56,24,9,1,0,0,0,41,10,19,63,22,17,15,0,379,14,393,742,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0386,C02,74,50,22,13,2,0,1,2,37,11,23,75,20,24,17,0,371,21,392,742,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0387,B,62,51,17,12,0,0,0,1,54,8,6,44,15,5,7,0,282,13,295,726,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0387,C01,60,38,15,8,1,0,0,0,62,12,8,47,12,8,4,0,275,26,301,726,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0387,C02,71,43,24,11,1,0,0,0,43,6,10,43,10,4,4,1,270,21,292,726,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0387,C03,69,42,20,12,0,0,0,0,59,6,5,48,17,7,8,0,293,22,315,726,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0387,C04,64,27,25,9,1,0,0,3,46,11,8,53,17,8,8,0,280,21,301,726,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0388,B,75,50,24,13,1,1,0,0,40,5,9,42,17,14,10,1,301,24,326,744,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0388,C01,67,29,21,11,1,0,0,0,38,5,15,58,16,9,14,1,284,23,308,744,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0388,C02,58,53,23,11,1,0,0,0,40,12,8,44,20,11,11,0,292,22,314,743,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0388,C03,68,44,20,9,2,0,0,2,38,15,7,48,18,18,6,0,295,0,295,743,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0612,B,97,35,16,9,0,0,0,2,24,9,30,77,33,10,11,0,353,21,374,734,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0612,C01,115,34,12,5,0,0,0,0,23,13,24,65,20,24,8,3,343,22,368,733,GRUPO DE RECUENTO,,,
,17,MORELOS,4,CUERNAVACA SUR,7,CUERNAVACA,0907,B,95,15,11,3,1,0,2,0,28,7,6,66,18,9,7,2,268,14,284,615,GRUPO DE RECUENTO,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0391,B,24,13,143,13,,,,,90,28,8,7,23,17,15,1,381,12,394,628,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0391,C01,15,14,146,6,,,,,89,37,9,7,23,8,15,0,369,8,377,627,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0391,C02,24,9,146,9,,,,,68,41,5,3,26,12,10,0,353,11,364,627,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0391,C03,22,10,170,7,,,,,64,39,9,1,16,18,13,0,369,18,387,627,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0391,C04,15,15,166,14,,,,,78,26,5,6,22,11,11,1,369,6,376,627,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0391,C05,18,15,165,8,,,,,72,25,13,5,25,10,12,0,368,9,377,627,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0392,B,36,26,151,8,,,,,52,27,6,9,41,11,22,0,389,19,408,639,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0392,C01,28,15,151,6,,,,,68,26,8,2,19,11,13,0,347,19,366,639,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0392,C02,39,18,147,13,,,,,58,34,3,1,22,8,19,0,362,25,387,638,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0393,B,28,25,96,13,,,,,36,18,16,4,31,17,26,0,310,16,326,722,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0393,C01,28,15,93,12,,,,,60,26,15,12,22,26,10,0,319,12,331,722,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0393,C02,29,20,97,9,,,,,38,22,15,7,28,26,20,1,311,10,322,722,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0393,C03,25,16,90,15,,,,,45,27,12,8,36,25,25,0,324,16,340,721,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0393,C04,37,31,110,10,,,,,51,18,12,3,32,23,21,1,348,23,372,721,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0394,B,53,22,140,10,,,,,73,36,8,3,18,1,17,0,381,21,402,610,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0394,C01,43,29,118,16,,,,,70,30,5,1,28,9,13,0,362,17,379,610,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0394,C02,45,16,130,11,,,,,79,38,3,3,29,9,22,0,385,17,402,609,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0395,B,30,20,185,11,,,,,123,57,9,5,17,19,11,0,487,11,498,741,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0395,C01,32,16,186,12,,,,,115,39,14,4,18,16,11,0,463,20,483,741,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0396,B,37,16,135,12,,,,,96,28,10,5,23,11,10,0,383,15,398,643,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0396,C01,31,10,182,11,,,,,82,19,10,2,28,13,18,0,406,20,426,643,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0396,C02,26,13,192,13,,,,,66,32,14,1,22,11,9,0,399,17,416,643,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0396,C03,36,19,177,9,,,,,88,32,9,2,25,10,16,1,423,8,432,643,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0396,C04,22,14,185,5,,,,,82,18,12,4,19,12,15,0,388,16,404,643,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0396,C05,35,14,158,9,,,,,80,22,12,0,29,12,10,0,381,20,401,643,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0397,B,33,33,166,14,,,,,58,26,18,8,30,6,14,0,406,13,419,601,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0397,C01,35,22,157,11,,,,,70,31,9,3,37,12,6,0,393,12,405,600,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0397,C02,41,26,159,17,,,,,66,24,12,4,31,5,9,0,394,17,411,600,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0398,B,47,27,138,10,,,,,58,21,12,4,68,5,12,0,402,13,415,543,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0398,C01,43,24,138,8,,,,,64,13,7,2,75,4,0,0,378,11,389,543,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0398,C02,46,23,143,9,,,,,75,19,6,3,51,6,9,0,390,17,407,543,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0399,B,29,22,183,28,,,,,63,9,9,1,42,8,20,0,414,19,433,658,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0399,C01,25,15,252,29,,,,,77,6,6,0,7,4,12,0,433,7,440,658,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0399,C02,40,23,208,25,,,,,54,12,13,3,34,6,11,0,429,14,443,658,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0399,C03,36,14,170,30,,,,,73,17,11,2,42,8,17,1,420,19,440,658,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0400,B,33,43,160,34,,,,,54,21,6,0,69,5,23,0,448,19,467,623,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0400,C01,35,34,164,25,,,,,61,18,9,2,56,11,27,0,442,18,460,622,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0400,C02,41,26,169,17,,,,,71,11,8,1,56,8,22,0,430,9,439,622,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0401,B,32,25,124,28,,,,,49,12,5,7,68,8,9,0,367,8,375,617,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0401,C01,41,15,124,17,,,,,64,11,6,1,53,7,9,0,348,8,356,617,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0401,C02,50,20,133,12,,,,,59,19,9,5,36,7,16,2,366,6,374,617,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0402,B,45,22,175,11,,,,,68,18,13,3,52,10,9,0,426,16,442,705,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0402,C01,60,26,176,14,,,,,70,12,7,8,45,8,10,0,436,0,436,704,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0402,C02,50,7,167,11,,,,,118,10,8,6,46,7,12,0,442,20,462,704,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0402,C03,46,18,193,22,,,,,69,14,7,5,41,10,6,0,431,18,449,704,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0402,C04,47,18,147,15,,,,,80,9,13,2,38,7,17,1,393,9,403,704,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0403,B,59,20,120,25,,,,,50,13,5,5,39,13,17,0,366,11,377,694,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0403,C01,42,21,126,37,,,,,48,17,7,7,25,18,19,0,367,19,386,693,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0403,C02,46,22,119,31,,,,,35,9,6,9,37,15,14,1,343,14,358,693,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0403,C03,55,21,114,25,,,,,39,11,4,7,32,9,27,0,344,18,362,693,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0403,C04,34,29,119,26,,,,,56,19,7,9,45,10,13,0,367,23,390,693,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0403,SMR01,2,2,6,2,,,,,4,2,1,0,0,2,3,0,24,1,25,0,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0403,SRP01,4,5,10,3,,,,,13,2,7,1,7,6,3,0,61,7,68,0,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0404,B,45,28,97,4,,,,,60,21,9,6,28,14,14,0,326,23,349,558,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0404,C01,54,30,90,2,,,,,56,8,7,2,24,17,18,2,308,26,336,558,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0404,C02,36,29,105,11,,,,,61,16,21,4,16,16,7,0,322,19,341,558,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0405,B,30,25,111,9,,,,,77,21,8,7,16,15,20,0,339,20,359,585,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0405,C01,42,34,123,4,,,,,63,10,11,4,15,7,19,1,332,21,354,585,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0406,B,20,18,147,7,,,,,94,14,16,7,19,13,17,1,372,16,389,621,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0406,C01,43,25,155,4,,,,,57,23,22,4,17,8,24,0,382,26,408,620,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0406,C02,25,11,140,7,,,,,69,18,15,7,21,8,20,0,341,20,361,620,ACTA CASILLA,,,
,17,MORELOS,5,TEMIXCO,8,EMILIANO ZAPATA,0406,C03,22,32,151,7,,,,,61,12,15,3,18,11,23,0,355,11,366,620,ACTA CASILLA,,,
