id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,cabecera,clave_circunscripcion,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,Nulos,No Registrados,PAN-PRD-PT-PC,PRI-PVEM-PANAL,Total
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,88,5,0,242,88,335
25,4/7/2010,12,Ayuntamientos,25,3,1,C,Contigua,0,LOS MOCHIS,,1,AHOME,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,88,4,0,275,74,353
25,4/7/2010,12,Ayuntamientos,25,3,2,C,Contigua,0,LOS MOCHIS,,1,AHOME,575,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,88,1,0,233,75,309
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,525,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,89,3,0,201,63,267
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,520,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,90,10,1,223,63,297
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,653,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,91,7,0,260,99,366
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,396,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,92,1,0,148,45,194
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,449,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,93,0,0,170,68,238
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,245,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,94,0,0,86,31,117
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,397,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,319,3,0,185,84,272
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,427,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,320,5,0,195,94,294
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,397,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,321,3,0,154,85,242
25,4/7/2010,12,Ayuntamientos,25,3,1,C,Contigua,0,LOS MOCHIS,,1,AHOME,397,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,321,7,0,160,94,261
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,358,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,322,7,0,178,64,249
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,639,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,323,0,0,220,148,368
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,324,12,0,241,131,384
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,298,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,325,4,0,94,123,221
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,731,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,326,11,0,213,286,510
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,524,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,327,4,0,263,95,362
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,732,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,328,4,0,283,225,512
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,283,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,329,5,3,126,76,210
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,398,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,330,2,0,210,106,318
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,390,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,331,7,0,172,98,277
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,338,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,332,2,1,113,106,222
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,336,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,333,3,0,121,105,229
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,621,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,334,6,3,259,180,448
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,680,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,335,1,16,330,118,465
25,4/7/2010,12,Ayuntamientos,25,11,1,C,Contigua,0,BADIRAGUATO,,3,BADIRAGUATO,395,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,565,7,2,90,156,255
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,460,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,566,5,0,88,203,296
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,253,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,567,2,1,38,120,161
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,498,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,568,5,0,138,178,321
25,4/7/2010,12,Ayuntamientos,25,11,1,C,Contigua,0,BADIRAGUATO,,3,BADIRAGUATO,499,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,568,4,0,134,186,324
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,347,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,569,3,1,88,68,160
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,496,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,570,11,3,84,166,264
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,326,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,571,7,0,71,80,158
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,443,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,572,7,2,45,188,242
25,4/7/2010,12,Ayuntamientos,25,11,1,C,Contigua,0,BADIRAGUATO,,3,BADIRAGUATO,443,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,572,6,0,57,184,247
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,573,17,1,111,279,408
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,502,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,574,7,0,101,249,357
25,4/7/2010,12,Ayuntamientos,25,11,1,C,Contigua,0,BADIRAGUATO,,3,BADIRAGUATO,502,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,574,10,3,70,276,359
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,379,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,575,6,1,111,91,209
25,4/7/2010,12,Ayuntamientos,25,11,1,C,Contigua,0,BADIRAGUATO,,3,BADIRAGUATO,379,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,575,5,1,101,98,205
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,91,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,576,0,0,19,37,56
25,4/7/2010,12,Ayuntamientos,25,11,1,E,Extraordinaria,0,BADIRAGUATO,,3,BADIRAGUATO,224,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,576,3,0,75,85,163
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,573,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,577,7,0,74,190,271
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,202,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,808,1,0,52,49,102
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,124,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,809,0,1,44,27,72
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,353,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,810,10,0,121,93,224
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,154,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,811,0,0,52,39,91
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,220,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,812,1,0,60,65,126
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,382,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,813,3,4,105,95,207
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,228,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,814,1,0,66,62,129
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,177,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,815,2,0,43,60,105
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,155,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,816,2,1,52,37,92
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,288,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,817,5,0,74,74,153
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,343,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,818,1,0,94,100,195
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,414,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,819,6,3,92,118,219
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,451,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,820,4,0,122,123,249
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,330,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,821,4,1,105,116,226
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,361,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,822,6,2,121,108,237
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,534,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,823,7,0,160,171,338
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,510,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,824,8,5,153,180,346
25,4/7/2010,12,Ayuntamientos,25,12,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,488,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,825,2,3,133,158,296
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,717,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,95,6,1,269,100,376
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,508,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,96,3,0,207,85,295
25,4/7/2010,12,Ayuntamientos,25,3,1,C,Contigua,0,LOS MOCHIS,,1,AHOME,509,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,96,1,0,193,87,281
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,561,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,97,8,0,234,98,340
25,4/7/2010,12,Ayuntamientos,25,3,1,C,Contigua,0,LOS MOCHIS,,1,AHOME,561,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,97,6,0,265,93,364
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,708,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,98,8,0,323,87,418
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,685,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,99,7,0,286,101,394
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,532,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,100,2,0,272,76,350
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,561,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,101,3,0,314,62,379
25,4/7/2010,12,Ayuntamientos,25,3,1,C,Contigua,0,LOS MOCHIS,,1,AHOME,562,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,101,4,0,283,89,376
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,431,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,102,2,0,187,61,250
25,4/7/2010,12,Ayuntamientos,25,3,1,E,Extraordinaria,0,LOS MOCHIS,,1,AHOME,292,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,102,4,0,87,52,143
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,103,2,0,251,80,333
25,4/7/2010,12,Ayuntamientos,25,3,1,C,Contigua,0,LOS MOCHIS,,1,AHOME,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,103,1,0,254,79,334
25,4/7/2010,12,Ayuntamientos,25,3,2,C,Contigua,0,LOS MOCHIS,,1,AHOME,588,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,103,3,0,240,75,318
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,167,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,104,3,0,71,21,95
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,284,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,105,4,0,108,31,143
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,283,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,106,2,0,115,43,160
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,699,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,336,14,1,312,149,476
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,582,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,337,10,0,264,132,406
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,158,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,338,3,81,34,45,163
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,514,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,339,4,1,218,76,299
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,318,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,340,5,0,111,82,198
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,311,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,341,4,0,110,71,185
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,506,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,342,7,0,135,173,315
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,343,12,0,172,146,330
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,521,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,344,8,0,279,84,371
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,594,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,345,10,0,315,82,407
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,719,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,346,7,0,371,86,464
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,303,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,347,6,0,138,51,195
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,300,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,348,2,0,171,38,211
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,402,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,349,6,0,159,49,214
25,4/7/2010,12,Ayuntamientos,25,3,1,C,Contigua,0,LOS MOCHIS,,1,AHOME,403,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,349,4,0,158,55,217
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,480,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,350,5,0,194,130,329
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,564,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,351,0,0,227,158,385
25,4/7/2010,12,Ayuntamientos,25,3,1,B,Basica,0,LOS MOCHIS,,1,AHOME,530,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,352,2,0,196,163,361
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,120,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,578,2,0,7,59,68
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,497,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,579,9,0,90,135,234
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,218,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,580,2,0,6,130,138
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,110,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,581,3,2,35,27,67
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,241,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,582,2,1,97,65,165
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,124,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,583,0,0,48,34,82
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,244,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,584,2,0,12,123,137
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,624,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,585,11,5,79,292,387
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,137,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,586,2,0,39,48,89
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,383,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,587,7,0,45,115,167
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,202,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,588,6,0,5,64,75
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,205,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,589,1,2,20,116,139
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,394,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,590,5,1,46,179,231
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,89,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,591,0,0,19,45,64
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,261,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,592,3,1,43,96,143
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,489,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,593,5,1,75,167,248
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,405,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,594,9,1,81,118,209
25,4/7/2010,12,Ayuntamientos,25,11,1,B,Basica,0,BADIRAGUATO,,3,BADIRAGUATO,242,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,595,5,2,60,61,128
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,240,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,861,3,0,50,85,138
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,290,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,862,4,3,64,85,156
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,390,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,863,6,0,95,94,195
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,261,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,864,4,3,57,66,130
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,332,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,865,6,0,69,87,162
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,432,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,866,10,0,108,123,241
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,367,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,867,5,0,115,79,199
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,296,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,868,3,0,75,91,169
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,262,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,869,0,1,91,66,158
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,269,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,870,1,2,66,89,158
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,231,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,871,3,0,61,59,123
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,405,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,872,3,1,169,78,251
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,566,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,873,3,0,215,122,340
25,4/7/2010,12,Ayuntamientos,25,24,1,B,Basica,0,CULIACAN ROSALES,,6,CULIACAN,319,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,874,3,0,124,74,201
