uniqueid,year,incumbent_party_Horacio
24024,2003,PRI_PVEM
24024,2006,PAN_PANAL
24024,2009,PAN_PANAL
24024,2012,PRI_PVEM
24024,2015,PAN
24024,2018,NA
24025,1997,PAN
24025,2000,PRI
24025,2003,PRI_PCP
24025,2006,PAN_PANAL
24025,2009,PAN_PANAL
24025,2012,PRD_PT_MC
24025,2015,PRI_PANAL
24025,2018,NA
24026,1997,PAN
24026,2000,PAN
24026,2003,PAN
24026,2006,PAN
24026,2009,PAN
24026,2012,PRI_PVEM
24026,2015,PAN
24026,2018,NA
24027,1997,PRI
24027,2000,PAN
24027,2003,PAN
24027,2006,PRI
24027,2009,PAN
24027,2012,PRI_PVEM
24027,2015,PAN
24027,2018,NA
24028,1997,PAN
24028,2000,PAN
24028,2003,PAN
24028,2006,PAN_PANAL
24028,2009,PRI_PVEM
24028,2012,PRI_PVEM
24028,2015,PRD_PT
24028,2018,NA
24029,1997,PRI
24029,2000,PRI
24029,2003,PRI
24029,2006,PRD_PT_MC
24029,2009,PAN_PANAL
24029,2012,PAN_PANAL
24029,2015,PRD_PT_PCP_MC
24029,2018,NA
24030,1997,PRI
24030,2000,PRI
24030,2003,PAN
24030,2006,PRD_PT_MC
24030,2009,PCP
24030,2012,PAN
24030,2015,MORENA
24030,2018,NA
24031,1997,PRI
24031,2000,PRI
24031,2003,PRI
24031,2006,PRD_PT_MC
24031,2009,PAN_PT_PANAL
24031,2012,PRI_PVEM
24031,2015,PRD_PT_MC_PANAL
24031,2018,NA
24032,1997,PAN
24032,2000,PAN
24032,2003,PAN
24032,2006,PRI_PCP_PASC
24032,2009,PAN
24032,2012,PRI_PVEM
24032,2015,PRI
24032,2018,NA
24033,1997,PT
24033,2000,PAN
24033,2003,PT
24033,2006,PAN
24033,2009,PRD_PT
24033,2012,PCP
24033,2015,PRI
24033,2018,NA
24034,1997,PRI
24034,2000,PAN
24034,2003,PRI
24034,2006,PCP
24034,2009,PT
24034,2012,PRI_PVEM_PCP
24034,2015,PAN
24034,2018,NA
24035,1997,PAN
24035,2000,PAN
24035,2003,PRD
24035,2006,PAN_PANAL
24035,2009,PRD_PT_PCP_PSD
24035,2012,PRD_PT_MC
24035,2015,PRD_PT
24035,2018,NA
24036,1997,PRD
24036,2000,PRD_PT_PCD_PSN
24036,2003,PRI
24036,2006,PAN_PANAL
24036,2009,PRI
24036,2012,MC
24036,2015,PRI_PVEM_PANAL
24036,2018,NA
24037,1997,PRI
24037,2000,PRI
24037,2003,PRI
24037,2006,PRI
24037,2009,PAN_PANAL
24037,2012,PANAL
24037,2015,PRI_PANAL
24037,2018,NA
24038,1997,PRI
24038,2000,NPP
24038,2003,PAN
24038,2006,PRI_PASC
24038,2009,PRI_PANAL
24038,2012,PRD_PCP
24038,2015,PRD
24038,2018,NA
24039,1997,PRI
24039,2000,PRD
24039,2003,PAN
24039,2006,PAN
24039,2009,PRI_PVEM
24039,2012,PAN_PANAL
24039,2015,PANAL
24039,2018,NA
24040,1997,PRI
24040,2000,PRI
24040,2003,PRI
24040,2006,PAN
24040,2009,PANAL
24040,2012,PRI_PVEM
24040,2015,PRI_PVEM_PANAL
24040,2018,NA
24041,1997,PRD
24041,2000,PRD_PT_PCD_PSN
24041,2003,PRD
24041,2006,PAN
24041,2009,PT
24041,2015,PRD_PCP
24041,2018,NA
24042,1997,PRI
24042,2000,PRI
24042,2003,PAN
24042,2006,PAN
24042,2009,PRI
24042,2012,PAN_PANAL
24042,2015,PRI
24042,2018,NA
24043,1997,NA
24043,2000,PRI
24043,2003,PAN
24043,2006,PRI_PASC
24043,2009,PRI
24043,2012,NA
24043,2015,PRI
24043,2018,NA
24044,1997,PRI
24044,2000,PRI
24044,2003,PAN
24044,2006,PRI_PASC
24044,2009,PAN_PANAL
24044,2012,PRI_PVEM
24044,2015,PRD
24044,2018,NA
24045,1997,PRI
24045,2000,PAN
24045,2003,PAN
24045,2006,PRI
24045,2009,PAN
24045,2012,PAN_PANAL
24045,2015,PVEM
24045,2018,NA
24046,1997,PRI
24046,2000,PAN
24046,2003,PRI
24046,2006,PRD_PT_MC
24046,2009,PRI
24046,2012,PAN_PRD_PT_PVEM_PCP_MC_PANAL
24046,2015,PRI
24046,2018,NA
24047,1997,PAN
24047,2000,PRI
24047,2003,PRI
24047,2006,PAN
24047,2009,PRD
24047,2012,PRI_PVEM
24047,2015,PRI
24047,2018,NA
24048,1997,PAN
24048,2000,PAN
24048,2003,PAN
24048,2006,PRI_PASC
24048,2009,PCP
24048,2012,PAN_PANAL
24048,2015,PRI
24048,2018,NA
24049,1997,PT
24049,2000,PT
24049,2003,PT
24049,2006,PRI
24049,2009,PRI
24049,2012,PRD_PT_MC
24049,2015,PRI
24049,2018,NA
24050,1997,PRI
24050,2000,PRI
24050,2003,PRI
24050,2006,PAN_PANAL
24050,2009,PCP
24050,2012,PCP
24050,2015,PRI_PVEM
24050,2018,NA
24051,1997,PRI
24051,2000,PRI
24051,2003,PAN
24051,2006,PAN_PANAL
24051,2009,PRI
24051,2012,PRI
24051,2015,PRI_PVEM
24051,2018,NA
24052,1997,PRI
24052,2000,PRI
24052,2003,PAN
24052,2006,PRI_PASC
24052,2009,PAN_PANAL
24052,2012,PAN_PANAL
24052,2015,PAN
24052,2018,NA
24053,1997,PRI
24053,2000,PRI
24053,2003,PRI
24053,2006,PAN
24053,2009,PRI
24053,2012,PRI_PVEM
24053,2015,PAN_PT_MC
24053,2018,NA
24054,1997,PRI
24054,2000,PRI
24054,2003,PAN
24054,2006,PRI
24054,2009,PRI
24054,2012,PRI_PVEM
24054,2015,PAN
24054,2018,NA
24055,1997,PRI
24055,2000,PAN
24055,2003,PRI
24055,2006,PAN_PANAL
24055,2009,PVEM_PCP
24055,2012,PT_MC
24055,2015,PT_MC
24055,2018,NA
24056,1997,PAN
24056,2000,PRI
24056,2003,PAN
24056,2006,PRI_PASC
24056,2009,PAN
24056,2012,PRI_PVEM
24056,2015,PRI
24056,2018,NA
24057,1997,PRI
24057,2000,PRI
24057,2003,PRI
24057,2006,PAN
24057,2009,PAN
24057,2012,PRI_PVEM
24057,2015,PAN
24057,2018,NA
24058,1997,PRI
24058,2000,PRI
24058,2003,PAN
24058,2006,PAN_PANAL
24058,2009,PRI_PVEM
24058,2012,PRI_PVEM
24058,2015,PAN
24058,2018,NA
