uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
24008,2018,PVEM,C. MARIA LETICIA VAZQUEZ HERNANDEZ
24008,2021,COAL.,C. MARIA LETICIA VAZQUEZ HERNANDEZ
24009,1919,NA,C. CECILIA CRUZ LOREDO
24009,1950,NA,C. PRIMITIVO LOREDO SÁNCHEZ
24009,1953,NA,C. ARMANDO LOREDO LOREDO
24009,1956,NA,C. ALVARO PATIÑO
24009,1959,NA,C. PRIMITIVO LOREDO SÁNCHEZ
24009,1962,NA,C. BERNABÉ LOREDO CADENA
24009,1965,NA,C. GENARO ALONSO LOREDO
24009,1968,NA,C. ODILÓN ROCHA
24009,1971,NA,C. ALEJANDRO GUERRERO AGUAYO
24009,1974,NA,C. J. JESÚS NAVA LOREDO
24009,1977,NA,C. ANDRÉS LOREDO LOREDO
24009,1980,NA,C. ROMÁN OJEDA FLORES
24009,1983,NA,C. ALEJANDRINO LOREDO GUTIÉRREZ
24009,1986,NA,C. ALEJANDRO LOREDO LOREDO
24009,1989,NA,C. ROBERTO MATA JURADO
24009,1992,PRI,C. JOSE SANTOS NAVA OJEDA
24009,1994,NA,C. CARLOS ESCALANTE HERNÁNDEZ
24009,1995,PRI,C. JUAN CARLOS ESCALANTE HERNANDEZ
24009,1997,PRI,C. MARCOS NAVA OROCIO
24009,2000,PRD,C. MARIA ROSAURA LOREDO LOREDO
24009,2004,APT_,C. OSCAR LOREDO LOREDO
24009,2007,PCP,C. MARIA ROSAURA LOREDO LOREDO
24009,2009,C.C.,C. JOSE SANTOS LOREDO TENORIO
24009,2012,PRI,C. MARIA ROSAURA LOREDO LOREDO
24009,2015,AP,C. ANGEL DE JESUS NAVA LOREDO
24009,2018,PRI,C. MA. ROSAURA LOREDO LOREDO
24009,2021,PRI,C. ESMERALDA ABIGAIL NAVA LOREDO
24010,1953,NA,C. RÉGULO SALAS
24010,1956,NA,C. JUAN OROZCO
24010,1959,NA,C. GENARO LÓPEZ
24010,1962,NA,C. JUAN Z. SÁNCHEZ
24010,1965,NA,C. FRANCISCO IÑIGUEZ
24010,1968,NA,C. ROBERTO GUERRERO GUERRERO
24010,1971,NA,C. ILDEFONSO AGUILAR M.
24010,1974,NA,C. NICOLÁS CEDILLO MONREAL
24010,1977,NA,C. SAÚL BALDAZO TUDÓN
24010,1980,NA,C. ESTEBAN OROZCO RICO
24010,1983,NA,C. DANIEL VÁZQUEZ LÓPEZ
24010,1986,NA,C. ROBERTO GUERRERO GUERRERO
24010,1989,NA,C. ÁLVARO RODRÍGUEZ BECERRA
24010,1992,PRI,LIC. ROSENDO MIRELES COLLAZO
24010,1995,PAN,DR. SILVESTRE CARRIZALES NAVARRETE
24010,1997,PAN,C. ONESIMO VILLANUEVA MARTINEZ
24010,2004,PAN,C. EDMUNDO ALVIZU TOSCANO
24010,2007,PRI,C. PABLO ANTONIO PINTOR HERNANDEZ
24010,2009,PRI,C. LUIS ENRIQUE ACOSTA PARAMO
24010,2012,CPSL,C. JUAN FERNANDO TOVAR TOVAR
24010,2015,AP,C. JUAN ANTONIO GOMEZ PARAMO
24010,2018,PAN,C. MIREYA VANCINI VILLANUEVA
24010,2021,ALIANZA,C. MIREYA VANCINI VILLANUEVA
24011,1947,NA,C. RUBÉN URBINA PANTOJA
24011,1950,NA,C. SATURNINO YÁNEZ
24011,1953,NA,C. SANTIAGO RODRÍGUEZ
24011,1956,NA,C. SALVADOR AGUILAR OLGUÍN
24011,1959,NA,C. PEDRO MARTÍNEZ
24011,1962,NA,C. PABLO FLORES VÁZQUEZ
24011,1965,NA,C. J. GUADALUPE MARTÍNEZ SÁNCHEZ
24011,1968,NA,C. JUAN COMPEAN HERNÁNDEZ
24011,1971,NA,C. CARLOS ROBLES SALDIVAR
24011,1974,NA,C. J. GUADALUPE MARTÍNEZ SÁNCHEZ
24011,1977,NA,C. EDMUNDO MEDINA NOYOLA
24011,1980,NA,C. CAMILO HERNÁNDEZ MARTÍNEZ
24011,1983,NA,C. GREGORIO ROBLES
24011,1986,NA,C. RANULFO HERNÁNDEZ MARTÍNEZ
24011,1989,NA,C. PEDRO PIÑA GUTIÉRREZ
24011,1992,PRI,C. GREGORIO ROBLES ORTIZ
24011,1995,PRI,C. JUAN BAUTISTA RAMIREZ
24011,1997,PAN,C. SANTIAGO HERNANDEZ ROSALES
24011,2000,PAN,C. MARCO ANTONIO HERNANDEZ AVILA
24011,2004,PAN,C. SANTIAGO HERNANDEZ ROBLES
24011,2007,PRI,C. JUAN PEDRO YAÑEZ CARVAJAL
24011,2009,C.C.,C. JOSE GUSTAVO JASSO NAVARRO
24011,2012,PT,C. RAFAEL LARA OVIEDO
24011,2015,PRI,C. GUILLERMO MENDIETA MENDEZ
24011,2018,PRD,C. JOSE ALFREDO PEREZ ORTIZ
24011,2021,COAL.,C. MARCO ANTONIO GONZALEZ JASSO
24012,1919,NA,C. FRANCISCO VIÑAS HERNÁNDEZ
24012,1937,NA,C. PROSPERO ZAPUCHE
24012,1940,NA,C. MERCED SORIA
24012,1942,NA,C. LEOBARDO MARTELL
24012,1944,NA,C. NEMESIO VELARDE
24012,1947,NA,C. ANTONIO HERNÁNDEZ
24012,1950,NA,C. MIGUEL MARTELL
24012,1953,NA,C. PLATÓN OCAÑA
24012,1956,NA,C. MOISÉS RIVERA BESANILLA
24012,1959,NA,C. ABRAHAM CAMARILLO MARTELL
24012,1960,NA,C. RAMÓN MARTELL ESPINOZA
24012,1962,NA,C. LUCIO ORTA GUILLÉN
24012,1965,NA,C. BRUNO CONTRERAS MARTELL
24012,1968,NA,DR. JUAN N. CORTINAS PALACIOS
24012,1971,NA,C. PAULINO POZOS MAYORGA
24012,1974,NA,C. OCTAVIO CONTRERAS MARTELL
24012,1977,NA,C. DAGOBERTO ZÚÑIGA ESCOBAR
24012,1980,NA,C. MANUEL ORTA ORTA
24012,1983,NA,C. RAFAEL MARTELL ESPINOZA
24012,1986,NA,C. JUAN N. CORTINAS PALACIOS
24012,1989,NA,C. OCTAVIO CONTRERAS MARTELL
24012,1992,PRI,ARQ. MARGARITA VIÑAS ORTA
24012,1995,PRI,M.V.Z. ARMANDO OCAÑA SANCHEZ
24012,1997,PRI,C. OMAR FILEMON SAN ROMAN PEREZ
24012,2000,PRI,ING. PAULINO POZOS AGUILAR
24012,2004,APT_,C. DAVID ELISEO CORTINAS GARZA
24012,2007,PRI,C. RAFAEL CRUZ MENDOZA
24012,2009,PAN,C. MANUEL AGUILAR ACUÑA
24012,2012,C.C.,C. JOSE GUADALUPE AGUILAR ACUÑA
24012,2015,AP,C. RODOLFO AGUILAR ACUÑA
24012,2018,PRD,C. JUAN CARLOS ARRIETA VITA
24012,2021,PNA,C. OCTAVIO CONTRERAS MEDINA
24013,1919,NA,C. JAVIER GALLEGOS HERNÁNDEZ
24013,1950,NA,C. FRANCISCO PURATA HERRERA
24013,1953,NA,C. ADÁN GONZÁLEZ
24013,1956,NA,C. ÁNGEL OCEJO VELARDE
24013,1960,NA,C. JAVIER GALLEGOS HERNÁNDEZ
24013,1962,NA,C. MARIANO VELASCO MÚJICA
24013,1965,NA,C. MARIO LOUSTAU ÁLVAREZ
24013,1968,NA,C. MARGARITA BACONNIER OCEJO
24013,1971,NA,C. JAVIER GALLEGOS HERNÁNDEZ
24013,1974,NA,C. LEONARDO ZÚÑIGA AZUARA
24013,1977,NA,C. ANTONIO ESPER BUJAIDAR
24013,1980,NA,C. RAFAEL PIÑA GONZÁLEZ
24013,1983,NA,C. ÁNGEL MARTÍNEZ MANZANARES
24013,1986,NA,C. MIGUEL ROMERO RUIZ ESPARZA
24013,1989,NA,C. ANTONIO ESPER BUJAIDAR
24013,1992,PAN,LIC. ELIGIO QUINTANILLA GONZALEZ
24013,1995,PRI,C.P. ALFREDO GONZALEZ LARRAGA
24013,1997,PT,C. ELIGIO QUINTANILLA GONZALEZ
24013,2000,PRI,L.A.E. JUAN JOSE ORTIZ AZUARA
24013,2004,COALICIÓN,C. JORGE TERAN JUAREZ
24013,2007,PAN,C. ROMULO GARZA MARTINEZ
24013,2009,C.C.,C. MARIA DEL SOCORRO HERRERA ORTA
24013,2012,PRI,LIC. JUAN JOSE ORTIZ AZUARA
24013,2015,AP,C. JORGE TERAN JUAREZ
24013,2018,C.I.,C. ADRIAN ESPER CARDENAS
24013,2021,COAL.,C. DAVID ARMANDO MEDINA SALAZAR
24013,NA,NA,C. DAVID FLORES ORTA
24014,1959,NA,C. MANUEL MORALES MELO
24014,1962,NA,C. SAMUEL LARA GRACIAN
24014,1965,NA,C. MANUEL MORALES MELO
24014,1968,NA,C. HÉCTOR CONTRERAS GUTIÉRREZ
24014,1971,NA,PROFR. J. JESÚS MELO MORALES
24014,1974,NA,C. AGUSTÍN MELO MORALES
24014,1977,NA,C. LUCIO MENDOZA DEL ÁNGEL
24014,1980,NA,C. ALEJANDRO VELIZ REYES
24014,1983,NA,C. FILEMÓN MEDINA HERNÁNDEZ
24014,1986,NA,C. EFRAÍN VIDALES SILVA
24014,1989,NA,C. FRANCISCO CONTRERAS GIJERRERO
24014,1992,PRI,C. PAULA LARRAGA GARCIA
24014,1995,PRI,ING. OSCAR MORALES MEDINA
24014,1997,PRI,C. ROGELIO GONZALEZ VIDALES
24014,2000,PRI,ING. OSCAR MORALES MEDINA
24014,2004,PAN,C. EDGAR HURTADO MORAN
24014,2007,PRI,C. LORENZO HERNANDEZ GUERRERO
24014,2009,C.C.,C. OMAR ALBERTO SONI BULOS
24014,2012,C.C.,C. RAUL DE JESUS GONZALEZ VEGA
24014,2015,AP,C. MANUEL MORALES RAMIREZ
24014,2018,PMC,C. IBETH ARENAS VIDALES
24014,2021,PRI,C. ROBERTO CRUZ HURTADO
24015,1956,NA,C. NICOLÁS ZUPIDO
24015,1959,NA,C. MARCELO HERNÁNDEZ
24015,1962,NA,C. PONCIANO ZUÑIGA DUQUE
24015,1965,NA,C. ANTONIO VIDALES GALVÁN
24015,1968,NA,C. PEDRO CORTES SALAZAR
24015,1971,NA,C. FAUSTO R. NAVARRO AGUILAR
24015,1974,NA,C. JUAN ZUÑIGA DUQUE
24015,1977,NA,C. HIPOLITO REVILLAS AGUILAR
24015,1980,NA,C. IGNACIO LUGO GUERRERO
24015,1983,NA,C. ARMANDO VIGIL RODRÍGUEZ
24015,1986,NA,C. VICENTE CASTRO VALDÉS
24015,1989,NA,C. VICTORINO CARRANZA GARCÍA
24015,1992,PRI,DRA. BLANCA ROSA NAVARRO GONZALEZ
24015,1995,PRI,ING. PEDRO C. COLUNGA GONZALEZ
24015,1997,PRI,C. AGUSTIN HERNANDEZ MORENO
24015,2000,PRI,ING. PEDRO CARLOS COLUNGA GONZALEZ
24015,2004,COALICIÓN,C. HUMBERTO QUIROZ LEIJA
24015,2007,PRI,C. RAFAEL SILVA BLANCO
24015,2009,C.C.,C. VICTOR MANUEL GUEVARA CORONADO
24015,2012,CPSL,C. FRANCISCO GUTIERREZ GARCIA
24015,2015,AP,C. LUIS ARMANDO COLUNGA GONZALEZ
24015,2018,PVEM,C. MANUEL LOPEZ LARA
24015,2021,COAL.,C. MARISOL NAJERA ALBA
24016,1966,NA,C. REYNALDO GARCÍA TIZAÑA
24016,1968,NA,C. JORGE RENTERÍA ROSILLO
24016,1971,NA,C. FERNANDO LEIJA ROQUE
24016,1974,NA,C. ISIDRO TREJO DOMÍNGUEZ
24016,1977,NA,C. REFUGIO ZAVALA RODRÍGUEZ
24016,1980,NA,C. FELIPE ROSALES AHUMADA
24016,1983,NA,C. MARICELA DEL ÁNGEL LARRAGA
24016,1986,NA,C. ARMANDO MINOR LEGARREA
24016,1989,NA,C. EUSEBIO ORDAZ ORTÍZ
24016,1992,PRI,C. NICOLAS HERNANDEZ BANDA
24016,1995,PRI,LIC. HECTOR TAPIA NAVA
24016,1997,PRD,DR. PEDRO CUAUHTEMOC CRUZ GOMEZ
24016,2000,PAN,ING. CRISPIN ORDAZ TRUJILLO
24016,2004,PRI,C. ALEJANDRO NAPOLES ELIZARRARAZ
24016,2007,PAN,C. CRISPIN ORDAZ TRUJILLO
24016,2009,C.C.,C. MANUEL ALVEAR SEVILLA
24016,2012,CPSL,C. TEODORA MATA GARCIA
24016,2015,PAN,C. CRISPIN ORDAZ TRUJILLO
24016,2018,PAN,C. CRISPIN ORDAZ TRUJILLO
24016,2021,COAL.,C. MARIA SOLEDAD CARREÑO LINARES
24017,1959,NA,C. JOSÉ VILLANUEVA BLANCO
24017,1962,NA,C. ESTEBAN VÁZQUEZ
24017,1965,NA,C. SILVANO GÓMEZ BLANCO
24017,1968,NA,C. FELIPE LÓPEZ MALDONADO
24017,1971,NA,C. FILEMÓN HERNÁNDEZ IZAGUIRRE
24017,1974,NA,C. RODOLFO MÉNDEZ MARCELINO
24017,1977,NA,C. FRANCISCO CUÉLLAR FACUNDO
24017,1980,NA,C. MARIANO DE LA ROSA GARCÍA
24017,1983,NA,C. PEDRO RODRÍGUEZ LÓPEZ
24017,1986,NA,C. ESTEBAN GAYTÁN ALONSO
24017,1989,NA,C. SALOMÓN ÁVILA PÉREZ
24017,1992,PRI,C. JUAN CARRERA MENDOZA
24017,1995,PRI,C. LEONEL RAMOS TORRES
24017,1997,PRI,C. CIRILO GERARDO MENDEZ AGUILAR
24017,2000,PRI,PROFR. FILEMON PEREZ MARTINEZ
24017,2004,APT_,C. RAUL SUSTAITA GARCIA
24017,2007,PRI,C. JOSE LUIS MARTINEZ MELENDEZ
24017,2009,PRI,C. ALVARO GUSTAVO JIMENEZ REYES
24017,2012,CPSL,C. BENANCIO HERNANDEZ MORENO
24017,2015,AP,C. ROLANDO ORTIZ HERNANDEZ
24017,2018,PRI,C. JUAN FRANCISCO PEREZ ZAPATA
24017,2021,COAL.,C. JUAN FRANCISCO PEREZ ZAPATA
24018,1965,NA,C. FLORENTINO MORALES GALVÁN
24018,1968,NA,C. JOAQUÍN TABERNILLA MORALES
24018,1971,NA,C. MATILDE HERNÁNDEZ HERNÁNDEZ
24018,1974,NA,C. JOSEFA MORALES VDA. DE MARTÍNEZ
24018,1977,NA,C. JOSÉ ALVAREZ MARTÍNEZ
24018,1980,NA,C. MOISÉS HERNÁNDEZ HERNÁNDEZ
24018,1983,NA,C. JOAQUÍN TABERNILLA MORALES
24018,1986,NA,C. OSCAR JAVIER OLIVARES S
24018,1989,NA,C. RAMÓN GALVÁN CONTRERAS
24018,1992,PRI,LIC. RAUL OLIVARES MORALES
24018,1995,PRI,LIC. BEATRIZ SALDIVAR REYNOSO
24018,1997,PRI,C. CARLOS MORALES CASTILLO
24018,2000,PRI,C. ORFANEL HERNANDEZ CASTILLO
24018,2004,PRI,C. RAUL OLIVARES MORALES
24018,2007,PAN,C. JULIO CESAR SALINAS TERAN
24018,2009,PRI,C. SAUL RIOS TELLO
24018,2012,C.C.,C. GIOVANNI MAGDIEL MARQUEZ GALVAN
24018,2015,PVEM,C. CAROLINA RAMIREZ VILLEGAS
24018,2018,PRI,C. JOSE ANTONIO OLIVARES MORALES
24018,2021,COAL.,C. JOSE ANTONIO OLIVARES MORALES
24019,1959,NA,C. ÁNGEL ÁVILA GUERRERO
24019,1962,NA,C. ROSENDO SÁNCHEZ ALONSO
24019,1965,NA,C. CIRO DE SANTIAGO TORRES
24019,1968,NA,C. FERNANDO ANDRADE ANDRADE
24019,1971,NA,C. HUGO HERNÁNDEZ VEGA
24019,1974,NA,C. ISIDRO OLVERA PÉREZ
24019,1977,NA,C. JUVENTINO RODRÍGUEZ LEAL
24019,1980,NA,C. EUGENIA OLVERA RODRÍGUEZ
24019,1983,NA,C. OLIVO PAZ BOTELLO
24019,1986,NA,C. VICENTE OLVERA FORTANELLI
24019,1989,NA,C. PABLO SÁNCHEZ GARCÍA
24019,1992,PAN,C. ZEFERINO SANCHEZ ALONSO
24019,1995,PRI,C. FAUSTINO RODRIGUEZ SEGOVIA
24019,1997,PRI,C. MOISES MONTES HERNANDEZ
24019,2000,PRI,C. REYNALDO RENDON IBARRA
24019,2004,PRI,C. ANDRES AGUILAR CRUZ
24019,2007,PAN,C. VIANEY MONTES COLUNGA
24019,2009,PRI,C. JOSE GUADALUPE CASTILLO OLVERA
24019,2012,CPSL,C. ROSENDO MENDEZ BARBOSA
24019,2015,AP,C. J. GUADALUPE CASTILLO OLVERA
24019,2018,PT,C. ALEJO OLVERA OLVERA
24019,2021,PMC,C. SERGIO ALBERTO IZAGUIRRE PONCE
24020,1956,NA,C. SANTIAGO J. VIVANCO
