uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
21007,1992,PRI,VICTORINO HERLINDO HERNANDEZ RODRIGUEZ,PARM,,0.792
21007,1995,PRI,?,PRD,,0.7359900374
21007,1998,PRI,BARDOMIANO ANGEL MARTIDON HERNANDEZ,0,,1
21007,2001,PRI,MIGUEL ROMAN MADERO,PAN,,0.4277929155
21007,2004,PRI,FELIX FORTUNATO SERRANO SANCHEZ,PAN,,0.2491776316
21007,2007,PAN,CIPRIANO PASTOR LEON,PRI_PVEM,,0.1481481481
21007,2010,PRI_PVEM,MIGUEL ROMAN MADERO,PAN_PRD_PNA,,0.0263157895
21007,2013,PAN_PRD_PNA,CECILIO LEZAMA HERNANDEZ,PRI_PVEM,,0.1756126021
21007,2018,PRI,CECILIA HERNANDEZ ORDUÑA,PT_MORENA_PES,,0.0742486741
21008,1989,PRI,EDUARDO ALBERTO LANZAGORTA ROMERO,0,,1
21008,1992,PRI,BENJAMIN SILVA CUEVAS,PAN,,0.7427184466
21008,1995,PRI,ISMAEL OROZCO DOMINGUEZ,PRD,,0.3778135048
21008,1998,PRI,GERARDO SILVA VERGARA,PAN,,0.3403682084
21008,2001,PRI,BENJAMIN SILVA CUEVAS,PAN,,0.2200731835
21008,2004,PRI,BERNARDO GUSTAVO RAMIREZ RAMIREZ,PAN,,0.2233434242
21008,2007,PRI_PVEM,RAYMUNDO OLIVERA MUÑOZ,PAN,,0.292861158
21008,2010,PRI_PVEM,BENJAMIN SILVA CUEVAS,PAN_PRD_PNA,,0.2467873832
21008,2013,PT,ERIC ALVARADO BEDNAR,PRI_PVEM,,0.1575477917
21008,2019,PRI,JUAN DANIEL RAMIREZ RAMIREZ,MORENA_PT_PVEM_PES,,0.0679591837
21009,1989,CONCEJO MUNICIPAL,concejo municipal,0,,NA
21009,1992,PRI,WILFRANO CLEMENTE PLACIDO,0,,1
21009,1995,PRI,RAFAEL CLEMENTE BALBUENA,PFCRN,,0.9409090909
21009,1998,PRI,FLOR DORALICIA CALIXTO RIOS,PRD,,0.3424657534
21009,2001,PRI,VIVALDO CALIXTO CALIXTO,PRD,,0.0290635091
21009,2004,PRD,URVANO ADELINO TLATELPA VAQUERO,PRI,,0.0314341847
21009,2007,PRI_PVEM,ALBERTO HERNANDEZ VALENCIA,PNA,,0.0162835249
21009,2010,PRI_PVEM,FLOR DORALICIA CALIXTO RIOS,PT,,0.0264957265
21009,2013,PT,MARBELLA PILAR TLATELPA BRAVO,PRI_PVEM,,0.134939759
21009,2018,PT_MORENA_PES,FAVIAN CALIXTO ONOFRE,PRI,,0.2366288493
21010,1989,PRI,EUGENIO VARGAS TRUJILLO,PAN,,0.1461113668
