uniqueid,year,incumbent_party_Horacio
31013,2018,NA
31014,1995,PRI
31014,1998,PRI
31014,2001,PRI
31014,2004,PRI
31014,2007,PRI
31014,2010,PAN
31014,2012,PAN
31014,2015,PRI_PVEM_PANAL_PH_PES
31014,2018,NA
31015,1995,PRI
31015,1998,PRI
31015,2001,PRI
31015,2004,PAN
31015,2007,PRI
31015,2010,PRI
31015,2012,PRI_PVEM
31015,2015,PRI_PVEM_PANAL
31015,2018,NA
31016,1995,PRI
31016,1998,PRI
31016,2001,PRI
31016,2004,PAN
31016,2007,PRI
31016,2010,PRI
31016,2012,PRI
31016,2015,PRI_PVEM_PANAL_PES
31016,2018,NA
31017,1995,PRI
31017,1998,PRI
31017,2001,PRI
31017,2004,PRI
31017,2007,PRI
31017,2010,PRI
31017,2012,PRI_PVEM
31017,2015,PRI_PVEM_PANAL_PH_PES
31017,2018,NA
31018,1995,PRI
31018,1998,PRI
31018,2001,PRI
31018,2004,PAN
31018,2007,PAN
31018,2010,PRI
31018,2012,PAN
31018,2015,PRI_PVEM_PANAL_PES
31018,2018,NA
31019,1995,PRI
31019,1998,PRI
31019,2001,PAN
31019,2004,PRI
31019,2007,PAN
31019,2010,PAN
31019,2012,PAN
31019,2015,PAN
31019,2018,NA
31020,1995,PRI
31020,1998,PRI
31020,2001,PRI
31020,2004,PRI
31020,2007,PRI
31020,2010,PAN
31020,2012,PRI_PVEM
31020,2015,PRI_PVEM_PANAL_PES
31020,2018,NA
31021,1995,PRI
31021,1998,PRI
31021,2001,PAN
31021,2004,PRI
31021,2007,PAN
31021,2010,PRI
31021,2012,PRI_PVEM
31021,2015,PRI_PVEM_PANAL_PH_PES
31021,2018,NA
31022,1995,PRI
31022,1998,PRI
31022,2001,PRI
31022,2004,PRI
31022,2007,PRI
31022,2010,NA
31022,2012,PRI_PVEM
31022,2015,PRI_PVEM_PANAL_PH_PES
31022,2018,NA
31023,1995,PRI
31023,1998,PRI
31023,2004,PAN
31023,2007,PRI
31023,2010,PRI
31023,2012,PRI_PVEM
31023,2015,PRI_PVEM_PES
31023,2018,NA
31024,1995,PRI
31024,1998,PRI
31024,2001,PRI
31024,2004,PAN
31024,2007,PAN
31024,2010,PRI
31024,2012,PAN
31024,2015,PRI_PVEM_PANAL_PES
31024,2018,NA
31025,1995,PAN
31025,1998,PRI
31025,2001,PAN_PRD
31025,2004,PAN
31025,2007,PRI
31025,2010,PAN
31025,2012,PAN
31025,2015,PAN
31025,2018,NA
31026,1995,PRI
31026,1998,PRI
31026,2001,PRI
31026,2004,PRI
31026,2007,PAN
31026,2010,PAN
31026,2012,NA
31026,2015,PAN
31026,2018,NA
31027,1995,PRI
31027,1998,PRI
31027,2001,PRI
31027,2004,PRI
31027,2007,PRI
31027,2010,PRI_PVEM
31027,2012,PRI_PVEM
31027,2015,PAN
31027,2018,NA
31028,1995,PRI
31028,1998,PRI
31028,2001,PRI
31028,2004,PAN
31028,2007,PRI
31028,2010,PAN
31028,2012,PRI_PVEM
31028,2015,PRI_PVEM_PANAL_PH_PES
31028,2018,NA
31029,1995,PRI
31029,1998,PRI
31029,2001,PRI
31029,2004,PAN
31029,2007,PRI
31029,2010,PRI
31029,2012,PRI_PVEM
31029,2015,PRI_PVEM_PANAL_PES
31029,2018,NA
31030,1995,PRI
31030,1998,PRI
31030,2001,PRI
31030,2004,PRI
31030,2007,PAN
31030,2010,PAN
31030,2012,PRI_PVEM
31030,2015,PAN
31030,2018,NA
31031,1995,PRI
31031,1998,PRI
31031,2001,PRI
31031,2004,PAN
31031,2007,PAN
31031,2010,PAN
31031,2012,PAN
31031,2015,PRI_PVEM_PANAL_PH_PES
31031,2018,NA
31032,1995,PRI
31032,1998,PRI
31032,2001,PAN_PRD
31032,2004,PRI
31032,2007,PRI
31032,2010,PRI_PVEM
31032,2012,PRI_PVEM
31032,2015,PRI_PANAL
31032,2018,NA
31033,1995,PRI
31033,1998,PRI
31033,2001,PRI
31033,2004,PAN
31033,2007,PRI
31033,2010,PAN
31033,2012,PAN
31033,2015,PRI_PANAL_PH_PES
31033,2018,NA
31034,1995,PRI
31034,1998,PRI
31034,2001,PRI
31034,2004,PAN
31034,2007,PAN
31034,2010,PAN
31034,2012,PAN
31034,2015,PRI_PH_PES
31034,2018,NA
31035,1995,PRI
31035,1998,PRI
31035,2001,PAN
31035,2004,PRI
31035,2007,PAN
31035,2010,PAN
31035,2012,PRI_PVEM
31035,2015,PRD
31035,2018,NA
31036,1995,PRI
31036,1998,PRI
31036,2001,PAN
31036,2004,PRI
31036,2007,PAN
31036,2010,PRI
31036,2012,PRI_PVEM
31036,2015,PRI_PVEM_PANAL_PES
31036,2018,NA
31037,1995,PRI
31037,1998,PRI
31037,2001,PRI
31037,2004,PRI
31037,2007,PRI
31037,2010,PRI
31037,2012,PAN
31037,2015,PRI_PVEM
31037,2018,NA
31038,1995,PAN
31038,1998,PRI
31038,2001,PRI
31038,2004,PRI
31038,2007,PAN
31038,2010,PRI
31038,2012,PRI_PVEM
31038,2015,PAN
31038,2018,NA
31039,1995,PRI
31039,1998,PRI
31039,2001,PRI
31039,2004,PRI
31039,2007,PRI
31039,2010,PRI
31039,2012,PRI_PVEM
31039,2015,PRI_PVEM_PANAL
31039,2018,NA
31040,1995,PRI
31040,1998,PRI
31040,2001,PRI
31040,2004,PAN
31040,2007,PRI
31040,2010,PRI_PVEM
31040,2012,PRI
31040,2015,PRI_PVEM_PANAL_PH_PES
31040,2018,NA
31041,1995,PRI
31041,1998,PRI
31041,2001,PRI
31041,2004,PAN
31041,2007,PRI
31041,2010,PRI_PVEM
31041,2012,PRI
31041,2015,PRI_PVEM_PANAL_PH_PES
31041,2018,NA
31042,1995,PRI
31042,1998,PRI
31042,2001,PRI
31042,2004,PRI_PVEM
31042,2007,PAN
31042,2010,PRI
31042,2012,PRI_PVEM
31042,2015,PAN
31042,2018,NA
31043,1995,PRI
31043,1998,PRI
31043,2001,PRI
31043,2004,PAN
31043,2007,PRI
31043,2010,PAN
31043,2012,PRI_PVEM
31043,2015,PRI_PVEM_PANAL_PH_PES
31043,2018,NA
31044,1995,PRI
31044,1998,PRI
31044,2004,PAN
31044,2007,PRI
31044,2010,PRI
31044,2012,PAN
31044,2015,PRI_PH_PES
31044,2018,NA
31045,1995,PRI
31045,1998,PRI
31045,2004,PRI
31045,2007,PRI
31045,2010,PRI
31045,2012,PRI_PVEM
31045,2015,PRI_PVEM_PANAL_PES
31045,2018,NA
31046,1998,PRI
31046,2001,PAN_PRD
31046,2004,PRI
31046,2007,PRI
31046,2010,PAN
31046,2012,PRI_PVEM
31046,2015,PRI_PVEM_PES
31046,2018,NA
31047,1995,PRI
31047,1998,PRI
31047,2001,PRI
31047,2004,PRI
31047,2007,PRI
31047,2010,PAN
31047,2012,PRI_PVEM
31047,2015,PAN
31047,2018,NA
31048,1995,PRI
31048,1998,PRI
31048,2001,PRI
31048,2004,PRD
31048,2007,PVEM
31048,2010,PRI
31048,2012,PRI_PVEM
31048,2015,PVEM
31048,2018,NA
31049,1995,PAN
31049,1998,PAN
31049,2001,PAN_PRD
31049,2004,PAN
31049,2007,PRI
31049,2010,PAN
31049,2012,PAN
31049,2015,PRI_PVEM_PANAL_PES
31049,2018,NA
31050,1995,PAN
31050,1998,PAN
31050,2001,PAN_PRD
31050,2004,PAN
31050,2007,PAN
31050,2010,PRI_PVEM
31050,2012,PAN
31050,2015,PAN
31050,2018,NA
31051,1995,PRI
31051,1998,PRI
31051,2001,PRI
31051,2004,PRI
31051,2007,PAN
31051,2010,PRI
31051,2012,PAN
31051,2015,PRI_PVEM_PANAL_PES
31051,2018,NA
31052,1995,PRI
31052,1998,PRI
31052,2001,PAN_PRD
31052,2004,PRI
31052,2007,PAN
31052,2010,PAN
31052,2012,PRI_PVEM
31052,2015,PAN
31052,2018,NA
31053,1995,PRI
31053,1998,PAN
31053,2001,PRI
31053,2004,PAN
31053,2007,PAN
31053,2010,PRI
31053,2012,PAN
31053,2015,PAN
31053,2018,NA
31054,1995,PRI
31054,1998,PRI
31054,2001,PRI
31054,2004,PAN
31054,2007,PRI
31054,2010,PRI
31054,2012,PVEM
31054,2015,PANAL
31054,2018,NA
31055,1995,PRI
31055,1998,PRI
31055,2001,PRI
31055,2004,PAN
31055,2007,PRI
31055,2010,PAN
31055,2012,PAN
31055,2015,PAN
31055,2018,NA
31056,1995,PAN
31056,1998,PRI
31056,2001,PRI
31056,2004,PAN
31056,2007,PRI
31056,2010,PT
31056,2012,PT_PRD_MC
31056,2015,PRD_PT
31056,2018,NA
31057,1995,PRI
31057,1998,PRI
31057,2001,PRI
31057,2004,PAN
31057,2007,PAN
31057,2010,PRI
31057,2012,PRI_PVEM
31057,2015,PRI_PVEM_PANAL_PES
31057,2018,NA
31058,1995,PRI
31058,1998,PAN_PRD
31058,2001,PAN_PRD
31058,2004,PAN
31058,2007,PRI
31058,2010,PAN
31058,2012,PRI_PVEM
31058,2015,PAN
31058,2018,NA
31059,1995,PRI
31059,1998,PRI
31059,2001,PRI
31059,2004,PRI_PVEM
31059,2007,PRI
31059,2010,PRI
31059,2012,PRI_PVEM
31059,2015,PRD_PT_PANAL
31059,2018,NA
31060,1995,PRD
31060,1998,PRD
31060,2001,PAN_PRD
31060,2004,PRI
31060,2007,PRI
31060,2010,PRI
31060,2012,PRI_PVEM
31060,2015,PRI_PVEM_PANAL_PES
31060,2018,NA
31061,1995,PRI
31061,1998,PRI
31061,2001,PRI
31061,2004,PRI
31061,2007,PRI
31061,2010,PRI
31061,2012,PAN
31061,2015,PRI_PVEM_PANAL_PH_PES
31061,2018,NA
31062,1995,PRI
31062,1998,PRI
31062,2001,PRI
31062,2004,PAN
31062,2007,PAN
31062,2010,PRI
31062,2012,PAN
31062,2015,PRI_PH_PES
31062,2018,NA
31063,1995,PAN
31063,1998,PAN
31063,2004,PRI
31063,2007,PRD
31063,2010,PRI
31063,2012,PRI
31063,2015,PRI_PANAL_PH_PES
31063,2018,NA
31064,1995,PRI
31064,1998,PRI
31064,2001,PRI
31064,2004,PRI
31064,2007,PRI
31064,2010,PRI
31064,2012,PRI
31064,2015,PRI_PVEM_PANAL_PES
31064,2018,NA
31065,1995,PRI
31065,1998,PRI
31065,2001,PAN_PRD
31065,2004,PAN
31065,2007,PRI
31065,2010,PAN
31065,2012,PAN
31065,2015,PRI_PVEM_PANAL_PH_PES
31065,2018,NA
31066,1995,PRI
31066,1998,PRI
31066,2001,PAN
31066,2004,PAN
31066,2007,PRI
31066,2010,PRI
31066,2012,PRI_PVEM
31066,2015,PRI_PVEM_PANAL_PH_PES
31066,2018,NA
31067,1995,PRI
31067,1998,PAN
31067,2001,PRI
31067,2004,PRI
31067,2007,PRD
31067,2010,PRD
31067,2012,PRD
31067,2015,PRI_PES
31067,2018,NA
31068,1995,PRI
31068,1998,PRI
31068,2001,PRI
31068,2004,PRI
31068,2007,PAN
31068,2010,PRI
31068,2012,PAN
31068,2015,PRI_PVEM_PANAL_PH_PES
31068,2018,NA
31069,1995,PRI
31069,1998,PAN
31069,2001,PRI
31069,2004,PAN
31069,2007,PAN
31069,2010,PRI
31069,2012,PRI
31069,2015,PRI_PH_PES
31069,2018,NA
31070,1995,PRI
31070,1998,PRI
31070,2001,PRI
31070,2004,PRI
31070,2007,PRI
31070,2010,PRI
31070,2012,PAN
31070,2015,PRI_PVEM_PANAL_PH_PES
31070,2018,NA
31071,1995,PRI
31071,1998,PRI
31071,2001,PRI
31071,2004,PAN
31071,2007,PRI
31071,2010,PAN
31071,2012,PRI
31071,2015,PRI_PANAL_PH_PES
31071,2018,NA
31072,1995,PRI
31072,1998,PRI
31072,2001,PRI
31072,2004,PRI
31072,2007,PRD
31072,2010,PVEM
31072,2012,PRI
31072,2015,PRI_PVEM_PANAL_PES
31072,2018,NA
31073,1995,PRI
31073,1998,PRI
31073,2004,PAN
31073,2007,PRI
31073,2010,PRD
31073,2012,PRI
31073,2015,PRI_PVEM_PANAL_PH_PES
31073,2018,NA
31074,1995,PRI
31074,1998,PRI
31074,2001,PRI
31074,2004,PRI
31074,2007,PAN
31074,2010,PRD
31074,2012,PAN
31074,2015,PVEM
31074,2018,NA
31075,1995,PRI
31075,1998,PRI
31075,2001,PAN
31075,2004,PAN
31075,2007,PRI
31075,2010,PAN
31075,2012,PRI_PVEM
31075,2015,PRI_PVEM_PANAL_PES
31075,2018,NA
31076,1995,PRI
31076,1998,PRI
31076,2001,PRI
31076,2004,PAN
31076,2007,PRI
31076,2010,PRI
31076,2012,PRI_PVEM
31076,2015,PRI_PANAL_PH_PES
31076,2018,NA
31077,1995,PRI
31077,1998,PAN
31077,2001,PAN_PRD
31077,2004,PAN
31077,2007,PRI
31077,2010,PAN
31077,2012,PAN
31077,2015,PAN
31077,2018,NA
31078,1995,PRI
31078,1998,PAN
31078,2001,PAN_PRD
31078,2004,PAN
31078,2007,PRI
31078,2010,PRI
31078,2012,PRI_PVEM
31078,2015,PRI_PVEM_PANAL_PES
31078,2018,NA
31079,1995,PAN
31079,1998,PRI
31079,2001,PRI
31079,2004,PAN
31079,2007,PRI
31079,2010,PRI_PVEM
31079,2012,PRI_PVEM
31079,2015,PRI_PVEM_PANAL_PH
31079,2018,NA
31080,1995,PRI
31080,1998,PAN
31080,2001,PAN
31080,2004,PAN
31080,2007,PAN
31080,2010,PAN
31080,2012,PAN
31080,2015,PAN
31080,2018,NA
31081,1995,PRI
31081,1998,PRI
31081,2001,PRI
31081,2004,PAN
31081,2007,PRI
31081,2010,PRI
31081,2012,PRI_PVEM
31081,2015,PRI_PVEM_PANAL_PES
31081,2018,NA
31082,1995,PRI
31082,1998,PRI
31082,2004,PRI
31082,2007,PAN
31082,2010,PRI
31082,2012,PRI_PVEM
31082,2015,PRI_PVEM_PES
31082,2018,NA
31083,1995,PRI
31083,1998,PRI
31083,2001,PRI
31083,2004,PRI
31083,2007,PRI
31083,2010,PRI
31083,2012,PANAL
31083,2015,PANAL
31083,2018,NA
31084,1995,PRI
31084,1998,PRI
31084,2001,PRI
31084,2004,PAN
31084,2007,PRI
31084,2010,PRI
31084,2012,PRI_PVEM
31084,2015,PAN
31084,2018,NA
31085,1995,PRI
31085,1998,PRI
31085,2001,PRI
31085,2004,PAN
31085,2007,PRI
31085,2010,PANAL
31085,2012,PRI_PVEM
31085,2015,PAN_PANAL
31085,2018,NA
31086,1995,PRI
31086,1998,PRI
31086,2001,PRI
31086,2004,PRI
31086,2007,PRD
31086,2010,PRD
31086,2012,PRD_MC
31086,2015,PRD
31086,2018,NA
31087,1995,PAN
31087,1998,PRI
31087,2001,PAN
31087,2004,PRI
31087,2007,PRD
31087,2010,PAN
31087,2012,PRI_PVEM
31087,2015,PRI_PVEM_PANAL_PES
31087,2018,NA
31088,1995,PRI
31088,1998,PRI
31088,2001,PRI
31088,2004,PRI
31088,2007,PRI
31088,2010,PRI
31088,2012,PRI_PVEM
31088,2015,PRI_PVEM_PANAL_PH_PES
31088,2018,NA
31089,1995,PAN
31089,1998,PRI
31089,2001,PRI
31089,2004,PAN
31089,2007,PAN
31089,2010,PRI_PVEM
31089,2012,PRI_PVEM
31089,2015,PRI_PVEM_PH_PES
31089,2018,NA
31090,1995,PRI
31090,1998,PRI
31090,2001,PRI
31090,2004,PAN
31090,2007,PAN
31090,2010,PRI
31090,2012,PAN
31090,2015,PRI_PVEM_PANAL_PH_PES
31090,2018,NA
31091,1995,PRI
31091,1998,PRI
31091,2001,PAN
31091,2004,PRD
31091,2007,PRI
31091,2010,PAN
31091,2012,PAN
31091,2015,PRI_PVEM_PANAL_PH_PES
31091,2018,NA
31092,1995,PRI
31092,1998,PRI
31092,2001,PRI
31092,2004,PRI
31092,2007,PRI
31092,2010,PRI
31092,2012,PRI_PVEM
31092,2015,PRI_PVEM_PANAL_PH_PES
31092,2018,NA
31093,1995,PRI
31093,1998,PRI
31093,2001,PRI
31093,2004,PAN
31093,2007,PRI
31093,2010,PRI
31093,2012,PAN
31093,2015,PRI_PES
31093,2018,NA
31094,1995,PRI
31094,1998,PRI
31094,2001,PAN_PRD
31094,2004,PRI
31094,2007,PRD
31094,2010,PRI
31094,2012,PRD_MC
31094,2015,PRI_PVEM_PANAL_PES
31094,2018,NA
31095,1995,PAN
31095,1998,PRI
31095,2001,PAN
31095,2004,PRI
31095,2007,PAN
31095,2010,PVEM
31095,2012,PRI
31095,2015,PAN
31095,2018,NA
31096,1995,PRI
31096,1998,PRI
31096,2001,PAN_PRD
31096,2004,PAN
31096,2007,PRI
31096,2010,PAN
31096,2012,PRI
31096,2015,PRI_PVEM_PANAL_PH_PES
31096,2018,NA
31097,1995,PRI
31097,1998,PRI
31097,2001,PRI
31097,2004,PRI
31097,2007,PRI
31097,2010,PAN
31097,2012,PAN
31097,2015,PAN
31097,2018,NA
31098,1995,PRI
31098,1998,PRI
31098,2004,PRI
31098,2007,PRI
31098,2010,PRI
31098,2012,PAN
31098,2015,PRI_PANAL_PH_PES
31098,2018,NA
31099,1995,PRI
31099,1998,PAN
31099,2001,PRI
31099,2004,PAN
31099,2007,PRI
31099,2010,PRI
31099,2012,PAN
31099,2015,PAN
31099,2018,NA
31100,1995,PRI
31100,1998,PRI
31100,2001,PRI
31100,2004,PRI
31100,2007,PAN
31100,2010,PRI
31100,2012,PRI
31100,2015,PRI_PANAL_PH_PES
31100,2018,NA
31101,1995,PAN
31101,1998,PRI
31101,2001,PAN
31101,2004,PRI
31101,2007,PRI
31101,2010,PRI_PVEM
31101,2012,PRI_PVEM
31101,2015,PAN
31101,2018,NA
31102,1995,PRI
31102,1998,PRI
31102,2001,PRI
31102,2004,PRD
31102,2007,PRI
31102,2010,PRI_PVEM
31102,2012,PRI_PVEM
31102,2015,MORENA
31102,2018,NA
31103,1995,PRI
31103,1998,PRI
31103,2001,PAN
31103,2004,PRI
31103,2007,PAN
31103,2010,PRI
31103,2012,PRD_MC
31103,2015,PRD
31103,2018,NA
31104,1995,PRI
31104,1998,PRI
31104,2001,PRI
31104,2004,PAN
31104,2007,PRI
31104,2010,PRI_PVEM
31104,2012,PRI_PVEM
31104,2015,PRI_PVEM_PH_PES
31104,2018,NA
31105,1995,PRI
31105,1998,PRI
31105,2001,PRI
31105,2004,PRI
31105,2007,PRI
31105,2010,PRI
31105,2012,PRI
31105,2015,PVEM
31105,2018,NA
31106,1995,PRI
31106,1998,PRI
31106,2001,PRI
31106,2004,PRI
31106,2007,Independent
31106,2010,PRI
31106,2012,PRI_PVEM
31106,2015,PAN_PANAL
31106,2018,NA
