uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
31016,1990,PRI,ANATOLIO MUKUL MAY,0,,1
31016,1993,PRI,ALVARO MATOS YAB,PAN,,0.7301808067
31016,1995,PRI,ANATOLIO MUKUL MAY,PAN,,0.0219653179
31016,1998,PRI,FILIBERTO MUKUL CHABLE,PAN,,0.6066810345
31016,2001,PRI,ANATOLIO MUKUL MAY,PAN,,0.0073800738
31016,2004,PAN,HERBERTO LOPEZ POOT,PRI,,0.049273021
31016,2007,PRI,ROGER HUMBERTO SANCHEZ ANGELO,PAN,,0.051994302
31016,2010,PRI,HUMBERTO CHABLE MATUS,PAN,,0.0357598978
31016,2012,PRI,GLORIA JESUS MUKUL BORGES,PAN,,0.1389621812
31016,2015,PRI_PVEM_PNA_PES,JOSE ANTONIO SANCHEZ ANGULO,PAN,,0.1460369164
31016,2018,PVEM,JOSE FLAVIO MUKUL MEDINA,PRI,IRENE DEL ROSARIO KU KU,0.1221786065
31016,2021,PRI,ROGER HUMBERTO SANCHEZ ANGULO,MORENA,,0.0045850527
31017,1990,PRI,ARTURO CIME MIS,PAN,,0.3197389886
31017,1993,PRI,WILFREDO CIME ESTRELLA,PAN,,0.3236775819
31017,1995,PRI,BENJAMIN CIME EK,PAN,,0.3726190476
31017,1998,PRI,ANGEL CIME EK,PAN,,0.4428649535
31017,2001,PRI,BENJAMIN CIME EK,PAN,,0.2588652482
31017,2004,PRI,ROGER CIME MIS,PAN,,0.0466754734
31017,2007,PRI,BENJAMIN CIME EK,PAN,,0.020555767
31017,2010,PRI,ROGER CIME MIS,PAN,,0.1144927536
31017,2012,PRI_PVEM,BENJAMIN CIME EK,PAN,,0.0949197861
31017,2015,PRI,ROGER CIME MIS,PAN,,0.2158576052
31017,2018,PRI,ROGER CIME MIS,MC,BENJAMIN CIME EK,0.33904209
31017,2021,PRI,CONCEPCION TAMAY NOH,PAN,,0.341786108
31018,1990,PRI,JORGE MANUEL MANRIQUE DZTZ,0,,1
31018,1993,PRI,ESTEBAN SALAZAR LOEZA,PAN,,0.6739659367
31018,1995,PRI,EDGARDO YAM NAVARRO,PAN,,0.4444444444
31018,1998,PRI,CARLOS MANUEL UICAB RIVERO,PRD,,0.0572171651
31018,2001,PRI,HERIBERTO UICAB RIVERO,PRD,,0.0100062539
31018,2004,PAN,JORGE RIVERO BRICEÑO,PRI,,0.226035503
31018,2007,PAN,JUAN GABRIEL ZAPATA ALVARADO,PRI,,0.3847887324
31018,2010,PRI,RAMIRO ALONSO MATOS COB,PAN,,0.0869346734
31018,2012,PAN,PEDRO PABLO ZAPATA PACHECO,PRI,,0.0077803204
31018,2015,PRI_PVEM_PH_PES,RUTH MICAELA CAUICH COUOH,PAN,,0.0220907298
31018,2018,PAN_MC,ELBIER ANTONIO SALAZAR CHI,PRI,TERESITA DE JESUS AVILA CASTAÑEDA,0.1500771605
31018,2021,PRI,LIZBET CONCEPCION RIVERO ZAPATA,MC,,0.2297101449
31019,1990,PRI,ISIDRO EUAN CHI,PAN,,0.1102538071
31019,1993,PRI,PEDRO PASCUAL XIU PACHECO,PAN,,0.1514055107
31019,1995,PRI,BERNARDINO HOIL PERERA,PAN,,0.1025766871
31019,1998,PRI,MARIA CRISTINA MAHLA,PRD,,0.1524983777
31019,2001,PAN,MANUEL JESUS CANCHE CANCHE,PRI,,0.0159513427
31019,2004,PRI,ROQUE ABUNDIO EK MUKUL,PAN,,0.05856102
31019,2007,PAN,LUCIO BALAM HERRERA,PRI,,0.1798751201
31019,2010,PAN,CAMILO UITZIL CHIMAL,PRI,,0.1498281324
31019,2012,PAN,LUCIO BALAM HERRERA,PRI_PVEM,,0.0131175161
31019,2015,PAN,GASPAR BALAM HERRERA,PRI_PVEM_PH_PES,,0.0159598723
31019,2018,PAN,LUCIO BALAM HERRERA,PRI,MANUEL CAUICH EUAN,0.1191610564
31019,2021,PAN,LUCIO BALAM HERRERA,PRI,,0.2749371333
31020,1990,PRI,CARLOS OMAR CARRILLO PECH,PAN,,0.4283489097
31020,1993,PRI,GILBERTO JESUS ZAPATA ALE,PAN,,0.3763066202
31020,1995,PRI,GUADALUPE DEL ROSARIO CANTO ALE,PAN,,0.3578352181
31020,1998,PRI,MIGUEL ANGEL CUA COCOM,PAN,,0.1852082039
31020,2001,PRI,GUADALUPE DEL ROSARIO CANTO ALE,PAN,,0.0451686678
31020,2004,PRI,MIGUEL PUGA PECH,PAN,,0.0239043825
31020,2007,PRI,MIGUEL ANGEL CUA COCOM,PRD,,0.1188714154
31020,2010,PAN,FELIX PADRO SANTANA,PRI,,0.1083404987
31020,2012,PRI_PVEM,DANIELA ALICIA POOL ALVARADO,PAN,,0.0488195278
31020,2015,PRI_PVEM_PNA_PES,GUADALUPE CANTO ALE,PAN,,0.0069191551
31020,2018,PRI_PVEM_PNA,GUADALUPE CANTO ALE,PAN,LUIS ASUNCION CANTO ALE,0.1743906625
31020,2021,PAN_PNA,AMILCAR ABRICEL REYES MARIN,PRI,,0.1975435005
31021,1990,PRI,YUILEBALDO CHE Y BACAB,0,,1
31021,1993,PRI,GABRIEL H JIMENEZ AGUILAR,PRD,,0.7252475248
31021,1995,PRI,JORGE ADRIAN MEDINA MARTIN,PRD,,0.9553429027
31021,1998,PRI,ELEUTERIO TUZ Y EK,PRD,,0.3580246914
31021,2001,PAN,JOSE EDILBERTO TZAB ORTIZ,PRI,,0.0989208633
31021,2004,PRI,JORGE VICTOR TUN CHE,PAN,,0.107195301
31021,2007,PAN,JOSE EDILBERTO TZAB ORTIZ,PRI,,0.0106100796
31021,2010,PRI,FRANCISCO MEDINA MARTIN,PAN,,0.2360303979
31021,2012,PRI_PVEM,JOEL EDUARDO TUZ,PNA,,0.0921544209
31021,2015,PRI_PVEM_PNA_PH_PES,FRANCISCO MEDINA MARTIN,PAN,,0.1288773264
31021,2018,PRI,SAMUEL UC POOT,PAN_PRD,MIGUEL ANGEL AGUILAR NOVELO,0.2144821265
31021,2021,PRI,FRANCISCO MEDINA MARTIN,PAN,,0.0297808265
31022,1990,PRI,ESTANISLAO POOT POOT,0,,1
31022,1993,PRI,FELIX CHAN KAUIL,PAN,,0.5320754717
31022,1995,PRI,MACLOVIO PAAT POOT,PAN,,0.2532942899
31022,1998,PRI,INOCENCIO ROBERTO KAUIL DIAZ,PAN,,0.880733945
31022,2001,PRI,UBALDO CHAN MOO,PAN,,0.088978186
31022,2004,PRI,UBALDO TAMAY CAN,PAN,,0.003621314
31022,2007,PRI,UBALDO CHAN MOO,PAN,,0.0279965004
31022,2010,PRI,FLORENCIO KAUIL CHAN,PAN,,0.1657339647
31022,2012,PRI_PVEM,CATALINO CHAN CHUC,PAN,,0.0975135975
31022,2015,PRI_PVEM_PNA_PH_PES,LUIS KAUIL CAHUM,PAN,,0.1111111111
31022,2018,PRI,JOSE DOMINGO CHAN CHUC,PT_MORENA_PES,FEDERICO PECH CHUC,0.564151666
31022,2021,PRI,ISIDRO KAUIL CHAN,MORENA,,0.5299319728
31023,1990,PRI,ERMILO PEÑA,PAN,,0.2682926829
31023,1993,PRI,CANDELARIO MEDINA PAREDES,PAN,,0.4489208633
31023,1995,PRI,VIRIGILIO MARTIN QUINTAL,PAN,,0.3367571533
31023,1998,PRI,JOSE ARTURO GOMEZ ROMERO,PAN,,0.4322178106
31023,2001,PRI,IRMA NOEMI QUINTAL,PAN_PRD,,0.1489470981
31023,2004,PAN,PEDRO ANTONIO COB ARAGON,PRI,,0.0053380783
31023,2007,PRI,JOSUE JESUS QUINTAL SOLIS,PAN,,0.171621086
31023,2010,PRI,IRMA NOEMI QUINTAL,PAN,,0.0382430897
31023,2012,PRI_PVEM,GILBERTO ANDRES MEDINA PAREDES,PAN,,0.1196036801
31023,2015,PRI_PVEM_PES,ERWIN OBET MARTIN ALCOCER,PAN,,0.21333787
31023,2018,PRI_PVEM_PNA,PEDRO ALCANTARA PECH ARAGON,MC,JUANITA POLANCO QUINTAL,0.0100356102
31023,2021,PRI,ERWIN OBET MARTIN ALCOCER,MC,,0.3018987342
31024,1990,PRI,JORGE ARMANDO PERAZA POLANCO,0,,1
31024,1993,PRI,EMILIANO CHAN CRUZ,PAN,,0.8144552319
31024,1995,PRI,LUIS DEMETRIO XICUM CANUL,PRD,,0.2485156913
31024,1998,PRI,MARIO MERCEDES CHAN QUETZ,PRD,,0.2946969697
31024,2001,PRI,ILDEFONSO CHAN MIS,PY,,0.040802213
31024,2004,PAN,JOSE VIDAL PACHECO KU,PRI,,0.2292954265
31024,2007,PAN,SANTOS ROBERTO CHAN AKEL,PRD,,0.1449970042
31024,2010,PRI,MANUEL ANTONIO COBA MIS,PAN,,0.0133951571
31024,2012,PAN,MARITZA JASMIN ITZA,PRI_PVEM,,0.1500984252
31024,2015,PRI_PVEM_PNA_PES,VIRGILIO ROMAN BRISEÑO CHAN,PAN,,0.0537538872
31024,2018,PAN,JUAN MANUEL UC CRUZ,PRI,FROILAN FLORENTINO BRICEÑO LOPEZ,0.141025641
31024,2021,MORENA,CLEMENTE JULIAN CANO CHAN,PRI,,0.1066810345
31025,1990,PAN,JOSE JUSTINO KU KU,PRI,,0.1187607573
31025,1993,PAN,MIRNA TOMASA PAREDES INTERIAN,PRI,,0.1988031915
31025,1995,PAN,FRANCISCO JAVIER NOVELO KU,PRI,,0.6016460905
31025,1998,PRI,AMADEO BERNARDINO JIMENEZ CASTRO,PAN,,0.0426765016
31025,2001,PAN,AUGUSTO PAREDES BOLAÑOS,PRI,,0.0416047548
31025,2004,PAN,MIRNA TOMASA PAREDES INTERIAN,PRI,,0.0061108686
31025,2007,PRI,BENITO DANIEL CABRERA CHABLE,PAN,,0.0938369781
31025,2010,PAN,WILBERT CHAVEZ KU,PRI,,0.0743740795
31025,2012,PAN,LUIS MANUEL NOVELO KU,PRI_PVEM,,0.0730682186
31025,2015,PAN,ROBERTO KU SANDOVAL,PRI_PVEM_PNA_PH_PES,,0.1157279163
31025,2018,PAN,LUIS MANUEL NOVELO KU,PRI,JOSE JUSTINO KU KU,0.0787603071
31025,2021,PRI,JOSE ANTONIO PEREZ CABRERA,PAN_PNA,,0.1099839829
31026,1990,PRI,JUAN A SANCHEZ ARGAEZ,PAN,,0.8231665524
31026,1993,PRI,ROGER ORTEGA FALLA,PAN,,0.5003636364
31026,1995,PRI,RICARDO PACHECO ORTEGA,PAN,,0.5448369565
31026,1998,PRI,IVONNE ARACELLY ORTEGA PACHECO,PRD,,0.1376773516
31026,2001,PRI,EDUARDO LIBRADO CHUC BAAS,PAN_PRD,,0.2215568862
31026,2004,PRI,JOSE PRICILIANO NOVELO FLORES,PAN,,0.1448730009
31026,2007,PAN,ELSY FRANCISCA RIVERA SANCHEZ,PRI,,0.0281071585
31026,2010,PAN,ROSELY FRANCISCA BACELIS BE,PRI,,0.0434070434
31026,2012,PRI_PVEM,DOMINGO ARGIMIRO ORTEGA GRANIEL,PAN,,0.04286261
31026,2015,PAN,DANIEL GREGORIO CAMPOS ORTEGA,PRI_PVEM_PNA_PES,,0.0329588015
31026,2018,PRI,JOSE LUIS GRANIEL ORTEGA,PVEM,JOSE WILBERTO FLOTA AKE,0.0263157895
31026,2021,MC,JOSE WILBERTO FLOTA AKE,PAN,,0.0567548747
31027,1990,PRI,RAY VIVAS GUERRERA,PRD,,0.3595691798
