uniqueid,year,incumbent_party_JL,incumbent_candidate_JL
31001,1991,NA,CARLOS ISRAEL LOPEZ DOMINGUEZ
31001,1992,NA,CARLOS ISRAEL LOPEZ DOMINGUEZ
31001,1993,NA,CARLOS ISRAEL LOPEZ DOMINGUEZ
31001,1994,PRI,ELEUTERIO BALAM FUENTES
31001,1995,PRI,ELEUTERIO BALAM FUENTES
31001,1996,PRI,ELEUTERIO BALAM FUENTES
31001,1997,PRI,ROBERTO ISMAEL SOSA MEDINA
31001,1998,PRI,ROBERTO ISMAEL SOSA MEDINA
31001,1999,PRI,SANTOS DIEGO BALAM DOMINGUEZ
31001,2000,PRI,SANTOS DIEGO BALAM DOMINGUEZ
31001,2001,PRI,SANTOS DIEGO BALAM DOMINGUEZ
31001,2002,PAN,ARTURO SOSA SUAREZ
31001,2003,PAN,ARTURO SOSA SUAREZ
31001,2004,PAN,ARTURO SOSA SUAREZ
31001,2005,PAN,JUSTINO SOSA BAEZ
31001,2006,PAN,JUSTINO SOSA BAEZ
31001,2007,PAN,JUSTINO SOSA BAEZ
31001,2008,COALICIoN,CRISTINA AYALA LOPEZ
31001,2009,COALICIoN,CRISTINA AYALA LOPEZ
31001,2010,COALICIoN,CRISTINA AYALA LOPEZ
31001,2011,PAN,ARTURO SOSA SUAREZ
31001,2012,PAN,ARTURO SOSA SUAREZ
31001,2013,PAN,JOSE CANDELARIO AC CANCHE
31001,2014,PAN,JOSE CANDELARIO AC CANCHE
31001,2015,PAN,JOSE CANDELARIO AC CANCHE
31001,2016,PRI,AZAEL AYALA SOSA
31001,2017,PRI,AZAEL AYALA SOSA
31001,2018,PRI,AZAEL AYALA SOSA
31001,2019,COAL,ARTURO SOSA SUAREZ
31001,2020,COAL,ARTURO SOSA SUAREZ
31001,2021,COAL,ARTURO SOSA SUAREZ
31001,2022,PRI,MARIA LORENZA AYALA LOPEZ
31001,2023,PRI,MARIA LORENZA AYALA LOPEZ
31001,2024,PRI,MARIA LORENZA AYALA LOPEZ
31002,1991,NA,JOSE INOCENCIO RICALDE UICAB
31002,1992,NA,JOSE INOCENCIO RICALDE UICAB
31002,1993,NA,JOSE INOCENCIO RICALDE UICAB
31002,1994,PRI,RIGOBERTO TORRES DIAZ
31002,1995,PRI,RIGOBERTO TORRES DIAZ
31002,1996,PRI,RIGOBERTO TORRES DIAZ
31002,1997,PRI,EUSEBIO ESTRADA CHAN
31002,1998,PRI,EUSEBIO ESTRADA CHAN
31002,1999,PRI,JOSE JULIO MUKUL ZAPATA
31002,2000,PRI,JOSE JULIO MUKUL ZAPATA
31002,2001,PRI,JOSE JULIO MUKUL ZAPATA
31002,2002,PRI,JOSE SIMON ZAPATA ESCALANTE
31002,2003,PRI,JOSE SIMON ZAPATA ESCALANTE
31002,2004,PRI,JOSE SIMON ZAPATA ESCALANTE
31002,2005,PAN,GREGORIO DZUL MAY
31002,2006,PAN,GREGORIO DZUL MAY
31002,2007,PAN,GREGORIO DZUL MAY
31002,2008,PRI,VICTOR FILIBERTO MEX HUCHIN
31002,2009,PRI,VICTOR FILIBERTO MEX HUCHIN
31002,2010,PRI,VICTOR FILIBERTO MEX HUCHIN
31002,2011,PVEM,JUAN ANTONIO PECH SONDA
31002,2012,PVEM,JUAN ANTONIO PECH SONDA
31002,2013,PAN,JORGE FAUSTINO TOLOSA POOL
31002,2014,PAN,JORGE FAUSTINO TOLOSA POOL
31002,2015,PAN,JORGE FAUSTINO TOLOSA POOL
31002,2016,PNA,GUADALUPE ELIZABETH ZAPATA GONZALEZ
31002,2017,PNA,GUADALUPE ELIZABETH ZAPATA GONZALEZ
31002,2018,PNA,GUADALUPE ELIZABETH ZAPATA GONZALEZ
31002,2019,PVEM,FELIPE DE JESUS MEDINA CHI
31002,2020,PVEM,FELIPE DE JESUS MEDINA CHI
31002,2021,PVEM,FELIPE DE JESUS MEDINA CHI
31002,2022,PNA,MARIO CRUZ HERRERA
31002,2023,PNA,MARIO CRUZ HERRERA
31002,2024,PNA,MARIO CRUZ HERRERA
31003,1991,NA,CAYETANO CHAN DZUL
31003,1992,NA,CAYETANO CHAN DZUL
31003,1993,NA,CAYETANO CHAN DZUL
31003,1994,PRI,CAYETANO CHAN DZUL
31003,1995,PRI,CAYETANO CHAN DZUL
31003,1996,PRI,CAYETANO CHAN DZUL
31003,1997,PRI,VICTOR MANUEL CANTO CHAN
31003,1998,PRI,VICTOR MANUEL CANTO CHAN
31003,1999,PRI,VICENTE ALBERTO VELA VELA
31003,2000,PRI,VICENTE ALBERTO VELA VELA
31003,2001,PRI,VICENTE ALBERTO VELA VELA
31003,2002,PRI,HECTOR GONGORA NIC
31003,2003,PRI,HECTOR GONGORA NIC
31003,2004,PRI,HECTOR GONGORA NIC
31003,2005,PRI,MARCO ALONSO VELA REYES
31003,2006,PRI,MARCO ALONSO VELA REYES
31003,2007,PRI,MARCO ALONSO VELA REYES
31003,2008,PRI,WILBERT ARTEMIO CANTO REYES
31003,2009,PRI,WILBERT ARTEMIO CANTO REYES
31003,2010,PRI,WILBERT ARTEMIO CANTO REYES
31003,2011,PAN,DOMITILO CARBALLO CAMARA
31003,2012,PAN,DOMITILO CARBALLO CAMARA
31003,2013,PRI,JULIAN JAVIER NIC NAVARRETE
31003,2014,PRI,JULIAN JAVIER NIC NAVARRETE
31003,2015,PRI,JULIAN JAVIER NIC NAVARRETE
31003,2016,PRI,SHANTY ELIZABETH MUÑOZ ALVARADO
31003,2017,PRI,SHANTY ELIZABETH MUÑOZ ALVARADO
31003,2018,PRI,SHANTY ELIZABETH MUÑOZ ALVARADO
31003,2019,PRI,SAUL ARMANDO NIC CHABLE
31003,2020,PRI,SAUL ARMANDO NIC CHABLE
31003,2021,PRI,SAUL ARMANDO NIC CHABLE
31003,2022,PT,IGINIA ADALBERTA ZAPATA CHI
31003,2023,PT,IGINIA ADALBERTA ZAPATA CHI
31003,2024,PT,IGINIA ADALBERTA ZAPATA CHI
31004,1991,NA,ISIDRO ALFONSO PECH PECH
31004,1992,NA,ISIDRO ALFONSO PECH PECH
31004,1993,NA,ISIDRO ALFONSO PECH PECH
31004,1994,PRI,ISIDRO ALFONSO PECH PECH
31004,1995,PRI,ISIDRO ALFONSO PECH PECH
31004,1996,PRI,ISIDRO ALFONSO PECH PECH
31004,1997,PRI,ROGEL FERNANDO FERRERA Y RUFINO
31004,1998,PRI,ROGEL FERNANDO FERRERA Y RUFINO
31004,1999,PRI,RAFAEL LARA CANUL
31004,2000,PRI,RAFAEL LARA CANUL
31004,2001,PRI,RAFAEL LARA CANUL
31004,2002,PRI,JESUS ELIEZER NOH Y PECH
31004,2003,PRI,JESUS ELIEZER NOH Y PECH
31004,2004,PRI,JESUS ELIEZER NOH Y PECH
31004,2005,PAN,LUIS ALBERTO PARRA PECH
31004,2006,PAN,LUIS ALBERTO PARRA PECH
31004,2007,PAN,LUIS ALBERTO PARRA PECH
31004,2008,PRI,ROGER FERNANDO FERRERA RUFINO
31004,2009,PRI,ROGER FERNANDO FERRERA RUFINO
31004,2010,PRI,ROGER FERNANDO FERRERA RUFINO
31004,2011,PRI,JOSE ANTONIO LARA FERRERA
31004,2012,PRI,JOSE ANTONIO LARA FERRERA
31004,2013,PAN,RENAN CEBALLOS SOSA
31004,2014,PAN,RENAN CEBALLOS SOSA
31004,2015,PAN,RENAN CEBALLOS SOSA
31004,2016,PRI,JOAQUIN HUMBERTO XUFFI CARDENAS
31004,2017,PRI,JOAQUIN HUMBERTO XUFFI CARDENAS
31004,2018,PRI,JOAQUIN HUMBERTO XUFFI CARDENAS
31004,2019,COAL,GUADALUPE MARISOL PECH BASTO
31004,2020,COAL,GUADALUPE MARISOL PECH BASTO
31004,2021,COAL,GUADALUPE MARISOL PECH BASTO
31004,2022,PVEM,FREDDY MIGUEL BASTO BASTO
31004,2023,PVEM,FREDDY MIGUEL BASTO BASTO
31004,2024,PVEM,FREDDY MIGUEL BASTO BASTO
31005,1991,NA,DONATO SOSA SOSA
31005,1992,NA,DONATO SOSA SOSA
31005,1993,NA,DONATO SOSA SOSA
31005,1994,PRI,GILMER DARIO PACHECO SOSA
31005,1995,PRI,GILMER DARIO PACHECO SOSA
31005,1996,PRI,GILMER DARIO PACHECO SOSA
31005,1997,PRI,HENRY AARON SOSA MARRUFO
31005,1998,PRI,HENRY AARON SOSA MARRUFO
31005,1999,PRI,JOSE DE LA CRUZ SOSA OXTE
31005,2000,PRI,JOSE DE LA CRUZ SOSA OXTE
31005,2001,PRI,JOSE DE LA CRUZ SOSA OXTE
31005,2002,PRI,AVIMAEL SOSA MARRUFO
31005,2003,PRI,AVIMAEL SOSA MARRUFO
31005,2004,PRI,AVIMAEL SOSA MARRUFO
31005,2005,PRI,ANTONIO NICANOR MOO HUCHIM
31005,2006,PRI,ANTONIO NICANOR MOO HUCHIM
31005,2007,PRI,ANTONIO NICANOR MOO HUCHIM
31005,2008,PAN,LINA MARLENE RAZ REJON
31005,2009,PAN,LINA MARLENE RAZ REJON
31005,2010,PAN,LINA MARLENE RAZ REJON
31005,2011,PRI,GERARDO GABRIEL SOSA SOSA
31005,2012,PRI,GERARDO GABRIEL SOSA SOSA
31005,2013,PRI,JOSE AMILCAR CEBALLOS KANTUN
31005,2014,PRI,JOSE AMILCAR CEBALLOS KANTUN
31005,2015,PRI,JOSE AMILCAR CEBALLOS KANTUN
31005,2016,PRI,LIZBETH NOEMI SOSA MARRUFO
31005,2017,PRI,LIZBETH NOEMI SOSA MARRUFO
31005,2018,PRI,LIZBETH NOEMI SOSA MARRUFO
31005,2019,COAL,RUBY ALEJANDRINA SOSA PEREZ
31005,2020,COAL,RUBY ALEJANDRINA SOSA PEREZ
31005,2021,COAL,RUBY ALEJANDRINA SOSA PEREZ
31005,2022,COAL,RUBY ALEJANDRINA SOSA PEREZ
31005,2023,COAL,RUBY ALEJANDRINA SOSA PEREZ
31005,2024,COAL,RUBY ALEJANDRINA SOSA PEREZ
31006,1991,NA,FELIPE RIVERO LIZAMA
31006,1992,NA,FELIPE RIVERO LIZAMA
31006,1993,NA,FELIPE RIVERO LIZAMA
31006,1994,NA,LUIS ALBERTO CEPEDA CRUZ
31006,1995,NA,LUIS ALBERTO CEPEDA CRUZ
31006,1996,PRI,SANTIAGO FELIPE LIZAMA ARGAEZ
31006,1997,PRI,SANTIAGO FELIPE LIZAMA ARGAEZ
31006,1998,PRI,SANTIAGO FELIPE LIZAMA ARGAEZ
31006,1999,PRI,LUIS ALBERTO CEPEDA CRUZ
31006,2000,PRI,LUIS ALBERTO CEPEDA CRUZ
31006,2001,PRI,LUIS ALBERTO CEPEDA CRUZ
31006,2002,PRI,MARGARITA SANCHEZ MEDRANO
31006,2003,PRI,MARGARITA SANCHEZ MEDRANO
