id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,NoRegistrados,Nulos,PAN,PRI,PRD,PT,PVEM,PCP,Convergencia,PANAL,PSD,PAN-PNA,PAN-PCP-PNA,PAN-PT-PNA,PNA - PSD,PRD - PC,PRD - PCP,PRD - PCP - PC,PRD - PT,PRD - PT - PCP ,PRD - PT - PCP - PSD,PRI - PNA,PRI - PSD,PRI - PVEM,PT - PC,PT - PCP,PT - PCP - PC,PT - PSD,PVEM - PCP,PVEM - PSD,Total
24,5/7/2009,12,Ayuntamientos,24,0,7,1,B,Basica,0,1,AHUALULCO,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,12,56,157,105,0,0,14,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358
24,5/7/2009,12,Ayuntamientos,24,0,8,1,C,Contigua,0,1,AHUALULCO,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,18,96,105,55,0,0,35,0,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342
24,5/7/2009,12,Ayuntamientos,24,0,8,1,B,Basica,0,1,AHUALULCO,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,15,87,122,45,0,0,44,0,11,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356
24,5/7/2009,12,Ayuntamientos,24,0,8,1,E,Extraordinaria,1,1,AHUALULCO,264,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,4,31,40,25,0,0,40,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
24,5/7/2009,12,Ayuntamientos,24,0,9,1,B,Basica,0,1,AHUALULCO,277,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,4,34,71,17,0,0,34,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
24,5/7/2009,12,Ayuntamientos,24,0,10,1,B,Basica,0,1,AHUALULCO,165,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,6,8,17,22,0,0,26,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
24,5/7/2009,12,Ayuntamientos,24,0,11,1,C,Contigua,0,1,AHUALULCO,522,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,14,72,20,110,0,0,92,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333
24,5/7/2009,12,Ayuntamientos,24,0,11,1,B,Basica,0,1,AHUALULCO,521,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,15,74,23,121,0,0,79,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340
24,5/7/2009,12,Ayuntamientos,24,0,12,1,B,Basica,0,1,AHUALULCO,714,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,14,104,118,41,0,0,71,0,15,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392
24,5/7/2009,12,Ayuntamientos,24,0,13,1,B,Basica,0,1,AHUALULCO,410,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,6,57,101,58,0,0,34,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266
24,5/7/2009,12,Ayuntamientos,24,0,13,1,C,Contigua,0,1,AHUALULCO,411,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,1,58,77,45,0,0,56,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
24,5/7/2009,12,Ayuntamientos,24,0,14,1,E,Extraordinaria,1,1,AHUALULCO,463,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,12,76,80,111,0,0,50,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348
24,5/7/2009,12,Ayuntamientos,24,0,14,2,E,Extraordinaria,2,1,AHUALULCO,464,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,16,49,106,122,0,0,46,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357
24,5/7/2009,12,Ayuntamientos,24,0,14,1,C,Contigua,0,1,AHUALULCO,380,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,10,58,86,46,0,0,32,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
24,5/7/2009,12,Ayuntamientos,24,0,14,1,B,Basica,0,1,AHUALULCO,379,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,8,72,85,28,0,0,28,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239
24,5/7/2009,12,Ayuntamientos,24,0,15,1,B,Basica,0,2,ALAQUINES,319,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,9,74,99,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,202
24,5/7/2009,12,Ayuntamientos,24,0,16,1,B,Basica,0,2,ALAQUINES,314,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,5,77,102,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,216
24,5/7/2009,12,Ayuntamientos,24,0,17,1,B,Basica,0,2,ALAQUINES,253,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,6,43,73,0,0,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,159
24,5/7/2009,12,Ayuntamientos,24,0,18,1,B,Basica,0,2,ALAQUINES,146,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,1,31,48,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,95
24,5/7/2009,12,Ayuntamientos,24,0,19,1,B,Basica,0,2,ALAQUINES,337,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,13,73,106,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,211
24,5/7/2009,12,Ayuntamientos,24,0,20,1,B,Basica,0,2,ALAQUINES,206,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,0,50,64,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
24,5/7/2009,12,Ayuntamientos,24,0,21,1,B,Basica,0,2,ALAQUINES,174,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,0,66,32,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,108
24,5/7/2009,12,Ayuntamientos,24,0,22,1,B,Basica,0,2,ALAQUINES,241,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,2,93,19,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,123
24,5/7/2009,12,Ayuntamientos,24,0,23,1,B,Basica,0,2,ALAQUINES,606,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,8,266,117,0,0,0,29,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,437
24,5/7/2009,12,Ayuntamientos,24,0,24,1,B,Basica,0,2,ALAQUINES,138,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,0,42,46,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100
24,5/7/2009,12,Ayuntamientos,24,0,25,1,B,Basica,0,2,ALAQUINES,111,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,3,36,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,62
24,5/7/2009,12,Ayuntamientos,24,0,26,1,C,Contigua,0,2,ALAQUINES,453,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,3,154,89,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,258
24,5/7/2009,12,Ayuntamientos,24,0,26,1,B,Basica,0,2,ALAQUINES,453,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,4,172,81,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,266
24,5/7/2009,12,Ayuntamientos,24,0,27,1,B,Basica,0,2,ALAQUINES,170,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,2,32,66,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,113
24,5/7/2009,12,Ayuntamientos,24,0,28,1,B,Basica,0,2,ALAQUINES,671,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,8,279,156,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,483
24,5/7/2009,12,Ayuntamientos,24,0,29,1,B,Basica,0,2,ALAQUINES,164,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,2,23,56,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,97
24,5/7/2009,12,Ayuntamientos,24,0,30,1,B,Basica,0,2,ALAQUINES,455,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,5,61,217,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,304
24,5/7/2009,12,Ayuntamientos,24,0,31,1,B,Basica,0,2,ALAQUINES,355,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,7,141,61,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,222
24,5/7/2009,12,Ayuntamientos,24,0,32,1,B,Basica,0,2,ALAQUINES,375,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,9,123,75,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,226
24,5/7/2009,12,Ayuntamientos,24,0,33,1,B,Basica,0,2,ALAQUINES,255,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,8,94,47,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,160
24,5/7/2009,12,Ayuntamientos,24,0,34,1,B,Basica,0,3,AQUISMON,545,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,17,146,193,32,0,0,0,0,1,0,24,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,438
24,5/7/2009,12,Ayuntamientos,24,0,34,2,C,Contigua,0,3,AQUISMON,545,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,18,136,201,28,0,2,0,0,3,3,18,0,0,0,6,0,0,0,0,0,0,21,0,0,0,0,0,0,0,436
24,5/7/2009,12,Ayuntamientos,24,0,34,1,C,Contigua,0,3,AQUISMON,545,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,25,130,196,11,0,1,0,2,3,8,24,0,0,0,6,0,0,0,0,0,0,23,0,0,0,0,0,0,0,430
24,5/7/2009,12,Ayuntamientos,24,0,35,1,B,Basica,0,3,AQUISMON,690,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,11,137,240,29,0,13,0,1,8,2,27,0,0,0,9,0,0,0,0,0,0,30,0,0,0,0,0,0,0,507
24,5/7/2009,12,Ayuntamientos,24,0,36,1,E,Extraordinaria,1,3,AQUISMON,424,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,17,142,88,48,0,5,0,1,2,0,10,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,328
24,5/7/2009,12,Ayuntamientos,24,0,36,1,B,Basica,0,3,AQUISMON,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,25,130,122,135,0,5,0,4,1,0,21,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,461
24,5/7/2009,12,Ayuntamientos,24,0,37,1,B,Basica,0,3,AQUISMON,446,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,25,64,70,103,0,0,0,23,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305
24,5/7/2009,12,Ayuntamientos,24,0,38,1,B,Basica,0,3,AQUISMON,727,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,24,76,130,151,0,2,0,13,2,0,11,0,0,0,17,0,0,0,0,0,0,11,0,0,0,0,0,0,0,437
24,5/7/2009,12,Ayuntamientos,24,0,39,1,C,Contigua,0,3,AQUISMON,701,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,20,147,104,85,0,0,0,9,2,4,17,0,0,0,14,0,0,0,0,0,0,10,0,0,0,0,0,0,0,412
24,5/7/2009,12,Ayuntamientos,24,0,39,1,B,Basica,0,3,AQUISMON,700,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,26,156,113,111,0,5,0,9,2,0,17,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,456
24,5/7/2009,12,Ayuntamientos,24,0,40,1,B,Basica,0,3,AQUISMON,156,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,4,79,19,1,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,111
24,5/7/2009,12,Ayuntamientos,24,0,41,1,C,Contigua,0,3,AQUISMON,490,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,32,85,35,124,0,1,0,2,0,1,7,0,0,0,25,0,0,0,0,0,0,7,0,0,0,0,0,0,0,319
24,5/7/2009,12,Ayuntamientos,24,0,41,1,E,Extraordinaria,1,3,AQUISMON,209,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,7,40,85,11,0,0,0,2,0,0,4,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,163
24,5/7/2009,12,Ayuntamientos,24,0,41,1,B,Basica,0,3,AQUISMON,489,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,19,109,60,77,0,3,0,3,0,0,12,0,0,0,32,0,0,0,0,0,0,13,0,0,0,0,0,0,0,328
24,5/7/2009,12,Ayuntamientos,24,0,42,1,E,Extraordinaria,1,3,AQUISMON,215,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,6,48,81,5,0,0,0,0,2,0,11,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,165
24,5/7/2009,12,Ayuntamientos,24,0,42,1,B,Basica,0,3,AQUISMON,502,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,23,132,84,112,0,1,0,9,2,0,6,0,0,0,26,0,0,0,0,0,0,12,0,0,0,0,0,0,0,407
24,5/7/2009,12,Ayuntamientos,24,0,43,1,C,Contigua,0,3,AQUISMON,677,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,19,187,68,129,0,3,0,6,0,3,17,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,450
24,5/7/2009,12,Ayuntamientos,24,0,43,1,B,Basica,0,3,AQUISMON,676,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,27,200,84,114,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,452
24,5/7/2009,12,Ayuntamientos,24,0,44,1,B,Basica,0,3,AQUISMON,527,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,20,102,57,109,0,0,0,6,2,3,13,0,0,0,35,0,0,0,0,0,0,16,0,0,0,0,0,0,0,363
24,5/7/2009,12,Ayuntamientos,24,0,44,2,C,Contigua,0,3,AQUISMON,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,19,121,53,161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355
24,5/7/2009,12,Ayuntamientos,24,0,44,1,C,Contigua,0,3,AQUISMON,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,24,146,66,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
24,5/7/2009,12,Ayuntamientos,24,0,45,1,B,Basica,0,3,AQUISMON,716,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,21,121,72,180,0,4,0,9,0,2,31,0,0,0,36,0,0,0,0,0,0,14,0,0,0,0,0,0,0,491
24,5/7/2009,12,Ayuntamientos,24,0,45,1,E,Extraordinaria,1,3,AQUISMON,483,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,31,77,50,176,0,4,0,3,1,3,7,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,372
24,5/7/2009,12,Ayuntamientos,24,0,46,1,E,Extraordinaria,1,3,AQUISMON,283,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,7,80,78,3,0,1,0,0,2,1,19,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,199
24,5/7/2009,12,Ayuntamientos,24,0,46,1,B,Basica,0,3,AQUISMON,597,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,26,167,131,30,0,0,0,3,0,2,17,0,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,0,409
24,5/7/2009,12,Ayuntamientos,24,0,46,1,C,Contigua,0,3,AQUISMON,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,19,162,136,23,0,4,0,2,2,13,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379
24,5/7/2009,12,Ayuntamientos,24,0,47,1,B,Basica,0,3,AQUISMON,401,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,13,130,89,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284
24,5/7/2009,12,Ayuntamientos,24,0,47,1,C,Contigua,0,3,AQUISMON,401,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,17,102,78,35,0,3,0,4,0,3,25,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,281
24,5/7/2009,12,Ayuntamientos,24,0,48,1,B,Basica,0,3,AQUISMON,523,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,13,131,99,113,0,2,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,399
24,5/7/2009,12,Ayuntamientos,24,0,48,2,C,Contigua,0,3,AQUISMON,523,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,25,102,110,57,0,3,0,2,0,1,26,0,0,0,12,0,0,0,0,0,0,24,0,0,0,0,0,0,0,362
24,5/7/2009,12,Ayuntamientos,24,0,48,1,C,Contigua,0,3,AQUISMON,523,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,11,135,114,85,0,2,0,1,1,2,16,0,0,0,14,0,0,0,0,0,0,13,0,0,0,0,0,0,0,396
24,5/7/2009,12,Ayuntamientos,24,0,49,1,B,Basica,0,3,AQUISMON,402,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,11,119,119,7,0,2,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,288
24,5/7/2009,12,Ayuntamientos,24,0,49,1,C,Contigua,0,3,AQUISMON,402,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,10,109,113,11,0,1,0,0,1,0,16,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,274
24,5/7/2009,12,Ayuntamientos,24,0,50,1,B,Basica,0,3,AQUISMON,682,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,30,183,123,66,0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412
24,5/7/2009,12,Ayuntamientos,24,0,51,1,B,Basica,0,3,AQUISMON,621,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,26,119,104,116,0,7,0,2,2,3,7,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,395
24,5/7/2009,12,Ayuntamientos,24,0,51,1,C,Contigua,0,3,AQUISMON,622,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,25,127,107,112,0,0,0,2,4,1,7,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,395
24,5/7/2009,12,Ayuntamientos,24,0,52,1,B,Basica,0,3,AQUISMON,707,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,42,119,172,112,0,1,0,0,1,1,10,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,474
24,5/7/2009,12,Ayuntamientos,24,0,53,1,C,Contigua,0,3,AQUISMON,524,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,19,155,83,21,0,0,0,0,3,1,13,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,305
24,5/7/2009,12,Ayuntamientos,24,0,53,1,B,Basica,0,3,AQUISMON,524,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,14,151,89,25,0,2,0,1,2,3,34,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,328
24,5/7/2009,12,Ayuntamientos,24,0,53,2,C,Contigua,0,3,AQUISMON,525,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,19,154,66,32,0,2,0,0,2,3,16,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,306
24,5/7/2009,12,Ayuntamientos,24,0,54,1,C,Contigua,0,3,AQUISMON,395,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,19,127,79,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266
24,5/7/2009,12,Ayuntamientos,24,0,54,1,B,Basica,0,3,AQUISMON,394,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,20,112,111,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276
24,5/7/2009,12,Ayuntamientos,24,0,55,1,B,Basica,0,3,AQUISMON,720,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,35,249,94,34,0,5,0,3,3,1,26,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,456
