id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PRD,PT,PVEM,PSN,PC,PAS,PRI-PVEM,Nulos,Total
13,10/11/2002,12,Ayuntamientos,13,0,373,1,B,Basica,0,23,FRANCISCO I. MADERO,716,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,373,0,201,231,0,0,0,7,3,0,3,445
13,10/11/2002,12,Ayuntamientos,13,0,375,1,B,Basica,0,23,FRANCISCO I. MADERO,710,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,375,0,233,181,0,0,0,3,1,0,6,424
13,10/11/2002,12,Ayuntamientos,13,0,387,1,B,Basica,0,24,HUASCA DE OCAMPO,681,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,387,141,203,13,0,0,0,0,0,0,8,365
13,10/11/2002,12,Ayuntamientos,13,0,400,1,B,Basica,0,24,HUASCA DE OCAMPO,509,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,400,163,103,13,0,0,0,0,0,0,8,287
13,10/11/2002,12,Ayuntamientos,13,0,406,1,C,Contigua,0,25,HUAUTLA,473,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,406,114,117,0,12,0,0,0,0,0,35,278
13,10/11/2002,12,Ayuntamientos,13,0,411,1,B,Basica,0,25,HUAUTLA,488,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,411,29,87,0,8,0,0,0,0,0,114,238
13,10/11/2002,12,Ayuntamientos,13,0,412,1,B,Basica,0,25,HUAUTLA,324,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,412,6,14,0,0,0,0,0,0,0,78,98
13,10/11/2002,12,Ayuntamientos,13,0,413,1,B,Basica,0,25,HUAUTLA,508,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,413,169,144,0,16,0,0,0,0,0,27,356
13,10/11/2002,12,Ayuntamientos,13,0,429,1,C,Contigua,0,25,HUAUTLA,434,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,429,85,104,0,36,0,0,0,0,0,53,278
13,10/11/2002,12,Ayuntamientos,13,0,431,1,C,Contigua,0,26,HUAZALINGO,508,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,431,53,114,0,23,0,0,0,0,0,95,285
13,10/11/2002,12,Ayuntamientos,13,0,432,1,B,Basica,0,26,HUAZALINGO,415,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,432,41,105,0,5,0,0,0,0,0,158,309
13,10/11/2002,12,Ayuntamientos,13,0,434,1,B,Basica,0,26,HUAZALINGO,581,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,434,0,0,0,0,0,0,0,0,0,0,0
13,10/11/2002,12,Ayuntamientos,13,0,441,1,B,Basica,0,27,HUEHUETLA,608,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,441,21,150,249,4,0,0,0,0,0,12,436
13,10/11/2002,12,Ayuntamientos,13,0,443,1,B,Basica,0,27,HUEHUETLA,699,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,443,15,262,198,1,0,0,0,0,0,13,489
13,10/11/2002,12,Ayuntamientos,13,0,444,1,B,Basica,0,27,HUEHUETLA,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,444,6,230,260,1,0,0,0,0,0,19,516
13,10/11/2002,12,Ayuntamientos,13,0,445,1,B,Basica,0,27,HUEHUETLA,221,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,445,4,98,46,2,0,0,0,0,0,8,158
13,10/11/2002,12,Ayuntamientos,13,0,448,1,B,Basica,0,27,HUEHUETLA,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,448,69,132,110,7,0,0,0,0,0,38,356
13,10/11/2002,12,Ayuntamientos,13,0,453,1,C,Contigua,0,27,HUEHUETLA,488,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,453,46,169,64,3,0,0,0,0,0,16,298
13,10/11/2002,12,Ayuntamientos,13,0,455,1,B,Basica,0,27,HUEHUETLA,512,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,455,27,131,68,0,0,0,0,0,0,46,272
13,10/11/2002,12,Ayuntamientos,13,0,460,1,C,Contigua,0,28,HUEJUTLA DE REYES,689,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,460,159,111,0,10,47,0,0,0,0,15,342
13,10/11/2002,12,Ayuntamientos,13,0,461,1,C,Contigua,0,28,HUEJUTLA DE REYES,503,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,461,106,80,0,3,93,2,0,0,0,5,289
13,10/11/2002,12,Ayuntamientos,13,0,461,2,C,Contigua,0,28,HUEJUTLA DE REYES,503,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,461,109,101,0,2,79,2,0,0,0,11,304
13,10/11/2002,12,Ayuntamientos,13,0,464,1,B,Basica,0,28,HUEJUTLA DE REYES,586,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,464,149,100,0,2,77,3,0,0,0,8,339
13,10/11/2002,12,Ayuntamientos,13,0,464,1,C,Contigua,0,28,HUEJUTLA DE REYES,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,464,113,91,0,1,53,1,0,0,0,80,339
13,10/11/2002,12,Ayuntamientos,13,0,470,2,C,Contigua,0,28,HUEJUTLA DE REYES,687,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,470,173,89,0,4,87,2,0,0,0,14,369
13,10/11/2002,12,Ayuntamientos,13,0,472,1,B,Basica,0,28,HUEJUTLA DE REYES,600,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,472,281,20,0,0,6,8,0,0,0,44,359
13,10/11/2002,12,Ayuntamientos,13,0,474,1,B,Basica,0,28,HUEJUTLA DE REYES,395,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,474,66,98,0,0,45,2,0,0,0,20,231
13,10/11/2002,12,Ayuntamientos,13,0,474,1,C,Contigua,0,28,HUEJUTLA DE REYES,396,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,474,50,112,0,3,59,7,0,0,0,148,379
13,10/11/2002,12,Ayuntamientos,13,0,477,1,B,Basica,0,28,HUEJUTLA DE REYES,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,477,149,170,0,2,68,6,0,0,0,9,404
13,10/11/2002,12,Ayuntamientos,13,0,483,1,C,Contigua,0,28,HUEJUTLA DE REYES,591,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,483,231,83,0,2,4,0,0,0,0,37,357
13,10/11/2002,12,Ayuntamientos,13,0,486,1,B,Basica,0,28,HUEJUTLA DE REYES,712,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,486,207,150,0,2,9,2,0,0,0,52,422
13,10/11/2002,12,Ayuntamientos,13,0,1066,1,B,Basica,0,53,SAN FELIPE ORIZATLAN,636,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1066,44,340,0,4,0,0,0,0,0,22,410
13,10/11/2002,12,Ayuntamientos,13,0,1073,1,C,Contigua,0,54,SAN SALVADOR,410,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1073,10,67,94,0,0,0,0,0,0,6,177
13,10/11/2002,12,Ayuntamientos,13,0,494,1,B,Basica,0,28,HUEJUTLA DE REYES,397,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,494,153,58,0,0,2,2,0,0,0,26,241
13,10/11/2002,12,Ayuntamientos,13,0,495,2,C,Contigua,0,28,HUEJUTLA DE REYES,566,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,495,244,82,0,2,5,1,0,0,0,18,352
13,10/11/2002,12,Ayuntamientos,13,0,499,1,C,Contigua,0,28,HUEJUTLA DE REYES,660,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,499,260,110,0,0,8,0,0,0,0,71,449
13,10/11/2002,12,Ayuntamientos,13,0,500,1,C,Contigua,0,28,HUEJUTLA DE REYES,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,500,218,161,0,3,0,4,0,0,0,54,440
13,10/11/2002,12,Ayuntamientos,13,0,516,1,B,Basica,0,29,HUICHAPAN,353,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,516,48,86,0,0,0,0,0,0,0,13,147
13,10/11/2002,12,Ayuntamientos,13,0,517,1,C,Contigua,0,29,HUICHAPAN,410,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,517,68,101,0,0,0,0,0,0,0,0,169
13,10/11/2002,12,Ayuntamientos,13,0,523,1,C,Contigua,0,29,HUICHAPAN,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,523,139,79,0,0,0,0,0,0,0,18,236
13,10/11/2002,12,Ayuntamientos,13,0,531,1,B,Basica,0,29,HUICHAPAN,485,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,531,195,73,0,0,0,0,0,0,0,6,274
13,10/11/2002,12,Ayuntamientos,13,0,537,1,B,Basica,0,29,HUICHAPAN,408,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,537,54,211,0,0,0,0,0,0,0,0,265
13,10/11/2002,12,Ayuntamientos,13,0,540,1,B,Basica,0,29,HUICHAPAN,573,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,540,86,125,0,0,0,0,0,0,0,10,221
13,10/11/2002,12,Ayuntamientos,13,0,550,2,C,Contigua,0,30,IXMIQUILPAN,646,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,550,34,143,0,11,0,0,0,0,0,36,224
13,10/11/2002,12,Ayuntamientos,13,0,702,1,B,Basica,0,38,MINERAL DEL CHICO,258,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,702,4,38,97,0,0,0,0,0,0,21,160
13,10/11/2002,12,Ayuntamientos,13,0,709,1,B,Basica,0,38,MINERAL DEL CHICO,93,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,709,1,50,15,0,0,0,0,0,0,27,93
13,10/11/2002,12,Ayuntamientos,13,0,712,1,B,Basica,0,38,MINERAL DEL CHICO,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,712,16,183,192,0,0,0,0,0,0,7,398
13,10/11/2002,12,Ayuntamientos,13,0,720,1,B,Basica,0,39,MINERAL DEL MONTE,683,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,720,106,194,15,26,0,0,0,0,0,9,350
13,10/11/2002,12,Ayuntamientos,13,0,723,1,B,Basica,0,39,MINERAL DEL MONTE,707,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,723,94,179,10,111,0,0,0,0,0,12,406
13,10/11/2002,12,Ayuntamientos,13,0,728,1,C,Contigua,0,40,MINERAL DE LA REFORMA,586,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,728,49,139,27,2,0,3,0,2,0,15,237
13,10/11/2002,12,Ayuntamientos,13,0,730,1,B,Basica,0,40,MINERAL DE LA REFORMA,384,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,730,56,113,26,6,0,2,0,1,0,2,206
13,10/11/2002,12,Ayuntamientos,13,0,731,1,C,Contigua,0,40,MINERAL DE LA REFORMA,669,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,731,105,74,25,2,0,1,0,3,0,8,218
13,10/11/2002,12,Ayuntamientos,13,0,731,4,C,Contigua,0,40,MINERAL DE LA REFORMA,670,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,731,99,87,27,1,0,1,0,1,0,1,217
13,10/11/2002,12,Ayuntamientos,13,0,731,5,C,Contigua,0,40,MINERAL DE LA REFORMA,670,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,731,96,80,10,7,0,0,0,3,0,7,203
13,10/11/2002,12,Ayuntamientos,13,0,737,1,C,Contigua,0,40,MINERAL DE LA REFORMA,545,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,737,65,89,20,3,0,0,0,2,0,7,186
13,10/11/2002,12,Ayuntamientos,13,0,739,4,C,Contigua,0,40,MINERAL DE LA REFORMA,679,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,739,59,76,28,4,0,0,0,2,0,2,171
13,10/11/2002,12,Ayuntamientos,13,0,750,2,C,Contigua,0,41,MIXQUIAHUALA DE JUAREZ,563,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,750,36,99,102,0,0,0,7,0,0,10,254
13,10/11/2002,12,Ayuntamientos,13,0,1075,1,B,Basica,0,54,SAN SALVADOR,391,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1075,3,51,145,0,0,0,0,0,0,1,200
13,10/11/2002,12,Ayuntamientos,13,0,1076,1,B,Basica,0,54,SAN SALVADOR,581,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1076,10,117,198,0,0,0,0,0,0,5,330
13,10/11/2002,12,Ayuntamientos,13,0,1078,1,B,Basica,0,54,SAN SALVADOR,501,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1078,13,82,140,0,0,0,0,0,0,6,241
13,10/11/2002,12,Ayuntamientos,13,0,1103,1,B,Basica,0,55,SANTIAGO DE ANAYA,248,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1103,4,67,23,2,0,0,0,0,0,2,98
13,10/11/2002,12,Ayuntamientos,13,0,1108,1,B,Basica,0,55,SANTIAGO DE ANAYA,371,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1108,25,92,46,0,0,0,0,0,0,0,163
13,10/11/2002,12,Ayuntamientos,13,0,1110,1,B,Basica,0,56,SANTIAGO TULANTEPEC DE LUGO GU,622,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1110,136,146,3,7,35,0,2,0,0,2,331
13,10/11/2002,12,Ayuntamientos,13,0,1112,2,C,Contigua,0,56,SANTIAGO TULANTEPEC DE LUGO GU,551,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1112,164,114,1,6,40,0,1,0,0,2,328
13,10/11/2002,12,Ayuntamientos,13,0,1113,1,C,Contigua,0,56,SANTIAGO TULANTEPEC DE LUGO GU,735,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1113,224,153,3,4,40,0,0,0,0,6,430
13,10/11/2002,12,Ayuntamientos,13,0,1117,1,B,Basica,0,56,SANTIAGO TULANTEPEC DE LUGO GU,385,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1117,80,84,7,6,26,2,2,0,0,7,214
13,10/11/2002,12,Ayuntamientos,13,0,1121,1,B,Basica,0,57,SINGUILUCAN,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1121,95,89,0,108,99,0,0,0,0,12,403
13,10/11/2002,12,Ayuntamientos,13,0,1138,1,B,Basica,0,58,TASQUILLO,620,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1138,209,136,0,0,0,0,0,0,0,9,354
13,10/11/2002,12,Ayuntamientos,13,0,1145,1,B,Basica,0,58,TASQUILLO,363,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1145,121,89,0,0,0,0,0,0,0,6,216
13,10/11/2002,12,Ayuntamientos,13,0,1151,1,C,Contigua,0,58,TASQUILLO,712,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1151,177,119,0,0,0,0,0,0,0,18,314
13,10/11/2002,12,Ayuntamientos,13,0,1153,1,C,Contigua,0,59,TECOZAUTLA,643,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1153,93,0,98,57,0,0,0,0,110,11,369
13,10/11/2002,12,Ayuntamientos,13,0,1154,1,B,Basica,0,59,TECOZAUTLA,554,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1154,36,0,34,109,0,0,0,0,81,6,266
13,10/11/2002,12,Ayuntamientos,13,0,1159,2,C,Contigua,0,59,TECOZAUTLA,700,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1159,208,0,54,13,0,0,0,0,23,17,315
13,10/11/2002,12,Ayuntamientos,13,0,1161,1,B,Basica,0,59,TECOZAUTLA,491,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1161,29,0,88,41,0,0,0,0,103,15,276
13,10/11/2002,12,Ayuntamientos,13,0,1161,1,C,Contigua,0,59,TECOZAUTLA,492,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1161,38,0,84,48,0,0,0,0,100,13,283
13,10/11/2002,12,Ayuntamientos,13,0,1163,1,C,Contigua,0,59,TECOZAUTLA,400,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1163,53,0,24,33,0,0,0,0,80,28,218
13,10/11/2002,12,Ayuntamientos,13,0,814,1,B,Basica,0,45,OMITLAN DE JUAREZ,303,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,814,98,103,0,0,0,1,0,0,0,3,205
13,10/11/2002,12,Ayuntamientos,13,0,841,1,B,Basica,0,47,PACHUCA DE SOTO,634,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,841,95,157,9,3,0,0,5,0,0,4,273
13,10/11/2002,12,Ayuntamientos,13,0,842,1,B,Basica,0,47,PACHUCA DE SOTO,386,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,842,81,70,15,3,0,0,3,1,0,0,173
13,10/11/2002,12,Ayuntamientos,13,0,848,1,B,Basica,0,47,PACHUCA DE SOTO,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,848,58,125,12,0,0,0,7,0,0,7,209
13,10/11/2002,12,Ayuntamientos,13,0,757,1,B,Basica,0,41,MIXQUIAHUALA DE JUAREZ,427,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,757,11,84,51,0,0,0,12,0,0,6,164
13,10/11/2002,12,Ayuntamientos,13,0,758,1,C,Contigua,0,41,MIXQUIAHUALA DE JUAREZ,452,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,758,13,118,37,0,0,0,7,0,0,4,179
13,10/11/2002,12,Ayuntamientos,13,0,761,1,B,Basica,0,41,MIXQUIAHUALA DE JUAREZ,745,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,761,28,190,67,0,0,0,12,0,0,9,306
13,10/11/2002,12,Ayuntamientos,13,0,766,1,C,Contigua,0,42,MOLANGO DE ESCAMILLA,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,766,0,0,0,159,0,0,0,0,234,10,403
13,10/11/2002,12,Ayuntamientos,13,0,767,1,B,Basica,0,42,MOLANGO DE ESCAMILLA,306,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,767,0,0,0,105,0,0,0,0,130,7,242
13,10/11/2002,12,Ayuntamientos,13,0,777,1,B,Basica,0,42,MOLANGO DE ESCAMILLA,187,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,777,0,0,0,83,0,0,0,0,48,7,138
13,10/11/2002,12,Ayuntamientos,13,0,788,1,B,Basica,0,43,NICOLAS FLORES,249,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,788,15,111,0,0,0,0,0,0,0,17,143
13,10/11/2002,12,Ayuntamientos,13,0,794,1,B,Basica,0,43,NICOLAS FLORES,63,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,794,1,50,0,0,0,0,0,0,0,1,52
13,10/11/2002,12,Ayuntamientos,13,0,798,1,B,Basica,0,43,NICOLAS FLORES,111,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,798,13,37,0,0,0,0,0,0,0,19,69
13,10/11/2002,12,Ayuntamientos,13,0,803,1,C,Contigua,0,44,NOPALA DE VILLAGRAN,715,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,803,147,67,94,63,79,0,0,0,0,20,470
13,10/11/2002,12,Ayuntamientos,13,0,805,1,B,Basica,0,44,NOPALA DE VILLAGRAN,710,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,805,123,102,188,16,38,0,0,0,0,12,479
13,10/11/2002,12,Ayuntamientos,13,0,553,2,C,Contigua,0,30,IXMIQUILPAN,565,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,553,31,85,0,9,0,0,0,0,0,22,147
13,10/11/2002,12,Ayuntamientos,13,0,553,3,C,Contigua,0,30,IXMIQUILPAN,565,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,553,26,93,0,4,0,0,0,0,0,23,146
13,10/11/2002,12,Ayuntamientos,13,0,555,1,C,Contigua,0,30,IXMIQUILPAN,678,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,555,33,137,0,11,0,0,0,0,0,29,210
13,10/11/2002,12,Ayuntamientos,13,0,561,1,B,Basica,0,30,IXMIQUILPAN,614,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,561,33,87,0,12,0,0,0,0,0,12,144
13,10/11/2002,12,Ayuntamientos,13,0,561,1,C,Contigua,0,30,IXMIQUILPAN,614,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,561,34,76,0,9,0,0,0,0,0,32,151
13,10/11/2002,12,Ayuntamientos,13,0,563,1,C,Contigua,0,30,IXMIQUILPAN,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,563,33,89,0,13,0,0,0,0,0,22,157
13,10/11/2002,12,Ayuntamientos,13,0,577,1,B,Basica,0,30,IXMIQUILPAN,513,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,577,37,98,0,4,0,0,0,0,0,46,185
13,10/11/2002,12,Ayuntamientos,13,0,584,1,B,Basica,0,30,IXMIQUILPAN,229,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,584,5,103,0,2,0,0,0,0,0,8,118
13,10/11/2002,12,Ayuntamientos,13,0,588,1,B,Basica,0,30,IXMIQUILPAN,447,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,588,6,86,0,1,0,0,0,0,0,71,164
13,10/11/2002,12,Ayuntamientos,13,0,593,1,B,Basica,0,30,IXMIQUILPAN,537,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,593,0,0,0,0,0,0,0,0,0,0,0
13,10/11/2002,12,Ayuntamientos,13,0,593,2,C,Contigua,0,30,IXMIQUILPAN,537,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,593,0,0,0,0,0,0,0,0,0,0,0
13,10/11/2002,12,Ayuntamientos,13,0,601,1,B,Basica,0,30,IXMIQUILPAN,643,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,601,12,135,0,4,0,0,0,0,0,7,158
13,10/11/2002,12,Ayuntamientos,13,0,608,1,B,Basica,0,31,JACALA DE LEDEZMA,735,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,608,15,167,228,7,0,0,0,0,0,11,428
13,10/11/2002,12,Ayuntamientos,13,0,614,1,B,Basica,0,31,JACALA DE LEDEZMA,645,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,614,172,119,46,4,0,0,0,0,0,13,354
13,10/11/2002,12,Ayuntamientos,13,0,624,1,B,Basica,0,31,JACALA DE LEDEZMA,83,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,624,7,26,12,1,0,0,0,0,0,3,49
13,10/11/2002,12,Ayuntamientos,13,0,629,1,B,Basica,0,31,JACALA DE LEDEZMA,416,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,629,2,197,47,1,0,0,0,0,0,7,254
13,10/11/2002,12,Ayuntamientos,13,0,631,1,B,Basica,0,32,JALTOCAN,511,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,631,130,216,0,0,0,0,0,0,0,0,346
13,10/11/2002,12,Ayuntamientos,13,0,649,1,B,Basica,0,34,LA MISION,698,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,649,21,189,228,0,0,0,0,0,0,11,449
13,10/11/2002,12,Ayuntamientos,13,0,657,1,B,Basica,0,35,LOLOTLA,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,657,0,0,216,12,0,0,0,0,176,8,412
13,10/11/2002,12,Ayuntamientos,13,0,848,2,C,Contigua,0,47,PACHUCA DE SOTO,508,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,848,72,122,13,3,0,0,8,3,0,2,223
13,10/11/2002,12,Ayuntamientos,13,0,851,1,B,Basica,0,47,PACHUCA DE SOTO,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,851,140,153,21,6,0,3,3,0,0,5,331
13,10/11/2002,12,Ayuntamientos,13,0,852,1,B,Basica,0,47,PACHUCA DE SOTO,632,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,852,62,191,11,5,0,2,2,0,0,9,282
13,10/11/2002,12,Ayuntamientos,13,0,854,1,B,Basica,0,47,PACHUCA DE SOTO,512,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,854,103,111,10,2,0,0,4,0,0,5,235
13,10/11/2002,12,Ayuntamientos,13,0,855,1,B,Basica,0,47,PACHUCA DE SOTO,514,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,855,99,122,11,2,0,2,8,1,0,7,252
13,10/11/2002,12,Ayuntamientos,13,0,865,1,B,Basica,0,47,PACHUCA DE SOTO,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,865,75,112,11,5,0,6,2,5,0,3,219
13,10/11/2002,12,Ayuntamientos,13,0,865,1,C,Contigua,0,47,PACHUCA DE SOTO,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,865,85,115,8,1,0,0,2,2,0,4,217
13,10/11/2002,12,Ayuntamientos,13,0,867,1,B,Basica,0,47,PACHUCA DE SOTO,621,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,867,100,155,6,2,0,1,0,0,0,5,269
13,10/11/2002,12,Ayuntamientos,13,0,870,1,B,Basica,0,47,PACHUCA DE SOTO,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,870,106,174,15,6,0,0,4,2,0,9,316
13,10/11/2002,12,Ayuntamientos,13,0,879,3,C,Contigua,0,47,PACHUCA DE SOTO,588,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,879,81,126,12,4,0,1,4,0,0,8,236
13,10/11/2002,12,Ayuntamientos,13,0,880,1,C,Contigua,0,47,PACHUCA DE SOTO,726,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,880,116,150,19,3,0,0,3,0,0,4,295
