ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MC,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CC_PAN_PRI_PRD_NVA_ALIANZA_PH_ES,CC_PAN_PRI_PVEM,CC_PAN_PRD_NVA_ALIANZA,CC_PAN_PRD,CC_PAN_PRD_PT,CC_PAN_PRD_PT_NVA_ALIANZA_ES,CC_PAN_PRD_PT_NVA_ALIANZA_PH,CC_PAN_PT,CC_PAN_MC,CC_PAN_PH,CC_PRI_PVEM_PT,CC_PRI_PVEM,CC_PRD_PT,CC_PRD_PT_NVA_ALIANZA,CC_PRD_PT_NVA_ALIANZA_ES,CC_PRD_PT_NVA_ALIANZA_PH,CC_PRD_PT_ES,CC_PRD_PT_PH,CC_PRD_NVA_ALIANZA,CC_PRD_NVA_ALIANZA_ES,CC_PRD_ES,CC_PT_NVA_ALIANZA_PH,CC_PT_PMC,CC_PT_ES,CC_PT_PH,CC_PT_PH_ES,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,PARTICIPACION
16,MICHOACAN,23,CHAVINDA,11,17,375,2393,669,12,1365,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,4834,151,4986,8614,0.5788
16,MICHOACAN,25,CHILCHOTA,17,41,617,5923,3214,83,738,117,0,724,0,3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,4,15235,623,15862,24773,0.6403
16,MICHOACAN,26,CHINICUILA,8,11,0,1072,1604,16,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,2773,41,2815,3898,0.7222
16,MICHOACAN,27,CHUCÁNDIRO,6,11,386,893,1270,10,15,4,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,2726,76,2803,4886,0.5737
16,MICHOACAN,28,CHURINTZIO,8,13,0,1377,1241,15,20,12,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,58,2958,5908,0.5007
16,MICHOACAN,29,CHURUMUCO,13,23,33,4277,3719,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,8080,93,8173,10823,0.7552
16,MICHOACAN,30,ECUANDUREO,13,23,2484,3242,566,57,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6444,157,6602,11256,0.5865
16,MICHOACAN,31,EPITACIO HUERTA,11,21,154,2407,3029,43,30,19,2096,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,36,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,7980,217,8197,11807,0.6942
16,MICHOACAN,32,ERONGARÍCUARO,10,19,2980,3087,1510,73,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,79,0,0,0,0,0,0,0,0,0,0,0,0,2,7833,288,8123,10865,0.7476
16,MICHOACAN,33,GABRIEL ZAMORA,13,28,160,3528,4344,34,40,100,0,1144,248,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,9679,173,9855,15259,0.6458
16,MICHOACAN,34,HIDALGO,72,148,10666,10445,6871,10253,936,552,1202,748,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,6,0,0,0,0,0,28,42192,1878,44098,83492,0.5282
16,MICHOACAN,35,LA HUACANA,28,50,508,8834,5013,575,47,23,67,154,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,15283,448,15733,23796,0.6612
16,MICHOACAN,36,HUANDACAREO,10,18,1750,1325,2256,0,472,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,5839,199,6040,9494,0.6362
16,MICHOACAN,37,HUANIQUEO,11,14,460,429,1940,16,36,81,0,120,0,0,0,0,0,0,0,0,0,0,1340,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4445,193,4640,7447,0.6231
16,MICHOACAN,38,HUETAMO,45,65,265,4533,11368,507,111,771,304,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18193,701,18897,32645,0.5789
16,MICHOACAN,39,HUIRAMBA,4,11,365,2291,1287,101,49,9,0,0,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,4,0,0,0,0,0,0,7,1,4252,161,4414,6036,0.7313
16,MICHOACAN,40,INDAPARAPEO,13,24,281,3444,3247,129,88,37,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,7818,205,8023,12641,0.6347
16,MICHOACAN,41,IRIMBO,8,19,1632,1172,3676,84,81,36,18,282,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7040,243,7283,11613,0.6271
16,MICHOACAN,42,IXTLÁN,12,20,317,2300,2655,1251,20,25,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7041,121,7162,11053,0.6480
16,MICHOACAN,43,JACONA,27,75,2938,4363,1779,704,1597,314,6502,420,141,2569,0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,1,0,13,22079,746,22838,47355,0.4823
16,MICHOACAN,44,JIMÉNEZ,14,23,100,2138,2769,593,943,69,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6702,188,6890,11655,0.5912
16,MICHOACAN,45,JIQUILPAN,30,61,1191,5951,2338,97,5450,0,0,298,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,3,15456,504,15963,30699,0.5200
16,MICHOACAN,46,JOSÉ SIXTO VERDUZCO,18,37,186,3392,4435,3166,60,1921,0,200,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13536,347,13883,20775,0.6683
16,MICHOACAN,47,JUÁREZ,12,20,94,2363,1800,24,24,29,2665,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,7395,171,7566,10053,0.7526
16,MICHOACAN,48,JUNGAPEO,15,26,511,3306,4785,43,115,25,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,76,0,0,0,0,0,0,0,0,0,0,0,0,2,9070,201,9273,14071,0.6590
16,MICHOACAN,49,LAGUNILLAS,4,9,1879,340,1176,9,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,3490,72,3562,4753,0.7494
16,MICHOACAN,50,LÁZARO CÁRDENAS,64,205,6108,17119,16829,1115,783,795,419,3055,0,530,0,0,0,0,3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,50075,1682,51841,125830,0.4120
16,MICHOACAN,51,MADERO,14,23,2497,2509,3386,47,29,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,102,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8648,278,8948,12949,0.6910
16,MICHOACAN,52,MARAVATÍO,44,104,6166,4971,9076,595,370,2745,2340,715,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27501,1300,28812,58773,0.4902
16,MICHOACAN,53,MARCOS CASTELLANOS,11,19,2654,2998,245,18,20,31,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,6078,122,6203,9218,0.6729
16,MICHOACAN,54,MORELIA,351,933,44759,54565,35801,9011,8834,2993,5936,11232,3691,4706,0,0,0,0,0,75380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293,0,0,0,0,0,0,0,0,0,0,0,90,0,0,461,258291,14723,273475,563848,0.4850
16,MICHOACAN,55,MORELOS,9,16,983,803,1100,152,20,814,253,66,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4206,188,4394,7521,0.5842
16,MICHOACAN,56,MÚGICA,24,53,1068,6687,8651,210,58,324,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17261,491,17763,31771,0.5591
16,MICHOACAN,57,NAHUÁTZEN,15,33,439,3159,4211,122,46,105,2199,2604,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13057,467,13526,18897,0.7158
16,MICHOACAN,58,NOCUPÉTARO,13,17,205,2329,2579,53,7,5,0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5404,84,5490,7015,0.7826
16,MICHOACAN,59,NUEVO PARANGARICUTIRO,11,25,607,4300,3565,34,28,31,0,146,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,8869,137,9006,12994,0.6931
16,MICHOACAN,60,NUEVO URECHO,3,4,0,594,576,18,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1215,34,1250,1720,0.7267
16,MICHOACAN,61,NUMARÁN,9,17,3172,1827,562,18,14,55,0,37,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,107,0,0,0,0,0,0,0,0,0,0,0,1,5806,109,5916,9131,0.6479
16,MICHOACAN,62,OCAMPO,11,24,1001,1661,587,2934,3814,75,31,34,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,10153,406,10560,14259,0.7406
16,MICHOACAN,63,PAJACUARÁN,18,31,845,1972,2607,35,1178,22,2822,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,9500,228,9730,14730,0.6606
16,MICHOACAN,64,PANINDÍCUARO,19,29,0,3841,3762,99,107,19,0,167,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,8294,161,8455,13441,0.6290
16,MICHOACAN,65,PARÁCUARO,16,32,1245,2394,3380,43,811,43,0,3015,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,11040,207,11247,17596,0.6392
16,MICHOACAN,66,PARACHO,16,40,1278,3130,6006,75,96,404,445,265,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13916,408,14326,23630,0.6063
16,MICHOACAN,67,PÁTZCUARO,42,108,5996,6705,10040,645,4693,562,1312,1146,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,35,31876,1869,33780,63415,0.5327
16,MICHOACAN,68,PENJAMILLO,19,28,603,3391,3628,42,30,17,0,249,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,8417,182,8599,15439,0.5570
16,MICHOACAN,69,PERIBÁN,12,28,3174,2115,2197,42,2896,39,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,12,10514,290,10816,17592,0.6148
16,MICHOACAN,70,LA PIEDAD,61,131,11475,13659,3318,450,715,1720,0,1262,322,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,4,0,0,0,0,41,33015,1141,34197,74177,0.4610
16,MICHOACAN,71,PURÉPERO,11,22,1504,742,1614,523,1006,2438,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8028,250,8279,12463,0.6643
16,MICHOACAN,72,PURUÁNDIRO,46,93,2401,7322,7104,2791,485,1524,0,570,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22733,1924,24682,54699,0.4512
16,MICHOACAN,73,QUERÉNDARO,14,22,756,2696,1891,285,53,35,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,6203,234,6439,10469,0.6151
16,MICHOACAN,74,QUIROGA,14,34,3048,4295,1721,79,425,33,1488,301,216,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,6,12160,438,12604,19504,0.6462
16,MICHOACAN,75,COJUMATLÁN DE RÉGULES,9,17,0,2178,2938,22,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,5206,52,5261,7859,0.6694
16,MICHOACAN,76,LOS REYES,35,84,7077,8536,8172,461,353,120,751,239,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,177,0,365,0,0,0,0,0,0,0,0,0,0,0,0,9,26316,804,27129,47864,0.5668
16,MICHOACAN,77,SAHUAYO,49,92,13394,8428,642,108,62,810,231,389,0,219,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25535,1153,26709,50740,0.5264
16,MICHOACAN,78,SAN LUCAS,20,29,120,2104,2685,2842,13,19,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7889,178,8068,14276,0.5651
16,MICHOACAN,79,SANTA ANA MAYA,11,18,959,1446,548,338,21,64,1375,889,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,5721,198,5919,10472,0.5652
16,MICHOACAN,80,SALVADOR ESCALANTE,24,54,953,3816,7839,791,638,103,0,208,0,0,0,0,0,0,0,0,0,3677,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18413,1166,19581,32080,0.6104
16,MICHOACAN,81,SENGUIO,11,25,1157,3704,1698,41,845,119,1337,43,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,8972,266,9239,14232,0.6492
16,MICHOACAN,82,SUSUPUATO,10,15,129,2039,1691,22,11,9,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5179,82,5261,6773,0.7768
16,MICHOACAN,83,TACÁMBARO,38,87,4245,9154,7865,312,521,993,598,2162,429,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,167,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26770,1213,27997,50575,0.5536
16,MICHOACAN,84,TANCÍTARO,15,32,1485,1415,952,342,994,89,1343,630,49,21,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7448,399,7851,19282,0.4072
16,MICHOACAN,85,TANGAMANDAPIO,14,38,3625,3797,3716,75,120,65,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1,11655,286,11942,20343,0.5870
16,MICHOACAN,86,TANGANCÍCUARO,27,50,4050,2871,1558,114,1771,0,0,562,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11758,403,12168,25278,0.4814
16,MICHOACAN,87,TANHUATO,11,21,1538,1994,1987,51,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,43,0,0,0,0,0,0,0,0,0,0,0,0,1,5686,158,5845,11131,0.5251
16,MICHOACAN,88,TARETAN,9,19,2732,2564,1462,24,38,21,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,6900,164,7065,10543,0.6701
16,MICHOACAN,89,TARÍMBARO,40,97,4554,5032,7554,8086,812,320,1137,659,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,29,28586,1138,29753,55484,0.5362
16,MICHOACAN,90,TEPALCATEPEC,16,27,3105,2295,2862,117,29,33,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,8757,215,8972,15356,0.5843
16,MICHOACAN,91,TINGAMBATO,7,17,83,1356,2764,21,32,18,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,4856,113,4970,9899,0.5021
16,MICHOACAN,92,TINGÜINDÍN,11,21,2131,1740,2803,40,32,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,6837,140,6977,10611,0.6575
16,MICHOACAN,93,TIQUICHEO DE NICOLÁS ROMERO,11,18,91,2123,2417,12,2013,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,6698,196,6894,9915,0.6953
16,MICHOACAN,94,TLALPUJAHUA,15,35,612,2464,3947,881,113,2015,1518,135,597,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,88,0,0,0,2,12541,413,12956,18989,0.6823
16,MICHOACAN,95,TLAZAZALCA,12,13,179,1821,1564,17,15,12,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3839,67,3906,7569,0.5161
16,MICHOACAN,96,TOCUMBO,12,19,295,1183,1172,1138,1596,25,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5754,198,5952,9265,0.6424
16,MICHOACAN,97,TUMBISCATÍO,7,11,0,1345,1187,8,48,7,1271,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3884,54,3938,5803,0.6786
16,MICHOACAN,98,TURICATO,36,49,837,6675,6456,94,80,98,0,475,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,151,0,0,0,0,0,0,0,0,0,9,14983,459,15451,23784,0.6496
