id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,PAN-PNA,PRI,PRI-PVEM,PRI-PVEM-PS,PRI-PS,PRD,PRD-PC-PT,PRD-PC,PRD-PT,PRD-PT2,PRD-PC-PT2,PT,PT-PC,PVEM,CONVERGENCIA,PS,PAC,PP,PLT,PPT,Nulos,Total
29,4/7/2010,12,Ayuntamientos,29,0,192,1,B,Basica,0,13,HUAMANTLA,580,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,106,,187,,,26,,,,,,5,,,,0,11,5,0,,29,369
29,4/7/2010,12,Ayuntamientos,29,0,194,1,B,Basica,0,13,HUAMANTLA,723,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,118,,234,,,18,,,,,,16,,,,0,12,3,0,,20,421
29,4/7/2010,12,Ayuntamientos,29,0,194,2,C,Contigua,0,13,HUAMANTLA,723,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,99,,242,,,30,,,,,,16,,,,0,7,10,0,,23,427
29,4/7/2010,12,Ayuntamientos,29,0,195,1,B,Basica,0,13,HUAMANTLA,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,125,,217,,,26,,,,,,9,,,,0,15,16,0,,26,434
29,4/7/2010,12,Ayuntamientos,29,0,200,1,B,Basica,0,13,HUAMANTLA,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,139,,216,,,65,,,,,,1,,,,0,15,10,0,,23,469
29,4/7/2010,12,Ayuntamientos,29,0,216,1,B,Basica,0,13,HUAMANTLA,699,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,141,,229,,,8,,,,,,11,,,,0,32,2,0,,43,466
29,4/7/2010,12,Ayuntamientos,29,0,107,1,B,Basica,0,8,CUAPIAXTLA,724,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,129,,158,,,25,,,,,,,84,,,23,44,,,,22,485
29,4/7/2010,12,Ayuntamientos,29,0,109,1,B,Basica,0,8,CUAPIAXTLA,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,105,,110,,,33,,,,,,,62,,,18,53,,,,21,402
29,4/7/2010,12,Ayuntamientos,29,0,116,1,B,Basica,0,8,CUAPIAXTLA,315,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,63,,109,,,17,,,,,,,30,,,6,22,,,,12,259
29,4/7/2010,12,Ayuntamientos,29,0,180,1,B,Basica,0,13,HUAMANTLA,823,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,113,,300,,,17,,,,,,15,,,,7,,5,,,25,482
29,4/7/2010,12,Ayuntamientos,29,0,197,1,B,Basica,0,13,HUAMANTLA,186,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,49,,49,,,19,,,,,,3,,,,3,,8,,,4,135
29,4/7/2010,12,Ayuntamientos,29,0,201,1,B,Basica,0,13,HUAMANTLA,667,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,135,,247,,,34,,,,,,13,,,,11,,5,,,31,476
29,4/7/2010,12,Ayuntamientos,29,0,201,3,C,Contigua,0,13,HUAMANTLA,667,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,122,,225,,,39,,,,,,6,,,,12,,8,,,32,444
29,4/7/2010,12,Ayuntamientos,29,0,259,1,C,Contigua,0,16,IXTENCO,656,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,66,,75,,,47,,,,,,5,,,45,58,89,,16,,27,428
29,4/7/2010,12,Ayuntamientos,29,0,261,1,B,Basica,0,16,IXTENCO,707,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,49,,73,,,28,,,,,,9,,,64,99,95,,7,,27,451
29,4/7/2010,12,Ayuntamientos,29,0,261,1,C,Contigua,0,16,IXTENCO,707,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,43,,49,,,19,,,,,,4,,,41,71,39,,9,,28,303
29,4/7/2010,12,Ayuntamientos,29,0,520,1,C,Contigua,0,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,706,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,76,,153,,,31,,,,,,96,,,19,28,22,,4,,22,451
29,4/7/2010,12,Ayuntamientos,29,0,149,2,C,Contigua,0,10,CHIAUTEMPAN,656,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,69,,96,,,69,,,,,,,37,,,7,6,,,5,11,300
29,4/7/2010,12,Ayuntamientos,29,0,151,2,C,Contigua,0,52,LA MAGDALENA TLALTELULCO,761,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,86,86,,,,92,,,,,,,61,49,,94,,,76,,0,544
29,4/7/2010,12,Ayuntamientos,29,0,151,3,C,Contigua,0,52,LA MAGDALENA TLALTELULCO,761,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,102,35,,,,90,,,,,,,62,53,,124,,,55,,10,531
29,4/7/2010,12,Ayuntamientos,29,0,151,4,C,Contigua,0,52,LA MAGDALENA TLALTELULCO,761,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,89,48,,,,79,,,,,,,61,77,,77,,,84,,19,534
29,4/7/2010,12,Ayuntamientos,29,0,154,1,B,Basica,0,52,LA MAGDALENA TLALTELULCO,701,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,98,50,,,,88,,,,,,,37,42,,37,,,91,,15,458
29,4/7/2010,12,Ayuntamientos,29,0,157,1,C,Contigua,0,10,CHIAUTEMPAN,463,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,63,,41,,,48,,,,,,,70,,,9,3,,,3,9,246
29,4/7/2010,12,Ayuntamientos,29,0,158,2,C,Contigua,0,51,SAN FRANCISCO TETLANOHCAN,707,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,135,,258,,,38,,,,,,,22,,,14,,,,,7,474
29,4/7/2010,12,Ayuntamientos,29,0,160,1,B,Basica,0,51,SAN FRANCISCO TETLANOHCAN,799,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,181,,233,,,66,,,,,,,35,,,15,,,,,9,539
29,4/7/2010,12,Ayuntamientos,29,0,378,1,C,Contigua,0,28,TEOLOCHOLCO,711,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,112,,134,,,137,,,,,,,,,,52,40,,,,12,487
29,4/7/2010,12,Ayuntamientos,29,0,380,2,C,Contigua,0,28,TEOLOCHOLCO,815,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,102,,132,,,160,,,,,,,,,,35,87,,,,12,528
29,4/7/2010,12,Ayuntamientos,29,0,386,2,C,Contigua,0,28,TEOLOCHOLCO,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,121,,94,,,104,,,,,,,,,,19,75,,,,10,423
29,4/7/2010,12,Ayuntamientos,29,0,350,1,C,Contigua,0,25,SAN PABLO DEL MONTE,695,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,70,,,,132,69,,,,,,,111,22,,,26,7,,1,18,456
29,4/7/2010,12,Ayuntamientos,29,0,352,2,C,Contigua,0,25,SAN PABLO DEL MONTE,697,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,43,,,,246,83,,,,,,,31,7,,,69,6,,0,17,502
29,4/7/2010,12,Ayuntamientos,29,0,355,1,C,Contigua,0,25,SAN PABLO DEL MONTE,752,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,109,,,,176,117,,,,,,,55,10,,,39,1,,3,19,529
29,4/7/2010,12,Ayuntamientos,29,0,358,1,B,Basica,0,25,SAN PABLO DEL MONTE,846,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,95,,,,136,109,,,,,,,111,19,,,39,4,,6,16,535
29,4/7/2010,12,Ayuntamientos,29,0,359,1,C,Contigua,0,25,SAN PABLO DEL MONTE,590,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,85,,,,125,44,,,,,,,60,8,,,44,1,,5,16,388
29,4/7/2010,12,Ayuntamientos,29,0,361,1,B,Basica,0,25,SAN PABLO DEL MONTE,797,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,116,,,,132,96,,,,,,,48,39,,,17,10,,5,5,468
29,4/7/2010,12,Ayuntamientos,29,0,349,1,B,Basica,0,25,SAN PABLO DEL MONTE,655,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,52,,,,109,97,,,,,,,106,41,,,32,0,0,3,9,449
29,4/7/2010,12,Ayuntamientos,29,0,349,2,C,Contigua,0,25,SAN PABLO DEL MONTE,655,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,31,,,,129,117,,,,,,,80,19,,,36,5,0,1,6,424
29,4/7/2010,12,Ayuntamientos,29,0,376,1,C,Contigua,0,27,TENANCINGO,685,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,99,,109,,,11,,,,,,43,,,89,2,,,,14,11,378
29,4/7/2010,12,Ayuntamientos,29,0,377,1,C,Contigua,0,27,TENANCINGO,592,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,59,,124,,,16,,,,,,25,,,82,7,,,,6,5,324
29,4/7/2010,12,Ayuntamientos,29,0,558,1,B,Basica,0,41,PAPALOTLA DE XICOHTENCATL,690,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,47,,59,,,318,,,,,,5,,,7,3,,,,17,17,473
29,4/7/2010,12,Ayuntamientos,29,0,559,1,B,Basica,0,41,PAPALOTLA DE XICOHTENCATL,571,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,46,,98,,,159,,,,,,5,,,20,3,,,,,14,345
29,4/7/2010,12,Ayuntamientos,29,0,561,2,C,Contigua,0,41,PAPALOTLA DE XICOHTENCATL,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,48,,149,,,164,,,,,,3,,,6,5,,,,,23,398
29,4/7/2010,12,Ayuntamientos,29,0,442,1,B,Basica,0,33,TLAXCALA,567,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,85,,158,,,22,,,,,,,,,7,40,,,16,0,7,335
29,4/7/2010,12,Ayuntamientos,29,0,449,1,C,Contigua,0,33,TLAXCALA,685,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,92,,226,,,30,,,,,,,,,12,52,,,11,0,0,423
29,4/7/2010,12,Ayuntamientos,29,0,450,1,B,Basica,0,33,TLAXCALA,430,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,61,,121,,,21,,,,,,,,,6,27,,,12,0,11,259
29,4/7/2010,12,Ayuntamientos,29,0,451,1,B,Basica,0,33,TLAXCALA,620,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,79,,142,,,40,,,,,,,,,25,51,,,12,0,14,363
29,4/7/2010,12,Ayuntamientos,29,0,451,1,C,Contigua,0,33,TLAXCALA,620,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,93,,151,,,52,,,,,,,,,29,51,,,6,0,20,402
29,4/7/2010,12,Ayuntamientos,29,0,458,1,B,Basica,0,33,TLAXCALA,759,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,104,,152,,,39,,,,,,,,,50,73,,,6,0,11,435
29,4/7/2010,12,Ayuntamientos,29,0,463,1,B,Basica,0,33,TLAXCALA,570,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,80,,124,,,31,,,,,,,,,23,59,,,7,0,15,339
29,4/7/2010,12,Ayuntamientos,29,0,464,2,C,Contigua,0,33,TLAXCALA,724,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,115,,183,,,25,,,,,,,,,17,55,,,11,0,19,425
29,4/7/2010,12,Ayuntamientos,29,0,465,1,C,Contigua,0,33,TLAXCALA,847,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,152,,165,,,36,,,,,,,,,19,47,,,11,0,0,430
29,4/7/2010,12,Ayuntamientos,29,0,468,2,C,Contigua,0,33,TLAXCALA,628,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,73,,171,,,21,,,,,,,,,18,80,,,7,0,24,394
29,4/7/2010,12,Ayuntamientos,29,0,469,1,B,Basica,0,33,TLAXCALA,665,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,170,,170,,,60,,,,,,,,,10,86,,,1,0,18,515
29,4/7/2010,12,Ayuntamientos,29,0,5,1,B,Basica,0,2,APETATITLAN DE ANTONIO CARVAJAL,685,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,140,,132,,,61,,,,,,57,,,7,36,,,0,0,16,449
29,4/7/2010,12,Ayuntamientos,29,0,6,1,B,Basica,0,2,APETATITLAN DE ANTONIO CARVAJAL,833,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,242,,156,,,65,,,,,,34,,,20,5,,,,,17,539
29,4/7/2010,12,Ayuntamientos,29,0,8,2,C,Contigua,0,2,APETATITLAN DE ANTONIO CARVAJAL,638,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,179,,143,,,48,,,,,,16,,,12,12,,,,,12,422
29,4/7/2010,12,Ayuntamientos,29,0,440,1,C,Contigua,0,33,TLAXCALA,803,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,119,,221,,,49,,,,,,,,,28,63,,,21,,23,524
29,4/7/2010,12,Ayuntamientos,29,0,443,1,B,Basica,0,33,TLAXCALA,721,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,108,,194,,,32,,,,,,,,,10,44,,,33,,20,441
29,4/7/2010,12,Ayuntamientos,29,0,509,1,C,Contigua,0,36,TOTOLAC,513,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,54,115,,,,56,,,,,,36,,13,,45,,35,10,,15,379
29,4/7/2010,12,Ayuntamientos,29,0,516,1,C,Contigua,0,36,TOTOLAC,844,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,192,150,,,,34,,,,,,118,,16,,55,,4,3,,17,589
29,4/7/2010,12,Ayuntamientos,29,0,2,1,B,Basica,0,1,AMAXAC DE GUERRERO,655,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,72,,163,,,103,,,,,,15,,,,26,,3,0,24,52,458
29,4/7/2010,12,Ayuntamientos,29,0,267,1,B,Basica,0,18,CONTLA DE JUAN CUAMATZI,806,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,136,219,,,,20,,,,,,,,113,,21,,,0,0,11,520
29,4/7/2010,12,Ayuntamientos,29,0,267,1,C,Contigua,0,18,CONTLA DE JUAN CUAMATZI,806,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,151,235,,,,11,,,,,,0,,86,0,16,0,0,0,0,27,526
29,4/7/2010,12,Ayuntamientos,29,0,268,1,B,Basica,0,18,CONTLA DE JUAN CUAMATZI,670,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,168,166,,,,15,,,,,,,,65,,15,,,0,0,6,435
29,4/7/2010,12,Ayuntamientos,29,0,270,1,B,Basica,0,18,CONTLA DE JUAN CUAMATZI,541,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,117,124,,,,14,,,,,,0,,55,0,8,0,0,0,0,14,332
29,4/7/2010,12,Ayuntamientos,29,0,275,1,B,Basica,0,18,CONTLA DE JUAN CUAMATZI,716,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,149,142,,,,11,,,,,,,,141,,22,,,0,0,14,479
29,4/7/2010,12,Ayuntamientos,29,0,369,1,B,Basica,0,26,SANTA CRUZ TLAXCALA,567,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,93,,190,,,,,,,,38,,,,,8,21,,0,0,11,361
29,4/7/2010,12,Ayuntamientos,29,0,369,1,C,Contigua,0,26,SANTA CRUZ TLAXCALA,568,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,111,,191,,,,,,,,42,,,,,12,13,,0,0,12,381
29,4/7/2010,12,Ayuntamientos,29,0,125,1,C,Contigua,0,10,CHIAUTEMPAN,784,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,79,,81,,,100,,,,,,,147,,,24,16,,0,6,8,461
29,4/7/2010,12,Ayuntamientos,29,0,130,1,B,Basica,0,10,CHIAUTEMPAN,440,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,34,,75,,,75,,,,,,,49,,,17,23,,0,5,10,288
29,4/7/2010,12,Ayuntamientos,29,0,132,1,C,Contigua,0,10,CHIAUTEMPAN,615,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,55,,112,,,130,,,,,,,70,,,22,11,,0,2,8,410
29,4/7/2010,12,Ayuntamientos,29,0,142,1,B,Basica,0,10,CHIAUTEMPAN,806,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,62,,131,,,123,,,,,,,91,,,13,18,,0,8,28,474
29,4/7/2010,12,Ayuntamientos,29,0,143,1,C,Contigua,0,10,CHIAUTEMPAN,801,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,89,,99,,,132,,,,,,,101,,,29,10,,0,8,20,488
29,4/7/2010,12,Ayuntamientos,29,0,144,1,B,Basica,0,10,CHIAUTEMPAN,811,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,81,,131,,,110,,,,,,,101,,,14,10,,0,7,13,467
29,4/7/2010,12,Ayuntamientos,29,0,146,1,B,Basica,0,10,CHIAUTEMPAN,776,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,49,,131,,,80,,,,,,,119,,,6,25,,,10,17,437
29,4/7/2010,12,Ayuntamientos,29,0,338,1,B,Basica,0,24,PANOTLA,667,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,38,117,,,,,,,,24,,,,7,17,82,47,,22,7,22,383
29,4/7/2010,12,Ayuntamientos,29,0,345,1,B,Basica,0,24,PANOTLA,714,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,87,145,,,,,,,,42,,,,63,14,20,34,,65,0,35,505
29,4/7/2010,12,Ayuntamientos,29,0,161,1,C,Contigua,0,11,MUNOZ DE DOMINGO ARENAS,815,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,30,,97,,,71,,,,,,,141,,,59,,,,158,28,584
29,4/7/2010,12,Ayuntamientos,29,0,162,1,B,Basica,0,11,MUNOZ DE DOMINGO ARENAS,460,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,83,,55,,,7,,,,,,,32,,,121,,,,9,15,322
29,4/7/2010,12,Ayuntamientos,29,0,165,1,C,Contigua,0,12,ESPANITA,846,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,,41,,,,,44,,,,12,,,,136,8,20,78,0,29,522
29,4/7/2010,12,Ayuntamientos,29,0,170,1,B,Basica,0,12,ESPANITA,670,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,126,,50,,,,,56,,,,24,,,,40,5,5,43,0,23,372
29,4/7/2010,12,Ayuntamientos,29,0,172,1,B,Basica,0,12,ESPANITA,669,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,37,,19,,,,,8,,,,8,,,,30,5,16,28,0,11,162
29,4/7/2010,12,Ayuntamientos,29,0,173,1,B,Basica,0,12,ESPANITA,246,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,27,,46,,,,,17,,,,6,,,,33,3,10,6,0,18,166
29,4/7/2010,12,Ayuntamientos,29,0,222,1,B,Basica,0,14,HUEYOTLIPAN,462,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,89,,49,,,26,,,,,,8,,,,29,113,,,3,14,331
29,4/7/2010,12,Ayuntamientos,29,0,231,1,B,Basica,0,14,HUEYOTLIPAN,289,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,29,,47,,,2,,,,,,11,,,,6,29,,,9,7,140
29,4/7/2010,12,Ayuntamientos,29,0,504,1,B,Basica,0,34,TLAXCO,170,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,27,,69,,,17,,,,,,0,,,,11,,0,4,9,3,140
29,4/7/2010,12,Ayuntamientos,29,0,12,1,C,Contigua,0,3,APIZACO,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,79,,63,,,56,,,,,,82,,,13,4,10,1,2,3,15,328
29,4/7/2010,12,Ayuntamientos,29,0,23,1,B,Basica,0,3,APIZACO,823,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,62,,90,,,59,,,,,,207,,,11,7,9,2,10,2,20,479
29,4/7/2010,12,Ayuntamientos,29,0,24,1,B,Basica,0,3,APIZACO,487,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,57,,58,,,38,,,,,,83,,,8,0,4,0,9,3,14,274
29,4/7/2010,12,Ayuntamientos,29,0,34,1,C,Contigua,0,3,APIZACO,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,94,,79,,,44,,,,,,137,,,21,3,12,1,3,4,11,409
29,4/7/2010,12,Ayuntamientos,29,0,35,1,C,Contigua,0,3,APIZACO,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,83,,84,,,41,,,,,,108,,,16,1,2,0,2,2,6,345
29,4/7/2010,12,Ayuntamientos,29,0,63,1,B,Basica,0,5,ATLTZAYANCA,269,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,40,,38,,,,,,,,23,,,,,102,,,0,0,8,211
29,4/7/2010,12,Ayuntamientos,29,0,295,1,C,Contigua,0,60,BENITO JUAREZ,729,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,85,,238,,,47,,,,,,48,,,75,30,,,,,7,530
29,4/7/2010,12,Ayuntamientos,29,0,298,1,E,Extraordinaria,0,20,SANCTORUM DE LAZARO CARDENAS,261,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,79,,10,,,1,,,,,,5,,,,,66,9,,,4,174
29,4/7/2010,12,Ayuntamientos,29,0,548,2,C,Contigua,0,40,XALTOCAN,588,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,184,,55,,,32,,,,,,,,,92,32,,,,,12,407
29,4/7/2010,12,Ayuntamientos,29,0,551,1,C,Contigua,0,57,SAN LUCAS TECOPILCO,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,126,,61,,,14,,,,,,,145,,,38,94,,6,2,13,499
29,4/7/2010,12,Ayuntamientos,29,0,78,1,C,Contigua,0,6,CALPULALPAN,750,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,49,113,,,,70,,,,,,33,,9,7,10,10,52,5,0,27,385
29,4/7/2010,12,Ayuntamientos,29,0,79,1,B,Basica,0,6,CALPULALPAN,653,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,36,99,,,,45,,,,,,40,,9,4,29,6,57,5,0,28,358
29,4/7/2010,12,Ayuntamientos,29,0,83,2,C,Contigua,0,6,CALPULALPAN,735,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,34,157,,,,63,,,,,,23,,5,10,9,8,45,12,0,22,388
29,4/7/2010,12,Ayuntamientos,29,0,88,1,C,Contigua,0,6,CALPULALPAN,659,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,31,123,,,,42,,,,,,34,,6,8,4,17,67,5,0,21,358
29,4/7/2010,12,Ayuntamientos,29,0,90,1,B,Basica,0,6,CALPULALPAN,613,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,26,101,,,,61,,,,,,17,,7,10,12,9,31,5,0,18,297
29,4/7/2010,12,Ayuntamientos,29,0,300,1,C,Contigua,0,21,NANACAMILPA DE MARIANO ARISTA,646,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,112,73,,,,99,,,,,,,,9,32,5,46,13,0,0,16,405
29,4/7/2010,12,Ayuntamientos,29,0,409,1,B,Basica,0,31,TETLA DE LA SOLIDARIDAD,547,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,106,,58,,,41,,,,,,98,,,2,7,67,,0,2,12,393
29,4/7/2010,12,Ayuntamientos,29,0,413,1,C,Contigua,0,31,TETLA DE LA SOLIDARIDAD,554,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,57,,34,,,69,,,,,,94,,,2,17,58,,0,5,24,360
29,4/7/2010,12,Ayuntamientos,29,0,418,1,B,Basica,0,31,TETLA DE LA SOLIDARIDAD,355,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,45,,64,,,56,,,,,,56,,,0,6,41,,0,3,3,274
29,4/7/2010,12,Ayuntamientos,29,0,482,1,C,Contigua,0,34,TLAXCO,765,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,101,,114,,,64,,,,,,8,,,,56,,18,42,12,26,441
29,4/7/2010,12,Ayuntamientos,29,0,483,1,B,Basica,0,34,TLAXCO,96,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,,35,,,3,,,,,,0,,,,20,,0,1,0,2,65
29,4/7/2010,12,Ayuntamientos,29,0,490,1,B,Basica,0,34,TLAXCO,166,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,44,,18,,,9,,,,,,0,,,0,42,0,0,2,1,1,117
29,4/7/2010,12,Ayuntamientos,29,0,565,1,C,Contigua,0,41,PAPALOTLA DE XICOHTENCATL,477,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,57,,140,,,81,,,,,,7,,,4,5,,,,,16,310
29,4/7/2010,12,Ayuntamientos,29,0,566,1,B,Basica,0,41,PAPALOTLA DE XICOHTENCATL,582,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,77,,151,,,110,,,,,,6,,,6,2,,,,,17,369
29,4/7/2010,12,Ayuntamientos,29,0,566,1,C,Contigua,0,41,PAPALOTLA DE XICOHTENCATL,582,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,60,,195,,,94,,,,,,3,,,4,3,,,,,24,383
29,4/7/2010,12,Ayuntamientos,29,0,567,1,B,Basica,0,41,PAPALOTLA DE XICOHTENCATL,582,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,38,,106,,,174,,,,,,5,,,4,2,,,,,22,351
29,4/7/2010,12,Ayuntamientos,29,0,568,1,B,Basica,0,41,PAPALOTLA DE XICOHTENCATL,482,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,48,,78,,,72,,,,,,5,,,0,3,,,,,8,214
29,4/7/2010,12,Ayuntamientos,29,0,573,1,B,Basica,0,42,XICOHTZINCO,614,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,37,,102,,,,,,41,,,,,,20,63,,27,,81,10,381
