uniqueid,year,incumbent_party_Horacio
11018,2000,PAN
11018,2003,PAN
11018,2006,PRI
11018,2009,PAN
11018,2012,PAN
11018,2015,PRI
11018,2018,NA
11019,1997,PRI
11019,2000,PRI
11019,2003,PAN
11019,2006,PRI
11019,2009,PAN_PVEM
11019,2012,PAN_PANAL
11019,2015,PVEM
11019,2018,NA
11020,1997,PAN
11020,2000,PAN
11020,2003,PAN
11020,2006,PAN
11020,2009,PAN
11020,2012,PRI_PVEM
11020,2015,PAN
11020,2018,NA
11021,1997,PRI
11021,2000,PAN
11021,2003,PRD
11021,2006,PAN
11021,2009,PRI
11021,2012,PRD
11021,2015,PRD
11021,2018,NA
11022,1997,PRI
11022,2000,PAN
11022,2003,PAN
11022,2006,PAN
11022,2009,PRI_PRD
11022,2012,PAN
11022,2015,PRI
11022,2018,NA
11023,1997,PRI
11023,2000,PAN
11023,2003,PRI
11023,2006,PAN
11023,2009,PAN
11023,2012,PRI_PVEM
11023,2015,PAN
11023,2018,NA
11024,1997,PAN
11024,2000,PAN
11024,2003,PRI
11024,2006,PAN
11024,2009,PRI_PVEM
11024,2012,PANAL
11024,2015,PRI
11024,2018,NA
11025,1997,PAN
11025,2000,PAN
11025,2003,PRI
11025,2006,PAN
11025,2009,PAN
11025,2012,PAN_PANAL
11025,2015,PAN
11025,2018,NA
11026,1997,PRI
11026,2000,PAN
11026,2003,PRI
11026,2006,PAN
11026,2009,PAN
11026,2012,PRI
11026,2015,PAN
11026,2018,NA
11027,1997,PAN
11027,2000,PAN
11027,2003,PAN
11027,2006,PAN
11027,2009,PAN
11027,2012,PAN_PANAL
11027,2015,PAN
11027,2018,NA
11028,1997,PRD
11028,2000,PAN
11028,2003,PAN
11028,2006,PAN
11028,2009,PRI
11028,2012,PAN
11028,2015,PRI
11028,2018,NA
11029,1997,PRI
11029,2000,PAN
11029,2003,PT
11029,2006,PAN
11029,2009,PAN
11029,2012,PAN
11029,2015,PRI
11029,2018,NA
11030,1997,PAN
11030,2000,PRI
11030,2003,PAN
11030,2006,PAN
11030,2009,PAN
11030,2012,PRI_PVEM
11030,2015,PVEM
11030,2018,NA
11031,1997,PAN
11031,2000,PAN
11031,2003,PRI
11031,2006,PAN
11031,2009,PAN
11031,2012,PRI_PVEM
11031,2015,PAN
11031,2018,NA
11032,1997,PRD
11032,2000,PAN
11032,2003,MC
11032,2006,PAN
11032,2009,PAN
11032,2012,PAN
11032,2015,PVEM
11032,2018,NA
11033,1997,PRI
11033,2000,PAN
11033,2003,PAN
11033,2006,PAN
11033,2009,PRI_PRD
11033,2012,PRI_PVEM
11033,2015,PAN
11033,2018,NA
11034,1997,PRI
11034,2000,PRI
11034,2003,PRI
11034,2006,PAN
11034,2009,PRI
11034,2012,PAN
11034,2015,PAN
11034,2018,NA
11035,1997,PVEM
11035,2000,PRI
11035,2003,PVEM
11035,2006,PAN
11035,2009,PRI_PRD
11035,2012,PAN
11035,2015,PRD
11035,2018,NA
11036,1997,PRI
11036,2000,PRI
11036,2003,PRI
11036,2006,PRD_PT
11036,2009,PRI
11036,2012,PAN
11036,2015,PRI
11036,2018,NA
11037,1997,PAN
11037,2000,PAN
11037,2003,PAN
11037,2006,PAN
11037,2009,PAN
11037,2012,PRI
11037,2015,PAN
11037,2018,NA
11038,1997,PAN
11038,2000,PRI
11038,2003,PRI
11038,2006,PAN
11038,2009,PAN
11038,2012,PRI_PVEM
11038,2015,PRI
11038,2018,NA
11039,1997,PAN
11039,2000,PAN
11039,2003,PRI
11039,2006,PAN
11039,2009,PAN
11039,2012,PRI_PVEM
11039,2015,PAN
11039,2018,NA
11040,1997,PRD
11040,2000,PAN
11040,2003,PRD
11040,2006,PRI
11040,2009,PRI
11040,2012,PAN
11040,2015,PRI_PVEM_PANAL
11040,2018,NA
11041,1997,PAN
11041,2000,PAN
11041,2003,PRI
11041,2006,PVEM
11041,2009,PRI
11041,2012,PAN_PANAL
11041,2015,PVEM
11041,2018,NA
11042,1997,PRD
11042,2000,PAN
11042,2003,PRD
11042,2006,PRD_PT
11042,2009,PRD
11042,2012,PAN
11042,2015,PAN
11042,2018,NA
11043,1997,PRI
11043,2000,PRI
11043,2003,PAN
11043,2006,PRI
11043,2009,PAN
11043,2012,PRI_PVEM
11043,2015,PAN
11043,2018,NA
11044,1997,PRD
11044,2000,PAN
11044,2003,PRI
11044,2006,PAN_PANAL
11044,2009,PRI
11044,2012,PVEM
11044,2015,PAN
11044,2018,NA
11045,1997,PRI
11045,2000,PRI
11045,2003,PRI
11045,2006,PRI
11045,2009,PAN
11045,2012,PAN
11045,2015,PAN
11045,2018,NA
11046,1997,PAN
11046,2000,PAN
11046,2003,PAN
11046,2006,PVEM
11046,2009,PVEM
11046,2012,PAN_PANAL
11046,2015,PVEM
11046,2018,NA
