uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
11015,1997,PRI,LUIS FELIPE LUNA OBREGON,PAN,RAUL TRUJILLO MORENO,0.153645607
11015,2000,PRD,RAFAEL DE JESUS VILLAGOMEZ MAPES,PRI,,0.0611577246
11015,2003,PRI,ARNULFO VAZQUEZ NIETO,PAN,,0.1827754407
11015,2006,PAN_PNA,EDUARDO ROMERO HICKS,PRI_PVEM,,0.1477917846
11015,2009,PRI_PRD,NICEFORO ALEJANDRO DE JESUS GUERRERO REYNOSO,PAN,,0.0935358721
11015,2012,PRI,LUIS FERNANDO GUTIERREZ MARQUEZ,PAN_PNA,,0.0102734884
11015,2015,PRI_PVEM_PNA,EDGAR CASTRO CERRILLO,PAN,,0.1706051058
11015,2018,PAN,MARIO ALEJANDRO NAVARRO SALDAÑA,MORENA_PT_PES,,0.1429359083
11016,1991,PRI,EVERARDO VARGAS ZAVALA,PAN,,0.582960644
11016,1994,PDM,LUIS GERARDO RUIZ ARRIAGA,PRI,,0.2874432678
11016,1997,PAN,JAIME ANDRADE NAVARRO,PRD,RAMON CONTRERAS CEJA,0.0155896069
11016,2000,PRI,NOE MALANCHE GARCIA,PT,,0.0956759443
11016,2003,PAN,LEOPOLDO CONTRERAS NUÑEZ,PRI,,0.0414914494
11016,2006,PAN_PNA,JOSE FRANCISCO CHAVEZ GONZALEZ,PRI,,0.0081479565
11016,2009,PT,CARLOS AGUIRRE MOSQUEDA,PAN,,0.0510585305
11016,2012,PRD,GUSTAVO RODRIGUEZ RANGEL,PAN_PNA,,0.0592991914
11016,2015,PAN,OSCAR CHACON VARGAS,PVEM,,0.0805335968
11016,2018,PAN,ARMANDO SOLIS PANTOJA,PVEM,,0.0176426825
11017,1991,PRI,MARCO A. CONTRERAS,PAN,,0.0661987998
11017,1994,PRI,JOSE ABEN AMAR GONZALEZ,PAN,,0.2484275142
11017,1997,PAN,SALVADOR PEREZ GODINEZ,PRI,EMILIO TOME ELIAS,0.3092417062
11017,2000,PAN,JOSE RICARDO ORTIZ GUTIERREZ,PRI,,0.3237639741
11017,2003,PAN,LUIS VARGAS GUTIERREZ,PRI,,0.2564944827
11017,2006,PAN_PNA,MARIO LEOPOLDO TURRENT ANTON,PRI,,0.3432539914
11017,2009,PAN,JORGE ESTRADA PALERO,PRI_PRD_PVEM,,0.0273823017
11017,2012,PAN_PNA,SIXTO ALFONSO ZETINA SOTO,PRI,,0.0392778752
11017,2015,PAN,JOSE RICARDO ORTIZ GUTIERREZ,PRI_PVEM_PNA,,0.0348367414
11017,2018,PAN,JOSE RICARDO ORTIZ GUTIERREZ,MORENA_PT_PES,,0.1092189405
11018,1991,PRI,GERARDO BENITO ARROYO BACA,PAN,,0.2224354055
11018,1994,PRI,ARMANDO GOMEZ BALLESTEROS,PFCRN,,0.2897070162
11018,1997,PRI,GERARDO C. ARROYO BACA,PAN,LIDIA LARA SANTOS,0.0498312799
11018,2000,PAN,MAURICIO HECTOR FRANCO LOPEZ,PRI,,0.1003195363
11018,2003,PAN,GERARDO GARCIA VARGAS,PRI,,0.0668764117
11018,2006,PAN_PNA,VERONICA OROZCO GUTIERREZ,PRI,,0.21530562
11018,2009,PAN,JOSE ALFONSO BORJA PIMENTEL,PRI_PRD,,0.0345619181
11018,2012,PAN,JAIME ENRIQUE SOTO MOSQUEDA,PVEM,,0.0842958215
11018,2015,PRI,JOSE ALBERTO VARGAS FRANCO,PAN,,0.1234603102
11018,2018,PRI,JOSE ALBERTO VARGAS FRANCO,PAN,,0.0156943212
11019,1991,PRI,JOSE FELIPE FRIAS ELIZONDO,PRD,,0.4158225414
11019,1994,PRI,JOSE ANTONIO AGUILAR ANDRADE,PRD,,0.5556594154
11019,1997,PRI,FERNANDO GRANADOS ALEJO,PRD,GERARDO ORTEGA MAGAÑA,0.0479535933
11019,2000,PRI,JUAN SOTO FRAGA,PAN,,0.0366019246
11019,2003,PAN,JOSE AGUILERA AVILA,PRI,,0.0758353065
11019,2006,PRI,J CARMEN MONDRAGON RESENDIZ,PAN,,0.1081688915
11019,2009,PAN_PVEM,ROGELIO SANCHEZ GALBAN,PRI,,0.1584980237
11019,2012,PAN_PNA,JAIME GARCIA CARDONA,PRI_PVEM,,0.031025133
11019,2015,PVEM,ROGELIO SANCHEZ GALAN,PAN,,0.0748351701
11019,2018,PRI,LUIS ALBERTO MONDRAGON VEGA,PAN,,0.1569715142
11020,1991,PAN,ELISEO MARTINEZ PEREZ,PRI,,0.24771745
11020,1994,PAN,LUIS MANUEL QUIROS ECHEGARAY,PRI,,0.0430056139
11020,1997,PAN,JORGE CARLOS OBREGON SERRANO,PRI,JORGE ENRIQUE VIDEGARAY VERDAD,0.2656671527
11020,2000,PAN,LUIS ERNESTO AYALA TORRES,PRI,,0.4446767697
11020,2003,PAN,RICARDO ALANIS POSADA,PRI,,0.270289867
11020,2006,PAN,VICENTE GUERRERO REYNOSO,PRI,,0.4269115949
11020,2009,PAN,FRANCISCO RICARDO SHEFFIELD PADILLA,PRI,,0.123764311
11020,2012,PRI_PVEM,MARIA BARBARA BOTELLO SANTIBAÑEZ,PAN_PNA,,0.0989609588
11020,2015,PAN,HECTOR GERMAN RENE LOPEZ SANTILLANA,PRI_PVEM_PNA,,0.2577180104
11020,2018,PAN,HECTOR GERMAN RENE LOPEZ SANTILLANA,MORENA_PT_PES,,0.3825175968
11021,1991,PAN,RANULFO BALCAZAR MARTINEZ,PRI,,0.0693240901
11021,1994,PAN,CARLOS ZAMUDIO LOPEZ,PRI,,0.1736756214
11021,1997,PRI,ROBERTO ZAMUDIO LOPEZ,PAN,RUBEN LARA LOPEZ,0.0968321359
