id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,listanominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,PAN ,PRI ,PRD ,PT ,PVEM ,CONVERG,PANAL ,PRI-PVEM ,PRI-PANAL ,PVEM-PANAL ,PRI-PVEM-PANAL  ,noregistrados,anulados,total
1,4/7/2010,12,Ayuntamientos,1,0,5,1,B,Basica,0,1,AGUASCALIENTES,431,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,128,93,4,0,10,6,9,1,0,0,0,1,12,264
1,4/7/2010,12,Ayuntamientos,1,0,5,1,C,Contigua,0,1,AGUASCALIENTES,431,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,125,116,4,5,3,13,6,1,0,0,1,2,10,286
1,4/7/2010,12,Ayuntamientos,1,0,6,1,C,Contigua,0,1,AGUASCALIENTES,391,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,88,125,2,3,8,14,10,1,0,0,0,1,12,264
1,4/7/2010,12,Ayuntamientos,1,0,6,1,B,Basica,0,1,AGUASCALIENTES,391,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,95,99,5,2,3,13,7,7,0,0,0,0,0,231
1,4/7/2010,12,Ayuntamientos,1,0,7,1,C,Contigua,0,1,AGUASCALIENTES,443,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,128,134,2,1,4,13,12,1,1,0,1,0,3,300
1,4/7/2010,12,Ayuntamientos,1,0,7,1,B,Basica,0,1,AGUASCALIENTES,442,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,122,128,4,1,6,8,4,0,0,0,0,0,9,282
1,4/7/2010,12,Ayuntamientos,1,0,8,1,B,Basica,0,1,AGUASCALIENTES,628,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,164,185,5,5,5,7,15,1,0,0,1,1,10,399
1,4/7/2010,12,Ayuntamientos,1,0,8,1,C,Contigua,0,1,AGUASCALIENTES,629,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,149,184,2,3,9,11,25,0,2,0,2,0,9,396
1,4/7/2010,12,Ayuntamientos,1,0,9,1,B,Basica,0,1,AGUASCALIENTES,665,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,156,229,2,5,8,14,31,0,2,0,1,0,7,455
1,4/7/2010,12,Ayuntamientos,1,0,9,1,C,Contigua,0,1,AGUASCALIENTES,666,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,130,216,12,2,6,10,39,1,0,0,4,0,8,428
1,4/7/2010,12,Ayuntamientos,1,0,10,1,C,Contigua,0,1,AGUASCALIENTES,635,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,170,174,4,0,5,13,11,1,0,0,2,0,9,389
1,4/7/2010,12,Ayuntamientos,1,0,10,1,B,Basica,0,1,AGUASCALIENTES,635,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,170,161,12,1,14,9,17,0,0,0,0,0,3,387
1,4/7/2010,12,Ayuntamientos,1,0,11,1,B,Basica,0,1,AGUASCALIENTES,666,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,181,150,2,3,9,16,11,2,0,0,1,0,19,394
1,4/7/2010,12,Ayuntamientos,1,0,11,1,C,Contigua,0,1,AGUASCALIENTES,667,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,163,138,7,4,9,9,9,0,0,0,2,0,15,356
1,4/7/2010,12,Ayuntamientos,1,0,12,1,B,Basica,0,1,AGUASCALIENTES,482,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,140,146,2,2,7,9,15,1,1,0,3,2,4,332
1,4/7/2010,12,Ayuntamientos,1,0,12,1,C,Contigua,0,1,AGUASCALIENTES,482,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,126,155,4,1,5,6,13,2,0,0,3,1,4,320
1,4/7/2010,12,Ayuntamientos,1,0,13,1,C,Contigua,0,1,AGUASCALIENTES,469,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,106,145,1,1,11,13,9,1,0,0,1,0,14,302
1,4/7/2010,12,Ayuntamientos,1,0,13,1,B,Basica,0,1,AGUASCALIENTES,469,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,100,125,8,9,4,11,13,0,0,0,0,0,4,274
1,4/7/2010,12,Ayuntamientos,1,0,14,1,B,Basica,0,1,AGUASCALIENTES,516,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,129,147,6,1,8,9,10,1,0,0,0,1,7,319
1,4/7/2010,12,Ayuntamientos,1,0,14,1,C,Contigua,0,1,AGUASCALIENTES,517,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,137,150,5,4,5,7,10,0,0,0,1,0,7,326
1,4/7/2010,12,Ayuntamientos,1,0,15,1,C,Contigua,0,1,AGUASCALIENTES,559,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,120,149,3,1,7,13,4,2,1,0,2,1,5,308
1,4/7/2010,12,Ayuntamientos,1,0,15,1,B,Basica,0,1,AGUASCALIENTES,559,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,113,120,3,1,3,8,9,0,3,0,1,0,10,271
1,4/7/2010,12,Ayuntamientos,1,0,16,1,B,Basica,0,1,AGUASCALIENTES,475,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,97,110,2,2,4,5,4,0,1,0,1,0,8,234
1,4/7/2010,12,Ayuntamientos,1,0,16,1,C,Contigua,0,1,AGUASCALIENTES,476,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,109,100,2,1,4,10,4,0,0,0,0,1,6,237
1,4/7/2010,12,Ayuntamientos,1,0,17,1,B,Basica,0,1,AGUASCALIENTES,585,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,171,118,5,7,5,13,9,0,1,0,2,0,4,335
1,4/7/2010,12,Ayuntamientos,1,0,17,1,C,Contigua,0,1,AGUASCALIENTES,586,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,129,125,4,5,9,7,13,0,1,0,2,0,7,302
1,4/7/2010,12,Ayuntamientos,1,0,18,1,C,Contigua,0,1,AGUASCALIENTES,571,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,131,144,7,6,5,21,7,0,0,0,1,4,8,334
1,4/7/2010,12,Ayuntamientos,1,0,18,1,B,Basica,0,1,AGUASCALIENTES,571,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,152,123,3,4,2,13,6,1,1,0,0,1,17,323
1,4/7/2010,12,Ayuntamientos,1,0,19,1,C,Contigua,0,1,AGUASCALIENTES,529,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,116,141,0,10,3,15,7,0,0,0,1,0,2,295
1,4/7/2010,12,Ayuntamientos,1,0,19,1,B,Basica,0,1,AGUASCALIENTES,528,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,124,140,4,2,2,13,8,0,0,0,0,2,8,303
1,4/7/2010,12,Ayuntamientos,1,0,20,1,C,Contigua,0,1,AGUASCALIENTES,584,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,141,186,6,2,2,10,15,0,0,0,0,2,8,372
1,4/7/2010,12,Ayuntamientos,1,0,20,1,B,Basica,0,1,AGUASCALIENTES,583,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,144,165,5,3,0,23,12,0,0,0,0,2,5,359
1,4/7/2010,12,Ayuntamientos,1,0,21,1,B,Basica,0,1,AGUASCALIENTES,689,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,161,134,7,2,8,13,4,0,0,0,0,0,7,336
1,4/7/2010,12,Ayuntamientos,1,0,21,1,C,Contigua,0,1,AGUASCALIENTES,689,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,179,128,9,4,3,17,6,0,0,0,1,2,6,355
1,4/7/2010,12,Ayuntamientos,1,0,22,1,C,Contigua,0,1,AGUASCALIENTES,412,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,98,95,1,0,5,10,5,0,0,0,2,0,6,222
1,4/7/2010,12,Ayuntamientos,1,0,22,1,B,Basica,0,1,AGUASCALIENTES,412,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,95,89,3,3,2,7,1,1,0,0,1,0,3,205
1,4/7/2010,12,Ayuntamientos,1,0,23,1,B,Basica,0,1,AGUASCALIENTES,541,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,143,129,3,3,4,12,4,0,0,0,0,0,9,307
1,4/7/2010,12,Ayuntamientos,1,0,23,1,C,Contigua,0,1,AGUASCALIENTES,541,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,161,108,2,5,2,16,7,0,0,0,0,0,9,310
1,4/7/2010,12,Ayuntamientos,1,0,24,1,B,Basica,0,1,AGUASCALIENTES,671,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,157,141,4,4,4,10,4,0,0,0,0,0,7,331
1,4/7/2010,12,Ayuntamientos,1,0,25,1,B,Basica,0,1,AGUASCALIENTES,508,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,131,88,1,3,9,16,6,0,0,0,0,0,4,258
1,4/7/2010,12,Ayuntamientos,1,0,25,1,C,Contigua,0,1,AGUASCALIENTES,508,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,131,101,3,0,6,12,8,0,1,0,1,0,9,272
1,4/7/2010,12,Ayuntamientos,1,0,26,1,C,Contigua,0,1,AGUASCALIENTES,625,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,145,152,7,5,2,14,13,0,0,0,0,0,10,348
1,4/7/2010,12,Ayuntamientos,1,0,26,1,B,Basica,0,1,AGUASCALIENTES,625,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,183,128,8,2,0,17,6,1,1,0,1,1,9,357
1,4/7/2010,12,Ayuntamientos,1,0,27,1,B,Basica,0,1,AGUASCALIENTES,620,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,156,134,5,5,8,19,14,0,0,0,0,0,9,350
1,4/7/2010,12,Ayuntamientos,1,0,28,1,B,Basica,0,1,AGUASCALIENTES,472,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,90,110,6,2,3,6,8,0,0,0,0,0,7,232
1,4/7/2010,12,Ayuntamientos,1,0,29,1,B,Basica,0,1,AGUASCALIENTES,479,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,87,133,1,4,1,6,8,1,0,0,0,0,3,244
1,4/7/2010,12,Ayuntamientos,1,0,29,1,C,Contigua,0,1,AGUASCALIENTES,479,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,73,126,2,2,8,16,6,0,1,0,0,0,5,239
1,4/7/2010,12,Ayuntamientos,1,0,30,1,B,Basica,0,1,AGUASCALIENTES,677,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,139,159,5,0,4,15,4,0,0,0,0,0,8,334
1,4/7/2010,12,Ayuntamientos,1,0,31,1,C,Contigua,0,1,AGUASCALIENTES,510,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,98,101,4,1,8,6,15,0,2,0,1,0,8,244
1,4/7/2010,12,Ayuntamientos,1,0,31,1,B,Basica,0,1,AGUASCALIENTES,509,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,135,110,1,2,2,11,3,0,1,0,1,0,9,275
1,4/7/2010,12,Ayuntamientos,1,0,32,1,C,Contigua,0,1,AGUASCALIENTES,632,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,127,147,4,1,4,8,3,0,0,0,1,1,6,302
1,4/7/2010,12,Ayuntamientos,1,0,32,1,B,Basica,0,1,AGUASCALIENTES,631,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,139,150,5,1,5,13,6,0,0,0,2,0,9,330
1,4/7/2010,12,Ayuntamientos,1,0,33,1,B,Basica,0,1,AGUASCALIENTES,474,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,86,122,5,1,5,10,19,0,0,0,2,0,4,254
1,4/7/2010,12,Ayuntamientos,1,0,33,1,C,Contigua,0,1,AGUASCALIENTES,475,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,116,92,2,3,4,13,8,2,0,0,0,0,8,248
1,4/7/2010,12,Ayuntamientos,1,0,34,1,B,Basica,0,1,AGUASCALIENTES,426,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,140,63,1,1,2,8,6,0,0,0,1,1,6,229
1,4/7/2010,12,Ayuntamientos,1,0,34,1,C,Contigua,0,1,AGUASCALIENTES,427,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,140,73,2,0,5,3,6,0,0,0,1,1,6,237
1,4/7/2010,12,Ayuntamientos,1,0,35,1,C,Contigua,0,1,AGUASCALIENTES,612,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,147,184,5,0,10,13,8,0,0,0,0,0,10,377
1,4/7/2010,12,Ayuntamientos,1,0,35,2,C,Contigua,0,1,AGUASCALIENTES,612,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,151,144,2,4,4,11,8,1,0,0,0,0,9,334
1,4/7/2010,12,Ayuntamientos,1,0,35,1,B,Basica,0,1,AGUASCALIENTES,612,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,129,177,3,3,6,17,5,0,0,0,2,0,4,346
1,4/7/2010,12,Ayuntamientos,1,0,36,1,B,Basica,0,1,AGUASCALIENTES,486,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,115,148,8,0,7,7,3,0,1,0,0,2,5,296
1,4/7/2010,12,Ayuntamientos,1,0,36,1,C,Contigua,0,1,AGUASCALIENTES,486,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,128,139,10,4,3,9,5,0,0,0,0,1,5,304
1,4/7/2010,12,Ayuntamientos,1,0,37,1,C,Contigua,0,1,AGUASCALIENTES,641,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,165,167,7,2,3,14,9,1,0,0,0,0,10,378
1,4/7/2010,12,Ayuntamientos,1,0,37,1,B,Basica,0,1,AGUASCALIENTES,641,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,171,198,3,0,3,10,6,3,1,1,1,1,8,406
1,4/7/2010,12,Ayuntamientos,1,0,38,1,B,Basica,0,1,AGUASCALIENTES,728,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,178,191,3,5,4,13,11,2,0,0,4,0,10,421
1,4/7/2010,12,Ayuntamientos,1,0,38,1,C,Contigua,0,1,AGUASCALIENTES,728,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,177,191,6,3,4,20,4,1,0,0,4,0,14,424
1,4/7/2010,12,Ayuntamientos,1,0,39,1,C,Contigua,0,1,AGUASCALIENTES,465,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,91,127,4,2,2,10,5,1,1,0,2,1,7,253
1,4/7/2010,12,Ayuntamientos,1,0,39,1,B,Basica,0,1,AGUASCALIENTES,465,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,109,109,1,0,5,9,6,1,1,0,2,1,7,251
1,4/7/2010,12,Ayuntamientos,1,0,40,1,B,Basica,0,1,AGUASCALIENTES,700,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,175,183,5,7,7,15,10,0,0,0,2,0,13,417
1,4/7/2010,12,Ayuntamientos,1,0,40,1,C,Contigua,0,1,AGUASCALIENTES,700,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,172,180,5,5,5,13,8,2,0,0,2,0,15,407
1,4/7/2010,12,Ayuntamientos,1,0,41,1,B,Basica,0,1,AGUASCALIENTES,666,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,136,176,4,3,14,18,4,5,0,0,4,0,5,369
1,4/7/2010,12,Ayuntamientos,1,0,41,1,C,Contigua,0,1,AGUASCALIENTES,666,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,148,185,8,1,8,17,6,2,1,0,0,1,9,386
1,4/7/2010,12,Ayuntamientos,1,0,41,3,C,Contigua,0,1,AGUASCALIENTES,667,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,150,152,1,0,10,8,4,3,0,0,1,2,12,343
1,4/7/2010,12,Ayuntamientos,1,0,41,2,C,Contigua,0,1,AGUASCALIENTES,666,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,167,190,3,5,12,16,3,2,1,0,2,3,13,417
1,4/7/2010,12,Ayuntamientos,1,0,42,1,B,Basica,0,1,AGUASCALIENTES,541,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,83,115,0,8,18,11,17,1,0,0,2,0,18,273
1,4/7/2010,12,Ayuntamientos,1,0,42,1,C,Contigua,0,1,AGUASCALIENTES,541,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,85,114,4,4,18,17,6,4,0,1,7,0,5,265
1,4/7/2010,12,Ayuntamientos,1,0,43,1,B,Basica,0,1,AGUASCALIENTES,574,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,128,145,7,4,13,18,5,2,1,0,0,0,9,332
1,4/7/2010,12,Ayuntamientos,1,0,43,1,C,Contigua,0,1,AGUASCALIENTES,575,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,123,145,5,2,6,15,7,0,1,0,1,1,12,318
1,4/7/2010,12,Ayuntamientos,1,0,43,2,C,Contigua,0,1,AGUASCALIENTES,575,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,142,150,4,4,11,13,4,0,0,0,0,0,9,337
1,4/7/2010,12,Ayuntamientos,1,0,44,1,C,Contigua,0,1,AGUASCALIENTES,681,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,215,190,4,0,12,9,1,0,0,0,3,1,8,443
1,4/7/2010,12,Ayuntamientos,1,0,44,1,B,Basica,0,1,AGUASCALIENTES,681,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,206,184,6,3,5,9,5,1,0,0,3,0,11,433
1,4/7/2010,12,Ayuntamientos,1,0,44,5,C,Contigua,0,1,AGUASCALIENTES,682,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,173,188,8,1,3,14,5,0,2,0,0,3,12,409
1,4/7/2010,12,Ayuntamientos,1,0,44,3,C,Contigua,0,1,AGUASCALIENTES,681,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,201,187,3,1,13,18,4,0,2,0,0,0,15,444
1,4/7/2010,12,Ayuntamientos,1,0,44,2,C,Contigua,0,1,AGUASCALIENTES,681,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,218,180,2,1,5,8,4,0,0,0,0,1,10,429
1,4/7/2010,12,Ayuntamientos,1,0,44,4,C,Contigua,0,1,AGUASCALIENTES,681,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,167,206,6,1,8,16,3,0,0,0,1,4,14,426
1,4/7/2010,12,Ayuntamientos,1,0,45,2,C,Contigua,0,1,AGUASCALIENTES,585,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,156,215,1,0,6,11,4,0,0,0,0,0,5,398
1,4/7/2010,12,Ayuntamientos,1,0,45,1,C,Contigua,0,1,AGUASCALIENTES,584,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,169,194,1,1,1,5,3,0,2,0,0,1,9,386
1,4/7/2010,12,Ayuntamientos,1,0,45,1,B,Basica,0,1,AGUASCALIENTES,584,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,153,201,1,3,8,4,2,1,0,0,1,1,5,380
1,4/7/2010,12,Ayuntamientos,1,0,46,2,C,Contigua,0,1,AGUASCALIENTES,632,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,183,190,2,2,11,8,2,0,1,0,0,0,8,407
1,4/7/2010,12,Ayuntamientos,1,0,46,1,B,Basica,0,1,AGUASCALIENTES,632,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,160,194,0,2,5,8,1,1,0,0,0,0,7,378
1,4/7/2010,12,Ayuntamientos,1,0,46,1,C,Contigua,0,1,AGUASCALIENTES,632,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,218,159,2,2,2,11,4,1,0,1,1,0,8,409
1,4/7/2010,12,Ayuntamientos,1,0,47,1,C,Contigua,0,1,AGUASCALIENTES,679,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,230,169,5,1,3,8,7,1,0,0,0,2,9,435
1,4/7/2010,12,Ayuntamientos,1,0,47,3,C,Contigua,0,1,AGUASCALIENTES,680,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,240,192,3,0,4,9,1,0,0,0,0,0,3,452
1,4/7/2010,12,Ayuntamientos,1,0,47,4,C,Contigua,0,1,AGUASCALIENTES,680,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,179,178,3,1,7,7,6,0,0,0,0,1,12,394
1,4/7/2010,12,Ayuntamientos,1,0,47,2,C,Contigua,0,1,AGUASCALIENTES,679,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,254,166,2,1,3,4,2,0,0,0,0,3,3,438
1,4/7/2010,12,Ayuntamientos,1,0,47,1,B,Basica,0,1,AGUASCALIENTES,679,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,192,181,5,3,12,6,8,0,0,0,3,0,4,414
1,4/7/2010,12,Ayuntamientos,1,0,48,1,B,Basica,0,1,AGUASCALIENTES,589,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,153,134,5,1,10,9,4,1,0,0,1,0,7,325
1,4/7/2010,12,Ayuntamientos,1,0,48,1,C,Contigua,0,1,AGUASCALIENTES,590,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,208,120,1,0,5,10,6,0,1,0,1,1,7,360
1,4/7/2010,12,Ayuntamientos,1,0,48,2,C,Contigua,0,1,AGUASCALIENTES,590,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,153,141,3,1,4,16,9,0,0,0,2,6,0,335
1,4/7/2010,12,Ayuntamientos,1,0,49,2,C,Contigua,0,1,AGUASCALIENTES,504,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,126,95,2,3,5,9,4,4,2,0,1,0,4,255
1,4/7/2010,12,Ayuntamientos,1,0,49,1,C,Contigua,0,1,AGUASCALIENTES,504,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,114,124,1,4,12,9,3,2,0,0,1,2,14,286
1,4/7/2010,12,Ayuntamientos,1,0,49,1,B,Basica,0,1,AGUASCALIENTES,503,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,103,126,3,5,7,10,2,1,0,0,1,0,10,268
1,4/7/2010,12,Ayuntamientos,1,0,50,1,C,Contigua,0,1,AGUASCALIENTES,524,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,110,126,1,1,7,7,7,2,1,0,0,1,7,270
