uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
29029,2004,PJS,CAYETANO ROMERO HERNANDEZ,PAN,,0.0265363128
29029,2007,PAN_PAC,BALTAZAR LUMBRERAS TEHOZOL,PVEM,,0.0640517421
29029,2010,PRD_PT_CONVE,JOVANY IXTLAPALE ANSELMO,PAN_PNA,,0.0349200156
29029,2013,PNA,ADRIAN XOCHITEMO PEDROZA,PS,,0.0785638109
29029,2016,PRI_PVEM_PNA,BLADIMIR ZAINOS FLORES,PRD,,0.1040601023
29029,2021,PT,GAUDENCIO MORALES MORALES,PNA,,0.0399421129
29030,1991,PRI,TERESA HERNANDEZ SANCHEZ,PRD,,0.561751625
29030,1994,PRI,MANUEL HERNANDEZ ROMERO,PRD,,0.3461181565
29030,1998,PRI,FELIPE MONTIEL UGARTE,PT,,0.1378340366
29030,2001,PRI,ALBERTO SANCHEZ DE GANTE,PRD,,0.0786350148
29030,2004,PRI_PVEM,ARMANDO BARRERA LUNA,PRD,,0.0089153046
29030,2007,PAN_PAC,FRANCISCA FUENTES GODOS,PRD,,0.136867567
29030,2010,PAC,ERIKA PERIAÑEZ RODRIGUEZ,PS,,0.1289274106
29030,2013,PAC,JOSE MARTIN RIVERA BARRIOS,PRI,,0.0013648772
29030,2016,PT,FELIPE FERNANDEZ ROMERO,PAN,,0.1642643071
29030,2021,PS,EDGARDO ISAAC OLIVARES CRUZ ,PAC,,0.1572025565
29031,1991,PRI,GELACIO MONTIEL FUENTES,PAN,,0.9383767535
29031,1994,PRI,ORALIA LOPEZ HERNANDEZ,PAN,,0.5611863615
29031,1998,PRI,HECTOR E. RODRIGUEZ P.,PT,,0.0868696187
29031,2001,PRD,SAUL GUTIERREZ HERNANDEZ,PRI,,0.1427383592
29031,2004,PAN,DELFINO SUAREZ PIEDRAS,PRI_PVEM,,0.0369947477
29031,2007,PRI_PVEM,FELIX HERNANDEZ LOPEZ,PAN_PAC,,0.0690542569
29031,2010,PAN_PNA,SERGIO MONTIEL MEJIA,PP1,,0.0434454811
29031,2013,PT,JAVIER HERNANDEZ MEJIA,PAN,,0.046716969
29031,2016,PAN,ELEAZAR MOLINA PEREZ,PS,,0.0582344785
29031,2021,PS,ANDRES RAMIREZ GALICIA ,MORENA,,0.0157916609
29032,1991,PRI,VENANCIO LOPEZ BELLO,PRD,,0.5214723926
29032,1994,PRI,MIGUEL ANGEL MENDOZA ZARATE,PRD,,0.4321133412
29032,1998,PRI,SALVADOR PEREZ PEREZ,PRD,,0.0233773377
29032,2001,PRI,DELFINO GUTIERREZ GARCIA,PRD,,0.1887080366
29032,2004,PRI_PVEM,JOSE RAFAEL FILEMON MEDEL NUÑEZ,PRD,,0.0088604987
29032,2007,PRD,JOAQUIN IGNACIO PAZ RIVERA,PAN_PAC,,0.2221351616
29032,2010,CONVE,YULMA CERVANTES NUÑEZ,PAC,,0.0377124646
29032,2013,PAC_PS,AGUSTIN ZARATE MORALES,PRI,,0.0516861015
29032,2016,PVEM,ANTONIO MORALES RAMOS,PES,,0.0767247915
29032,2021,PAC,JUAN PABLO ANGULO HERNANDEZ ,PVEM,,0.0505747126
