uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
16007,2011,PRD_PT_CONVE,PEDRO GUZMAN GONZALEZ,PRI_PVEM,,0.0486815416
16007,2015,PAN,PASCUAL MERLOS RUBIO,PRI_PVEM,,0.0327380952
16007,2018,PT_MORENA,JUAN JOSE MENDIOLA LOZA,PAN_PRD_MC,,0.2050680432
16008,1989,PRI,JORGE LUIS HUIZAR LEDEZMA,PFCRN,,0.36047941
16008,1992,PRI,ONESIMO RAMIREZ GARCIA,PFCRN,,0.145403616
16008,1995,PFCRN,MAMES EUSEBIO VELAZQUEZ MORA,PRI,,0.0320758523
16008,1998,PRI,RAMON SERRANO GIRON,PT,,0.1175531065
16008,2001,PRD_PT_PVEM_CONVE_PAS_PSN,MARTIN SANTOS LUNA,PRI,,0.0222162741
16008,2004,PRI_PVEM,MARIO ALVAREZ LOPEZ,PRD,,0.0971191619
16008,2007,PRI,JOSE CORTES RAMOS,PRD_PT_CONVE,,0.0111681256
16008,2011,PRI_PVEM,JUAN HERNANDEZ RAMIREZ,PRD_PT,,0.0116995074
16008,2015,PRD_PT_PNA,JOSE LUIS ARTEAGA OLIVARES,PVEM,,0.0023346304
16008,2018,PVEM,MOHAMMED RAMIREZ MENDEZ,PAN_PRD_MC,,0.1010932841
16009,1989,PRI,OCTAVIO ESPITIA SOLORIO,PRD,,0.249148546
16009,1992,PRD,ABRAHAM BARRIGA,PRI,,0.1248229462
16009,1995,PRD,CESAR ESCOBAR GOMEZ,PRI,,0.1007076756
16009,1998,PRI,JORGE HUMBERTO GONZALEZ PUNZO,PRD,,0.2186344858
16009,2001,PRD_PT_PVEM_CONVE_PAS_PSN,JUAN MARTIN MERINO CASTILLO,PRI,,0.0172101449
16009,2004,PRI_PVEM,MARTIN CARDONA MENDOZA,PAN,,4.85484e-4
16009,2007,PAN_PVEM,JORGE MORENO MARTINEZ,PRI,,0.1093666844
16009,2011,PAN,IRMA MORENO MARTINEZ,PRI_PVEM,,0.0859322714
16009,2015,PRI,CENOBIO HERNANDEZ LARA,PRD_PT_PNA,,0.04353439
16009,2018,PAN_PRD_MC,IRMA MORENO MARTINEZ,PVEM,,0.1799367255
16010,1989,PRI,JESUS PIMENTEL MAGAÑA,PRD,,0.0196629213
16010,1992,PRI,ARMANDO ALVAREZ CUEVAS,PRD,,0.1170391733
16010,1995,PRD,HERMINIO GARCIA RUEDA,PRI,,0.1410714286
16010,1998,PRI,BENJAMIN APARICIO GARCIA,PRD,,0.0197892938
16010,2001,PRI,JOSE GARCIA CUEVAS,PRD_PT_PVEM_CONVE_PAS_PSN,,0.0240885417
16010,2004,PRD,IVAN MADERO NARANJO,PRI_PVEM,,0.1445152481
16010,2007,PRI,JAIRO GERMAN RIVAS PARAMO,PRD_PT_CONVE,,0.1909273295
16010,2011,PRI_PVEM,JOSE GARCIA CUEVAS,PRD_PT,,0.1739219085
16010,2015,PRD_PT_PNA,BERNARDO ZEPEDA VALLEJO,PRI_PVEM,,0.108193174
16010,2018,PRD,BERNARDO ZEPEDA VALLEJO,PNA,,0.0634085988
16011,1989,PRI,ERNESTO GOMEZ GONZALEZ,PRD,,0.0826259196
16011,1992,PRI,ENRIQUE AVALOS GUZMAN,PRD,,0.4852874604
16011,1995,PRD,RAMON AVALOS GUZMAN,PRI,,0.0886985355
16011,1998,PRI,JOSE LUIS PEREZ AGUIRRE,PRD,,0.121851763
16011,2001,PRD_PT_PVEM_CONVE_PAS_PSN,FRANCISCO MEZA GODINEZ,PRI,,0.1570958765
16011,2004,PRD,ALFREDO VELASCO GUZMAN,PRI_PVEM,,0.0548720472
16011,2007,CONVE,ALFREDO VAZQUEZ AGUILAR,PRD_PT_CONVE,,0.1193858845
16011,2011,PRI_PVEM,RICARDO BRISEÑO OLIVEROS,PRD_PT_CONVE,,0.1053198363
16011,2015,PT,JUAN GARCIA NAVARRO,PRI_PVEM,,0.1674533603
16011,2018,PNA,JAIME ADALBERTO RAMIREZ BRAVO,PRI,,0.0155632411
16012,1989,PRD,URBANO RAMIREZ TORRES,PRI,,0.272797527
16012,1992,PRD,ARTURO ZUÑIGA MORENO,PRI,,0.1127539213
16012,1995,PRI,ABEL ANAYA MARTINEZ,PRD,,0.110711287
16012,1998,PRD,ARTURO ZUÑIGA ROMERO,PRI,,0.0034904014
