uniqueid,year,incumbent_party_Horacio
8051,2001,PRI
8051,2004,PAN_PRD_MC
8051,2007,PRI_PANAL
8051,2010,PAN
8051,2013,PRI_PT_PANAL
8051,2016,PRI_PANAL
8051,2018,NA
8052,1998,PAN
8052,2001,PAN
8052,2004,PRI_PT
8052,2007,PAN
8052,2010,NA
8052,2013,PRI_PT_PVEM_PANAL
8052,2016,PAN
8052,2018,NA
8053,1998,PRI
8053,2001,PRI
8053,2004,PRI_PT_PVEM
8053,2007,PRI_PANAL
8053,2010,PAN
8053,2013,PRI_PT_PANAL
8053,2016,PRI_PVEM_PANAL
8053,2018,NA
8054,1998,PRI
8054,2001,PRI
8054,2004,PRI_PT_PVEM
8054,2007,PRI_PANAL
8054,2010,PRI_PVEM_PANAL
8054,2013,PRI_PT_PVEM_PANAL
8054,2016,PAN
8054,2018,NA
8055,1998,PAN
8055,2001,PRI
8055,2004,PAN_PRD_MC
8055,2007,PRI_PANAL
8055,2010,PRI_PVEM_PANAL
8055,2013,PRI_PVEM_PANAL
8055,2016,PRI_PVEM_PANAL_PT
8055,2018,NA
8056,1998,PRI
8056,2001,PRI
8056,2004,PRI_PT_PVEM
8056,2007,PRI_PANAL
8056,2010,PRI_PVEM_PANAL
8056,2013,PRI_PRD_PT_PANAL
8056,2016,PAN
8056,2018,NA
8057,1998,PRI
8057,2001,PAN
8057,2004,PAN_PRD_MC
8057,2007,PAN
8057,2010,PAN
8057,2013,PRI_PVEM_PANAL
8057,2016,PAN
8057,2018,NA
8058,1998,PAN
8058,2001,PRI
8058,2004,PRI_PT_PVEM
8058,2007,PRI_PANAL
8058,2010,PRI_PVEM_PANAL
8058,2013,PAN
8058,2016,PAN
8058,2018,NA
8059,1998,PRI
8059,2001,PRI
8059,2004,PRI_PT_PVEM
8059,2007,PRI_PANAL
8059,2010,PAN
8059,2013,PRI_PVEM_PANAL
8059,2016,PRI_PVEM_PANAL_PT
8059,2018,NA
8060,1998,PAN
8060,2001,PAN
8060,2004,PAN_PRD_MC
8060,2007,PRI_PANAL
8060,2010,PAN
8060,2013,PRI_PVEM_PANAL
8060,2016,MC
8060,2018,NA
8061,1998,PRI
8061,2001,PRI
8061,2004,PAN_PRD_MC
8061,2007,PAN
8061,2010,PAN
8061,2013,NA
8061,2016,PAN
8061,2018,NA
8062,1998,PRI
8062,2001,PRI
8062,2004,PRI_PT_PVEM
8062,2007,PAN
8062,2010,PRI_PVEM_PANAL
8062,2013,PRI_PT_PANAL
8062,2016,PAN
8062,2018,NA
8063,1998,PRI
8063,2001,PRI
8063,2004,PAN_PRD_MC
8063,2007,PAN
8063,2010,PRI_PVEM_PANAL
8063,2013,PRI_PVEM_PANAL
8063,2016,PAN
8063,2018,NA
8064,1998,PRI
8064,2001,PAN
8064,2004,PRI_PT_PVEM
8064,2007,PRI_PANAL
8064,2010,PRI_PVEM_PANAL
8064,2013,PRI_PT_PVEM_PANAL
8064,2016,PAN
8064,2018,NA
8065,1998,PRI
8065,2001,PRI
8065,2004,PRI_PT_PVEM
8065,2007,PRI_PANAL
8065,2010,PRI_PVEM_PANAL
8065,2013,PRI_PT_PVEM_PANAL
8065,2016,PRI_PVEM_PANAL_PT
8065,2018,NA
8066,1998,PRI
8066,2001,PAN_PRD
8066,2004,PRI_PT_PVEM
8066,2007,PAN
8066,2010,PAN
8066,2013,PRI_PRD_PT_PANAL
8066,2016,PRI_PVEM_PANAL_PT
8066,2018,NA
8067,1998,PRI
8067,2001,PRI
8067,2004,PRI_PT_PVEM
8067,2007,PRI_PANAL
8067,2010,PAN
8067,2013,PRI_PT_PVEM_PANAL
8067,2016,PRI_PVEM_PANAL_PT
8067,2018,NA
