uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
6001,1991,PRI,ROQUE BRAMBILA ALVARADO,PFCRN,,0.4258044838
6001,1994,PRI,CARLOS CRUZ MENDOZA,PRD,,0.4448452059
6001,1997,PRI,RUBEN VELEZ MORELOS,PRD,,0.0964393232
6001,2000,PAN_PRD,BEATRIZ GUADALUPE ISUNZA BURCIAGA,PRI,,0.0934799686
6001,2003,PRD,ERNESTO MARQUEZ GUERRERO,PRI,,0.0096185021
6001,2006,PRI_PVEM,JUAN MANUEL COVARRUBIAS LEYVA,PRD_ADC,,0.1182497128
6001,2009,PAN_ADC,ERNESTO MARQUEZ GUERRERO,PRI_PNA,,0.1450098814
6001,2012,PRI_PNA,PATRICIA MACIAS GOMEZ,PAN,,0.0607008259
6001,2015,PVEM,ERNESTO MARQUEZ GUERRERO,PRI,,0.0499473812
6001,2018,PT_MORENA_PES,SALVADOR BUENO ARCEO,PRI_PVEM,EUSEBIO MESINA REYES ,0.1069614814
6002,1991,PRI,JESUS OROZCO ALFARO,PAN,,0.5366234298
6002,1994,PRI,HECTOR ARTURO VELASCO VILLA,PAN,,0.2014989964
6002,1997,PRD,CARLOS VAZQUEZ OLDENBOURG,PRI,,0.1005518199
6002,2000,PAN,ENRIQUE MICHEL RUIZ,PT_PAS_PCD_PSN_CONVE,,0.1102710389
6002,2003,PAN,LEONCIO ALFONSO MORAN SANCHEZ,PRI,,0.0299754953
6002,2006,PRI_PVEM,MARIO ANGUIANO MORENO,PAN,,0.0018751229
6002,2009,PRI_PNA,JOSE IGNACIO PERALTA SANCHEZ,PAN_ADC,,0.2234116334
6002,2012,PRI_PNA,FEDERICO RANGEL LOZANO,PAN,,0.1226846049
6002,2015,PAN,HECTOR INSUA GARCIA,PRI,,0.0016083173
6002,2018,MC,LEONCIO ALFONSO MORAN SANCHEZ,PAN_PRD,HECTOR INSUA GARCIA ,0.0134080109
6003,1991,PRI,ARTURO VALENCIA LOPEZ,PDM,,0.4199811499
6003,1994,PRI,ARNOLDO CEBALLOS FIERROS,PAN,,0.4173010381
6003,1997,PAN,J JESUS FUENTES MARTINEZ,PRI,,0.1047848169
6003,2000,PRI,FELIPE LAZARO BARAJAS,PAN,,0.0208573257
6003,2003,PAN,DANIEL GUERRERO GUERRERO,PRI,,0.0724455084
