id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PRD,PT,PVEM,PRS,MEDP,CDPPN,PSN,PAS,No Reg,Nulos,Total
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,10,194,317,20,18,0,1,0,0,0,1,0,11,562
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,11,115,122,6,10,0,3,0,0,0,0,0,5,261
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,12,196,240,10,18,0,2,0,0,0,0,0,7,473
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,13,202,193,7,5,0,2,0,0,0,0,0,5,414
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,14,84,107,12,7,0,2,0,0,0,0,0,5,217
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,15,99,155,8,26,0,1,0,0,0,0,0,5,294
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,16,118,207,10,20,0,1,0,0,0,0,0,4,360
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,17,131,204,5,23,0,4,1,0,0,0,0,3,371
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,18,162,200,3,10,1,1,0,0,0,0,0,10,387
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,19,44,24,1,2,0,0,0,0,0,0,0,4,75
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,20,11,83,0,5,0,1,0,0,0,0,0,4,104
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,20,30,37,0,1,0,1,0,0,0,0,0,0,69
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,21,104,146,0,9,0,0,0,0,0,0,0,0,259
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,22,38,64,1,7,0,0,0,0,0,0,0,0,110
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,23,54,225,6,2,0,19,0,0,0,0,0,0,306
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,23,43,38,2,0,0,2,0,0,0,0,0,0,85
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,24,7,80,0,2,0,0,0,0,0,0,0,0,89
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,24,78,234,7,5,0,1,0,0,0,0,0,13,338
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,25,19,47,1,7,0,0,0,0,0,1,0,2,77
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,26,18,87,1,5,0,1,0,0,1,0,0,0,113
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,27,28,79,1,5,2,1,0,2,0,1,0,2,121
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,27,17,37,0,5,0,1,0,0,0,0,0,0,60
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,28,52,102,5,11,0,0,0,1,0,0,0,6,177
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,29,9,45,1,2,0,0,0,0,0,0,0,0,57
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,29,2,25,1,5,0,0,0,0,0,0,0,0,33
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,30,18,73,0,4,0,0,0,0,0,0,0,0,95
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,31,25,165,1,4,0,0,0,0,0,0,0,6,201
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,32,37,176,2,13,0,1,0,0,0,0,0,0,229
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,33,106,146,32,29,0,2,0,0,0,0,0,10,325
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,34,23,15,1,6,0,0,0,0,0,0,0,3,48
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,34,30,57,1,4,0,0,0,0,0,0,0,4,96
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,35,10,55,1,3,0,1,0,0,0,0,0,0,70
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,36,107,181,34,10,0,0,0,0,0,0,0,46,378
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,37,61,102,4,5,0,1,0,0,0,0,0,2,175
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,38,189,293,10,60,0,0,0,0,0,1,0,13,566
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,39,175,222,15,62,0,1,0,0,0,0,0,0,475
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,40,103,192,5,24,0,5,0,0,0,0,0,6,335
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,40,21,26,0,64,0,0,0,0,0,0,0,4,115
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,41,41,167,1,5,0,1,0,0,0,1,0,0,216
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,42,9,30,4,3,1,6,0,0,0,1,0,0,54
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,43,116,217,33,5,2,5,0,0,0,0,0,8,386
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,44,14,57,2,2,0,0,0,0,0,0,0,2,77
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,45,41,63,0,6,0,1,0,0,0,0,0,0,111
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,46,147,273,11,7,0,39,0,0,0,0,0,6,483
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,47,147,207,18,25,0,0,0,0,0,0,0,12,409
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,47,19,26,3,4,0,0,0,0,0,0,0,0,52
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,1,ACAPONETA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,48,13,64,0,3,0,0,0,0,0,0,0,2,82
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,49,141,64,9,3,0,0,1,41,0,1,0,4,264
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,50,184,104,12,0,0,0,1,52,0,0,0,0,353
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,51,227,128,6,0,0,0,2,49,0,0,0,11,423
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,52,229,130,6,1,0,1,0,42,0,1,0,0,410
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,53,262,210,3,0,0,0,0,55,1,0,0,23,554
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,54,292,223,37,4,0,0,0,94,0,0,0,18,668
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,55,49,64,8,1,0,1,0,39,0,0,0,2,164
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,56,102,208,9,0,0,0,1,107,0,0,0,0,427
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,57,45,228,4,3,2,0,3,234,0,0,0,0,519
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,58,51,153,0,2,0,0,0,134,0,0,0,9,349
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,59,236,370,8,3,0,0,1,99,0,0,0,9,726
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,60,31,141,27,1,1,0,2,134,0,1,0,16,354
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,61,200,109,20,5,0,0,2,41,0,2,0,0,379
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,61,29,43,2,0,0,0,0,24,0,0,0,0,98
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,62,37,48,1,0,0,0,5,27,0,0,0,0,118
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,63,59,42,5,3,0,0,3,31,0,0,0,0,143
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,64,21,89,0,0,1,0,0,23,0,0,0,2,136
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,65,22,16,0,0,0,0,0,50,0,0,0,6,94
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,2,AHUACATLAN,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,65,49,132,4,1,0,0,0,81,0,0,0,12,279
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,66,115,102,7,7,0,0,0,0,0,0,0,10,241
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,67,251,90,11,5,1,0,1,0,0,0,0,29,388
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,68,308,96,6,3,0,0,0,0,0,0,0,4,417
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,69,158,115,5,0,0,0,0,0,0,0,0,5,283
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,70,61,82,2,0,0,0,0,0,0,0,0,4,149
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,71,63,30,1,3,0,0,0,0,0,0,0,0,97
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,72,33,12,5,7,0,0,0,0,0,0,0,4,61
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,73,35,27,1,0,0,0,0,0,0,0,0,0,63
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,74,36,30,1,2,0,0,0,0,0,0,0,1,70
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,74,81,108,2,1,0,0,0,0,0,0,0,0,192
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,75,122,159,5,4,0,0,0,0,0,0,0,0,290
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,76,40,42,1,1,0,0,0,0,0,0,0,1,85
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,77,200,88,18,4,0,0,2,0,0,0,0,7,319
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,78,186,117,16,1,0,0,6,0,0,0,0,2,328
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,79,236,215,7,2,0,0,1,0,0,0,0,2,463
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,80,124,91,45,9,0,0,0,0,0,0,0,2,271
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,81,56,27,43,2,0,0,0,0,0,0,0,7,135
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,82,145,49,33,2,0,0,1,0,0,0,0,3,233
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,83,147,89,38,20,0,0,0,0,0,0,0,6,300
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,84,52,30,3,3,0,0,0,0,0,0,0,3,91
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,85,14,11,1,2,0,0,0,0,0,0,0,0,28
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,86,86,85,1,8,0,0,0,0,0,0,0,4,184
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,87,46,28,0,3,0,0,0,0,0,0,0,5,82
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,88,102,99,0,0,0,0,0,0,0,0,0,4,205
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,3,AMATLAN DE CA?AS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,89,79,116,3,4,0,0,1,0,0,0,0,7,210
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,4,BAHIA DE BANDERAS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,90,79,93,2,1,1,1,0,1,0,1,0,1,180
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,4,BAHIA DE BANDERAS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,90,439,329,9,5,6,7,8,3,0,2,0,17,825
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,4,BAHIA DE BANDERAS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,91,159,216,0,8,3,3,0,0,1,2,0,0,392
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,4,BAHIA DE BANDERAS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,92,132,105,4,7,1,1,0,2,0,0,0,4,256
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,4,BAHIA DE BANDERAS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,93,40,64,1,0,0,0,0,0,0,0,0,0,105
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,4,BAHIA DE BANDERAS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,94,131,152,2,2,0,1,0,0,0,0,0,10,298
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,4,BAHIA DE BANDERAS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,95,59,73,1,0,0,1,0,0,1,0,0,6,141
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,4,BAHIA DE BANDERAS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,95,61,68,0,1,1,1,0,0,1,0,1,1,135
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,4,BAHIA DE BANDERAS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,96,228,264,11,3,1,0,0,0,1,0,0,0,508
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,4,BAHIA DE BANDERAS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,97,179,359,5,0,2,3,0,0,1,1,0,13,563
18,8/7/2002,12,Ayuntamientos,18,0,2,E,Extraordinaria,0,4,BAHIA DE BANDERAS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,98,28,59,2,1,1,1,0,4,0,0,0,15,111
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,4,BAHIA DE BANDERAS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,98,338,342,9,4,1,2,0,0,0,0,0,12,708
18,8/7/2002,12,Ayuntamientos,18,0,1,E,Extraordinaria,0,4,BAHIA DE BANDERAS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,98,43,14,0,0,0,0,0,0,0,0,0,0,57
18,8/7/2002,12,Ayuntamientos,18,0,1,B,Basica,0,4,BAHIA DE BANDERAS,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,99,116,166,4,4,0,0,0,0,1,1,0,6,298
