id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PVEM,PC,PRD-PT-PRS,No Registrado,Nulos,Total
18,3/7/2005,12,Ayuntamientos,18,0,151,1,C,Contigua,0,5,COMPOSTELA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,151,13,90,3,5,136,0,15,262
18,3/7/2005,12,Ayuntamientos,18,0,151,1,B,Basica,0,5,COMPOSTELA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,151,15,111,4,2,120,0,11,263
18,3/7/2005,12,Ayuntamientos,18,0,152,1,B,Basica,0,5,COMPOSTELA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,152,18,154,6,0,124,4,8,314
18,3/7/2005,12,Ayuntamientos,18,0,153,1,B,Basica,0,5,COMPOSTELA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,153,7,77,0,2,11,0,4,101
18,3/7/2005,12,Ayuntamientos,18,0,154,1,B,Basica,0,5,COMPOSTELA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,154,13,93,7,1,62,1,6,183
18,3/7/2005,12,Ayuntamientos,18,0,155,1,B,Basica,0,5,COMPOSTELA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,155,15,125,1,3,64,0,5,213
18,3/7/2005,12,Ayuntamientos,18,0,156,1,B,Basica,0,5,COMPOSTELA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,156,10,141,3,3,49,0,8,214
18,3/7/2005,12,Ayuntamientos,18,0,157,1,E,Extraordinaria,0,5,COMPOSTELA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,157,16,8,0,1,33,0,3,61
18,3/7/2005,12,Ayuntamientos,18,0,157,1,B,Basica,0,5,COMPOSTELA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,157,26,93,7,12,96,0,13,247
18,3/7/2005,12,Ayuntamientos,18,0,158,1,B,Basica,0,5,COMPOSTELA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,158,23,120,19,0,163,0,19,344
