CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,6,COLIMA,7,NO ESTABLECIDO ACUERDO 27/2170,5,VILLA DE ALVAREZ,157,2,239,162,10,14,61,47,14,27,17,9,12,0,612,17,629,996
5,6,COLIMA,7,NO ESTABLECIDO ACUERDO 27/2171,5,VILLA DE ALVAREZ,158,1,177,83,17,5,28,42,8,10,15,3,0,0,388,14,402,701
5,6,COLIMA,7,NO ESTABLECIDO ACUERDO 27/2172,5,VILLA DE ALVAREZ,159,3,416,385,37,17,82,76,32,39,43,12,19,0,1158,47,1205,2050
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2173,5,VILLA DE ALVAREZ,160,4,472,528,31,38,40,156,44,39,21,17,16,1,1402,35,1438,2530
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2174,5,VILLA DE ALVAREZ,161,5,795,712,40,40,47,267,110,73,29,27,18,2,2158,52,2212,3707
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2175,5,VILLA DE ALVAREZ,162,3,364,303,29,22,19,131,27,29,24,12,7,1,967,21,989,1797
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2177,5,VILLA DE ALVAREZ,164,3,346,349,19,28,25,141,23,22,11,14,7,3,985,29,1017,1711
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2178,5,VILLA DE ALVAREZ,165,2,327,242,19,15,24,114,21,17,10,8,8,2,805,15,822,1296
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2179,5,VILLA DE ALVAREZ,166,2,60,82,27,9,11,6,5,8,2,0,1,0,211,10,221,335
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2180,5,VILLA DE ALVAREZ,167,3,136,247,4,16,6,5,3,2,1,1,0,1,421,26,448,626
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2181,5,VILLA DE ALVAREZ,168,1,145,128,3,3,7,7,5,3,1,4,0,0,306,11,317,516
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2182,5,VILLA DE ALVAREZ,169,1,70,81,15,4,3,7,3,2,5,0,3,0,193,5,198,300
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2183,6,ARMERIA,170,3,146,412,115,305,31,17,0,21,13,3,0,0,1063,28,1091,1738
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2184,6,ARMERIA,171,3,183,274,137,271,20,10,0,37,9,12,0,0,953,31,984,1517
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2185,6,ARMERIA,172,2,51,156,42,191,21,5,0,15,5,3,0,0,489,21,510,803
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2186,6,ARMERIA,173,2,76,267,71,202,20,5,0,9,8,5,0,1,663,22,686,1129
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2187,6,ARMERIA,174,2,85,182,77,151,16,5,0,8,65,5,0,0,594,30,624,940
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2188,6,ARMERIA,175,1,56,134,27,95,6,7,0,5,8,0,0,0,338,7,345,553
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2189,6,ARMERIA,176,2,76,223,53,205,17,6,0,7,6,3,0,0,596,19,615,1004
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2190,6,ARMERIA,177,2,92,219,108,254,16,12,0,20,27,3,0,0,751,27,778,1278
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2191,6,ARMERIA,178,2,126,239,67,218,20,9,0,18,99,1,0,0,797,24,821,1223
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2192,6,ARMERIA,179,2,76,170,49,154,17,8,0,32,37,2,0,0,545,26,571,865
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2193,6,ARMERIA,180,2,65,218,32,140,9,5,0,23,6,1,0,0,499,12,511,760
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2194,6,ARMERIA,181,2,170,196,33,134,6,2,0,11,11,1,0,0,564,33,597,1090
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2195,6,ARMERIA,182,2,136,215,47,144,10,11,0,7,18,0,0,0,588,30,618,1179
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2196,6,ARMERIA,183,2,185,214,44,105,6,3,0,2,12,1,0,0,572,25,597,895
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2197,6,ARMERIA,184,1,97,90,14,39,5,6,0,6,10,1,0,0,268,15,283,431
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2198,6,ARMERIA,185,2,177,118,107,70,2,10,0,6,10,0,0,0,500,37,537,917
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2199,6,ARMERIA,186,2,240,160,60,125,15,12,0,20,19,0,0,0,651,46,697,1172
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2200,6,ARMERIA,187,2,175,197,28,89,11,10,0,10,8,3,0,0,531,23,554,1083
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2201,6,ARMERIA,188,3,273,298,89,149,13,13,0,12,14,2,0,0,863,44,907,1564
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2202,6,ARMERIA,189,1,30,71,21,57,1,5,0,7,5,1,0,0,198,16,214,284
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2203,6,ARMERIA,190,1,48,105,46,66,1,18,0,11,10,0,0,0,305,14,319,451
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2204,7,IXTLAHUACAN,191,2,185,403,12,335,23,5,11,3,3,0,0,0,980,21,1001,1210
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2205,7,IXTLAHUACAN,192,2,154,426,21,278,24,5,18,1,3,0,0,0,930,44,974,1202
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2206,7,IXTLAHUACAN,193,2,22,105,4,81,4,1,2,1,0,0,0,0,220,7,227,290
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2207,7,IXTLAHUACAN,194,1,46,156,3,64,2,0,1,4,3,0,0,0,279,4,283,313
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2208,7,IXTLAHUACAN,195,1,47,111,7,156,2,4,5,0,0,0,0,0,332,22,354,571
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2209,7,IXTLAHUACAN,196,1,49,94,4,80,5,2,1,1,1,0,0,0,237,11,248,340
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2210,7,IXTLAHUACAN,197,1,25,84,5,43,1,1,1,0,2,0,0,0,162,5,167,248
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2212,7,IXTLAHUACAN,199,2,61,316,20,111,1,0,4,6,17,0,0,0,536,20,556,701
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2213,8,MANZANILLO,200,1,150,97,8,43,5,18,1,10,7,1,3,0,343,6,349,619
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2214,8,MANZANILLO,201,1,27,35,1,5,2,3,1,4,2,1,1,0,82,1,83,129
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2215,8,MANZANILLO,202,4,623,380,20,79,32,40,32,24,18,23,30,1,1301,32,1334,2479
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2216,8,MANZANILLO,203,2,219,162,6,14,6,20,8,18,12,10,6,0,481,12,493,1009
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2217,8,MANZANILLO,204,3,339,239,9,28,32,25,13,25,26,11,13,0,760,22,782,1530
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2218,8,MANZANILLO,205,2,214,173,4,16,5,8,4,7,14,10,8,0,463,16,479,919
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2219,8,MANZANILLO,206,3,536,223,12,35,16,25,13,17,20,18,7,1,922,23,946,1715
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2220,8,MANZANILLO,207,1,147,122,5,5,3,23,6,9,6,6,3,0,335,5,340,564
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2221,8,MANZANILLO,208,2,243,121,8,17,5,48,7,13,10,13,1,0,486,20,506,888
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2222,8,MANZANILLO,209,2,269,273,10,23,9,22,9,7,3,11,9,0,645,26,671,1226
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2223,8,MANZANILLO,210,2,290,190,11,18,7,19,3,14,12,19,24,0,607,21,628,1258
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2224,8,MANZANILLO,211,3,444,297,5,27,16,12,7,21,18,26,11,1,884,35,920,1924
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2225,8,MANZANILLO,212,1,183,82,5,8,3,27,6,12,3,17,3,0,349,10,359,590
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2226,8,MANZANILLO,213,2,379,234,8,14,14,26,7,17,13,7,16,0,735,20,755,1178
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2227,8,MANZANILLO,214,2,315,179,5,36,18,17,5,15,18,23,3,4,634,11,649,1141
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2228,8,MANZANILLO,215,3,485,286,14,25,18,29,4,24,12,19,13,0,929,23,952,1747
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2229,8,MANZANILLO,216,3,415,338,15,37,22,29,4,18,23,39,15,0,955,40,995,2108
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2230,8,MANZANILLO,217,2,340,215,4,22,13,16,3,20,7,8,12,1,660,13,674,1018
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2231,8,MANZANILLO,218,1,158,129,3,17,5,16,5,13,4,14,8,1,372,13,386,635
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2232,8,MANZANILLO,219,2,338,233,7,43,12,28,16,24,2,17,11,0,731,25,756,1170
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2233,8,MANZANILLO,220,1,159,126,10,11,8,13,9,19,6,21,4,0,386,11,397,581
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2234,8,MANZANILLO,221,2,315,227,8,29,8,15,7,8,8,10,6,1,641,17,659,1040
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2235,8,MANZANILLO,222,2,224,105,2,23,7,3,6,1,0,1,0,0,372,12,384,522
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2236,8,MANZANILLO,223,2,304,138,5,22,3,2,12,3,4,0,0,0,493,25,518,734
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2237,8,MANZANILLO,224,1,141,54,1,3,2,0,9,2,0,0,0,0,212,19,231,359
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2238,8,MANZANILLO,225,2,312,153,4,8,13,3,70,4,16,1,0,0,584,36,620,1036
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2239,8,MANZANILLO,226,3,411,181,6,35,4,12,42,7,17,2,0,0,717,19,736,1094
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2240,8,MANZANILLO,227,2,309,144,11,7,9,12,12,5,1,1,0,0,511,15,526,841
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2241,8,MANZANILLO,228,5,609,497,4,12,15,49,20,20,6,26,13,0,1271,27,1298,1932
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2242,8,MANZANILLO,229,1,86,27,1,1,1,23,1,4,0,1,1,0,146,0,146,225
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2243,8,MANZANILLO,230,4,720,415,19,24,30,42,10,35,9,37,8,1,1349,31,1381,2367
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2244,8,MANZANILLO,231,2,141,100,1,3,0,5,25,1,3,3,0,0,282,7,289,413
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2245,8,MANZANILLO,232,2,295,251,4,17,7,12,12,8,2,16,0,0,624,19,643,1017
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2246,8,MANZANILLO,233,3,553,365,7,35,20,18,9,36,11,21,0,0,1075,36,1111,1745
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2247,8,MANZANILLO,234,3,605,431,23,28,50,44,6,15,19,22,9,0,1252,36,1288,2000
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2248,8,MANZANILLO,235,2,305,184,17,14,38,21,8,26,8,20,4,0,645,14,659,1204
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2249,8,MANZANILLO,236,11,1764,1026,48,131,211,91,35,109,63,102,34,0,3614,99,3713,7519
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2250,8,MANZANILLO,237,3,453,339,21,36,59,21,11,48,17,23,19,0,1047,33,1080,2128
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2251,8,MANZANILLO,238,18,2833,1416,88,442,331,309,80,171,107,231,0,2,6008,166,6176,12028
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2252,8,MANZANILLO,239,2,232,125,3,13,30,22,7,15,5,30,0,2,482,16,500,914
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2253,8,MANZANILLO,240,2,300,240,11,23,38,31,9,56,8,10,10,1,736,14,751,1436
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2254,8,MANZANILLO,241,2,179,133,10,41,16,25,7,12,4,4,0,0,431,24,455,756
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2255,8,MANZANILLO,242,1,133,92,4,7,5,24,1,17,7,19,2,0,311,5,316,582
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2256,8,MANZANILLO,243,3,409,326,19,28,29,39,7,21,13,32,15,0,938,27,965,1780
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2257,8,MANZANILLO,244,8,1370,634,49,262,114,127,34,94,32,86,0,1,2802,99,2902,5639
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2258,8,MANZANILLO,245,3,519,257,13,78,23,49,11,20,13,32,0,1,1015,46,1062,1987
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2259,8,MANZANILLO,246,3,694,277,23,21,25,43,20,28,21,45,5,0,1202,32,1234,2214
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2260,8,MANZANILLO,247,1,35,15,1,4,2,8,1,3,0,4,0,0,73,1,74,189
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2261,8,MANZANILLO,248,15,2127,1232,106,185,142,378,101,170,81,258,28,6,4808,96,4910,9049
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2262,8,MANZANILLO,249,1,167,125,4,8,9,13,6,6,9,14,3,0,364,8,372,641
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2263,8,MANZANILLO,250,17,2752,1888,189,135,136,387,141,158,145,234,64,1,6229,127,6357,10823
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2264,8,MANZANILLO,251,5,915,710,52,42,35,106,51,44,34,50,19,0,2058,48,2106,3616
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2265,8,MANZANILLO,252,3,329,322,28,25,10,37,13,10,21,24,7,0,826,25,851,1503
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2266,8,MANZANILLO,253,2,338,228,11,8,16,34,9,7,41,24,4,0,720,20,740,1366
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2267,8,MANZANILLO,254,1,134,100,5,7,4,9,4,9,16,15,4,0,307,12,319,587
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2268,8,MANZANILLO,255,1,104,43,2,6,5,8,1,4,4,12,0,2,189,6,197,365
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2269,8,MANZANILLO,256,2,218,99,5,14,5,14,3,16,12,15,2,2,403,20,425,869
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2270,8,MANZANILLO,257,2,288,165,15,12,13,31,10,14,4,14,5,0,571,12,583,1081
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2271,8,MANZANILLO,258,5,886,547,33,29,41,83,5,36,24,33,19,0,1736,48,1784,3265
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2272,8,MANZANILLO,259,3,416,297,10,29,17,20,6,25,7,21,10,0,858,23,881,1595
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2273,8,MANZANILLO,260,4,688,382,26,55,78,29,19,24,14,50,14,1,1379,46,1426,2628
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2274,8,MANZANILLO,261,3,439,299,20,23,21,19,8,24,7,22,12,0,894,21,915,1646
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2275,8,MANZANILLO,262,2,344,278,9,19,21,20,8,23,11,42,7,0,782,12,794,1366
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2276,8,MANZANILLO,263,2,247,193,16,13,13,11,10,5,6,24,3,0,541,6,547,1089
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2277,8,MANZANILLO,264,3,460,291,22,19,11,18,5,11,8,14,10,0,869,23,892,1676
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2278,8,MANZANILLO,265,1,183,102,9,10,10,14,4,2,1,7,4,0,346,5,351,499
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2279,8,MANZANILLO,266,1,161,151,11,5,25,10,7,4,1,1,3,0,379,7,386,659
5,6,COLIMA,12,NO ESTABLECIDO ACUERDO 27/2280,8,MANZANILLO,267,3,482,445,30,9,19,15,5,4,11,2,8,0,1030,22,1052,1733
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2281,8,MANZANILLO,268,1,208,89,12,5,19,18,8,21,12,22,1,0,415,12,427,689
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2282,8,MANZANILLO,269,3,654,330,8,11,10,14,4,16,13,25,14,0,1099,22,1121,1742
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2283,9,MINATITLAN,270,2,357,362,1,267,7,12,11,5,4,12,0,0,1037,37,1074,1379
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2284,9,MINATITLAN,271,2,350,457,2,288,3,16,7,3,1,14,0,0,1141,37,1178,1445
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2285,9,MINATITLAN,272,2,316,283,1,270,5,21,6,2,7,10,0,0,921,21,942,1157
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2286,9,MINATITLAN,273,2,92,250,1,212,6,7,19,0,0,2,0,0,590,20,610,741
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2287,9,MINATITLAN,274,3,67,159,0,66,1,5,2,2,1,1,0,0,305,6,311,405
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2288,9,MINATITLAN,275,2,180,227,3,184,2,23,9,1,1,2,0,0,633,9,642,805
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2289,9,MINATITLAN,276,2,264,216,0,165,3,8,19,0,0,3,0,0,678,9,687,839
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2290,10,TECOMAN,277,4,707,501,19,14,58,78,13,42,20,14,33,0,1499,50,1549,2990
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2291,10,TECOMAN,278,2,271,226,12,5,16,38,13,9,8,9,5,0,612,9,621,1151
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2292,10,TECOMAN,279,1,153,84,3,4,22,20,2,13,3,2,1,0,307,8,315,595
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2293,10,TECOMAN,280,10,1616,1161,156,64,121,193,26,92,47,34,61,2,3571,71,3644,6933
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2294,10,TECOMAN,281,2,303,126,12,4,29,44,2,30,46,5,3,0,604,13,617,1003
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2295,10,TECOMAN,282,3,570,392,11,15,36,72,7,40,26,12,12,0,1193,32,1225,2169
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2296,10,TECOMAN,283,4,818,431,25,6,33,112,13,50,16,19,15,1,1538,23,1562,2932
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2297,10,TECOMAN,284,2,141,148,14,7,18,39,2,8,8,3,3,0,391,18,409,762
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2298,10,TECOMAN,285,1,172,121,6,5,21,18,1,7,4,3,6,0,364,8,372,714
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2299,10,TECOMAN,286,2,270,184,8,11,39,56,8,37,8,7,9,0,637,4,641,1100
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2300,10,TECOMAN,287,1,142,124,8,2,9,21,6,4,4,0,3,0,323,10,333,552
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2301,10,TECOMAN,288,1,147,128,2,3,11,24,6,5,11,1,9,0,347,9,356,570
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2302,10,TECOMAN,289,2,286,195,7,7,24,52,1,10,8,6,5,0,601,15,616,1021
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2303,10,TECOMAN,290,5,766,554,37,28,66,149,19,80,20,33,19,0,1771,43,1814,3123
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2304,10,TECOMAN,291,5,811,576,52,28,36,55,23,51,16,26,32,0,1706,71,1777,3549
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2305,10,TECOMAN,292,2,283,169,24,7,13,43,10,16,8,6,11,0,590,14,604,1074
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2306,10,TECOMAN,293,2,161,149,15,7,10,38,2,23,4,4,6,0,419,8,427,776
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2307,10,TECOMAN,294,1,128,100,6,3,7,64,4,13,4,2,4,0,335,5,340,504
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2308,10,TECOMAN,295,1,179,191,2,1,10,39,4,9,7,4,6,1,452,11,464,738
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2309,10,TECOMAN,296,2,150,194,10,12,16,29,1,5,11,2,6,0,436,16,452,785
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2310,10,TECOMAN,297,3,432,314,20,8,45,60,11,36,14,8,4,1,952,26,979,1749
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2311,10,TECOMAN,298,2,347,216,16,24,17,48,0,17,4,7,0,0,696,32,728,1266
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2312,10,TECOMAN,299,2,290,202,16,6,13,53,4,16,7,3,7,0,617,21,638,1042
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2313,10,TECOMAN,300,1,124,148,4,9,5,102,1,9,2,3,7,0,414,12,426,666
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2314,10,TECOMAN,301,2,176,229,5,7,11,40,5,8,8,4,16,1,509,8,518,826
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2315,10,TECOMAN,302,2,334,415,9,15,9,40,8,7,4,5,6,0,852,14,866,1475
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2316,10,TECOMAN,303,2,213,156,25,6,11,41,7,10,16,10,7,0,502,11,513,903
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2317,10,TECOMAN,304,2,248,195,22,6,11,29,9,30,4,2,2,0,558,13,571,988
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2318,10,TECOMAN,305,2,258,261,9,10,17,45,2,45,3,2,16,1,668,22,691,1171
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2319,10,TECOMAN,306,1,125,137,9,9,4,82,5,33,3,2,4,0,413,4,417,674
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2320,10,TECOMAN,307,2,146,218,9,3,7,52,10,8,5,1,7,0,466,9,475,813
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2321,10,TECOMAN,308,2,278,194,22,12,25,34,8,27,10,5,10,0,625,15,640,1163
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2322,10,TECOMAN,309,1,152,182,10,3,6,53,6,25,7,4,7,0,455,6,461,725
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2323,10,TECOMAN,310,2,246,260,5,7,9,20,8,6,10,4,4,0,579,9,588,965
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2324,10,TECOMAN,311,3,464,466,16,10,15,52,10,18,17,4,17,0,1089,20,1109,2007
5,6,COLIMA,15,NO ESTABLECIDO ACUERDO 27/2325,10,TECOMAN,312,5,800,563,76,20,51,70,18,60,14,11,16,1,1699,46,1746,3310
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2326,10,TECOMAN,313,2,261,201,8,9,12,19,8,7,3,1,7,0,536,10,546,958
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2327,10,TECOMAN,314,2,289,300,7,8,21,37,9,11,10,4,10,0,706,15,721,1269
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2328,10,TECOMAN,315,4,574,538,18,15,30,111,15,35,29,14,15,1,1394,17,1412,2325
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2329,10,TECOMAN,316,5,760,672,42,16,36,47,11,31,24,10,23,0,1672,38,1710,3273
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2330,10,TECOMAN,317,2,266,211,3,4,5,14,5,46,1,1,7,0,563,12,575,905
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2331,10,TECOMAN,318,2,197,199,4,7,6,4,8,87,7,1,11,0,531,17,548,954
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2332,10,TECOMAN,319,2,223,258,2,7,7,11,3,72,8,2,3,0,596,30,626,1029
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2333,10,TECOMAN,320,2,236,225,3,4,5,5,0,14,5,2,8,0,507,13,520,813
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2334,10,TECOMAN,321,3,421,331,12,9,15,25,4,50,8,1,15,0,891,25,916,1515
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2335,10,TECOMAN,322,1,110,92,11,28,2,14,0,7,1,2,0,1,267,8,276,500
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2336,10,TECOMAN,323,2,168,151,11,29,8,7,0,11,3,0,0,0,388,17,405,760
5,6,COLIMA,9,NO ESTABLECIDO ACUERDO 27/2337,10,TECOMAN,324,2,256,266,48,37,7,11,0,22,8,4,0,0,659,45,704,1263
5,6,COLIMA,10,NO ESTABLECIDO ACUERDO 27/2338,10,TECOMAN,325,1,152,130,7,4,10,14,2,9,6,3,8,0,345,6,351,600
