uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
15001,1990,PRI,SALVADOR NAVARRETE CRUZ,PRD,,0.5951142632
15001,1993,PRI,HUMBERTO POLO MARTINEZ,PAN,,0.7645888594
15001,1996,PRI,JOSE ELIAS SANCHEZ MARTINEZ,PAN,,0.1390809272
15001,2000,PRI,JESUS SERGIO ALCANTARA NUÑEZ,PAN,,0.1456683319
15001,2003,PRI_PVEM,FERNANDO VALENTIN VALENCIA,PAN,,0.1018270547
15001,2006,PRI_PVEM,ARIEL PEÑA COLIN,PAN_PRD_PT_CONVE,,0.0085873766
15001,2009,PRI_PVEM_PNA_PSD_PFD,SALVADOR NAVARRETE CRUZ,PAN,,0.1630131697
15001,2012,PRI_PVEM_PNA,IRINEO RUIZ GONZALEZ,PAN,,0.2924874541
15001,2015,PRI,MARIA DEL CARMEN MAGDALENA PEÑA MERCADO,PAN,,0.0829670095
15001,2018,PT_MORENA_PES,ESPERANZA DOLORES GONZALEZ MARTINEZ,PRI,,0.0091718551
15001,2021,PRI,MARIBEL ALCANTARA NUÑEZ,PAN,JORGE PLATA FLORES,0.0369414101
15002,1990,PRI,OSCAR SANCHEZ JOAN,PRD,,0.241781158
15002,1993,PRI,JOSE RUBEN MARTINEZ FLORES,PRD,,0.3146548595
15002,1996,PRD,JOSE ANTONIO SAAVEDRA CORONEL,PRI,,0.3135608469
15002,2000,PRD,RIGOBERTO CORTES MELGOZA,PRI,,0.1819349492
15002,2003,PRD,JOSE ANTONIO SAAVEDRA CORONEL,PRI_PVEM,,0.2070569366
15002,2006,PRI_PVEM,DARIO ZACARIAS CAPUCHINO,PRD,,0.0686582809
15002,2009,PRI_PVEM_PNA_PSD_PFD,ROBERTO SANCHEZ CAMPOS,PRD,,0.2521254312
15002,2012,PRI_PVEM_PNA,VICENTE ANAYA AGUILAR,PRD_PT,,0.142560587
15002,2015,PRI_PVEM_PNA,DARIO ZACARIAS CAPUCHINO,PRD,,0.3582937908
15002,2018,PT_MORENA_PES,RIGOBERTO CORTES MELGOZA,PRI,,0.1720630059
15002,2021,PT_MORENA_PNA,RIGOBERTO CORTES MELGOZA,PRI,,0.0902742841
15003,1990,PRI,HERMENEGILDO MENDOZA CUEVAS,PAN,,0.5610002526
15003,1993,PAN,JOSE GUADALUPE TOVAR LUGO,PRI,,0.072831752
15003,1996,PRI,JESUS PADILLA SANCHEZ,PAN,,0.2322430811
15003,2000,PRI,VICENTE SOSA ALCANTARA,PAN,,0.2809697522
15003,2003,PRI_PVEM,JESUS ALEJANDRO AGUILAR SANCHEZ,PAN,,0.1502145923
15003,2006,PT_CONVE,FRANCISCO JAVIER VENANCIO RAMIREZ,PRI_PVEM,,0.0224529701
15003,2009,PRI_PVEM_PNA_PSD_PFD,MARCOS JAVIER SOSA ALCANTARA,PRD,,0.196700784
15003,2012,PRI_PVEM_PNA,SALVADOR DEL RIO MARTINEZ,PAN,,0.4539609183
15003,2015,PRI,AURORA GONZALEZ LEDEZMA,PRD,,0.4444147515
15003,2018,PRI,JORGE ALFREDO OSORNIO VICTORIA,PAN_PRD_MC,,0.1920694469
15003,2021,PAN_PRI_PRD,JORGE ALFREDO OSORNIO VICTORIA,PVEM,,0.1829073846
15004,1990,PRI,HABACUC CASTAÑEDA CASTAÑEDA,PRD,,0.5816542948
15004,1993,PRI,VICTORIANO JORGE GARCIA DIAZ,PRD,,0.6726535342
15004,1996,PRI,JUAN AYALA ESCOBAR,PAN,,0.0527320449
15004,2000,PRI,MAYOLO GOMEZ GARCIA,PAN,,0.1965279323
15004,2003,PRI_PVEM,CRUZ JUVENAL ROA SANCHEZ,PRD,,0.2360271903
15004,2006,PRI_PVEM,GABRIEL VAZQUEZ MONDRAGON,PRD_PT,,0.0735644836
15004,2009,PAN,FRANCISCO RODRIGUEZ POSADA,PRI_PVEM_PNA_PSD_PFD,,0.2055954089
15004,2012,PRI_PVEM_PNA,ARTEMIO GOMEZ CRUZ,PAN,,0.0325006373
15004,2015,PRI_PVEM_PNA,ALFREDO VICTORIA LOPEZ,PAN,,0.0375100679
15004,2018,PRI,ARI PATRICK MENDIOLA MONDRAGON,PT_MORENA_PES,,0.3189238905
15004,2021,PAN_PRI_PRD,LEOPOLDO DOMINGUEZ FLORES,PT_MORENA_PNA,,0.6822897138
15005,1990,PRI,J PAZ VARGAS CONTRERAS,PFCRN,,0.656146503
15005,1993,PRI,ISMAEL ESTRADA COLIN,PFCRN,,0.583838215
15005,1996,PRI,LUIS MAYA DORO,PRD,,0.1583392921
15005,2000,PAN,ROMAN EVARISTO VELAZQUEZ MONDRAGON,PRI,,0.0177209154
15005,2003,PRI_PVEM,BENITO MANGU CHIGORA,PRD,,0.12036456
15005,2006,PRI_PVEM,JORGE ALVAREZ COLIN,PRD_PT,,0.0678316854
15005,2009,PRI_PVEM_PNA_PSD_PFD,BLANCA ESTELA GOMEZ CARMONA,PT,,0.0928962792
15005,2012,PRI_PVEM_PNA,VICENTE ESTRADA INIESTA,PRD_PT_MC,,0.2605937883
15005,2015,PRI,ADOLFO JONATHAN SOLIS GOMEZ,PRD,,0.1986711568
15005,2018,MORENA,LUIS MAYA DORO,PRI,,0.0455763331
15005,2021,PRI,OSCAR SANCHEZ GARCIA,PT_MORENA_PNA,,0.0934798752
15006,1990,PRI,EUTIQUIO HORACIO MIRAFLORES FLORES,PARM,,0.9612903226
15006,1993,PRI,ARTURO LOPEZ DIAZ,PRD,,0.5633223684
15006,1996,PRI,JUAN GOMEZ HERNANDEZ,PAN,,0.236617184
15006,2000,PRD,LUIS ANZASTIGA ALVAREZ,PRI,,0.0152080344
15006,2003,PRI_PVEM,DARIO SILVA GARCIA,PAN,,0.0349508954
15006,2006,PRI_PVEM,JACOBO VAZQUEZ CASTILLO,PRD,,0.1252961306
15006,2009,PT,APOLONIO FONSECA CASTAÑEDA,CONVE,,0.0242931937
15006,2012,PRI_PVEM_PNA,JUAN CARLOS GUTIERREZ BOBADILLA,PRD,,0.1444528588
15006,2015,PRI_PVEM_PNA,MARGARITO TEJAS ARCADIO,PRD,,0.0585774059
15006,2018,PAN_PRD_MC,LETICIA FLORES MARTINEZ,PT_MORENA_PES,,0.023241304
15006,2021,PVEM,ESMERALDA GONZALEZ LAGUNAS,PAN_PRI_PRD,,0.0364765231
15007,1990,PRI,VICTOR VERA EMETERIO,PFCRN,,0.2666943177
15007,1993,PRI,ABEL EDUARDO PEÑA CONTRERAS,PFCRN,,0.1560162428
15007,1996,PRI,SERGIO MARTIN SOTO VALENTIN,PPM,,0.2255892256
15007,2000,PRI,MARIA MERCEDES COLIN GUADARRAMA,PAN,,0.2507311067
15007,2003,PRI_PVEM,PABLO VILCHIS HERNADEZ,PRD,,0.0527986151
15007,2006,PRD_PT_CONVE,RAUL BUSTAMANTE QUINTERO,PRI_PVEM,,0.0879465503
15007,2009,PRI_PVEM_PNA_PSD_PFD,GERARDO COLIN GUADARRAMA,PRD,,0.1584373926
15007,2012,PRI_PVEM_PNA,RAFAEL MERCADO SANCHEZ,PRD_PT,,0.071415575
15007,2015,PT,RAUL QUINTERO BUSTAMANTE,PRI_PVEM_PNA,,0.0239267513
15007,2018,PT_MORENA_PES,EMMA COLIN GUADARRAMA,PRI,,0.1041859747
15007,2021,MC,MARIA ELENA MARTINEZ ROBLES,PAN_PRI_PRD,,0.0233068483
15008,1990,PRI,SERGIO RAMIREZ VARGAS,PRD,,0.6963412248
15008,1993,PRI,AVELINO SAMANO ACOSTA,PVEM,,0.6466492602
15008,1996,PRI,GUILLERMINA CASIQUES VENCES,PRD,,0.2946987952
15008,2000,PRI,ELFEGO ROJAS SOLANO,PRD,,0.323970797
15008,2003,PRD,DIEGO BARRUETA VENCES,PRI_PVEM,,0.0121893603
15008,2006,PRI_PVEM,RAMON BENITEZ BENITEZ,PRD,,0.1172126973
15008,2009,PRI_PVEM_PNA_PSD_PFD,EPIMACO CASIQUE VENECES,PRD,,0.0034906663
15008,2012,PRI_PVEM_PNA,ALFREDO VENCES JAIMES,PRD_PT,,0.1008120975
15008,2015,PRD,JOSE FELIX GALLEGOS HERNANDEZ,PRI_PVEM_PNA,,0.1515562487
15008,2018,PAN_PRD_MC,JOSE FELIX GALLEGOS HERNANDEZ,PRI,,0.1425661914
15008,2021,PAN_PRI_PRD,OBED SANTOS ROJO,PT_MORENA_PNA,,0.4706819389
15009,1990,PRI,MAURO SANCHEZ DE LA ROSA,PRD,,0.381859264
15009,1993,PRI,CARLOS MONDRAGON LOPEZ,PRD,,0.1144439317
15009,1996,PRI,GUILLERMO CONSTANTINO MENESES,PAN,,0.0265211791
15009,2000,PRD,JOSE FEDERICO DEL VALLE MIRANDA,PRI,,0.1251340339
15009,2003,PAN,ROSENDO GARCIA RODRIGUEZ,PRD,,0.0954153605
15009,2006,PRD,JUAN MANUEL GUERRERO GUTIERREZ,PRI_PVEM,,0.0547006562
15009,2009,PRI_PVEM_PNA_PSD_PFD,JUAN DEMETRIO SANCHEZ GRANADOS,PRD,,0.2436169188
15009,2012,PRI_PVEM_PNA,CARLOS SANTOS AMADOR,PRD,,0.0469628211
15009,2015,PES,ALVARO CARLOS AVELAR LOPEZ,PRI_PVEM_PNA,,0.0343379333
15009,2018,PVEM,MIGUEL ANGEL SALOMON CORTES,PT_MORENA_PES,,0.0968299915
15009,2021,PRI,IVETTE TOPETE GARCIA,PT_MORENA_PNA,,0.0653115628
15010,1990,PRI,?,PAN,,0.1020341207
15010,1993,PRI,HECTOR GUSTAVO FRIAS RIVAPALACIO,PAN,,0.0975803884
15010,1996,PAN,IGNACIO MAYA VAZQUEZ,PRI,,0.2748319642
