uniqueid,year,incumbent_party_Horacio
15010,2006,PAN
15010,2009,PAN
15010,2012,PAN
15010,2015,PRI_PVEM_PANAL
15010,2018,NA
15011,1996,PRI
15011,2000,PRI
15011,2003,PRI_PVEM
15011,2006,PRD
15011,2009,PRI_PVEM_PANAL_PSD_PFD
15011,2012,PRI_PVEM_PANAL
15011,2015,PRI_PVEM_PANAL
15011,2018,NA
15012,1996,PRI
15012,2000,PRI
15012,2003,PT
15012,2006,PRI_PVEM
15012,2009,PRI_PVEM_PANAL_PSD_PFD
15012,2012,PRI_PVEM_PANAL
15012,2015,PRI
15012,2018,NA
15013,1996,PAN
15013,2000,PAN
15013,2003,PAN
15013,2006,PAN
15013,2009,PRI_PVEM_PANAL_PSD_PFD
15013,2012,PAN
15013,2015,PAN_PT
15013,2018,NA
15014,1996,PRI
15014,2000,PRI
15014,2003,PRI_PVEM
15014,2006,PRI_PVEM
15014,2009,PRI_PVEM_PANAL_PSD_PFD
15014,2012,PRI_PVEM_PANAL
15014,2015,PRI_PVEM_PANAL
15014,2018,NA
15015,1996,PRD
15015,2000,PRI
15015,2003,PRI_PVEM
15015,2006,PAN
15015,2009,PRI_PVEM_PANAL_PSD_PFD
15015,2012,PAN
15015,2015,PRI_PVEM_PANAL
15015,2018,NA
15016,1996,PRI
15016,2000,PAN
15016,2003,PRI_PVEM
15016,2006,PRI_PVEM
15016,2009,PAN
15016,2012,PRI_PVEM_PANAL
15016,2015,PRI
15016,2018,NA
15017,1996,PAN
15017,2000,PRI
15017,2003,PRI_PVEM
15017,2006,PRD
15017,2009,PRI_PVEM_PANAL_PSD_PFD
15017,2012,PRI_PVEM_PANAL
15017,2015,PRI_PVEM_PANAL
15017,2018,NA
15018,1996,PRD
15018,2000,PRI
15018,2003,PRI_PVEM
15018,2006,PT
15018,2009,PRI_PVEM_PANAL_PSD_PFD
15018,2012,PT
15018,2015,PRI_PVEM_PANAL
15018,2018,NA
15019,1996,PRD
15019,2000,PRD
15019,2003,PRI_PVEM
15019,2006,PRD
15019,2009,PT
15019,2012,PRI_PVEM_PANAL
15019,2015,PRD
15019,2018,NA
15020,1996,PAN
15020,2000,PAN
15020,2003,PAN
15020,2006,PRI_PVEM
15020,2009,PRI_PVEM_PANAL_PSD_PFD
15020,2012,PRI_PVEM_PANAL
15020,2015,PRI_PVEM_PANAL
15020,2018,NA
15021,1996,PRI
15021,2000,PAN
15021,2003,PT
15021,2006,PRI_PVEM
15021,2009,PRI_PVEM_PANAL_PSD_PFD
15021,2012,PAN
15021,2015,PRI_PVEM_PANAL
15021,2018,NA
15022,1996,PVEM
15022,2000,PRD
15022,2003,MC
15022,2006,PRI_PVEM
15022,2009,PAN
15022,2012,PRI_PVEM_PANAL
15022,2015,PRD
15022,2018,NA
15023,1996,PAN
15023,2000,PRI
15023,2003,MC
15023,2006,PRD_PT
15023,2009,PRI_PVEM_PANAL_PSD_PFD
15023,2012,PRI_PVEM_PANAL
15023,2015,PAN
15023,2018,NA
15024,1996,PAN
15024,2000,PAN
15024,2003,PRI_PVEM
15024,2006,PRI_PVEM
15024,2009,PRI_PVEM_PANAL_PSD_PFD
15024,2012,PRI_PVEM_PANAL
15024,2015,PRI_PVEM_PANAL
15024,2018,NA
15025,1996,PRI
15025,2000,PRI
15025,2003,PRD
15025,2006,PRD
15025,2009,PRI_PVEM_PANAL_PSD_PFD
15025,2012,PRI_PVEM_PANAL
15025,2015,PRI_PVEM_PANAL
15025,2018,NA
15026,1996,PRI
15026,2000,PAN
15026,2003,PRI_PVEM
15026,2006,PAN
15026,2009,PRI_PVEM_PANAL_PSD_PFD
15026,2012,PAN
15026,2015,PAN_PT
15026,2018,NA
15027,1996,PRI
15027,2000,PRI
15027,2003,PAN
15027,2006,PRI_PVEM
15027,2009,PRI_PVEM_PANAL_PSD_PFD
15027,2012,PRI_PVEM_PANAL
15027,2015,PAN_PT
15027,2018,NA
15028,1996,PRI
15028,2000,PCD
15028,2003,PRI_PVEM
15028,2006,PRI_PVEM
15028,2009,PRI_PVEM_PANAL_PSD_PFD
15028,2012,PRI_PVEM_PANAL
15028,2016,PRI_PVEM_PANAL
15028,2018,NA
15029,1996,PRI
15029,2000,PRD
15029,2003,PRD
15029,2006,PRD_PT
15029,2009,PRD_PT
15029,2012,PRI_PVEM_PANAL
15029,2015,PRI_PVEM_PANAL
15029,2018,NA
15030,1996,PRD
15030,2000,PRI
15030,2003,PT
15030,2006,MC
15030,2009,PRI_PVEM_PANAL_PSD_PFD
15030,2012,PAN
15030,2015,PRI_PVEM_PANAL
15030,2018,NA
15031,1996,PRI
15031,2000,PRI
15031,2003,PRI_PVEM
15031,2006,PRI_PVEM
15031,2009,PRI_PVEM_PANAL_PSD_PFD
15031,2012,PRI_PVEM_PANAL
15031,2015,PRI_PVEM_PANAL
15031,2018,NA
15032,1996,PRI
15032,2000,PRI
15032,2003,PRD
15032,2006,PRD
15032,2009,PRI_PVEM_PANAL_PSD_PFD
15032,2012,PRI_PVEM_PANAL
15032,2015,PRD
15032,2018,NA
15033,1996,PRI
15033,2000,PAN
15033,2003,PRI_PVEM
15033,2006,PRD_PT
15033,2009,PRI_PVEM_PANAL_PSD_PFD
15033,2012,PRI_PVEM_PANAL
15033,2015,PRI_PVEM_PANAL
15033,2018,NA
15034,1996,PRI
15034,2000,PRI
15034,2003,PRI_PVEM
15034,2006,PAN
15034,2009,PRI_PVEM_PANAL_PSD_PFD
15034,2012,PRI_PVEM_PANAL
15034,2015,PRI
15034,2018,NA
15035,1996,PAN
15035,2000,PRI
15035,2003,PAN
15035,2006,PRI_PVEM
15035,2009,PRI_PVEM_PANAL_PSD_PFD
15035,2012,PAN
15035,2015,PAN
15035,2018,NA
15036,1996,PRD
15036,2000,PRD
15036,2003,PRD
15036,2006,PRI_PVEM
15036,2009,PRI_PVEM_PANAL_PSD_PFD
15036,2012,PAN
15036,2015,PRI_PVEM_PANAL
15036,2018,NA
15037,1996,PRI
15037,2000,PAN
15037,2003,PRI_PVEM
15037,2006,PRI_PVEM
15037,2009,PRI_PVEM_PANAL_PSD_PFD
15037,2012,PRI_PVEM_PANAL
15037,2015,PAN
15037,2018,NA
15038,1996,PRD
15038,2000,PRD
15038,2003,PSN
15038,2006,PRI_PVEM
15038,2009,MC
15038,2012,PRI_PVEM_PANAL
15038,2015,PRD
15038,2018,NA
15039,1996,PRI
15039,2000,PRI
15039,2003,PRI_PVEM
15039,2006,PRD
15039,2009,PRI_PVEM_PANAL_PSD_PFD
15039,2012,PRI_PVEM_PANAL
15039,2015,PRI_PVEM_PANAL
15039,2018,NA
15040,1996,PRI
15040,2000,PRI
15040,2003,PRI_PVEM
15040,2006,PRI_PVEM
15040,2009,PRI_PVEM_PANAL_PSD_PFD
15040,2012,PRD_PT
15040,2015,PRI_PVEM_PANAL
15040,2018,NA
15041,1996,PRI
15041,2000,PRD
15041,2003,PRD
15041,2006,PRD
15041,2009,PRI_PVEM_PANAL_PSD_PFD
15041,2012,PRI_PVEM_PANAL
15041,2015,PAN
15041,2018,NA
15042,1996,PRI
15042,2000,PRI
15042,2003,MC
15042,2006,PRI_PVEM
15042,2009,PRI_PVEM_PANAL_PSD_PFD
15042,2012,PRI_PVEM_PANAL
15042,2015,PRI
15042,2018,NA
15043,1996,PRI
15043,2000,PRI
15043,2003,PRI_PVEM
15043,2006,PT_MC
15043,2009,PRI_PVEM_PANAL_PSD_PFD
15043,2012,PRI_PVEM_PANAL
15043,2015,PAN_PT
15043,2018,NA
15044,1996,PRI
15044,2000,PRI
15044,2003,PRI_PVEM
15044,2006,PRD_MC
15044,2009,PRI_PVEM_PANAL_PSD_PFD
15044,2012,PRI_PVEM_PANAL
15044,2015,PRI_PVEM_PANAL
15044,2018,NA
15045,1996,PRI
15045,2000,PRI
15045,2003,PRI_PVEM
15045,2006,PRD
15045,2009,PRI_PVEM_PANAL_PSD_PFD
15045,2012,PRI_PVEM_PANAL
15045,2015,PANAL
15045,2018,NA
15046,1996,PRI
15046,2000,PRI
15046,2003,PRI_PVEM
15046,2006,PRD
15046,2009,PRI_PVEM_PANAL_PSD_PFD
15046,2012,PRI_PVEM_PANAL
15046,2015,PAN
15046,2018,NA
15047,1996,PRD
15047,2000,PRI
15047,2003,PRI_PVEM
15047,2006,PRD_PT
15047,2009,PRI_PVEM_PANAL_PSD_PFD
15047,2012,PRI_PVEM_PANAL
15047,2015,PRI
15047,2018,NA
15048,1996,PRI
15048,2000,PRI
15048,2003,PAN
15048,2006,PRI_PVEM
15048,2009,PRI_PVEM_PANAL_PSD_PFD
15048,2012,PRI_PVEM_PANAL
15048,2015,PRI_PVEM_PANAL
15048,2018,NA
15049,1996,PRD
15049,2000,PRI
15049,2003,PAN
15049,2006,PRI_PVEM
15049,2009,PRI_PVEM_PANAL_PSD_PFD
15049,2012,PAN
15049,2015,PRI_PVEM_PANAL
15049,2018,NA
15050,1996,PRI
15050,2000,PRI
15050,2003,PRI_PVEM
15050,2006,PRI_PVEM
15050,2009,PRI_PVEM_PANAL_PSD_PFD
15050,2012,PRI_PVEM_PANAL
15050,2015,PRI_PVEM_PANAL
15050,2018,NA
15051,1996,PAN
15051,2000,PAN
15051,2003,PRI_PVEM
15051,2006,PRI_PVEM
15051,2009,PRI_PVEM_PANAL_PSD_PFD
15051,2012,PRI_PVEM_PANAL
15051,2015,PRI_PVEM_PANAL
15051,2018,NA
15052,1996,PRI
15052,2000,PRI
15052,2003,PAN
15052,2006,PRI_PVEM
15052,2009,PRI_PVEM_PANAL_PSD_PFD
15052,2012,PRI_PVEM_PANAL
15052,2015,PRI
15052,2018,NA
15053,1996,PAN
15053,2000,PAN
15053,2003,PRI_PVEM
15053,2006,MC
15053,2009,PRI_PVEM_PANAL_PSD_PFD
15053,2012,PRI_PVEM_PANAL
15053,2015,PAN_PT
15053,2018,NA
15054,1996,PRI
15054,2000,PAN
15054,2003,PAN
15054,2006,PRD_PT
15054,2009,PRI_PVEM_PANAL_PSD_PFD
15054,2012,PRI_PVEM_PANAL
15054,2015,PRI_PVEM_PANAL
15054,2018,NA
15055,1996,PRI
15055,2000,PT
15055,2003,PRI_PVEM
15055,2006,PRI_PVEM
15055,2009,PAN_MC
15055,2012,PRI_PVEM_PANAL
15055,2015,PRI_PVEM_PANAL
15055,2018,NA
15056,1996,PRI
15056,2000,PRI
15056,2003,PRI_PVEM
15056,2006,PRD_MC
15056,2009,PRI_PVEM_PANAL_PSD_PFD
15056,2012,PRI_PVEM_PANAL
15056,2015,PRI
15056,2018,NA
15057,1996,PAN
15057,2000,PAN
15057,2003,PAN
15057,2006,PAN
15057,2009,PRI_PVEM_PANAL_PSD_PFD
15057,2012,PRI_PVEM_PANAL
15057,2015,PAN
15057,2018,NA
15058,1996,PRD
15058,2000,PRD
15058,2003,PRD
15058,2006,PRD
15058,2009,PRI_PVEM_PANAL_PSD_PFD
15058,2012,PRD
15058,2015,PRD
15058,2018,NA
15059,1996,PRI
15059,2000,PRI
15059,2003,PRI_PVEM
15059,2006,PRI_PVEM
15059,2009,PT_MC
15059,2012,PAN
15059,2015,PRD
15059,2018,NA
15060,1996,PAN
15060,2000,PAN
15060,2003,PAN
15060,2006,PRI_PVEM
15060,2009,PRI_PVEM_PANAL_PSD_PFD
15060,2012,PRI_PVEM_PANAL
15060,2015,PRI_PVEM_PANAL
15060,2018,NA
15061,1996,PRI
15061,2000,PRI
15061,2003,PAN
15061,2006,PAN
15061,2009,PAN
15061,2012,PRI_PVEM_PANAL
15061,2015,PRI_PVEM_PANAL
15061,2018,NA
15062,1996,PRI
15062,2000,PAN
15062,2003,PRI_PVEM
15062,2009,PRD
15062,2012,PRI_PVEM_PANAL
15062,2015,PRI_PVEM_PANAL
15062,2018,NA
15063,1996,PRI
15063,2000,PRI
15063,2003,PRI_PVEM
15063,2006,PRD_PT
15063,2009,PRI_PVEM_PANAL_PSD_PFD
15063,2012,PRI_PVEM_PANAL
15063,2015,PRD
15063,2018,NA
15064,1996,PAN
15064,2000,PRI
15064,2003,PRI_PVEM
15064,2006,PAN
15064,2009,PRI_PVEM_PANAL_PSD_PFD
15064,2012,PRI_PVEM_PANAL
15064,2015,PRI
15064,2018,NA
15065,1996,PRI
15065,2000,PRD
15065,2003,PRI_PVEM
15065,2006,PRI_PVEM
15065,2009,PRI_PVEM_PANAL_PSD_PFD
15065,2012,PAN
15065,2015,PT
15065,2018,NA
15066,1996,PRD
15066,2000,PRI
15066,2003,PRI_PVEM
15066,2006,PRD_PT
15066,2009,PRI_PVEM_PANAL_PSD_PFD
15066,2012,PRI_PVEM_PANAL
15066,2015,PRI_PVEM_PANAL
15066,2018,NA
15067,1996,PRD
15067,2000,PRD
15067,2003,PRI_PVEM
15067,2006,PAN
15067,2009,PRI_PVEM_PANAL_PSD_PFD
15067,2012,PRI_PVEM_PANAL
15067,2015,PRI
15067,2018,NA
15068,1996,PRD
15068,2000,PRI
15068,2003,PAS
15068,2006,PT
15068,2009,PRI_PVEM_PANAL_PSD_PFD
15068,2012,PRI_PVEM_PANAL
15068,2015,PAN_PT
15068,2018,NA
15069,1996,PAN
15069,2000,PRI
15069,2003,PRI_PVEM
15069,2006,PAN
15069,2009,PRI_PVEM_PANAL_PSD_PFD
15069,2012,PRI_PVEM_PANAL
15069,2015,PRI_PVEM_PANAL
15069,2018,NA
15070,1996,PRD
15070,2000,PRD
15070,2003,PRI_PVEM
15070,2006,PRD
15070,2009,PRI_PVEM_PANAL_PSD_PFD
15070,2012,PRI_PVEM_PANAL
15070,2015,PRI_PVEM_PANAL
15070,2018,NA
15071,1996,PRI
15071,2000,PRI
15071,2003,PAN
15071,2006,PRI_PVEM
15071,2009,PRI_PVEM_PANAL_PSD_PFD
15071,2012,PRI_PVEM_PANAL
15071,2015,PRI_PVEM_PANAL
15071,2018,NA
15072,1996,PRI
15072,2000,PRI
15072,2003,PRI_PVEM
15072,2006,MC
15072,2009,PRI_PVEM_PANAL_PSD_PFD
15072,2012,PT
15072,2015,PRI_PVEM_PANAL
15072,2018,NA
15073,1996,PRI
15073,2000,PRI
15073,2003,PRD
15073,2006,PAN
15073,2009,PRI_PVEM_PANAL_PSD_PFD
15073,2012,PRI_PVEM_PANAL
15073,2015,PAN
15073,2018,NA
15074,1996,PRI
15074,2000,PRI
15074,2003,PRI_PVEM
15074,2006,PRI_PVEM
15074,2009,PRI_PVEM_PANAL_PSD_PFD
15074,2012,PRI_PVEM_PANAL
15074,2015,PRI
15074,2018,NA
15075,1996,PAN
15075,2000,PAN
15075,2003,PRI_PVEM
15075,2006,PRD
15075,2009,PRI_PVEM_PANAL_PSD_PFD
15075,2012,PRI_PVEM_PANAL
15075,2015,PRI_PVEM_PANAL
15075,2018,NA
15076,1996,PRD
15076,2000,PRI
15076,2003,PRD
15076,2006,PRI_PVEM
15076,2009,PAN
15076,2012,PRI_PVEM_PANAL
15076,2015,PRI
15076,2018,NA
15077,1996,PRI
15077,2000,PRI
15077,2003,PT
15077,2006,PRI_PVEM
15077,2009,PRD_PT
15077,2012,PRD_PT
15077,2015,PRD
15077,2018,NA
15078,1996,PRI
15078,2000,PAN
15078,2003,PRI_PVEM
15078,2006,PRD
15078,2009,PRI_PVEM_PANAL_PSD_PFD
15078,2012,PRD_PT
15078,2015,PRI
15078,2018,NA
15079,1996,PRI
15079,2000,PRI
15079,2003,PAN
15079,2006,PAN
15079,2009,PAN
15079,2012,PRI_PVEM_PANAL
15079,2015,PAN_PT
15079,2018,NA
15080,1996,PRI
15080,2000,PRI
15080,2003,PRI_PVEM
15080,2006,PRI_PVEM
15080,2009,PAN
15080,2012,PRI_PVEM_PANAL
15080,2015,PRI
15080,2018,NA
15081,1996,PAN
15081,2000,PAN
15081,2003,PRI_PVEM
15081,2006,PAN
15081,2009,PRI_PVEM_PANAL_PSD_PFD
15081,2012,PRI_PVEM_PANAL
15081,2015,PRI_PVEM_PANAL
15081,2018,NA
15082,1996,PRI
15082,2000,NA
15082,2003,PRD
15082,2006,PRI_PVEM
15082,2009,PRI_PVEM_PANAL_PSD_PFD
15082,2012,PRI_PVEM_PANAL
15082,2015,PRI
15082,2018,NA
15083,1996,PRI
15083,2000,PRI
15083,2003,PRD
15083,2006,PRI_PVEM
15083,2009,PRI_PVEM_PANAL_PSD_PFD
15083,2012,PT_MC
15083,2015,PRI_PVEM_PANAL
15083,2018,NA
15084,1996,PAN
15084,2000,PAN
15084,2003,PAN
15084,2006,PAN
15084,2009,PRI_PVEM_PANAL_PSD_PFD
15084,2012,PRI_PVEM_PANAL
15084,2015,PAN
15084,2018,NA
15085,1996,PRI
15085,2000,PRI
15085,2003,PRI_PVEM
15085,2006,PAN_PRD_PT
15085,2009,PRI_PVEM_PANAL_PSD_PFD
15085,2012,PRI_PVEM_PANAL
15085,2015,PRI_PVEM_PANAL
15085,2018,NA
15086,1996,PRI
15086,2000,PRI
15086,2003,PRI_PVEM
15086,2006,PRI_PVEM
15086,2009,PRI_PVEM_PANAL_PSD_PFD
15086,2012,PRI_PVEM_PANAL
15086,2015,PRI
15086,2018,NA
15087,1996,PRI
15087,2000,PRI
15087,2003,PRI_PVEM
15087,2006,PAN_PRD
15087,2009,PRI_PVEM_PANAL_PSD_PFD
15087,2012,PRI_PVEM_PANAL
15087,2015,PRI_PVEM_PANAL
15087,2018,NA
15088,1996,PAN
15088,2000,PRI
15088,2003,PRI_PVEM
15088,2006,PRD
15088,2009,PRI_PVEM_PANAL_PSD_PFD
15088,2012,PRI_PVEM_PANAL
15088,2015,PRI_PVEM_PANAL
15088,2018,NA
15089,1996,PRD
15089,2000,PRI
15089,2003,PRD
15089,2006,PRI_PVEM
15089,2009,PRI_PVEM_PANAL_PSD_PFD
15089,2012,PRI_PVEM_PANAL
15089,2015,PAN
15089,2018,NA
15090,1996,PAN
15090,2000,PRI
15090,2003,PRI_PVEM
15090,2006,PRD
15090,2009,PRI_PVEM_PANAL_PSD_PFD
15090,2012,PRI_PVEM_PANAL
15090,2015,PRI
15090,2018,NA
15091,1996,PRD
15091,2000,PAN
15091,2003,PAN
15091,2006,PAN
15091,2009,PRI_PVEM_PANAL_PSD_PFD
15091,2012,PRI_PVEM_PANAL
15091,2015,PRI_PVEM_PANAL
15091,2018,NA
15092,1996,PRD
15092,2000,PRD
15092,2003,PRD
15092,2006,PRI_PVEM
15092,2009,PRI_PVEM_PANAL_PSD_PFD
15092,2012,PRD
15092,2015,PRI_PVEM_PANAL
15092,2018,NA
15093,1996,PRD
15093,2000,PRD
15093,2003,PRI_PVEM
15093,2006,PRI_PVEM
15093,2009,PRD
15093,2012,PRI_PVEM_PANAL
15093,2015,PRI_PVEM_PANAL
15093,2018,NA
15094,1996,PRI
15094,2000,PRI
15094,2003,PRI_PVEM
15094,2006,PRD
15094,2009,PRI_PVEM_PANAL_PSD_PFD
15094,2012,PRI_PVEM_PANAL
15094,2015,PRI_PVEM_PANAL
15094,2018,NA
15095,1996,PAN
15095,2000,PAN
15095,2003,PAN
15095,2006,PRI_PVEM
15095,2009,PRI_PVEM_PANAL_PSD_PFD
15095,2012,PRI_PVEM_PANAL
15095,2015,MC
15095,2018,NA
15096,1996,PRI
15096,2000,PAN
15096,2003,PRI_PVEM
15096,2006,PAN
15096,2009,PRI_PVEM_PANAL_PSD_PFD
15096,2012,PAN
15096,2015,PRI_PVEM_PANAL
15096,2018,NA
15097,1996,PRI
15097,2000,PRI
15097,2003,PRI_PVEM
15097,2006,PRI_PVEM
15097,2009,PAN
15097,2012,PAN
15097,2015,PRI
15097,2018,NA
15098,1996,PRD
15098,2000,PRD
15098,2003,PRI_PVEM
15098,2006,PRD
15098,2009,PRI_PVEM_PANAL_PSD_PFD
15098,2012,PRI_PVEM_PANAL
15098,2015,PRI
15098,2018,NA
15099,1996,PRD
15099,2000,PRD
15099,2003,PRD
15099,2006,PRD
15099,2009,PRI_PVEM_PANAL_PSD_PFD
15099,2012,PT_MC
15099,2015,MORENA
15099,2018,NA
15100,1996,PRI
15100,2000,PRD
15100,2003,PRI_PVEM
15100,2006,PRD_PT
15100,2009,PRI_PVEM_PANAL_PSD_PFD
15100,2012,PRI_PVEM_PANAL
15100,2015,PRI_PVEM_PANAL
15100,2018,NA
15101,1996,PRI
15101,2000,PRI
15101,2003,PAN
15101,2006,PAN
15101,2009,PRI_PVEM_PANAL_PSD_PFD
15101,2012,PRI_PVEM_PANAL
15101,2015,PAN_PT
15101,2018,NA
15102,1996,PRI
15102,2000,PAN
15102,2003,PRI_PVEM
15102,2006,PAN
15102,2009,PRI_PVEM_PANAL_PSD_PFD
15102,2012,PRI_PVEM_PANAL
15102,2015,PRI
15102,2018,NA
15103,1996,PRD
15103,2000,PRI
15103,2003,PRI_PVEM
15103,2006,PRD
15103,2009,PRI_PVEM_PANAL_PSD_PFD
15103,2012,PRI_PVEM_PANAL
15103,2015,PRI_PVEM_PANAL
15103,2018,NA
15104,1996,PAN
15104,2000,PAN
15104,2003,PAN
15104,2006,PAN
15104,2009,PRI_PVEM_PANAL_PSD_PFD
15104,2012,PRI_PVEM_PANAL
15104,2015,PRI_PVEM_PANAL
15104,2018,NA
15105,1996,PRI
15105,2000,PRD
15105,2003,PRD
15105,2006,PRD
15105,2009,PRD
15105,2012,PRD_PT_MC
15105,2015,PRD
15105,2018,NA
15106,1996,PRI
15106,2000,PAN
15106,2003,PAN
15106,2006,PAN
15106,2009,PRI_PVEM_PANAL_PSD_PFD
15106,2012,PRI_PVEM_PANAL
15106,2015,PRI_PVEM_PANAL
15106,2018,NA
15107,1996,PRD
15107,2000,PRI
15107,2003,PRD
15107,2006,PRI_PVEM
15107,2009,PAN
15107,2012,PRD_PT
15107,2015,PRI_PVEM_PANAL
15107,2018,NA
15108,1996,PRD
15108,2000,PRI
15108,2003,PRD
15108,2006,PRD_PT
15108,2009,PRD
15108,2012,PRD_MC
15108,2015,PRD
15108,2018,NA
15109,1996,PRI
15109,2000,PAN
15109,2003,PRD
15109,2006,PRD_PT
15109,2009,PRI_PVEM_PANAL_PSD_PFD
15109,2012,PRI_PVEM_PANAL
15109,2015,PRI_PVEM_PANAL
15109,2018,NA
15110,1996,PAN
15110,2000,PRI
15110,2003,PAN
15110,2006,PRI_PVEM
15110,2009,PRI_PVEM_PANAL_PSD_PFD
15110,2012,PAN
15110,2015,PRI_PVEM_PANAL
15110,2018,NA
15111,1996,PRI
15111,2000,PRI
15111,2003,PRI_PVEM
15111,2006,PAN_PT
15111,2009,PRI_PVEM_PANAL_PSD_PFD
15111,2012,PRD_PT
15111,2015,PRD
15111,2018,NA
15112,1996,PAN
15112,2000,PAN
15112,2003,PAN
15112,2006,PRI_PVEM
15112,2009,PRI_PVEM_PANAL_PSD_PFD
15112,2012,PRI_PVEM_PANAL
15112,2015,PRI
15112,2018,NA
15113,1996,PRI
15113,2000,PRD
15113,2003,PRD
15113,2006,PRI_PVEM
15113,2009,PRD
15113,2012,PRI_PVEM_PANAL
15113,2015,PRD
15113,2018,NA
15114,1996,PRI
15114,2000,PRI
15114,2003,PRI_PVEM
15114,2006,PRI_PVEM
15114,2009,PRI_PVEM_PANAL_PSD_PFD
15114,2012,PRI_PVEM_PANAL
15114,2015,PRI_PVEM_PANAL
15114,2018,NA
15115,1996,PRD
15115,2000,PRI
15115,2003,PRD
15115,2006,PRD
15115,2009,PRI_PVEM_PANAL_PSD_PFD
15115,2012,PT
15115,2015,PAN_PT
15115,2018,NA
15116,1996,PRI
15116,2000,PRD
15116,2003,PAN
15116,2006,PAN
15116,2009,PRD_PT
15116,2012,PRI_PVEM_PANAL
15116,2015,PRD
15116,2018,NA
15117,1996,PRI
15117,2000,PRI
15117,2003,PRI_PVEM
15117,2006,PRI_PVEM
15117,2009,PT_MC
15117,2012,PAN
15117,2015,PRI_PVEM_PANAL
15117,2018,NA
15118,1996,PRI
15118,2000,PAN
15118,2003,PRI_PVEM
15118,2006,PAN
15118,2009,PAN
15118,2012,PRI_PVEM_PANAL
15118,2015,PRI
15118,2018,NA
15119,1996,PRI
15119,2000,PRI
15119,2003,PRI_PVEM
15119,2006,PRI_PVEM
15119,2009,PRI_PVEM_PANAL_PSD_PFD
15119,2012,PAN
15119,2015,PRI_PVEM_PANAL
15119,2018,NA
15120,1996,PRD
15120,2000,PRI
15120,2003,PRI_PVEM
15120,2006,PRI_PVEM
15120,2009,PAN
15120,2012,PRI_PVEM_PANAL
15120,2015,PRI
15120,2018,NA
15121,1996,PAN
15121,2000,PAN
15121,2003,PAN
15121,2006,PAN
15121,2009,PRI_PVEM_PANAL_PSD_PFD
15121,2012,PRI_PVEM_PANAL
15121,2015,PRI_PVEM_PANAL
15121,2018,NA
15122,1996,PRI
15122,2000,PRI
15122,2003,PRD
15122,2006,PRD
15122,2009,PRI_PVEM_PANAL_PSD_PFD
15122,2012,PRD
15122,2015,PRD
15122,2018,NA
15123,2003,PRD
15123,2006,PRI_PVEM
15123,2009,PRD
15123,2012,PRD_PT
15123,2015,PRD
15123,2018,NA
15124,2003,PRI_PVEM
15124,2006,PAN
15124,2009,PRI_PVEM_PANAL_PSD_PFD
15124,2012,PRI_PVEM_PANAL
15124,2015,PRI
15124,2018,NA
15125,2003,PRI_PVEM
15125,2006,PT_MC
15125,2009,MC
15125,2012,PRI_PVEM_PANAL
15125,2015,PT
15125,2018,NA
