uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
17017,2016,COAL.,C. DULCE MARGARITA MEDINA QUINTANILLA
17017,2019,COAL.,C. MARIO OCAMPO OCAMPO
17017,2022,MORENA,C. CLAUDIA MAZARI TORRES
17018,1919,NA,C. NICOLÁS SÁNCHEZ DÍAZ
17018,1933,NA,C. RUFINO LINARES CHÁVEZ
17018,1935,NA,C. AGUSTÍN TAPIA
17018,1938,NA,C. MANUEL JIMÉNEZ C.
17018,1939,NA,C. CLISERIO PACHECO FERRER
17018,1941,NA,C. GONZALO SÁNCHEZ C.
17018,1943,NA,C. JUAN ZAVALA MONTES
17018,1945,NA,C. MANUEL HERNÁNDEZ MARIACA
17018,1947,NA,C. JUAN VARGAS HERNÁNDEZ
17018,1949,NA,C. VICENTE ALVAREZ ROMÁN
17018,1951,NA,C. ISAÍAS VARGAS ORTEGA
17018,1953,NA,C. FIDEL CASPETA LINARES
17018,1955,NA,C. NICOLÁS SÁNCHEZ DÍAZ
17018,1958,NA,C. RUFINO LINARES CHÁVEZ
17018,1961,NA,C. LUCINO CORONA LÓPEZ
17018,1963,NA,C. SALVADOR BATALLA MENDOZA
17018,1967,NA,C. JUAN VARGAS HERNÁNDEZ
17018,1970,NA,C. TELÉSFORO OJEDA URIBE
17018,1973,NA,C. CARLOS TAPIA PÁRAMO
17018,1976,NA,C. JUAN FLORES ESQUIVEL
17018,1979,NA,C. NEREO BANDERA ZAVALETA
17018,1982,NA,C. CECILIO HUICOCHEA SUÁREZ
17018,1985,NA,C. JUAN FLORES ESQUIVEL
17018,1988,NA,C. ROBERTO OLIVARES MARIACA
17018,1991,NA,C. J. TRINIDAD PADILLA BARRAGÁN
17018,1994,PRI,C. HECTOR JOSE ROMAN NAVA
17018,1996,NA,C. PROSPERO ARENAS MELGAR
17018,1997,PRI,ING. ANTONIO DOMINGUEZ JARILLO
17018,2000,PAN,LIC. FLORIBERTO MIRANDA BAHENA
17018,2003,PAN,C. NOE GREGORIO SANCHEZ CRUZ
17018,2006,PRI,C. NEREO BANDERA ZAVALETA
17018,2009,PRI,C. NEREO BANDERA ZAVALETA
17018,2013,C.C.,C. MIGUEL ANGEL COLIN NAVA
17018,2016,PRD,C. GISELA RAQUEL MOTA OCAMPO
17018,2017,PRD,LIC. GERARDO HURTADO MENDOZA ARMAS
17018,2019,COAL.,C. JAZMIN JUANA SOLANO LOPEZ
17018,2022,COAL.,C. JUANA OCAMPO DOMINGUEZ
17019,1958,NA,C. CRUZ PARIENTE
17019,1961,NA,C. GIL TEPEXPA
17019,1964,NA,C. MAXIMINO MENDOZA UMAÑA
17019,1967,NA,C. JESÚS GUTIÉRREZ DOMÍNGUEZ
17019,1970,NA,C. ONESIMO VERGARA MONTESINOS
17019,1973,NA,C. MANUEL TAJONAR REYES
17019,1976,NA,C. MANUEL FLORES QUINTERO
17019,1979,NA,C. ROBERTO GRACIA CORIA
17019,1982,NA,C. IRMA OLIVAN REBOLLO
17019,1985,NA,C. MARTÍN IXPANGO CIERTO
17019,1988,NA,C. JORGE CORIA CHEPETLA
17019,1991,NA,C. ERNESTO LORENZO GARCÍA RAMÍREZ
17019,1994,PRI,PROFR. BARUE LOPEZ CORONA
17019,1997,PRD,ING. DAGOBERTO REYES AGUILAR
17019,2000,PRD,DR. GALDINO RIOS MOLINA
17019,2003,PRI,C. MIGUEL ANGEL FLORES TORRES
17019,2006,PAN,C. JOSE OLVERA VELONA
17019,2009,PRI,PROFR. JAVIER MENDOZA ARANDA
17019,2013,PSD,C. JUAN MANUEL SANCHEZ ESPINOZA
17019,2016,PVEM,C. ALFREDO SANCHEZ VELEZ
17019,2019,PVEM,C. ALFREDO SANCHEZ VELEZ
17019,2022,PES,PROFR. JESUS JUAN ROGEL SOTELO
17020,1939,NA,C. DONACIANO LINARES CÓRDOBA
17020,1941,NA,C. FLUENCIA CAMPOS CONCHA
17020,1942,NA,C. FORTINO GUZMÁN
17020,1943,NA,C. EMILIO MARTÍNEZ
17020,1945,NA,C. J. GUADALUPE ORTEGA ROJAS
17020,1947,NA,C. FEDERICO CAMPOS LARA
17020,1949,NA,C. ÁNGEL BOCANEGRA DEL CASTILLO
17020,1951,NA,C. ÁNGEL ZÚÑIGA NAVARRETE
17020,1953,NA,C. EZIQUIO GÓMEZ FLORES
17020,1955,NA,C. JULIO ORTIZ CEDILLO
17020,1956,NA,C. BERNARDINO QUIROZ MEDINA
17020,1958,NA,C. ADOLFO PALACIOS GARCÍA
17020,1959,NA,C. LUIS DEMESA PALACIOS
17020,1961,NA,C. ADALBERTO FLORES PALMA
17020,1964,NA,ING. MARCELINO DORANTES
17020,1965,NA,C. ENRIQUE VILLAMIL
17020,1967,NA,C. LUIS ROBLES RÍOS
17020,1970,NA,C. ANTONIO F. QUIROZ C.
17020,1973,NA,C. MARINO SÁNCHEZ FLORES
17020,1975,NA,C. ALEJANDRO NAVARRETE
17020,1976,NA,C. ÁNGEL CAMPOS LARA
17020,1979,NA,C. JOSÉ FLORES AYALA
17020,1982,NA,C. NICANOR MORALES SOLÍS
17020,1985,NA,C. ÁNGEL CAMPOS
17020,1988,NA,C. UBALDO MAURO VIDAL
17020,1991,NA,C. JOSÉ FLORES FERRARA
17020,1994,PRI,C. ALEJANDRO F. MORALES BARRAGAN
17020,1997,PRD,C. FERMIN BELLO VILLAMIL
17020,2000,PRD,PROFR. LAZARO RODRIGUEZ CASTAÑEDA
17020,2003,PRI,C. LAURO SALAZAR GARRIDO
17020,2006,PRI,C. GABINO RIOS CEDILLO
17020,2009,PRI,PROFR. GABINO RIOS CEDILLO
17020,2013,C.C.,C. FRANCISCO NAVARRETE CONDE
17020,2016,PMC,C. LAURO SALAZAR GARRIDO
17020,2019,COAL.,C. ROGELIO TORRES ORTEGA
17020,2022,PMC,C. DAVID DE MESA BARRAGÁN
17021,1919,NA,C. MANUEL FLORES
17021,1920,NA,C. MIGUEL SANTARRIAGA
17021,1928,NA,C. TIMOTEO PAEZ
17021,1929,NA,C. TIBURCIO L. MEJÍA
17021,1931,NA,C. JOAQUÍN PINEDA
17021,1932,NA,C. MIGUEL OCAMPO
17021,1933,NA,C. EFRÉN ARELLANO
17021,1935,NA,C. LAMBERTO GOROSTIETA
17021,1937,NA,C. SILVERIO BRITO
17021,1938,NA,C. FAUSTINO CALZADA Z.
17021,1939,NA,C. JULIO LARA
17021,1940,NA,C. MIGUEL TOLEDO
17021,1941,NA,C. ABACU VÁRELA
17021,1942,NA,C. ROMUALDO RAMÍREZ
17021,1944,NA,C. CELEDONIO EVANGELIO
17021,1945,NA,C. RICARDO CUEVAS
17021,1947,NA,C. AGUSTÍN BUSTOS
17021,1949,NA,C. JOSÉ GARDUÑO
17021,1951,NA,C. JORGE SOLANO
17021,1952,NA,C. NICOLÁS NÁJERA
17021,1955,NA,C. ROBERTO V. PUGA
17021,1957,NA,C. TIBURCIO L. MEJÍA
17021,1959,NA,C. JORGE SOLANO
17021,1961,NA,C. MIGUEL ORIAK AYALA
17021,1964,NA,C. FILIBERTO GARCÍA ALVEAR
17021,1967,NA,C. GIL LARA SAINZ DE LA PEÑA
17021,1970,NA,C. GAUDENCIO GARDUÑO
17021,1973,NA,C. JUAN LÓPEZ SANTAMARÍA
17021,1976,NA,C. JOSÉ A. GÓMEZ RAYADO
17021,1979,NA,C. LÁZARO GONZÁLEZ RUIZ
17021,1980,NA,C. BONIFACIO PACHECO
17021,1982,NA,C. JOSÉ GÓMEZ RAYADO
17021,1985,NA,C. JOSÉ VELÁZQUEZ GUADARRAMA
17021,1988,NA,C. MARTÍN ARELLANO JARAMILLO
17021,1991,NA,C. GIL SOLANO LÓPEZ
17021,1994,PRI,DR. CONCEPCION MIGUEL ORIAK VILLEGAS
17021,1997,PRD,LIC. ARNOLDO MARTIN CASTRO
17021,2000,PRI,C. ADRIAN SERGIO CEBALLOS WENCES
17021,2003,PRI,C. RANULFO GARCIA ALQUICIRA
17021,2006,PNA,C. GIL SOLANO LOPEZ
17021,2009,PRI,C. VICTOR TAPIA OCAMPO
17021,2013,PRI,C. ALBERTO MARTINEZ GONZALEZ
17021,2016,PMC,C. LUZ DARY QUEVEDO MALDONADO
17021,2019,C.C.,C. LUZ DARY QUEVEDO MALDONADO
17021,2022,COAL.,C. ROSBELIA BENITEZ BELLO
17022,1958,NA,C. POMPEYO MONTERO RODRÍGUEZ
17022,1961,NA,C. VENANCIO ANZUREZ MENDOZA
17022,1964,NA,C. CARLOS PÉREZ SOLÍS
17022,1967,NA,C. ANSELMO MARTÍNEZ REYES
17022,1970,NA,C. LADISLAO TRUJILLO ARENAS
17022,1973,NA,C. LEÓN MONTERO RODRÍGUEZ
17022,1976,NA,C. ROSENDO RODRÍGUEZ GARCÍA
17022,1979,NA,C. SILVANO ARIZA MENDOZA
17022,1982,NA,C. PABLO TORRES MENDOZA
17022,1985,NA,C. MARIO JIMÉNEZ GUTIÉRREZ
17022,1988,NA,C. VARDOMIANO VAZALDUA CARRILLO
17022,1991,NA,C. PAULINO VELÁZQUEZ ÁLVAREZ
17022,1994,PRI,C. LEOPOLDO MENDOZA LAVIN
17022,1997,PRI,PROFR. LEONCIO PEREZ JIMENEZ
17022,2000,PRI,ING. ANTONIO LOPEZ MENDOZA
17022,2003,PRI,C. JORGE LOZADA MARTINEZ
17022,2006,PNA,C. MARIO SOBERANES PEREZ
17022,2009,PAN,PROFR. J. JORGE HERNANDEZ MENDIETA
17022,2013,PVEM,C. JAVIER MONTES ROSALES
17022,2016,PNA,C. ANA BERTHA HARO SANCHEZ
17022,2019,COAL.,C. ISRAEL GONZALEZ PEREZ
17022,2022,COAL.,C. ISRAEL GONZÁLEZ PÉREZ
17023,1958,NA,C. ADELAIDO PÉREZ LÓPEZ
17023,1961,NA,C. BRIGIDO ELIZALDE ESPINOZA
17023,1964,NA,C. EUFEMIO HERNÁNDEZ GÓMEZ
17023,1967,NA,C. ADOLFO RUBIO HUERTA
17023,1970,NA,C. ROMUALDO PÉREZ LÓPEZ
17023,1973,NA,C. GUILLERMO OSORIO TORRES
17023,1976,NA,C. SERGIO MERCADO MARÍN
17023,1979,NA,C. ARNULFO MEDINA ESTRADA
17023,1982,NA,C. BENITO JUÁREZ ÁVILA
17023,1985,NA,C. CELESTINO GONZÁLEZ FLORES
17023,1988,NA,C. VICTORINO CERVANTES REYES
17023,1991,NA,C. MELITON LAGOS GONZÁLEZ
17023,1994,PRI,C. ELIAS OSORIO TORRES
17023,1997,PRI,C. GUMARO OSORIO RAMOS
17023,2000,PRI,C. DONATO GONZALEZ FLORES
17023,2003,PRI,C. JOSE LUIS GONZALEZ BARRERA
17023,2006,CXBT,C. ROLANDO ALVARADO COLIN
17023,2009,PAN,ING. LAURO BARBA ELIZALDE
17023,2013,C.C.,C. FAUSTO RUBIO PILLADO
17023,2016,PT,C. GERMAN BARRERA PEREZ
17023,2019,PNA,C. RIGOBERTO ESPINDOLA GONZALEZ
17023,2022,RSP,C. ANGEL ESTRADA RUBIO
17024,1955,NA,C. ALFREDO MUÑOZ SÁNCHEZ
17024,1958,NA,C. RICARDO ZUÑIGA VÁZQUEZ
17024,1961,NA,C. ANTONIO ROSAS FANDIÑO
17024,1964,NA,C. DELFINO CASTRO QUINTERO
17024,1967,NA,C. BENITO RAMÍREZ CASTILLO
17024,1970,NA,C. FRANCISCO L. MALPICA RIVERA
17024,1974,NA,C. SABAS TORRES RODRÍGUEZ
17024,1976,NA,C. ANDRÉS MUÑOZ RIVERA
17024,1979,NA,C. ADOLFO VÁZQUEZ CARRIZOSA
17024,1982,NA,C. DANIEL CARRIZOSA VALDEZ
17024,1985,NA,C. FLORENCIO GUTIÉRREZ P.
17024,1988,NA,C. PABLO AVILÉS BARRERA
17024,1991,NA,C. CARLOS L. CAMACHO OLEA
17024,1994,PRI,C. SILVERIO JAIMES GONZALEZ
17024,1997,PRD,DR. ARTURO EDMUNDO ZUÑIGA HERNANDEZ
17024,2000,PRD,DR. MATIAS QUIROZ MEDINA
17024,2003,PAN,C. ABEL ESPIN PAREDES
17024,2006,CXBT,C. JOAQUIN CARPINTERO SALAZAR
17024,2009,PRI,C. ENNIO PEREZ AMADOR
17024,2013,C.C.,C. MATIAS QUIROZ MEDINA
17024,2016,COAL.,C. DAVID SALAZAR GUERRERO
17024,2019,CJPMOR,C. ALFREDO DOMINGUEZ MANDUJANO
17024,2022,MORENA,C. GABRIEL MORENO BRUNO
17025,1919,NA,C. RICARDO GARCÍA
17025,1936,NA,C. ISAAC MALDONADO
17025,1939,NA,C. FRANCISCO PERDOMO TEJEDA
17025,1941,NA,C. MIGUEL POZAS
17025,1945,NA,C. HILARIO TORRES
17025,1947,NA,C. ÁNGEL ESTUDILLO LAZO
17025,1949,NA,C. FRUMENCIO SILVA
17025,1953,NA,C. CARLOS GARCÍA ACEVEDO
17025,1955,NA,C. IGNACIO JAIME ESLAVA
17025,1958,NA,C. MOISÉS TORRES BRITO
17025,1961,NA,C. NEREO AGUAS BARBA
17025,1964,NA,C. NEFTALÍ ESPINOZA MARTÍNEZ
17025,1967,NA,C. ALFREDO ORTIZ ARANDA
17025,1970,NA,C. J. GUADALUPE ALARCÓN SUÁREZ
17025,1976,NA,C. AUSENCIO SILVA FLORES
17025,1979,NA,C. JESÚS COAPANGO PÉREZ
17025,1982,NA,C. ÁNGEL PERDOMO VÁZQUEZ
17025,1985,NA,C. J. FÉLIX TEVILLO CAPISTRÁN
17025,1988,NA,C. LAUREANO QUIROZ FLORES
17025,1991,NA,C. ALBINO VÁZQUEZ JARDÓN
17025,1994,PRI,C. GREGORIO MANZANAREZ LOPEZ
17025,1997,PRI,C. ESTEBAN CALDERON BETO
17025,2000,PRI,C. BRIGIDO ALMANZA AGUILAR
17025,2003,PVEM,C. ROQUE MOLINA SALGADO
17025,2006,PVEM,C. JOSE ANTONIO BRITO GARCIA
17025,2009,PRD,LIC. JORGE MARTINEZ URIOSO
17025,2013,PT,C. MAURICIO RODRIGUEZ GONZALEZ
17025,2016,PRD,C. ENRIQUE ALONSO PLASCENCIA
17025,2019,COAL.,C. JORGE MALDONADO ORTIZ
17025,2022,MORENA,C. CARLOS FRANCO RUIZ
17026,1919,NA,C. EFRAÍN GÓMEZ ROJAS
17026,1961,NA,C. DAVID PEDRAZA MARES
17026,1964,NA,C. JULIÁN REYES MORALES
17026,1967,NA,C. JACINTO BANDERAS MORALES
17026,1970,NA,C. RAÚL FLORES CHAVEZ
17026,1973,NA,C. JACINTO BANDERAS MORALES
17026,1975,NA,C. FILEMÓN PEDRAZA MARES
17026,1976,NA,C. FEDERICO MORALES PÉREZ
17026,1979,NA,C. FILEMÓN PEDRAZA MARES
17026,1981,NA,C. SABINO TORRES V.
17026,1982,NA,C. MOISÉS ORTIZ ARAGÓN
17026,1985,NA,C. MANUEL MARES SÁNCHEZ
17026,1988,NA,M.V.Z. LÁZARO CONTRERAS MORALES
17026,1991,NA,PROFR. PRIMO VIDAL GUERRERO
17026,1992,NA,C. TEÓDULO HORCASITAS RIVERA
17026,1994,PRI,PROFR. RIGOBERTO FLORES MORALES
17026,1997,PRI,C. ELPIDIO POCHOTITLA CONTRERAS
17026,2000,PRD,ING. ANACLETO PEDRAZA FLORES
17026,2003,PRI,C. AGUSTIN SANCHEZ ORTIZ
17026,2006,PAN,C. RODOLFO JUAN RAMIREZ MARTINEZ
17026,2009,PAN,LIC. RODOLFO JUAN RAMIREZ MARTINEZ
17026,2013,PRI,C. PAULINO AMARO MEZA
17026,2016,PNA,C. DIONISIO DE LA ROSA SANTAMARIA
17026,2019,COAL.,C. MARIA DEL CARMEN POCHOTITLA TLALTZICAPA
17026,2022,PAS,C. EDUARDO CAMPOS ALLENDE
17027,1919,NA,C. TELÉSFORO CASTRO BARRIENTOS
17027,1924,NA,C. PEDRO RODRÍGUEZ
17027,1926,NA,C. ÁNGEL CARMONA
17027,1931,NA,C. ÁNGEL CARMONA
17027,1933,NA,C. MAGDALENO SANVICENTE
17027,1935,NA,C. JOSÉ ISIDRO ESLAVA
17027,1937,NA,C. GUILLERMO R. ESLAVA
17027,1939,NA,C. ERNESTO TORRES
17027,1941,NA,C. MAGDALENO SANVICENTE
17027,1943,NA,C. ISIDRO ESLAVA
17027,1946,NA,C. PEDRO NOLASCO
17027,1947,NA,C. AGUSTÍN SALAZAR
17027,1949,NA,C. FERMÍN GLORIA MARTÍNEZ
17027,1951,NA,C. JULIO PÉREZ MORALES
17027,1953,NA,C. MANUEL SELBACH COLON
17027,1955,NA,C. VALENTE NOLASCO ÁLVAREZ
17027,1958,NA,C. ESTEBAN GLORIA MARTÍNEZ
17027,1961,NA,C. LUIS BURGOS HERNÁNDEZ
17027,1964,NA,C. BARTOLOMÉ BALTASAR PÉREZ
17027,1967,NA,C. JERÓNIMO MEDINA CARMONA
17027,1970,NA,C. ROQUE ZAMORA ALCALÁ
17027,1973,NA,C. PABLO RAMOS ESPINOSA
17027,1976,NA,C. PASCUAL MARTÍNEZ MARTÍNEZ
17027,1979,NA,C. PORFIRIO SÁNCHEZ SANDOVAL
17027,1982,NA,C. LAURO VIVANCO VÁZQUEZ
17027,1985,NA,C. RICARDO FERNANDO MARENTES SALAZAR
17027,1988,NA,C. LUIS BURGOS SANVICENTE
17027,1991,NA,C. MAURO ANDRÉS NOLASCO FLORES
17027,1994,PRI,C. FRANCISCO ALFARO PERALTA
17027,1997,PRI,C. MARIO NOLASCO FARELAS
17027,2000,PRI,PROFR. CANDIDO LIEVANOS CASTRO
17027,2003,PRD,C. DANIEL GRANADOS PEÑA
17027,2006,PAN,C. JUAN NERI SANVICENTE
17027,2009,PRI,PROFR. PABLO GALVAN HERNANDEZ
17027,2013,PNA,C. JESUS ALFARO RAMIREZ
17027,2016,PRD,C. MARIA DE JESUS VITAL DIAZ
17027,2019,PNA,C. SERGIO OMAR LIVERA CHAVARRIA
17027,2022,PNA,C. SERGIO OMAR LIVERA CHAVARRIA
17028,1919,NA,C. ESTEBAN AGUILAR
17028,1941,NA,C. SIMÓN BENITEZ
17028,1943,NA,C. ANASTASIO MEDINA
17028,1945,NA,C. SALVADOR DUJE
17028,1947,NA,C. PEDRO AGUILAR
17028,1949,NA,C. JOSÉ GALVÁN
17028,1951,NA,C. ANTONIO MOLINA
17028,1953,NA,C. ERNESTO HUICOCHEA
17028,1955,NA,C. SALVADOR DUJE
17028,1958,NA,C. FERNANDO FERNÁNDEZ
17028,1961,NA,C. VALENTÍN GALVÁN
17028,1964,NA,C. CONSTANCIO TOLEDO
17028,1967,NA,C. CLAUDIA OCHOA CARRILLO
17028,1970,NA,C. BENIGNO VALLE
17028,1971,NA,C. JOSÉ SÁNCHEZ
17028,1973,NA,C. PEDRO AGUILAR
17028,1976,NA,C. BENIGNO VALLE
17028,1979,NA,DR. EMETERIO GONZÁLEZ
17028,1982,NA,C. ROBERTO VÁZQUEZ
17028,1985,NA,C. SIXTO DELGADO
17028,1988,NA,DR. GERARDO ROBERTO
17028,1991,NA,PROFR. FELIPE TOMÁS
17028,1994,PRI,PROFR. DOMINGO FRANCO RIVERA
17028,1997,PRI,DR. JUAN CARLOS ORDUÑA CARRILLO
17028,2000,PAN,DR. MIGUEL ANGEL PINEDA BARRERA
17028,2003,PAN,C. JOSE LEON DE LA ROSA LAGUNAS
17028,2006,PRI,C. JUAN CARLOS RIVERA HERNANDEZ
17028,2009,PRI,C. JUAN CARLOS RIVERA HERNANDEZ
17028,2012,PRI,PROFR. EVENCIO ESCOBAR CORTINA
17028,2013,C.C.,C. RODOLFO TAPIA LOPEZ
17028,2016,PRI,C. ALBERTO SANCHEZ ORTEGA
17028,2019,PRI,C. ALBERTO SANCHEZ ORTEGA
17028,2022,PRI,C. ROBERTO GONZALO FLORES ZUÑIGA
17029,1919,NA,C. JORGE AYALA
17029,1949,NA,C. CANUTO CORONEL G.
17029,1951,NA,C. JOSÉ SAAVEDRA R.
17029,1953,NA,C. EMILIO RUIZ URBINA
17029,1955,NA,C. GERARDO ROJAS G.
17029,1958,NA,C. EMIGDIO RUIZ LARA
17029,1961,NA,C. ÁLVARO LEONEL S.
17029,1964,NA,C. IGNACIO SOLÍS PALACIOS
17029,1967,NA,C. AURELIO VÁZQUEZ GÓMEZ
17029,1970,NA,C. EULALIO ALQUICIRA O.
17029,1975,NA,C. GUILLERMO HERRERA
17029,1976,NA,C. ROBERTO GUERRERO G.
17029,1979,NA,C. LEÓN VIDAL GARCÍA
17029,1981,NA,C. SABINO TORRES V.
17029,1982,NA,C. MOISÉS ORTIZ ARAGÓN
17029,1985,NA,C. GLORIA ULLOA VILLANUEVA
17029,1988,NA,C. ISIDRO LEONEL CORONEL
17029,1994,PRI,LIC. MIGUEL ANGEL ALARCON ROJAS
17029,1997,PRD,DR. RAMON GONZALEZ CASTREJON
17029,2000,PRI,C. IGNACIO SANDOVAL ALARCON
17029,2003,PRD,C. AGUSTIN CORNELIO ALONSO MENDOZA
17029,2006,PRI,C. HUMBERTO SEGURA GUERRERO
17029,2009,PRI,PROFR. HUMBERTO SEGURA GUERRERO
17029,2013,C.C.,C. AGUSTIN CORNELIO ALONSO MENDOZA
17029,2016,PRD,C. AGUSTIN ALONSO GUTIERREZ
17029,2019,CJPMOR,C. AGUSTIN ALONSO GUTIERREZ
17029,2022,COAL.,C. AGUSTIN CORNELIO ALONSO  MENDOZA
17030,1919,NA,C. HERMELINDO GUTIÉRREZ
17030,1946,NA,C. BENITO ÁLVAREZ
17030,1951,NA,C. INOCENCIO CÓRDOBA
17030,1953,NA,C. RICARDO SÁNCHEZ
17030,1955,NA,C. FORTINO MORALES
17030,1958,NA,C. HELADIO SÁNCHEZ
17030,1961,NA,C. ADRIÁN PONCE
17030,1964,NA,C. GILBERTO ZAVALA
17030,1967,NA,C. JOSÉ BEZARES
17030,1971,NA,C. INOCENCIO CÓRDOBA
17030,1973,NA,C. MACARIO RAMOS
17030,1976,NA,C. ROBERTO PASTRANA
17030,1979,NA,C. FIDEL DÍAZ
17030,1982,NA,C. TORIBIO ARIAS
17030,1985,NA,C. CÁNDIDO MORALES
17030,1988,NA,C. CARLOS ZARAGOZA
17030,1991,NA,C. F. RAFAEL SÁNCHEZ
17030,1994,PRI,C. ENRIQUE GUTIERREZ MEJIA
17030,1997,PRD,C. CARLOS CARMONA PONCE
17030,2000,PRD,TEC. BENITO JIMENEZ ZAVALA
17030,2003,PRD,C. ALBERTO FLORES DE LA TORRE
17030,2006,PRI,C. JULIA ELIZABETH ARAGON ARIAS
17030,2009,PAN,ING. IRVING SANCHEZ ZAVALA
17030,2013,PVEM,C. J. REFUGIO AMARO LUNA
17030,2016,PAN,C. FRANCISCO ERIK SANCHEZ ZAVALA
17030,2019,C.C.,C. FRANCISCO ERIK SANCHEZ ZAVALA
17030,2022,PAN,C.P. HELADIO RAFAEL SANCHEZ  ZAVALA
17031,1919,NA,C. SATURNINO OCAMPO RUIZ
17031,1939,NA,C. ANDRÉS LÓPEZ GONZÁLEZ
17031,1941,NA,C. JOSÉ ANDRÉS ALARCÓN CAZALES
17031,1943,NA,C. RICARDO PERALTA CORONEL
17031,1945,NA,C. ANTONIO DÍAZ ESPINDOLA
17031,1947,NA,C. FEDERICO FIGUEROA ROMERO
17031,1949,NA,C. PEDRO CASTAÑEDA RODRÍGUEZ
17031,1950,NA,C. ATENODORO CACHO MONTORO
17031,1952,NA,C. MOISÉS ORTIZ PAZ
17031,1955,NA,C. TITO MALDONADO MASTACHE
17031,1958,NA,C. DEMETRIO HERRERA MILLÁN
17031,1961,NA,C. DARÍO MENDOZA MATA
17031,1964,NA,C. DANIEL AGUILAR SEGURA
17031,1967,NA,C. PEDRO OCAMPO URRIZA
17031,1970,NA,C. JUSTINIANO OCAMPO VARA
17031,1973,NA,ING. ARTURO PERALTA MASTACHE
17031,1976,NA,C. MIGUEL VILLANUEVA TREJO
17031,1979,NA,C. RODOLFO URIBE SALGADO
17031,1982,NA,DR. FEDERICO GONZÁLEZ GÓMEZ
17031,1985,NA,C. ADÁN URIBE LANGARICA
17031,1988,NA,C. FELIPE OCAMPO OCAMPO
17031,1991,NA,ING. JUAN IBÁÑEZ OLEA
17031,1994,PRI,C. JOSE MANUEL GARCIA MENDEZ
17031,1997,PRD,DR. VICTOR MANUEL NUÑEZ ARELLANO
17031,2000,PAN,LIC. JORGE ANTONIO REYES ORTIZ
17031,2003,PRD,C. SALOMON HERNANDEZ BRAVO
17031,2006,PRI,C. JOSE CARMEN CABRERA SANTANA
17031,2009,PRI,DR. JOSE CARMEN CABRERA SANTANA
17031,2013,C.C.,C. ABDON TOLEDO HERNANDEZ
17031,2016,PSD,C. FRANCISCO SALINAS SANCHEZ
17031,2019,PNA,C. OLIVIA RAMIREZ LAMADRID
17031,2022,UYC,C. JOSE LUIS MAYA TORRES
17032,1958,NA,C. AGUSTÍN LÓPEZ AMADO
17032,1962,NA,C. BUENAVENTURA JUÁREZ BARRETO
17032,1964,NA,C. ANTIOCO GARCÍA NERI
17032,1967,NA,C. IRINEO VIDAL VEGA
17032,1976,NA,C. JUAN GARCÍA BARRETO VIDAL
17032,1979,NA,C. JOSÉ GARCÍA NERI
17032,1982,NA,C. ANGEL GARCÍA BARRETO
17032,1985,NA,C. ROBERTO BAHEZA SÁNCHEZ
17032,1988,NA,C. FÉLIX VIDAL VIDAL
17032,1991,NA,C. GONZALO CEREZO VARGAS
17032,1994,PRI,C. GONZALO BARRETO VAZQUEZ
17032,1997,PCM,C. OFELIO BARRETO CANIZA
17032,2000,PCM,C. ALBERTO GONZALEZ TLACOTLA
17032,2003,PRD,C. ERIK MARTINEZ SANCHEZ
17032,2006,PRI,C. IRINEO JAIME GONZALEZ TLACOTLA
17032,2009,PVEM,C. ANGEL GARCIA YAÑEZ
17032,2013,PRI,C. CLEMENTE BARRETO TURIJAN
17032,2016,PRI,C. ZENON BARRETO RAMOS
17032,2019,C.C.,C. ROBERTO ADRIAN CAZARES GONZALEZ
17032,2022,UYC,C. DANIEL FERNANDO DOMINGUEZ  OCAMPO
17033,1977,NA,C. EUSTORGIO AGUNDEZ DE LEÓN
17033,1979,NA,C. LADISLAO MORA RAMÍREZ
17033,1982,NA,C. ROBERTO CAPORAL MORALES
17033,1985,NA,C. ERASTO ROMERO ALARCÓN
17033,1988,NA,C. JOSÉ MERCED SÁNCHEZ MEJÍA
17033,1991,NA,C. LORENZO ATERIÓ GARCÍA ALONSO
17033,1994,PRI,C. EMILIO ARAGON AGUILAR
17033,1997,PRD,C. LUIS PRUDENCIO BARRERA ADORNO
17033,2000,PRI,PROFRA. MARIA PAZ BARRETO SEDEÑO
17033,2003,PRD,C. FRANCISCO ARAGON ALONSO
17033,2006,CXBT,C. MARTIN DELFINO MORALES MARIN
17033,2009,PVEM,C.P. ADELINO VELAZQUEZ PEÑA
17033,2013,PRI,C. JAVIER SANCHEZ AGUNDEZ
17033,2016,PRI,C. EDITH CORNEJO BARRETO
17033,2019,PVEM,C. VALENTIN LAVIN ROMERO
17033,2022,PES,ING. EMIGDIO EPIFANIO CAPISTRAN VELAZQUEZ 
NA,2022,UYC,ING. HUMBERTO LEONIDES SEGURA
