uniqueid,year,incumbent_party_JL,incumbent_candidate_JL
17001,1991,NA,AGUSTIN ARANDA FERNANDEZ
17001,1992,NA,AGUSTIN ARANDA FERNANDEZ
17001,1993,NA,AGUSTIN ARANDA FERNANDEZ
17001,1994,NA,AGUSTIN ARANDA FERNANDEZ
17001,1995,PRI,EULALIO ESPINDOLA ARANDA
17001,1996,PRI,EULALIO ESPINDOLA ARANDA
17001,1997,PRI,EULALIO ESPINDOLA ARANDA
17001,1998,PRI,ONESIMO ACOSTA SALGADO
17001,1999,PRI,ONESIMO ACOSTA SALGADO
17001,2000,PRI,ONESIMO ACOSTA SALGADO
17001,2001,APM,ANDRES GARCIA JAIME
17001,2002,APM,ANDRES GARCIA JAIME
17001,2003,APM,ANDRES GARCIA JAIME
17001,2004,PRI,ALBERTO LUNA VILLEGAS
17001,2005,PRI,ALBERTO LUNA VILLEGAS
17001,2006,PRI,ALBERTO LUNA VILLEGAS
17001,2007,PT,ALFONSO MIRANDA GALLEGOS
17001,2008,PT,ALFONSO MIRANDA GALLEGOS
17001,2009,CXBT,PABLO FERNANDEZ NAVA
17001,2010,PT,ALFONSO MIRANDA GALLEGOS
17001,2011,PT,ALFONSO MIRANDA GALLEGOS
17001,2012,PT,ALFONSO MIRANDA GALLEGOS
17001,2013,PVEM,NOE REYNOSO NAVA
17001,2014,PVEM,NOE REYNOSO NAVA
17001,2015,PVEM,NOE REYNOSO NAVA
17001,2016,COAL,JORGE MIRANDA ABARCA
17001,2017,COAL,JORGE MIRANDA ABARCA
17001,2018,COAL,JORGE MIRANDA ABARCA
17001,2019,COAL,EUGENIA NUÑEZ LOPEZ(INTERINA)
17001,2020,COAL,EUGENIA NUÑEZ LOPEZ(INTERINA)
17001,2021,COAL,EUGENIA NUÑEZ LOPEZ(INTERINA)
17001,2022,PMP,JESUS ITURBE ARANDA
17001,2023,PMP,JESUS ITURBE ARANDA
17001,2024,PMP,JESUS ITURBE ARANDA
17002,1991,NA,JUAN TOLEDANO AMARO
17002,1992,NA,JUAN TOLEDANO AMARO
17002,1993,NA,JUAN TOLEDANO AMARO
17002,1994,NA,JUAN TOLEDANO AMARO
17002,1995,PRI,CRESCENCIANO PONCE GARCIA
17002,1996,PRI,CRESCENCIANO PONCE GARCIA
17002,1997,PRI,CRESCENCIANO PONCE GARCIA
17002,1998,PRI,ESTEBAN HERNANDEZ FRANCO
17002,1999,PRI,ESTEBAN HERNANDEZ FRANCO
17002,2000,PRI,ESTEBAN HERNANDEZ FRANCO
17002,2001,PVEM,CALIXTO URBANO LAGUNAS
17002,2002,PVEM,CALIXTO URBANO LAGUNAS
17002,2003,PVEM,CALIXTO URBANO LAGUNAS
17002,2004,PRI,GALO GERARDO HERNANDEZ ARENALES
17002,2005,PRI,GALO GERARDO HERNANDEZ ARENALES
17002,2006,PRI,GALO GERARDO HERNANDEZ ARENALES
17002,2007,PVEM,ALFREDO REYES BENITEZ
17002,2008,PVEM,ALFREDO REYES BENITEZ
17002,2009,PAN,ARTURO NERI MARTELL
17002,2010,PVEM,ALFREDO REYES BENITEZ
17002,2011,PVEM,ALFREDO REYES BENITEZ
17002,2012,PVEM,ALFREDO REYES BENITEZ
17002,2013,CC,BENIGNO ARENALES JAHEN
17002,2014,CC,BENIGNO ARENALES JAHEN
17002,2015,CC,BENIGNO ARENALES JAHEN
17002,2016,PAN,ESTEBAN HERNANDEZ FRANCO
17002,2017,PAN,ESTEBAN HERNANDEZ FRANCO
17002,2018,PAN,ESTEBAN HERNANDEZ FRANCO
17002,2019,COAL,CALIXTO URBANO LAGUNAS
17002,2020,COAL,CALIXTO URBANO LAGUNAS
17002,2021,COAL,CALIXTO URBANO LAGUNAS
17002,2022,PAN,ALMA DELIA REYES LINARES
17002,2023,PAN,ALMA DELIA REYES LINARES
17002,2024,PAN,ALMA DELIA REYES LINARES
17003,1991,NA,UBALDO PACHECO ZAMORA
17003,1992,NA,UBALDO PACHECO ZAMORA
17003,1993,NA,UBALDO PACHECO ZAMORA
17003,1994,NA,UBALDO PACHECO ZAMORA
17003,1995,PRI,LIDIO REYES OLIVAR PEAÑA
17003,1996,PRI,LIDIO REYES OLIVAR PEAÑA
17003,1997,PRI,LIDIO REYES OLIVAR PEAÑA
17003,1998,PRI,ISAIAS CORTEZ VAZQUEZ
17003,1999,PRI,ISAIAS CORTEZ VAZQUEZ
17003,2000,PRI,ISAIAS CORTEZ VAZQUEZ
17003,2001,PRI,CECILIO XOXOCOTLA CORTES
17003,2002,PRI,CECILIO XOXOCOTLA CORTES
17003,2003,PRI,CECILIO XOXOCOTLA CORTES
17003,2004,PAN,LEOPOLDO RODRIGUEZ GALARZA
17003,2005,PAN,LEOPOLDO RODRIGUEZ GALARZA
17003,2006,PAN,LEOPOLDO RODRIGUEZ GALARZA
17003,2007,PRI,GILBERTO OLIVAR ROSAS
17003,2008,PRI,GILBERTO OLIVAR ROSAS
17003,2009,PVEM,MARCO ANTONIO GALEANA MONTESINOS
17003,2010,PRI,GILBERTO OLIVAR ROSAS
17003,2011,PRI,GILBERTO OLIVAR ROSAS
17003,2012,PRI,GILBERTO OLIVAR ROSAS
17003,2013,PSD,RODOLFO DOMINGUEZ ALARCON
17003,2014,PSD,RODOLFO DOMINGUEZ ALARCON
17003,2015,PSD,RODOLFO DOMINGUEZ ALARCON
17003,2016,PVEM,EDGAR JOSE MUÑOZ SANABRIA
17003,2017,PVEM,EDGAR JOSE MUÑOZ SANABRIA
17003,2018,PVEM,EDGAR JOSE MUÑOZ SANABRIA
17003,2019,COAL,FELIX SANCHEZ ESPINOZA
17003,2020,COAL,FELIX SANCHEZ ESPINOZA
17003,2021,COAL,FELIX SANCHEZ ESPINOZA
17003,2022,MORENA,FELIX  SANCHEZ ESPINOZA
17003,2023,MORENA,FELIX  SANCHEZ ESPINOZA
17003,2024,MORENA,FELIX  SANCHEZ ESPINOZA
17004,1991,NA,ESTEBAN NAJERA GUEVARA
17004,1992,NA,ESTEBAN NAJERA GUEVARA
17004,1993,NA,ESTEBAN NAJERA GUEVARA
17004,1994,NA,ESTEBAN NAJERA GUEVARA
17004,1995,PRI,DUX CORTES SANCHEZ
17004,1996,PRI,DUX CORTES SANCHEZ
17004,1997,PRI,DUX CORTES SANCHEZ
17004,1998,PRI,HECTOR PLASCENCIA AYALA
17004,1999,PRI,HECTOR PLASCENCIA AYALA
17004,2000,PRI,HECTOR PLASCENCIA AYALA
17004,2001,PRI,MIGUEL OCTAVIO SANCHEZ HERNANDEZ
17004,2002,PRI,MIGUEL OCTAVIO SANCHEZ HERNANDEZ
17004,2003,PRI,MIGUEL OCTAVIO SANCHEZ HERNANDEZ
17004,2004,PRD,PEDRO PIMENTEL RIVAS
17004,2005,PRD,PEDRO PIMENTEL RIVAS
17004,2006,PRD,PEDRO PIMENTEL RIVAS
17004,2007,PRI,ISAAC PIMENTEL RIVAS
17004,2008,PRI,ISAAC PIMENTEL RIVAS
17004,2009,PAN,JUAN NOLASCO VAZQUEZ
17004,2010,PRI,ISAAC PIMENTEL RIVAS
17004,2011,PRI,ISAAC PIMENTEL RIVAS
17004,2012,PRI,ISAAC PIMENTEL RIVAS
17004,2013,PAN,JOSE MANUEL TABLAS PIMENTEL
17004,2014,PAN,JOSE MANUEL TABLAS PIMENTEL
17004,2015,PAN,JOSE MANUEL TABLAS PIMENTEL
17004,2016,PRI,ANTONIO DOMINGUEZ ARAGON
17004,2017,PRI,ANTONIO DOMINGUEZ ARAGON
17004,2018,PRI,ANTONIO DOMINGUEZ ARAGON
17004,2019,PNA,ISAAC PIMENTEL MEJIA
17004,2020,PNA,ISAAC PIMENTEL MEJIA
17004,2021,PNA,ISAAC PIMENTEL MEJIA
17004,2022,COAL,NAYELI GUADALUPE MARES MERIDA
17004,2023,COAL,NAYELI GUADALUPE MARES MERIDA
17004,2024,COAL,NAYELI GUADALUPE MARES MERIDA
17005,1991,NA,GERMAN GARCIA REYNOSO
17005,1992,NA,GERMAN GARCIA REYNOSO
17005,1993,NA,GERMAN GARCIA REYNOSO
17005,1994,NA,GERMAN GARCIA REYNOSO
17005,1995,PRI,FELIPE HERNANDEZ LOPEZ
17005,1996,PRI,FELIPE HERNANDEZ LOPEZ
17005,1997,PRI,FELIPE HERNANDEZ LOPEZ
17005,1998,PRI,EFREN MELGAR RODRIGUEZ
17005,1999,PRI,EFREN MELGAR RODRIGUEZ
17005,2000,PRI,EFREN MELGAR RODRIGUEZ
17005,2001,PRI,JUAN FRANCISCO SANCHEZ ESTRADA
17005,2002,PRI,JUAN FRANCISCO SANCHEZ ESTRADA
17005,2003,PRI,JUAN FRANCISCO SANCHEZ ESTRADA
17005,2004,PVEM,JESUS ALBERTO URRUTIA GARCIA
17005,2005,PVEM,JESUS ALBERTO URRUTIA GARCIA
17005,2006,PVEM,JESUS ALBERTO URRUTIA GARCIA
17005,2007,PNA,MA REMEDIOS MELGAR SOTELO
17005,2008,PNA,MA REMEDIOS MELGAR SOTELO
17005,2009,PNA,MA REMEDIOS MELGAR SOTELO
17005,2010,CONVER,J RAMIRO FIGUEROA MELGAR
17005,2011,CONVER,J RAMIRO FIGUEROA MELGAR
17005,2012,CONVER,J RAMIRO FIGUEROA MELGAR
17005,2013,PRI,JUAN FRANCISCO SANCHEZ ESTRADA
17005,2014,PRI,JUAN FRANCISCO SANCHEZ ESTRADA
17005,2015,PRI,JUAN FRANCISCO SANCHEZ ESTRADA
17005,2016,PAN,CESAR AUGUSTO FRANCO PEREZ
17005,2017,PAN,CESAR AUGUSTO FRANCO PEREZ
17005,2018,PAN,CESAR AUGUSTO FRANCO PEREZ
17005,2019,PI,CELSO NIETO ESTRADA
17005,2020,PI,CELSO NIETO ESTRADA
17005,2021,PI,CELSO NIETO ESTRADA
17005,2022,CI,CELSO  NIETO ESTRADA
17005,2023,CI,CELSO  NIETO ESTRADA
17005,2024,CI,CELSO  NIETO ESTRADA
17006,1990,NA,ADOLFO AVILA PIÑARRIETA
17006,1991,NA,ADOLFO AVILA PIÑARRIETA
17006,1992,NA,JAVIER MALPICA MARINES
17006,1993,NA,JAVIER MALPICA MARINES
17006,1994,PRI,TADEO ESPINOZA DIAZ
17006,1995,PRI,TADEO ESPINOZA DIAZ
17006,1996,PRI,TADEO ESPINOZA DIAZ
17006,1997,PRI,TADEO ESPINOZA DIAZ
17006,1998,PRD,FRANCISCO RODRIGUEZ MONTERO
17006,1999,PRD,FRANCISCO RODRIGUEZ MONTERO
17006,2000,PRD,FRANCISCO RODRIGUEZ MONTERO
17006,2001,PRI,NEFTALI TAJONAR SALAZAR
17006,2002,PRI,NEFTALI TAJONAR SALAZAR
17006,2003,PRI,NEFTALI TAJONAR SALAZAR
17006,2004,PRD,ARTURO DAMIAN CRUZ MENDOZA
17006,2005,PRD,ARTURO DAMIAN CRUZ MENDOZA
17006,2006,PRD,ARTURO DAMIAN CRUZ MENDOZA
17006,2007,PRI,LUIS FELIPE XAVIER GUEMES RIOS
17006,2008,PRI,LUIS FELIPE XAVIER GUEMES RIOS
17006,2009,PAN,SERGIO RODRIGO VALDESPIN PEREZ
17006,2010,PRI,LUIS FELIPE XAVIER GUEMES RIOS
17006,2011,PRI,LUIS FELIPE XAVIER GUEMES RIOS
17006,2012,PRI,LUIS FELIPE XAVIER GUEMES RIOS
17006,2013,CC,JESUS GONZALEZ OTERO
17006,2014,CC,JESUS GONZALEZ OTERO
17006,2015,CC,JESUS GONZALEZ OTERO
17006,2016,PRD,RAUL TADEO NAVA
17006,2017,PRD,RAUL TADEO NAVA
17006,2018,PRD,RAUL TADEO NAVA
17006,2019,COAL,JESUS CORONA DAMIAN
17006,2020,COAL,JESUS CORONA DAMIAN
17006,2021,COAL,JESUS CORONA DAMIAN
17006,2022,MORENA,RODRIGO LUIS ARREDONDO  LOPEZ
17006,2023,MORENA,RODRIGO LUIS ARREDONDO  LOPEZ
17006,2024,MORENA,RODRIGO LUIS ARREDONDO  LOPEZ
17007,1991,NA,OSCAR LUIS FLORES RUIZ
