CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,C_COMUN_PRI_PVEM_NA_PS,C_COMUN_PRI_PVEM_PS,PRI,PVEM,PS,PRD,PT,MC,NA,PAC,MORENA,ES,PAN_PRD_PAC,PAN_PRD,PAN_PAC,PRD_PAC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,275,B,1,0,B,18,133,,,,,20,15,2,,7,131,19,0,0,0,0,,,,,345,1,29,375,584,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,275,C,1,0,C01,17,144,,,,,25,18,8,,3,135,46,0,0,0,0,,,,,396,0,14,410,584,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,275,C,2,0,C02,12,143,,,,,18,20,4,,2,124,40,0,0,0,0,,,,,363,0,14,377,583,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,276,B,1,0,B,14,151,,,,,24,25,5,,3,138,25,0,0,0,0,,,,,385,0,21,406,622,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,276,C,1,0,C01,10,138,,,,,17,36,13,,10,151,36,3,0,0,0,,,,,414,0,16,430,622,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,276,C,2,0,C02,12,137,,,,,14,28,8,,5,181,33,0,0,0,0,,,,,418,0,25,443,622,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,277,B,1,0,B,18,95,,,,,20,20,17,,6,87,17,0,1,0,0,,,,,281,0,13,294,466,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,278,B,1,0,B,9,52,,,,,31,33,14,,6,181,31,1,0,0,0,,,,,358,2,19,379,588,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,279,B,1,0,B,25,51,,,,,45,40,13,,7,145,37,0,0,0,0,,,,,363,2,17,382,567,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,279,C,1,0,C01,20,47,,,,,34,30,16,,8,163,42,0,1,0,0,,,,,361,0,13,374,566,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,279,C,2,0,C02,18,60,,,,,32,25,6,,4,162,31,1,0,0,0,,,,,339,0,25,364,566,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,280,B,1,0,B,17,50,,,,,32,15,17,,3,171,22,0,0,0,0,,,,,327,0,15,342,505,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,281,B,1,0,B,23,50,,,,,51,25,17,,17,169,63,0,1,0,0,,,,,416,0,23,439,661,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,281,C,1,0,C01,22,43,,,,,84,29,12,,11,149,45,3,1,1,2,,,,,402,0,14,416,661,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,281,C,2,0,C02,31,51,,,,,74,33,21,,10,150,25,3,1,0,0,,,,,399,0,20,419,660,Acta levantada en consejo,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,282,B,1,0,B,10,32,,,,,17,18,20,,6,111,46,0,2,1,0,,,,,263,0,21,284,428,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,283,B,1,0,B,8,57,,,,,32,22,21,,4,115,37,0,1,0,0,,,,,297,0,18,315,505,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,283,C,1,0,C01,10,58,,,,,23,11,36,,7,127,26,0,0,0,0,,,,,298,0,17,315,504,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,283,C,2,0,C02,7,45,,,,,24,14,25,,7,145,40,0,0,0,2,,,,,309,0,9,318,504,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,365,B,1,0,B,44,72,,,,,21,11,9,,5,158,28,3,0,0,0,,,,,351,1,16,368,675,Acta levantada en consejo,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,365,C,1,0,C01,33,47,,,,,18,20,9,,6,174,28,1,1,0,0,,,,,337,1,28,366,675,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,365,C,2,0,C02,40,59,,,,,20,19,8,,8,150,32,0,1,0,1,,,,,338,0,28,366,674,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,366,B,1,0,B,61,73,,,,,49,25,14,,12,205,52,3,2,0,0,,,,,496,0,18,514,730,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,366,C,1,0,C01,59,72,,,,,46,15,9,,5,213,48,1,1,0,1,,,,,470,0,20,490,729,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,366,C,2,0,C02,44,91,,,,,49,15,9,,17,181,56,2,0,0,1,,,,,465,0,19,484,729,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,367,B,1,0,B,43,79,,,,,17,11,9,,6,249,37,1,1,0,0,,,,,453,0,26,479,700,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,367,C,1,0,C01,41,95,,,,,14,16,5,,3,246,42,0,1,0,0,,,,,463,1,31,495,700,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,367,C,2,0,C02,53,88,,,,,14,11,11,,8,238,40,1,1,0,0,,,,,465,0,15,480,699,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,368,B,1,0,B,32,79,,,,,21,16,7,,7,203,42,1,1,0,0,,,,,409,0,20,429,636,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,368,C,1,0,C01,27,102,,,,,17,18,9,,8,208,50,0,0,0,0,,,,,439,0,27,466,636,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,368,C,2,0,C02,52,70,,,,,18,13,15,,9,220,31,0,0,0,0,,,,,428,0,28,456,635,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,369,B,1,0,B,29,90,,,,,11,11,19,,7,184,49,1,0,0,0,,,,,401,0,27,428,726,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,369,C,1,0,C01,32,102,,,,,49,18,18,,2,203,41,0,2,1,0,,,,,468,0,1,469,726,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,369,C,2,0,C02,36,117,,,,,25,11,20,,6,175,42,1,0,0,0,,,,,433,0,18,451,726,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,370,B,1,0,B,18,73,,,,,18,14,11,,3,116,57,2,0,0,0,,,,,312,1,14,327,485,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,370,C,1,0,C01,13,108,,,,,22,7,30,,6,102,58,0,0,0,0,,,,,346,0,12,358,484,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,371,B,1,0,B,28,57,,,,,44,18,7,,13,99,46,2,1,0,0,,,,,315,0,19,334,637,Acta levantada en consejo,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,371,C,1,0,C01,33,56,,,,,52,19,4,,7,121,51,2,0,0,0,,,,,345,0,15,360,636,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,371,C,2,0,C02,48,76,,,,,60,12,6,,10,99,47,1,2,0,0,,,,,361,0,15,376,636,Acta  casilla,,,
1,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,371,C,3,0,C03,42,69,,,,,52,14,6,,10,112,42,3,1,0,0,,,,,351,0,14,365,636,Acta levantada en consejo,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,122,B,1,0,B,52,44,,,,,25,27,8,,5,151,11,0,0,0,0,3,3,0,1,330,2,17,349,559,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,122,C,1,0,C01,51,41,,,,,18,11,8,,15,182,7,1,1,1,0,3,1,0,2,342,0,21,363,558,Acta levantada en consejo,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,122,C,2,0,C02,70,25,,,,,22,23,9,,16,169,9,0,2,0,0,2,3,0,1,351,0,11,362,558,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,123,B,1,0,B,66,44,,,,,10,18,9,,15,178,9,3,0,0,0,4,1,0,0,357,1,14,372,574,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,123,C,1,0,C01,54,61,,,,,10,22,9,,17,197,8,2,0,1,0,3,0,0,0,384,0,15,399,574,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,123,C,2,0,C02,73,60,,,,,17,16,13,,17,162,9,0,1,0,0,3,2,0,0,373,0,11,384,573,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,124,B,1,0,B,46,37,,,,,30,30,6,,22,205,8,3,0,3,0,5,4,0,3,402,0,14,416,655,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,124,C,1,0,C01,51,27,,,,,14,22,9,,26,202,10,3,0,2,1,10,1,1,2,381,0,13,394,654,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,124,C,2,0,C02,60,38,,,,,23,31,6,,43,199,14,3,2,4,0,2,3,0,0,428,0,18,446,654,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,125,B,1,0,B,40,41,,,,,14,28,14,,12,171,13,0,0,0,2,4,0,1,0,340,0,10,350,556,Acta levantada en consejo,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,125,C,1,0,C01,41,43,,,,,18,18,10,,21,142,17,2,0,2,2,4,0,0,1,321,0,16,337,555,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,125,C,2,0,C02,48,47,,,,,24,21,7,,19,193,8,2,0,0,1,2,0,0,1,373,0,10,383,555,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,126,B,1,0,B,45,29,,,,,11,37,19,,23,184,5,1,1,0,0,7,5,0,3,370,0,26,396,711,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,126,C,1,0,C01,63,37,,,,,14,45,36,,18,193,5,0,1,0,1,3,0,0,0,416,0,15,431,710,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,126,C,2,0,C02,48,49,,,,,11,44,25,,16,223,11,0,1,2,0,6,1,0,2,439,0,17,456,710,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,127,B,1,0,B,63,41,,,,,15,25,13,,12,190,5,2,2,1,0,0,2,0,1,372,0,19,391,658,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,127,C,1,0,C01,54,41,,,,,27,23,12,,9,195,7,2,1,0,0,6,2,0,2,381,0,20,401,658,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,127,C,2,0,C02,59,37,,,,,13,23,8,,14,192,5,1,4,0,0,7,4,0,4,371,0,17,388,658,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,127,C,3,0,C03,56,44,,,,,19,23,8,,7,197,10,2,1,0,1,12,5,0,2,387,0,15,402,657,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,128,B,1,0,B,39,53,,,,,13,17,7,,9,142,13,4,2,0,0,8,2,0,2,311,0,10,321,502,Acta levantada en consejo,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,128,C,1,0,C01,41,37,,,,,9,18,9,,10,174,5,2,0,0,0,2,3,0,2,312,0,15,327,502,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,129,B,1,0,B,84,38,,,,,16,10,8,,13,166,7,3,1,0,0,2,1,0,2,351,1,15,367,562,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,129,C,1,0,C01,64,31,,,,,15,23,7,,11,179,6,1,1,0,0,1,1,0,1,341,0,17,358,561,Acta levantada en consejo,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,130,B,1,0,B,56,44,,,,,10,7,6,,10,102,4,2,1,0,0,1,0,0,0,243,1,5,249,377,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,130,C,1,0,C01,80,36,,,,,6,9,1,,8,111,3,1,0,1,0,6,0,1,1,264,0,7,271,376,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,131,B,1,0,B,85,54,,,,,22,23,12,,17,162,4,2,1,0,0,3,1,0,0,386,0,5,391,617,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,131,C,1,0,C01,90,58,,,,,23,24,9,,11,197,7,6,0,0,0,6,0,0,0,431,0,10,441,617,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,132,B,1,0,B,105,35,,,,,20,15,6,,17,193,3,2,0,0,0,2,1,1,0,400,1,11,412,622,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,132,C,1,0,C01,85,53,,,,,16,25,10,,10,176,5,1,0,0,0,2,3,0,0,386,1,9,396,622,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,133,B,1,0,B,71,52,,,,,15,21,6,,8,172,10,1,1,1,0,1,1,0,1,361,0,16,377,534,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,133,C,1,0,C01,60,41,,,,,13,19,11,,22,187,16,3,0,1,0,4,1,0,0,378,0,14,392,534,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,134,B,1,0,B,43,38,,,,,12,10,7,,13,119,4,0,1,0,0,2,3,0,0,252,1,8,261,403,Acta levantada en consejo,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,134,C,1,0,C01,36,27,,,,,12,10,5,,2,166,7,0,1,0,0,2,0,0,0,268,0,7,275,402,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,135,B,1,0,B,42,39,,,,,6,9,7,,13,145,8,0,0,0,1,2,1,0,1,274,1,9,284,481,Acta levantada en consejo,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,135,C,1,0,C01,56,35,,,,,14,12,5,,15,152,4,0,0,1,0,4,4,0,0,302,0,18,320,481,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,136,B,1,0,B,39,54,,,,,10,16,5,,17,172,9,1,0,0,1,6,2,0,1,333,1,14,348,513,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,137,B,1,0,B,55,33,,,,,13,10,9,,13,200,6,4,1,1,0,2,3,0,2,352,1,13,366,574,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,137,C,1,0,C01,38,33,,,,,5,12,3,,20,187,3,1,1,0,0,2,0,0,0,305,0,17,322,574,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,137,C,2,0,C02,36,31,,,,,10,21,12,,17,177,3,2,0,0,0,5,0,0,1,315,0,12,327,573,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,137,C,3,0,C03,65,33,,,,,14,18,8,,8,189,7,1,0,0,0,2,3,0,1,349,2,12,363,573,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,138,B,1,0,B,101,56,,,,,20,25,8,,14,181,6,2,1,2,1,1,1,0,1,420,0,16,436,652,Acta levantada en consejo,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,138,C,1,0,C01,88,64,,,,,12,19,14,,15,170,8,0,1,0,0,3,2,0,0,396,0,11,407,652,Acta levantada en consejo,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,139,B,1,0,B,85,51,,,,,10,17,12,,18,174,12,1,0,0,1,5,0,0,0,386,2,12,400,640,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,139,C,1,0,C01,63,49,,,,,6,10,9,,14,164,7,2,0,0,0,11,2,0,1,338,0,14,352,640,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,139,C,2,0,C02,59,51,,,,,11,18,10,,17,189,5,0,0,0,0,5,2,0,3,370,0,14,384,640,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,139,C,3,0,C03,85,30,,,,,5,18,8,,10,209,10,0,1,1,1,4,0,0,0,382,0,17,399,640,Acta levantada en consejo,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,139,S,1,0,SMR01,5,6,,,,,1,2,1,,2,6,0,0,1,0,0,0,0,0,0,24,0,2,26,0,Acta levantada en consejo,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,139,S,1,0,SRP01,3,,,11,2,0,0,3,4,0,0,44,2,,,,,,,,,69,1,5,75,0,Acta casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,140,B,1,0,B,37,33,,,,,11,23,12,,9,160,9,1,1,2,1,9,1,0,0,309,1,10,320,548,Acta levantada en consejo,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,140,C,1,0,C01,38,30,,,,,12,20,11,,16,167,9,1,0,0,1,8,4,0,2,319,0,16,335,548,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,140,C,2,0,C02,35,31,,,,,6,14,5,,9,173,11,0,0,0,0,0,0,0,0,284,0,33,317,547,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,141,B,1,0,B,48,51,,,,,17,23,37,,31,191,12,0,3,0,0,9,4,0,2,428,0,9,437,749,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,141,C,1,0,C01,61,36,,,,,12,24,27,,18,169,4,0,0,1,1,8,6,0,2,369,0,18,387,748,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,141,C,2,0,C02,51,38,,,,,34,41,32,,14,191,8,1,1,0,0,5,4,0,4,424,0,22,446,748,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,141,C,3,0,C03,57,50,,,,,23,25,30,,12,187,6,1,1,2,0,11,2,1,2,410,0,15,425,748,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,141,C,4,0,C04,59,51,,,,,9,15,32,,14,185,9,2,1,0,0,12,6,0,0,395,2,15,412,748,Acta levantada en consejo,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,141,C,5,0,C05,43,42,,,,,21,20,38,,12,221,9,2,1,0,0,7,3,0,2,421,0,25,446,748,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,142,B,1,0,B,68,37,,,,,12,24,8,,18,186,5,2,0,0,0,9,2,1,3,375,0,19,394,679,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,142,C,1,0,C01,46,54,,,,,15,27,15,,9,187,6,0,1,0,1,6,2,0,2,371,0,17,388,679,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,142,C,2,0,C02,54,51,,,,,8,25,23,,16,186,13,3,0,1,0,8,4,0,1,393,0,9,402,678,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,143,B,1,0,B,59,44,,,,,12,19,6,,13,164,5,2,0,0,0,2,1,0,1,328,0,12,340,582,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,143,C,1,0,C01,58,37,,,,,15,22,15,,10,154,3,1,0,0,0,6,3,0,1,325,0,13,338,581,Acta levantada en consejo,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,143,C,2,0,C02,56,26,,,,,7,21,6,,12,175,7,3,0,0,0,7,0,0,2,322,0,14,336,581,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,144,B,1,0,B,70,47,,,,,6,22,5,,17,195,11,0,2,1,0,5,1,0,3,385,0,11,396,643,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,144,C,1,0,C01,45,58,,,,,11,18,11,,15,221,10,3,1,0,0,4,2,0,1,400,0,19,419,643,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,144,C,2,0,C02,58,74,,,,,13,13,11,,16,195,13,2,0,0,0,2,4,0,0,401,0,10,411,643,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,144,C,3,0,C03,55,68,,,,,11,16,9,,11,219,10,3,0,0,1,2,1,0,0,406,0,16,422,643,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,144,C,4,0,C04,61,55,,,,,5,28,5,,11,180,9,0,2,0,0,2,1,0,1,360,0,10,370,643,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,145,B,1,0,B,36,47,,,,,19,31,14,,4,175,8,0,0,0,0,2,1,0,2,339,0,27,366,605,Acta levantada en consejo,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,145,C,1,0,C01,28,53,,,,,22,30,7,,15,182,4,0,0,0,1,6,1,0,0,349,0,10,359,605,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,145,C,2,0,C02,24,38,,,,,18,25,10,,6,169,13,0,1,0,0,3,0,0,3,310,0,11,321,605,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,146,B,1,0,B,30,29,,,,,11,28,16,,10,195,4,0,0,0,0,3,2,0,0,328,0,12,340,545,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,146,C,1,0,C01,34,43,,,,,14,34,21,,7,165,6,1,0,0,0,1,1,0,3,330,0,20,350,544,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,146,C,2,0,C02,25,39,,,,,8,18,4,,7,178,13,0,0,0,0,4,0,0,1,297,1,13,311,544,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,147,B,1,0,B,42,31,,,,,19,23,24,,17,141,6,1,0,1,0,6,1,0,2,314,0,26,340,504,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,147,C,1,0,C01,34,25,,,,,26,16,28,,10,142,8,0,1,0,0,4,2,0,0,296,0,16,312,503,Acta  casilla,,,
1,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,147,C,2,0,C02,24,25,,,,,28,14,14,,5,166,4,1,1,0,0,5,8,0,2,297,0,9,306,503,Acta  casilla,,,
