ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,C_COMUN_PRI_PVEM_NVA_ALIANZA,C_COMUN_PRI_NVA_ALIANZA,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,775,2,396,209,8,7,2,9,4,16,8,1,0,0,0,0,1,0,1,0,0,0,,,,113,,,,,,,,,,,0,775,19,794,1311
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,776,1,67,43,1,2,2,1,3,3,1,0,0,1,0,0,0,0,0,0,0,0,,,,16,,,,,,,,,,,0,140,5,145,292
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,777,2,341,155,5,2,1,7,6,19,5,1,0,0,0,0,1,1,0,0,0,0,,,,157,,,,,,,,,,,0,701,8,709,1009
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,778,2,383,143,1,9,3,2,13,23,6,2,0,1,0,0,0,0,0,0,0,0,,,,210,,,,,,,,,,,0,796,20,816,1169
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,779,2,372,193,2,8,0,11,9,17,2,0,0,0,0,0,0,0,0,0,0,0,,,,224,,,,,,,,,,,0,838,10,848,1236
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,800,3,268,223,1,7,0,4,10,17,1,0,0,0,0,0,1,0,0,0,0,0,,,,219,,,,,,,,,,,0,751,9,760,1081
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,801,2,418,166,2,5,1,3,3,25,6,0,1,0,0,0,0,0,0,0,0,0,,,,224,,,,,,,,,,,2,854,15,871,1275
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,802,1,127,42,5,6,3,1,8,9,1,1,0,0,0,0,0,0,0,0,0,0,,,,70,,,,,,,,,,,0,273,4,277,506
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,803,1,87,70,0,4,5,0,4,11,1,1,0,0,0,0,1,0,0,0,0,0,,,,49,,,,,,,,,,,0,233,7,240,446
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,804,2,335,143,2,11,1,5,2,20,1,1,0,0,0,0,0,0,0,0,0,0,,,,201,,,,,,,,,,,1,722,11,734,1085
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,805,10,2021,1085,20,19,17,30,37,52,15,3,0,0,0,1,2,0,0,0,0,0,,,,1790,,,,,,,,,,,0,5092,33,5125,7445
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,806,2,310,228,0,4,0,4,3,14,0,2,0,0,0,0,0,0,0,0,0,0,,,,234,,,,,,,,,,,0,799,7,806,1174
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,807,2,274,228,2,0,1,4,25,24,1,0,0,0,0,0,0,0,0,0,0,0,,,,142,,,,,,,,,,,0,701,9,710,1027
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,823,3,613,323,3,2,0,10,9,27,2,1,0,1,0,0,2,0,0,0,0,0,,,,483,,,,,,,,,,,0,1476,11,1487,2184
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,824,2,202,156,3,3,2,4,1,12,3,3,0,1,0,0,0,0,0,0,0,0,,,,148,,,,,,,,,,,0,538,2,540,758
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,825,2,209,135,4,3,5,15,8,14,2,0,0,1,0,0,1,0,0,0,0,0,,,,133,,,,,,,,,,,0,530,13,543,773
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,838,3,507,307,2,2,2,10,6,20,2,1,0,0,1,0,3,1,0,0,0,0,,,,406,,,,,,,,,,,0,1270,13,1283,1855
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,839,5,733,495,6,5,3,10,11,27,10,1,0,0,0,0,1,0,0,0,0,0,,,,800,,,,,,,,,,,0,2102,17,2119,3140
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,845,2,307,152,4,3,1,8,11,11,7,1,0,1,0,0,1,0,1,0,0,0,,,,213,,,,,,,,,,,0,721,8,729,1126
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,846,3,570,356,5,2,3,12,20,28,10,0,0,0,0,0,0,0,0,0,0,0,,,,475,,,,,,,,,,,0,1481,16,1497,2183
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,847,5,815,481,6,7,2,15,23,45,22,1,0,2,0,0,2,0,0,0,0,0,,,,825,,,,,,,,,,,0,2246,11,2257,3219
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,897,2,241,187,18,3,5,12,11,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,145,,,,,,,,,,,2,628,15,645,1219
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,898,1,192,97,0,1,0,0,1,6,1,0,0,0,0,0,4,0,0,0,0,0,,,,15,,,,,,,,,,,0,317,9,326,690
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,906,2,269,103,2,3,0,4,4,14,4,0,0,0,0,0,0,0,0,0,0,0,,,,137,,,,,,,,,,,1,540,7,548,838
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3178,2,244,80,5,3,1,8,12,12,10,0,0,0,0,0,0,0,0,0,0,0,,,,214,,,,,,,,,,,0,589,5,594,858
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3179,2,198,107,1,4,1,7,22,6,8,0,0,0,0,0,0,0,0,0,0,0,,,,256,,,,,,,,,,,2,610,6,618,871
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3180,1,110,52,2,4,1,0,4,8,3,1,0,0,0,0,0,0,0,0,0,0,,,,84,,,,,,,,,,,0,269,4,273,475
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3181,1,112,23,1,2,0,4,5,5,2,0,0,1,0,0,0,0,0,0,0,0,,,,81,,,,,,,,,,,0,236,1,237,469
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3182,1,97,49,2,3,2,6,6,8,3,0,0,0,0,0,0,0,0,0,0,0,,,,98,,,,,,,,,,,0,274,2,276,469
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3183,1,149,55,2,1,0,6,12,5,2,0,0,0,0,0,1,0,0,0,0,0,,,,98,,,,,,,,,,,1,331,5,337,549
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3186,1,85,38,0,2,2,4,2,8,1,0,0,0,0,0,0,0,0,0,0,0,,,,72,,,,,,,,,,,0,214,2,216,410
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3190,1,138,26,4,1,0,4,5,6,2,0,0,0,0,0,0,0,0,0,0,0,,,,91,,,,,,,,,,,0,277,1,278,464
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3192,1,158,70,1,3,2,2,9,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,135,,,,,,,,,,,0,386,3,389,537
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3194,1,141,106,1,2,3,4,5,8,1,0,0,0,1,0,0,0,0,0,0,0,,,,129,,,,,,,,,,,0,401,2,403,641
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3196,1,171,74,2,2,0,5,11,12,4,1,0,1,0,0,0,0,0,0,0,0,,,,210,,,,,,,,,,,0,493,3,496,717
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3198,1,134,55,4,2,0,7,2,12,2,1,0,0,0,0,0,0,0,0,0,0,,,,98,,,,,,,,,,,1,317,3,321,567
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3200,1,173,85,1,1,3,5,15,6,1,1,0,0,0,0,0,0,0,0,0,0,,,,160,,,,,,,,,,,0,451,4,455,724
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3203,1,131,59,1,3,0,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,111,,,,,,,,,,,0,317,5,322,511
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3204,1,113,59,1,0,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,93,,,,,,,,,,,0,279,4,283,441
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3205,1,126,57,0,1,2,1,5,6,3,0,0,0,0,0,0,0,0,0,0,0,,,,107,,,,,,,,,,,0,308,3,311,471
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3206,1,218,82,0,1,0,1,12,8,2,0,0,0,0,0,0,0,0,0,0,0,,,,112,,,,,,,,,,,0,436,6,442,672
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3207,1,173,59,1,0,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,165,,,,,,,,,,,1,407,3,411,579
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3208,1,173,57,3,4,1,4,6,1,5,3,0,0,0,0,0,0,0,0,0,0,,,,117,,,,,,,,,,,0,374,3,377,653
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3209,1,145,70,2,1,1,2,3,3,2,0,0,0,0,0,1,0,1,0,0,0,,,,103,,,,,,,,,,,0,334,3,337,528
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3210,1,117,47,0,2,0,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,94,,,,,,,,,,,0,271,5,276,441
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3211,1,203,62,3,4,4,5,4,6,2,0,0,0,0,0,0,0,0,0,0,0,,,,94,,,,,,,,,,,0,387,2,389,633
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3212,1,169,42,0,4,2,5,8,8,7,0,0,0,0,0,0,0,0,0,0,0,,,,77,,,,,,,,,,,0,322,4,326,585
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3213,1,186,67,4,1,4,5,8,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,144,,,,,,,,,,,0,424,5,429,679
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,3214,1,170,81,1,2,2,10,7,5,1,0,0,0,0,0,0,0,0,0,0,0,,,,170,,,,,,,,,,,0,449,2,451,662
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,433,1,111,98,1,1,0,1,2,6,1,0,0,0,0,0,0,0,1,0,0,0,,,,105,,,,,,,,,,,0,327,3,330,555
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,434,1,139,74,1,0,0,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,,,,53,,,,,,,,,,,0,277,1,278,481
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,435,1,90,63,1,1,0,2,3,5,3,1,0,0,0,0,1,0,0,0,0,0,,,,32,,,,,,,,,,,0,202,3,205,366
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,436,1,129,52,1,1,5,6,0,3,4,1,0,1,0,0,1,0,0,0,0,0,,,,44,,,,,,,,,,,0,248,7,255,509
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,437,1,172,81,2,4,12,6,2,17,0,0,0,1,0,0,0,0,0,0,0,0,,,,57,,,,,,,,,,,0,354,8,362,699
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,438,1,201,106,1,4,4,2,7,14,10,2,0,0,0,0,0,0,0,0,0,0,,,,62,,,,,,,,,,,1,413,6,420,673
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,439,2,245,104,8,4,9,9,5,15,13,0,0,0,0,0,3,1,0,0,0,0,,,,69,,,,,,,,,,,0,485,10,495,909
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,440,2,210,130,5,14,4,4,4,18,7,0,0,1,0,0,1,0,0,0,0,0,,,,45,,,,,,,,,,,0,443,9,452,1074
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,441,1,213,125,5,2,1,4,6,8,6,2,0,0,0,0,0,0,0,0,0,0,,,,83,,,,,,,,,,,1,455,11,467,730
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,442,1,189,101,1,3,4,4,3,9,4,0,0,0,0,0,0,0,0,0,0,0,,,,72,,,,,,,,,,,0,390,4,394,593
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,443,1,212,72,4,0,3,2,1,16,1,0,0,0,0,0,0,0,0,0,0,0,,,,66,,,,,,,,,,,0,377,3,380,601
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,444,1,206,59,2,3,2,5,6,6,6,1,0,0,0,0,0,0,0,0,0,0,,,,63,,,,,,,,,,,1,359,6,366,547
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,445,1,110,57,4,1,2,0,5,9,5,0,0,0,0,0,1,0,0,0,0,0,,,,58,,,,,,,,,,,0,252,3,255,438
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,446,1,179,92,1,3,3,2,13,17,4,1,0,1,1,0,0,0,0,0,0,0,,,,71,,,,,,,,,,,0,388,7,395,647
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,447,1,152,65,0,2,6,5,6,12,4,0,0,0,0,0,0,0,0,0,0,0,,,,67,,,,,,,,,,,0,319,6,325,539
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,448,1,128,81,2,2,4,2,6,6,1,0,1,0,0,0,0,0,1,0,0,0,,,,79,,,,,,,,,,,0,313,5,318,515
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,449,1,130,80,7,3,2,4,5,2,0,0,1,1,0,0,0,0,0,0,0,0,,,,58,,,,,,,,,,,0,293,4,297,458
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,450,2,228,135,4,3,14,3,12,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,86,,,,,,,,,,,0,499,5,504,809
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,451,1,90,35,1,2,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,21,,,,,,,,,,,0,160,1,161,266
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,452,1,193,83,2,2,10,8,5,8,1,0,0,0,0,0,1,0,0,0,0,0,,,,60,,,,,,,,,,,0,373,2,375,662
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,453,1,136,55,0,0,0,4,0,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,26,,,,,,,,,,,0,229,3,232,353
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,454,1,153,55,1,2,1,1,2,4,2,2,0,0,0,0,1,0,0,0,0,0,,,,49,,,,,,,,,,,0,273,6,279,477
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,455,2,222,124,4,2,4,4,10,12,1,0,1,0,0,0,1,0,0,0,0,0,,,,66,,,,,,,,,,,0,451,8,459,785
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,456,1,103,69,1,2,0,2,3,4,3,1,0,0,0,0,0,0,0,0,0,0,,,,45,,,,,,,,,,,0,233,8,241,380
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,457,1,133,57,2,3,1,5,0,7,0,0,1,0,0,0,0,0,0,0,0,0,,,,74,,,,,,,,,,,1,283,1,285,440
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,458,1,94,67,3,3,0,1,6,5,2,0,0,0,0,0,0,0,0,0,0,0,,,,62,,,,,,,,,,,0,243,2,245,361
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,459,1,129,69,1,0,0,1,1,13,2,1,0,0,0,0,0,0,0,0,0,0,,,,92,,,,,,,,,,,1,309,7,317,526
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,460,2,262,119,2,1,1,2,3,9,3,0,0,0,0,0,0,0,0,0,0,0,,,,139,,,,,,,,,,,2,541,8,551,864
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,461,1,198,79,1,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,100,,,,,,,,,,,0,385,6,391,625
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,462,1,165,65,1,3,0,3,3,6,2,0,0,0,0,0,0,0,0,0,0,0,,,,102,,,,,,,,,,,0,350,3,353,589
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,463,1,170,107,3,5,1,4,9,10,4,1,0,0,1,0,0,0,0,0,0,0,,,,109,,,,,,,,,,,0,424,5,429,652
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,464,2,272,154,9,8,7,7,5,8,3,1,0,0,0,0,2,0,0,0,0,0,,,,98,,,,,,,,,,,0,574,23,597,1038
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,465,2,221,113,5,2,3,4,7,10,3,0,0,0,0,0,2,0,0,0,0,0,,,,110,,,,,,,,,,,2,480,8,490,866
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,466,2,273,145,0,7,1,2,7,12,4,0,0,0,0,0,1,0,0,0,1,0,,,,165,,,,,,,,,,,0,618,7,625,950
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,467,1,113,44,4,5,0,6,6,7,2,0,0,0,0,0,0,0,0,0,0,0,,,,59,,,,,,,,,,,0,246,6,252,561
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,468,2,268,137,5,11,4,9,12,23,4,1,0,0,0,0,1,0,0,0,0,0,,,,123,,,,,,,,,,,1,598,12,611,1065
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,469,1,154,75,1,1,1,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,73,,,,,,,,,,,0,321,7,328,540
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,471,1,128,89,2,3,2,2,0,12,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,53,240,7,300,613
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,497,2,212,93,3,5,1,8,6,14,2,0,0,0,0,0,1,0,0,0,0,0,,,,62,,,,,,,,,,,0,407,13,420,767
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,498,1,117,67,1,2,1,4,4,9,5,0,0,1,0,0,0,0,0,0,0,0,,,,39,,,,,,,,,,,0,250,7,257,502
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,499,1,154,99,2,3,3,1,6,12,4,0,0,0,0,0,0,0,0,0,0,0,,,,50,,,,,,,,,,,0,334,10,344,627
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,500,2,229,95,4,1,5,6,3,9,5,0,0,0,0,0,0,0,0,0,0,0,,,,90,,,,,,,,,,,0,447,14,461,776
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,501,1,146,72,1,3,0,3,3,6,2,0,0,1,0,0,1,0,0,0,0,59,,,,0,,,,,,,,,,,0,297,4,301,477
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,502,1,186,101,6,3,1,5,3,10,2,0,0,0,0,0,0,0,0,0,0,0,,,,85,,,,,,,,,,,1,402,8,411,626
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,503,1,103,60,0,4,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,61,,,,,,,,,,,0,240,2,242,343
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,504,1,157,89,0,0,1,2,4,11,8,1,0,0,0,0,1,0,0,0,0,0,,,,94,,,,,,,,,,,0,368,6,374,613
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,505,1,195,98,5,1,2,7,4,9,4,0,0,0,0,0,0,0,0,0,0,0,,,,57,,,,,,,,,,,1,382,9,392,618
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,506,1,193,94,2,3,6,5,8,8,3,1,0,0,0,0,2,0,0,0,0,0,,,,54,,,,,,,,,,,0,379,3,382,673
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,507,1,172,52,0,1,4,5,1,10,3,0,0,0,0,0,2,0,0,0,0,0,,,,99,,,,,,,,,,,0,349,8,357,576
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,508,3,176,101,6,6,5,8,7,9,12,0,0,0,0,0,0,1,5,0,0,0,,,,92,,,,,,,,,,,0,428,10,438,804
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,509,3,350,144,8,6,5,7,12,19,3,1,0,0,0,0,0,0,0,0,0,0,,,,113,,,,,,,,,,,1,668,17,686,1395
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,510,1,184,53,2,3,1,4,4,9,2,0,0,0,0,0,0,0,0,0,0,0,,,,56,,,,,,,,,,,0,318,6,324,609
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,511,1,196,53,3,3,3,2,5,5,2,0,0,0,0,0,0,0,0,0,0,0,,,,59,,,,,,,,,,,0,331,10,341,585
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,512,1,203,92,2,11,4,7,7,8,5,0,0,0,0,0,1,0,0,0,0,0,,,,52,,,,,,,,,,,0,392,6,398,691
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,513,2,265,135,1,9,4,10,11,13,9,0,0,1,0,0,1,0,0,0,1,0,,,,74,,,,,,,,,,,3,534,12,549,1096
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,514,2,271,149,5,9,6,1,14,15,5,0,0,0,0,0,2,0,0,0,0,0,,,,86,,,,,,,,,,,0,563,18,581,1122
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,515,2,312,172,5,6,4,6,14,16,7,0,0,0,0,0,2,0,1,0,0,0,,,,101,,,,,,,,,,,2,646,15,663,1173
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,516,1,124,66,2,3,1,1,5,14,1,1,0,0,0,0,1,0,0,0,0,0,,,,66,,,,,,,,,,,0,285,5,290,468
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,517,1,176,95,2,7,0,2,4,16,3,1,0,0,0,0,0,0,0,0,0,0,,,,67,,,,,,,,,,,0,373,13,386,645
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,518,2,247,106,5,2,2,2,4,16,5,0,0,0,0,0,1,0,0,0,0,0,,,,112,,,,,,,,,,,0,502,19,521,788
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,519,1,190,93,1,5,1,5,3,7,1,0,0,0,0,0,1,0,0,0,0,0,,,,87,,,,,,,,,,,0,394,12,406,675
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,520,1,217,80,3,3,0,1,7,7,4,0,0,0,0,0,0,0,0,0,0,0,,,,78,,,,,,,,,,,0,400,7,407,673
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,521,2,253,126,4,8,1,2,11,11,6,1,1,0,1,0,1,0,0,0,0,0,,,,115,,,,,,,,,,,0,541,7,548,863
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,522,1,216,95,4,4,0,3,12,18,2,0,0,1,0,0,0,0,0,0,0,0,,,,70,,,,,,,,,,,0,425,10,435,732
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,523,1,163,57,3,0,4,5,6,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,66,,,,,,,,,,,0,308,2,310,515
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,524,1,188,67,8,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,0,268,9,277,629
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,525,1,140,68,0,4,4,7,3,7,4,0,0,0,0,1,0,0,0,0,0,0,,,,44,,,,,,,,,,,0,282,10,292,544
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,526,1,107,74,3,1,2,1,1,5,4,2,1,2,2,0,2,0,1,0,0,0,,,,42,,,,,,,,,,,0,250,10,260,470
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,527,2,297,114,3,10,1,4,3,13,1,0,0,0,0,0,0,0,0,0,0,0,,,,92,,,,,,,,,,,0,538,10,548,963
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,528,2,285,103,4,6,1,6,10,14,7,0,1,2,0,0,0,0,0,0,0,0,,,,97,,,,,,,,,,,0,536,15,551,1030
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,530,2,303,136,6,6,0,5,9,10,9,0,0,0,0,0,0,0,0,2,0,0,,,,102,,,,,,,,,,,0,588,18,606,1048
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,543,4,623,281,20,15,11,21,22,32,16,2,0,3,0,2,4,1,0,0,0,0,,,,263,,,,,,,,,,,2,1316,28,1346,2505
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,544,2,321,130,1,4,1,9,8,10,4,1,0,0,0,0,0,0,1,0,0,0,,,,118,,,,,,,,,,,0,608,15,623,1079
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,545,1,196,97,0,6,0,3,0,13,4,0,0,0,0,0,0,0,0,0,0,0,,,,72,,,,,,,,,,,0,391,8,399,680
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,546,1,165,71,1,2,0,7,2,6,0,0,0,1,1,0,1,0,0,0,0,0,,,,68,,,,,,,,,,,0,325,4,329,626
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,547,1,116,60,4,2,0,3,6,8,1,0,0,0,0,0,0,0,0,0,0,0,,,,61,,,,,,,,,,,0,261,5,266,478
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,548,1,211,98,1,4,0,2,7,6,5,1,0,0,0,0,0,0,0,0,0,0,,,,122,,,,,,,,,,,0,457,8,465,723
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,549,1,172,77,2,3,2,0,3,12,0,0,0,1,0,0,0,0,0,1,0,0,,,,72,,,,,,,,,,,1,345,4,350,534
