id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,PAN,PRI,PVEM,PC,PRD-PT-PRS,No Registrado,Nulos,Total
18,03/07/05,12,Ayuntamientos,18,0,273,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,53,69,0,24,51,0,29,226
18,03/07/05,12,Ayuntamientos,18,0,273,1,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,43,36,0,11,72,0,24,186
18,03/07/05,12,Ayuntamientos,18,0,274,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,39,130,0,31,137,0,46,383
18,03/07/05,12,Ayuntamientos,18,0,275,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,19,40,0,2,32,0,13,106
18,03/07/05,12,Ayuntamientos,18,0,275,1,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,32,25,0,0,54,0,14,125
18,03/07/05,12,Ayuntamientos,18,0,276,2,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,101,63,0,2,19,0,17,202
18,03/07/05,12,Ayuntamientos,18,0,276,1,B,Basica,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,64,109,0,3,23,0,25,224
18,03/07/05,12,Ayuntamientos,18,0,276,1,E,Extraordinaria,0,9,EL NAYAR,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,95,44,0,0,5,0,8,152
18,03/07/05,12,Ayuntamientos,18,0,277,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,9,233,0,99,135,0,19,495
18,03/07/05,12,Ayuntamientos,18,0,277,1,E,Extraordinaria,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,0,35,0,40,7,0,2,84
18,03/07/05,12,Ayuntamientos,18,0,278,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,2,69,0,24,52,1,3,151
18,03/07/05,12,Ayuntamientos,18,0,278,1,E,Extraordinaria,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,1,66,0,82,5,0,9,163
18,03/07/05,12,Ayuntamientos,18,0,279,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,2,52,0,33,44,0,3,134
18,03/07/05,12,Ayuntamientos,18,0,280,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,10,52,0,50,36,0,11,159
18,03/07/05,12,Ayuntamientos,18,0,281,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,4,152,0,85,100,0,11,352
18,03/07/05,12,Ayuntamientos,18,0,282,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,6,204,0,105,66,0,20,401
18,03/07/05,12,Ayuntamientos,18,0,283,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,12,58,0,98,56,0,15,239
18,03/07/05,12,Ayuntamientos,18,0,284,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,1,52,0,47,3,0,6,109
18,03/07/05,12,Ayuntamientos,18,0,285,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,8,109,0,71,36,0,16,240
18,03/07/05,12,Ayuntamientos,18,0,286,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,12,196,0,77,50,0,27,362
18,03/07/05,12,Ayuntamientos,18,0,286,1,E,Extraordinaria,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,0,66,0,11,7,0,11,95
18,03/07/05,12,Ayuntamientos,18,0,287,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,20,90,0,124,62,0,15,311
18,03/07/05,12,Ayuntamientos,18,0,288,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,90,167,0,133,37,0,33,460
18,03/07/05,12,Ayuntamientos,18,0,289,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,103,215,0,106,111,0,18,553
18,03/07/05,12,Ayuntamientos,18,0,290,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,3,151,0,116,66,0,31,367
18,03/07/05,12,Ayuntamientos,18,0,291,1,E,Extraordinaria,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,0,63,0,4,3,0,5,75
18,03/07/05,12,Ayuntamientos,18,0,291,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,3,289,0,147,12,0,41,492
18,03/07/05,12,Ayuntamientos,18,0,292,1,E,Extraordinaria,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,0,52,0,22,0,0,5,79
18,03/07/05,12,Ayuntamientos,18,0,292,1,B,Basica,0,10,ROSAMORADA,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,1,92,0,61,10,0,7,171
