CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND1,PRI_PVEM_NVA_ALIANZA_PD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PD,PRI_NVA_ALIANZA_PD,PVEM_NVA_ALIANZA_PD,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PD,PVEM_NVA_ALIANZA,PVEM_PD,NVA_ALIANZA_PD,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,736,3,142,203,6,2,3,0,2,0,0,3,5,1,525,1,0,1,0,0,0,0,0,0,0,0,,894,15,909,1545
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,737,3,135,231,4,2,3,8,3,0,0,9,2,0,563,0,2,0,1,0,0,1,0,0,0,0,,964,25,989,1704
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,738,3,141,192,3,3,3,4,3,0,0,4,2,1,500,0,0,0,1,0,0,0,0,0,0,0,,857,13,870,1602
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,739,12,1063,797,15,18,18,35,25,2,4,20,14,17,3040,2,1,0,0,0,3,0,0,0,0,0,,5074,56,5130,8410
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,740,3,227,250,4,2,1,2,4,2,1,3,4,5,746,0,0,0,0,0,0,0,0,0,0,0,,1251,15,1266,2100
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,741,3,216,277,8,8,6,4,6,2,2,2,3,1,528,0,1,0,0,0,0,1,0,0,0,0,,1065,30,1095,2192
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,742,9,472,736,20,12,17,12,10,0,0,14,8,8,1656,0,3,0,0,0,3,0,0,0,0,0,,2971,75,3046,6427
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,743,4,286,309,6,7,3,5,9,3,0,7,2,3,665,0,2,1,0,0,2,0,0,0,0,0,,1310,27,1337,2729
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,744,11,1025,698,12,12,20,28,10,0,3,18,14,9,2684,0,3,0,0,0,1,0,0,0,0,0,,4537,53,4590,7582
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,745,2,209,182,4,7,4,4,2,1,0,4,2,5,422,3,1,0,0,0,2,0,0,0,0,0,,852,5,857,1404
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,746,3,217,157,1,3,1,4,6,0,1,3,5,1,564,1,0,0,0,0,1,0,0,1,0,0,,966,15,981,1589
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,747,2,118,142,0,5,4,7,7,0,1,1,3,2,487,0,0,0,0,0,0,0,0,0,0,0,,777,9,786,1415
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,748,2,123,188,3,0,2,1,11,0,0,7,0,1,392,1,0,0,0,0,0,0,0,0,0,0,,729,14,743,1338
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,749,3,210,163,5,0,6,6,7,1,0,7,6,0,612,0,0,0,0,0,1,0,0,0,0,0,,1024,7,1031,1789
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,750,4,316,244,4,5,3,11,4,2,0,8,0,4,1060,0,0,0,0,0,2,0,0,0,0,0,,1663,24,1687,2519
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,751,3,270,242,5,0,7,6,7,0,0,2,3,0,738,0,0,0,0,0,2,0,0,0,0,0,,1282,19,1301,2249
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,752,2,137,211,2,6,8,3,3,0,0,3,7,0,343,0,1,0,0,0,1,0,0,0,0,0,,725,23,748,1397
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,753,3,126,422,16,7,4,3,6,0,0,1,5,1,416,0,3,0,0,0,5,4,1,0,0,0,,1020,37,1057,2201
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,754,3,110,310,3,5,7,1,5,0,0,1,5,4,322,1,2,0,0,0,3,2,0,0,0,0,,781,20,801,1645
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,755,5,258,413,7,13,9,21,14,2,3,4,4,5,939,2,4,1,1,0,3,0,1,1,0,0,,1705,306,2011,2434
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,756,2,181,209,1,4,7,4,1,1,0,3,4,5,384,0,0,0,0,0,0,0,0,0,0,0,,804,17,821,1351
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,757,2,154,210,4,4,3,4,2,0,2,7,2,2,346,0,4,1,0,0,2,0,0,0,0,1,,748,26,774,1322
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,758,2,127,280,2,3,8,6,5,0,3,5,2,3,362,0,1,0,0,0,2,0,0,0,0,0,,809,25,834,1460
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,759,5,503,414,5,14,8,22,11,1,1,5,7,5,1299,0,2,0,0,0,3,1,0,1,0,0,,2302,39,2341,3647
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,760,3,250,238,8,4,2,6,4,1,0,5,6,5,611,0,0,0,0,0,0,0,0,1,0,0,,1141,20,1161,1837
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,761,2,88,141,2,5,3,2,2,0,1,0,1,1,243,0,0,0,0,0,0,0,0,0,0,0,,489,14,503,840
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,762,2,107,137,0,6,3,3,4,1,0,3,5,2,313,0,0,0,0,0,2,0,1,0,0,0,,587,16,603,1012
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,763,4,429,242,6,3,6,6,8,0,0,7,3,4,852,0,1,0,0,0,2,0,0,0,0,0,,1569,28,1597,2360
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,764,3,207,226,1,7,5,5,6,2,2,4,3,2,443,0,0,0,0,0,2,3,0,0,0,0,,918,22,940,1574
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,765,3,196,230,5,10,5,8,3,0,1,4,3,1,476,0,0,0,0,0,2,0,0,0,0,0,,944,32,976,1657
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,766,3,205,257,3,14,6,9,5,1,2,9,5,3,500,0,1,1,1,0,2,0,2,1,0,0,,1027,17,1044,1872
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,767,4,199,360,5,6,8,7,3,0,4,7,5,0,419,0,2,0,0,0,8,2,1,0,0,0,,1036,26,1062,2284
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,768,2,140,230,3,4,7,2,3,0,1,0,1,1,355,1,4,0,0,0,2,0,1,0,0,0,,755,24,779,1386
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,769,3,188,193,0,3,7,7,5,0,0,9,5,5,582,0,0,1,0,0,0,0,0,0,0,0,,1005,19,1024,1733
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,770,3,118,373,2,6,6,5,5,0,1,5,4,4,378,1,1,0,0,0,6,0,0,0,0,0,,915,19,934,1941
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,771,3,165,318,4,5,7,4,6,1,1,3,1,0,403,0,0,0,0,0,2,0,0,0,0,0,,920,51,971,1893
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,772,2,107,235,3,2,2,1,2,2,1,0,2,0,335,0,1,0,0,0,7,1,0,0,0,0,,701,20,721,1365
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,773,3,147,323,4,3,9,20,3,2,1,5,5,2,379,0,1,0,0,0,3,0,0,0,0,1,,908,18,926,1897
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,774,2,112,171,3,4,2,1,8,1,0,0,0,1,262,0,1,0,0,0,4,1,0,0,0,0,,571,13,584,1085
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,775,3,125,203,4,4,6,3,9,2,0,4,4,0,446,0,2,0,0,0,1,0,0,0,0,0,,813,29,842,1555
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,776,3,159,332,5,2,10,5,6,2,2,23,3,2,452,2,1,0,0,0,6,0,0,0,0,0,,1012,30,1042,1965
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,777,5,390,382,8,7,9,6,8,1,1,4,10,6,954,1,0,0,0,0,3,2,1,0,0,0,,1793,44,1837,3200
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,778,2,145,139,1,5,4,2,9,0,1,3,6,4,430,0,0,0,0,0,2,0,1,0,0,0,,752,14,766,1333
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,779,3,154,299,0,5,6,3,3,1,1,4,3,4,380,0,1,0,0,0,2,1,0,0,1,0,,868,23,891,1620
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,780,3,99,294,1,4,10,7,6,1,1,6,4,1,355,0,0,0,0,0,1,0,0,0,0,0,,790,35,825,1628
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,781,4,378,254,2,8,4,9,8,1,2,14,7,4,910,0,2,0,0,0,2,0,0,0,0,0,,1605,22,1627,2354
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,782,2,121,202,4,6,3,3,2,2,0,1,2,1,320,0,2,0,0,0,4,1,0,0,0,0,,674,16,690,1370
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,783,3,138,370,1,4,8,7,6,0,3,4,1,2,421,0,2,0,0,0,11,1,0,0,0,0,,979,30,1009,2053
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,784,3,257,216,3,6,4,12,4,1,1,6,2,1,717,0,2,0,0,0,3,1,1,0,0,0,,1237,25,1262,1876
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,785,3,190,220,4,7,3,5,10,0,2,11,5,4,470,0,1,0,0,0,1,1,0,0,0,0,,934,34,968,1816
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,786,3,128,325,10,4,5,6,3,4,0,8,2,1,469,1,1,0,0,0,2,0,0,0,0,0,,969,31,1000,2077
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,787,4,321,357,6,10,15,13,5,1,3,12,8,5,834,0,2,0,0,0,3,1,0,1,0,0,,1597,27,1624,2837
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,788,5,180,633,3,3,14,11,9,2,1,4,6,1,446,2,2,0,1,0,4,4,0,0,0,0,,1326,53,1379,3332
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,789,4,215,646,4,8,10,14,3,1,1,8,3,4,395,0,7,1,0,0,3,0,0,0,0,0,,1323,54,1377,2970
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,790,3,204,358,1,3,9,4,1,1,1,3,8,1,418,2,5,0,0,0,8,1,0,0,0,0,,1028,27,1055,2231
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,791,5,218,552,5,4,16,11,11,3,1,7,8,7,646,0,4,0,0,0,5,4,1,0,0,0,,1503,35,1538,3336
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,792,3,175,348,2,8,12,8,10,0,2,9,3,6,427,0,2,0,0,1,5,2,0,0,0,0,,1020,28,1048,2054
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,793,3,142,235,4,6,6,3,5,1,4,3,5,3,466,1,1,0,0,0,2,0,0,0,0,0,,887,29,916,1803
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,794,8,658,493,5,7,7,12,29,1,4,13,10,9,2087,0,1,0,0,0,1,0,0,0,0,0,,3337,58,3395,5420
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,795,4,282,258,4,2,10,10,9,0,1,5,4,4,788,0,1,1,0,0,1,2,0,0,0,0,,1382,28,1410,2301
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,796,3,219,232,4,2,2,3,7,0,2,2,2,1,627,0,0,0,0,0,0,1,0,0,0,0,,1104,26,1130,1900
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,797,3,148,184,1,4,4,5,3,0,0,1,4,2,565,0,1,0,0,0,0,0,0,0,0,0,,922,18,940,1562
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,798,3,222,170,2,6,5,2,3,0,0,8,5,3,614,0,0,0,0,0,0,0,0,0,0,0,,1040,9,1049,1744
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,799,7,530,598,10,5,7,7,18,1,2,6,7,5,1369,0,2,0,0,0,9,2,0,0,0,0,,2578,41,2619,4822
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,800,4,159,460,7,5,3,1,6,2,0,6,3,7,575,0,2,1,0,0,1,6,0,0,0,0,,1244,28,1272,2821
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,801,3,125,352,4,8,8,3,5,0,0,4,5,2,493,0,1,0,0,0,0,0,0,1,0,0,,1011,31,1042,2164
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,802,3,204,197,3,4,4,3,4,0,0,7,2,0,529,0,0,0,0,0,0,0,0,0,0,0,,957,22,979,1654
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,803,4,264,350,8,8,10,14,10,1,0,7,6,4,788,1,0,0,0,0,1,1,0,0,0,0,,1473,23,1496,2790
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,804,7,410,508,9,11,10,11,9,4,2,13,5,3,1401,1,0,0,0,0,6,1,0,1,0,0,,2405,46,2451,4714
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,805,1,142,130,0,0,1,0,2,0,1,0,0,0,31,0,1,0,0,0,0,2,0,0,0,0,,310,2,312,397
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,806,1,148,147,0,0,1,0,3,2,0,0,0,0,62,1,3,0,0,0,0,1,0,0,0,0,,368,4,372,499
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,807,1,176,193,1,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,,445,4,449,610
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,808,1,220,148,0,0,2,0,6,0,0,0,0,0,93,0,2,0,0,1,0,2,0,0,0,0,,474,11,485,637
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,809,1,79,83,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,,179,0,179,306
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,810,1,65,80,0,0,0,0,5,0,0,0,2,0,52,0,0,0,0,0,0,2,0,0,0,0,,206,7,213,273
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,811,3,292,297,18,5,7,47,5,0,1,7,7,18,430,1,1,1,0,0,0,0,0,0,0,15,,1152,24,1176,1782
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,812,1,88,0,15,4,0,16,0,1,1,6,2,11,197,0,0,0,0,0,126,0,0,0,0,0,,467,14,481,688
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,813,2,142,167,8,0,8,12,3,2,0,2,0,6,240,2,2,0,0,0,1,0,0,0,0,0,,595,11,606,881
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,814,1,93,105,2,1,1,12,1,0,0,3,1,2,212,0,0,0,0,0,1,0,0,0,0,0,,434,12,446,589
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,815,2,176,144,10,2,5,14,6,1,1,5,1,7,321,0,0,0,0,0,1,1,0,0,0,0,,695,21,716,1026
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,816,4,316,442,73,7,35,100,14,1,2,14,9,44,827,2,0,0,0,0,12,3,0,0,0,0,,1901,64,1965,2926
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,817,3,252,333,9,3,10,69,8,4,0,18,5,32,509,0,0,0,0,0,7,1,1,0,0,0,,1261,24,1285,1847
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,818,2,110,163,9,4,8,61,4,2,2,7,2,13,226,1,2,0,0,0,0,0,0,0,0,0,,614,25,639,873
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,819,3,243,277,22,4,7,78,4,1,1,4,6,15,410,1,4,0,0,0,7,0,0,0,0,0,,1084,29,1113,1625
2,19,NUEVO LEON,20,HIDALGO,29,HIGUERAS,820,1,82,128,0,1,0,0,3,0,0,0,9,0,87,0,1,0,0,0,3,0,0,0,0,0,,314,8,322,390
2,19,NUEVO LEON,20,HIDALGO,29,HIGUERAS,821,2,305,278,2,2,0,2,2,0,0,0,11,0,176,0,0,0,0,0,0,0,0,0,0,0,,778,11,789,951
2,19,NUEVO LEON,25,LINARES,30,HUALAHUISES,822,2,298,320,1,0,1,3,24,1,0,0,2,0,212,0,0,0,0,0,0,1,0,1,0,0,,864,11,875,1240
2,19,NUEVO LEON,25,LINARES,30,HUALAHUISES,823,1,179,163,0,2,1,1,5,0,0,1,0,0,136,0,0,0,0,0,2,0,0,0,0,0,,490,8,498,706
2,19,NUEVO LEON,25,LINARES,30,HUALAHUISES,824,2,155,221,1,0,1,0,8,0,0,0,1,0,142,0,0,0,0,0,0,1,0,0,0,0,,530,13,543,767
2,19,NUEVO LEON,25,LINARES,30,HUALAHUISES,825,2,193,264,1,2,0,0,6,1,0,1,1,0,141,0,0,0,0,0,0,0,0,0,0,0,,610,16,626,862
2,19,NUEVO LEON,25,LINARES,30,HUALAHUISES,826,2,309,366,3,1,2,1,15,0,0,0,2,1,227,0,1,0,0,0,2,2,0,0,0,0,,932,18,950,1444
2,19,NUEVO LEON,25,LINARES,30,HUALAHUISES,827,1,102,146,0,0,0,0,2,0,1,0,0,1,69,0,0,0,0,0,1,0,0,0,0,0,,322,14,336,432
2,19,NUEVO LEON,25,LINARES,30,HUALAHUISES,828,1,55,92,0,0,1,0,4,0,1,0,2,2,57,0,0,0,0,0,0,0,0,0,0,0,,214,4,218,284
2,19,NUEVO LEON,25,LINARES,30,HUALAHUISES,829,1,22,45,0,1,2,0,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,,102,4,106,139
2,19,NUEVO LEON,26,GALEANA,31,ITURBIDE,831,2,310,381,1,0,3,1,8,0,0,0,2,0,397,0,0,0,0,0,2,0,0,0,0,0,,1105,37,1142,1344
2,19,NUEVO LEON,26,GALEANA,31,ITURBIDE,832,2,108,223,0,0,0,1,10,0,1,0,1,1,284,0,0,0,0,0,0,1,0,0,0,0,,630,25,655,778
2,19,NUEVO LEON,26,GALEANA,31,ITURBIDE,833,1,95,125,0,0,0,0,1,0,0,0,1,1,109,0,0,0,0,0,0,0,0,0,0,0,,332,8,340,365
2,19,NUEVO LEON,26,GALEANA,31,ITURBIDE,834,1,76,141,0,1,1,0,0,0,0,0,2,0,129,0,0,0,0,0,2,0,0,0,0,0,,352,26,378,428
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,835,3,174,267,1,2,6,4,5,0,1,0,4,32,372,0,0,0,0,0,5,0,0,0,0,0,,873,33,906,1732
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,837,3,194,242,1,2,9,1,5,0,1,0,3,53,396,3,0,0,0,0,4,1,0,0,0,0,,915,42,957,1754
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,838,3,252,279,3,0,12,5,6,0,1,1,3,44,662,0,2,0,1,0,1,0,0,0,0,0,,1272,44,1316,2179
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,839,8,486,633,7,4,14,2,7,1,1,6,9,93,1106,1,3,0,0,1,9,0,0,0,0,0,,2383,88,2471,4848
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,841,7,421,580,0,4,20,7,11,4,0,1,3,128,1563,1,1,0,0,0,8,1,0,1,0,0,,2754,108,2862,4928
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,842,7,414,583,1,5,21,4,7,3,1,10,0,139,1467,0,2,0,0,0,10,2,0,2,0,0,,2671,79,2750,5078
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,843,1,71,114,1,3,3,0,1,0,0,1,0,38,175,0,0,0,0,0,0,0,0,0,0,0,,407,23,430,747
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,844,20,1278,1847,12,45,45,23,19,6,4,31,16,152,3153,1,4,0,0,0,14,1,2,0,1,1,,6655,196,6851,12633
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,845,21,1350,1744,23,12,38,29,29,1,3,16,13,140,3697,2,3,2,1,0,6,1,2,0,0,0,,7112,136,7248,13866
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,846,3,150,207,6,6,1,1,1,0,0,3,3,10,374,0,0,0,1,0,4,1,0,0,0,0,,768,23,791,1712
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,847,3,209,226,1,5,9,5,2,1,5,9,3,9,525,1,6,0,0,0,2,0,0,0,0,0,,1018,22,1040,2068
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,848,1,41,46,1,1,3,0,4,0,0,1,1,2,112,1,0,0,0,0,0,0,0,0,0,0,,213,3,216,433
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,849,3,180,313,2,4,4,1,6,1,1,9,3,9,550,0,1,2,0,0,7,1,0,0,0,0,,1094,25,1119,2227
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,851,1,70,116,1,3,2,0,5,1,0,1,3,18,60,1,0,0,0,0,3,0,0,0,0,0,,284,18,302,613
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,852,1,24,26,0,0,3,0,0,0,0,0,1,5,24,0,0,0,0,0,0,0,0,0,0,0,,83,1,84,165
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,853,1,36,64,0,1,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,,184,18,202,376
2,19,NUEVO LEON,21,SABINAS HIDALGO,33,LAMPAZOS DE NARANJO,854,2,447,176,1,0,3,1,0,0,0,0,1,1,55,0,0,0,0,0,0,0,0,0,0,0,,685,10,695,884
2,19,NUEVO LEON,21,SABINAS HIDALGO,33,LAMPAZOS DE NARANJO,855,2,411,198,0,0,0,0,1,0,0,0,1,0,84,0,0,0,0,0,1,0,0,0,0,0,,696,4,700,927
2,19,NUEVO LEON,21,SABINAS HIDALGO,33,LAMPAZOS DE NARANJO,856,3,783,334,1,2,6,2,1,0,0,0,0,0,120,0,0,0,0,0,1,0,0,0,0,0,,1250,25,1275,1643
2,19,NUEVO LEON,21,SABINAS HIDALGO,33,LAMPAZOS DE NARANJO,857,2,403,269,1,0,1,1,0,0,1,0,2,0,68,0,0,0,0,0,0,0,0,0,0,0,,746,4,750,1016
2,19,NUEVO LEON,25,LINARES,34,LINARES,860,4,405,402,4,7,10,2,75,1,0,2,1,1,404,7,4,0,0,0,0,24,1,0,0,0,,1350,43,1393,2499
2,19,NUEVO LEON,25,LINARES,34,LINARES,861,2,175,139,1,2,0,2,28,1,0,1,0,0,219,1,3,0,0,0,2,8,0,1,0,0,,583,18,601,924
2,19,NUEVO LEON,25,LINARES,34,LINARES,862,2,185,151,1,0,6,2,37,0,0,0,1,1,268,0,2,0,0,0,3,11,0,0,0,0,,668,12,680,1075
2,19,NUEVO LEON,25,LINARES,34,LINARES,863,5,584,454,4,3,6,3,109,1,1,1,0,5,561,3,7,0,1,0,5,32,0,2,0,0,,1782,61,1843,3550
2,19,NUEVO LEON,25,LINARES,34,LINARES,864,5,673,379,2,0,12,6,147,1,0,2,1,0,796,1,2,0,0,2,2,13,0,1,0,0,,2040,36,2076,3700
2,19,NUEVO LEON,25,LINARES,34,LINARES,865,6,680,573,8,1,11,5,189,3,1,1,3,1,986,9,10,0,1,0,2,38,0,4,0,0,,2526,57,2583,4320
2,19,NUEVO LEON,25,LINARES,34,LINARES,866,5,529,375,2,1,4,1,113,0,0,1,3,0,851,5,12,0,2,0,2,17,0,0,0,0,,1918,36,1954,3183
2,19,NUEVO LEON,25,LINARES,34,LINARES,867,2,167,125,1,1,0,0,38,0,0,0,2,1,175,2,3,0,0,0,1,17,0,0,0,0,,533,28,561,1069
2,19,NUEVO LEON,25,LINARES,34,LINARES,868,1,124,79,0,0,1,2,18,0,0,0,1,1,117,0,0,0,0,0,0,5,0,0,0,0,,348,10,358,554
2,19,NUEVO LEON,25,LINARES,34,LINARES,869,3,334,227,5,0,5,3,34,1,2,3,3,1,728,2,1,1,0,0,1,5,0,1,0,0,,1357,20,1377,1354
2,19,NUEVO LEON,25,LINARES,34,LINARES,870,3,329,205,1,5,7,3,55,1,0,1,1,2,279,1,2,0,0,0,1,6,0,0,0,0,,899,22,921,1638
2,19,NUEVO LEON,25,LINARES,34,LINARES,871,3,312,183,2,0,7,1,25,0,1,0,2,1,465,1,7,0,0,0,0,11,0,1,0,0,,1019,20,1039,1642
2,19,NUEVO LEON,25,LINARES,34,LINARES,872,2,202,125,1,1,2,2,22,0,1,1,2,0,292,0,0,0,0,0,0,4,0,0,0,0,,655,19,674,1042
2,19,NUEVO LEON,25,LINARES,34,LINARES,873,2,187,117,1,0,1,3,11,1,0,2,0,1,360,0,1,0,0,0,0,1,0,0,0,0,,686,17,703,1072
2,19,NUEVO LEON,25,LINARES,34,LINARES,874,1,83,43,0,1,1,0,1,0,0,0,1,0,160,0,0,0,0,0,0,0,0,0,0,0,,290,1,291,469
2,19,NUEVO LEON,25,LINARES,34,LINARES,875,1,118,74,0,0,2,2,7,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,,382,7,389,633
2,19,NUEVO LEON,25,LINARES,34,LINARES,876,2,218,139,2,1,0,0,58,0,1,0,0,1,330,1,2,0,0,0,2,8,0,0,0,2,,765,29,794,1283
2,19,NUEVO LEON,25,LINARES,34,LINARES,877,1,92,53,0,0,2,1,12,0,0,0,1,0,136,0,2,0,0,0,0,3,0,0,0,0,,302,9,311,493
2,19,NUEVO LEON,25,LINARES,34,LINARES,878,1,101,55,1,0,4,0,38,0,0,2,0,0,138,0,1,0,0,0,2,10,0,0,0,0,,352,16,368,601
2,19,NUEVO LEON,25,LINARES,34,LINARES,879,2,212,111,3,2,7,2,36,0,0,0,0,1,246,2,5,0,1,0,3,8,0,2,0,0,,641,20,661,1097
2,19,NUEVO LEON,25,LINARES,34,LINARES,880,2,177,115,1,1,19,2,12,0,0,0,0,0,190,1,2,0,0,0,0,3,0,1,0,0,,524,20,544,924
2,19,NUEVO LEON,25,LINARES,34,LINARES,881,3,300,272,3,4,12,1,97,2,1,0,1,0,288,4,11,1,0,0,4,28,1,3,0,0,,1033,37,1070,1848
2,19,NUEVO LEON,25,LINARES,34,LINARES,882,7,785,523,1,3,9,4,166,3,1,3,2,2,930,5,7,0,0,0,0,28,0,2,0,0,,2474,108,2582,4570
2,19,NUEVO LEON,25,LINARES,34,LINARES,883,4,438,320,2,2,10,2,123,0,0,2,3,0,451,6,5,0,0,0,0,19,1,0,0,1,,1385,47,1432,2620
2,19,NUEVO LEON,25,LINARES,34,LINARES,884,2,200,106,0,3,1,2,31,0,0,1,2,0,205,2,1,1,0,0,2,3,0,1,0,0,,561,12,573,1092
2,19,NUEVO LEON,25,LINARES,34,LINARES,885,2,167,129,1,1,2,0,28,1,0,0,1,0,192,4,5,0,0,0,0,6,0,0,0,0,,537,24,561,865
