uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
13009,2011,PRI,C. ADELFA ZUÑIGA FUENTES
13009,NA,NA,C. RANULFO SERRANO Z.
13010,1996,PRI,PROFR. TELESFORO OBREGON LUGO
13010,1999,PRI,PROFR. LORENZO AGUSTIN HERNANDEZ OLGUIN
13010,2002,PAN,C. JULIAN FERNANDO VIVEROS MEDINA
13010,2005,PRI,C. SEVERIANO CLAUDIO ESPINOSA CASTAÑEDA
13010,2008,MXH,M.V.Z. LEONARDO OLGUIN PRADO
13010,2011,PRI,C. PAULINO JAIME REYES GALINDO
13010,NA,NA,C. RUBÉN MÍGUELES NAVARRO
13011,1996,PRI,C. OMEGAR SALAZAR TOVAR
13011,1999,PRD,PROFR. PEDRO NARANJO IBARRA
13011,2002,PRI,C. ALVARO MEDECIGO SANCHEZ
13011,2005,PRI,C. JOEL NOCHEBUENA HERNANDEZ
13011,2008,PRI,C. CLEMENTE SALAZAR OLIVARES
13011,2011,PRI,C. ANTERO NOCHEBUENA HERNANDEZ
13011,NA,NA,C. DARIO SALAZAR F.
13012,1996,PRI,L.A.E. ENRIQUE TELLEZ ROMERO
13012,1999,PAN,LIC. EDMUNDO GREGORIO VALENCIA MONTERRUBIO
13012,2002,PAN,C. JOSE ANTONIO MONTERRUBIO CASTILLO
13012,2005,PAN,C. FRANCISCO JAVIER TELLEZ SANCHEZ
13012,2008,PRI,C. RAUL TELLEZ ROMERO
13012,2011,PNA,C. FRANCISCO JAVIER TELLEZ SANCHEZ
13012,NA,NA,C. PÁNFILO HERNÁNDEZ MENDOZA
13013,1996,PRD,C. EPIGMENIO GONZALEZ BORJA
13013,1999,PRI,C. ENRIQUE RODRIGUEZ TOVAR
13013,2002,PAN,C. FRANCISCO H. LEON TOVAR
13013,2005,PRI,C. MOISES RENE ALVAREZ CHAVEZ
13013,2008,PVEM,C. JULIO CESAR ANGELES MENDOZA
13013,2011,PRD,C. EDGAR REYES MARTINEZ
13013,NA,NA,C. ADOLFO LEÓN R.
13014,1996,PRI,PROFR. SAUL GRANADOS HERNANDEZ
13014,1999,PRI,PROFR. BRIGIDO ESCUDERO ROJAS
13014,2002,PAN,C. HERON ACOSTA MONTAÑO
13014,2005,PAN,C. ALFREDO GRANADOS HERNANDEZ
13014,2008,CONVER.,C. WENCESLAO REVILLA HERNANDEZ
13014,2011,PRI,C. RODRIGO RODRIGUEZ CISNEROS
13014,NA,NA,C. LUIS AQUINO DÍAZ
13015,1996,PRI,C. PAULINO CAMILO MAYORGA MONTER
13015,1999,PRI,PROFR. LUIS VEGA CARDON
13015,2002,PRI,C. FRANCISCO CRUZ CHAVEZ
13015,2005,PRD,C. ISIDRO RAMIREZ REBOLLEDO
13015,2008,MXH,C. INDALECIO TRINIDAD SALAS CRISOSTOMO
13015,2011,PNA,C. JAVIER PEREZ CRUZ
13015,NA,NA,C. HERÓN ESCAMILLA C.
13016,1996,PRI,LIC. MARTIN GUILLERMO HERNANDEZ CASTELAN
13016,1999,PRI,LIC. MANUEL FERMIN RIVERA PERALTA
13016,2002,PRI,C. AGUSTIN CENOBIO CASTELAN
13016,2005,PAN,C. JUAN CARLOS SANCHEZ RIVERA
13016,2008,PRI,C. RICARDO EDUARDO CASTELAN TELLEZ
13016,2011,PNA,C. JOSE GERARDO OLMEDO ARISTA
13016,NA,NA,C. CARLOS MACÍAS ESCORCIA
13017,1996,PRI,C. FERNANDO JUVENTINO BARRIENTOS SANCHEZ
13017,1999,PRI,LIC. NORMA ISIS SANTIAGO DORANTES
13017,2002,PRI,C. ABEL URIBE ROMERO
13017,2005,PRI,C. ARTURO SANTIAGO SANTIAGO
13017,2008,PVEM,C. RICARDO JUAN BENITEZ MARTINEZ
13017,2011,PRI,C. EUSTORGIO SERAFIN BENITEZ GUERRERO
13017,NA,NA,C. MARGARITO LUGO S.
13018,1996,PRI,PROFR. JOSE DOLORES VIGIL ANGELES
13018,1999,PRI,C. ENRIQUE HERNANDEZ HERNANDEZ
13018,2002,PRI,C. FLORINO TREJO BARRERA
13018,2005,PRI,C. FERMIN CASTILLO GONZALEZ
13018,2008,PRD,C. HERIBERTO LOPEZ MARTINEZ
13018,2011,PRI,C. JOSE CARMELO LOPEZ MATA
13018,NA,NA,C. JESÚS P. ANGELES
13019,1996,PRI,PROFR. CRISPIN MARTIN MARTIN
13019,1999,CM,PROFR. RIGOBERTO BARRERA ROJO
13019,2002,PRD,C. JOSE GARCIA ESCAMILLA
13019,2005,PRI,C. CRISTINO URIBE CANO
13019,2008,PRD,C. FRANCISCO LORENZO ALVAREZ
13019,2011,PRI,C. SILVANO RAMOS LOPEZ
13019,NA,NA,C. PABLO FRANCO VALENCIA
13020,1996,PRI,C. GILBERTO HERNANDEZ ESPINOSA
13020,1999,PRD,PROFR. ALEJANDRO RAMIREZ PEREZ
13020,2002,PRD,C. AARON SANTAMARIA DURAN
13020,2005,PRD,C. AURELIO PEDRAZA MONTIEL
13020,2008,PT,C. OCIEL MIRANDA CORONADO
13020,2011,PT,C. BALTAZAR HERNANDEZ DELGADO
13020,NA,NA,C. VÍCTOR FARELA H.
13021,1996,PRI,LIC. JOSE LUIS YAÑEZ AVILES
13021,1999,PRI,LIC. HUMBERTO VERGARA ESPINOSA
13021,2002,PRI,C. GELACIO ORTIZ ISLAS
13021,2005,PRD,C. BULMARO TORRES ROSALES
13021,2008,CM,C. JOSE ALEJANDRO REYES ORTEGA
13021,2011,PRI,C. ALEJANDRO GONZALEZ MENDEZ
13021,NA,NA,C. ROSENDO FLORES PÉREZ
13022,1996,PRI,LIC. LUIS CASTELAZO ISLAS
13022,1999,PRI,C. FRANCISCO MONTIEL LEON
13022,2002,PRI,C. CARMINA ORTIZ DE LA ROSA
13022,2005,PT,C. MIGUEL ANGEL MONTIEL IBARRA
13022,2008,MXH,C. SERGIO GUADALUPE AMADOR PEREZ
13022,2011,PRI,C. CARLOS SANTILLAN MUÑOZ
13022,NA,NA,C. JOAQUÍN BADILLO SALAZAR
13023,1996,PRD,C. VICTOR GALVEZ OROZCO
13023,1999,PRD,PROFR. MARTINIANO GONZALEZ LOPEZ
13023,2002,PRI,C. NICOLAS PONCE SANTIAGO
13023,2005,PRD,C. LUCAS PABLO GUZMAN ISIDRO
13023,2008,MXH,C. AARON MOISES VALENZUELA RODRIGUEZ
13023,2011,PRI,C. JOEL GONZALEZ GOMEZ
13023,NA,NA,C. JOSÉ GONZÁLEZ GLEZ
13024,1996,PRI,C. JUAN ALVARADO JARILLO
13024,1999,PRI,C. GENARO ROSALES ARRIAGA
13024,2002,PRI,C. PABLO OCTAVIO OLVERA SANCHEZ
13024,2005,PAN,C. ROBERTO MUÑOZ LICONA
13024,2008,MXH,C. ALVARO LOPEZ VACA
13024,2011,PRI,C. BLANCA JUAREZ MORA
13024,NA,NA,C. CONSUELO VELÁZQUEZ SOSA
13025,1996,PRI,C. HILARION ORTEGA CASTELAN
13025,1999,PRI,PROFR. RAUL HERNANDEZ VITE
13025,2002,PRI,C. PERFECTO DE LA CRUZ ALVARADO
13025,2005,PRD,C. ANTONIO CONTRERAS RAMIREZ
13025,2008,MXH,C. NOEL MEDECIGO SANCHEZ
13025,2011,CONVER.,C. FELIPE JUAREZ RAMIREZ
13025,NA,NA,C. JOAQUÍN LEINES RAMOS
13026,1996,PRD,C. JUAN BUSTAMANTE CRUZ
13026,1999,PRD,C. JUAN MARTINEZ DOLORES
13026,2002,PRI,C. ALFREDO FAYAD OROZCO
13026,2005,PRI,C. IMELDE ESCUDERO PEREZ
13026,2008,PRD,C. FERMIN GABINO BRANDI
13026,2011,PRD,C. HECTOR MARTINEZ GALINDO
13026,NA,NA,C. JOSÉ IRAÍS GONZÁLEZ G.
13027,1996,PRI,PROFR. JOSE ROLANDO SEVILLA CARRANZA
13027,1999,PRI,PROFR. SALI BASS ARROYO
13027,2002,PRI,C. ALEJANDRO ESCOBAR LEYVA
13027,2005,PRD,C. PLINIO ISLAS OLIVARES
13027,2008,PVEM,C. FREDY LAU RIOS
13027,2011,PRI,C. RUPERTO MANILLA VIGUERAS
13027,NA,NA,C. JOSÉ ESCOBAR GÓMEZ
13028,1996,PRI,DR. JOSE LUIS FAYAD MEDINA
13028,1999,PRI,LIC. CARLOS FAYAD RUIZ
13028,2002,PAN,C. JOSE ALFREDO SAN ROMAN DUVAL
13028,2005,PRD,C. MARCO ANTONIO RAMOS MOGUEL
13028,2008,PAN,C. ALEJANDRO NAVA SOTO
13028,2011,CONVER.,C. JOSE ALFREDO SAN ROMAN DUVAL
13028,NA,NA,C. ANGEL QUINTERO HERNÁNDEZ
13029,1996,PRI,LIC. JOSE ALFREDO LUGO GIL
13029,1999,PRI,M.V.Z. JESUS ALBERTO PACHECO Y ROJAS
13029,2002,PAN,C. RODOLFO A. MORENO GONZALEZ
13029,2005,PRI,C. JUAN FRANCISCO MENDOZA GUERRERO
13029,2008,MXH,C. GERARDO TORRES STRINGHINI
13029,2011,PVEM,C. FERNANDO JIMENEZ URIBE
13029,NA,NA,C. IGNACIO GARCÍA VILLEGAS
13030,1996,PRI,C.P. HERMILO RAMON BRAVO OLGUIN
13030,1999,PRI,ING. CIRILO HERNANDEZ QUEZADA
13030,2002,PRI,C. CARLOS FELIPE HERNANDEZ
13030,2005,PRD,C. JOSE MANUEL ZUÑIGA GUERRERO
13030,2008,MXH,C. HERIBERTO LUGO GONZALEZ
13030,2011,PAN,C. CIPRIANO CHARREZ PEDRAZA
13030,NA,NA,C. JOSÉ TREJO CADENA
13031,1996,PRI,C. JOSAFAT ESTRADA MAYORGA
13031,1999,PRI,C. LEONEL ROJO MUÑOZ
13031,2002,PRI,C. JAVIER RUBIO HERNANDEZ
13031,2005,PRD,C. ANTONIO AGUILAR HERNANDEZ
13031,2008,PRD,C. SALVADOR VIDARTE SANDOVAL
13031,2011,PRI,C. CLAUDIO SALAS GARCIA
13031,NA,NA,C. RITO GUERRERO ORDUÑO
13032,1996,PRI,C. VALERIANO GARCIA HERNANDEZ
13032,1999,PRI,ING. HERMILO HERNANDEZ MONTERRUBIO
13032,2002,PRI,C. PEDRO ROMAN BEETO ROMERO
13032,2005,PRD,C. GUILLERMO AMADOR LARA
13032,2008,PRD,C. CONCEPCION AMADOR LARA
13032,2011,PRI,C. HIPOLITO HERNANDEZ AQUINO
13032,NA,NA,C. EPIGMENIO BUSTOS HDEZ
13033,1996,PRI,PROFR. EDGAR SALCEDO RANGEL
13033,1999,PRI,LIC. ELMER CESPEDES GALINDO
13033,2002,PRI,LIC. HILARIO MARIN HERNANDEZ
13033,2005,PRI,C. IDALID ZAPATA PEREZ
13033,2008,PRD,C. NOE ZAPATA SANCHEZ
13033,2011,PRI,C. LETICIA SANTOS SALCEDO
13033,NA,NA,C. ELEUTERIO LUGO
13034,1996,PAN,C. ALFONSO MARTINEZ SEVERIANO
13034,1999,PRI,C. MAGDALENO BARRERA BADILLO
13034,2002,PRD,C. MIGUEL ANGEL VARGAS MARTINEZ
13034,2005,PRI,C. ROGELIO MELO VARGAS
13034,2008,PRI,C. OSVALDO BUSTOS VARGAS
13034,2011,PRI,C. SABULON MELO VARGAS
13034,NA,NA,C. FILIGONIO MARIN H.
13035,1996,PRI,C. FELIX GONZALO TENORIO ORTEGA
13035,1999,PAN,C. ERNESTO HUAZO BADILLO
13035,2002,PAN,C. ROBERTO ELIGIO LEYVA SOSA
13035,2005,PRI,C. JOSE LUIS TENORIO ROMERO
13035,2008,PRD,C. IRINEO ROJAS GUZMAN
13035,2011,PNA,C. MARCELINO CARVAJAL OLIVER
13035,NA,NA,C. JESÚS HERNÁNDEZ PÉREZ
13036,1996,PRI,C. PEDRO MOLANO BADILLO
13036,1999,PAN,C. CESAR BENITEZ NOCHEBUENA
13036,2002,COALICIÓN,C. PEDRO MELECIO OLIVARES ARELLANO
13036,2005,PAN,C. JOSE MARIA ORDAZ PEREZ
13036,2008,PAN,C. ROBERTO ORTEGA TELLEZ
13036,2011,PRI,C. PEDRO MELESIO OLIVARES ARELLANO
13036,NA,NA,PROFR. ANGEL CERÓN LÓPEZ
13037,1996,PRI,C. PEDRO MOLANO BADILLO
13037,1999,PRI,PROFR. HORACIO TREJO BADILLO
13037,2002,PRI,C. CRISOFORO TORRES MEJIA
13037,2005,PRI,C. EUTIQUIO BADILLO RUIZ
13037,2008,PRD,C. GABINO LOPEZ HERNANDEZ
13037,2011,PRD,C. WILIBALDO LOPEZ CERVANTES
13037,NA,NA,C. HUMBERTO PÉREZ BAENA
13038,1996,PRI,ARQ. CARLOS ALBERTO RAMIREZ MATEOS
13038,1999,PRI,ING. RAMON HERNANDEZ CORONA
13038,2002,PRI,C. JULIO PALAFOX CABRERA
13038,2005,PRD,C. VIRGINIA MEJIA BRISEÑO
13038,2008,MXH,C. JOSE TEJEDA TOVAR
13038,2011,PRD,C. GUILLERMO HERNANDEZ MORALES
13038,NA,NA,C. HUMBERTO PÉREZ BAENA
13039,1996,PRI,LIC. FELIPE LABASTIDA DOMINGUEZ
13039,1999,PRI,C. ANGELINA ROSA BULOS ISLAS
13039,2002,PRI,C. GERARDO MORENO MOEDANO
13039,2005,PRI,C. RAFAEL AMADOR MONTIEL
13039,2008,PAN,C. OMAR MARIANO ARTURO SKEWES
13039,2011,PNA,C. CAMILO NAVA ROSALES
13039,NA,NA,C. RODOLFO LUNA SAMPERIO
13040,1996,PRI,C. CARLOS RUBIO GARCIA
13040,1999,PRI,C. MIGUEL ANGEL CERVANTES VILLEDA
13040,2002,PRD,C. GABRIEL HERNANDEZ LOZANO
13040,2005,PRD,C. MIGUEL ANGEL CERVANTES VILLEDA
13040,2008,PRD,C. ISABEL CRISTINA CEBALLOS GARCIA
13040,2011,PRD,C. MARGARITA RAMOS VILLEDA
13040,NA,NA,C. DARÍO GUTIÉRREZ RANGEL
13041,1996,PRI,C. PABLO SERRANO GOMEZ
13041,1999,PRI,C.P. OSCAR CERON CANDELARIA
13041,2002,PRI,C. ARISTEO CALVA VALDEZ
13041,2005,PAN,C. ELEAZAR ROBERTO SERRANO ANGELES
13041,2008,MXH,C. PERFECTO ROGELIO NERIA CALVA
13041,2011,PRI,C. ISIDORO MONROY REYES
13041,NA,NA,C. RANULFO CALVA CERÓN
13042,1996,PRI,LIC. AURELIO SILVA RAMIREZ
13042,1999,PT,C. ALFONSO LORENZO ABREGO VELAZCO
13042,2002,COALICIÓN,ING. JOSE ALFREDO LOZANO CANO
13042,2005,PRI,C. JOSE MERCADO REYES
13042,2008,MXH,C. JOSE LUIS ESPINOSA SILVA
13042,2011,UPH,C. GABRIEL NERY HERNANDEZ VALDEZ
13042,NA,NA,C. ALFONSO VITE SALAZAR
13043,1996,PRI,PROFRA. EVANGELINA FEDERICO MARTINEZ
13043,1999,PRI,C. ERICK TORRES GARCIA
13043,2002,PRI,C. SABINO OLGUIN CHAVEZ
13043,2005,PRD,C. JOSE LUIS CRUZ GARCIA
13043,2008,PRI,C. NICOLAS GONZALEZ ELIZALDE
13043,2011,PRI,C. EINAR SEVERIANO TORRES LEON
13043,NA,NA,C. DARÍO FEDERICO C.
13044,1996,PRI,LIC. CESAR BRAVO LEAL
13044,1999,PAN,C. FELIPE LOPEZ RAMIREZ
13044,2002,PAN,C. FAUSTINO LICONA CERON
13044,2005,PRI,C. HERMILO BRAVO LEAL
13044,2008,PVEM,C. JUAN RAUL BASURTO DORANTES
13044,2011,PVEM,C. ADOLFO OCHOA CHAVEZ
13044,NA,NA,C. RAYMUNDO SALGADO CHÁVEZ
13045,1996,PRI,C. IRAIS GARCIA SAMPERIO
13045,1999,PRI,ING. JOSE CALDERON MANCILLA
13045,2002,PAN,C. JOSE ANTONIO PEREZ ANAYA
13045,2005,PAN,C. JOSE LUIS ORDAZ RIOS
13045,2008,MXH,C. GERARDO MANUEL ARCEGA DOMINGUEZ
13045,2011,PRI,C. JUAN CARLOS ZARCO CRUZ
13045,NA,NA,C. DAVID MANNING ESQUIVEL
13046,1996,PRI,C. FRANCISCO SAAB MORALES
13046,1999,PRI,ING. JUSTINO HERNANDEZ AMADOR
13046,2002,PAN,C. ANDRES ZUVIRI RIVERA
13046,2005,PRI,C. MARTIN ADOLFO RAMIREZ SOSA
13046,2008,PRI,C. MANUEL DE JESUS MORALES PALACIOS
13046,2011,PRI,C. MANUEL DE JESUS RIVERA FERNANDEZ
13046,NA,NA,C. PASTOR SÁNCHEZ MANTECA
13047,1996,PRI,C. JOSE NAVA MARTINEZ
13047,1999,PRI,PROFR. ARMANDO TREJO GUTIERREZ
13047,2002,PAN,C. CARLOS REINOL TREJO CASAS
13047,2005,PAN,C. ENRIQUE CHAVEZ TREJO
13047,2008,PAN,C. OLGA HERNANDEZ MARTINEZ
13047,2011,PAN,C. FRANCISCO CASAS CHAVEZ
13047,NA,NA,C. CONSTANTINO LORA LÓPEZ
13048,1996,PRI,LIC. JUAN MANUEL SEPULVEDA FAYAD
13048,1999,PAN,ING. JOSE ANTONIO TALLERIA BELTRAN
13048,2002,PRI,LIC. ALBERTO MELENDEZ APODACA
13048,2005,PRI,C. OMAR FAYAD MENESES
13048,2008,MXH,C. JOSE FRANCISCO OLVERA RUIZ
13048,2011,PRI,C. ELEAZAR GARCIA SANCHEZ
13048,NA,NA,C. HUMBERTO VELASCO A.
13049,1996,PRI,C. TELESFORO MARTELL HERNANDEZ
13049,1999,PRI,C. ARNULFO ARROYO SAGAHON
13049,2002,PAN,C. FELIPE CERVANTES CRUZ
13049,2005,PRI,C. VICENTE GARCIA TORRES
13049,2008,PRI,C. RENATO ACUÑA SALINAS
13049,2011,PAN,C. JOSE LUIS DAVALOS LOPEZ
13049,NA,NA,C. RAFAEL RUBIO MORALES
13050,1996,PRI,PROFR. MANUEL CERON CALVA
13050,1999,PAN,C. JUAN MANUEL ALAMILLA VILLEDA
13050,2002,PAN,C. ANTONIO ZUÑIGA DIAZ
13050,2005,PRD,C. ROSENDO GUTIERREZ GARCIA
13050,2008,MXH,C. SAUL NERIA REYES
13050,2011,PT,C. ALFREDO ZUÑIGA AVILES
13050,NA,NA,C. JOEL PÉREZ ESTRADA
13051,1996,PRI,C. MARIA GUADALUPE BAÑOS MADRID
13051,1999,PRI,C. VICTOR ISLAS MORALES
13051,2002,PRI,C. SALVADOR LICONA RAMIREZ
13051,2005,PRI,C. ALEJANDRO ISLAS PEREZ
13051,2008,PRI,C. BENIGNO MIGUEL ESCAMILLA BAÑOS
13051,2011,PRI,C. FILIBERTO HERNANDEZ MONZALVO
13051,NA,NA,C. CRUZ ARELLANO SÁNCHEZ
13052,1996,PRI,C. JORGE GONZALEZ CORTES
13052,1999,PRI,C. HECTOR OLVERA GONZALEZ
13052,2002,PRD,C. ERNESTO HINOJOSA HERNANDEZ
13052,2005,PAN,C. MAURO LOPEZ PACHECO
13052,2008,MXH,C. SEVERIANO LOPEZ OLVERA
13052,2011,PRI,C. BELEN ARTURO HERNANDEZ MAXIMO
13052,NA,NA,C. RAMÓN GARCÍA CRUZ
13053,1996,PRI,C. SALVADOR CRUZ ORTIZ
13053,1999,PRI,PROFR. DAGOBERTO ISLAS TREJO
13053,2002,PRI,C. EMILSE MIRANDA MUNIVE
13053,2005,PRD,C. DOROTEO GARCIA TOLENTINO
13053,2008,PRD,C. ISMAEL VAZQUEZ CABAÑAS
13053,2011,PRD,C. SERGIO GARCIA MONTER
13053,NA,NA,C. ENRIQUE GARCÍA BENGOA
13054,1996,PRI,LIC. HUMBERTO CALIXTO MENDOZA
13054,1999,PRI,PROFR. ARTEMIO SANTIAGO RAMIREZ
13054,2002,PRD,C. GASTON PEREZ ACOSTA
13054,2005,PRD,C. VICTOR CARDOZO CAMARGO
13054,2008,MXH,C. ABRAHAM CAMARGO MERA
13054,2011,PRD,C. ISMAEL MARTINEZ CRUZ
13054,NA,NA,C. EUSEBIO ESCAMILLA A.
13055,1996,PRI,PROFR. LUIS FROYLAN ANGELES HERNANDEZ
13055,1999,PRI,ARQ. FIDENCIO GACHUZ RAMIREZ
13055,2002,PRI,C. PAULINO ALDANA CAMARGO
13055,2005,PRI,C. GREGORIO JAEN GASPAR
13055,2008,PRI,C. CLISERIO RAMIREZ MENDOZA
13055,2011,PRI,C. FIDENCIO GACHUZ RAMIREZ
13055,NA,NA,C. BENITO ANGELES CRUZ
13056,1996,PRI,LIC. EVARISTO HORACIO ISLAS DIAZ
13056,1999,PAN,DR. JESUS ERASMO OCADIZ FRANCO
13056,2002,PAN,C. JUAN ANTONIO VERA JARDINEZ
13056,2005,PRI,C. EVARISTO HORACIO ISLAS DIAZ
13056,2008,MXH,C. HECTOR GARCIA DIAZ
13056,2011,JPH,C. JESUS ALBERTO AGUILAR HERNANDEZ
13056,NA,NA,C. AGUSTÍN LIRA CASTAÑEDA
13057,1996,PRI,C. ANGEL TABOADA GOMEZ
13057,1999,PT,C. MARIO CERON SANCHEZ
13057,2002,PVEM,C. ESTEBAN TEJEDA GONZALEZ
13057,2005,PRI,C. JOSE APOLINAR LOPEZ OSORIO
13057,2008,PAN,C. ROMAN ALVAREZ CHAVARRIA
13057,2011,PRI,C. JOSE LEON LOPEZ
13057,NA,NA,C. GERMÁN RAMÍREZ MONTAÑO
13058,1996,PRI,PROFR. FAUSTO TREJO HERNANDEZ
13058,1999,PRI,C. JAIME CRUZ VAZQUEZ
13058,2002,PAN,C. EULOGIO RESENDIZ RESENDIZ
13058,2005,PRD,C. GONZALO CALLEJAS UREÑA
13058,2008,PRD,C. ARTURO RAMIREZ MENDOZA
13058,2011,PRD,C. ALBERTO SANCHEZ GONZALEZ
13058,NA,NA,C. FELIPE HERNÁNDEZ J.
13059,1996,PRI,PROFR. JAIME DIAZ ROJO
13059,1999,PRD,C. GUDELIO URIBE URIBE
13059,2002,COALICIÓN,C. FRANCISCO ENDONIO JUAREZ
13059,2005,PRD,C. GUDELIO URIBE URIBE
13059,2008,PVEM,C. PEDRO GEREMIAS VIRUEL RAMIREZ
13059,2011,PVEM,C. MAURICIO TREJO MEJIA
13059,NA,NA,C. ALBERTO ROJO BARRANCO
13060,1996,PRI,PROFR. CELESTINO PEDRO VARGAS RANGEL
13060,1999,PRI,C. EMILIANO MIRANDA MIRANDA
13060,2002,PRI,C. MIGUEL RIVERO ACOSTA
13060,2005,PRD,C. JOSE CRUZ LOPEZ HERNANDEZ
13060,2008,MXH,C. PEDRO ALEJANDRO LICONA OSORIO
13060,2011,PAN,C. ALEJANDRO BARRANCO FLORES
13060,NA,NA,C. IGNACIO FLORES MENDOZA
13061,1996,PRI,LIC. JOSE PABLO GUILLERMO URIBE MUÑOZ
13061,1999,PAN,C. ALFONSO ROLDAN MELO
13061,2002,PRI,C. JUAN FRANCISCO MONTAÑO LOPEZ
13061,2005,PRI,C. ODILON SANCHEZ SILVA
13061,2008,MXH,LIC. JOSE LEONCIO PINEDA GODOS
13061,2011,PRI,C. ALBERTO FRANCO RAMIREZ
13061,NA,NA,C. PABLO LAGUNA RAMOS
13062,1996,PRI,C. TIRZO MARTINEZ HERNANDEZ
13062,1999,PRI,C. PEDRO MARTINEZ DIONISIO
13062,2002,PRI,C. FELIPE VILLEDA VELAZQUEZ
13062,2005,PRI,C. MARTIN PEREZ SIERRA
13062,2008,PRI,C. JOSE JUAN VIGGIANO AUSTRIA
13062,2011,PRI,C. HILARIO MENDOZA BENITO
13062,NA,NA,C. RAÚL CERVANTES MTZ.
13063,1996,PRI,C. SALVADOR ROJAS SALGADO
13063,1999,PRI,C. VICENTE CHAVEZ SANCHEZ
13063,2002,PAN,C. JESUS ORTIZ CANO
13063,2005,PRI,C. GUILLERMO SERGIO CABRERA VIVAR
13063,2008,MXH,C. ROSALIO SANTANA VELAZQUEZ
13063,2011,PRI,C. FERNANDO MIRANDA TORRES
13063,NA,NA,C. JAVIER SALGADO MONROY
13064,1996,PRI,C. NEXTOR SANCHEZ BARRERA
13064,1999,PRI,C. HUMBERTO JIMENEZ GARCIA
