uniqueid,year,incumbent_party_Horacio
13023,2005,PRD
13023,2008,PRI_PANAL
13023,2011,PRI
13023,2016,NA
13024,1996,PRI
13024,1999,PRI
13024,2002,PRI
13024,2005,PAN
13024,2008,PRI_PANAL
13024,2011,PRI
13024,2016,NA
13025,1996,PRI
13025,1999,PRI
13025,2002,PRI
13025,2005,PRD
13025,2008,PRI_PANAL
13025,2011,MC
13025,2016,NA
13026,1996,PRD
13026,1999,PRI
13026,2002,PRI
13026,2005,PRD
13026,2011,PRD
13026,2016,NA
13027,1996,PRI
13027,1999,PRI
13027,2002,PRI
13027,2005,PRD
13027,2008,PVEM
13027,2011,PRI
13027,2016,NA
13028,1996,PRI
13028,1999,PRI
13028,2002,PAN
13028,2005,PRD
13028,2008,PAN
13028,2011,MC
13028,2016,NA
13029,1996,PRI
13029,1999,PRI
13029,2002,PAN
13029,2005,PRI
13029,2008,PRI_PANAL
13029,2011,PVEM
13029,2016,NA
13030,1996,PRI
13030,1999,PRI
13030,2002,PRI
13030,2005,PRI_PANAL
13030,2008,PRI_PANAL
13030,2011,PAN
13030,2016,NA
13031,1996,PRI
13031,1999,PRI
13031,2002,PRI
13031,2005,PRD
13031,2008,PRD
13031,2011,PRI
13031,2016,NA
13032,1996,PRI
13032,1999,PRI
13032,2002,PRI
13032,2005,PRD
13032,2008,PRD
13032,2011,PRI
13032,2016,NA
13033,1996,PRI
13033,1999,PRI
13033,2002,PRI
13033,2005,PRI
13033,2008,PRD
13033,2011,PRI
13033,2016,NA
13034,1996,PAN
13034,1999,PRI
13034,2002,PRD
13034,2005,PRI
13034,2008,PRI
13034,2011,PRI
13034,2016,NA
13035,1996,PRI
13035,1999,PAN
13035,2002,PAN
13035,2005,PRI
13035,2008,PRD
13035,2011,PANAL
13035,2016,NA
13036,1996,PRI
13036,1999,PAN
13036,2002,PRI_PVEM
13036,2005,PAN
13036,2008,PAN
13036,2011,PRI
13036,2016,NA
13037,1996,PRI
13037,1999,PRI
13037,2002,PRI_PVEM
13037,2005,PRI
13037,2008,PRD
13037,2011,PAN_PRD
13037,2016,NA
13038,1996,PRI
13038,1999,PRI
13038,2002,PRI
13038,2005,PRD
13038,2008,PRI_PANAL
13038,2011,PAN_PRD
13038,2016,NA
13039,1996,PRI
13039,1999,PRI
13039,2002,PRI
13039,2005,PRI
13039,2008,PAN
13039,2011,PRI_PVEM
13039,2016,NA
13040,1996,PRI
13040,1999,PRI
13040,2002,PRD
13040,2005,PRD
13040,2008,PRD
13040,2011,PRD
13040,2016,NA
13041,1996,PRI
13041,1999,PRI
13041,2002,PRI
13041,2005,PAN
13041,2008,PRI_PANAL
13041,2011,PRI
13041,2016,NA
13042,1996,PRI
13042,1999,PT
13042,2002,PRI_PVEM
13042,2005,PRI
13042,2008,PRI_PANAL
13042,2011,PAN_PRD
13042,2016,NA
13043,1996,PRI
13043,1999,PRI
13043,2002,PRI
13043,2005,PRD
13043,2008,PRI
13043,2011,PRI
13043,2016,NA
13044,1996,PRI
13044,1999,PAN
13044,2002,PAN
13044,2005,PRI
13044,2008,PVEM
13044,2011,PVEM
13044,2016,NA
13045,1996,PRI
13045,1999,PRI
13045,2002,PAN
13045,2005,PAN
13045,2008,PRI_PANAL
13045,2011,PRI_PVEM
13045,2016,NA
13046,1996,PRI
13046,1999,PRI
13046,2002,PAN
13046,2005,PRI
13046,2008,PRI
13046,2011,PRI
13046,2016,NA
13047,1996,PRI
13047,1999,PRI
13047,2002,PAN
13047,2005,PAN
13047,2008,PAN
13047,2011,PAN
13047,2016,NA
13048,1996,PRI
13048,1999,PAN
13048,2002,PRI
13048,2005,PRI
13048,2008,PRI_PANAL
13048,2011,PRI_PVEM
13048,2016,NA
13049,1996,PRI
13049,1999,PRI
13049,2002,PAN
13049,2005,PRI
13049,2008,PRI
13049,2011,PAN_PRD
13049,2016,NA
13050,1996,PRI
13050,1999,PAN
13050,2002,PAN
13050,2005,PRD
13050,2008,PRI_PANAL
13050,2011,PT_MC
13050,2016,NA
13051,1996,PRI
13051,1999,PRI
13051,2002,PRI
13051,2005,PRI
13051,2008,PRI
13051,2011,PRI_PVEM
13051,2016,NA
13052,1996,PRI
13052,1999,PRI
13052,2002,PRD
13052,2005,PAN
13052,2008,PRI_PANAL
13052,2011,PRI
13052,2016,NA
13053,1996,PRI
13053,1999,PRI
13053,2002,PRI
13053,2005,PRD
13053,2008,PRD
13053,2011,PRD
13053,2016,NA
13054,1996,PRI
13054,1999,PRI
13054,2002,PRD
13054,2005,PRD
13054,2008,PRI_PANAL
13054,2011,PRD
13054,2016,NA
13055,1996,PRI
13055,1999,PRI
13055,2002,PRI
13055,2005,PRI
13055,2008,PRI
13055,2011,PRI
13055,2016,NA
13056,1996,PRI
13056,1999,PAN
13056,2002,PAN
13056,2005,PRI
13056,2008,PRI_PANAL
13056,2016,NA
13057,1996,PRI
13057,1999,PT
13057,2002,PVEM
13057,2005,PRI
13057,2008,PAN
13057,2011,PRI
13057,2016,NA
13058,1996,PRI
13058,1999,PRI
13058,2002,PAN
13058,2005,PRD
13058,2008,PRD
13058,2011,PRD
13058,2016,NA
13059,1996,PRI
13059,1999,PRD
13059,2002,PRI_PVEM
13059,2005,PRD
13059,2008,PVEM
13059,2011,PVEM
13059,2016,NA
13060,1996,PRI
13060,1999,PRI
13060,2002,PRI
13060,2005,PRD
13060,2008,PRI_PANAL
13060,2011,PAN
13060,2016,NA
13061,1996,PRI
13061,1999,PAN
13061,2002,PRI
13061,2005,PRI
13061,2008,PRI_PANAL
13061,2011,PRI
13061,2016,NA
13062,1996,PRI
13062,1999,PRI
13062,2002,PRI
13062,2005,PRI
13062,2008,PRI
13062,2011,PRI
13062,2016,NA
13063,1996,PRI
13063,1999,PRI
13063,2002,PAN
13063,2005,PRI
13063,2008,PRI_PANAL
13063,2011,PRI_PVEM
13063,2016,NA
13064,1996,PRI
13064,1999,PRI
13064,2002,PRI
13064,2005,PAN
13064,2008,PRI_PANAL
13064,2011,PRI
13064,2016,NA
13065,1996,PRD
13065,1999,PRI
13065,2002,PRI
13065,2005,PT
13065,2008,PRI_PANAL
13065,2011,PT
13065,2016,NA
13066,1996,PRD
13066,1999,PRI
13066,2002,PRI_PVEM
13066,2005,PAN
13066,2008,PRI_PANAL
13066,2011,PANAL
13066,2016,NA
13067,1996,PRD
13067,1999,PRI
13067,2002,PRD
13067,2005,PRD
13067,2008,PRI_PANAL
13067,2011,PAN
13067,2016,NA
13068,1996,PRI
13068,1999,PRI
13068,2002,PRI
13068,2005,PRI
13068,2008,PRI
13068,2011,PAN_PRD
13068,2016,NA
13069,1996,PRI
13069,1999,PRI
13069,2002,PAN
13069,2005,PRI
13069,2008,PRI_PANAL
13069,2011,PRI
13069,2016,NA
13070,1996,PRI
13070,1999,PRI
13070,2002,PRD
13070,2005,PRI
13070,2008,PRD
13070,2011,PRI
13070,2016,NA
13071,1996,PRI
13071,1999,PRI
13071,2002,PRI
13071,2005,PRD
13071,2008,PRI_PANAL
13071,2011,PRI
13071,2016,NA
13072,1996,PRI
13072,1999,PRI
13072,2002,PAN
13072,2005,PRI
13072,2008,PRI
13072,2011,PAN
13072,2016,NA
13073,1996,PRI
13073,1999,PRI
13073,2002,PRI
13073,2005,PRI
13073,2008,PAN
13073,2011,PAN
13073,2016,NA
13074,1996,PRD
13074,1999,PRD
13074,2002,PRI
13074,2005,PRD
13074,2008,PAN
13074,2011,PT
13074,2016,NA
13075,1996,PAN
13075,1999,PAN
13075,2002,PRI
13075,2005,PVEM
13075,2008,PRI_PANAL
13075,2011,PRI
13075,2016,NA
13076,1996,PRD
13076,1999,PRI
13076,2002,PAN
13076,2005,PRI
13076,2008,PRI_PANAL
13076,2011,PRI_PVEM
13076,2016,NA
13077,1996,PRI
13077,1999,PAN
13077,2002,PRI
13077,2005,PRD
13077,2008,PRI_PANAL
13077,2011,PAN
13077,2016,NA
13078,1996,PRI
13078,1999,PRI
13078,2002,PRI
13078,2005,PAN
13078,2008,PRD
13078,2011,PRI
13078,2016,NA
13079,1996,PRI
13079,1999,PRI
13079,2002,PRI
13079,2005,PVEM
13079,2008,PT
13079,2016,NA
13080,1996,PRI
13080,1999,PT
13080,2002,PRI
13080,2005,PAN
13080,2008,PRI_PANAL
13080,2011,PRD
13080,2016,NA
13081,1996,PRI
13081,1999,PRI
13081,2002,PAN
13081,2005,PAN
13081,2008,PRI_PANAL
13081,2011,PRI
13081,2016,NA
13082,1996,PRI
13082,1999,PRI
13082,2002,PRI
13082,2005,PAN
13082,2008,PRI_PANAL
13082,2011,PRI
13082,2016,NA
13083,1996,PRI
13083,1999,PRI
13083,2002,PRI
13083,2005,PRI
13083,2008,PRI
13083,2011,PRI
13083,2016,NA
13084,1996,PRI
13084,1999,PRI
13084,2002,PAN
13084,2005,PRD
13084,2011,PRI
13084,2016,NA
