CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PRI_PT_PVEM_NVA_ALIANZA,PRI_PT_PVEM,PRI_PT_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PT_PVEM_NVA_ALIANZA,PRI_PT,PRI_PVEM,PRI_NVA_ALIANZA,PT_PVEM,PT_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,445,3,532,245,9,14,77,112,76,25,22,2,0,0,2,0,1,4,1,0,0,2,,,,,,,,0,1124,25,1149,1889
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,446,2,286,200,17,8,20,53,45,16,124,0,0,3,0,0,0,0,2,1,0,1,,,,,,,,0,776,28,804,1399
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,447,3,287,117,56,10,25,47,96,18,32,0,0,2,1,0,0,1,2,0,0,0,,,,,,,,4,694,25,723,2157
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,448,2,251,182,23,14,31,16,49,6,30,1,0,0,0,0,1,1,0,0,0,1,,,,,,,,0,606,19,625,1071
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,449,3,265,268,30,43,93,69,72,77,42,2,1,3,1,1,1,0,0,0,0,0,,,,,,,,1,968,49,1018,2083
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,450,2,174,191,21,21,35,30,35,36,11,0,2,0,2,0,0,3,2,0,0,0,,,,,,,,0,563,22,585,1145
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,451,1,141,93,5,33,10,6,12,12,10,0,2,0,0,0,0,2,0,0,0,1,,,,,,,,0,327,13,340,639
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,338,3,448,156,8,12,9,38,237,27,40,0,0,2,1,1,0,1,5,0,0,0,,,,,,,,1,985,42,1028,1692
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,339,3,491,155,4,10,15,47,219,17,17,5,0,3,1,0,0,0,6,0,0,3,,,,,,,,0,993,27,1020,1547
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,340,3,322,348,3,14,30,16,259,19,74,1,0,0,1,0,0,1,4,0,0,0,,,,,,,,1,1092,19,1112,1603
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,341,3,561,219,6,12,21,15,336,34,67,1,0,1,0,0,1,1,5,0,0,3,,,,,,,,0,1283,39,1322,1847
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,342,2,332,195,6,9,39,7,424,21,9,0,0,0,0,0,1,7,0,0,0,0,,,,,,,,0,1050,37,1087,1468
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,343,4,615,407,17,12,35,174,600,40,22,12,0,2,3,0,1,1,14,0,0,3,,,,,,,,0,1958,49,2007,2785
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,344,4,449,404,11,26,34,15,513,37,36,3,1,2,3,0,1,0,6,3,0,4,,,,,,,,4,1548,49,1601,2394
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,345,3,280,348,18,14,31,6,497,26,25,0,1,1,3,0,0,4,3,0,0,0,,,,,,,,0,1257,24,1281,2118
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,346,3,360,259,6,6,10,6,425,21,14,2,0,1,2,1,0,0,17,0,0,0,,,,,,,,2,1130,43,1175,1755
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,347,4,742,212,6,8,31,8,703,21,16,10,0,7,4,0,1,3,25,0,0,2,,,,,,,,0,1799,46,1845,2380
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,348,3,352,170,52,10,14,7,307,22,49,3,0,1,1,0,0,0,7,0,0,0,,,,,,,,0,995,28,1023,1557
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,349,4,511,277,26,9,18,9,347,34,57,0,0,2,2,0,0,0,10,0,0,3,,,,,,,,0,1305,45,1350,2265
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,350,4,505,301,21,12,24,15,451,29,21,5,1,2,2,0,2,2,9,0,1,2,,,,,,,,2,1405,44,1451,2428
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,351,2,233,200,8,5,33,7,301,41,11,2,0,1,2,0,1,0,11,0,1,4,,,,,,,,0,861,27,888,1363
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,352,3,409,319,48,8,47,4,383,15,17,2,1,1,0,0,0,3,4,0,1,0,,,,,,,,1,1262,26,1289,2237
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,353,2,236,248,7,7,15,5,408,14,10,1,0,1,5,0,0,0,14,0,0,1,,,,,,,,0,972,28,1000,1393
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,354,2,226,219,3,6,56,8,308,40,12,1,0,1,3,0,0,0,4,0,0,0,,,,,,,,0,887,6,893,1359
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,479,4,502,253,268,299,36,110,40,25,16,1,0,3,1,0,9,1,0,1,0,0,,,,,,,,2,1565,57,1624,2282
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,480,3,367,287,269,254,8,36,42,16,7,0,0,5,1,0,7,0,0,0,0,0,,,,,,,,3,1299,61,1363,1951
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,481,2,160,148,278,182,6,32,26,7,24,1,1,1,0,1,4,0,0,0,0,0,,,,,,,,0,871,36,907,1257
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,482,4,265,311,523,439,17,49,19,30,12,1,1,3,3,2,22,0,1,1,0,0,,,,,,,,0,1699,81,1780,2387
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,483,2,152,142,127,164,37,15,4,5,4,1,0,0,0,0,0,1,0,0,1,0,,,,,,,,0,653,10,663,871
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,484,2,154,134,85,75,39,14,6,9,3,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,1,520,36,557,829
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,485,4,324,383,200,334,129,52,81,50,12,4,2,1,0,0,15,1,1,0,3,0,,,,,,,,0,1592,71,1663,2423
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,486,4,414,203,183,269,176,22,26,24,18,1,0,12,1,0,6,1,0,0,0,0,,,,,,,,0,1356,57,1413,2108
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,415,7,745,433,987,48,65,61,240,86,169,4,0,4,0,0,0,2,10,0,0,0,,,,,,,,1,2854,95,2950,4691
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,416,2,160,154,224,18,14,13,98,20,52,0,0,0,1,0,0,2,3,0,0,0,,,,,,,,4,759,37,800,1172
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,417,2,287,136,236,21,16,4,69,34,57,1,0,0,2,0,1,1,2,0,0,0,,,,,,,,2,867,25,894,1310
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,418,2,156,117,222,21,13,6,79,20,38,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,673,36,709,1098
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,419,3,222,189,385,14,16,50,76,33,28,2,0,1,0,0,0,0,2,1,0,0,,,,,,,,3,1019,34,1056,1523
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,420,2,156,115,246,12,17,29,74,14,30,0,1,1,0,0,1,1,2,0,0,0,,,,,,,,0,699,22,721,1060
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,421,7,514,463,1111,83,79,104,259,76,102,2,0,4,2,0,3,0,6,0,0,0,,,,,,,,3,2808,81,2892,4802
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,422,2,182,88,175,13,11,23,38,24,35,1,0,2,1,1,0,0,2,0,0,0,,,,,,,,0,596,44,640,943
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,423,2,159,106,310,17,16,19,57,44,18,1,1,1,1,0,0,1,7,0,0,0,,,,,,,,3,758,37,798,1303
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,424,4,441,234,564,29,41,58,157,87,68,1,0,0,1,0,3,0,4,0,0,1,,,,,,,,1,1689,60,1750,2652
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,425,2,100,101,169,11,21,29,46,12,16,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,1,508,28,537,794
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,426,2,162,140,254,33,20,22,24,5,10,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,0,672,26,698,1092
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,427,2,131,84,268,28,19,2,45,15,8,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,0,602,30,632,963
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,428,4,362,210,267,32,25,13,130,31,19,1,0,0,0,0,6,2,2,0,0,1,,,,,,,,0,1101,55,1156,2275
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,429,3,382,219,431,90,24,2,193,19,14,1,0,2,1,0,2,3,2,0,1,0,,,,,,,,2,1386,50,1438,2121
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,430,2,278,159,195,47,23,6,97,7,11,0,1,0,0,0,0,3,2,0,0,0,,,,,,,,0,829,26,855,1271
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,460,2,622,56,26,7,219,27,76,2,1,0,1,0,0,0,0,3,0,0,0,1,,,,,,,,0,1041,32,1073,1493
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,461,3,737,73,76,8,230,23,111,4,4,0,0,2,0,0,0,5,2,0,0,2,,,,,,,,3,1277,43,1323,1733
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,462,3,495,67,26,85,394,9,67,7,10,0,0,1,0,0,2,7,0,1,1,2,,,,,,,,1,1174,39,1214,1679
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,463,2,362,27,38,26,328,10,75,4,3,0,0,0,0,0,0,2,1,1,0,1,,,,,,,,0,878,22,900,1470
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,464,3,587,137,66,58,224,34,136,19,3,0,3,0,1,0,0,6,1,2,1,3,,,,,,,,0,1281,31,1312,1656
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,465,1,139,21,37,42,106,5,36,0,5,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,3,393,9,405,570
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,466,1,191,23,38,6,212,2,123,3,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,0,600,24,624,689
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,467,3,369,120,108,34,294,26,325,30,8,0,0,0,0,0,0,5,10,0,1,4,,,,,,,,1,1334,32,1367,1917
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,468,1,120,55,51,7,165,6,70,3,7,0,0,1,0,0,0,2,1,0,1,1,,,,,,,,0,490,18,508,726
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,469,4,684,69,154,9,445,19,202,75,3,1,0,0,0,0,0,3,3,1,0,2,,,,,,,,0,1670,53,1723,2509
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,488,1,54,40,25,3,1,1,9,1,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,137,15,152,179
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,400,2,282,233,37,11,25,16,16,18,23,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,0,662,23,685,1437
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,401,5,562,465,78,21,71,32,48,46,42,0,0,0,1,0,2,1,0,0,0,1,,,,,,,,2,1370,37,1409,3122
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,402,2,215,188,42,9,36,5,17,19,10,0,0,1,1,0,2,6,1,0,0,1,,,,,,,,3,553,9,565,1089
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,403,6,854,433,143,23,76,40,62,102,59,0,2,0,0,0,1,6,0,0,0,0,,,,,,,,3,1801,65,1869,4042
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,404,2,104,170,7,5,104,4,26,8,10,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,1,439,11,451,772
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,405,11,1524,881,131,54,164,168,186,291,125,1,3,1,0,0,4,4,1,0,0,1,,,,,,,,25,3539,128,3692,7518
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,413,8,1814,598,80,24,66,118,88,210,114,0,0,0,0,1,0,1,0,1,0,0,,,,,,,,17,3115,125,3257,5968
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,470,2,384,211,14,8,23,10,40,82,17,0,0,0,0,0,1,1,2,0,0,0,,,,,,,,1,793,25,819,1314
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,471,3,349,372,17,11,36,21,63,44,34,2,0,0,1,0,0,1,0,0,0,0,,,,,,,,0,951,40,991,1610
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,472,2,377,289,19,14,23,9,56,47,29,1,0,0,0,0,3,4,0,0,0,0,,,,,,,,1,871,31,903,1433
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,473,10,1514,1207,97,45,176,47,387,223,158,1,0,0,1,0,1,6,4,0,0,2,,,,,,,,7,3869,142,4018,7260
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,474,2,281,303,28,10,10,4,85,17,9,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,8,750,15,773,1277
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,475,2,315,395,7,6,30,14,31,12,21,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,0,833,2,835,1421
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,476,6,512,614,13,30,55,13,96,47,310,0,0,0,1,0,2,2,3,0,0,0,,,,,,,,0,1698,42,1740,3793
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,477,5,511,553,50,14,265,21,64,85,60,1,0,0,4,0,0,8,1,0,0,0,,,,,,,,5,1637,92,1734,3502
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,478,9,752,911,94,40,153,57,218,142,76,0,1,0,1,0,5,9,0,1,0,0,,,,,,,,3,2460,88,2551,6075
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,594,2,161,146,33,2,7,4,12,21,11,2,0,0,1,0,0,0,0,1,0,0,,,,,,45,,0,446,23,469,1483
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,595,2,218,106,16,3,9,17,10,51,12,0,0,0,0,0,0,0,0,0,0,0,,,,,,77,,1,519,30,550,1207
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,596,2,177,145,31,3,14,5,20,33,13,1,0,0,0,0,0,0,1,0,0,0,,,,,,63,,1,506,18,525,1227
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,598,3,254,298,30,12,19,3,10,36,10,1,1,1,0,0,2,1,1,0,0,0,,,,,,56,,0,735,20,755,1551
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,599,2,210,130,14,4,12,9,7,30,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,42,,0,466,13,479,894
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,600,2,170,127,9,3,13,8,15,18,6,0,0,0,1,0,0,0,0,0,0,0,,,,,,39,,2,409,12,423,818
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,601,3,184,253,93,4,19,6,21,23,10,0,0,2,0,0,0,1,0,0,0,0,,,,,,33,,0,649,11,660,1693
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,603,2,124,181,40,2,8,3,4,18,9,2,0,0,0,0,0,0,0,0,0,0,,,,,,12,,0,403,34,437,1312
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,605,1,153,83,15,5,4,5,10,18,8,0,0,1,1,0,0,0,0,0,0,0,,,,,,35,,0,338,17,355,687
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,606,2,181,179,27,3,7,14,8,33,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,30,,1,484,10,495,1088
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,607,1,119,84,19,4,4,8,12,22,8,1,0,1,0,0,1,1,0,0,0,0,,,,,,35,,1,319,11,331,677
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,80,8,1162,774,98,16,49,33,53,177,72,2,0,1,1,1,0,1,0,0,0,0,,,,,,296,,14,2736,91,2841,5995
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,82,14,2029,1042,189,40,76,99,85,338,94,4,1,0,1,1,2,2,0,0,0,0,,,,,,473,,4,4476,198,4678,9765
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,86,15,1612,1275,171,75,88,75,113,245,91,5,2,0,2,2,1,1,0,1,0,0,,,,,,363,,4,4122,143,4269,10671
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,87,3,366,246,41,13,22,23,34,83,24,1,1,0,0,0,1,1,0,0,0,0,,,,,,101,,0,957,52,1009,1951
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,88,2,274,170,18,9,9,2,11,21,17,0,0,0,0,0,0,0,0,0,0,0,,,,,,53,,0,584,28,612,1212
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,89,2,193,203,16,4,12,6,20,22,10,1,0,1,0,0,0,0,1,0,0,0,,,,,,29,,0,518,14,532,1044
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,90,4,688,357,53,31,34,44,27,81,31,2,0,0,0,0,1,3,0,0,0,0,,,,,,168,,8,1520,68,1596,2980
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,1,3,762,321,13,2,39,86,13,23,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,5,1269,44,1318,2027
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,10,2,383,152,21,2,22,42,18,42,23,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,705,26,732,1188
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,11,2,329,159,28,7,20,38,13,33,19,0,0,0,0,0,0,2,1,0,0,0,,,,,,,,1,649,34,684,1261
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,12,2,265,125,23,1,11,21,11,30,17,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,5,506,24,535,857
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,13,2,220,117,24,5,8,24,16,49,16,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,3,481,26,510,819
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,14,2,244,105,19,6,15,42,15,43,14,2,0,0,0,0,0,1,0,0,0,0,,,,,,,,3,506,33,542,940
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,15,2,221,87,17,4,20,67,14,25,11,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,466,21,487,1020
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,16,2,207,94,10,5,6,15,3,14,14,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,0,370,7,377,844
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,17,2,291,104,13,7,13,24,22,25,18,0,0,0,4,0,0,0,2,0,0,0,,,,,,,,0,523,17,540,1078
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,18,2,297,114,16,0,21,40,10,23,31,1,0,2,0,0,0,2,0,0,0,0,,,,,,,,2,557,17,576,1082
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,2,2,227,166,12,6,20,21,8,12,10,0,0,0,1,0,1,3,0,0,0,0,,,,,,,,1,487,23,511,933
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,3,3,510,171,34,6,18,73,21,68,15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,916,48,966,1613
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,320,6,951,592,32,14,66,138,45,59,29,0,0,0,0,0,0,4,2,0,0,0,,,,,,,,13,1932,61,2006,3925
