"state","year","voteShare_incumbent","voteShare_state_incumbent","voteShare_PRI","voteShare_PRD","voteShare_PAN","voteShare_MORENA"
"GUANAJUATO",2006,0.499699510010866,0.552024445495454,0.254159511513316,0.117401650367201,0.552024445495454,0
"GUANAJUATO",2009,0.434699009022334,0.4401386398092,0.348166991754178,0.204044219605088,0.435114997781393,0
"GUANAJUATO",2012,0.40608290918709,0.431276828665735,0.422903346086803,0.0758104392324407,0.431276828665735,0
"GUANAJUATO",2015,0.332298020048671,0.422616589359482,0.294472678537501,0.0774038893648296,0.422616589359482,0.0275746022861083
"GUANAJUATO",2018,0.369801746069712,0.3824311248342,0.166797132647662,0.0446465459131531,0.3824311248342,0.195663183949785
"GUERRERO",1999,0.509722114298352,0.517365913723334,0.517365913723334,0.427582950286613,0.030125703082505,0
"GUERRERO",2002,0.462465408115736,0.407955722388141,0.407955722388141,0.426142422664877,0.0898002575554155,0
"GUERRERO",2005,0.434895184718452,0.353902473405355,0.353902473405355,0.413222019317087,0.075092446664978,0
"GUERRERO",2008,0.361680750039867,0.329963893592565,0.402610870268581,0.329963893592565,0.0879633939838632,0
"GUERRERO",2009,0.454875990131152,0.454875990131152,0.485910920659655,0.454875990131152,0.0144137125048695,0
"GUERRERO",2012,0.348851580217647,0.413516990540621,0.367666068140034,0.413516990540621,0.101014786316792,0
"GUERRERO",2015,0.266626593730829,0.313949791241665,0.353649847637747,0.313949791241665,0.0898337746771537,0.0279334665487687
"GUERRERO",2018,0.258208342243085,0.255026627429817,0.268574202110508,0.255026627429817,0.0872327498718693,0.268411959772046
"HIDALGO",1999,0.508760494425285,0.513200504879868,0.513200504879868,0.221957493194959,0.222561500360173,0
"HIDALGO",2002,0.410027006188976,0.437070839311084,0.437070839311084,0.150787111202201,0.303436910503135,0
"HIDALGO",2005,0.33965605665187,0.396775310051766,0.396775310051766,0.279224700053812,0.206861182201045,0
"HIDALGO",2008,0.361628080391227,0.417931544141052,0.417931544141052,0.213700298050319,0.221664629952388,0
"HIDALGO",2011,0.347920551012218,0.418833419420992,0.418833419420992,0.269400925906369,0.267959837707162,0
"HIDALGO",2016,0.296988547282741,0.331229021757628,0.331229021757628,0.11405736859066,0.221561016587069,0.0615307463637713
"JALISCO",1997,0.429724281052513,0.369122005918174,0.369122005918174,0.154677337088521,0.40624563333493,0
"JALISCO",2000,0.45660643847285,0.449477494560482,0.39129035094371,0.0850421042200985,0.449477494560482,0
"JALISCO",2003,0.408732999918478,0.39850813983575,0.414579131679964,0.0724955782951891,0.39850813983575,0
"JALISCO",2006,0.406691138207749,0.438841928643811,0.371642971122813,0.102105138735331,0.438841928643811,0
"JALISCO",2009,0.356006755825013,0,0.424187707902893,0.0694656431568199,0.361462960627558,0
"JALISCO",2012,0.361317432307264,0.31341856162819,0.40540148752074,0.0676610455819931,0.31341856162819,0
"JALISCO",2015,0.318558988298627,0.189581152152356,0.320837659754098,0.0795561838075594,0.158949913435644,0.02118229982644
"JALISCO",2018,0.351756406685906,0.172542663222238,0.172542663222238,0.157675058460859,0.138088269894698,0.224297629394168
"MEXICO",2000,0.421495992230991,0.202696748809829,0.337459647462912,0.202696748809829,0.381599243088014,0
"MEXICO",2003,0.40057552495693,0.248760153457578,0.352812503321018,0.248760153457578,0.294334845946115,0
"MEXICO",2006,0.406955998944209,0.329333385471147,0.34734781461097,0.329333385471147,0.277329175342725,0
"MEXICO",2009,0.34873163124381,0.189334301064444,0.493716479299376,0.189334301064444,0.222206213934886,0
"MEXICO",2012,0.422264549899735,0.248722348949884,0.441153036579924,0.248722348949884,0.232846916176515,0
"MEXICO",2015,0.400500949979821,0.164444945759704,0.379893680858171,0.164444945759704,0.195818841795485,0.0947115522685397
"MEXICO",2018,0.271936695457016,0.252913389379099,0.22782126752208,0.252913389379099,0.0414046651566253,0.397905491738331
"MICHOACAN",1998,0.357362857949377,0.394103440705078,0.394103440705078,0.296766301790923,0.260975023262136,0
"MICHOACAN",2001,0.407807491513045,0.39192065542286,0.39192065542286,0.368573075726632,0.239506268850508,0
"MICHOACAN",2004,0.333111522286026,0.36745632995271,0.36745632995271,0.366355253530825,0.215552465094681,0
"MICHOACAN",2005,0.542959427207637,0.44582338902148,0.44582338902148,0.542959427207637,0,0
"MICHOACAN",2007,0.341370297084987,0.36214077075285,0.36214077075285,0.324314345439381,0.269823521816361,0
"MICHOACAN",2011,0.356472782873589,0.280688828819433,0.382221721331927,0.280688828819433,0.30446074580696,0
"MICHOACAN",2015,0.244701229001053,0.29683270559293,0.29683270559293,0.290005605667447,0.182623538511428,0.040123287763954
"MICHOACAN",2018,0.25964079198419,0.195875222250685,0.195875222250685,0.28970224500948,0.0867426213855662,0.246535651365782
"MORELOS",2000,0.38901234263753,0.313598252486183,0.313598252486183,0.216264689216821,0.396081233114073,0
"MORELOS",2001,0.383657587548638,0.383657587548638,0.383657587548638,0.0400778210116732,0.181128404669261,0
"MORELOS",2003,0.318296426654882,0.266645490703621,0.266645490703621,0.233413696770731,0.297803750118375,0
"MORELOS",2006,0.315226537435261,0.316432457241593,0.244444744424496,0.314284600074095,0.316432457241593,0
"MORELOS",2009,0.193094229431048,0.213091810432168,0.311320443525015,0.210112043629943,0.207523400672607,0
"MORELOS",2012,0.216980110225408,0.158837309207603,0.218823319907032,0.234207878803456,0.158837309207603,0
"MORELOS",2015,0.194322448882262,0.0925723054566265,0.20737312968062,0.188923473130663,0.0925723054566265,0.0762000412392536
"MORELOS",2018,0.240083643729988,0.202351995856537,0.112356328098339,0.202351995856537,0.0648069490126603,0.350438427710858
"NAYARIT",1999,0.473737544826942,0.478909434976112,0.478909434976112,0.479426331958835,0.479426331958835,0
"NAYARIT",2002,0.270937920265051,0.497881789924623,0.497881789924623,0.0983431351884123,0.305060844730897,0
"NAYARIT",2005,0.462372336410022,0.189581619158568,0.467969032159955,0.286661615791317,0.189581619158568,0
"NAYARIT",2008,0.461656228253305,0.179418232428671,0.476359081419624,0.267760612386917,0.179418232428671,0
"NAYARIT",2011,0.368240742518393,0.409596764387787,0.409596764387787,0.170712248524371,0.365875042397015,0
"NAYARIT",2014,0.381895428195055,0.446079141227525,0.446079141227525,0.136012014593153,0.447373092356346,0
"NAYARIT",2017,0.300433402779642,0.239759078435786,0.239759078435786,0.333410419424043,0.062462446340854,0.0991643730113337
"NUEVO LEON",2003,0.484826187638854,0.402524683043438,0.540559541676431,0.0183923487373379,0.402524683043438,0
"NUEVO LEON",2006,0.494756187745827,0.428695343774183,0.445920318210857,0.0704499796618358,0.428695343774183,0
"NUEVO LEON",2009,0.547364640809412,0.463306948738697,0.463306948738697,0.0201877650513364,0.45269756025141,0
"NUEVO LEON",2012,0.515468937508303,0.40776059982894,0.40776059982894,0.0494371388449406,0.446731035482267,0
"NUEVO LEON",2015,0.371074969114256,0.341755555025378,0.341755555025378,0.022817070299169,0.346167211424458,0.0136509283357382
"NUEVO LEON",2018,0.367943317063903,0.104779861057004,0.276103576464009,0.00895476828069516,0.317424655604308,0.142372810804638
"OAXACA",2001,0.387186993923701,0.416209177451684,0.416209177451684,0.236315546513534,0.193310808474039,0
"OAXACA",2004,0.38160247961375,0.427569140666862,0.427569140666862,0.272074143457402,0.154279964203151,0
"OAXACA",2007,0.346246611266507,0.41374491839523,0.41374491839523,0.237110848971955,0.134108903665455,0
"OAXACA",2010,0.426921955922247,0.440126326602573,0.440126326602573,0.462635004168085,0.236936773515031,0
"OAXACA",2013,0.357116056195014,0.359341040544272,0.359341040544272,0.351717435078496,0.204334471783659,0
"OAXACA",2016,0.277024389525356,0.0470187920501121,0.287201115075989,0.254095915684347,0.121305942530132,0.166011172855191
"OAXACA",2018,0.315290375546821,0.215001249310896,0.253488750252837,0.214752973558236,0.19240339653921,0.34380084001285
"PUEBLA",2001,0.424406414707831,0.438884121789801,0.438884121789801,0.0994811736047159,0.35407824357262,0
"PUEBLA",2002,0.480272108843537,0.34421768707483,0.34421768707483,0.480272108843537,0.155102040816327,0
"PUEBLA",2004,0.394647215595049,0.445145894485225,0.445145894485225,0.0903952797226814,0.368416774660335,0
"PUEBLA",2007,0.397216584027376,0.434145759038696,0.434145759038696,0.117842652687448,0.303824423233318,0
"PUEBLA",2010,0.413669719919389,0.418905196405035,0.418905196405035,0.464620752326171,0.464620752326171,0
"PUEBLA",2011,0.570917759237187,0.570917759237187,0.570917759237187,0,0.421930870083433,0
"PUEBLA",2013,0.412128444397978,0.384326857933451,0.384326857933451,0.414038410256245,0.414038410256245,0
"PUEBLA",2014,0.462004034969738,0.422999327505044,0.462004034969738,0.422999327505044,0.422999327505044,0
"PUEBLA",2018,0.240410025318577,0.280570379856766,0.188455282763165,0.250286436151988,0.0872612159236842,0.322013173045071
"PUEBLA",2019,0,0.52753108348135,0.52753108348135,0,0,0.120781527531083
"QUERETARO",2000,0.503186014665607,0.353758061666225,0.353758061666225,0.0627816061489531,0.48591417086315,0
"QUERETARO",2003,0.63321243164214,0.758515648463206,0.0504948828551721,0.11577189514226,0.758515648463206,0
"QUERETARO",2006,0.363225326771171,0.490668239929479,0.018761849066824,0.140662115934979,0.490668239929479,0
"QUERETARO",2009,0.396246422672426,0.424704607857668,0.408868869266535,0.0319144222262628,0.424704607857668,0
"QUERETARO",2012,0.319039593893028,0.380645888346195,0.0483635087683351,0.0824290093971145,0.380645888346195,0
"QUERETARO",2015,0.0915207552525481,0.0143830719981497,0.0143830719981497,0.0341645596900773,0.448885886848787,0.00103684274157516
"QUERETARO",2018,0.0971437507679591,0.0517084994917507,0.0517084994917507,0.0146509835461278,0.107755548853367,0.000959529953196385
"QUINTANA ROO",2002,0.41698370441335,0.41698370441335,0.41698370441335,0.149092181987343,0.216568254465396,0
"QUINTANA ROO",2005,0.454674066819023,0.454674066819023,0.454674066819023,0.295220130349089,0.250105802831888,0
"QUINTANA ROO",2008,0.476488304146194,0.503293677219632,0.503293677219632,0.219344504238585,0.217097724423007,0
"QUINTANA ROO",2010,0.568174098866419,0.55555044508286,0.55555044508286,0.36313525141167,0.341326898855097,0
"QUINTANA ROO",2013,0.355134318909466,0.540804201065834,0.540804201065834,0.284293223601937,0.339458157986228,0
"QUINTANA ROO",2016,0.376046488530739,0.376046488530739,0.376046488530739,0.366476924185448,0.376046488530739,0.102375253893356
"QUINTANA ROO",2018,0.21474964280414,0.17985648146801,0.17985648146801,0.220633553422242,0.169854997395598,0.454210546225946
"SAN LUIS POTOSI",2000,0.469957636710539,0.4812275652427,0.4812275652427,0.0569398182582544,0.409024027422954,0
"SAN LUIS POTOSI",2003,0.417294379791859,0.427291260613392,0.427291260613392,0.109324620313262,0.404862471802454,0
"SAN LUIS POTOSI",2006,0.385471601715888,0.271897348850042,0.271897348850042,0.161557433889105,0.437711981317843,0
"SAN LUIS POTOSI",2009,0.352599274113017,0.376656025277124,0.374740793668482,0.107387353134621,0.376656025277124,0
"SAN LUIS POTOSI",2012,0.381867071714979,0.340331604861718,0.409043803433998,0.153810270136505,0.340331604861718,0
"SAN LUIS POTOSI",2015,0.305039992100326,0.298734077219315,0.297356571541424,0.276199269280142,0.290410783055199,0.0262565419176459
"SAN LUIS POTOSI",2018,0.297144298147137,0.313034721500789,0.215810497883734,0.278811707657095,0.303429422626448,0.15746490484345
"SINALOA",2004,0.416614764032261,0.511558360671219,0.511558360671219,0.0813211225359365,0.391722860168682,0
"SINALOA",2007,0.52045954238188,0.556811473355498,0.556811473355498,0.0859777094387449,0.345674745005529,0
"SINALOA",2010,0.49636347960072,0.49129228353085,0.49129228353085,0.50870771646915,0.50870771646915,0
"SINALOA",2013,0.483853693292106,0.509907467880941,0.509907467880941,0.380130714178058,0.499237272266398,0
"SINALOA",2016,0.341500857517675,0.196176680688123,0.402750052464162,0.0332431535561398,0.196176680688123,0.0439458425124079
"SINALOA",2018,0.369712519451449,0.212239645120489,0.366772098563824,0.212239645120489,0.357123689123715,0.399596162562568
"SONORA",1997,0.38960110841665,0.383366970935135,0.383366970935135,0.260210977674896,0.317422677063487,0
"SONORA",2000,0.462435992812156,0.421561887032382,0.421561887032382,0.177191640194105,0.368231280284787,0
"SONORA",2003,0.427064855539086,0.404040378203546,0.404040378203546,0.130250784300435,0.40807666384877,0
"SONORA",2006,0.420139952949634,0.459853964143105,0.459853964143105,0.11755563901632,0.408468374642572,0
"SONORA",2009,0.398705116094711,0.405477891004424,0.405477891004424,0.0717496227473899,0.473625707247666,0
"SONORA",2012,0.401431957056964,0.452423383537392,0.452423383537392,0.0815576745785494,0.438388911150278,0
"SONORA",2015,0.362084210814067,0.381950409677925,0.422266334284149,0.0440988610186171,0.381950409677925,0.0270314883720441
"SONORA",2018,0.255507061767478,0.16913869448047,0.290050942547859,0.167320899538908,0.16913869448047,0.356525623880126
"TABASCO",2000,0.480829652770297,0.480829652770297,0.480829652770297,0.378511496522915,0.115049014327265,0
"TABASCO",2003,0.446060251830578,0.435066399249967,0.435066399249967,0.460179734877704,0.0915556056632211,0
"TABASCO",2006,0.450761944759459,0.443461411379973,0.443461411379973,0.442709814690871,0.0991454067275771,0
"TABASCO",2009,0.409186477520278,0.464675060868245,0.464675060868245,0.392702217834752,0.0837715530538536,0
"TABASCO",2012,0.423611989196147,0.433279745057979,0.433279745057979,0.500578506189588,0.0668414702898806,0
"TABASCO",2015,0.299180267769419,0.285287346208555,0.285287346208555,0.305799715513322,0.0743067470268209,0.108250113648028
"TABASCO",2016,0.448920366798097,0.264610545728137,0.264610545728137,0.448920366798097,0.264610545728137,0.265996503990994
"TABASCO",2018,0.227192663529794,0.21242018094085,0.115267722566776,0.21242018094085,0.0248281838494583,0.549661662495544
"TAMAULIPAS",1998,0.477815269943594,0.552829234122042,0.552829234122042,0.146685682367592,0.268564345102923,0
"TAMAULIPAS",2001,0.508196387785674,0.506258251801342,0.506258251801342,0.0877386664553634,0.371684154506916,0
"TAMAULIPAS",2004,0.456442527462304,0.503586668469832,0.503586668469832,0.0855448484621781,0.368682087566696,0
"TAMAULIPAS",2007,0.491467904449225,0.565660590965697,0.565660590965697,0.0909426016076078,0.314325823615985,0
"TAMAULIPAS",2010,0.598271664110429,0.605196510736196,0.605196510736196,0.0419507285276074,0.322251725460123,0
"TAMAULIPAS",2013,0.481613895684206,0.509543724958862,0.509543724958862,0.0395422869635826,0.379721166687763,0
"TAMAULIPAS",2016,0.398881788785427,0.376795171113636,0.376795171113636,0.0147366519319732,0.410642615259992,0.0216452378346977
"TAMAULIPAS",2018,0.389913378566358,0.237930287253222,0.237930287253222,0.382885673815111,0.110278216784261,0.278738508250674
"TLAXCALA",2004,0.225971581625266,0.232243686529194,0.285298041324536,0.232243686529194,0.190919150344371,0
"TLAXCALA",2007,0.22827705304427,0.21700777111386,0.235511423304007,0.21700777111386,0.268917878229213,0
"TLAXCALA",2010,0.214889956495161,0.233151065353889,0.309961998911854,0.151735467052069,0.233151065353889,0
"TLAXCALA",2013,0.192258753027131,0.217775588665873,0.224675200293966,0.195380192055478,0.217775588665873,0
"TLAXCALA",2014,0.347908147216106,0.349795533186537,0.0698332809059453,0.0685750235923246,0.349795533186537,0
"TLAXCALA",2016,0.164238959258082,0.220198835128968,0.220198835128968,0.155082830115237,0.169670500765987,0.0735775681978067
"VERACRUZ",2004,0.343701074647737,0.352786560063232,0.352786560063232,0.253424204654274,0.335930778701607,0
"VERACRUZ",2005,0.533446232006774,0.533446232006774,0.533446232006774,0,0.458086367485182,0
"VERACRUZ",2007,0.346474617954425,0.442570216311055,0.442570216311055,0.137725053677026,0.281973133680603,0
"VERACRUZ",2010,0.263684390207588,0.431918377546807,0.431918377546807,0.171527574404142,0.384689526209482,0
"VERACRUZ",2013,0.358632532061986,0.403152926772804,0.403152926772804,0.129510839502987,0.25515323025684,0
"VERACRUZ",2017,0.257630825299206,0.07161009488377,0.210295808047465,0.34161891147454,0.34161891147454,0.176493726508002
"VERACRUZ",2018,0.497353450408113,0,0.281622557506802,0.432574820677715,0.432574820677715,0.233786791986149
"YUCATAN",1998,0.553361538821223,0.539780648356768,0.539780648356768,0.0827305175181711,0.363821352928239,0
"YUCATAN",2001,0.515822334796087,0.467375792789733,0.467375792789733,0.368100366218249,0.453004779742058,0
"YUCATAN",2004,0.458026687944829,0.457499483482114,0.457499483482114,0.0621346081232234,0.454534314598577,0
"YUCATAN",2007,0.416904600820171,0.433544929865397,0.450070464331859,0.0415641860453756,0.433544929865397,0
"YUCATAN",2010,0.460002824265424,0.419990815204041,0.497671167691353,0.0377431033930345,0.419990815204041,0
"YUCATAN",2012,0.435527254482709,0.449305878533577,0.449305878533577,0.0649617497906085,0.439830085008381,0
"YUCATAN",2015,0.450594581529515,0.452210720800163,0.452210720800163,0.074611762994917,0.389522337646111,0.0297459752704063
"YUCATAN",2018,0.409151285398365,0.340449217355588,0.340449217355588,0.252235465836265,0.273255234890278,0.170317597005335
"ZACATECAS",2001,0.365097358673646,0.302292383911328,0.302292383911328,0.349364626193075,0.212241442046631,0
"ZACATECAS",2004,0.401110154042569,0.425140303747639,0.326652494777611,0.425140303747639,0.177469151589427,0
"ZACATECAS",2007,0.309395217615959,0.327407253144935,0.259647971583106,0.327407253144935,0.218348778863364,0
"ZACATECAS",2010,0.338629327773566,0.300788160222391,0.345620103613849,0.300788160222391,0.197523376295173,0
"ZACATECAS",2013,0.330566438674547,0.248550822051152,0.408549137619672,0.248550822051152,0.0843964957346632,0
"ZACATECAS",2016,0.349968340050209,0.364852241151975,0.364852241151975,0.224883975595766,0.276134357377513,0.178410149062493
"ZACATECAS",2018,0.299313886561108,0.27095002866846,0.27095002866846,0.221217141533983,0.0627797931460327,0.336992237463062
