ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,C_COMUN_PRI_NVA_ALIANZA,C_COMUN_PRI_PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2218,2,260,80,74,5,4,,4,,,2,0,1,0,0,1,1,0,0,0,0,,,0,432,16,448,754
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2219,1,189,111,52,4,0,,1,,,1,0,1,0,0,0,0,0,0,0,0,,,0,359,13,372,590
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2220,1,129,69,47,1,2,,3,,,1,0,1,0,0,0,0,1,0,0,0,,,0,254,11,265,429
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2221,1,171,75,68,4,2,,5,,,2,0,0,1,0,0,0,0,0,0,0,,,0,328,2,330,505
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2222,1,109,56,53,1,3,,2,,,2,0,0,0,0,0,1,0,0,0,0,,,0,227,4,231,362
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2223,1,164,97,65,2,5,,4,,,7,0,0,0,0,0,0,0,0,0,0,,,0,344,3,347,558
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2224,1,140,107,40,4,3,,4,,,4,0,0,0,0,0,1,0,0,0,0,,,0,303,10,313,506
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2225,2,292,148,77,5,8,,13,,,1,0,1,0,0,0,0,0,0,0,0,,,0,545,30,575,982
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2226,3,439,295,126,17,8,,20,,,4,0,7,0,0,0,1,0,0,0,0,,,3,917,30,950,1677
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2227,2,204,104,51,4,7,,4,,,0,0,0,0,0,0,0,0,0,0,0,,,0,374,11,385,678
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2228,1,103,70,40,2,3,,2,,,1,0,0,0,0,0,0,0,0,0,0,,,1,221,4,226,346
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2229,1,173,106,55,1,5,,10,,,1,0,1,0,0,1,0,0,0,0,0,,,0,353,9,362,615
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2230,2,237,109,94,1,5,,10,,,1,0,2,0,0,0,0,0,0,0,0,,,0,459,17,476,766
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2231,1,34,57,6,2,2,,4,,,0,0,0,0,0,1,0,1,0,0,0,,,0,107,4,111,317
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2232,1,61,56,9,3,5,,7,,,0,0,0,0,0,1,0,0,0,0,0,,,0,142,3,145,361
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2233,1,67,31,4,1,1,,4,,,0,0,0,0,0,0,0,0,0,0,1,,,0,109,11,120,315
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2234,1,58,64,2,3,0,,3,,,0,0,0,0,1,1,0,0,0,0,0,,,0,132,5,137,308
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2235,1,39,45,8,2,2,,0,,,0,0,1,0,0,0,0,0,0,0,0,,,0,97,3,100,299
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2236,2,18,40,3,1,0,,3,,,0,0,0,0,0,0,0,0,0,0,0,,,0,65,4,69,178
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2237,1,113,105,17,8,3,,2,,,1,0,0,0,0,1,0,0,0,0,0,,,0,250,8,258,509
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2238,1,93,138,11,4,1,,1,,,0,0,0,0,0,0,0,0,0,0,0,,,0,248,11,259,449
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2239,1,154,104,29,6,8,,9,,,0,0,0,0,0,0,0,0,0,0,0,,,0,310,7,317,594
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2240,1,90,124,22,5,1,,2,,,0,0,0,0,0,1,0,0,0,0,0,,,0,245,8,253,444
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2241,1,136,110,16,7,3,,4,,,0,1,2,0,0,0,0,0,1,0,0,,,0,280,10,290,569
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2242,1,104,68,21,2,1,,9,,,0,0,1,0,0,1,0,0,0,0,0,,,0,207,7,214,419
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2243,1,71,60,23,4,2,,6,,,0,0,0,0,0,0,0,0,0,0,0,,,0,166,8,174,344
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2244,1,53,44,8,0,2,,14,,,0,0,1,0,0,1,0,0,0,0,0,,,0,123,1,124,208
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2245,2,83,56,15,2,3,,1,,,0,0,0,0,0,0,0,0,0,0,0,,,1,160,2,163,277
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2246,1,80,61,27,2,0,,3,,,0,0,0,0,0,0,0,0,0,0,0,,,0,173,2,175,325
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2247,1,75,123,47,3,9,,2,,,0,0,0,0,0,1,1,0,0,0,0,,,0,261,8,269,451
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2248,1,30,36,5,0,1,,2,,,0,0,0,0,0,0,0,0,0,0,0,,,0,74,0,74,115
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2249,1,49,47,2,0,1,,2,,,0,0,0,0,0,0,0,0,1,0,0,,,0,102,2,104,159
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2250,1,140,97,12,8,2,,8,,,2,1,3,0,0,1,1,0,1,0,1,,,0,277,9,286,620
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2251,2,116,105,8,1,0,,4,,,0,0,0,0,0,1,0,0,0,0,0,,,0,235,2,237,408
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2252,1,39,47,2,0,1,,1,,,1,0,1,0,0,2,0,0,0,0,0,,,0,94,1,95,167
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2253,1,17,30,0,0,1,,1,,,0,0,0,0,0,0,0,0,0,0,0,,,0,49,4,53,176
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2254,1,82,28,15,4,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,129,2,131,242
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2255,2,173,102,48,5,2,,7,,,2,0,0,0,0,1,1,0,0,0,0,,,0,341,11,352,580
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2256,2,214,44,3,3,4,,3,,,1,0,0,0,0,0,0,0,0,0,0,,,0,272,11,283,464
8,CHIHUAHUA,1,NUEVO CASAS GRANDES,40,MADERA,2257,1,19,47,4,1,3,,1,,,0,0,1,0,0,0,0,0,0,0,0,,,0,76,11,87,159
