uniqueid,year,incumbent_party_JL,incumbent_candidate_JL
26002,1994,PRI,BERNARDINO IBARROLA SERRANO
26002,1995,PAN,OSCAR OCHOA PATRON
26002,1996,PAN,OSCAR OCHOA PATRON
26002,1997,PAN,OSCAR OCHOA PATRON
26002,1998,PRI,VICENTE TERAN URIBE
26002,1999,PRI,VICENTE TERAN URIBE
26002,2000,PRI,VICENTE TERAN URIBE
26002,2001,PRI,IRMA VILLALOBOS RASCON
26002,2002,PRI,IRMA VILLALOBOS RASCON
26002,2003,PRI,IRMA VILLALOBOS RASCON
26002,2004,PAN,DAVID FIGUEROA ORTEGA
26002,2005,PAN,DAVID FIGUEROA ORTEGA
26002,2006,PAN,DAVID FIGUEROA ORTEGA
26002,2007,ALIANZA_,JOSE ANTONIO CUADRAS GARCIA
26002,2008,ALIANZA_,JOSE ANTONIO CUADRAS GARCIA
26002,2009,ALIANZA_,JOSE ANTONIO CUADRAS GARCIA
26002,2010,PSD,FRANCISCO JAVIER CARRERA HERNANDEZ
26002,2011,PSD,FRANCISCO JAVIER CARRERA HERNANDEZ
26002,2012,PSD,FRANCISCO JAVIER CARRERA HERNANDEZ
26002,2013,COAL,IRMA VILLALOBOS RASCON
26002,2014,COAL,IRMA VILLALOBOS RASCON
26002,2015,COAL,IRMA VILLALOBOS RASCON
26002,2016,PAN,HECTOR DAVID RUBALCAVA GASTELUM
26002,2017,PAN,HECTOR DAVID RUBALCAVA GASTELUM
26002,2018,PAN,HECTOR DAVID RUBALCAVA GASTELUM
26002,2019,COAL,JESUS ALFONSO MONTAÑO DURAZO
26002,2020,COAL,JESUS ALFONSO MONTAÑO DURAZO
26002,2021,MORENA,JESUS ALFONSO MONTAÑO DURAZO
26002,2022,MORENA,JESUS ALFONSO MONTAÑO DURAZO
26002,2023,MORENA,JESUS ALFONSO MONTAÑO DURAZO
26002,2024,MORENA,JESUS ALFONSO MONTAÑO DURAZO
26003,1991,PRI,JESUS BALDOMERO CORRAL VALENZUELA
26003,1992,PRI,JESUS BALDOMERO CORRAL VALENZUELA
26003,1993,PRI,JESUS BALDOMERO CORRAL VALENZUELA
26003,1994,PRI,JESUS BALDOMERO CORRAL VALENZUELA
26003,1995,PRI,MARCELINO ALFONSO VALENZUELA SOLIDO
26003,1996,PRI,MARCELINO ALFONSO VALENZUELA SOLIDO
26003,1997,PRI,MARCELINO ALFONSO VALENZUELA SOLIDO
26003,1998,PRI,HUMBERTO ARANA MURILLO
26003,1999,PRI,HUMBERTO ARANA MURILLO
26003,2000,PRI,HUMBERTO ARANA MURILLO
26003,2001,PRI,JOSE JESUS CARBALLO MENDIVIL
26003,2002,PRI,JOSE JESUS CARBALLO MENDIVIL
26003,2003,PRI,JOSE JESUS CARBALLO MENDIVIL
26003,2004,PRI,DAVID RAMON CORRAL VALENZUELA
26003,2005,PRI,DAVID RAMON CORRAL VALENZUELA
26003,2006,PRI,DAVID RAMON CORRAL VALENZUELA
26003,2007,ALIANZA_,RUTH CONCEPCION ACUÑA RAZCON
26003,2008,ALIANZA_,RUTH CONCEPCION ACUÑA RAZCON
26003,2009,ALIANZA_,RUTH CONCEPCION ACUÑA RAZCON
26003,2010,PAN,JOAQUIN NAVARRO QUIJADA
26003,2011,PAN,JOAQUIN NAVARRO QUIJADA
26003,2012,PAN,JOAQUIN NAVARRO QUIJADA
26003,2013,COAL,JOSE BENJAMIN ANAYA ROSAS
26003,2014,COAL,JOSE BENJAMIN ANAYA ROSAS
26003,2015,COAL,JOSE BENJAMIN ANAYA ROSAS
26003,2016,CPUGHYE,AXEL OMAR SALAS HERNANDEZ
26003,2017,CPUGHYE,AXEL OMAR SALAS HERNANDEZ
26003,2018,CPUGHYE,AXEL OMAR SALAS HERNANDEZ
26003,2019,COAL,VICTOR MANUEL BALDERRAMA CARDENAS
26003,2020,COAL,VICTOR MANUEL BALDERRAMA CARDENAS
26003,2021,COAL,VICTOR MANUEL BALDERRAMA CARDENAS
26003,2022,COAL,VICTOR MANUEL BALDERRAMA CARDENAS
26003,2023,COAL,VICTOR MANUEL BALDERRAMA CARDENAS
26003,2024,COAL,VICTOR MANUEL BALDERRAMA CARDENAS
26004,1991,PRI,MIGEL ANGEL LOPEZ QUIROZ
26004,1992,PRI,MIGEL ANGEL LOPEZ QUIROZ
26004,1993,PRI,MIGEL ANGEL LOPEZ QUIROZ
26004,1994,PRI,MIGEL ANGEL LOPEZ QUIROZ
26004,1995,PAN,JULIO CESAR MENDOZA URREA
26004,1996,PAN,JULIO CESAR MENDOZA URREA
26004,1997,PAN,JULIO CESAR MENDOZA URREA
26004,1998,PRI,DOMINGO PESQUEIRA BARCENAS
26004,1999,PRI,DOMINGO PESQUEIRA BARCENAS
26004,2000,PRI,DOMINGO PESQUEIRA BARCENAS
26004,2001,PRD,FRANCISCO JAVIER GARCIA ATEN
26004,2002,PRD,FRANCISCO JAVIER GARCIA ATEN
26004,2003,PRD,FRANCISCO JAVIER GARCIA ATEN
26004,2004,PRI,FRANCISCO HERNANDEZ NEGRETE
26004,2005,PRI,FRANCISCO HERNANDEZ NEGRETE
26004,2006,PRI,FRANCISCO HERNANDEZ NEGRETE
26004,2007,COALICIoN,ROMEO MONTEVERDE ESTRELLA
26004,2008,COALICIoN,ROMEO MONTEVERDE ESTRELLA
26004,2009,COALICIoN,ROMEO MONTEVERDE ESTRELLA
26004,2010,PAN,RAFAEL RIVERA VIDRIO
26004,2011,PAN,RAFAEL RIVERA VIDRIO
26004,2012,PAN,RAFAEL RIVERA VIDRIO
26004,2013,COAL,MARTHA ELSA VIDRIO FEDERICO
26004,2014,COAL,MARTHA ELSA VIDRIO FEDERICO
26004,2015,COAL,MARTHA ELSA VIDRIO FEDERICO
26004,2016,CPUGHYE,EVERARDO MARTINEZ DIAZ
26004,2017,CPUGHYE,EVERARDO MARTINEZ DIAZ
26004,2018,CPUGHYE,EVERARDO MARTINEZ DIAZ
26004,2019,COAL,EVERARDO MARTINEZ DIAZ
26004,2020,COAL,EVERARDO MARTINEZ DIAZ
26004,2021,COAL,EVERARDO MARTINEZ DIAZ
26004,2022,MORENA,LUIS ANGEL VALENZUELA MENDIVIL
26004,2023,MORENA,LUIS ANGEL VALENZUELA MENDIVIL
26004,2024,MORENA,LUIS ANGEL VALENZUELA MENDIVIL
26005,1991,PRI,ARTURO OROZCO LUGO
26005,1992,PRI,ARTURO OROZCO LUGO
26005,1993,PRI,ARTURO OROZCO LUGO
26005,1994,PRI,ARTURO OROZCO LUGO
26005,1995,PRI,LUIS GUILLERMO CRUZ GARCIA
26005,1996,PRI,LUIS GUILLERMO CRUZ GARCIA
26005,1997,PRI,LUIS GUILLERMO CRUZ GARCIA
26005,1998,PRI,SAMUEL OCAÑA GARCIA
26005,1999,PRI,SAMUEL OCAÑA GARCIA
26005,2000,PRI,SAMUEL OCAÑA GARCIA
26005,2001,PRI,JESUS PEREZ LUGO
26005,2002,PRI,JESUS PEREZ LUGO
26005,2003,PRI,JESUS PEREZ LUGO
26005,2004,PRI,JACINTO LOPEZ BORJAS
26005,2005,PRI,JACINTO LOPEZ BORJAS
26005,2006,PRI,JACINTO LOPEZ BORJAS
26005,2007,ALIANZA_,RUBEN GARCIA MONTENEGRO
26005,2008,ALIANZA_,RUBEN GARCIA MONTENEGRO
26005,2009,ALIANZA_,RUBEN GARCIA MONTENEGRO
26005,2010,PAN,RAMON ANGEL FLORES ROBLES
26005,2011,PAN,RAMON ANGEL FLORES ROBLES
26005,2012,PAN,RAMON ANGEL FLORES ROBLES
26005,2013,COAL,FAUSTO LORENZO CORDOVA BARRIOS
26005,2014,COAL,FAUSTO LORENZO CORDOVA BARRIOS
26005,2015,COAL,FAUSTO LORENZO CORDOVA BARRIOS
26005,2016,CPUGHYE,JOSE GUILLERMO FLORES GARCIA
26005,2017,CPUGHYE,JOSE GUILLERMO FLORES GARCIA
26005,2018,CPUGHYE,JOSE GUILLERMO FLORES GARCIA
26005,2019,COAL,SAMUEL OCAÑA GARCIA
26005,2020,COAL,SAMUEL OCAÑA GARCIA
26005,2021,COAL,SAMUEL OCAÑA GARCIA
26005,2022,PT,FRANCISCO FLORES ROBLES
26005,2023,PT,FRANCISCO FLORES ROBLES
26005,2024,PT,FRANCISCO FLORES ROBLES
26006,1991,PRI,FRANCISCO GABRIEL SERRANO BUSTAMANTE
26006,1992,PRI,FRANCISCO GABRIEL SERRANO BUSTAMANTE
26006,1993,PRI,FRANCISCO GABRIEL SERRANO BUSTAMANTE
26006,1994,PRI,FRANCISCO GABRIEL SERRANO BUSTAMANTE
26006,1995,PRI,IGNACIO PESQUEIRA TAYLOR
26006,1996,PRI,IGNACIO PESQUEIRA TAYLOR
26006,1997,PRI,IGNACIO PESQUEIRA TAYLOR
26006,1998,PRI,JUAN MANUEL MONTIJO ORTIZ
26006,1999,PRI,JUAN MANUEL MONTIJO ORTIZ
26006,2000,PRI,JUAN MANUEL MONTIJO ORTIZ
26006,2001,PRI,FLAVIO ROMERO RUIZ
26006,2002,PRI,FLAVIO ROMERO RUIZ
26006,2003,PRI,FLAVIO ROMERO RUIZ
26006,2004,PAN,ENRIQUE PESQUEIRA PELLAT
26006,2005,PAN,ENRIQUE PESQUEIRA PELLAT
26006,2006,PAN,ENRIQUE PESQUEIRA PELLAT
26006,2007,PAN,HECTOR ALVARADO MORALES
26006,2008,PAN,HECTOR ALVARADO MORALES
26006,2009,PAN,HECTOR ALVARADO MORALES
26006,2010,PAN,RAYMUNDO PESQUEIRA BUSTAMANTE
26006,2011,PAN,RAYMUNDO PESQUEIRA BUSTAMANTE
26006,2012,PAN,RAYMUNDO PESQUEIRA BUSTAMANTE
26006,2013,COAL,VIDAL GUADALUPE VAZQUEZ CHACON
26006,2014,COAL,VIDAL GUADALUPE VAZQUEZ CHACON
26006,2015,COAL,VIDAL GUADALUPE VAZQUEZ CHACON
26006,2016,CPUGHYE,MARIO ALBERTO CASTRO ACOSTA
26006,2017,CPUGHYE,MARIO ALBERTO CASTRO ACOSTA
26006,2018,CPUGHYE,MARIO ALBERTO CASTRO ACOSTA
26006,2019,COAL,LUCIA DE GUADALUPE SERRANO ACUÑA
26006,2020,COAL,LUCIA DE GUADALUPE SERRANO ACUÑA
26006,2021,COAL,LUCIA DE GUADALUPE SERRANO ACUÑA
26006,2022,MORENA,ALMA ISELA MEDINA MALDONADO
26006,2023,MORENA,ALMA ISELA MEDINA MALDONADO
26006,2024,MORENA,ALMA ISELA MEDINA MALDONADO
26007,1991,PRI,MANUEL GUILLERMO LOPEZ VALENZUELA
26007,1992,PRI,MANUEL GUILLERMO LOPEZ VALENZUELA
26007,1993,PRI,MANUEL GUILLERMO LOPEZ VALENZUELA
26007,1994,PRI,MANUEL GUILLERMO LOPEZ VALENZUELA
26007,1995,PRI,LUIS ALBERTO URIAS REYNA
26007,1996,PRI,LUIS ALBERTO URIAS REYNA
26007,1997,PRI,LUIS ALBERTO URIAS REYNA
26007,1998,PRI,DAGOBERTO ANTONIO GONZALEZ MARTINEZ
26007,1999,PRI,DAGOBERTO ANTONIO GONZALEZ MARTINEZ
26007,2000,PRI,DAGOBERTO ANTONIO GONZALEZ MARTINEZ
26007,2001,PRI,JOSEFINA HILDA CELAYA BEJARANO
26007,2002,PRI,JOSEFINA HILDA CELAYA BEJARANO
26007,2003,PRI,JOSEFINA HILDA CELAYA BEJARANO
26007,2004,PAN,OSCAR RAFAEL CELAYA URIAS
26007,2005,PAN,OSCAR RAFAEL CELAYA URIAS
26007,2006,PAN,OSCAR RAFAEL CELAYA URIAS
26007,2007,PAN,JESUS LUIS CELAYA GORTARI
26007,2008,PAN,JESUS LUIS CELAYA GORTARI
26007,2009,PAN,JESUS LUIS CELAYA GORTARI
26007,2010,PAN,ANTONIO FEDERICO CELAYA URIAS
26007,2011,PAN,ANTONIO FEDERICO CELAYA URIAS
26007,2012,PAN,ANTONIO FEDERICO CELAYA URIAS
26007,2013,COAL,CARLA ENETT CELAYA GORTARI
26007,2014,COAL,CARLA ENETT CELAYA GORTARI
26007,2015,COAL,CARLA ENETT CELAYA GORTARI
26007,2016,PMC,ANTONIO FEDERICO CELAYA URIAS
26007,2017,PMC,ANTONIO FEDERICO CELAYA URIAS
26007,2018,PMC,ANTONIO FEDERICO CELAYA URIAS
26007,2019,MC,ANTONIO FEDERICO CELAYA URIAS
26007,2020,MC,ANTONIO FEDERICO CELAYA URIAS
26007,2021,MC,ANTONIO FEDERICO CELAYA URIAS
26007,2022,COAL,YOLANDA CASTAÑEDA QUEZADA
26007,2023,COAL,YOLANDA CASTAÑEDA QUEZADA
26007,2024,COAL,YOLANDA CASTAÑEDA QUEZADA
26008,1991,PRI,JOSE SOLIS VALENZUELA
26008,1992,PRI,JOSE SOLIS VALENZUELA
26008,1993,PRI,JOSE SOLIS VALENZUELA
26008,1994,PRI,JOSE SOLIS VALENZUELA
26008,1995,PRI,MANUEL ELEAZAR BUSTAMANTE DOMINGUEZ
26008,1996,PRI,MANUEL ELEAZAR BUSTAMANTE DOMINGUEZ
26008,1997,PRI,MANUEL ELEAZAR BUSTAMANTE DOMINGUEZ
26008,1998,PRI,FRANCISCO TERAN VILLAESCUSA
26008,1999,PRI,FRANCISCO TERAN VILLAESCUSA
26008,2000,PRI,FRANCISCO TERAN VILLAESCUSA
26008,2001,PRI,TRINIDAD VILLAESCUSA SAMANIEGO
26008,2002,PRI,TRINIDAD VILLAESCUSA SAMANIEGO
26008,2003,PRI,TRINIDAD VILLAESCUSA SAMANIEGO
26008,2004,PAN,JOAQUIN MORENO RUIZ
26008,2005,PAN,JOAQUIN MORENO RUIZ
26008,2006,PAN,JOAQUIN MORENO RUIZ
26008,2007,PAN,JESUS FRANCISCO TERAN VALENCIA
26008,2008,PAN,JESUS FRANCISCO TERAN VALENCIA
26008,2009,PAN,JESUS FRANCISCO TERAN VALENCIA
26008,2010,ALIANZA,JOAQUIN JAIME MORENO
26008,2011,ALIANZA,JOAQUIN JAIME MORENO
26008,2012,ALIANZA,JOAQUIN JAIME MORENO
26008,2013,CC,JUAN PABLO TERAN VALENCIA
26008,2014,CC,JUAN PABLO TERAN VALENCIA
26008,2015,CC,JUAN PABLO TERAN VALENCIA
26008,2016,PMC,JOAQUIN JAIME MORENO
26008,2017,PMC,JOAQUIN JAIME MORENO
26008,2018,PMC,JOAQUIN JAIME MORENO
26008,2019,COAL,MANUEL MARIA MADRID GALAZ
26008,2020,COAL,MANUEL MARIA MADRID GALAZ
26008,2021,COAL,MANUEL MARIA MADRID GALAZ
26008,2022,PT,LUIS ALFONSO SIERRA VILLAESCUSA
26008,2023,PT,LUIS ALFONSO SIERRA VILLAESCUSA
26008,2024,PT,LUIS ALFONSO SIERRA VILLAESCUSA
26009,1991,PRI,GUADALUPE AURELIO PARRA DUARTE
26009,1992,PRI,GUADALUPE AURELIO PARRA DUARTE
26009,1993,PRI,GUADALUPE AURELIO PARRA DUARTE
26009,1994,PRI,GUADALUPE AURELIO PARRA DUARTE
26009,1995,PRI,ROGELIO CORONADO QUINTANA
26009,1996,PRI,ROGELIO CORONADO QUINTANA
26009,1997,PRI,ROGELIO CORONADO QUINTANA
26009,1998,PRI,RICARDO RIVERA GALINDO
26009,1999,PRI,RICARDO RIVERA GALINDO
26009,2000,PRI,RICARDO RIVERA GALINDO
26009,2001,PRI,TERESA MONGE ESQUER
26009,2002,PRI,TERESA MONGE ESQUER
26009,2003,PRI,TERESA MONGE ESQUER
26009,2004,PAN,LUIS ALFONSO SOTO JIMENEZ
26009,2005,PAN,LUIS ALFONSO SOTO JIMENEZ
26009,2006,PAN,LUIS ALFONSO SOTO JIMENEZ
26009,2007,ALIANZA_,JOSE ROGELIO GALINDO RUIZ
26009,2008,ALIANZA_,JOSE ROGELIO GALINDO RUIZ
26009,2009,ALIANZA_,JOSE ROGELIO GALINDO RUIZ
26009,2010,ALIANZA,VICTOR MANUEL ENCINAS SALAZAR
26009,2011,ALIANZA,VICTOR MANUEL ENCINAS SALAZAR
26009,2012,ALIANZA,VICTOR MANUEL ENCINAS SALAZAR
26009,2013,COAL,LUIS ALFONSO SOTO JIMENEZ
26009,2014,COAL,LUIS ALFONSO SOTO JIMENEZ
26009,2015,COAL,LUIS ALFONSO SOTO JIMENEZ
26009,2016,PVEM,LAURA ESPINOZA ALONSO
26009,2017,PVEM,LAURA ESPINOZA ALONSO
26009,2018,PVEM,LAURA ESPINOZA ALONSO
26009,2019,COAL,BELISARIO PACHECO GALINDO
26009,2020,COAL,BELISARIO PACHECO GALINDO
26009,2021,PAN,BELISARIO PACHECO GALINDO
26009,2022,PAN,BELISARIO PACHECO GALINDO
26009,2023,PAN,BELISARIO PACHECO GALINDO
26009,2024,PAN,BELISARIO PACHECO GALINDO
26010,1991,PRI,ROLANDO REYES BERMUDEZ
26010,1992,PRI,ROLANDO REYES BERMUDEZ
26010,1993,PRI,ROLANDO REYES BERMUDEZ
26010,1994,PRI,ROLANDO REYES BERMUDEZ
26010,1995,PRI,OSCAR CASTRO PARRA
26010,1996,PRI,OSCAR CASTRO PARRA
26010,1997,PRI,OSCAR CASTRO PARRA
26010,1998,PRI,JOSE ESTEBAN ZEREGA TORRES
26010,1999,PRI,JOSE ESTEBAN ZEREGA TORRES
26010,2000,PRI,JOSE ESTEBAN ZEREGA TORRES
26010,2001,PRI,OSCAR CASTRO PARRA
26010,2002,PRI,OSCAR CASTRO PARRA
26010,2003,PRI,OSCAR CASTRO PARRA
26010,2004,PRI,JESUS MARIA ENRIQUEZ AMAYA
26010,2005,PRI,JESUS MARIA ENRIQUEZ AMAYA
26010,2006,PRI,JESUS MARIA ENRIQUEZ AMAYA
26010,2007,PAN,MARIO RAMIREZ ORANTES
26010,2008,PAN,MARIO RAMIREZ ORANTES
26010,2009,PAN,MARIO RAMIREZ ORANTES
26010,2010,PAN,HECTOR ENRIQUEZ SANCHEZ
26010,2011,PAN,HECTOR ENRIQUEZ SANCHEZ
26010,2012,PAN,HECTOR ENRIQUEZ SANCHEZ
26010,2013,COAL,OSWALDO BERMUDEZ ZUBIATE
26010,2014,COAL,OSWALDO BERMUDEZ ZUBIATE
26010,2015,COAL,OSWALDO BERMUDEZ ZUBIATE
26010,2016,PAN,ALFIO CASTRO PARRA
26010,2017,PAN,ALFIO CASTRO PARRA
26010,2018,PAN,ALFIO CASTRO PARRA
26010,2019,COAL,ALBA LUZ FERRA MARTINEZ SAÑUDO
26010,2020,COAL,ALBA LUZ FERRA MARTINEZ SAÑUDO
26010,2021,COAL,ALBA LUZ FERRA MARTINEZ SAÑUDO
26010,2022,COAL,DANIEL ANGEL MEDINA VALDEZ
26010,2023,COAL,DANIEL ANGEL MEDINA VALDEZ
26010,2024,COAL,DANIEL ANGEL MEDINA VALDEZ
26011,1991,PRI,VICTOR SANTA CRUZ SALAZAR
26011,1992,PRI,VICTOR SANTA CRUZ SALAZAR
26011,1993,PRI,VICTOR SANTA CRUZ SALAZAR
26011,1994,PRI,VICTOR SANTA CRUZ SALAZAR
26011,1995,PRI,MANUEL PERALTA VINDIOLA
26011,1996,PRI,MANUEL PERALTA VINDIOLA
26011,1997,PRI,MANUEL PERALTA VINDIOLA
26011,1998,PRI,LUIS GONZALO GALLEGO BALLESTEROS
26011,1999,PRI,LUIS GONZALO GALLEGO BALLESTEROS
26011,2000,PRI,LUIS GONZALO GALLEGO BALLESTEROS
26011,2001,PRD,MARCO ANTONIO MARTINEZ BARRIOS
26011,2002,PRD,MARCO ANTONIO MARTINEZ BARRIOS
26011,2003,PRD,MARCO ANTONIO MARTINEZ BARRIOS
26011,2004,PRD,MARCO ANTONIO ORTIZ FELIX
26011,2005,PRD,MARCO ANTONIO ORTIZ FELIX
26011,2006,PRD,MARCO ANTONIO ORTIZ FELIX
26011,2007,PAN,LUIS MIGUEL AVECHUCO PESQUEIRA
26011,2008,PAN,LUIS MIGUEL AVECHUCO PESQUEIRA
26011,2009,PAN,LUIS MIGUEL AVECHUCO PESQUEIRA
26011,2010,ALIANZA,JOSE ADOLFO SALAZAR ESPINOZA
26011,2011,ALIANZA,JOSE ADOLFO SALAZAR ESPINOZA
26011,2012,ALIANZA,JOSE ADOLFO SALAZAR ESPINOZA
26011,2013,COAL,MARIA ENEDINA DIAZ GONZALEZ
26011,2014,COAL,MARIA ENEDINA DIAZ GONZALEZ
26011,2015,COAL,MARIA ENEDINA DIAZ GONZALEZ
26011,2016,CPUGHYE,JOSE ADOLFO SALAZAR ESPINOZA
26011,2017,CPUGHYE,JOSE ADOLFO SALAZAR ESPINOZA
26011,2018,CPUGHYE,JOSE ADOLFO SALAZAR ESPINOZA
26011,2019,COAL,RIGOBERTO GONZALEZ PACHECO
26011,2020,COAL,RIGOBERTO GONZALEZ PACHECO
26011,2021,PRD,ROSENDO LOPEZ DAVALOS
26011,2022,PRD,ROSENDO LOPEZ DAVALOS
26011,2023,PRD,ROSENDO LOPEZ DAVALOS
26011,2024,PRD,ROSENDO LOPEZ DAVALOS
26012,1991,PRI,PRIMITIVO FLORES MACHADO
26012,1992,PRI,PRIMITIVO FLORES MACHADO
26012,1993,PRI,PRIMITIVO FLORES MACHADO
26012,1994,PRI,PRIMITIVO FLORES MACHADO
26012,1995,PRI,JOSE ROSARIO OZUNA ZUÑIGA
26012,1996,PRI,JOSE ROSARIO OZUNA ZUÑIGA
26012,1997,PRI,JOSE ROSARIO OZUNA ZUÑIGA
26012,1998,PRD,ISAIAS RIVERA GUILLOT
26012,1999,PRD,ISAIAS RIVERA GUILLOT
26012,2000,PRD,ISAIAS RIVERA GUILLOT
26012,2001,PRD,TITO HUGO LUNA PERALTA
26012,2002,PRD,TITO HUGO LUNA PERALTA
26012,2003,PRD,TITO HUGO LUNA PERALTA
26012,2004,PRD,JESUS JOSE TABADILLO COTA
26012,2005,PRD,JESUS JOSE TABADILLO COTA
26012,2006,PRD,JESUS JOSE TABADILLO COTA
26012,2007,COALICIoN,VICTOR MANUEL MUÑOZ ESPINOZA
26012,2008,COALICIoN,VICTOR MANUEL MUÑOZ ESPINOZA
26012,2009,COALICIoN,VICTOR MANUEL MUÑOZ ESPINOZA
26012,2010,PAN,JORGE ALTAMIRANO RIVERA
26012,2011,PAN,JORGE ALTAMIRANO RIVERA
26012,2012,PAN,JORGE ALTAMIRANO RIVERA
26012,2013,COAL,EFREN ROMERO ARREOLA
26012,2014,COAL,EFREN ROMERO ARREOLA
26012,2015,COAL,EFREN ROMERO ARREOLA
26012,2016,PRD,EUSEBIO MIRANDA GUERRERO
26012,2017,PRD,EUSEBIO MIRANDA GUERRERO
26012,2018,PRD,EUSEBIO MIRANDA GUERRERO
26012,2019,COAL,ROGELIO ABOYTE LIMON
26012,2020,PT,BENITA ALDAMA LOPEZ
26012,2021,PT,BENITA ALDAMA LOPEZ
26012,2022,RSP,SERGE ENRIQUEZ TOLANO
26012,2023,RSP,SERGE ENRIQUEZ TOLANO
26012,2024,RSP,SERGE ENRIQUEZ TOLANO
26013,1991,PRI,JOSE FRANCISCO SIQUEIROS ENCINAS
26013,1992,PRI,JOSE FRANCISCO SIQUEIROS ENCINAS
26013,1993,PRI,JOSE FRANCISCO SIQUEIROS ENCINAS
26013,1994,PRI,JOSE FRANCISCO SIQUEIROS ENCINAS
26013,1995,PRI,GUADALBERTO MALDONADO SALAZAR
26013,1996,PRI,GUADALBERTO MALDONADO SALAZAR
26013,1997,PRI,GUADALBERTO MALDONADO SALAZAR
26013,1998,PAN,RAMON ENRIQUE CERON BRISEÑO
26013,1999,PAN,RAMON ENRIQUE CERON BRISEÑO
26013,2000,PAN,RAMON ENRIQUE CERON BRISEÑO
26013,2001,PRI,JOSE FRANCISCO SIQUIEROS ENCINAS
26013,2002,PRI,JOSE FRANCISCO SIQUIEROS ENCINAS
26013,2003,PRI,JOSE FRANCISCO SIQUIEROS ENCINAS
26013,2004,PAN,ADRIAN VILLA ACUÑA
26013,2005,PAN,ADRIAN VILLA ACUÑA
26013,2006,PAN,ADRIAN VILLA ACUÑA
26013,2007,PAN,JORGE SALAZAR ANDRADE
26013,2008,PAN,JORGE SALAZAR ANDRADE
26013,2009,PAN,JORGE SALAZAR ANDRADE
26013,2010,PAN,ADOLFO ALFREDO LOPEZ PERALTA
26013,2011,PAN,ADOLFO ALFREDO LOPEZ PERALTA
26013,2012,PAN,ADOLFO ALFREDO LOPEZ PERALTA
26013,2013,COAL,JESUS LAURO ESCALANTE PEÑA
26013,2014,COAL,JESUS LAURO ESCALANTE PEÑA
26013,2015,COAL,JESUS LAURO ESCALANTE PEÑA
26013,2016,CPUGHYE,MARCO ANTONIO OCHOA MENDEZ
26013,2017,CPUGHYE,MARCO ANTONIO OCHOA MENDEZ
26013,2018,CPUGHYE,MARCO ANTONIO OCHOA MENDEZ
26013,2019,COAL,ALEJANDRO MOLINA SALAZAR
26013,2020,COAL,ALEJANDRO MOLINA SALAZAR
26013,2021,COAL,ALEJANDRO MOLINA SALAZAR
26013,2022,PT,JESUS HEBERTO CORELLA YESCAS
26013,2023,PT,JESUS HEBERTO CORELLA YESCAS
26013,2024,PT,JESUS HEBERTO CORELLA YESCAS
26014,1991,PRI,ARNOLDO PAZ LOPEZ
26014,1992,PRI,ARNOLDO PAZ LOPEZ
26014,1993,PRI,ARNOLDO PAZ LOPEZ
26014,1994,PRI,ARNOLDO PAZ LOPEZ
26014,1995,PRI,JUAN MANUEL HERRERA BUSTAMANTE
