uniqueid,year,incumbent_party_Horacio
26015,2015,PRI_PVEM_PANAL
26015,2018,NA
26016,1994,PT
26016,1997,PRI
26016,2000,PRI
26016,2003,PRI
26016,2006,PAN
26016,2009,PAN
26016,2012,PAN_PANAL
26016,2015,PRI_PVEM_PANAL
26016,2018,NA
26017,1994,PRI
26017,1997,PAN
26017,2000,PAN
26017,2003,PAN
26017,2006,PAN
26017,2009,PAN
26017,2012,PAN_PANAL
26017,2015,PRI
26017,2018,NA
26018,1994,PRI
26018,1997,PRD
26018,2000,PRI
26018,2003,PAN
26018,2006,PRI_PANAL
26018,2009,PAN
26018,2012,PRI_PVEM
26018,2015,PRI_PVEM_PANAL
26018,2018,NA
26019,1994,PRI
26019,1997,PAN
26019,2000,PAN
26019,2003,PAN
26019,2006,PAN
26019,2009,PRI_PVEM_PANAL
26019,2012,PAN_PANAL
26019,2015,PRI_PVEM_PANAL
26019,2018,NA
26020,1994,PRI
26020,1997,PAN
26020,2000,PRI
26020,2003,PRI
26020,2006,PRI_PANAL
26020,2009,PRI_PVEM_PANAL
26020,2012,PAN_PANAL
26020,2015,PAN
26020,2018,NA
26021,1994,PRI
26021,1997,PRI
26021,2000,PRI
26021,2003,PRI
26021,2006,PAN
26021,2009,PRI_PVEM_PANAL
26021,2012,PRD_PT_MC
26021,2015,PRD
26021,2018,NA
26022,1994,PRI
26022,1997,PAN
26022,2000,PRI
26022,2003,PRI
26022,2006,PAN
26022,2009,PAN
26022,2012,PAN_PANAL
26022,2015,PAN
26022,2018,NA
26023,1994,PRI
26023,1997,PAN
26023,2000,PRI
26023,2003,PRI
26023,2006,PRI_PANAL
26023,2009,PT
26023,2012,PAN_PANAL
26023,2015,PANAL
26023,2018,NA
26024,1994,PRI
26024,1997,PRI
26024,2000,PRI
26024,2003,PRI
26024,2006,PAN
26024,2009,PAN
26024,2012,PAN_PANAL
26024,2015,PRI_PVEM_PANAL
26024,2018,NA
26025,1994,PRI
26025,1997,PRD
26025,2000,PRD
26025,2003,PRD
26025,2006,PRI_PANAL
26025,2009,PAN
26025,2012,PAN_PANAL
26025,2015,NA
26025,2018,NA
26026,1994,NA
26026,1997,PRD
26026,2000,PRD
26026,2003,PRI
26026,2006,PAN
26026,2009,PRI_PVEM_PANAL
26026,2012,PAN_PANAL
26026,2015,PRI_PVEM_PANAL
26026,2018,NA
26027,1994,PRI
26027,1997,PT
26027,2000,PT
26027,2003,PRI
26027,2006,PAN
26027,2009,PRI
26027,2012,PAN_PANAL
26027,2015,PRI
26027,2018,NA
26028,1994,PRI
26028,1997,PRI
26028,2000,PAN
26028,2003,PRI
26028,2006,PRI_PANAL
26028,2009,PAN
26028,2012,PRI_PVEM
26028,2015,PRI
26028,2018,NA
26029,1994,PRI
26029,1997,PRD
26029,2000,PAN
26029,2003,PRI
26029,2006,PRI_PANAL
26029,2009,PAN
26029,2012,PRI_PVEM
26029,2015,PAN
26029,2018,NA
26030,1994,PRI
26030,1997,PAN
26030,2000,PAN
26030,2003,PAN
26030,2006,PRI_PANAL
26030,2009,PAN
26030,2012,PAN_PANAL
26030,2015,PRI_PVEM_PANAL
26030,2018,NA
26031,1994,PRI
26031,1997,PRI
26031,2000,PRI
26031,2003,PAN
26031,2006,PAN
26031,2009,PAN
26031,2012,PRI_PVEM
26031,2015,PAN
26031,2018,NA
26032,1994,PRI
26032,1997,PRI
26032,2000,PRI
26032,2003,PRI
26032,2006,PRI_PANAL
26032,2009,PRI_PVEM_PANAL
26032,2012,PAN_PANAL
26032,2015,PRI
26032,2018,NA
26033,1994,PRI
26033,1997,PRD
26033,2000,PRI
26033,2003,PRD_MC_PAS
26033,2006,PAN
26033,2009,PRI_PVEM_PANAL
26033,2012,PAN_PANAL
26033,2015,PRI_PVEM_PANAL
26033,2018,NA
26034,1994,PRI
26034,1997,PRI
26034,2000,PRI
26034,2003,PAN
26034,2006,PAN
26034,2009,PRI_PVEM_PANAL
26034,2012,PAN_PANAL
26034,2015,PAN
26034,2018,NA
26035,1994,PRI
26035,1997,PAN
26035,2000,PRI
26035,2003,PRI
26035,2006,PVEM
26035,2009,NA
26035,2012,PRI_PVEM
26035,2015,PAN
26035,2018,NA
26036,1994,PRI
26036,1997,PRI
26036,2000,PAN
26036,2003,PRI
26036,2006,PRI_PANAL
26036,2009,PRI_PVEM_PANAL
26036,2012,PAN_PANAL
26036,2015,PRI_PVEM_PANAL
26036,2018,NA
26037,1994,PRI
26037,1997,PRI
26037,2000,PRI
26037,2003,PRD
26037,2006,PRI_PANAL
26037,2009,PRI_PVEM_PANAL
26037,2012,PRI_PVEM
26037,2015,PRI_PVEM_PANAL
26037,2018,NA
26038,1994,PRI
26038,1997,PAN
26038,2000,PRI
26038,2003,PRI
26038,2006,PAN
26038,2009,PRI_PVEM_PANAL
26038,2012,PRI_PVEM
26038,2015,PRI_PVEM_PANAL
26038,2018,NA
26039,1994,PRI
26039,1997,PAN
26039,2000,PAN
26039,2003,PRI
26039,2006,PAN
26039,2009,PAN
26039,2012,PAN_PANAL
26039,2015,PAN
26039,2018,NA
26040,1994,PRI
26040,1997,PRI
26040,2000,PRI
26040,2003,PRI
26040,2006,PAN
26040,2009,PRI_PVEM_PANAL
26040,2012,PAN_PANAL
26040,2015,PAN
26040,2018,NA
26041,1994,PRI
26041,1997,PAN
26041,2000,PAN
26041,2003,PRI
26041,2006,PRD_PT
26041,2009,PRI_PVEM_PANAL
26041,2012,PAN_PANAL
26041,2015,PRI_PVEM_PANAL
26041,2018,NA
26042,1994,PRI
26042,1997,PRD
26042,2000,PRD
26042,2003,PRI
26042,2006,PRI_PANAL
26042,2009,PRI_PVEM_PANAL
26042,2012,PRI_PVEM
26042,2015,PAN
26042,2018,NA
26043,1994,PRI
26043,1997,PRI
26043,2000,PRI
26043,2003,PRI
26043,2006,PAN
26043,2009,NA
26043,2012,PRI_PVEM
26043,2015,PAN
26043,2018,NA
26044,1994,PRI
26044,1997,PRI
26044,2000,PRD
26044,2003,PRI
26044,2006,PRI_PANAL
26044,2009,PRI_PVEM_PANAL
26044,2012,PAN_PANAL
26044,2015,PAN
26044,2018,NA
26045,1994,PAN
26045,1997,PRI
26045,2000,PRI
26045,2003,PAN
26045,2006,PAN
26045,2009,PRI_PVEM_PANAL
26045,2012,PAN_PANAL
26045,2015,PAN
26045,2018,NA
26046,1994,PRI
26046,1997,PRI
26046,2000,PRI
26046,2003,PRI
26046,2006,PRI_PANAL
26046,2009,PRI_PVEM_PANAL
26046,2012,PRI_PVEM
26046,2015,PRI
26046,2018,NA
26047,1994,PRI
26047,1997,PAN
26047,2000,PAN
26047,2003,PRI
26047,2006,PRI_PANAL
26047,2009,PRI_PVEM_PANAL
26047,2012,PAN_PANAL
26047,2015,PRI_PVEM_PANAL
26047,2018,NA
26048,1994,PRI
26048,1997,PAN
26048,2000,PRI
26048,2003,PRI
26048,2006,PRI_PANAL
26048,2009,PAN
26048,2012,PRI_PVEM
26048,2015,PAN
26048,2018,NA
26049,1994,PRI
26049,1997,PRI
26049,2000,PRI
26049,2003,PRI
26049,2006,PAN
26049,2009,PRI_PVEM_PANAL
26049,2012,PRI_PVEM
26049,2015,PAN
26049,2018,NA
26050,1994,PRI
26050,1997,PRI
26050,2000,PRI
26050,2003,PAN
26050,2006,PAN
26050,2009,PRI_PVEM_PANAL
26050,2012,PAN_PANAL
26050,2015,PRI_PVEM_PANAL
26050,2018,NA
26051,1994,PRI
26051,1997,PRI
26051,2000,PRI
26051,2003,PRI_PVEM
26051,2006,PRI_PANAL
26051,2009,PRI_PVEM_PANAL
26051,2012,NA
26051,2015,PRI_PVEM_PANAL
26051,2018,NA
26052,1994,PRI
26052,1997,PRI
26052,2000,PRI
26052,2003,PAN_PRD
26052,2006,PRI_PANAL
26052,2009,PAN
26052,2012,PAN_PANAL
26052,2015,PRI_PVEM_PANAL
26052,2018,NA
26053,1994,PRI
26053,1997,PRI
26053,2000,PAN
26053,2003,PRI
26053,2006,PAN
26053,2009,PAN
26053,2012,PAN_PANAL
26053,2015,PAN
26053,2018,NA
26054,1994,PRI
26054,1997,PRI
26054,2000,PRI
26054,2003,PRI
26054,2006,PRI_PANAL
26054,2009,PAN
26054,2012,PRI_PVEM
26054,2015,PRI
26054,2018,NA
26055,1994,PAN
26055,1997,PAN
26055,2000,PAN
26055,2003,PAN
26055,2006,PAN
26055,2009,PRI_PVEM_PANAL
26055,2012,PAN_PANAL
26055,2015,PAN
26055,2018,NA
26056,1994,PRI
26056,1997,PRI
26056,2000,PRI
26056,2003,PRI
26056,2006,PAN
26056,2009,PAN
26056,2012,PAN_PANAL
26056,2015,PAN
26056,2018,NA
26057,1994,PRI
26057,1997,PRI
26057,2000,PRI
26057,2003,PAN
26057,2006,PAN
26057,2009,PAN
26057,2012,PAN_PANAL
26057,2015,PRI
26057,2018,NA
26058,1994,PRI
26058,1997,PAN
26058,2000,PAN
26058,2003,PRI
26058,2006,PRI_PANAL
26058,2009,PAN
26058,2012,PAN_PANAL
26058,2015,PRI_PVEM_PANAL
26058,2018,NA
26059,1994,PRI
26059,1997,PRI
26059,2000,PRI
26059,2003,PAN
26059,2006,PAN
26059,2009,PRI_PVEM_PANAL
26059,2012,PRI_PVEM
26059,2015,PAN
26059,2018,NA
26060,1994,PRI
26060,1997,PRI
26060,2000,PRI
26060,2003,PRI
26060,2006,PAN
26060,2009,PAN
26060,2012,PAN_PANAL
26060,2015,PVEM
26060,2018,NA
26061,1994,PRI
26061,1997,PRI
26061,2000,PRI
26061,2003,PAN
26061,2006,PRI_PANAL
26061,2009,PAN
26061,2012,NA
26061,2015,PAN
26061,2018,NA
26062,1994,PAN
26062,1997,PAN
26062,2000,PAN
26062,2003,PRI
26062,2006,PAN
26062,2009,PAN
26062,2012,PAN_PANAL
26062,2015,PRI
26062,2018,NA
26063,1994,PRI
26063,1997,PRI
26063,2000,PRD
26063,2003,PAN_PRD
26063,2006,PRD_PT
26063,2009,PRI_PVEM_PANAL
26063,2012,PRI_PVEM
26063,2015,PAN
26063,2018,NA
26064,1994,PRI
26064,1997,PRI
26064,2000,PRI
26064,2003,PRI
26064,2006,PRI_PANAL
26064,2009,PAN
26064,2012,PAN_PANAL
26064,2015,PRI_PVEM_PANAL
26064,2018,NA
26065,1994,PRI
26065,1997,PRI
26065,2000,PRI
26065,2003,PRI
26065,2006,PRI_PANAL
26065,2009,PAN
26065,2012,PAN_PANAL
26065,2015,PRI
26065,2018,NA
26066,1994,PRI
26066,1997,PRD
26066,2000,PRI
26066,2003,PRI
26066,2006,PRI_PANAL
26066,2009,PAN
26066,2012,PAN
26066,2015,PRI_PVEM_PANAL
26066,2018,NA
26067,1994,PRI
26067,1997,PAN
26067,2000,PRI
26067,2003,PAN
26067,2006,PRI_PANAL
26067,2009,PAN
26067,2012,PAN_PANAL
26067,2015,MC
26067,2018,NA
26068,1994,PRI
26068,1997,PRI
26068,2000,PRI
26068,2003,PAN
26068,2006,MC
26068,2009,PRI_PVEM_PANAL
26068,2012,PAN_PANAL
26068,2015,PRI_PVEM_PANAL
26068,2018,NA
26069,1994,PRI
26069,1997,PRI
26069,2000,PRI
26069,2003,PAN
26069,2006,PAN
26069,2009,PAN
26069,2012,PAN_PANAL
26069,2015,PRI_PVEM_PANAL
26069,2018,NA
26070,1994,PRI
26070,1997,PRI
26070,2000,PRD
26070,2003,PRI
26070,2006,PRI_PANAL
26070,2009,PAN
26070,2012,PRI
26070,2015,MC
26070,2018,NA
26071,1997,PRD
26071,2000,PRI
26071,2003,PFC
26071,2006,PAN
26071,2009,PRI_PVEM_PANAL
26071,2012,PRI_PVEM
26071,2015,PRI
26071,2018,NA
26072,1997,PRI
26072,2000,PRD
26072,2003,PRD
26072,2006,PRI_PANAL
26072,2009,PRD
26072,2012,PRI
26072,2015,PRI
26072,2018,NA
