CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,27,TABASCO,5,CENTLA,3,CENTLA,224,B,1,0,B,0,85,61,4,0,0,0,208,0,0,61,0,0,,,0,,,,,,,419,0,0,419,620,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/3/PMR_0224_B.jpg
,27,TABASCO,5,CENTLA,3,CENTLA,224,C,1,0,C01,5,73,74,9,5,4,2,168,83,0,1,0,0,,,2,,,,,,,426,0,21,447,620,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/3/1.pdf
,27,TABASCO,5,CENTLA,3,CENTLA,224,C,2,0,C02,6,68,67,4,2,4,1,209,97,1,0,0,0,,,2,,,,,,,461,0,21,482,619,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/3/PMR_0224_C02.jpg
,27,TABASCO,5,CENTLA,3,CENTLA,225,B,1,0,B,0,61,85,6,4,2,3,96,53,3,0,0,0,,,1,,,,,,,314,0,24,338,397,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/3/1.pdf
,27,TABASCO,5,CENTLA,3,CENTLA,225,C,1,0,C01,3,69,71,1,4,3,3,101,53,0,1,0,2,,,1,,,,,,,312,0,13,325,396,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/3/PMR_0225_C01.jpg
,27,TABASCO,5,CENTLA,3,CENTLA,226,B,1,0,B,6,30,74,2,5,7,2,66,27,0,0,0,1,,,3,,,,,,,223,0,8,231,304,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/3/1.pdf
,27,TABASCO,5,CENTLA,3,CENTLA,227,B,1,0,B,17,59,115,6,6,4,2,168,27,1,0,0,0,,,11,,,,,,,416,0,26,442,586,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/3/PMR_0227_B.jpg
,27,TABASCO,5,CENTLA,3,CENTLA,227,C,1,0,C01,12,49,115,7,5,13,9,167,37,0,0,0,1,,,11,,,,,,,426,0,16,442,585,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/3/1.pdf
,27,TABASCO,5,CENTLA,3,CENTLA,228,B,1,0,B,3,60,92,2,3,15,4,134,15,1,0,0,0,,,4,,,,,,,333,0,23,356,454,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/3/PMR_0228_B.jpg
,27,TABASCO,5,CENTLA,3,CENTLA,228,C,1,0,C01,10,48,92,5,3,15,1,129,14,0,0,0,0,,,2,,,,,,,319,0,16,335,453,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/3/PMR_0228_C01.jpg
,27,TABASCO,5,CENTLA,3,CENTLA,229,B,1,0,B,1,37,23,5,3,2,5,20,1,0,0,0,0,,,4,,,,,,,101,0,12,113,180,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/3/PMR_0229_B.jpg
,27,TABASCO,5,CENTLA,3,CENTLA,230,B,1,0,B,0,16,6,0,0,1,1,23,6,0,0,0,0,,,14,,,,,,,67,0,6,73,84,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/3/PMR_0230_B.jpg
,27,TABASCO,5,CENTLA,3,CENTLA,230,E,1,0,E01,1,11,24,0,0,0,0,20,0,0,0,0,0,,,22,,,,,,,78,0,4,82,98,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/3/PMR_0230_E01.jpg
,27,TABASCO,5,CENTLA,3,CENTLA,231,B,1,0,B,1,15,55,3,3,3,7,32,6,0,0,0,0,,,112,,,,,,,237,0,18,255,413,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/3/1.pdf
,27,TABASCO,9,CENTRO,4,CENTRO,232,B,1,0,B,15,28,30,11,9,23,2,325,,0,0,0,1,6,,,,,,,,,450,0,11,461,724,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,232,C,1,0,C01,15,38,24,6,12,20,6,299,,4,0,0,0,6,,,,,,,,,430,0,10,440,724,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,232,C,2,0,C02,17,27,33,8,8,16,8,317,,1,1,0,2,8,,,,,,,,,446,0,7,453,724,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_C02.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,232,C,3,0,C03,14,36,35,8,8,11,9,281,,2,0,0,2,10,,,,,,,,,416,1,16,433,723,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_C03.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,232,C,4,0,C04,12,42,36,9,6,21,5,323,,3,0,0,0,5,,,,,,,,,462,0,0,462,723,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/4/1.pdf
,27,TABASCO,9,CENTRO,4,CENTRO,232,C,5,0,C05,9,35,33,15,9,19,3,310,,4,0,0,0,6,,,,,,,,,443,0,9,452,723,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_C05.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,232,C,6,0,C06,21,26,28,11,6,22,8,322,,0,0,0,0,10,,,,,,,,,454,0,14,468,723,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_C06.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,232,E,1,0,E01,33,49,35,18,9,24,8,364,,1,0,1,0,5,,,,,,,,,547,0,5,552,748,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_E01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,232,E,1,1,E01C01,23,51,38,10,5,26,7,368,,0,0,0,0,3,,,,,,,,,531,0,13,544,748,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_E01C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,232,E,1,2,E01C02,28,56,42,22,7,27,6,346,,1,0,0,0,4,,,,,,,,,539,0,13,552,747,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_E01C02.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,232,E,1,3,E01C03,28,49,35,14,11,25,7,359,,0,0,0,0,4,,,,,,,,,532,2,10,544,747,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_E01C03.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,232,E,1,4,E01C04,29,50,29,10,12,21,13,374,,3,1,1,0,2,,,,,,,,,545,0,13,558,747,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_E01C04.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,232,E,1,5,E01C05,30,29,39,10,9,19,13,350,,5,0,0,0,6,,,,,,,,,510,0,6,516,747,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_E01C05.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,232,E,1,6,E01C06,32,57,42,16,3,23,9,355,,1,0,0,0,3,,,,,,,,,541,0,12,553,747,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_E01C06.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,232,E,2,0,E02,10,36,36,5,5,9,5,239,,4,0,0,0,6,,,,,,,,,355,0,21,376,636,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_E02.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,232,E,2,1,E02C01,8,31,27,12,12,10,1,255,,0,1,0,0,7,,,,,,,,,364,0,15,379,636,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_E02C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,232,E,2,2,E02C02,4,34,30,12,10,9,2,252,,1,0,0,0,7,,,,,,,,,361,0,12,373,636,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_E02C02.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,232,E,2,3,E02C03,8,29,41,10,8,7,1,273,,3,0,0,0,0,,,,,,,,,380,0,10,390,635,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0232_E02C03.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,233,B,1,0,B,10,23,10,10,6,17,5,228,,1,0,0,0,1,,,,,,,,,311,0,3,314,438,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0233_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,233,C,1,0,C01,18,41,22,10,6,10,8,216,,0,2,0,0,4,,,,,,,,,337,0,6,343,438,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0233_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,234,B,1,0,B,15,39,23,9,7,0,4,297,,1,0,16,2,6,,,,,,,,,419,0,7,426,667,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0234_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,234,C,1,0,C01,12,36,27,8,7,22,3,302,,2,1,0,1,8,,,,,,,,,429,0,7,436,666,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0234_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,234,C,2,0,C02,9,31,32,10,7,24,3,311,,0,0,0,1,5,,,,,,,,,433,0,11,444,666,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0234_C02.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,234,C,3,0,C03,16,28,33,9,6,9,3,315,,2,1,0,0,7,,,,,,,,,429,0,15,444,666,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0234_C03.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,234,C,4,0,C04,9,43,26,8,9,18,3,308,,3,0,0,0,3,,,,,,,,,430,0,12,442,666,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0234_C04.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,234,C,5,0,C05,11,48,27,5,12,23,4,302,,1,0,0,0,6,,,,,,,,,439,0,5,444,666,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0234_C05.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,235,B,1,0,B,10,39,21,5,6,6,13,252,,1,1,0,0,4,,,,,,,,,358,0,8,366,455,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0235_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,235,C,1,0,C01,12,26,22,7,4,10,18,216,,0,0,0,0,4,,,,,,,,,319,0,11,330,455,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0235_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,236,B,1,0,B,5,41,22,4,8,6,9,205,,2,1,0,0,4,,,,,,,,,307,0,8,315,417,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0236_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,236,C,1,0,C01,13,23,31,4,3,13,11,214,,1,0,0,0,2,,,,,,,,,315,0,8,323,417,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0236_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,237,B,1,0,B,8,60,26,14,7,40,4,274,,5,1,0,0,4,,,,,,,,,443,0,9,452,739,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0237_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,237,C,1,0,C01,14,45,40,6,13,26,3,315,,2,1,0,1,6,,,,,,,,,472,0,12,484,739,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0237_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,237,C,2,0,C02,15,51,29,8,5,33,7,265,,3,2,6,1,8,,,,,,,,,433,0,18,451,738,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0237_C02.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,237,C,3,0,C03,15,61,43,9,6,27,11,260,,5,0,0,0,12,,,,,,,,,449,0,9,458,738,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0237_C03.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,238,B,1,0,B,16,39,36,10,7,18,7,254,,0,0,0,0,5,,,,,,,,,392,0,11,403,644,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0238_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,238,C,1,0,C01,17,67,27,9,8,7,7,274,,1,0,0,0,6,,,,,,,,,423,0,0,423,643,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0238_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,238,C,2,0,C02,18,54,27,7,6,12,5,275,,3,0,0,0,8,,,,,,,,,415,0,5,420,643,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0238_C02.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,239,B,1,0,B,14,49,38,9,7,19,4,381,,0,0,0,1,3,,,,,,,,,525,0,11,536,750,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0239_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,240,B,1,0,B,13,30,23,6,6,12,4,221,,0,0,0,0,6,,,,,,,,,321,0,6,327,416,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0240_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,240,C,1,0,C01,11,24,21,8,3,13,6,214,,1,0,1,0,5,,,,,,,,,307,0,10,317,416,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0240_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,241,B,1,0,B,17,31,25,8,19,2,0,295,,0,0,0,0,3,,,,,,,,,400,0,6,406,595,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0241_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,241,C,1,0,C01,13,40,27,7,6,10,4,298,,0,1,0,0,6,,,,,,,,,412,0,4,416,595,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0241_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,241,C,2,0,C02,18,34,22,9,2,9,6,309,,0,0,0,0,5,,,,,,,,,414,0,7,421,595,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0241_C02.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,241,C,3,0,C03,12,24,19,6,5,10,4,292,,2,1,0,0,3,,,,,,,,,378,0,7,385,594,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0241_C03.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,242,B,1,0,B,13,43,31,13,11,13,5,319,,1,0,1,1,7,,,,,,,,,458,1,12,471,731,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0242_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,242,C,1,0,C01,12,48,25,20,8,17,6,315,,2,0,0,0,4,,,,,,,,,457,2,6,465,731,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0242_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,242,C,2,0,C02,8,41,26,23,10,15,4,340,,0,0,0,0,0,,,,,,,,,467,0,7,474,731,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0242_C02.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,242,C,3,0,C03,8,38,26,22,9,14,8,356,,0,1,0,0,1,,,,,,,,,483,0,10,493,730,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0242_C03.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,243,B,1,0,B,17,36,36,16,9,19,4,302,,2,0,0,0,9,,,,,,,,,450,0,9,459,655,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0243_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,243,C,1,0,C01,16,41,33,10,6,15,6,299,,3,0,0,0,6,,,,,,,,,435,1,9,445,655,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0243_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,244,B,1,0,B,5,34,28,11,7,22,5,245,,2,1,0,0,9,,,,,,,,,369,0,9,378,555,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0244_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,244,C,1,0,C01,12,22,34,11,8,18,6,302,,5,1,0,0,7,,,,,,,,,426,1,13,440,554,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0244_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,245,B,1,0,B,13,35,29,12,3,14,8,254,,1,1,0,0,6,,,,,,,,,376,0,8,384,578,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0245_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,245,C,1,0,C01,9,32,29,11,4,24,0,263,,1,0,0,0,4,,,,,,,,,377,0,8,385,578,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0245_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,245,C,2,0,C02,11,45,33,10,2,12,4,250,,1,0,0,0,2,,,,,,,,,370,0,12,382,578,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0245_C02.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,245,C,3,0,C03,7,40,28,6,9,19,4,259,,3,1,0,1,8,,,,,,,,,385,0,6,391,577,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0245_C03.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,246,B,1,0,B,16,45,26,4,5,19,3,250,,2,0,0,0,12,,,,,,,,,382,0,8,390,585,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0246_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,246,C,1,0,C01,11,45,19,10,8,26,4,248,,0,0,0,0,0,,,,,,,,,371,0,13,384,584,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0246_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,247,B,1,0,B,15,41,16,10,4,6,3,206,,1,0,0,0,1,,,,,,,,,303,0,8,311,520,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0247_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,247,C,1,0,C01,13,29,20,10,8,11,6,245,,0,0,0,0,5,,,,,,,,,347,0,7,354,520,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0247_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,248,B,1,0,B,14,33,30,14,10,16,3,350,,3,0,0,1,14,,,,,,,,,488,0,8,496,716,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0248_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,248,C,1,0,C01,7,47,35,23,10,14,10,326,,2,0,0,1,6,,,,,,,,,481,0,14,495,715,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0248_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,249,B,1,0,B,16,32,26,6,10,31,5,262,,2,0,0,0,6,,,,,,,,,396,1,14,411,671,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/4/1.pdf
,27,TABASCO,9,CENTRO,4,CENTRO,249,C,1,0,C01,13,36,32,5,9,6,3,275,,3,2,0,0,0,,,,,,,,,384,2,8,394,671,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0249_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,249,C,2,0,C02,23,44,19,8,8,20,5,279,,3,0,0,0,10,,,,,,,,,419,0,10,429,670,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0249_C02.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,249,C,3,0,C03,11,37,17,9,11,22,4,296,,1,0,0,0,4,,,,,,,,,412,0,7,419,670,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0249_C03.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,249,C,4,0,C04,9,37,20,7,10,26,4,297,,0,1,0,1,7,,,,,,,,,419,1,15,435,670,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/4/1.pdf
,27,TABASCO,9,CENTRO,4,CENTRO,249,C,5,0,C05,12,33,18,14,9,13,2,267,,2,0,0,0,4,,,,,,,,,374,0,15,389,670,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0249_C05.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,249,C,6,0,C06,5,30,32,13,9,31,1,285,,1,0,0,1,7,,,,,,,,,415,0,11,426,670,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/4/1.pdf
,27,TABASCO,9,CENTRO,4,CENTRO,249,C,7,0,C07,8,44,23,11,8,30,6,270,,1,0,0,0,6,,,,,,,,,407,0,17,424,670,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0249_C07.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,249,C,8,0,C08,6,55,24,6,7,8,7,253,,2,0,0,0,0,,,,,,,,,368,0,0,368,670,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0249_C08.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,250,B,1,0,B,39,45,30,17,9,12,2,207,,2,0,0,1,1,,,,,,,,,365,0,8,373,510,Grupo de Recuento,,,http://iepct.mx/elecciones2018/PMR/4/1.pdf
,27,TABASCO,9,CENTRO,4,CENTRO,250,C,1,0,C01,24,50,17,14,12,13,7,211,,1,0,0,0,2,,,,,,,,,351,2,4,357,510,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0250_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,250,C,2,0,C02,23,55,32,14,3,13,7,212,,2,0,0,0,4,,,,,,,,,365,0,2,367,510,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0250_C02.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,251,B,1,0,B,27,36,33,15,8,23,6,307,,0,0,0,0,11,,,,,,,,,466,0,10,476,689,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0251_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,251,C,1,0,C01,31,50,35,7,8,11,3,258,,1,1,0,0,9,,,,,,,,,414,0,15,429,688,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0251_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,251,C,2,0,C02,21,38,47,7,5,18,0,297,,2,0,0,0,6,,,,,,,,,441,0,16,457,688,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0251_C02.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,251,C,3,0,C03,21,43,42,13,6,30,6,278,,3,0,0,0,5,,,,,,,,,447,0,12,459,688,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0251_C03.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,252,B,1,0,B,23,45,39,13,5,16,5,204,,1,0,0,0,3,,,,,,,,,354,0,2,356,474,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0252_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,252,C,1,0,C01,27,32,18,15,6,19,9,235,,0,0,0,0,11,,,,,,,,,372,0,3,375,474,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0252_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,253,B,1,0,B,22,43,32,16,9,18,4,293,,0,0,0,1,5,,,,,,,,,443,0,5,448,612,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0253_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,253,C,1,0,C01,25,27,35,12,5,15,6,298,,1,0,0,0,9,,,,,,,,,433,0,16,449,612,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0253_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,253,C,2,0,C02,17,42,42,12,6,19,6,264,,0,0,0,1,3,,,,,,,,,412,0,8,420,612,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0253_C02.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,253,C,3,0,C03,13,39,20,11,7,21,8,273,,0,0,0,1,8,,,,,,,,,401,1,7,409,612,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0253_C03.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,253,C,4,0,C04,19,39,41,14,6,19,14,268,,0,0,0,0,11,,,,,,,,,431,0,9,440,612,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0253_C04.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,254,B,1,0,B,9,25,28,5,10,12,7,303,,0,0,0,0,7,,,,,,,,,406,0,7,413,630,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0254_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,254,C,1,0,C01,10,32,24,9,4,8,5,311,,0,2,0,0,5,,,,,,,,,410,0,11,421,630,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0254_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,254,C,2,0,C02,6,30,18,5,7,12,6,302,,3,0,0,1,10,,,,,,,,,400,0,8,408,630,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0254_C02.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,254,C,3,0,C03,11,25,17,12,10,7,4,304,,0,0,0,1,9,,,,,,,,,400,0,9,409,630,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0254_C03.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,254,C,4,0,C04,8,21,21,9,9,14,6,314,,1,0,0,0,0,,,,,,,,,403,0,8,411,630,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0254_C04.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,254,S,1,0,S01,9,15,12,1,2,6,2,109,,0,0,0,0,3,,,,,,,,,159,0,2,161,0,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0254_SMR01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,255,B,1,0,B,35,76,38,13,4,17,4,260,,2,2,0,0,4,,,,,,,,,455,2,17,474,663,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0255_B.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,255,C,1,0,C01,31,73,50,14,11,14,4,278,,2,1,0,0,2,,,,,,,,,480,2,5,487,662,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0255_C01.jpg
,27,TABASCO,9,CENTRO,4,CENTRO,256,B,1,0,B,40,63,34,15,3,23,13,280,,0,0,0,0,2,,,,,,,,,473,1,13,487,649,Acta casilla,,,http://iepct.mx/elecciones2018/PMR/4/PMR_0256_B.jpg
