CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,31,YUCATAN,10,TIZIMIN,61,RIO LAGARTOS,768,2,315,192,7,9,6,4,0,196,2,11,2,0,0,0,4,1,0,0,,749,0,15,764,874
,31,YUCATAN,10,TIZIMIN,65,SAN FELIPE,776,2,219,482,7,5,10,4,2,239,1,1,1,5,1,0,4,0,0,1,,982,0,19,1001,1059
,31,YUCATAN,10,TIZIMIN,65,SAN FELIPE,777,1,194,295,2,1,2,3,5,131,1,0,1,5,0,1,1,0,0,0,,642,0,14,656,697
,31,YUCATAN,10,TIZIMIN,70,SUCILA,796,2,456,526,7,4,1,6,2,98,1,2,0,0,0,0,0,0,0,1,,1104,0,18,1122,1266
,31,YUCATAN,10,TIZIMIN,70,SUCILA,797,3,579,770,9,6,10,10,1,136,4,2,1,4,0,0,1,0,0,0,,1533,0,28,1561,1742
,31,YUCATAN,10,TIZIMIN,85,TEMOZON,867,3,511,533,8,124,11,16,14,585,8,0,0,0,0,0,2,0,1,0,,1813,0,24,1837,2061
,31,YUCATAN,10,TIZIMIN,85,TEMOZON,868,3,324,355,14,183,16,5,10,451,4,0,2,2,0,1,0,0,0,2,,1369,1,29,1399,1528
,31,YUCATAN,10,TIZIMIN,85,TEMOZON,869,3,481,365,13,194,13,16,18,403,10,0,0,2,0,0,0,0,0,0,,1515,0,24,1539,1724
,31,YUCATAN,10,TIZIMIN,85,TEMOZON,870,3,284,342,13,57,16,16,8,531,8,0,0,3,0,0,2,2,0,3,,1285,0,29,1314,1535
,31,YUCATAN,10,TIZIMIN,85,TEMOZON,871,1,70,100,1,24,2,3,2,86,1,0,0,0,0,0,0,0,0,1,,290,0,12,302,330
,31,YUCATAN,10,TIZIMIN,85,TEMOZON,872,1,66,60,4,9,3,1,1,70,1,0,0,0,0,0,0,1,0,0,,216,0,4,220,249
,31,YUCATAN,10,TIZIMIN,85,TEMOZON,873,2,133,267,5,51,37,4,6,156,154,3,0,1,1,0,1,3,0,3,,825,0,5,830,855
,31,YUCATAN,10,TIZIMIN,85,TEMOZON,874,4,332,395,17,83,30,30,15,1180,15,1,0,1,0,0,5,6,0,5,,2115,0,10,2125,2464
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,932,2,154,344,12,4,7,16,27,252,7,2,1,7,0,0,2,2,0,1,,838,1,25,864,1336
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,933,2,164,302,15,3,10,12,25,308,4,0,1,4,2,0,5,1,0,1,,857,0,34,891,1407
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,934,2,120,281,3,4,8,12,25,258,3,1,3,3,0,0,0,0,0,2,,723,1,28,752,1106
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,935,4,277,763,11,13,20,28,64,660,12,2,4,12,1,0,5,2,0,4,,1878,0,48,1926,2681
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,936,3,154,253,5,6,12,6,14,223,2,0,3,1,0,0,1,0,0,2,,682,0,18,700,1009
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,937,3,184,416,8,13,21,10,24,397,6,1,1,5,1,0,6,1,0,1,,1095,0,39,1134,1610
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,938,3,172,383,11,13,8,9,17,356,4,0,2,4,0,0,2,0,0,1,,982,0,35,1017,1502
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,939,2,136,415,7,11,15,6,18,339,5,1,1,2,1,0,1,2,1,1,,962,0,22,984,1416
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,940,2,89,301,2,6,4,7,18,183,5,0,3,4,1,0,5,0,1,0,,629,0,10,639,898
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,941,2,169,285,10,7,10,12,16,196,2,1,2,0,1,0,4,2,0,2,,719,2,23,744,1205
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,942,2,129,313,11,7,4,9,22,222,3,1,4,1,0,0,3,2,0,2,,733,1,22,756,1100
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,943,1,60,238,4,3,3,3,13,193,1,1,1,0,0,0,3,0,0,0,,523,0,15,538,708
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,944,2,130,209,2,2,3,5,3,176,4,2,0,4,0,0,4,1,0,0,,545,0,9,554,774
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,945,2,172,347,11,6,11,12,16,309,4,3,0,4,0,0,4,4,0,2,,905,1,32,938,1428
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,946,3,198,507,10,7,17,7,22,455,5,0,2,2,0,0,9,2,0,0,,1243,0,33,1276,1922
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,947,2,176,399,9,13,18,13,20,290,7,1,1,5,0,0,2,0,0,2,,956,0,38,994,1425
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,948,2,117,374,11,7,13,11,23,326,9,0,0,2,0,0,2,1,0,3,,899,0,26,925,1337
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,949,2,196,370,8,6,16,8,20,313,11,4,1,4,1,1,1,0,0,2,,962,0,47,1009,1452
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,950,2,124,354,3,2,13,7,18,179,3,1,4,0,0,0,3,0,0,0,,711,0,31,742,1036
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,951,2,106,253,2,9,11,6,14,182,2,0,2,2,1,0,1,1,0,0,,592,0,20,612,838
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,952,2,150,319,8,13,20,20,18,301,1,0,2,4,2,0,3,1,0,3,,865,0,26,891,1367
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,953,3,199,427,8,11,11,11,21,404,2,2,0,4,0,0,9,2,1,2,,1114,0,13,1127,1887
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,954,3,216,419,8,17,19,3,39,337,4,1,1,6,0,0,4,2,0,2,,1078,0,33,1111,1733
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,955,3,229,393,6,6,13,9,55,270,6,6,7,2,4,0,4,1,0,2,,1013,1,35,1049,1626
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,956,3,190,366,17,10,29,9,38,342,6,2,5,4,1,0,5,2,0,1,,1027,1,33,1061,1661
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,957,2,129,276,6,2,11,12,24,217,3,2,0,2,0,1,4,0,0,0,,689,0,28,717,1154
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,958,2,60,412,3,3,22,7,16,288,6,0,1,3,1,0,11,2,3,0,,838,0,27,865,1227
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,959,3,478,407,20,11,36,6,34,217,11,0,1,2,0,0,4,0,0,3,,1230,0,39,1269,1614
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,960,2,175,341,8,11,15,7,21,109,2,1,1,1,0,0,0,0,0,2,,694,0,29,723,916
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,961,2,123,253,8,7,25,6,6,264,6,3,0,5,0,0,8,2,0,4,,720,0,26,746,966
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,962,1,64,55,0,1,3,3,0,21,0,0,0,0,0,0,0,1,0,0,,148,0,3,151,195
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,963,1,12,59,2,6,5,0,9,68,2,0,0,1,0,0,0,0,0,0,,164,0,2,166,216
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,964,2,145,261,8,6,21,8,18,300,1,1,3,3,0,0,7,2,0,1,,785,0,20,805,1006
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,965,1,64,199,1,2,3,7,6,90,2,0,0,2,0,1,0,1,0,0,,378,0,6,384,519
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,966,2,212,376,12,5,20,16,10,362,5,1,1,6,0,0,4,10,0,1,,1041,0,27,1068,1462
