CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MORENA,ES,PRI_PT_PVEM_NVA_ALIANZA,PRI_PT_PVEM,PRI_PT_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PT_PVEM_NVA_ALIANZA,PRI_PT,PRI_PVEM,PRI_NVA_ALIANZA,PT_PVEM,PT_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,431,B,138,74,8,2,4,6,7,2,0,0,0,0,0,0,0,0,0,0,0,3,0,244,4,248,399,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,431,C01,129,60,3,5,15,15,3,8,0,0,0,0,0,0,0,0,0,0,0,4,0,242,3,245,398,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,432,B,139,117,8,7,7,,,6,0,0,0,0,0,1,0,1,0,0,0,0,0,286,14,300,699,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,432,C01,150,90,8,4,11,24,12,6,1,0,0,4,0,0,0,3,0,1,1,2,0,317,14,331,699,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,432,C02,144,109,6,,7,24,19,,0,0,1,0,0,0,0,2,0,0,8,0,0,320,15,335,699,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,433,B,107,80,5,5,3,,11,5,1,0,1,0,0,1,0,1,0,0,0,5,0,225,6,231,396,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,433,C01,104,64,5,4,5,28,6,2,0,0,1,1,0,0,0,2,0,0,0,4,0,,0,226,396,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,434,B,125,87,7,1,4,19,9,2,0,0,1,1,0,0,0,1,0,0,0,6,0,263,4,267,376,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,434,C01,114,72,3,2,5,23,7,2,1,1,0,1,0,0,0,1,0,0,1,8,0,241,2,243,376,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,435,B,164,92,9,1,2,14,6,6,0,0,0,1,0,0,0,1,0,0,0,0,0,296,6,302,442,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,435,C01,136,104,6,3,6,17,7,3,0,1,0,0,0,0,0,0,0,0,0,9,0,292,3,295,441,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,436,B,170,148,,7,12,39,,,2,0,0,0,0,0,0,0,0,0,0,1,6,379,0,385,748,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,436,C01,180,,8,2,18,43,10,11,0,0,0,1,0,0,1,0,0,0,0,6,0,280,9,289,748,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,436,C02,161,151,8,4,8,,,4,1,0,1,,0,0,1,0,0,0,1,8,1,348,9,358,748,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,436,C03,147,135,,3,3,41,11,7,1,0,3,1,0,3,0,0,0,0,0,7,0,362,9,371,748,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,436,C04,175,152,18,3,13,32,12,9,0,0,2,1,0,0,1,2,0,0,0,5,0,425,15,440,747,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,437,B,127,,11,5,8,39,17,11,1,0,0,0,0,1,1,2,0,0,0,4,0,227,14,241,661,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,437,C01,172,129,12,3,6,45,6,4,0,0,1,0,0,0,0,3,0,0,0,4,0,385,6,391,661,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,437,C02,157,142,5,1,5,,11,5,0,0,1,0,0,2,0,5,0,0,0,0,0,,0,334,661,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,438,B,184,185,8,2,6,51,5,5,3,0,3,0,0,1,0,3,1,0,1,6,0,464,14,478,705,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,439,B,165,,5,9,15,27,11,5,1,0,0,0,0,0,1,0,0,0,0,3,0,,0,242,585,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,439,C01,171,122,5,7,11,24,2,7,0,0,0,0,0,1,0,0,0,0,0,5,0,355,5,360,585,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,439,C02,151,108,17,1,6,29,7,8,2,0,0,2,0,0,0,1,0,0,0,7,0,339,4,343,585,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,B,189,145,,6,9,44,,6,0,0,1,0,0,1,0,3,0,0,0,0,0,404,14,418,745,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,C01,179,,11,2,17,39,16,,1,0,1,0,0,0,0,0,6,0,0,11,0,283,9,292,745,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,C02,201,140,,2,7,46,12,,1,0,1,2,0,1,1,2,0,0,0,9,0,425,11,436,745,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,C03,199,135,10,2,11,37,7,3,0,0,0,0,0,2,0,0,0,0,0,0,1,,0,407,745,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,C04,174,136,12,0,12,40,,13,0,0,0,1,0,0,0,2,0,0,0,0,0,390,8,398,745,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,C05,176,140,6,7,6,51,11,5,3,0,2,0,0,1,0,2,0,0,1,10,0,421,9,430,744,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,C06,183,,12,3,9,46,11,13,1,0,1,0,0,0,0,3,0,0,2,0,0,284,9,293,744,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,C07,173,139,6,4,14,,7,,1,0,1,0,0,0,3,0,0,0,5,0,0,353,18,371,744,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,441,B,115,120,4,3,6,31,,3,0,0,0,0,0,0,1,2,0,0,0,8,0,293,10,303,496,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,441,C01,141,102,7,4,5,44,7,5,0,0,1,0,0,0,1,3,0,0,0,7,0,327,13,340,495,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,442,B,114,92,2,7,4,38,6,,2,0,3,3,0,0,0,1,0,0,0,5,1,277,15,293,637,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,442,C01,110,,,12,8,43,8,12,0,0,0,2,0,1,2,4,0,0,0,7,0,209,14,223,636,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,442,C02,84,111,6,,8,25,1,,1,0,0,2,0,0,0,1,0,0,0,4,1,243,16,260,636,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,443,B,206,79,8,3,,31,7,6,0,0,0,10,0,0,0,2,1,0,0,3,0,356,12,368,600,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,443,C01,175,91,9,6,9,,7,8,0,0,0,1,0,0,0,0,0,0,1,1,0,308,9,317,599,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,443,C02,152,119,6,3,8,27,6,7,1,0,4,1,0,0,0,0,0,0,0,0,0,334,10,344,599,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,444,B,151,9,0,6,5,29,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,,0,208,426,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,444,C01,140,87,0,,1,25,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,259,9,268,425,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,445,B,191,107,1,5,,23,3,5,1,0,1,0,0,0,1,0,0,0,8,0,0,346,10,356,630,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,445,C01,225,96,1,4,20,17,8,5,2,1,0,1,1,0,0,0,0,0,0,3,0,384,8,392,630,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,445,C02,225,82,4,5,24,20,7,2,0,0,1,0,0,0,3,0,0,0,0,9,0,382,3,385,629,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,446,B,200,136,3,1,13,24,6,,1,0,0,0,1,0,1,2,0,0,2,7,0,397,9,406,700,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,446,C01,156,141,8,6,12,17,,,1,0,1,0,0,0,0,0,0,0,0,6,0,348,10,358,699,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,447,B,181,87,,4,4,81,5,8,0,0,0,0,0,0,0,0,0,0,3,3,0,376,0,376,719,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,447,C01,146,78,9,3,15,,13,,0,1,0,2,0,0,0,0,0,0,0,2,0,,0,269,719,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,447,C02,190,,18,8,8,78,11,8,0,0,1,0,0,0,0,1,0,0,0,3,0,326,13,339,719,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,448,B,157,,7,8,7,21,3,4,0,0,1,2,0,1,2,0,0,0,0,1,0,214,7,221,536,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,448,C01,133,122,,5,9,18,5,8,1,0,1,0,1,0,0,0,0,0,0,6,0,309,4,313,535,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,449,B,125,125,6,15,27,18,,,0,2,1,0,0,0,0,1,0,0,0,3,2,323,8,333,695,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,449,C01,104,,10,14,29,17,6,5,1,0,1,0,0,0,1,1,0,0,1,6,1,196,11,208,694,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,449,C02,126,123,10,6,18,17,8,7,2,1,2,0,6,1,1,1,0,0,0,11,0,340,14,354,694,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,450,B,114,104,8,8,12,17,4,5,0,0,1,0,0,2,2,0,0,0,3,0,0,280,5,285,573,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,450,C01,111,129,2,9,12,13,8,4,1,1,0,0,0,0,0,1,0,0,0,3,0,294,4,298,572,,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,451,B,157,105,8,24,4,9,10,6,4,0,0,0,0,0,0,0,0,0,0,2,0,329,10,339,639,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,338,B,117,84,5,1,3,88,12,5,0,0,1,0,0,0,0,1,0,0,0,10,0,327,6,333,564,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,338,C01,142,102,4,3,2,62,4,5,0,0,2,1,0,0,0,3,0,0,1,15,0,346,11,357,564,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,338,C02,148,76,5,3,2,66,13,7,0,0,1,0,0,0,0,3,0,0,0,7,0,331,7,338,564,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,339,B,127,87,2,2,3,86,5,3,0,0,1,0,0,0,0,6,0,0,1,7,0,330,7,337,516,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,339,C01,172,70,3,6,5,59,4,2,4,0,2,0,0,0,0,4,0,0,0,3,0,334,6,340,516,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,339,C02,168,77,0,2,4,55,3,8,1,0,0,1,0,1,0,5,0,0,2,11,0,338,5,343,515,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,340,B,90,125,0,4,11,84,12,27,0,0,1,0,0,1,0,1,0,0,1,10,0,367,7,374,535,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,340,C01,119,157,2,2,5,67,2,9,0,0,0,1,0,0,0,0,0,0,0,7,0,371,6,377,534,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,340,C02,113,124,3,1,3,90,2,15,0,0,0,1,0,1,1,3,0,0,0,2,0,359,4,363,534,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,341,B,218,92,2,8,2,83,12,14,0,0,0,0,0,0,0,3,0,0,1,4,0,439,14,453,616,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,341,C01,173,85,4,2,5,95,11,18,2,0,2,0,0,0,0,4,0,0,1,5,0,407,10,417,616,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,341,C02,184,117,6,1,5,109,9,5,0,0,2,0,0,1,0,0,0,0,0,6,0,445,7,452,615,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,342,B,186,147,5,2,10,176,8,2,0,0,0,0,0,1,1,4,0,0,0,4,0,546,18,564,734,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,342,C01,135,125,2,2,11,207,4,5,0,1,1,0,0,0,1,8,0,0,2,5,0,509,11,520,734,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,343,B,150,141,5,0,11,155,6,4,2,0,0,3,0,1,1,7,0,0,0,3,0,489,12,501,697,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,343,C01,171,106,2,2,4,186,5,2,1,0,2,1,0,0,0,5,0,0,0,7,0,494,7,501,696,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,343,C02,143,123,8,3,8,171,8,1,13,0,0,0,0,0,0,0,0,0,0,3,0,481,10,491,696,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,343,C03,156,150,6,4,12,145,15,0,0,0,0,0,0,0,0,6,0,1,1,7,0,503,9,512,696,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,344,B,114,139,4,9,7,109,3,4,0,0,0,1,0,0,0,4,0,1,1,4,1,400,7,408,599,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,344,C01,115,115,3,4,3,112,8,4,1,0,2,0,0,0,1,5,0,1,1,6,0,381,11,392,599,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,344,C02,103,111,5,3,7,133,8,7,1,0,2,2,0,0,0,3,0,0,1,7,1,393,17,411,598,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,344,C03,125,119,2,4,8,103,4,4,1,1,3,1,0,1,0,7,0,0,0,4,0,387,7,394,598,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,345,B,118,117,7,4,15,142,10,8,0,0,0,1,0,0,0,0,2,0,0,0,0,424,11,435,706,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,345,C01,82,133,3,6,6,142,10,7,0,0,1,0,0,0,0,5,0,0,0,3,0,398,14,412,706,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,345,C02,97,142,10,1,6,155,4,4,0,0,0,2,0,1,0,0,3,0,1,4,0,430,5,435,706,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,346,B,88,110,3,1,3,135,3,5,0,0,0,1,0,0,0,8,0,0,1,5,0,363,6,369,585,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,346,C01,106,105,2,3,6,139,7,0,1,0,2,0,0,0,0,4,0,0,1,4,0,380,14,394,585,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,346,C02,143,95,3,0,2,118,8,6,1,0,0,0,0,0,0,3,0,0,0,9,1,388,15,404,585,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,347,B,158,97,2,1,6,142,6,1,2,0,3,3,0,0,0,14,0,0,0,9,0,444,8,452,595,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,347,C01,152,75,0,2,5,166,5,0,6,0,1,0,0,0,1,7,0,0,1,3,0,424,9,433,595,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,347,C02,126,63,2,1,3,202,3,1,2,0,3,3,0,1,0,1,0,0,0,1,0,412,6,418,595,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,347,C03,157,87,3,0,6,187,3,2,0,0,0,1,0,0,0,8,0,0,0,3,0,457,13,470,595,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,348,B,114,79,17,1,1,108,1,11,1,0,1,0,0,0,0,2,0,2,0,7,0,345,7,352,519,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,348,C01,125,64,10,2,2,91,4,2,0,0,0,0,0,0,0,8,0,0,12,0,0,320,11,331,519,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,348,C02,123,76,25,4,1,77,6,5,2,0,0,0,0,0,0,1,0,0,0,13,0,333,7,340,519,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,349,B,131,97,14,2,2,62,6,3,0,0,0,1,1,1,0,0,0,0,0,7,0,327,6,333,567,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,349,C01,129,72,11,3,4,94,4,2,0,0,0,1,0,1,0,5,0,0,0,8,0,334,7,341,566,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,349,C02,133,80,7,3,6,67,5,3,2,0,0,0,0,2,0,1,0,0,1,8,0,318,9,327,566,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,349,C03,138,92,10,0,4,80,7,8,0,0,0,0,0,0,0,1,0,0,1,0,0,341,5,346,566,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,350,B,107,94,5,0,9,93,7,3,1,0,0,1,0,1,1,7,0,0,0,13,0,342,9,351,607,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,350,C01,145,72,3,3,5,94,7,3,1,0,0,1,0,2,0,2,1,0,0,3,0,342,15,357,607,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,350,C02,154,80,7,3,5,95,5,0,1,0,1,1,0,0,0,3,0,0,1,2,0,358,11,369,607,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,350,C03,124,91,11,1,5,107,4,3,0,0,2,0,0,0,1,2,0,0,0,5,0,356,13,369,607,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,351,B,111,119,4,2,12,155,18,1,1,0,1,1,0,0,0,6,0,0,0,3,1,434,13,448,682,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,351,C01,124,126,6,1,12,128,12,4,1,0,0,1,0,1,0,7,0,1,0,2,0,426,14,440,681,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,352,B,174,132,13,4,13,108,2,5,3,0,1,0,0,0,0,1,0,2,0,0,0,458,8,466,746,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,352,C01,132,96,17,3,11,128,3,3,0,0,0,1,0,0,0,4,0,0,0,5,0,403,5,408,746,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,352,C02,115,124,10,1,12,106,7,3,2,0,0,1,0,0,0,4,0,0,0,8,0,393,16,409,745,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,353,B,100,125,3,1,8,242,3,5,1,0,2,1,0,0,0,4,0,0,1,9,0,505,7,512,697,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,353,C01,141,160,6,6,6,141,2,7,2,0,2,2,0,0,2,13,0,0,0,7,0,497,13,510,696,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,354,B,107,131,4,2,18,147,14,9,1,0,3,1,0,1,1,4,0,0,0,11,0,454,1,455,680,,,,
,1,AGUASCALIENTES,2,EL LLANO,2,ASIENTOS,354,C01,135,107,0,3,23,130,13,3,0,0,1,2,0,0,1,8,0,0,0,22,0,448,1,449,679,,,,
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,479,B,159,87,41,78,9,10,4,4,0,0,0,0,0,3,0,0,0,0,0,4,0,399,12,411,571,,,,
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,479,C01,176,63,35,84,8,7,12,3,0,0,3,0,0,0,0,0,1,0,0,2,0,394,10,404,571,,,,
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,479,C02,164,100,33,67,3,14,2,3,0,0,1,0,0,4,0,1,0,0,0,3,0,395,7,402,570,,,,
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,479,C03,151,84,28,80,10,10,6,6,0,0,0,0,0,4,1,0,0,0,0,9,0,389,14,403,570,,,,
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,480,B,187,88,39,90,1,10,8,2,1,0,0,2,0,7,0,1,0,0,0,8,0,444,16,460,651,,,,
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,480,C01,173,125,40,92,4,11,6,0,0,0,0,0,0,2,0,0,0,1,0,8,0,462,12,474,650,,,,
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,480,C02,174,119,38,53,3,7,6,2,1,0,0,0,0,5,0,1,0,0,0,11,0,420,15,435,650,,,,
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,481,B,108,110,113,87,7,10,3,4,1,2,1,0,0,3,0,0,0,0,1,11,0,461,11,472,629,,,,
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,481,C01,96,94,106,84,4,13,8,3,0,0,1,0,0,0,0,0,0,0,0,7,0,416,20,436,628,,,,
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,482,B,84,119,87,117,3,7,2,2,0,0,1,0,0,2,0,1,0,0,0,9,0,434,9,443,597,,,,
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,482,C01,88,104,96,105,6,11,4,2,0,0,2,0,0,7,0,0,0,0,0,4,0,429,13,442,597,,,,
,1,AGUASCALIENTES,2,EL LLANO,11,EL LLANO,482,C02,116,131,73,86,2,5,6,0,1,0,2,0,0,4,0,0,0,0,0,4,0,430,17,447,597,,,,
