uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
4008,2003,PRI,WILBERT ARIEL RUIZ POOT,PAN,,0.1072850785
4008,2006,PRI,JULIO CESAR SANCHEZ CAARMAL,PAN,,0.5120567376
4008,2009,PAN,MANUEL JESUS COLLI KU,PRI_PNA,,0.0356133409
4008,2012,PRI_PVEM,DANIEL EDIBERTO CALAN CANUL,PAN,,0.1819285467
4008,2015,PRI_PVEM,JOSE FRANCISCO LOPEZ KU,PAN,,0.0516605166
4008,2018,MORENA,MARIA DEL CARMEN UC CANUL,PRI_PVEM_PNA,ALFA MARIA POOT MOO,0.0321176647
4008,2021,PAN_PRI_PRD,KARLA DEL ROSARIO UC TUZ,MORENA,MARIA DEL CARMEN UC CANUL,0.0445850279
4009,1991,PRI,MAURO GONZALEZ LUNA,PFCRN,,0.6898889538
4009,1994,PRI,HUMBERTO MANUEL CAHUICH JESUS,PRD,,0.2880256975
4009,1997,PRI,RIGOBERTO CAMBRANIS GONZALEZ,PRD,,0.2671537695
4009,2000,PRI,ROSAURA DEL CARMEN GONZALEZ CASTILLO,PRD,,0.0868785422
4009,2003,PAN,PEDRO ALFONZO MORENO MORA,PRI,,0.090429739
4009,2006,PRD_PT_CONVE,AURELIANO QUIRARTE RODRIGUEZ,PRI,,0.0843718916
4009,2009,PRI_PNA,JOSE LEONARDO MOYAO CRUZ,PAN,,0.0346177308
4009,2012,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PAN,,0.0682917922
4009,2015,PRI_PVEM,ATILANO MOSQUEDA AGUAYO,PAN,,0.0511099639
4009,2018,MORENA,RODOLFO BAUTISTA PUC,PRI_PVEM_PNA,LAURA LUNA GARCIA,0.0734336859
4009,2021,MC,SILVESTRE LEMUS OROZCO,PAN_PRI_PRD,AGUSTIN QUIRARTE RODRIGUEZ,0.0568659794
4010,1997,PRI,ELISEO EK ALCOCER,PRD,,0.2226773718
4010,2000,PRI,EPIFANIO HERNANDEZ CERVANTES,PRD,,0.3797373358
4010,2003,PRI,JULIO CESAR PULIDO CONTRERAS,PAN,,0.0703703704
4010,2006,PRD_PT_CONVE,LUIS ALFONSO GONZALEZ CAAMAL,PRI,,0.0977369165
4010,2009,PRI_PNA,MIGUEL GUTIERREZ SANCHEZ,PAN,,0.0161484695
4010,2012,PRI_PVEM,BALTAZAR INOCENCIO GONZALEZ ZAPATA,PAN,,0.0088584659
4010,2015,PAN,JUAN ENRIQUE GONZALEZ CHAN,PRI_PVEM,,0.0044138868
4010,2018,PRI_PVEM_PNA,LUIS FELIPE MORA HERNANDEZ,PLC,MIGUEL GUTIERREZ SANCHEZ,0.2022851008
4010,2021,MORENA,LUIS ENRIQUE ALVARADO MOO,PAN_PRI_PRD,,0.2042116307
4011,2000,PRI,RODOLFO VALENTIN CAMBRANIS LOPEZ,PRD,,0.4119714318
4011,2003,PRI,ANTONIO PIEDRA CASTRO,PAN,,0.0096602627
4011,2006,PAN,FERNANDO RAMIREZ FELIX,PRI,,0.0352877307
4011,2009,PAN,SALVADOR FARIAS GONZALEZ,PRI_PNA,,0.0354548723
4011,2012,PRI_PVEM,CANDELARIO SALOMON CRUZ,PAN,,0.0036549708
4011,2015,PAN,SALVADOR FARIAS GONZALEZ,PRI_PVEM,,0.3008568708
4011,2018,PAN_MC,SALVADOR FARIAS GONZALEZ,PRI_PVEM_PNA,MARINA GARCIA MENDEZ,0.0570346152
4011,2021,PAN_PRI_PRD,FRANCISCO JAVIER FARIAS BAILON,MORENA,,0.0893211794
4012,2021,PAN_PRI_PRD,CINTHYA GELITZI VELAZQUEZ RIVERA,MORENA,MAGDALENA DEL SOCORRO JIMENEZ PACHECO,0.0050647821
4013,2021,MORENA,ROBERTO HERRERA MAAS,PAN_PRI_PRD,JUDITH MARIA CANTO TINAH,0.0473160574
