"Municipio","Sección","Casilla","Partido Acción Nacional","Partido Revolucionario Institucional","Partido de la Revolución Democrática","Partido del Trabajo","Partido Verde Ecologista de México","Partido Movimiento Ciudadano","Partido Nueva Alianza","Partido Morena","Partido Encuentro Social","NO REGISTRADO","NULO"
"Eloxochitlán","342","BASICA","0","79","311","33","169","0","1","0","0","0","5"
"Eloxochitlán","343","BASICA","0","32","14","42","17","0","0","0","0","0","0"
"Eloxochitlán","345","BASICA","0","57","119","59","159","0","0","0","0","0","8"
"Eloxochitlán","345","CONTIGUA 1","0","25","137","70","137","0","0","0","0","0","2"
"Eloxochitlán","346","BASICA","0","19","42","48","78","0","0","0","0","0","3"
"Eloxochitlán","348","BASICA","0","28","25","92","120","0","16","0","0","0","2"
"Eloxochitlán","349","BASICA","0","58","18","71","19","0","1","0","0","0","2"
