uniqueid,year,incumbent_party_Horacio
30019,2017,NA
30020,2000,PRD
30020,2004,PRI_PVEM
30020,2007,PRD
30020,2010,PAN
30020,2013,PAN
30020,2017,NA
30021,2000,PAN
30021,2004,PRI_PVEM
30021,2007,PRI_PVEM_PANAL
30021,2010,PAN_PANAL
30021,2013,PRI_PVEM_PANAL
30021,2017,NA
30022,2000,PRI
30022,2004,PAN
30022,2007,PAS
30022,2010,PRD_PT_MC
30022,2013,NA
30023,2000,PRI_PSN
30023,2004,PAN
30023,2007,PRI_PVEM_PANAL
30023,2010,PAN_PANAL
30023,2013,PRI_PVEM_PANAL
30023,2017,NA
30024,2000,PRI
30024,2004,PRI_PVEM
30024,2007,PRI_PVEM
30024,2010,PRI_PVEM_PRV
30024,2013,PRI_PVEM_PANAL
30024,2017,NA
30025,2004,PAN
30025,2007,PRI_PVEM_PANAL
30025,2010,PAN
30025,2013,PRI_PVEM_PANAL
30025,2017,NA
30026,2000,PT_MC
30026,2004,PRI_PVEM
30026,2007,MC
30026,2010,PRD_PT_MC
30026,2013,AVE
30026,2017,NA
30027,2000,PRD
30027,2004,
30027,2010,PAN_PANAL
30027,2013,PRI_PVEM_PANAL
30027,2017,NA
30028,2000,PAN
30028,2004,PAN
30028,2007,PAN
30028,2010,PRI_PVEM_PRV
30028,2013,PAN
30028,2017,NA
30029,2000,PRI
30029,2004,PAN
30029,2007,PAN
30029,2010,PRI_PVEM_PRV
30029,2013,PRD
30029,2017,NA
30030,2000,PRI
30030,2004,PRD_PT_MC
30030,2007,PRD
30030,2010,PRD_PT_MC
30030,2013,PRI_PVEM_PANAL
30030,2017,NA
30031,2000,PRI
30031,2004,PRI_PVEM
30031,2007,PRI_PVEM_PANAL
30031,2010,PAN_PANAL
30031,2013,PRI_PVEM_PANAL
30031,2017,NA
30032,2000,PRI_PSN_PDS
30032,2004,PRD_PT_MC
30032,2007,PT
30032,2010,PRI_PVEM_PRV
30032,2013,AVE
30032,2017,NA
30033,2000,PRI_PARM_PDS_PAS
30033,2004,PRI_PVEM
30033,2007,PRI_PVEM_PANAL
30033,2010,PRI_PVEM_PRV
30033,2013,PRI_PVEM_PANAL
30033,2017,NA
30034,2000,PAN_PRD
30034,2004,PAN
30034,2007,PRI_PVEM_PANAL
30034,2010,PRI_PVEM_PRV
30034,2013,PRI_PVEM_PANAL
30034,2017,NA
30035,2000,PRI_PARM_PSN
30035,2004,PAN
30035,2007,PRI_PVEM_PANAL
30035,2010,PAN_PANAL
30035,2013,PRI_PVEM_PANAL
30035,2017,NA
30036,2000,PVEM
30036,2004,PAN
30036,2007,PRD
30036,2010,PAN
30036,2013,MC
30036,2017,NA
30037,2000,PRI_PARM_PSN_PDS
30037,2004,PAN
30037,2007,PRI_PVEM_PANAL
30037,2010,PRI_PVEM_PRV
30037,2013,NA
30038,2000,PAN_PVEM
30038,2004,PAN
30038,2007,PRI_PVEM_PANAL
30038,2010,PAN
30038,2013,PRI_PVEM_PANAL
30038,2017,NA
30039,2000,PRI_PDS
30039,2004,PRI_PVEM
30039,2007,PRI_PVEM_PANAL
30039,2010,PRI_PVEM_PRV
30039,2013,PRI_PVEM_PANAL
30039,2017,NA
30040,2000,PRD
30040,2004,PRD_PT_MC
30040,2007,PRI_PVEM_PANAL
30040,2010,PRI_PVEM_PRV
30040,2013,PRD
30040,2017,NA
30041,2000,PAN
30041,2004,PRI_PVEM
30041,2007,PAS
30041,2010,PRD_PT_MC
30041,2013,MC
30041,2017,NA
30042,2000,PRI_PAS
30042,2004,PAN
30042,2007,PRI_PVEM_PANAL
30042,2010,PRI_PVEM_PRV
30042,2013,PRD
30042,2017,NA
30043,2000,PAN
30043,2004,PAN
30043,2007,PAN
30043,2010,PRI_PVEM_PRV
30043,2013,PRI_PVEM_PANAL
30043,2017,NA
30044,2000,PAN
30044,2004,PRI_PVEM
30044,2007,PRI_PVEM_PANAL
30044,2010,PRI_PVEM_PRV
30044,2013,PAN
30044,2017,NA
30045,2000,PAN
30045,2004,PRD_PT_MC
30045,2007,PRI_PVEM_PANAL
30045,2010,PRD_PT_MC
30045,2013,PRI_PVEM_PANAL
30045,2017,NA
30046,2000,PRI_PARM_PSN
30046,2004,PRD_PT_MC
30046,2007,PAN
30046,2010,PRI_PVEM_PRV
30046,2013,PT
30046,2017,NA
30047,2000,PRI
30047,2004,PRD_PT_MC
30047,2007,PRI_PVEM_PANAL
30047,2010,PRD_PT_MC
30047,2013,PRI_PVEM_PANAL
30047,2017,NA
30048,2000,PRD
30048,2004,PRI_PVEM
30048,2007,PRI_PVEM_PANAL
30048,2010,PAN
30048,2013,PRI_PVEM_PANAL
30048,2017,NA
30049,2000,PRD
30049,2004,PAN
30049,2007,PAN
30049,2010,PRI_PVEM_PRV
30049,2013,PAN
30049,2017,NA
30050,2000,PT
30050,2004,PAN
30050,2007,PRI_PVEM_PANAL
30050,2010,PRI
30050,2013,PRI_PVEM_PANAL
30050,2017,NA
30051,2000,PRI_PDS
30051,2004,PRI_PVEM
30051,2007,PRI_PVEM_PANAL
30051,2010,PAN_PANAL
30051,2013,MC
30051,2017,NA
30052,2000,PRI
30052,2004,PRI_PVEM
30052,2007,PRI_PVEM_PANAL
30052,2010,PAN_PANAL
30052,2013,PRI_PVEM_PANAL
30052,2017,NA
30053,2000,PRI
30053,2004,PAN
30053,2007,PRI_PVEM_PANAL
30053,2010,PAN_PANAL
30053,2013,PAN
30053,2017,NA
30054,2000,PRI
30054,2004,PRI_PVEM
30054,2007,PRI_PVEM_PANAL
30054,2010,PAN_PANAL
30054,2013,AVE
30054,2017,NA
30055,2000,PVEM
30055,2004,PRV
30055,2007,PRD
30055,2010,PRD_PT_MC
30055,2013,MC
30055,2017,NA
30056,2000,PAN
30056,2004,PRD_PT_MC
30056,2007,PRI_PVEM_PANAL
30056,2010,PRI_PVEM_PRV
30056,2013,PRD
30056,2017,NA
30057,2000,PRI
30057,2004,PAN
30057,2007,PRI_PVEM
30057,2010,PRI_PVEM_PRV
30057,2013,PRI_PVEM_PANAL
30057,2017,NA
30058,2000,PRI_PDS
30058,2004,PRD_PT_MC
30058,2007,PRI_PVEM_PANAL
30058,2010,PAN
30058,2013,PAN
30058,2017,NA
30059,2000,PRI
30059,2004,PRI_PVEM
30059,2007,PRI_PVEM_PANAL
30059,2010,PAN_PANAL
30059,2013,PRI_PVEM_PANAL
30059,2017,NA
30060,2000,PRI_PARM_PSN_PAS
30060,2004,PRI_PVEM
30060,2007,PAN
30060,2010,PRD_PT_MC
30060,2013,PAN
30060,2017,NA
30061,2000,PRI_PSN_PDS
30061,2004,PAN
30061,2007,PAN
30061,2010,PRD
30061,2017,NA
30062,2000,PRI
30062,2004,PRI_PVEM
30062,2007,MC
30062,2010,PAN_PANAL
30062,2013,MC
30062,2017,NA
30063,2000,PRI_PARM_PSN
30063,2004,PRI_PVEM
30063,2007,PAN
30063,2010,PAN
30063,2013,PRI_PVEM_PANAL
30063,2017,NA
30064,2000,PRI_PARM_PSN
30064,2004,PAN
30064,2007,PRI_PVEM
30064,2010,PRI_PVEM_PANAL
30064,2017,NA
30065,2000,PRI_PSN
30065,2004,PAN
30065,2007,PRI_PVEM_PANAL
30065,2010,PRI_PVEM_PRV
30065,2013,NA
30066,2000,PRI_PARM_PSN
30066,2004,PRD_PT_MC
30066,2007,PRI_PVEM_PANAL
30066,2010,PAN_PANAL
30066,2013,PRI_PVEM_PANAL
30066,2017,NA
30067,2000,PRI_PARM_PDS
30067,2004,PRI_PVEM
30067,2007,PAN
30067,2010,PAN
30067,2013,PAN
30067,2017,NA
30068,2000,PRD
30068,2004,PRI_PVEM
30068,2007,PRI_PVEM_PANAL
30068,2010,PRI_PVEM_PRV
30068,2013,PRI_PVEM_PANAL
30068,2017,NA
30069,2000,PRI
30069,2004,PRV
30069,2007,PRI_PVEM
30069,2010,PRD_PT_MC
30069,2013,PRI_PVEM_PANAL
30069,2017,NA
30070,2000,PAN
30070,2004,PAN
30070,2007,PRI_PVEM_PANAL
30070,2010,PRI_PVEM_PRV
30070,2013,AVE
30070,2017,NA
30071,2000,PAN
30071,2004,PRD_PT_MC
30071,2007,PRI_PVEM_PANAL
30071,2010,PAN_PANAL
30071,2013,PAN
30071,2017,NA
30072,2000,PRI_PARM_PAS
30072,2004,PRI_PVEM
30072,2007,PRI_PVEM_PANAL
30072,2010,PRI_PVEM_PRV
30072,2013,PRD
30072,2017,NA
30073,2000,PRD_MC
30073,2004,PRD_PT_MC
30073,2007,PRI_PVEM_PANAL
30073,2010,PRI_PVEM_PRV
30073,2013,MC
30073,2017,NA
30074,2000,PRI
30074,2004,PRV
30074,2007,PAN
30074,2010,PAN
30074,2013,PartCardenista
30074,2017,NA
30075,2000,PRI_PARM_PSN_PDS
30075,2004,PAN
30075,2007,PRI_PVEM_PANAL
30075,2010,PAN_PANAL
30075,2013,PRI_PVEM_PANAL
30075,2017,NA
30076,2000,PAN_PRD
30076,2004,PAN
30076,2007,PRI_PVEM_PANAL
30076,2010,PRD_PT_MC
30076,2013,MC
30076,2017,NA
30077,2000,PAN
30077,2004,PRI_PVEM
30077,2007,PRI_PVEM_PANAL
30077,2010,PRD_PT_MC
30077,2013,MC
30077,2017,NA
30078,2000,PRI_PARM
30078,2004,
30078,2010,PRI_PVEM_PRV
30078,2013,PRD
30078,2017,NA
30079,2000,PRI_PARM_PSN_PDS
30079,2004,PAN
30079,2007,PRI_PVEM_PANAL
30079,2010,PAN
30079,2013,PAN
30079,2017,NA
30080,2000,PRI
30080,2004,PRD_PT_MC
30080,2007,PAN
30080,2010,PRI_PVEM_PRV
30080,2013,PRI_PVEM_PANAL
30080,2017,NA
30081,2004,PAN
30081,2007,PRI_PVEM_PANAL
30081,2010,PRI_PVEM_PRV
30081,2013,PRD
30081,2017,NA
30082,2000,PRD
30082,2004,PRD_PT_MC
30082,2007,PAN
30082,2010,PRD_PT_MC
30082,2013,PRD
30082,2017,NA
30083,2000,MC
30083,2004,PRD_PT_MC
30083,2007,PRI_PVEM_PANAL
30083,2010,PRI_PVEM_PRV
30083,2013,PRI_PVEM_PANAL
30083,2017,NA
30084,2000,PRI
30084,2004,PRI_PVEM
30084,2007,PRI_PVEM_PANAL
30084,2010,PANAL
30084,2013,PRI_PVEM_PANAL
30084,2017,NA
30085,2000,PRI
30085,2004,PAN
30085,2007,PRI_PVEM_PANAL
30085,2010,PRI_PVEM_PRV
30085,2013,PRI_PVEM_PANAL
30085,2017,NA
30086,2000,PRD
30086,2004,PRI_PVEM
30086,2007,PRI_PVEM_PANAL
30086,2010,PRD_PT_MC
30086,2013,PT
30086,2017,NA
30087,2000,PT_PVEM_MC_PAS_PDS
30087,2004,PRI_PVEM
30087,2007,PRI_PVEM
30087,2010,PRI_PVEM_PRV
30087,2013,PRI_PVEM_PANAL
30087,2017,NA
30088,2000,PRI_PARM_PSN
30088,2004,PRD_PT_MC
30088,2007,PRD
30088,2010,PAN
30088,2013,PRD
30088,2017,NA
30089,2000,PRD
30089,2004,PAN
30089,2007,PRI_PVEM
30089,2010,PAN
30089,2013,PAN
30089,2017,NA
30090,2000,PAN
30090,2004,PAN
30090,2007,PRI_PVEM_PANAL
30090,2010,PRI_PVEM_PRV
30090,2013,PRI_PVEM_PANAL
30090,2017,NA
30091,2000,PRI_PSN_PDS
30091,2004,PAN
30091,2007,PRI_PVEM_PANAL
30091,2010,PRI_PVEM_PRV
30091,2013,PRI_PVEM_PANAL
30091,2017,NA
30092,2000,PRI_PARM
30092,2004,PRD_PT_MC
30092,2007,PRI_PVEM_PANAL
30092,2010,PAN
30092,2013,PRD
30092,2017,NA
30093,2000,PRI
30093,2004,PRI_PVEM
30093,2007,PRI_PVEM_PANAL
30093,2010,PAN
30093,2013,NA
30094,2000,PRI_PSN_PDS
30094,2004,PRI_PVEM
30094,2007,PRI_PVEM_PANAL
30094,2010,PAN_PANAL
30094,2013,PRI_PVEM_PANAL
30094,2017,NA
30095,2000,PRI_PAS
30095,2004,PAN
30095,2007,PRI_PVEM_PANAL
30095,2010,PAN_PANAL
30095,2013,AVE
30095,2017,NA
30096,2000,
30096,2005,PRI
30096,2007,PAN
30096,2010,PRD_PT_MC
30096,2013,AVE
30096,2017,NA
30097,2000,PRI_PSN
30097,2004,PRV
30097,2007,PRI_PVEM_PANAL
30097,2010,PRI_PVEM_PRV
30097,2013,PRI_PVEM_PANAL
30097,2017,NA
30098,2000,PRI_PARM_PSN
30098,2004,PAN
30098,2007,PRV
30098,2010,PRI_PVEM_PRV
30098,2013,MC
30098,2017,NA
30099,2000,PRI
30099,2004,PAN
30099,2007,PRD
30099,2010,PAN_PANAL
30099,2013,PAN
30099,2017,NA
30100,2000,PAN
30100,2004,PAN
30100,2007,PRI_PVEM_PANAL
30100,2010,PRI_PVEM_PRV
30100,2013,MC
30100,2017,NA
30101,2000,PRI
30101,2004,PRD_PT_MC
30101,2007,PAN
30101,2010,PRD_PT_MC
30101,2013,PRD
30101,2017,NA
30102,2000,PAN
30102,2004,PAN
30102,2007,PRI_PVEM_PANAL
30102,2010,PAN_PANAL
30102,2013,PRI_PVEM_PANAL
30102,2017,NA
30103,2000,PAN
30103,2004,PRD_PT_MC
30103,2007,PRI_PVEM_PANAL
30103,2010,PAN_PANAL
30103,2013,PT
30103,2017,NA
30104,2000,PRI
30104,2004,PRI_PVEM
30104,2007,PRD
30104,2010,PRD_PT_MC
30104,2013,PRI_PVEM_PANAL
30104,2017,NA
30105,2000,PT
30105,2004,PAN
30105,2007,PRI_PVEM
30105,2010,PRI_PVEM_PRV
30105,2013,PAN
30105,2017,NA
30106,2000,PRD
30106,2004,PRI_PVEM
30106,2007,PAN
30106,2010,PRD_PT_MC
30106,2013,PRD
30106,2017,NA
30107,2000,PRD
30107,2004,PAN
30107,2007,PRD
30107,2010,PAN
30107,2013,PRI_PVEM_PANAL
30107,2017,NA
30108,2000,PRI_PARM
30108,2004,PRI_PVEM
30108,2007,PRI_PVEM_PANAL
30108,2010,PRI_PVEM_PRV
30108,2013,PRI_PVEM_PANAL
30108,2017,NA
30109,2000,PRI
30109,2004,PAN
30109,2007,PRI_PVEM
30109,2010,PAN_PANAL
30109,2013,AVE
30109,2017,NA
30110,2000,PRI_PARM_PSN_PDS
30110,2004,PRI_PVEM
30110,2007,PRI_PVEM_PANAL
30110,2010,PRI_PVEM_PRV
30110,2013,PAN
30110,2017,NA
30111,2000,PRD
30111,2004,PRI_PVEM
30111,2007,PAN
30111,2010,PRD_PT_MC
30111,2013,PRI_PVEM_PANAL
30111,2017,NA
30112,2000,PAN
30112,2004,PAN
30112,2007,PRI_PVEM_PANAL
30112,2010,PRI_PVEM_PRV
30112,2013,AVE
30112,2017,NA
30113,2000,PRI
30113,2004,PAN
30113,2007,PRI_PVEM_PANAL
30113,2010,PAN
30113,2013,PRI_PVEM_PANAL
30113,2017,NA
30114,2000,PRD_PT_PVEM_MC
30114,2004,PRI_PVEM
30114,2007,PRI_PVEM_PANAL
30114,2010,PRD_PT_MC
30114,2013,PRI_PVEM_PANAL
30114,2017,NA
30115,2000,PRI
30115,2004,PRI_PVEM
30115,2007,PRI_PVEM_PANAL
30115,2010,PAN
30115,2013,PAN
30115,2017,NA
30116,2000,PAN
30116,2004,PRI_PVEM
30116,2007,PAN
30116,2010,PRI_PVEM_PRV
30116,2013,PAN
30116,2017,NA
30117,2000,PRI
30117,2004,PRI_PVEM
30117,2007,PRI_PVEM_PANAL
30117,2010,PAN_PANAL
30117,2013,PRI_PVEM_PANAL
30117,2017,NA
30118,2000,PRI
30118,2004,PAN
30118,2007,PRI_PVEM_PANAL
30118,2010,PRI_PVEM_PRV
30118,2013,PRI_PVEM_PANAL
30118,2017,NA
30119,2000,PRI
30119,2004,PRD_PT_MC
30119,2007,PRI_PVEM_PANAL
30119,2010,PRI_PVEM_PRV
30119,2013,PRI_PVEM_PANAL
30119,2017,NA
30120,2000,PVEM_MC
30120,2004,PRI_PVEM
30120,2007,PRI_PVEM_PANAL
30120,2010,PAN
30120,2013,AVE
30120,2017,NA
30121,2000,PAN_PRD
30121,2004,PRI_PVEM
30121,2007,PAN
30121,2010,PAN
30121,2013,PRI_PVEM_PANAL
30121,2017,NA
30122,2000,PRI
30122,2004,PAN
30122,2007,PAN
30122,2010,PRD_PT_MC
30122,2013,PAN
30122,2017,NA
30123,2000,PAN_PRD
30123,2004,PRI_PVEM
30123,2007,PRI_PVEM_PANAL
30123,2010,PRI_PVEM_PRV
30123,2013,PRI_PVEM_PANAL
30123,2017,NA
30124,2000,PRD
30124,2004,PAN
30124,2007,PRI_PVEM_PANAL
30124,2010,PRI_PVEM_PRV
30124,2013,PRD
30124,2017,NA
30125,2000,PAN_PRD
30125,2004,PRI_PVEM
30125,2007,PRD
30125,2010,PRD_PT_MC
30125,2013,PRD
30125,2017,NA
30126,2000,PRI_PARM_PSN_PDS_PAS
30126,2004,PAN
30126,2007,PRI_PVEM_PANAL
30126,2010,PRI_PVEM_PRV
30126,2013,PRI_PVEM_PANAL
30126,2017,NA
30127,2000,PRI
30127,2004,PAN
30127,2007,PRI_PVEM_PANAL
30127,2010,PAN_PANAL
30127,2013,PRI_PVEM_PANAL
30127,2017,NA
30128,2000,PRI_PSN
30128,2004,PAN
30128,2007,PRI_PVEM_PANAL
30128,2010,PRI_PVEM_PRV
30128,2013,PRI_PVEM_PANAL
30128,2017,NA
30129,2000,PRD
30129,2004,PAN
30129,2007,MC
30129,2010,PAN_PANAL
30129,2013,PAN
30129,2017,NA
30130,2000,PRI_PARM_PSN_PDS
30130,2004,PAN
30130,2007,PRI_PVEM_PANAL
30130,2010,PRD_PT_MC
30130,2013,PRI_PVEM_PANAL
30130,2017,NA
30131,2000,PRI_PARM_PAS
30131,2004,PAN
30131,2007,PRI_PVEM_PANAL
30131,2010,PRI_PVEM_PRV
30131,2013,NA
30132,2000,PVEM
30132,2004,PRD_PT_MC
30132,2007,PRV
30132,2010,PRD_PT_MC
30132,2013,AVE
30132,2017,NA
30133,2000,PRD
30133,2004,PAN
30133,2007,PRI_PVEM_PANAL
30133,2010,PAN_PANAL
30133,2013,PRD
30133,2017,NA
30134,2000,PRD
30134,2004,PRD_PT_MC
30134,2007,PRI_PVEM_PANAL
30134,2010,PRD_PT_MC
30134,2013,PRI_PVEM_PANAL
30134,2017,NA
30135,2000,PAN
30135,2004,PRI_PVEM
30135,2007,PRI_PVEM_PANAL
30135,2010,PAN_PANAL
30135,2013,AVE
30135,2017,NA
30136,2000,PRI_PARM_PSN_PDS
30136,2004,PRD_PT_MC
30136,2007,PRI_PVEM_PANAL
30136,2010,PRI_PVEM_PRV
30136,2013,AVE
30136,2017,NA
30137,2000,PRI_PARM_PSN
30137,2004,PRI_PVEM
30137,2007,PRI_PVEM_PANAL
30137,2010,PAN
30137,2013,PRI_PVEM_PANAL
30137,2017,NA
30138,2000,PRI_PDS
30138,2004,PAN
30138,2007,PRI_PVEM_PANAL
30138,2010,PAN_PANAL
30138,2013,PAN
30138,2017,NA
30139,2000,PRI_PARM_PSN
30139,2004,PRD_PT_MC
30139,2007,PRI_PVEM_PANAL
30139,2010,PAN
30139,2013,MC
30139,2017,NA
30140,2000,PAN
30140,2004,PRV
30140,2007,PRI_PVEM_PANAL
30140,2010,PRI_PVEM_PRV
30140,2013,PRD
30140,2017,NA
30141,2000,PRI
30141,2004,PRI_PVEM
30141,2007,PRI_PVEM_PANAL
30141,2010,PRI_PVEM_PRV
30141,2013,PRI_PVEM_PANAL
30141,2017,NA
30142,2000,PRI_PSN_PDS
30142,2004,PAN
30142,2007,PRI_PVEM_PANAL
30142,2010,PRI_PVEM_PRV
30142,2013,PRI_PVEM_PANAL
30142,2017,NA
30143,2000,PT_MC
30143,2004,PRD_PT_MC
30143,2007,PRI_PVEM_PANAL
30143,2010,PAN_PANAL
30143,2013,PAN
30143,2017,NA
30144,2000,PRD_PVEM_MC_PAS
30144,2004,PRI_PVEM
30144,2007,PRI_PVEM_PANAL
30144,2010,PAN_PANAL
30144,2013,NA
30145,2000,PAN
30145,2004,PRI_PVEM
30145,2007,PRI_PVEM_PANAL
30145,2010,PAN
30145,2013,PAN
30145,2017,NA
30146,2000,PAN
30146,2004,PRI_PVEM
30146,2007,NA
30146,2010,PAN_PANAL
30146,2013,PAN
30146,2017,NA
30147,2000,PRD_PT
30147,2004,PRD_PT_MC
30147,2007,PRI_PVEM_PANAL
30147,2010,PRD_PT_MC
30147,2013,PRD
30147,2017,NA
30148,2000,PRI
30148,2004,PAN
30148,2007,PRI_PVEM_PANAL
30148,2010,PAN_PANAL
30148,2013,PRI_PVEM_PANAL
30148,2017,NA
30149,2000,PRI
30149,2004,PRD_PT_MC
30149,2007,PRI_PVEM_PANAL
30149,2010,PRI_PVEM_PRV
30149,2013,PRI_PVEM_PANAL
30149,2017,NA
30150,2000,PRI_PARM_PSN_PAS
30150,2004,PRI_PVEM
30150,2007,PRI_PVEM_PANAL
30150,2010,PRI_PVEM_PRV
30150,2013,PAN
30150,2017,NA
30151,2000,PRI
30151,2004,PRI_PVEM
30151,2007,PRI_PVEM_PANAL
30151,2010,PAN_PANAL
30151,2013,PRI_PVEM_PANAL
30151,2017,NA
30152,2000,PRD
30152,2004,PAN
30152,2007,PRI_PVEM_PANAL
30152,2010,PRI_PVEM_PRV
30152,2013,PRI_PVEM_PANAL
30152,2017,NA
30153,2000,PRD
30153,2004,PRD_PT_MC
30153,2007,PRD
30153,2010,PAN_PANAL
30153,2013,PRI_PVEM_PANAL
30153,2017,NA
30154,2000,PAN_PT
30154,2004,PAN
30154,2007,PAN
30154,2010,PAN_PANAL
30154,2013,MC
30154,2017,NA
30155,2000,PAN
30155,2004,PAN
30155,2007,PRI_PVEM_PANAL
30155,2010,PAN_PANAL
30155,2013,PAN
30155,2017,NA
30156,2000,PAN
30156,2004,PRV
30156,2007,PAN
30156,2010,PAN
30156,2013,PAN
30156,2017,NA
30157,2000,PRI_PARM_PSN_PDS_PAS
30157,2004,PRI_PVEM
30157,2007,PAN
30157,2010,PAN_PANAL
30157,2013,PT
30157,2017,NA
30158,2000,PRI_PARM_PDS
30158,2004,PRD_PT_MC
30158,2007,PRI_PVEM_PANAL
30158,2010,PRI_PVEM_PRV
30158,2013,PRI_PVEM_PANAL
30158,2017,NA
30159,2000,PAN
30159,2004,PRD_PT_MC
30159,2007,PAN
30159,2010,PRI_PVEM_PRV
30159,2013,PAN
30159,2017,NA
30160,2000,PRI_PAS
30160,2004,PAN
30160,2007,PRI_PVEM_PANAL
30160,2010,PAN
30160,2013,PAN
30160,2017,NA
30161,2000,PRI
30161,2004,PRD_PT_MC
30161,2007,PRI_PVEM_PANAL
30161,2010,PAN
30161,2013,PRI_PVEM_PANAL
30161,2017,NA
30162,2000,PRI
30162,2004,PAN
30162,2007,PRI_PVEM_PANAL
30162,2010,PAN_PANAL
30162,2013,PAN
30162,2017,NA
30163,2000,PRI_PARM_PSN_PAS
30163,2004,PAN
30163,2007,PRI_PVEM_PANAL
30163,2010,PAN
30163,2013,PRD
30163,2017,NA
30164,2000,PRI_PSN
30164,2004,PRD_PT_MC
30164,2007,PRI_PVEM_PANAL
30164,2010,PRD_PT_MC
30164,2013,PRI_PVEM_PANAL
30164,2017,NA
30165,2000,PAN
30165,2004,PAN
30165,2007,PAN
30165,2010,PAN_PANAL
30165,2013,PRI_PVEM_PANAL
30165,2017,NA
30166,2000,PRI_PARM_PSN
30166,2004,PRV
30166,2007,PRI_PVEM_PANAL
30166,2010,PRD_PT_MC
30166,2013,AVE
30166,2017,NA
30167,2000,PRI_PARM_PSN_PDS
30167,2004,PRI_PVEM
30167,2007,PRI_PVEM_PANAL
30167,2010,PRI_PVEM_PANAL
30167,2017,NA
30168,2000,PRI_PARM_PSN
30168,2004,PRD_PT_MC
30168,2007,PRD
30168,2010,PRI_PVEM_PRV
30168,2013,PRI_PVEM_PANAL
30168,2017,NA
30169,2000,MC
30169,2004,PAN
30169,2007,PRI_PVEM
30169,2010,PAN
30169,2013,PRI_PVEM_PANAL
30169,2017,NA
30170,2000,PRD
30170,2004,PRD_PT_MC
30170,2007,PRI_PVEM_PANAL
30170,2010,PRI_PVEM_PRV
30170,2013,PRD
30170,2017,NA
30171,2000,PRI_PARM_PSN
30171,2004,PRI_PVEM
30171,2007,MC
30171,2010,PAN
30171,2013,PRI_PVEM_PANAL
30171,2017,NA
30172,2000,PRI
30172,2004,PRI_PVEM
30172,2007,PAN
30172,2010,PAN
30172,2013,PRI_PVEM_PANAL
30172,2017,NA
30173,2000,PRI
30173,2004,PAN
30173,2007,PRI_PVEM_PANAL
30173,2010,PRD_PT_MC
