uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
30002,2007,CXBT,C. JORGE CESAR HERNANDEZ RODRIGUEZ
30002,2010,COAL.,C. JUAN CARLOS RIVERA RENDON
30002,2013,PAN,C. LEONEL JAVIER SANGABRIEL AGUILAR
30002,2017,PRI,C. ROSA GARCIA ALARCON
30002,2021,PT,C. AQUILINO RODRIGUEZ SANCHEZ
30003,1919,NA,C. LINO LARA PRIETO
30003,1956,NA,C. ABRAHAM LAJUD HIPÓLITO
30003,1959,NA,C. OCTAVIO PAVÓN BREMONT
30003,1962,NA,C. TOMÁS MORTERA MIRAVETE
30003,1965,NA,C. ABELARDO VIDAÑA REVUELTA
30003,1968,NA,C. RAMIRO LEAL DOMÍNGUEZ
30003,1971,NA,C. BENITO JARA MARTÍNEZ
30003,1974,NA,C. JONÁS BIBIANO LANDEROS
30003,1977,NA,C. ROSALINO GUILLÉN TAPIA
30003,1980,NA,C. VICENTE OBREGÓN VELARD
30003,1982,NA,C. RAMÓN ROCA MORTERO
30003,1985,NA,C. DAVID DÁVILA DOMÍNGUEZ
30003,1988,NA,C. CALIXTO PATRACA RAMÓN
30003,1991,PRI,C. MAXIMILIANO FIGUEROA GUILLEN
30003,1994,PRD,DR. J. RADAMES TREJO GONZALEZ
30003,1997,PRI,C. CESAREO ORTIZ PEÑALOZA
30003,2000,COALICIÓN,C. JOEL ALARCON HUESCA
30003,2004,PAN,C. JUDITH FABIOLA VAZQUEZ SAUT
30003,2007,CAFV,C. REGINA VAZQUEZ SAUT
30003,2010,COAL.,C. JUDITH FABIOLA VAZQUEZ SAUT
30003,2013,AVE,C. MARCO ANTONIO MARTINEZ AMADOR
30003,2017,PRD,C. CUITLAHUAC CONDADO ESCAMILLA
30003,2021,COAL.,C. ROSALBA RODRIGUEZ RODRIGUEZ
30004,1955,NA,C. CALEDONIO DOMÍNGUEZ
30004,1961,NA,C. J. MATÍAS DOMÍNGUEZ D.
30004,1964,NA,C. FELIPE LAGUNES BARRADAS
30004,1967,NA,C. PAULINO DOMÍNGUEZ DOMÍNGUEZ
30004,1970,NA,C. PAULINO VÁZQUEZ CARRETO
30004,1973,NA,C. CARLOS GARCÍA ZURITA
30004,1976,NA,C. ÁNGELES LUIS OLMEDO MARTÍNEZ
30004,1979,NA,C. CARLOS GARCÍA ZURITA
30004,1982,NA,C. JOSÉ LUIS GRAJALES VISTA
30004,1985,NA,C. DANIEL DÁVILA DOMÍNGUEZ
30004,1988,NA,C. JOSÉ LUIS GRAJALES VISTA
30004,1991,PRI,ARQ. JOSE JUAN VIVEROS SANCHEZ
30004,1994,PRI,C. ARTEMIO LOPEZ HERNANDEZ
30004,1997,PRI,C. JUAN CALLEJAS ORTIZ
30004,2000,PAN,C. PABLO GARCIA BARRADAS
30004,2004,CUV,C. EDUARDO CARRANZA BARRADAS
30004,2007,CAFV,C. CARLOS GARCIA LAMBERT
30004,2010,COAL.,C.P. CARLOS RETURETA GARCIA
30004,2013,CVPA,C. ESTEBAN ALFONSECA SALAZAR
30004,2017,PAN,C. JOSE PAULINO DOMINGUEZ SANCHEZ
30004,2021,MORENA,C. MARIA ESTHER LOPEZ CALLEJAS
30005,1955,NA,C. WILFRIDO MUÑOZ
30005,1961,NA,C. MANUEL VERGARA CARMONA
30005,1964,NA,C. ABDÓN SÁNCHEZ VIDAL
30005,1967,NA,C. PERFECTO GARCÍA MARTÍNEZ
30005,1970,NA,C. GABINO SÁNCHEZ PÉREZ
30005,1973,NA,C. ALTAGRACIA LINALDI O.
30005,1976,NA,C. BENJAMÍN SÁNCHEZ SOSA
30005,1979,NA,C. TOBÍAS GARCÍA ARANO
30005,1982,NA,C. ALEJANDRO IRINEO DOMÍNGUEZ
30005,1985,NA,C. RAFAEL LINALDI CASTRO
30005,1988,NA,C. HÉCTOR R. GARCÍA DELGADO
30005,1991,PRI,C. BERNARDO LARA DOMINGUEZ
30005,1994,PRI,C. IGNACIO ROSAS AGUIRRE
30005,1997,PT,C. SADOT RODRIGUEZ VILLANUEVA
30005,2000,PRI,C. MARIO DELFIN DOMINGUEZ
30005,2004,PAN,C. PASCUAL ABRAHAM ARANO
30005,2007,CAFV,C. FELIPE SANCHEZ DOMINGUEZ
30005,2010,COAL.,C. GABRIELA CRUZ MUÑOZ
30005,2013,PMC,C. FILIBERTO SANCHEZ AGUIRRE
30005,2017,PVEM,C. FELIPE PINEDA BARRADAS
30005,2021,COAL.,C. ROCIO CRUZ DOMINGUEZ
30006,1955,NA,C. AURELIO ANDRADE CABRERA
30006,1961,NA,C. CELSO ACEVEDO MARTÍNEZ
30006,1964,NA,C. CRESENCIO ANDRADE C.
30006,1967,NA,C. EDUARDO MARTÍNEZ GÁMEZ
30006,1970,NA,C. FROYLÁN PALESTINO C.
30006,1973,NA,C. VÍCTOR MARTÍNEZ MATA
30006,1976,NA,C. LUIS BARRIENTOS HERNÁNDEZ
30006,1979,NA,C. SAMUEL LOZANO HERRERA
30006,1982,NA,C. JOSAFAT DÍAZ HERNÁNDEZ
30006,1985,NA,C. ALFREDO ACEVEDO PALESTINO
30006,1988,NA,C. JULIO PALACIOS MARTÍNEZ
30006,1991,PRI,C. GONZALO HERNANDEZ CID
30006,1994,PRD,C. LUIS GAMEZ ANDRADE
30006,1997,PRI,C. ENRIQUE MARTINEZ MONTERO
30006,2000,PRD,C. MANUEL PALESTINO MUÑOZ
30006,2004,CAFV,C. MARIA ISAEVA AGUILAR MONTERO
30006,2007,PRV,C. JUAN CARLOS RODRIGUEZ GONZALEZ
30006,2010,COAL.,C. CANDIDO MORALES ANDRADE
30006,2013,PRD,C. CANDIDO CARRILLO ALTAMIRANO
30006,2017,PES,C. RENE MEDEL CARRERA
30006,2021,RSP,C. LUIS ALFREDO CRUZ LOPEZ
30007,1961,NA,C. RAFAEL MOLINA ENRÍQUEZ
30007,1964,NA,C. ANTONIO COUTTOLEN E.
30007,1967,NA,C. ISIDRO AMECA ALARCÓN
30007,1970,NA,C. JOSÉ PARIZI LAGUNES
30007,1976,NA,C. GUILLERMO TREJO OSORIO
30007,1979,NA,C. CEFERINO GARCÍA DÍAZ
30007,1982,NA,C. MARIO MÉNDEZ ALARCÓN
30007,1985,NA,C. HERMILO AMECA ALARCÓN
30007,1988,NA,C. MARIO MENES ALARCÓN
30007,1991,PRI,C. RAMON GARCIA AGUIRRE
30007,1994,PRI,C. GERARDO LUNA LIMON
30007,1997,PRI,C. JOSE ROGELIO MENES CONTRERAS
30007,2000,PRI,C. MARCO ANTONIO MENES COUTTOLENC
30007,2004,PAN,C. AMANCIO RODRIGUEZ MORALES
30007,2007,CAFV,C. CARLOS FERMIN ALARCON FERNANDEZ
30007,2010,COAL.,C. LUIS HILDEBERTO PALACIOS ORTEGA
30007,2013,PAN,C. EDUARDO ARMAS BALBUENA
30007,2017,PAN,LIC. SUSANA GUADALUPE AMECA PARISSI
30007,2021,COAL.,C. URIEL GONZALEZ ALARCON
30008,1961,NA,C. SIXTO SÁNCHEZ BELLO
30008,1964,NA,C. FRANCISCO DORANTES M.
30008,1967,NA,C. SIXTO GUTIÉRREZ ALONSO
30008,1970,NA,C. RAÚL REYES VARGAS
30008,1973,NA,C. SIXTO SÁNCHEZ BELLO
30008,1976,NA,C. ANTONIO REYES HERNÁNDEZ
30008,1979,NA,C. LÁZARO SAAVEDRA DÍAZ
30008,1982,NA,C. RAÚL SAAVEDRA DÍAZ
30008,1985,NA,C. TAURINO MORALES SÁNCHEZ
30008,1988,NA,C. CARLOS SAAVEDRA JUÁREZ
30008,1991,PRI,C. ELPIDIO SOLIS HERNANDEZ
30008,1994,PRI,C. SERGIO HERNANDEZ DIAZ
30008,1997,PRI,C. JOAQUIN FELIPE LARA BAUTISTA
30008,2000,PRI,C. EFREN RIVERA DOMINGUEZ
30008,2004,PAN,C. ALFONSO CASTRO SANCHEZ
30008,2007,CAFV,C. ARMANDO ESCUDERO SAAVEDRA
30008,2010,COAL.,C. HORACIO SANCHEZ ENRIQUEZ
30008,2013,PRD,C. LEONEL SANCHEZ REYES
30008,2017,PRD,C. OBDULIA DOMINGUEZ LLANOS
30008,2021,PRD,ING. LEONEL SANCHEZ REYES
30009,1955,NA,C. MANUEL VÁZQUEZ AGUILAR
30009,1958,NA,C. MATEO VÁZQUEZ AGUILAR
30009,1961,NA,C. BARTOLO CASTILLO SALAS
30009,1964,NA,C. JORGE SOTO DE LA PEÑA
30009,1967,NA,C. MANUEL VÁZQUEZ AGUILAR
30009,1970,NA,C. CARLOS F. MORA DOMÍNGUEZ
30009,1973,NA,C. GONZALO LÓPEZ BARRADAS
30009,1976,NA,C. ANDRÉS VIVEROS AGUILAR
30009,1979,NA,C. MARCELINO AGUILAR VIVEROS
30009,1982,NA,C. MAURICIO AGUILAR CASTILLO
30009,1985,NA,C. RAFAEL BARRADAS GONZÁLEZ
30009,1988,NA,C. BERNARDO DOMÍNGUEZ ZÁRATE
30009,1991,PRI,C. ADDI CASTILLO CEBALLOS
30009,1994,PRI,DR. ARMANDO REYES MOCTEZUMA
30009,1997,PRD,C. FRANCISCO VAZQUEZ ROSADO
30009,2000,COALICIÓN,C. TRINIDAD LOPEZ HERRERA
30009,2004,CAFV,C. MIGUEL ANGEL CASTILLO LOPEZ
30009,2007,CAFV,C. SERGIO ANDRADE AGUILAR
30009,2010,COAL.,C. LUCIO CASTILLO BRAVO
30009,2013,CVPA,C. FELIX MANUEL DOMINGUEZ LAGUNES
30009,2017,PNA,C. JAVIER CASTILLO VIVEROS
30009,2021,-,- - - -
30010,1961,NA,C. GUILLERMO FLANDES RIVERA
30010,1964,NA,C. ALFREDO ALARCÓN GUZMÁN
30010,1967,NA,C. SANTIAGO CASTILLO FLORES
30010,1970,NA,C. HILARIO JURADO MARTÍNEZ
30010,1973,NA,C. MELITÓN VERGARA SEGURA
30010,1976,NA,C. JAVIER TIBURCIO RUIZ
30010,1979,NA,C. FERNANDO BELLO MARTÍN
30010,1982,NA,C. AGUSTÍN LUNA DÁMASO
30010,1985,NA,C. ARTURO NICOLÁS HERNÁNDEZ
30010,1988,NA,C. CARLOS D. ARCOS OMAÑA
30010,1991,PRI,C. JOSE D. MARTINEZ JUAREZ
30010,1994,PRI,PROFR. RIGOBERTO BARREDA PEREZ
30010,1997,PRI,C. MANLIO FABIO BALTAZAR MONTES
30010,2000,COALICIÓN,C. ISAI TOMAS CASTELLANOS TORRES
30010,2004,CAFV,C. BRUNO MENDEZ LANDA
30010,2007,CAFV,C. JUAN IGNACIO MORALES
30010,2010,COAL.,C. RUBEN MARTINEZ JUAREZ
30010,2013,CVPA,C. CARLOS ANTONIO MORALES GUEVARA
30010,2017,PMC,C. ERNESTO RUIZ FLANDES
30010,2021,PRI,C. JUAN IGNACIO VLADIMIR MORALES GUEVARA
30011,1955,NA,C. EFRÉN HERNÁNDEZ VERA
30011,1961,NA,C. GERARDO HERNÁNDEZ ROMÁN
30011,1964,NA,C. EFRÉN HERNÁNDEZ VERA
30011,1967,NA,C. MIGUEL SABA NÁDER
30011,1970,NA,C. MANUEL HERBELES FERNÁNDEZ
30011,1973,NA,C. JOSÉ ANTONIO GAMBOA RASCÓN
30011,1976,NA,C. BERNARDO HERNÁNDEZ GARCÍA
30011,1979,NA,C. JORGE COBOS DELFÍN
30011,1982,NA,C. JOSÉ LUIS ZAMUDIO ALAVÉS
30011,1985,NA,C. ORIVE GARCÍA MORA
30011,1988,NA,C. JORGE V. GARCÍA USCANGA
30011,1991,PRI,ING. JOSE LUIS ZAMUDIO ALAVES
30011,1994,PRI,DR. RENATO ISRAEL GARCIA USCANGA
30011,1997,PRI,C. DELIA ORTIZ ARANGO DE PENSADO
30011,2000,PRI,C. ANGEL MIGUEL ZAMUDIO TRINIDAD
30011,2004,PAN,C. PEDRO JOSE DELFIN ALMEIDA
30011,2007,PAN,C. BOGAR RUIZ ROSAS
30011,2010,COAL.,C. SARA LUZ HERRERA CANO
30011,2013,PRD,C. OCTAVIO JAIME RUIZ BARROSO
30011,2017,PVEM,C. BOGAR RUIZ ROSAS
30011,2021,COAL.,LIC. LIZZETTE ALVAREZ VERA
30012,1955,NA,C. ESPIRIDIÓN GÓMEZ VILABOA
30012,1958,NA,C. JUAN ORTIZ RODRÍGUEZ
30012,1961,NA,C. ÁLVARO ZARRABAL CANDELAS
30012,1964,NA,C. JOSÉ LUIS ARANGO Z.
30012,1967,NA,C. RAFAEL SABINO PALMEROS
30012,1970,NA,C. ZEFERINO ORTIZ RODRÍGUEZ
30012,1973,NA,C. MOISÉS ZARRABAL CANDELAS
30012,1976,NA,C. JOSÉ TOMÁS CLADELAS CASTRO
30012,1979,NA,C. MANUEL ORTIZ CALDELAS
30012,1982,NA,C. RAFAEL RODRÍGUEZ BERTHELY
30012,1985,NA,C. PEDRO. J. ZARRABAL PEÑA
30012,1988,NA,C. MANUEL ORTIZ CALDELAS
30012,1991,PRI,C. OSCAR CAMACHO DELGADO
30012,1994,PRI,ING. GERMAN CORRO CALO
30012,1997,PT,C. PERFECTO CLARA GOMEZ
30012,2000,COALICIÓN,C. NICOLAS MARQUEZ HERRERA
30012,2004,PAN,C. ANDRES COBOS MELENDEZ
30012,2007,CAFV,C. VICTOR GALO LOPEZ
30012,2010,COAL.,C. PERFECTO CLARA GOMEZ
30012,2013,PAN,C. MARIA ANTONIA SENA CARDENAS
30012,2017,PT,C. PEDRO LUIS VERGARA GALO
30012,2021,COAL.,C. ALMA ROSA CLARA RODRIGUEZ
30013,1955,NA,C. ALFONSO PONCE V.
30013,1958,NA,C. CATARINO IGLESIAS TORRES
30013,1961,NA,C. RAÚL SÁNCHEZ TORRES
30013,1964,NA,C. PONCIANO PADILLA DÍAZ
30013,1967,NA,C. CATARINO IGLESIAS TORRES
30013,1970,NA,C. VICTORICO TORRES MORALES
30013,1973,NA,C. TOMÁS MARTÍNEZ SALAS
30013,1976,NA,C. CARLOS JIMÉNEZ MACKENZIE
30013,1979,NA,C. RUPERTO FLORES SÁNCHEZ
30013,1982,NA,C. AGUSTÍN RAMÓN GARCÍA L.
30013,1985,NA,C. NELSON GARCÍA MAYA
30013,1988,NA,C. MIGUEL TREJO ANGELES
30013,1991,PRI,C. RAUL WALL HERNANDEZ
30013,1994,PAN,C. EMILIO RODRIGUEZ SAN MIGUEL
30013,1997,PAN,C. GALILEO APOLO FLORES CRUZ
30013,2000,PAN,C. ELEUTERIA SONI TRINIDAD
30013,2004,CAFV,C. JORGE MARTINEZ GONZALEZ
30013,2007,CAFV,C. ANDRES OBANDO TORRES
30013,2010,COAL.,C. JULIO CESAR GOMEZ OBANDO
30013,2013,PAN,C. MARCIANO SALAZAR HERNANDEZ
30013,2017,PNA,C. VICTOR ROMAN JIMENEZ RODRIGUEZ
30013,2021,PVEM,C. JOSE LUIS BANDA CRUZ
30014,1961,NA,C. LEÓN LÓPEZ SÁNCHEZ
30014,1964,NA,C. RICARDO FLORES MOLINA
30014,1967,NA,C. OTILIO JUÁREZ GONZÁLEZ
30014,1970,NA,C. SAMUEL GONZÁLEZ CANSECO
30014,1973,NA,C. BASILIO AGUILAR J.
30014,1976,NA,C. JOSÉ RUBIO GONZÁLEZ
30014,1982,NA,C. ISABEL CONTRERAS TINOCO
30014,1985,NA,C. FIDEL SÁNCHEZ FLORES
30014,1988,NA,C. ALBERTANO CASTILLO HERNÁNDEZ
30014,1991,PRI,DR. MIGUEL CASTRO TINOCO
30014,1994,PRI,C. JUAN MORALES HUERTA
30014,1997,PRI,C. GUILLERMO MUÑOZ SANCHEZ
30014,2000,PAS_,C. BENJAMIN REYES GALEANA
30014,2004,PAN,C. MIGUEL ANGEL FIGUEROA RAMOS
30014,2007,CAFV,C. HUGO GRANILLO LOPEZ
30014,2010,PAN,ING. EDUARDO ROJAS CAMACHO
30014,2013,CVPA,C. MIGUEL ANGEL CASTRO ROSAS
30014,2017,PAN,C. EDUARDO ROJAS CAMACHO
30014,2021,COAL.,C. LUIS ARTURO FIGUEROA VARGAS
30015,1955,NA,C. RAÚL FOMPEROSA MORALES
30015,1961,NA,C. CAMILO ROLÁN LÁZARO
30015,1964,NA,C. ELOY PÉREZ MULATO
30015,1967,NA,C. ANGEL CABADA MÁRQUEZ
30015,1970,NA,C. FORTINO CALDERÓN
30015,1973,NA,C. DAGOBERTO LARA LÓPEZ
30015,1976,NA,C. JESÚS MACHUCHO POXTLÁN
30015,1979,NA,C. FEDERICO JÍMENEZ POXTLÁN
30015,1982,NA,C. ZEFERINO ROMÁN LIMÓN
30015,1985,NA,C. EZEQUIEL PALAGOT ORGANISTA
30015,1988,NA,C. JOEL FOMPEROZA LIMÓN
30015,1991,CM-PRI,C. MANUEL DOMINGUEZ MORALES
30015,1994,PRI,C. FRANCISCO PALAGOT ORGANISTA
30015,1997,PRD,C. HUGO VERGARA CABRERA
30015,2000,COALICIÓN,C. JOSE OSVALDO ANDRADE FOMPEROSA
30015,2004,CUV,C. ARTURO HERVIZ REYES
30015,2007,CAFV,C. SANTIAGO AVENDAÑO BARRIOS
30015,2010,COAL.,C.P. LUIS ANTONIO MENDEZ GAMBOA
30015,2013,CVPA,C. SANTIAGO AVENDAÑO BARRIOS
30015,2017,PRD,C. ARTURO HERVIZ REYES
30015,2021,MORENA,C. JULIO CESAR GARCIA MACHUCHO
30016,1961,NA,C. DEMETRIO GUZMÁN CERVANTES
30016,1964,NA,C. DAVID FLORES
30016,1967,NA,C. BALTAZAR ORTEGA CUETO
30016,1970,NA,C. JOSÉ ARMANDO RODAL M.
30016,1973,NA,C. VALENTÍN CASAS CORTÉS
30016,1976,NA,C. MÁXIMO PATRACA BERNAL
30016,1979,NA,C. ABEL RODRÍGUEZ DOMÍNGUEZ
30016,1982,NA,C. LEONARDO CARLÍN COBOS
30016,1985,NA,C. VALENTÍN CASAS CORTÉS
30016,1988,NA,C. RICARDO LANDA MORA
30016,1991,PRI,C. OCTAVIO CALDERON SANCHEZ
30016,1994,PRI,DR. ANGEL ICTALI FERNANDEZ LOPEZ
30016,1997,PAN,C. CARLOS BLANCO MORALES
30016,2000,COALICIÓN,C. VICTOR MANUEL ROJAS UTRERA
30016,2004,CUV,C. DANIEL SANCHEZ HERNANDEZ
30016,2007,CAFV,C. AURELIANO DOMINGUEZ MORENO
30016,2013,COAL.,DR. ADOLFO BERNARDO CARRION CARRILLO
30016,2017,PAN,C.P. JOSE CRUZ LAGUNEZ
30016,2021,PMC,C. ADOLFO BERNARDO CARRION CARRILLO
30017,1955,NA,C. ANTONIO GALÁN
30017,1961,NA,C. MANUEL CONTRERAS FERTO
30017,1964,NA,C. CARLOS PINEDA HERNÁNDEZ
30017,1967,NA,C. SEBASTIÁN HERNÁNDEZ
30017,1970,NA,C. PASCUAL HERNÁNDEZ ROSAS
30017,1973,NA,C. MIGUEL MARICALVO RIVERA
30017,1976,NA,C. RUBÉN MARÍN CAMPOS
30017,1979,NA,C. SERGIO GALÁN RUÍZ
30017,1982,NA,C. ANDRÉS TRUJILLO CONTRERAS
30017,1985,NA,C. BALDOMERO PINEDA
30017,1988,NA,C. LUCIANO MORALES ANELL
30017,1991,PRI,PROFR. JORGE IDELFONSO MARIN QUINTO
30017,1994,PRI,C. IRMA RIVERA CONTRERAS
30017,1997,PRD,C. DELFINO GONZALEZ FLORES
30017,2000,COALICIÓN,C. DARIO GRANILLO MELCHOR
30017,2004,CAFV,C. HILARIO CABRERA MELCHOR
30017,2007,CAFV,C. JOSE MERCEDES HUGO DIAZ RUIZ
30017,2010,COAL.,C. GERARDO RUIZ MARTINEZ
30017,2013,PRD,C. EFRAIN GONZALEZ FLORES
30017,2017,PRD,C. CESAR FLORES COLORADO
30017,2021,PPEP,C. GUSTAVO FLORES COLORADO
30018,1955,NA,C. LORENZO SALAZAR F.
30018,1958,NA,C. FIDENCIA GARCÍA
30018,1961,NA,C. ISIDRO SUÁREZ
30018,1964,NA,C. JUAN RAMÍREZ MAGDALENO
30018,1967,NA,C. GAUDENCIO RAMÍREZ G.
30018,1970,NA,C. ASCENSIÓN MAGDALENO R.
30018,1973,NA,C. ANTONIO GARCÍA TREJO
30018,1976,NA,C. ROBERTO SUÁREZ CANDELARIO
30018,1979,NA,C. ARMANDO SUÁREZ MAGDALENO
30018,1982,NA,C. PEDRO SALAZAR SUÁREZ
30018,1985,NA,C. RUBÉN GARCÍA TEJERO
30018,1988,NA,C. JACINTO A. SUÁREZ MAGDALENO
30018,1991,PRI,C. SALVADOR SALAZAR SALAZAR
30018,1994,PRI,C. JACOBO ALONSO SUAREZ
30018,1997,PRI,C. FIDEL ALONSO SUAREZ
30018,2000,PAN,C. JUAN MERINO VAZQUEZ
30018,2004,PAN,C. CANDIDO RAMIREZ LIMON
30018,2007,CAFV,C. ARMANDO ALONSO ROSAS
30018,2010,COAL.,C. GERONIMO MANUEL GARCIA ROSAS
30018,2013,PAN,C. SOFIA GERVACIO SALAZAR
30018,2017,PVEM,C. JOBITA RAMIREZ LIMON
30018,2021,RSP,C. INOCENCIO RAMIREZ LIMON
30019,1955,NA,C. TOMÁS CASTILLO ITEHUA
30019,1961,NA,C. HIGINIO SÁNCHEZ JIMÉNEZ
30019,1967,NA,C. MELITÓN ITEHUA SÁNCHEZ
30019,1970,NA,C. FELICIANO TZOMPAXTLE
30019,1973,NA,C. MAURO ITEHUA SALAS
30019,1976,NA,C. RAMÓN SALAS TECPILE
30019,1979,NA,C. CAMILO MARES ACAHUA
30019,1982,NA,C. GREGORIO SÁNCHEZ T.
30019,1985,NA,C. OTILIO MONTALVO CHIPAGUA
30019,1988,NA,C. MIGUEL SALAS SÁNCHEZ
30019,1991,PRI,C. GREGORIO SANCHEZ TECPILE
30019,1994,PRI,C. JOSE M. TZOMPAXTLE TECPILE
30019,1997,PRI,C. ABRAHAM RAMIREZ ITEHUA
30019,2000,COALICIÓN,C. FEDERICO ITEHUA SALAS
30019,2004,CAFV,C. ABRAHAM RAMIREZ ITEHUA
30019,2007,PAN,C. JORGE MONTALVO SALAS
30019,2010,COAL.,C. IRENE SALAS ITEHUA
30019,2013,PT,C. SAUL SALAS ITEHUA
30019,2017,PNA,C. ANTONIO RAMIREZ ITEHUA
30019,2021,COAL.,C. CRESCENCIA TZOMPAXTLE ITEHUA
30020,1961,NA,C. MIGUEL COCOTLE CHICALGO
30020,1964,NA,C. BRUNO IXMATLAHUA
30020,1967,NA,C. ANASTACIO COXCAHUA TLAXCALA
30020,1970,NA,C. RAMÓN MOLOHUA TOCHI
30020,1973,NA,C. ANTONIO COSME MEZA
30020,1976,NA,C. ANASTACIO COXCAHUA TLAXCALA
30020,1979,NA,C. SETH VALLEJO GUTIÉRREZ
30020,1982,NA,C. SALOMÓN MOLOHUA TZONTEHUA
30020,1985,NA,C. RAYMUNDO LUNA ROMERO
30020,1988,NA,C. BRIGIDO CALIHUA AMAYO
30020,1991,PRI,C. FRANCISCO ROSALES TZOYONTLE
30020,1994,PRI,C. GREGORIO TECOHUA CRUZ
30020,1997,PRD,C. SERAFIN TZOYONTLE TRUJILLO
30020,2000,PRD,C. JUAN TZANAHUA IXMATLAHUA
30020,2004,CAFV,C. LUIS ALFREDO HERNANDEZ CEREZO
30020,2007,PRD,C. FIDEL TLAXCALA IXMATLAHUA
30020,2010,PAN,C. JAIME ROSALES VASQUEZ
30020,2013,PAN,C. PEDRO COLOHUA TLAXCALA
30020,2017,MORENA,C. RAYMUNDO IXMATLAHUA LEMUS
30020,2021,PRI,C. JAIME ROSALES VASQUEZ
30021,1961,NA,C. RAMÓN MARTÍNEZ MEDEL
30021,1964,NA,C. MIGUEL VALENCIA PACHECO
30021,1967,NA,C. JOSÉ ORTEGA VILLAGÓMEZ
30021,1970,NA,C. ANSELVO SANDOVAL BAZÁN
30021,1973,NA,C. ELENO GARCÍA MORA
30021,1979,NA,C. MANUEL LEYVA CORTÉZ
30021,1982,NA,C. JOSÉ RUÍZ VILLAGÓMEZ
30021,1985,NA,C. JAIME QUEVEDO MORALES
30021,1988,NA,C. GONZALO LÓPEZ LÓPEZ
30021,1991,PRI,C. JESUS HERNANDEZ MORALES
30021,1994,PRI,C. SAUL CHAVEZ SOSA
30021,1997,PRI,C. FERNANDO PIMENTEL UGARTE
30021,2000,PAN,C. ISAIAS PEREZ LUNA
30021,2004,CAFV,C. CUAUHTEMOC YAÑEZ CAMACHO
30021,2007,CAFV,C. FERNANDO PIMENTEL UGARTE
30021,2013,PAN,C. ALONSO ROJAS OLMOS
30021,2017,PNA,C. OSCAR PIMENTEL UGARTE
30021,2021,PPEP,C. CARLOS ALBERTO VENTURA DE LA PAZ
30022,1961,NA,C. GUILLERMO ROMERO JUÁREZ
30022,1964,NA,C. BALDOMERO VARGAS CORONA
30022,1967,NA,C. FEDERICO GUTIÉRREZ R.
30022,1970,NA,C. AGUSTÍN CORONA ROMERO
30022,1973,NA,C. MIGUEL GONZÁLEZ GUTIÉRREZ
30022,1976,NA,C. AMADEO VÁZQUEZ ROMERO
30022,1979,NA,C. ALBERTO CASTILLO CASTRO
30022,1982,NA,C. ROBERTO ROMERO SERÁFICO
30022,1985,NA,C. CIRO SALON JIMÉNEZ DE JESÚS
30022,1988,NA,C. JUAN S. GUTIÉRREZ ROSALINO
30022,1991,PRI,DR. CIRO GUADALUPE JIMENEZ CORONA
30022,1994,PDM,C. MELQUIADES S. SILVESTRE ANTONIO
30022,1997,PRI,C. MIGUEL ANGEL CASTRO NAVARRO
