CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PRI_PT_NVA_ALIANZA,PRI_PT,PRI_NVA_ALIANZA,PT_NVA_ALIANZA,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,116,12,1439,1037,142,35,65,64,105,141,64,0,2,1,0,,,579,,,,,,1,3674,98,3773,8788
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,117,3,281,282,20,6,9,6,19,18,11,0,0,0,0,,,94,,,,,,0,746,31,777,1615
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,118,9,1059,818,104,18,44,44,47,126,57,0,2,0,0,,,504,,,,,,6,2823,78,2907,6224
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,119,6,898,459,84,15,24,62,36,112,26,2,0,3,0,,,510,,,,,,0,2231,54,2285,3959
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,12,2,226,128,17,2,1,8,11,11,7,1,0,0,0,,,111,,,,,,1,523,8,532,857
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,120,2,154,122,9,7,5,7,4,14,10,2,0,2,0,,,41,,,,,,0,377,17,394,755
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,121,1,150,90,8,1,3,5,7,13,3,0,0,0,0,,,54,,,,,,0,334,7,341,595
,1,AGUASCALIENTES,13,AGUASCALIENTES,1,AGUASCALIENTES,122,2,231,134,11,2,8,11,9,23,6,0,1,0,0,,,65,,,,,,1,501,17,519,1057
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,123,1,119,67,16,1,9,3,7,18,7,0,0,0,0,,,65,,,,,,0,312,13,325,650
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,124,1,125,66,4,1,4,8,4,6,6,0,0,0,0,,,54,,,,,,1,278,6,285,493
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,125,2,219,177,18,6,12,8,10,22,10,0,1,0,0,,,84,,,,,,2,567,21,590,1038
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,126,4,489,450,33,17,16,20,62,36,21,4,1,1,0,,,213,,,,,,0,1363,37,1400,1893
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,127,2,213,216,41,2,10,10,24,27,6,0,0,0,0,,,107,,,,,,2,656,27,685,1298
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,128,2,142,148,24,4,8,8,3,56,14,1,0,1,0,,,58,,,,,,0,467,17,484,874
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,129,2,133,145,30,6,10,8,15,64,10,1,0,0,0,,,112,,,,,,0,534,26,560,943
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,13,2,176,113,28,5,7,12,18,30,5,0,0,0,0,,,106,,,,,,0,500,10,510,819
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,130,2,239,212,33,9,11,9,19,35,24,3,1,2,0,,,97,,,,,,0,694,20,714,1415
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,131,2,201,140,31,5,8,12,17,39,18,0,0,0,0,,,61,,,,,,0,532,17,549,1014
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,132,2,190,116,40,60,6,9,7,26,8,0,1,2,0,,,71,,,,,,0,536,11,547,988
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,133,2,211,189,30,3,8,7,12,21,8,0,0,0,0,,,105,,,,,,0,594,16,610,1147
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,134,2,137,130,20,7,8,10,16,32,10,0,0,0,0,,,53,,,,,,0,423,14,437,825
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,135,2,221,178,37,8,11,7,23,23,18,0,0,1,0,,,113,,,,,,0,640,18,658,1237
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,136,3,364,223,59,10,16,12,32,21,4,0,0,0,0,,,94,,,,,,0,835,29,864,1762
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,137,1,62,59,7,3,5,3,4,9,9,0,0,0,0,,,20,,,,,,0,181,7,188,439
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,138,2,268,182,17,1,9,8,10,28,7,0,0,1,0,,,135,,,,,,3,666,20,689,1329
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,139,2,164,131,8,5,10,7,8,15,6,0,0,0,0,,,51,,,,,,0,405,19,424,884
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,14,2,203,126,26,3,8,16,6,18,6,1,0,0,0,,,111,,,,,,1,524,17,542,940
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,140,2,220,169,24,4,9,16,6,11,8,2,0,0,0,,,63,,,,,,0,532,11,543,869
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,141,2,216,143,22,5,4,7,25,19,1,0,1,0,0,,,62,,,,,,0,505,12,517,982
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,142,2,200,133,16,1,9,8,20,15,7,0,0,1,0,,,79,,,,,,0,489,12,501,803
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,143,2,174,135,19,7,4,6,14,13,5,1,1,2,0,,,58,,,,,,2,439,17,458,854
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,144,2,171,167,18,2,10,8,5,17,2,1,0,0,0,,,66,,,,,,0,467,12,479,884
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,145,1,149,123,12,2,6,9,9,24,8,0,1,0,0,,,82,,,,,,0,425,11,436,698
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,146,2,216,193,17,7,15,4,13,15,5,0,1,0,0,,,58,,,,,,0,544,19,563,1124
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,147,2,168,200,21,8,14,7,7,19,4,0,0,0,0,,,43,,,,,,0,491,19,510,1060
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,148,2,280,167,24,14,10,7,9,22,8,0,0,0,0,,,77,,,,,,0,618,27,645,1420
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,149,5,738,503,85,13,24,38,59,121,31,0,2,2,0,,,416,,,,,,3,2032,59,2094,3710
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,15,2,212,96,16,4,18,30,13,12,3,0,0,0,0,,,69,,,,,,0,473,14,487,1020
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,150,2,115,121,18,7,9,6,24,54,29,0,2,0,0,,,70,,,,,,0,455,21,476,852
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,151,1,120,81,15,0,2,3,14,16,12,1,0,1,0,,,55,,,,,,0,320,12,332,686
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,152,4,467,347,49,17,20,14,33,59,38,2,0,3,0,,,129,,,,,,0,1178,33,1211,2803
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,153,2,187,118,24,5,6,7,20,42,25,0,0,0,0,,,135,,,,,,0,569,22,591,961
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,154,3,275,194,37,13,16,3,17,14,9,8,0,6,0,,,33,,,,,,20,625,26,671,1592
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,155,14,1525,1272,160,40,73,56,94,119,83,122,4,3,1,,,465,,,,,,3,4017,110,4130,10134
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,17,2223,1608,208,43,81,102,103,203,85,6,3,2,0,,,1133,,,,,,4,5800,146,5950,12060
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,157,2,139,146,43,5,5,5,9,9,2,1,1,0,0,,,31,,,,,,0,396,14,410,951
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,158,1,58,41,9,1,2,2,5,10,3,0,0,0,0,,,39,,,,,,0,170,0,170,355
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,159,1,156,120,21,5,4,9,9,18,5,1,1,0,0,,,65,,,,,,0,414,15,429,656
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,16,2,187,92,6,4,4,7,3,8,3,0,0,0,0,,,61,,,,,,0,375,10,385,844
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,160,2,157,153,33,2,8,12,15,25,9,0,0,0,0,,,101,,,,,,0,515,15,530,954
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,161,8,957,651,117,17,39,81,34,119,41,0,2,0,0,,,652,,,,,,3,2710,56,2769,5255
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,162,2,197,85,6,8,13,6,8,23,7,0,0,0,0,,,44,,,,,,0,397,17,414,921
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,163,1,131,87,8,17,9,6,3,5,4,0,0,0,0,,,34,,,,,,0,304,9,313,693
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,164,9,1273,786,145,20,56,84,71,151,57,1,1,0,1,,,807,,,,,,2,3453,89,3544,6363
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,165,2,288,139,21,5,10,13,12,29,16,0,0,0,0,,,125,,,,,,0,658,4,662,1399
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,167,1,153,63,12,5,8,6,6,31,5,1,0,0,0,,,78,,,,,,0,368,12,380,735
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,168,4,497,347,54,22,20,19,32,59,36,1,0,0,0,,,331,,,,,,0,1418,44,1462,2753
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,169,3,357,261,41,13,20,18,14,39,17,1,0,0,0,,,163,,,,,,0,944,15,959,2060
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,17,2,278,105,10,3,11,16,15,10,5,0,0,1,0,,,70,,,,,,1,524,15,540,1078
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,170,4,438,327,56,12,14,15,18,48,16,1,0,0,0,,,177,,,,,,0,1122,45,1167,2532
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,171,1,132,82,16,0,2,13,7,6,3,0,0,1,0,,,0,,,,,,0,262,0,262,637
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,172,1,147,113,12,0,2,15,7,8,2,0,0,0,0,,,0,,,,,,0,306,0,306,707
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,173,1,102,76,5,1,0,6,4,9,1,0,0,0,0,,,48,,,,,,0,252,7,259,503
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,174,2,229,146,11,0,8,8,2,14,3,0,0,0,0,,,0,,,,,,0,421,0,421,1001
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,175,2,256,132,12,3,8,9,7,3,4,0,0,0,0,,,0,,,,,,1,434,0,435,831
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,176,1,124,64,11,0,2,4,4,5,0,0,0,0,0,,,0,,,,,,0,214,0,214,442
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,177,1,212,89,21,1,4,32,3,13,1,0,0,0,0,,,0,,,,,,0,376,0,376,730
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,178,1,134,112,13,1,5,12,3,16,4,0,0,0,0,,,0,,,,,,0,300,0,300,696
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,179,2,158,101,20,5,4,32,0,18,5,0,0,0,0,,,24,,,,,,0,367,6,373,873
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,18,2,258,124,16,3,9,20,9,9,16,0,1,0,0,,,96,,,,,,0,561,30,591,1082
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,180,1,95,107,11,2,2,6,4,9,4,0,0,0,0,,,37,,,,,,0,277,9,286,503
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,181,1,145,99,10,2,8,5,7,13,5,0,0,0,0,,,51,,,,,,0,345,14,359,628
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,182,1,124,87,13,3,9,10,3,14,2,0,0,0,0,,,58,,,,,,0,323,10,333,581
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,183,1,77,68,7,5,5,10,2,14,6,0,0,0,0,,,22,,,,,,0,216,7,223,406
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,184,2,199,132,8,2,11,14,9,15,4,0,0,1,0,,,26,,,,,,0,421,6,427,829
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,185,1,53,76,6,0,3,10,4,6,1,0,0,1,0,,,23,,,,,,0,183,12,195,362
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,186,1,60,51,3,7,3,4,7,9,4,0,0,2,0,,,32,,,,,,1,182,9,192,393
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,187,1,139,69,14,4,6,3,10,17,3,0,0,0,0,,,39,,,,,,0,304,12,316,653
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,188,2,260,182,19,3,10,11,11,16,9,0,0,1,0,,,99,,,,,,0,621,26,647,1142
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,189,2,276,179,40,8,2,9,12,18,7,37,1,1,0,,,77,,,,,,1,667,8,676,1085
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,19,2,226,164,10,4,5,14,17,19,4,5,0,0,0,,,111,,,,,,1,579,16,596,1036
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,190,3,316,187,31,2,12,27,15,34,10,1,1,1,0,,,151,,,,,,0,788,15,803,1522
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,191,1,96,89,13,0,5,10,11,11,5,0,0,1,0,,,35,,,,,,0,276,10,286,569
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,192,2,185,80,14,4,9,6,62,8,3,0,1,5,0,,,64,,,,,,0,441,13,454,969
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,193,2,166,172,17,2,6,6,11,16,5,2,0,0,0,,,48,,,,,,0,451,11,462,874
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,194,3,384,254,30,3,16,11,37,31,10,1,0,2,0,,,137,,,,,,0,916,28,944,1796
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,195,2,267,128,18,2,10,22,11,17,4,0,2,0,0,,,78,,,,,,0,559,12,571,1009
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,196,1,176,90,12,2,5,4,7,23,6,0,0,0,0,,,51,,,,,,0,376,11,387,689
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,197,2,241,99,20,1,13,14,4,15,8,0,0,0,0,,,66,,,,,,0,481,9,490,800
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,198,1,106,105,12,0,0,5,3,11,2,0,0,7,0,,,0,,,,,,0,251,0,251,617
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,199,1,130,113,7,1,2,4,4,13,5,0,1,1,0,,,36,,,,,,3,317,8,328,603
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,2,2,163,187,7,3,7,11,8,11,6,0,1,0,0,,,78,,,,,,0,482,16,498,933
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,20,2,269,147,29,0,2,17,9,26,5,0,0,0,0,,,130,,,,,,0,634,7,641,1124
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,200,2,243,128,24,3,16,20,6,19,3,0,0,0,0,,,91,,,,,,1,553,19,573,989
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,201,2,235,143,26,3,10,13,1,12,4,0,1,0,0,,,94,,,,,,1,542,8,551,885
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,202,2,159,70,10,2,17,3,16,12,6,0,2,0,0,,,30,,,,,,0,327,11,338,786
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,203,1,121,114,12,2,7,6,8,22,5,0,1,0,0,,,38,,,,,,0,336,12,348,698
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,204,2,216,192,15,1,7,6,77,11,5,1,1,5,0,,,30,,,,,,0,567,12,579,1058
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,205,2,191,186,13,4,20,6,17,13,9,0,0,0,0,,,48,,,,,,1,507,12,520,946
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,206,1,74,80,13,1,7,4,25,7,2,0,0,0,0,,,28,,,,,,0,241,13,254,502
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,207,2,215,156,8,9,9,6,27,19,3,0,0,0,0,,,36,,,,,,0,488,18,506,1060
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,208,2,312,232,26,6,14,24,7,21,5,0,0,0,0,,,178,,,,,,1,825,24,850,1336
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,209,2,261,192,10,2,10,39,7,26,4,0,0,0,0,,,183,,,,,,0,734,9,743,1078
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,21,2,291,145,16,4,13,14,12,19,2,1,1,0,0,,,73,,,,,,0,591,14,605,1252
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,210,2,249,219,17,1,8,17,3,24,2,0,0,0,0,,,209,,,,,,0,749,17,766,1235
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,211,1,133,88,14,1,8,3,7,5,4,0,0,0,0,,,0,,,,,,0,263,11,274,595
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,212,1,136,82,17,4,5,9,6,7,6,0,0,0,0,,,57,,,,,,0,329,21,350,683
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,213,1,153,88,12,3,12,5,6,8,8,0,0,0,0,,,48,,,,,,0,343,36,379,699
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,214,2,290,159,13,2,6,21,4,7,4,1,0,0,0,,,61,,,,,,0,568,7,575,983
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,215,2,351,145,26,2,4,24,7,17,7,0,0,1,0,,,0,,,,,,0,584,0,584,1147
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,216,2,211,107,13,0,3,17,1,23,4,0,0,0,0,,,0,,,,,,0,379,0,379,858
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,217,2,217,137,10,7,14,26,10,14,2,0,0,1,0,,,45,,,,,,0,483,8,491,954
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,218,5,595,316,52,8,14,50,10,56,9,0,1,0,0,,,98,,,,,,0,1209,20,1229,1536
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,219,1,164,103,27,3,5,12,2,8,9,0,0,0,0,,,0,,,,,,0,333,0,333,749
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,22,1,160,100,11,0,1,3,6,5,3,0,0,0,0,,,47,,,,,,0,336,9,345,744
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,220,2,299,134,26,0,7,22,4,25,9,0,0,0,0,,,0,,,,,,0,526,0,526,1219
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,221,2,253,127,19,3,6,10,8,31,4,0,0,0,0,,,73,,,,,,0,534,3,537,975
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,222,2,312,166,36,4,6,24,3,19,15,0,0,1,0,,,0,,,,,,0,586,0,586,1379
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,223,1,161,82,14,4,3,10,4,11,3,0,0,0,0,,,0,,,,,,0,292,0,292,717
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,224,2,259,146,29,5,5,23,11,25,15,0,0,0,0,,,0,,,,,,0,518,0,518,1097
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,225,2,239,159,40,2,6,31,3,32,5,0,0,0,0,,,0,,,,,,0,517,0,517,1003
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,226,2,216,119,26,3,12,12,5,11,4,0,0,0,0,,,71,,,,,,0,479,12,491,918
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,227,1,108,107,10,3,5,9,6,10,2,0,0,0,0,,,0,,,,,,0,260,0,260,748
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,228,2,135,112,15,4,6,13,3,12,8,0,0,0,0,,,0,,,,,,0,308,0,308,788
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,229,2,165,122,19,4,5,8,11,32,3,0,0,0,0,,,69,,,,,,0,438,12,450,768
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,23,2,293,105,12,2,13,10,11,18,5,0,0,1,0,,,52,,,,,,0,522,18,540,996
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,230,2,323,159,40,4,6,11,13,23,9,0,0,0,0,,,0,,,,,,0,588,0,588,1275
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,231,2,326,139,33,2,11,20,8,26,16,0,0,0,0,,,0,,,,,,1,581,0,582,1385
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,232,2,161,83,16,7,5,7,12,29,8,1,0,0,0,,,45,,,,,,0,374,8,382,763
