uniqueid,year,incumbent_party_Horacio
7025,2010,PAN_PRD_MC_PANAL
7025,2012,PRI
7025,2015,PT
7025,2018,NA
7026,1995,PRI
7026,1998,PRI
7026,2001,PRI
7026,2004,PRI
7026,2007,PRI
7026,2010,PRI
7026,2012,PRI
7026,2015,PVEM
7026,2018,NA
7027,1995,PRI
7027,1998,PRI
7027,2001,PAN
7027,2004,PRI
7027,2007,PRI
7027,2010,PRI
7027,2012,PRI
7027,2015,PRI
7027,2018,NA
7028,1995,PRI
7028,1998,PRI
7028,2001,PRD_PT
7028,2004,PAN
7028,2007,PAN
7028,2010,PRI
7028,2012,PAN_POP
7028,2015,PCU
7028,2018,NA
7029,1995,PRI
7029,1998,PRD
7029,2001,PRI
7029,2004,PRI
7029,2007,PAN
7029,2010,PRI
7029,2012,PRI
7029,2015,NA
7030,1995,PRI
7030,1998,PRI
7030,2001,PRI
7030,2004,PRI
7030,2007,PRD_PT
7030,2010,PT
7030,2012,PRD_PT_MC
7030,2015,PVEM_PANAL
7030,2018,NA
7031,1995,PRD
7031,1998,PRI
7031,2001,PRD
7031,2004,PRD
7031,2007,PRI
7031,2010,PVEM
7031,2012,PVEM
7031,2015,PVEM_PANAL
7031,2018,NA
7032,1995,PRD
7032,1998,PRI
7032,2001,PAN
7032,2004,PRI
7032,2007,PAN
7032,2010,PVEM
7032,2012,PRI
7032,2015,PRI
7032,2018,NA
7033,1995,PRI
7033,1998,PRD
7033,2001,PRD
7033,2004,PAN
7033,2007,PAN
7033,2010,PVEM
7033,2012,PRD_PT_MC
7033,2015,PVEM
7033,2018,NA
7034,1995,PRI
7034,1998,PRI
7034,2001,PRI
7034,2004,PRI
7034,2007,PRI
7034,2010,PAN_PRD_MC_PANAL
7034,2012,PANAL
7034,2015,PRI
7034,2018,NA
7035,1995,PRI
7035,1998,PRI
7035,2001,PRI
7035,2004,MC
7035,2007,PRI
7035,2010,PRI
7035,2012,PAN_POP
7035,2015,PRI
7035,2018,NA
7036,1995,PRI
7036,1998,PRI
7036,2001,PRI
7036,2004,PVEM
7036,2007,PRI
7036,2010,PRI
7036,2012,PVEM
7036,2015,PVEM_PANAL
7036,2018,NA
7037,1995,PRI
7037,1998,PRI
7037,2001,PRD
7037,2004,PAN_PRD
7037,2007,PRI
7037,2010,PRI
7037,2012,PVEM
7037,2015,PVEM_PANAL
7037,2018,NA
7038,1995,PRI
7038,1998,PRI
7038,2001,PRI
7038,2004,PRI
7038,2007,PRD
7038,2010,PAN_PRD_MC_PANAL
7038,2012,PRD_PT_MC
7038,2015,PRD
7038,2018,NA
7039,1995,PRI
7039,1998,PRI
7039,2001,PRD
7039,2004,PRI
7039,2007,PRD_MC
7039,2010,PAN_PRD_MC_PANAL
7039,2012,PRD_PT_MC
7039,2015,PVEM_PANAL
7039,2018,NA
7040,1995,PAN
7040,1998,PAN
7040,2001,PAN
7040,2004,PRD_PT
7040,2007,PRI
7040,2010,PAN_PRD_MC_PANAL
7040,2012,PVEM
7040,2015,PCU
7040,2018,NA
7041,1995,PRI
7041,1998,PRI
7041,2001,PRI
7041,2004,PRI
7041,2007,PRD_MC
7041,2010,PAN_PRD_MC_PANAL
7041,2012,PVEM
7041,2015,PVEM_PANAL
7041,2018,NA
7042,1995,PRI
7042,1998,PRI
7042,2001,PRI
7042,2004,PRI
7042,2007,PRD_PT_MC
7042,2010,PAN_PRD_MC_PANAL
7042,2012,PRD_PT_MC
7042,2015,PRD
7042,2018,NA
7043,1995,PRI
7043,1998,PAN
7043,2001,PRI
7043,2004,PAN_PRD_PT
7043,2007,PRI_PVEM
7043,2010,PVEM
7043,2012,PVEM
7043,2015,PRI
7043,2018,NA
7044,1995,PRD
7044,1998,PRI
7044,2001,PRD
7044,2004,PRI
7044,2007,MC
7044,2010,PRI
7044,2012,PRI
7044,2015,PVEM_PANAL
7044,2018,NA
7045,1995,PRI
7045,1998,PRI
7045,2001,PAN
7045,2004,PAN
7045,2007,PAN
7045,2010,PRI
7045,2012,PRI
7045,2015,PVEM_PANAL
7045,2018,NA
7046,1995,PRI
7046,1998,PRI
7046,2001,PRD_PVEM
7046,2004,PRD
7046,2007,PRD_PT_MC
7046,2010,PRI
7046,2012,PVEM
7046,2015,PVEM
7046,2018,NA
7047,1995,PRD
7047,1998,PRD
7047,2001,PRD
7047,2004,PRD
7047,2007,PRD
7047,2010,PRI
7047,2012,PVEM
7047,2015,PRI
7047,2018,NA
7048,1995,PRI
7048,1998,PRI
7048,2001,PRI
7048,2004,PAN_PRD_PT
7048,2007,PRI
7048,2010,PAN_PRD_MC_PANAL
7048,2012,PVEM
7048,2015,PVEM_PANAL
7048,2018,NA
7049,1995,PRI
7049,1998,PRI
7049,2001,PRI
7049,2004,PRI
7049,2007,PRI
7049,2010,PRI
7049,2012,PRI
7049,2015,PRI
7049,2018,NA
7050,1995,PRI
7050,1998,PAN
7050,2001,PAN
7050,2004,PAN
7050,2007,PRI
7050,2010,PRI
7050,2012,PRI
7050,2015,PCU
7050,2018,NA
7051,1995,PRI
7051,1998,PRD
7051,2001,PRI
7051,2004,PRI
7051,2007,PT
7051,2010,PAN_PRD_MC_PANAL
7051,2012,PRD_PT_MC
7051,2015,MVC
7051,2018,NA
7052,1995,PRI
7052,1998,PRI
7052,2001,PRD
7052,2004,PT
7052,2007,PRD_PT_MC
7052,2010,PVEM
7052,2012,PVEM
7052,2015,PVEM_PANAL
7052,2018,NA
7053,1995,PRD
7053,1998,PRI
7053,2001,PRD
7053,2004,PRD
7053,2007,PRI
7053,2010,PAN_PRD_MC_PANAL
7053,2012,PRI
7053,2015,PVEM_PANAL
7053,2018,NA
7054,1995,PRI
7054,1998,PRI
7054,2001,PRD
7054,2004,PRI
7054,2007,PRD_PT_MC
7054,2010,PRI
7054,2012,PRI
7054,2015,NA
7054,2018,NA
7055,1995,PRI
7055,1998,PRI
7055,2001,PAN
7055,2004,PRI
7055,2007,PVEM
7055,2010,PAN_PRD_MC_PANAL
7055,2012,PRI
7055,2015,PVEM_PANAL
7055,2018,NA
7056,1995,PRI
7056,1998,PRI
7056,2001,PRI
7056,2004,PRI
7056,2007,PRI
7056,2010,PRI
7056,2012,PRI
7056,2015,PRI
7056,2018,NA
7057,1995,PRI
7057,1998,PRI
7057,2001,PRI
7057,2004,PAN_PRD_PT
7057,2007,PRI
7057,2010,PRI
7057,2012,PVEM
7057,2015,PCU
7057,2018,NA
7058,1995,PRD
7058,1998,PRD
7058,2001,PRD
7058,2004,PRD
7058,2007,PRD
7058,2010,PAN_PRD_MC_PANAL
7058,2012,
7058,2018,NA
7059,1998,PRI
7059,2001,PRI
7059,2004,PRI
7059,2007,PAN
7059,2010,PAN_PRD_MC_PANAL
7059,2012,PVEM
7059,2015,PVEM
7059,2018,NA
7060,1995,PRI
7060,1998,PRD
7060,2001,PRI
7060,2004,PAN_PRD_PT
7060,2007,PRD_PT
7060,2010,PAN_PRD_MC_PANAL
7060,2012,PRI
7060,2015,PRI
7060,2018,NA
7061,1995,PAN
7061,1998,PAN
7061,2001,PRD
7061,2004,PRI
7061,2007,PAN
7061,2010,PRI
7061,2012,PVEM
7061,2015,MC
7061,2018,NA
7062,1995,PRI
7062,1998,PRI
7062,2001,PRI
7062,2004,PAN_PRD_PT
7062,2007,PRI
7062,2010,PAN_PRD_MC_PANAL
7062,2012,PANAL
7062,2015,PRI
7062,2018,NA
7063,1995,PAN
7063,1998,PRI
7063,2001,PRI
7063,2004,PRI
7063,2007,PAN
7063,2010,PAN_PRD_MC_PANAL
7063,2012,PRI
7063,2015,PVEM
7063,2018,NA
7064,1995,PRI
7064,1998,PRI
7064,2001,PRI
7064,2004,PRI
7064,2007,PRI
7064,2010,PAN_PRD_MC_PANAL
7064,2012,PRI
7064,2015,NA
7065,1995,PRI
7065,1998,PRI
7065,2001,PRI
7065,2004,PRD
7065,2007,MC
7065,2010,PT
7065,2012,PRD_PT_MC
7065,2015,PVEM
7065,2018,NA
7066,1995,PRI
7066,1998,PRI
7066,2001,PRI
7066,2004,PRD_PT
7066,2007,PRD
7066,2010,PAN_PRD_MC_PANAL
7066,2012,PRD_PT_MC
7066,2015,PRD
7066,2018,NA
7067,1995,PRI
7067,1998,PRI
7067,2001,PRI
7067,2004,PRD
7067,2007,PRI
7067,2010,PRI
7067,2012,PRI
7067,2015,PAN
7067,2018,NA
7068,1995,PT
7068,1998,PRI
7068,2001,PRD
7068,2004,PAN_PRD_PT
7068,2007,PAN
7068,2010,PRI
7068,2012,PVEM
7068,2015,PVEM
7068,2018,NA
7069,1995,PRD
7069,1998,PRI
7069,2001,PRI
7069,2004,PRD
7069,2007,PRI
7069,2010,PAN_PRD_MC_PANAL
7069,2012,PVEM
7069,2015,PVEM_PANAL
7069,2018,NA
7070,1995,PRI
7070,1998,PRI
7070,2001,PRI
7070,2004,PRI
7070,2007,PRI
7070,2010,PT
7070,2012,PRD_PT_MC
7070,2015,PCU
7070,2018,NA
7071,1998,PRD
7071,2001,PRI
7071,2004,PVEM
7071,2007,PRI
7071,2010,PT
7071,2012,PVEM
7071,2015,PVEM
7071,2018,NA
7072,1995,PRI
7072,1998,PRD
7072,2001,PRI
7072,2004,PRD
7072,2007,PRD
7072,2010,PRD_PT_MC
7072,2012,PRD_PT_MC
7072,2015,PRD
7072,2018,NA
7073,1995,PRI
7073,1998,PAN
7073,2001,PRI
7073,2004,PRD
7073,2007,PAN
7073,2010,PVEM
7073,2012,PRI
7073,2015,PVEM_PANAL
7073,2018,NA
7074,1995,PRD
7074,1998,PRI
7074,2001,PRI
7074,2004,PAN_PRD_PT
7074,2007,PVEM
7074,2010,PAN_PRD_MC_PANAL
7074,2012,PRI
7074,2015,PVEM
7074,2018,NA
7075,1995,PRI
7075,1998,PRD
7075,2001,PRI
7075,2004,PAN
7075,2007,PRD_PT_PVEM
7075,2010,PAN_PRD_MC_PANAL
7075,2012,PVEM
7075,2015,PVEM
7075,2018,NA
7076,1995,PRI
7076,1998,PRI
7076,2001,PRD
7076,2004,PRI
7076,2007,PRI
7076,2010,PAN_PRD_MC_PANAL
7076,2012,PRD_PT_MC
7076,2015,PVEM_PANAL
7076,2018,NA
7077,1995,PRI
7077,1998,PRI
7077,2001,PRI
7077,2004,PRI
7077,2007,PRD_PT_MC
7077,2010,PAN_PRD_MC_PANAL
7077,2012,PRI
7077,2015,PVEM_PANAL
7077,2018,NA
7078,1995,PRI
7078,1998,PRI
7078,2001,PAS
7078,2004,PRI
7078,2007,PRI_PVEM
7078,2010,PAN_PRD_MC_PANAL
7078,2012,PRI
7078,2015,PVEM_PANAL
7078,2018,NA
7079,1995,PRI
7079,1998,PRI
7079,2001,PRI
7079,2004,PRI
7079,2007,PAN
7079,2010,PAN_PRD_MC_PANAL
7079,2012,PVEM
7079,2015,MVC
7079,2018,NA
7080,1995,PRI
7080,1998,PRI
7080,2001,PRI
7080,2004,PRI
7080,2007,PVEM
7080,2010,PRI
7080,2012,PRI
7080,2015,PCU
7080,2018,NA
7081,1995,PT
7081,1998,PRI
7081,2001,PRI
7081,2004,PRI
7081,2007,PT_MC
7081,2010,PRI
7081,2012,PRI
7081,2015,PVEM_PANAL
7081,2018,NA
7082,1995,PRD
7082,1998,PRI
7082,2001,PRD
7082,2004,PRI
7082,2007,PRI_PVEM
7082,2010,PAN_PRD_MC_PANAL
7082,2012,PRI
7082,2015,MVC
7082,2018,NA
7083,1995,PRI
7083,1998,PRD
7083,2001,PRD_PT
7083,2004,PRI_PVEM
7083,2007,PRD_PT
7083,2010,PAN_PRD_MC_PANAL
7083,2012,PVEM
7083,2015,PRI
7083,2018,NA
7084,1995,PRI
7084,1998,PRI
7084,2001,PRI
7084,2004,PRI
7084,2007,PAN
7084,2010,PAN_PRD_MC_PANAL
7084,2012,PRI
7084,2015,PVEM_PANAL
7084,2018,NA
7085,1995,PRI
7085,1998,PRI
7085,2001,PRI
7085,2004,PRD_PT
7085,2007,PRI
7085,2010,PAN_PRD_MC_PANAL
7085,2012,PVEM
7085,2015,PRI
7085,2018,NA
7086,1995,PRI
7086,1998,PRD
7086,2001,PVEM
7086,2004,PRI
7086,2007,PAN
7086,2010,PVEM
7086,2012,PRI
7086,2015,PVEM_PANAL
7086,2018,NA
7087,1995,PRD
7087,1998,PRI
7087,2001,PRD
7087,2004,PRI
7087,2007,PRD_PT_MC
7087,2010,PVEM
7087,2012,PVEM
7087,2015,PVEM_PANAL
7087,2018,NA
7088,1995,PRI
7088,1998,PRI
7088,2001,PRI
7088,2004,PT
7088,2007,PRI_PVEM
7088,2010,PAN_PRD_MC_PANAL
7088,2012,PVEM
7088,2015,PANAL
7088,2018,NA
7089,1995,PRI
7089,1998,PRI
7089,2001,PRI
7089,2004,PAN_PRD_PT
7089,2007,PRI
7089,2010,PAN_PRD_MC_PANAL
7089,2012,PRI
7089,2015,PRI_PVEM_PANAL
7089,2018,NA
7090,1995,PRI
7090,1998,PRD
7090,2001,PRI
7090,2004,PAN_PRD
7090,2007,PRI
7090,2010,PAN_PRD_MC_PANAL
7090,2012,PRI
7090,2015,PRD
7090,2018,NA
7091,1995,PRI
7091,1998,PRI
7091,2001,PAN
7091,2004,PRI
7091,2007,PAN
7091,2010,PRI
7091,2012,PVEM
7091,2015,NA
7092,1995,PRI
7092,1998,PRI
7092,2001,PRI
7092,2004,PAN_PRD_PT
7092,2007,PRI_PVEM
7092,2010,NA
7092,2012,PRI
7092,2015,PVEM_PANAL
7092,2018,NA
7093,1995,PRI
7093,1998,PRI
7093,2001,PRI
7093,2004,PAN_PRD_PT
7093,2007,PRD_PT_MC
7093,2010,PAN_PRD_MC_PANAL
7093,2012,PVEM
7093,2015,PRI
7093,2018,NA
7094,1995,PRI
7094,1998,PRI
7094,2001,PRI
7094,2004,PRI
7094,2007,PRI_PVEM
7094,2010,PAN_PRD_MC_PANAL
7094,2012,PRI
7094,2015,PVEM_PANAL
7094,2018,NA
7096,1995,PRI
7096,1998,PRI
7096,2001,PRI
7096,2004,PRD_PT
7096,2007,PVEM
7096,2010,PVEM
7096,2012,PVEM
7096,2015,NA
7096,2018,NA
7097,1995,PAN
7097,1998,PRI
7097,2001,PAN
7097,2004,PRI
7097,2007,PAN_PVEM
7097,2010,PAN_PRD_MC_PANAL
7097,2012,PRI
7097,2015,PVEM_PANAL
7097,2018,NA
7098,1995,PRI
7098,1998,PRD
7098,2001,PRI
7098,2004,PAN_PRD_PT
7098,2007,PRI_PVEM
7098,2010,PAN_PRD_MC_PANAL
7098,2012,PRD_PT_MC
7098,2015,PRD
7098,2018,NA
7099,1995,PRI
7099,1998,PRI
7099,2001,PRI
7099,2004,PRI
7099,2007,PT_PVEM
7099,2010,PRI_PVEM
7099,2012,PVEM
7099,2015,PVEM_PANAL
7099,2018,NA
7100,1995,PRI
7100,1998,PRI
7100,2001,PRI
7100,2004,PRI
7100,2007,PAN
7100,2010,PVEM
7100,2012,PVEM
7100,2015,PVEM
7100,2018,NA
7101,1995,PAN
7101,1998,PAN
7101,2001,PAN
7101,2004,PRI_PVEM
7101,2007,PRD_PT_PVEM_MC
7101,2010,PAN_PRD_MC_PANAL
7101,2012,PRI_PVEM_POP
7101,2015,PAN
7101,2018,NA
7102,1995,PRI
7102,1998,PRI
7102,2001,PAS
7102,2004,PAN
7102,2007,PAN_PVEM
7102,2010,PAN_PRD_MC_PANAL
7102,2012,PAN
7102,2015,PVEM_PANAL
7102,2018,NA
7103,1995,PRD
7103,1998,PRI
7103,2001,PRD
7103,2004,PAN
7103,2007,PAN
7103,2010,PAN_PRD_MC_PANAL
7103,2012,PVEM
7103,2015,PRI
7103,2018,NA
7104,1995,PRI
7104,1998,PRI
7104,2001,PRI
7104,2004,PRI
7104,2007,PRD_PT_PVEM_MC
7104,2010,PRI_PVEM
7104,2012,PRI_POP
7104,2015,PRI
7104,2018,NA
7105,1995,PRI
7105,1998,PRD
7105,2001,PRI
7105,2004,PRD
7105,2007,PAN
7105,2010,PVEM
7105,2012,PRI
7105,2015,PAN
7105,2018,NA
7106,1995,PRI
7106,1998,PRI
7106,2001,PRI
7106,2004,PAN_PRD_PT
7106,2007,PAN
7106,2010,PAN_PRD_MC_PANAL
7106,2012,PVEM
7106,2015,PVEM
7106,2018,NA
7107,1995,PRD
7107,1998,PRI
7107,2001,PRD_PT
7107,2004,PRI
7107,2007,PRI
7107,2010,PAN_PRD_MC_PANAL
7107,2012,PVEM
7107,2015,PVEM_PANAL
7107,2018,NA
7108,1995,PRI
7108,1998,PRI
7108,2001,PRI
7108,2004,PAN_PRD_PT
7108,2007,PRI
7108,2010,PRI
7108,2012,PVEM
7108,2015,MVC
7108,2018,NA
7109,1995,PRI
7109,1998,PRI
7109,2001,PRI
7109,2004,PAN_PRD_PT
7109,2007,PRD
7109,2010,PVEM
7109,2012,POP
7109,2015,PVEM
7109,2018,NA
7110,1995,PRI
7110,1998,PRI
7110,2001,PRD
7110,2004,PAN
7110,2007,PRI_PVEM
7110,2010,PAN_PRD_MC_PANAL
7110,2012,PRI
7110,2015,PVEM
7110,2018,NA
7111,1995,PRI
7111,1998,PRI
7111,2001,PRD
7111,2004,PAN_PRD
7111,2007,PRD_PT_MC
7111,2010,PRI
7111,2012,PRI
7111,2015,PRI
7111,2018,NA
7112,1995,PRI
7112,1998,PRI
7112,2001,PRI
7112,2004,PRI
7112,2007,PRD
7112,2010,PRI
7112,2012,PRI
7112,2015,PRI
7112,2018,NA
7113,2001,PRI
7113,2007,PRI
7113,2010,PRI
7113,2012,PRI
7113,2015,PRI
7113,2018,NA
7114,2001,PRI
7114,2004,PT
7114,2007,PRD
7114,2010,PRI
7114,2012,PVEM
7114,2015,PCU
7114,2018,NA
7115,2001,PRI
7115,2004,PRI
7115,2007,PRD_PT_MC
7115,2010,PRI
7115,2012,PRI
7115,2015,NA
7115,2018,NA
7116,2001,PRD
7116,2004,PRI_PVEM
7116,2007,PRI_PVEM
7116,2010,PVEM
7116,2012,PVEM
7116,2015,PVEM_PANAL
7116,2018,NA
7117,2001,PAN
7117,2004,PRI
7117,2007,PRI
7117,2010,PAN_PRD_MC_PANAL
7117,2012,PVEM
7117,2015,NA
7117,2018,NA
7118,2012,PVEM
7118,2015,NA
7119,2012,PVEM
7119,2015,NA
7119,2018,NA
7120,2012,NA
7121,2012,PAN
7121,2015,MVC
7121,2018,NA
7122,2012,PVEM
7122,2015,NA
7122,2018,NA
7123,2012,PVEM
7123,2015,PVEM_PANAL
7123,2018,NA
