uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
7080,1919,NA,C. JUSTO PINTO
7080,1926,NA,C. PRUDENCIO PÉREZ CASTILLO
7080,1935,NA,C. JERÓNIMO PÉREZ
7080,1945,NA,C. MARTINIANO PÉREZ RAMÍREZ
7080,1947,NA,C. OLIVIO LAPARRA GRAMAJO
7080,1949,NA,C. ISRAEL DARDÓN SÁNCHEZ
7080,1951,NA,C. MACLOVIO ROBLERO
7080,1953,NA,C. JOSÉ CHÁVEZ
7080,1956,NA,C. AUSENCIO HERRERA M.
7080,1959,NA,C. OLIVIO LAPARRA GRAMAJO
7080,1962,NA,C. FEDERICO PÉREZ SÁNCHEZ
7080,1965,NA,C. RAMIRO CASTILLO GONZÁLEZ
7080,1968,NA,C. HEBERTO ROBLERO MUÑOZ
7080,1971,NA,C. WILMAR CASTILLO GONZÁLEZ
7080,1974,NA,C. MOISÉS CHÁVEZ ANZUETO
7080,1977,NA,C. RENÉ LAPARRA PANIAGUA
7080,1980,NA,C. ELÍSEO CHESTER MORENO PÉREZ
7080,1983,NA,C. MARIO GARCÍA MORALES
7080,1986,NA,C. ISABEL LÓPEZ DARDÓN
7080,1989,NA,C. ARMANDO LAPARRA PÉREZ
7080,1992,PRI,C. EFRAIN DARIO PEREZ CHAVEZ
7080,1995,PRI,C. JESUS GONZALEZ DIAZ
7080,1998,PRI,C. JOSE TRINIDAD RAMIREZ MUÑOZ
7080,2001,PRI,C. MARCOS HILARION ROBLERO RIVERA
7080,2004,PRI,C. AMICAR PABLO VAZQUEZ GONZALEZ
7080,2007,PVEM,C. JULIO CESAR PEREZ MUÑOZ
7080,2012,PRI,LIC. BELLANER PEREZ ANZUETO
7080,2015,PCHU,C. LEYVER AUSEL ROBLERO ANGEL
7080,2018,PRI,C. PEDRO DAMIAN GONZALEZ ARRIAGA
7080,2021,-,- - - -
7081,1919,NA,C. J. DAMIÁN ÁLVAREZ
7081,1952,NA,C. CARLOS GÓMEZ PÉREZ
7081,1954,NA,C. ALBERTO GÓMEZ BAUTISTA
7081,1956,NA,C. ROMÁN CRUZ CALDERÓN
7081,1958,NA,C. MARIANO LÓPEZ LÓPEZ
7081,1960,NA,C. FRANCISCO GÓMEZ BAUTISTA
7081,1962,NA,C. PABLO GÓMEZ LÓPEZ
7081,1965,NA,C. GRACIANO PÉREZ GÓMEZ
7081,1968,NA,C. FELICIANO BAUTISTA GÓMEZ
7081,1971,NA,C. FRANCISCO GÓMEZ BAUTISTA
7081,1974,NA,C. EMILIO DÍAZ ZEPEDA
7081,1977,NA,C. GRACIANO PÉREZ GÓMEZ
7081,1980,NA,C. FRANCISCO LÓPEZ GÓMEZ
7081,1983,NA,C. TIMOTEO LÓPEZ DÍAZ
7081,1986,NA,C. FRANCISCO GÓMEZ GÓMEZ
7081,1989,NA,C. SANTOS GÓMEZ PÉREZ
7081,1992,NA,C. PABLO GÓMEZ PÉREZ
7081,1995,PT,C. INOCENCIO DAVID MORALES VALDEZ
7081,1998,PRI,C. JUAN GOMEZ NUÑEZ
7081,2001,PRI,C. ADOLFO RUIZ LUNA
7081,2004,PRI,C. RAMIRO GOMEZ DOMINGUEZ
7081,2007,CXBDCH,C. JOSE AMIR PEREZ CONDE
7081,2012,PRI,LIC. JUAN GOMEZ DOMINGUEZ
7081,2015,COAL.,C. ANGEL IVAN HIDALGO MORALES
7081,2018,PVEM,C. VIRIDIANA HERNANDEZ SÁCHEZ
7081,2021,PVEM,ING. GILBERTO MARTINEZ ANDRADE
7082,1919,NA,C. MANUEL A. ALCÁZAR
7082,1956,NA,C. RAMIRO H. RAMOS RODAS
7082,1960,NA,C. FILEMÓN BONIFAZ VÁZQUEZ
7082,1962,NA,C. ROBERTO RAMOS DURÁN
7082,1965,NA,C. RAMIRO RAMOS RODAS
7082,1968,NA,C. CLEMENTE RAMOS DURÁN
7082,1971,NA,C. JUVENCIO MOLINA RAMOS
7082,1974,NA,C. CELERINO HERNÁNDEZ ALVARADO
7082,1977,NA,C. MEDARDO ARAUJO AGUILAR
7082,1980,NA,C. GABRIEL DÍAZ VICTORIA
7082,1983,NA,C. ANGEL ISRAEL GUTIÉRREZ LAZOS
7082,1986,NA,C. LUIS EVERARDO MONTERROSA DÍAZ
7082,1989,NA,C. MOCTEZUMA MOLINA DÍAZ
7082,1992,NA,C. AMETH ALEJANDRO RAMOS BONIFAZ
7082,1995,PRD,C. ERNESTO MONTERROSA HERNANDEZ
7082,1998,PRI,C. PEDRO PEREZ OSORIO
7082,2001,PRD,C. AGUSTIN MENDEZ GOMEZ
7082,2004,PRI,C. SANDRO CRUZ LOPEZ
7082,2007,AXU,C. VICTOR PEREZ HERNANDEZ
7082,2012,AXCH,C. JUAN CARLOS MONTERROSA MERLIN
7082,2015,PMACH,C. MARCO ANTONIO NUÑEZ JIMENEZ
7082,2018,PMACH,C. ANITA VELASCO SANTIZ
7082,2021,MORENA,LIC. ABELARDO PEREZ NUÑEZ
7083,1919,NA,C. AVELINO CANCINO
7083,1935,NA,C. DEMETRIO AGUILAR
7083,1937,NA,C. JULIÁN MORALES
7083,1939,NA,C. HERON RODRÍGUEZ
7083,1941,NA,C. PEDRO CORONEL GUILLÉN
7083,1943,NA,C. LUIS MENDOZA
7083,1945,NA,C. VINICIO VELASCO
7083,1947,NA,C. LUIS MENDOZA
7083,1949,NA,C. HERLINDO ALFARO
7083,1951,NA,C. RAÚL FUENTES
7083,1953,NA,C. ARTEMIO CULEBRO
7083,1956,NA,C. LUIS MENDOZA CARRANZA
7083,1959,NA,C. LIMBANO VIDAL MAZARIEGOS
7083,1962,NA,C. ARTEMIO CULEBRO LUENGO
7083,1965,NA,C. JORGE AVENDAÑO AGUILAR
7083,1968,NA,C. AMADO A. MANDUJANO ARGÜELLO
7083,1971,NA,C. OSCAR GUSTAVO BASSAÚL AZARIEGOS
7083,1974,NA,C. ARTEMIO CULEBRO LUENGO
7083,1977,NA,C. LINDOLFO MANDUJANO CABRERA
7083,1980,NA,C. PEDRO DÍAZ BECERRA
7083,1983,NA,C. AMÍLCAR AVENDAÑO MAZARIEGOS
7083,1986,NA,C. CARMEN GABRIEL ORANTES RUIZ
7083,1989,NA,C. MARIO CARLOS CULEBRO VELASCO
7083,1992,PRI,PROFR. ANTONIO AVENDAÑO GUILLEN
7083,1995,PRI,C. PATRICIO A. MANDUJANO CRUZ
7083,1998,PRD,LIC. GILBERTO MORALES HERNANDEZ
7083,2001,AXS,C. ISMAEL BRITO MAZARIEGOS
7083,2004,COALICIÓN,C.P. ELDER RUIZ PONCE
7083,2007,CXBNDT,C. RAMIRO AVENDAÑO MAZARRIEGOS
7083,2012,UXCH,ING. JUAN LUIS VIDAL AVENDAÑO
7083,2015,PRI,C. FERNANDO AMADO BASSOUL PONCE
7083,2018,PNA,C. JAVIER MAZARIEGOS GUILLEN
7083,2021,PT,LIC. JUAN CARLOS MORALES HERNANDEZ
7084,1919,NA,C. FERNANDO GÓMEZ
7084,1945,NA,C. ELÍAS CORDERO C.
7084,1947,NA,C. ERNESTO TREJO
7084,1949,NA,C. RAMÓN CASANOVA LÓPEZ
7084,1951,NA,C. SANTANA LÓPEZ C.
7084,1953,NA,C. TOMAS RAMÍREZ
7084,1956,NA,C. CESAR RESENDEZ LÓPEZ
7084,1959,NA,C. GUILLERMO RUIZ
7084,1962,NA,C. CESAR MOLLINEDO GARCÍA
7084,1965,NA,C. RAÚL RAMÍREZ BRINDIS
7084,1968,NA,C. LUCAS GÓMEZ MORALES
7084,1971,NA,C. TOMAS RAMÍREZ HERNÁNDEZ
7084,1974,NA,C. RENÉ ANTONIO ORANTES FLORES
7084,1977,NA,C. RAÚL RAMÍREZ BRINDIS
7084,1980,NA,C. ADÁN APARICIO RAMÍREZ
7084,1983,NA,C. OBED LÓPEZ GARCÍA
7084,1986,NA,C. CATARÍNO ARIAS PARÍS
7084,1989,NA,C. FERNANDO APARICIO TREJO
7084,1992,PRI,L.A.E. MIGUEL ARTURO RAMIREZ LOPEZ
7084,1995,PRI,C. ALFREDO MENDEZ ARIAS
7084,1998,PRI,C. AGUSTIN RUIZ MENDOZA
7084,2001,PRI,C. GERARDO ESTRADA DIAZ
7084,2004,PRI,ING. ADULFO HORACIO DOMINGUEZ JUAREZ
7084,2007,PAN,C. JOSE RAMON LOPEZ ALVAREZ
7084,2012,UXCH,PROFR. JESUS HERNANDEZ MUNGUIA
7084,2015,COAL.,C. CARMEN DAVILA TORRES
7084,2018,PVEM,C. FERNANDO APARICIO TREJO
7084,2021,PCHU,LIC. FERNANDO APARICIO TREJO
7085,1919,NA,C. MARCELINO TORRES
7085,1929,NA,C. MARCELINO TORRES
7085,1945,NA,C. FLORENCIO GÓMEZ
7085,1947,NA,C. DANIEL GONZÁLEZ
7085,1949,NA,C. ALEJANDRO TORRES
7085,1951,NA,C. CUAUHTEMOC CORZO SÁNCHEZ
7085,1953,NA,C. ABENAMAR CASTRO
7085,1956,NA,C. DELFINO URBINA
7085,1959,NA,C. ALEJANDRO TORRES SOLANO
7085,1962,NA,C. ARMANDO CARBALLO URBINA
7085,1965,NA,C. DELFINO URBINA
7085,1968,NA,C. PABLO H. CARBALLO V.
7085,1971,NA,C. HÉCTOR GILBERTO SALAZAR RODAS
7085,1974,NA,C. JULIO ORBELIN ROSALES CORZO
7085,1977,NA,C. HÉCTOR GILBERTO SALAZAR RODAS
7085,1980,NA,C. MIGUEL ÁNGEL URBINA ZENTENO
7085,1983,NA,C. RICARDO GONZÁLEZ DOMÍNGUEZ
7085,1986,NA,C. OSCAR GARCÍA CALVO
7085,1987,NA,C. HERNÁN ALEGRÍA ZENTENO
7085,1989,NA,C. EDDY SALAZAR GONZÁLEZ
7085,1992,CM-PRD,C. JEREMIAS ESPINOZA ESPINOZA
7085,1995,PRI,C. LAURO PEREZ ALONSO
7085,1998,NA,C. LAURO PÉREZ ALONSO
7085,2001,PRI,C. FELIPE DE JESUS CASTELLANOS AQUINO
7085,2004,COALICIÓN,DR. JOSE MANUEL URBINA SALAZAR
7085,2007,PRI,C. FREDY ESPINOZA HERNANDEZ
7085,2012,UXCH,C.P. NOE MORALES SUAREZ
7085,2015,PRI,C. FREDY ESPINOZA HERNANDEZ
7085,2018,C.I.,C. SAMUEL ORTIZ LOPEZ
7085,2021,PRI,C.P. FREDY ESPINOZA HERNANDEZ
7086,1919,NA,C. ELIECAR SOLÍS SÁNCHEZ
7086,1931,NA,C. FRANCISCO PÉREZ
7086,1933,NA,C. MANUEL CHAMPO
7086,1935,NA,C. SANTIAGO TOALA
7086,1939,NA,C. JOSÉ FRANCISCO SOLÍS
7086,1941,NA,C. MANUEL GÓMEZ
7086,1943,NA,C. JOSÉ MARÍA LLAVEN
7086,1945,NA,C. ARISTEO LÁZARO
7086,1947,NA,C. MANUEL GÓMEZ MARTÍNEZ
7086,1949,NA,C. VIRGILIO NUCAMENDI ESQUINCA
7086,1951,NA,C. VICENTE GUILLEN
7086,1953,NA,C. ROBERTO RUIZ
7086,1956,NA,C. MARIANO CUNDAPI M.
7086,1959,NA,C. EFRAÍN GÓMEZ CÓRDOBA
7086,1962,NA,C. VICENTE GUILLEN MADRIGAL
7086,1965,NA,C. AMANCIO GÓMEZ NUCAMENDI
7086,1968,NA,C. MANUEL GÓMEZ VÁZQUEZ
7086,1971,NA,C. RENE SOLÍS GAMBOA
7086,1974,NA,C. ERNESTO CORZO SOLÍS
7086,1977,NA,C. JOSÉ I. NUCAMENDI SÁNCHEZ
7086,1980,NA,C. JOSÉ LUIS PALACIOS RUIZ
7086,1983,NA,C. SAÚL NUCAMENDI NUCAMENDI
7086,1986,NA,C. JORDÁN CORZO SOLÍS
7086,1989,NA,C. HUMBERTO OLIVA ABARCA
7086,1992,PRI,LIC. EFRAIN GOMEZ NUCAMENDI
7086,1995,PRI,C. NOE LLAVEN MAZA
7086,1998,PRD,C. JAVIER SERRANO CAMACHO
7086,2001,PVEM,C. RONEY ALTAMIRANO CHAMPO
7086,2004,PRI,C. FULVIO GRAJALES ABARCA
7086,2007,PAN,C. JOSE GLUSTEIN LLAVEN LLAVEN
7086,2012,PVEM,MTRO. GLUSTEIN ALTAMIRANO ABARCA
7086,2015,COAL.,C. NORMA PATRICIA GRAJALES POLA
7086,2018,PCHU,C. ALEXIS NUCAMENDI GOMEZ
7086,2021,PCHU,DR. ALEXIS NUCAMENDI GOMEZ
7087,1919,NA,C. ALEJANDRO ALCÁZAR
7087,1943,NA,C. SALVADOR DE LA TORRE
7087,1945,NA,C. JUAN VÁZQUEZ HERNÁNDEZ
7087,1947,NA,C. JOSÉ TINAJERO ZEPEDA
7087,1949,NA,C. POMPILIO ÁLVAREZ LÓPEZ
7087,1951,NA,C. ENRIQUE CUEVAS VALLEJOS
7087,1953,NA,C. RAÚL ARANDA RAMÍREZ
7087,1956,NA,C. JOSÉ MÁRQUEZ C.
7087,1959,NA,C. HÉCTOR TINAJERO MUÑOZ
7087,1962,NA,C. CESAR MARDONIO CAMACHO
7087,1965,NA,C. JORGE CHOEL LÓPEZ
7087,1968,NA,C. ANDRÉS HERNÁNDEZ OZUNA
7087,1971,NA,C. JESÚS ARANDA RODRÍGUEZ
7087,1974,NA,C. HÉCTOR TINAJERO MUÑOZ
7087,1977,NA,C. ALFREDO MARÍN MANCILLA
7087,1980,NA,C. JAIME OVANDO MOTA
7087,1983,NA,C. ALFREDO TOLEDO WONG
7087,1986,NA,C. ANTONIO OVALLE MEJÍA
7087,1989,NA,C. JAIME OVANDO MOTA
7087,1992,PRI,C. JAIME OVANDO MOTA
7087,1995,PRD,C. ELEAZAR SERRANO NUCAMENDI
7087,1998,PRI,C.P. CELSAMIRO REYNA HERNANDEZ
7087,2001,PRD,C. MANUEL DE JESUS GALINDO SANCHEZ
7087,2004,PRI,C. OSCAR SALINAS MORGA
7087,2007,PAN,C. ELEAZAR MANUEL SERRANO DE LA TORRE
7087,2012,PVEM,C. MIGUEL CHAVEZ MERIDA
7087,2015,COAL.,C. MATILDE ESPINOZA TOLEDO
7087,2018,PMACH,C. MARIA ELOINA HERNANDEZ AGUILAR
7087,2021,MORENA,LIC. SONIA ELOINA HERNANDEZ AGUILAR
7088,1919,NA,C. ALFONSO LÓPEZ
7088,1945,NA,C. LUCANO GONZÁLEZ H.
7088,1947,NA,C. GODOLFREDO CANTORAL
7088,1949,NA,C. MIGUEL GONZÁLEZ
7088,1951,NA,C. QUIRINO GARDUZA
7088,1953,NA,C. CARLOS MÉNDEZ
7088,1956,NA,C. IGNACIO CASTELLANOS B.
7088,1959,NA,C. PEDRO VÁZQUEZ QUIROLÍ
7088,1962,NA,C. XICOTENCALT GARDUZA LÓPEZ
7088,1965,NA,C. VÍCTOR MANUEL CRUZ VELASCO
7088,1968,NA,C. FERNANDO CRUZ ORTIZ
7088,1971,NA,C. LUCANO GONZÁLEZ HERRERA
7088,1974,NA,C. RODRIGO GONZÁLEZ SÁNCHEZ
7088,1977,NA,C. NOÉ MARTÍNEZ RUIZ
7088,1980,NA,C. VICENTE GONZÁLEZ HERRERA
7088,1983,NA,C. TRINIDAD GONZÁLEZ LÓPEZ
7088,1986,NA,C. MIGUEL ÁNGEL LUJANO HERNÁNDEZ
7088,1989,NA,C. NELSON CASTELLANOS ÁLVAREZ
7088,1992,PRI,C. ROSALINO CASTELLANOS SANCHEZ
7088,1995,PRI,C. FAUSTINO GARDUZA SANCHEZ
7088,1998,PRI,C. MIGUEL HERNANDEZ CASTELLANOS
7088,2001,PRI,C. HUMBERTO GONZALEZ LOPEZ
7088,2004,PT,C. MARTHA CASTELLANOS PEREZ
7088,2007,AXU,C. LORENZO LUJANO HERNANDEZ
7088,2012,UXCH,LIC. JAVIER GONZALEZ HERNANDEZ
7088,2015,PNA,C. DAVID HERNANDEZ SANGEADO
7088,2018,COAL.,C. ELI CAMAS CASTELLANOS
7088,2021,PES,C. EDIC FRANCISCO CASTELLANOS RUEDA
7089,1916,NA,C. PEDRO F. ÁLVAREZ
7089,1919,NA,C. ARTURO GUTIÉRREZ PALACIOS
7089,1926,NA,C. HUMBERTO ELORZA
7089,1927,NA,C. ENRIQUE RODAS
7089,1931,NA,C. BIBIANO CRUZ
7089,1933,NA,C. SOSTENES RUIZ CÓRDOVA
7089,1935,NA,C. JUAN MALDONADO
7089,1937,NA,C. VIRGILIO LÓPEZ VILLERS
7089,1939,NA,C. EFRAÍN LAZOS
7089,1941,NA,C. AGUSTÍN FUENTEVILLA
7089,1943,NA,C. BELISARIO VILLA CONSTANTINO
7089,1945,NA,C. ROMEO GOUT
7089,1947,NA,C. CARLOS ELORZA
7089,1949,NA,C. ALFREDO DE LARBRE S.
7089,1951,NA,C. GAMALIEL BECERRA OCHOA
7089,1953,NA,C. ROLANDO GUTIÉRREZ DOMÍNGUEZ
7089,1956,NA,C. HERMAN TOVAR CORZO
7089,1959,NA,C. RAFAEL VILCHES MORGA
7089,1962,NA,C. EZZIO DEL PINO TRUJILLO
7089,1965,NA,C. JESÚS CALCÁNEO BELTRÁN
7089,1968,NA,C. FRANCISCO RAMOS BEJARANO
7089,1971,NA,C. ALFONSO DÍAZ BULLARD
7089,1974,NA,C. FERNANDO ACOSTA RUIZ
7089,1977,NA,C. ROBERTO MOSCOSO DOMÍNGUEZ
7089,1980,NA,C. JORGE AGUEDA S.
7089,1983,NA,C. JOAQUÍN DEL PINO TRUJILLO
7089,1986,NA,C. DIDIER CRUZ FUENTEVILLA
7089,1989,NA,C. JOSÉ ANTONIO AGUILAR
7089,1992,PRI,LIC. NORBERTO ANTONIO DE GYVES CORDOVA
7089,1995,PRI,DR. LUIS AGUILAR CUETO
7089,1998,PRI,LIC. ANTONIO DE JESUS DIAZ ATHIE
7089,2001,PRI,LIC. BLAS ZAMORA MARTINEZ
7089,2004,COALICIÓN,DR. ANGEL BARRIOS ZEA
7089,2007,PRI,C. EZEQUIEL SAUL ORDUÑA MORGA
7089,2012,UXCH,LIC. EMMANUEL NIVON GONZALEZ
7089,2015,COAL.,C. NEFTALI ARMANDO DEL TORO GUZMAN
7089,2018,COAL.,C. OSCAR GURRIA PENAGOS
7089,2021,MORENA,MTRA. ROSA IRENE URBINA CASTAÑEDA
7090,1919,NA,C. JOSÉ B. VÁZQUEZ
7090,1945,NA,C. GILBERTO GÓMEZ
7090,1947,NA,C. TEODORO GARCÍA
7090,1949,NA,C. J. INÉS HERNÁNDEZ
7090,1951,NA,C. MARCELO URQUIN
7090,1953,NA,C. MANUEL JIMÉNEZ
7090,1956,NA,C. FRANCISCO DÍAZ
7090,1959,NA,C. ALEJANDRO DÍAZ MANUEL
7090,1962,NA,C. CONCEPCIÓN GARCÍA URQUIN
7090,1965,NA,C. ANTONIO VILLARREAL GONZÁLEZ
7090,1968,NA,C. MARIANO MORALES VÁZQUEZ
7090,1971,NA,C. FRANCISCO HERNÁNDEZ MORALES
7090,1974,NA,C. AURELIO VÁZQUEZ GONZÁLEZ
7090,1977,NA,C. MARCOS GÓMEZ NÚÑEZ
7090,1980,NA,C. CIRILO GÓMEZ GONZÁLEZ
7090,1982,NA,PROFR. ABELARDO DÍAZ NÚÑEZ
7090,1986,NA,C. HERON UQUIM MORALES
7090,1990,NA,C. PABLO GÓMEZ NÚÑEZ
7090,1992,PRI,C. PABLO GOMEZ NUÑEZ
7090,1995,PRI,C. GERARDO HERNANDEZ HERNANDEZ
7090,1998,PRD,PROFR. EFRAIN VAZQUEZ MORALES
7090,2001,PRI,C. GUADALUPE GOMEZ GARCIA
7090,2004,COALICIÓN,PROFR. FAUSTINO LOPEZ SANCHEZ
7090,2007,PRI,C. CELSO MORALES HERNANDEZ
7090,2012,UXCH,MTRO. MOISES HERNANDEZ MORALES
7090,2015,PRD,C. MARIO HUMBERTO GONZALEZ VAZQUEZ
7090,2018,PRI,C. GRACIELA VAZQUEZ VAZQUEZ
7090,2021,PRD,C. HIPOLITA URQUIN GARCIA
7091,1919,NA,C. RAMÓN VILLARREAL
7091,1945,NA,C. FELIPE J. VÁZQUEZ
7091,1947,NA,C. FILEMÓN ZENTENO
7091,1949,NA,C. SALVADOR CAMACHO H.
7091,1951,NA,C. IDEGO GÓMEZ
7091,1953,NA,C. CONSTANCIO VILLARREAL
7091,1956,NA,C. FELIPE J. VÁZQUEZ
7091,1959,NA,C. TIBURCIO V. RUIZ
7091,1962,NA,C. JULIÁN RAMOS VILLAFUERTE
7091,1965,NA,C. SAÚL NAPOLEÓN LÓPEZ BONIFAZ
7091,1968,NA,C. LORENZO PRISCILIANO CAMACHO A.
7091,1971,NA,C. JORGE ABEL LÓPEZ CAMACHO
7091,1974,NA,C. SAÚL NAPOLEÓN LÓPEZ BONIFAZ
7091,1977,NA,C. EFRAÍN GONZÁLEZ SOLÓRZANO
7091,1980,NA,C. HUMBERTO ZENTENO LÓPEZ
7091,1983,NA,C. TIBURCIO HERNÁN CAMACHO ZENTENO
7091,1992,PRI,C. GERARDO LOPEZ CAMACHO
7091,1995,PRI,C. RODRIGO GONZALEZ PEDRERO
7091,1998,PRI,PROFR. FIACRO MORALES GOMEZ
7091,2001,PAN,C. LEOCADIO GONZALO LOPEZ
7091,2004,PRI,ING. HERNAN DE JESUS ORANTES LOPEZ
7091,2007,PAN,C. JUAN PABLO LOPEZ LOPEZ
7091,2012,PRI,M.V.Z. DAVID GARCIA URBINA
7091,2015,PMACH,C. BILEY GARCIA URBINA
7091,2018,PCHU,C. DAVID GARCIA URBINA
7091,2021,COAL.,C. ROSEMBERG DIAZ SANCHEZ
7092,1919,NA,C. ANTONIO JIMÉNEZ
7092,1945,NA,C. NOE YAÑEZ GONZÁLEZ
7092,1947,NA,C. FERNANDO LÓPEZ PEDRERO
7092,1949,NA,C. JORGE ELOY CERON LÓPEZ
7092,1951,NA,C. CARLOMAGNO C. COUTIÑO
7092,1953,NA,C. RAMÓN SARAOS
7092,1956,NA,C. RAMIRO CONDE L.
7092,1959,NA,C. DAVID JIMÉNEZ GÓMEZ
7092,1962,NA,C. NEREO GONZÁLEZ CAMACHO
7092,1965,NA,C. JOEL CONDE YAÑEZ
7092,1968,NA,C. JOSÉ GUADALUPE JIMÉNEZ AGUILAR
7092,1971,NA,C. MACLOVIO YAÑEZ MANCILLA
7092,1974,NA,C. JOSÉ IRENE MARÍN LÓPEZ
7092,1977,NA,C. ADIN GONZÁLEZ RODRÍGUEZ
7092,1980,NA,C. CIRO DOMÍNGUEZ CAMACHO
7092,1983,NA,C. MIGUEL CONDE YAÑEZ
7092,1992,PRI,C. FLAVIO DOMINGUEZ CAMACHO
7092,1995,PRI,C. JORGE GUZMAN LOPEZ
7092,1998,PRI,ING. OVIDIO ALVAREZ ALVAREZ
7092,2001,PRI,C. MERCED DE LA CRUZ ROBLES
7092,2004,COALICIÓN,ING. ARMANDO PASTRANA JIMENEZ
7092,2007,AXU,C. PATRICIA DEL CARMEN CONDE RUIZ
7092,2012,PRI,ARQ. LUIS ENRIQUE AGUILAR MARQUEZ
7092,2015,COAL.,C. ARMANDO PASTRANA JIMENEZ
7092,2018,PRI,C. PATRICIA HAYDEE GUZMAN ARVIZU
7092,2021,COAL.,ING. JORGE GUZMAN LOPEZ
7093,1919,NA,C. PEDRO JIMÉNEZ GUACASH
7093,1952,NA,C. ANTONIO LÓPEZ TUZCABIL
7093,1954,NA,C. BARTOLO HERNÁNDEZ TONJOL
7093,1956,NA,C. PEDRO GUZMÁN TZUCUIN
7093,1958,NA,C. PEDRO JIMÉNEZ GIRÓN
7093,1960,NA,C. MELCHOR MEZA NUCALL
7093,1962,NA,C. MIGUEL SANTIS LUNA
7093,1965,NA,C. ANTONIO GIRÓN LÓPEZ
7093,1968,NA,C. ANTONIO JIMÉNEZ GIRÓN
7093,1971,NA,C. ALONSO MÉNDEZ GIRÓN
7093,1974,NA,C. ALONSO GUZMÁN MÉNDEZ
7093,1977,NA,C. DIEGO MÉNDEZ GIRÓN
7093,1980,NA,C. ALONSO LÓPEZ GUZMÁN
7093,1983,NA,C. SEBASTIÁN LÓPEZ MEZA
7093,1992,CM-PRI,C. JUAN LOPEZ GIRON
7093,1995,PRI,C. SEBASTIAN SANTIZ LUNA
7093,1998,PRI,LIC. ALONSO LOPEZ SANTIZ
7093,2001,PRI,ING. ESTEBAN GUZMAN JIMENEZ
7093,2004,COALICIÓN,ANTROP. ALONSO MENDEZ GUZMAN
7093,2007,CXBT,C. PEDRO MEZA RAMIREZ
7093,2012,UXCH,LIC. DIEGO JIMENEZ MENDEZ
7093,2015,PRI,C. JOSE LOPEZ MENDEZ
7093,2018,PVEM,C. ALFONSO INTZIN GIRON
7093,2021,PMACH,MTRO. ALONSO JIMENEZ GUZMAN
7094,1919,NA,C. EUFEMIO VALDEZ
7094,1931,NA,C. HERACLIO SANTIAGO
7094,1933,NA,C. RICARDO GORDILLO ROBLES
7094,1935,NA,C. JOSÉ MARÍA ÁLVAREZ
7094,1939,NA,C. MANUEL CASTELLANOS
7094,1941,NA,C. JOSÉ MARÍA ÁLVAREZ
7094,1943,NA,C. INOCENCIO GÓMEZ
7094,1945,NA,C. MANUEL ZÚÑIGA CORONEL
7094,1947,NA,C. JOSÉ MARÍA ÁLVAREZ
7094,1949,NA,C. AGUSTÍN ÁLVAREZ SANTIAGO
7094,1951,NA,C. MANUEL ZÚÑIGA
7094,1953,NA,C. EUFRASIO SANTIAGO L.
7094,1956,NA,C. ENRIQUE DÍAZ ZÚÑIGA
7094,1959,NA,C. JOSÉ MA. ÁLVAREZ SANTIAGO
7094,1962,NA,C. EMILIO ZÚÑIGA SANTIAGO
7094,1965,NA,C. MANUEL ZÚÑIGA CORONEL
7094,1968,NA,C. JUAN MORENO ÁLVAREZ
7094,1971,NA,C. JORGE BERMÚDEZ ÁLVAREZ
7094,1974,NA,C. EDUARDO MOGUEL ZEA
7094,1977,NA,C. ALBERTO VILLAFUERTE ZÚÑIGA
7094,1980,NA,C. ENRIQUE MOLINA VALDEZ
7094,1981,NA,C. MARIO BERMÚDEZ
7094,1983,NA,C. CÉSAR A. VALDÉZ BERMÚDEZ
7094,1986,NA,C. MARIO URBINA PÉREZ
7094,1989,NA,C. AUSENCIO FLORES MONTERROSA
7094,1992,NA,C. HÉCTOR ÁLVAREZ GORDILLO
7094,1995,NA,C. J. PEDRO VILLAFUERTE ÁLVAREZ
7094,1998,PRI,C. HUMBERTO BONIFACIO HERRERA BALLINAS
7094,2001,PRI,C.P. EDUARDO DIAZ CANTORAL
7094,2004,PRI,C. ABEL TOVILLA CARPIO
7094,2007,AXU,LIC. LUIS ALBERTO VALDEZ DIAZ
7094,2012,UXCH,C. ABEL TOVILLA CARPIO
7094,2015,COAL.,C. LUIS ALBERTO VALDEZ DIAZ
7094,2018,PMACH,C. ABEL TOVILLA CARPIO
7094,2021,PVEM,C. RUBEN DE JESUS VALDEZ DIAZ
7094,2022,PVEM,C. LUIS ALBERTO VALDEZ DIAZ
7096,1919,NA,C. SEBASTIÁN PÉREZ
7096,1956,NA,C. MANUEL RAMÍREZ VÁZQUEZ
7096,1962,NA,C. LUCIANO GUTIÉRREZ AYANEGUI
7096,1965,NA,C. GUILLERMO GORDILLO GORDILLO
7096,1968,NA,C. RAFAEL CONSTANTINO MARTÍNEZ
7096,1971,NA,C. AMÉRICA PINTO DE GUTIÉRREZ
7096,1974,NA,C. JUAN GUILLERMO LÓPEZ HERNÁNDEZ
7096,1977,NA,C. AMÉRICA PINTO DE GUTIÉRREZ
7096,1980,NA,C. EVARISTO GUTIÉRREZ MARTÍNEZ
7096,1983,NA,C. ABRAHÁM GUTIÉRREZ LÓPEZ
7096,1986,NA,C. PASCUAL GUTIÉRREZ MARTÍNEZ
7096,1989,NA,C. ARTURO SÁNCHEZ SÁNCHEZ
7096,1992,PRI,C. JESUS ARTEMIO DESELIS GUILLEN
