uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
7006,2018,PRI,SAMUEL GOMEZ CARBAJAL,PVEM,ELIAS RODRIGUEZ FUNEZ,0.0047560712
7007,1991,PRI,PABLO GOMEZ PEREZ,0,,1
7007,1995,PRD,FELICIANO BAUTISTA LOPEZ,PRI,,0.1946545638
7007,1998,PRI,JACINTO LOPEZ BAUTISTA,PRD,,0.0379188713
7007,2001,PRI,JUAN GOMEZ DIAZ,PRD,,0.1101801424
7007,2004,PRI,JOSE DIAZ ZEPEDA,PRD_PAN,,0.1004497751
7007,2007,PRI,VICTOR ALVAREZ GOMEZ,CONVE,,0.1034592193
7007,2010,PRI,JOSE LOPEZ PEREZ,PAN_PRD_CONVE_PNA,,0.0178290509
7007,2012,PRD_PT_CONVE,MOYSES LOPEZ LEON,PRI,,0.0483091787
7007,2015,PCHU,MARCELINO GOMEZ NAVARRO,PVEM_PNA,,8.069397e-4
7007,2018,PRI,JULIAN BAUTISTA GOMEZ,PCHU,CARMEN VARGAS HERNANDEZ,0.0641074856
7008,1991,PRI,ALFONSO RAMIREZ RAMOS,0,,1
7008,1995,PRI,ARIEL DAVID ROBLERO HERNANDEZ,PRD,,0.1868965517
7008,1998,PRI,SOCRATES GALENO RIVERA ROBLERO,PRD,,0.2554132357
7008,2001,PRI,MANUEL VENTURA VENTURA,PAN,,0.0346086251
7008,2004,PAN_PT,MAGDALENA DIAZ MOLINA,PRI,,0.2203947368
7008,2007,PRI,RITO MEZA ZUÑIGA,PRD_PVEM_PT_CONVE,,0.0597487712
7008,2010,PSD,ROBERTO GARCIA TRUJILLO,PRI,,0.3026140895
7008,2012,PNA,AUSTREBERTO ENRIQUE SANCHEZ GARCIA,PRI,,0.0093784296
7008,2015,PVEM_PNA,MARIA DEL CARMEN FERNANDEZ BENAVENTE,PMCH,,0.2871952231
7008,2018,PVEM,MARIA DEL CARMEN FERNANDEZ BENAVENTE,PT_MORENA_PES,MARIA ELENA PANIAGUA LOPEZ,0.0836856182
7009,1991,PRI,NOE VAZQUEZ LARA,PAN,,0.1932557681
7009,1995,PRI,NEFTALI CASTILLEJOS TOLEDO,PAN,,0.2741906952
7009,1998,PRI,SERGIO ANGEL FONSECA BARRIENTOS,PAN,,0.2920248765
7009,2001,PAN,NESTOR CAMACHO EGREMY,PRI,,0.2674626866
7009,2004,PRI,GUSTAVO MALDONADO RINCON,PRD_PT,,0.2159211524
7009,2007,PT_CONVE,CARLOS BEDWELL ITURBE,PRI,,0.0902994489
7009,2010,PAN_PRD_CONVE_PNA,WILIAMS DE LOS SANTOS CRUZ,PSD,,0.0019010068
7009,2012,PVEM,NOE LOPEZ DUQUE DE ESTRADA,PNA,,0.0150173982
7009,2015,PCHU,ALEJANDRO AQUILES PATRINOS FERNANDEZ,PVEM,,0.0107457206
7009,2018,PCHU,DAVID PARADA VAZQUEZ,PT_MORENA_PES,ANA LUCIA RUIZ DIAZ,0.0643112993
7010,1991,PRI,MANGLIO ROBLERO ESCOBAR,0,,1
7010,1995,PRI,MAGIN GOMEZ DE LEON,PRD,,0.3235294118
7010,1998,PRI,JOSE FRANCISCO HERNANDEZ RUIZ,PRD,,0.0180245133
7010,2001,PRI,ADELFO ROBLERO MORALES,PRD,,0.1137656428
7010,2004,PRD_PAN_PT,FIDEL NOLASCO PEREZ,PRI,,0.0414012739
7010,2007,PRD_PT_CONVE,ZEILER MORALES MORALES,PRI,,0.0910377358
7010,2010,PAN_PRD_CONVE_PNA,BERNABE PEREZ MORALES,PT,,0.20875
7010,2012,PVEM,ELIDIO DE LEON MORALES.,PRD_PT_CONVE,,0.0140789988
7010,2015,PRI,CARLA YADIRA PEREZ VAZQUEZ,PVEM_PNA,,0.023154848
7010,2018,MORENA,PRIMITIVA ROBLERO RAMIREZ,PCHU,CRUZ LORENA PEREZ SANTIZO,0.0095857583
7011,1991,PRI,FORTINO DE LEON R,PRD,,0.4004683841
7011,1995,PRI,FLORENCIO VELASQUEZ V,PRD,,0.3063711911
7011,1998,PRI,SANTIAGO J BARTOLON SANTIZO,PAN,,0.06985138
7011,2001,PRI,ABIDAIL MAGDALENO ESCOBAR LOPEZ,PRD,,0.1707114362
7011,2004,PRD_PAN_PT,MARBEL GABRIEL PEREZ,PRI,,0.0961923848
7011,2007,PRI,ANIBAL ROBLERO GONZALEZ,PRD_PT_CONVE,,0.0604506814
7011,2010,PAN_PRD_CONVE_PNA,AGUSTIN ORTIZ ANTONIO,PRI_PVEM,,0.0870755069
7011,2012,PRI,ROBERTO BENJAMIN ESCOBAR MARROQUIN,PRD_PT_CONVE,,0.1744159414
