uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
5011,2021,PAN,PABLO SALAS AGUIRRE,PRI_PRD,,0.1013523132
5012,1990,PRI,MARIO CEDILLO ELIZONDO,0,,1
5012,1993,PRI,PEDRO DE LOS SANTOS FLORES,PRD_PT,,0.6657997399
5012,1996,PRI,ANTONIO CASTILLON SAUCEDO,PAN,,0.0552995392
5012,1999,PRI,BALDEMAR CORTEZ GARZA,0,,1
5012,2002,PRI,JESUS SAUCEDO ORNELAS,0,,1
5012,2005,PRI,JOSE MANUEL PADILLA ESCOBEDO,PAN,,0.0695652174
5012,2009,PRI_PVEM_PNA_PASD,FRANCISCO GARCIA CASTELLS ALANIS,PAN,,0.1102603369
5012,2013,PRI_PVEM_PNA_PSDC_PJ_PRC,ANTONIO CASTILLON FLORES,PAN_PRD_UDC_PPRO,,0.2244274809
5012,2017,PAN_UDC_PPC_PES,MATILDE ESTRADA TORRES,PRI_PVEM_PNA_SI_PJ1_PRC_PCP,,0.0133667502
5012,2018,PAN_UDC_MC,MATILDE ESTRADA TORRES,PRI_PVEM_PNA,JOSE ANGEL SERRATO JASSO,0.0647058824
5012,2021,PRI_PRD,MARIO CEDILLO INFANTE,PAN,,0.48
5013,1990,PRI,TELESFORO VILLARREAL,PARM,,0.0669371197
5013,1993,PRI,JUAN VELA LOZANO,0,,1
5013,1996,PRI,SAUL ARMANDO RASCON RASCON,0,,1
5013,1999,PRI,FIDENCIO PEREZ MENDOZA,0,,1
5013,2002,PAN,FERNANDO DUARTE FLORES,PRI,,0.1066907776
5013,2005,PRI,SAUL ARMANDO RASCON RASCON,PAN,,0.2368421053
5013,2009,PRI_PVEM_PNA_PASD,JOSE ALBERTO VALDEZ MEDINA,0,,1
5013,2013,PRI_PVEM_PNA_PSDC_PJ_PRC,SERGIO LUEVANO JIMENEZ,0,,1
5013,2017,PRI_PVEM_PNA_SI_PJ1_PRC_PCP,JOSE ALFREDO FAVELA CASTORENA,PAN_UDC_PPC_PES,,0.2186379928
5013,2018,PRI_PVEM_PNA,DELIA PIMENTEL GOMEZ,UDC,,0.1062355658
5013,2021,PVEM,MARIO ALBERTO CRUZ GUTIERREZ,PRI_PRD,,0.0018903592
5014,1990,PRI,PEDRO BRAVO BERLANGA,0,,1
5014,1993,PRI,FAUSTINO INFANTE REGALADO,PRD_PT,,0.4458529518
5014,1996,PRI,JUAN ANTONIO BALDERAS BALBOA,CONVE,,0.3474413236
5014,1999,PRI,FEDERICO ORDOÑEZ CORONADO,PRD,,0.4440778621
5014,2002,PRI,AGAPITO BALDERAS ELIZONDO,PRD,,0.0880952381
5014,2005,PRD_PT,FRANCISCO TRUJILLO REYES,PRI,,0.2335477486
5014,2009,PRI_PNA,MARIO ROBLES MOLINA,PAN_UDC,,0.2269412269
5014,2013,PRI_PVEM_PNA_PSDC_PJ_PRC,SALVADOR RICARDO LOZANO ARIZPE,PAN_PRD_UDC_PPRO,,0.288834456
5014,2017,PRI,RAUL PECINA VILLARREAL,PAN_UDC_PPC_PES,,0.1537242472
5014,2018,PRI_PVEM_PNA,RAUL PECINA VILLARREAL,PAN_UDC_MC,ROLANDO OLIVO REYES,0.2624303693
5014,2021,PRI_PRD,CLAUDIA MARIBEL GONZALEZ ESPINOZA,PT,,0.1465895493
5015,1990,PRI,HERNANDO ELOY NAVARRO NAVARRO,0,,1
5015,1993,PRI,JUAN TAPIA JASSO,PAN,,0.9527145359
5015,1996,PRI,SERGIO KOBEL ROMANIA,PAN,,0.5007949126
5015,1999,PRI,MARIO PADILLA NIÑO,PAN,,0.1320754717
