uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
32033,2007,PRI,C. JOSE LUIS DELGADILLO HERNANDEZ
32033,2010,ZANUNE,ING. JOSE MANUEL LEDESMA HARO
32033,2013,PRI,C. OCTAVIO PEREZ VAZQUEZ
32033,2016,COAL.,C. NORMA CASTAÑEDA ROMERO
32033,2018,COAL.,C. NORMA CASTAÑEDA ROMERO
32033,2021,MORENA,C. RAMON ROJAS REYNOSO
32034,1950,NA,C. JOSÉ JÁUREGUI SÁNCHEZ
32034,1953,NA,C. ESPIRIDIÓN FRÍAS VALDEZ
32034,1956,NA,C. CARLOS GUZMÁN YAÑEZ
32034,1959,NA,C. MARCOS TACHIQUÍN AVELAR
32034,1962,NA,C. SALVADOR DURÁN SIGALA
32034,1965,NA,C. MARGARITO GONZÁLEZ JAUREQUI
32034,1968,NA,C. J. JESÚS BAUTISTA LEGASPI
32034,1971,NA,C. LUIS RODRÍGUEZ JAUREGUI
32034,1974,NA,C. J. JESÚS QUEZADA ROQUE
32034,1977,NA,C. MARÍA GUADALUPE CERVANTES MEJÍA
32034,1980,NA,C. ELÍAS MUÑOZ VALDEZ
32034,1983,NA,C. J. ISABEL FRÍAS RODRÍGUEZ
32034,1986,NA,C. FRANCISCO BLANCO DUEÑAS
32034,1988,NA,PROFR. J. ISABEL FRÍAS
32034,1992,PRI,C. MOISES ORNELAS AGUAYO
32034,1995,PAN,MED. ORT. GERARDO OLIVA BARRON
32034,1998,PAN,C. HECTOR GONZALEZ RODRIGUEZ
32034,2001,PRI,C. MOISES ORNELAS AGUAYO
32034,2004,PRD,C. RAMON JIMENEZ FUENTES
32034,2007,PRD,C. RAUL VILLEGAS TORRES
32034,2010,PAN,C. MOISES ORNELAS AGUAYO
32034,2013,PRI,C. FERNANDO GONZALEZ SANCHEZ
32034,2016,PT,C. ARMANDO DELGADILLO RUVALCABA
32034,2018,COAL.,C. ARMANDO DELGADILLO RUVALCABA
32034,2021,COAL.,C. JOSE MANUEL JIMENEZ FUENTES
32035,1919,NA,C. MANUEL H. GUERREO
32035,1950,NA,C. MANUEL SILVA DÁVILA
32035,1953,NA,C. ALFONSO DÁVALOS ESPARZA
32035,1956,NA,C. FERNANDO ESPARZA GÓMEZ
32035,1959,NA,C. GENARO DE LIRA DÍAZ
32035,1963,NA,C. JESÚS CERVANTES CAVARÍA
32035,1968,NA,C. JOSÉ ANTONIO GARCÍA GARCÍA
32035,1971,NA,C. JESÚS DE LA ROSA RAMÍREZ
32035,1974,NA,C. PEDRO GARZA BARCENAS
32035,1977,NA,C. ADALBERTO REYES VILLANUEVA
32035,1980,NA,C. RAMÓN RAMÍREZ SAUCEDA
32035,1983,NA,C. FIDENCIO HERNÁNDEZ LOZANO
32035,1986,NA,C. JOSÉ MATILDE CERVANTES SOTO
32035,1989,NA,PROFR. JOSÉ DE JESÚS ZÚÑIGA GUERRERO
32035,1992,PRI,C. HECTOR REYES HERRADA
32035,1995,PRI,C. HERMENEGILDO DIAZ SAUCEDO
32035,1998,PRI,ING. BILIULFO RODRIGUEZ ESPARZA
32035,2001,PRI,C. J. JESUS GUERRERO MONTOYA
32035,2004,PRD,C. MAURO BERNAL MARTINEZ
32035,2007,PRI,C. BILIULFO RODRIGUEZ ESPARZA
32035,2010,PRIZAC,C. ELEAZAR ALONSO HERNANDEZ
32035,2013,PRI,C. HECTOR ESPARZA FRAUSTO
32035,2016,COAL.,C. ROSA ELENA FLORES RUIZ
32035,2018,PRI,C. ROSA ELENA FLORES RUIZ
32035,2021,COAL.,C. MANUEL BECERRA DE LA ROSA
32036,1919,NA,C. AGUSTÍN HERNÁNDEZ
32036,1940,NA,C. JOSÉ DÁVILA DÍAZ
32036,1942,NA,C. LEONARDO GUERRERO
32036,1944,NA,C. LEÓN R. CUÉVANO
32036,1946,NA,C. ANTONIO PEREA
32036,1951,NA,C. MARCELO SANDOVAL
32036,1953,NA,C. ANTONIO PEREA
32036,1956,NA,C. J. JESÚS NÚÑEZ
32036,1959,NA,C. ELÍAS VALDEZ GARCÍA
32036,1962,NA,DR. RAÚL CARDONA RODRÍGUEZ
32036,1965,NA,C. RAFAEL OLMOS ARANDA
32036,1968,NA,C. RITO MURO GONZÁLEZ
32036,1971,NA,PROFR. J. JESÚS SOTO DÍAZ DE LEÓN
32036,1974,NA,C. LEOPOLDO SAGRADO ACOSTA
32036,1977,NA,C. ARMANDO ELÍAS CAZARES
32036,1980,NA,C. GAMALIEL GARCÍA GARCÍA
32036,1983,NA,DR. JAIME BERNAL GOMEZ
32036,1986,NA,ING. MIGUEL RAZO HERNÁNDEZ
32036,1989,NA,PROFR. MIGUEL DÍAZ DE LEÓN
32036,1992,PRI,C. MIGUEL GARCIA AGUILAR
32036,1995,PRI,C. ELOY DIAZ JUAREZ
32036,1998,PRI,PROFR. ELIZARDO NAVARRO CANDELAS
32036,1999,NA,PROFR. ELIZARDO NAVARRO CANDE LAS
32036,2001,PAN,C. EFRAIN PEREZ IBARRA
32036,2004,PRD,C. RAFAEL CALZADA VAZQUEZ
32036,2007,PRD,C. JOSE LUIS ORTIZ MARTINEZ
32036,2010,PRIZAC,C. HECTOR ARTURO BERNAL GALLEGOS
32036,2013,COAL.,C. IVAN HUSAIN VITAR SOTO
32036,2016,COAL.,C. HUMBERTO RINCON GARCIA
32036,2018,COAL.,C. DANIEL LOPEZ MARTINEZ
32036,2021,COAL.,C. DANIEL LOPEZ MARTINEZ
32037,1941,NA,C. AGUSTÍN LÓPEZ
32037,1944,NA,C. VICTORIANO RODRÍGUEZ
32037,1946,NA,C. VICENTE DE LA ROSA LÓPEZ
32037,1947,NA,C. CALIXTO GONZÁLEZ LUNA
32037,1950,NA,C. FILIBERTO MALDONADO LÓPEZ
32037,1953,NA,C. AGUSTÍN LÓPEZ CERROS
32037,1955,NA,C. CRECENCIO QUIÑONES SILVA
32037,1956,NA,C. LUIS MALDONADO RODRÍGUEZ
32037,1959,NA,C. MANUEL JARA CARRILLO
32037,1962,NA,C. LUIS MALDONADO RODRÍGUEZ
32037,1965,NA,C. DANIEL EZQUIVEL TORRES
32037,1968,NA,C. J. JESÚS PARGA LARA
32037,1971,NA,C. DANIEL EZQUIVEL TORRES
32037,1974,NA,C. JOSÉ PÉREZ PALACIOS
32037,1977,NA,C. ISMAEL GIRÓN GONZÁLEZ
32037,1980,NA,C. ISIDRO AGUILERA GIRÓN
32037,1983,NA,C. JUAN MA. HERNÁNDEZ CARREON
32037,1986,NA,LIC. ROBERTO LARA LÓPEZ
32037,1987,NA,C. MANUEL DE JESÚS PÉREZ PALACIOS
32037,1989,NA,PROFR. RODOLFO LÓPEZ GALLEGOS
32037,1992,PRI,C. EDILBERTO SOLIS SALDIVAR
32037,1995,PAN,C. ALBINO CASTILLO GARCIA
32037,1998,PRI,ING. JUAN TORRES ESPARZA
32037,2001,PAN,C. ALBINO CASTILLO GARCIA
32037,2004,PT,C. ISAIAS CASTRO TREJO
32037,2007,PRD,C. BENJAMIN NUÑEZ CAZARES
32037,2013,PAN,C. FORTINO VASQUEZ ELORZA
32037,2016,COAL.,C. BENJAMIN NUÑEZ CAZARES
32037,2018,PNA,C. ABRAHAM CASTRO TREJO
32037,2021,COAL.,C. JUAN RODRIGUEZ VALDEZ
32038,1919,NA,ING. JOSE DE JESÚS ROBLEDO
32038,1953,NA,C. J. JESÚS R. DÁVILA
32038,1956,NA,C. ALFONSO FLORES
32038,1959,NA,C. ROSALIO MORQUECHO GUERRERO
32038,1962,NA,C. JOSE ROSSO MARTINEZ
32038,1965,NA,C. MIGUEL DAVILA GUERRERO
32038,1969,NA,C. SEVERINO BUENDÍA CASTAÑEDA
32038,1971,NA,C. MIGUEL CISNEROS RODRÍGUEZ
32038,1974,NA,C. JESÚS DÁVILA SALAZAR
32038,1977,NA,C. ROBERTO GONZALEZ RANGEL
32038,1980,NA,C. ROBERTO NAVARRO DIAZ
32038,1983,NA,PROFR. CATARINO MARTINEZ DIAZ
32038,1986,NA,PROFR. JOSE ANTONIO GARCIA LEYVA
32038,1989,NA,PROFR. CATARINO MARTINEZ DIAZ
32038,1992,PRI,C. TOMAS REYES MACIAS
32038,1995,PRI,C. JOSE ANTONIO GARCIA LEYVA
32038,1998,PRI,PROFR. CARLOS CONTRERAS NIETO
32038,2001,PRI,C. JUAN ANTONIO GOMEZ LOPEZ
32038,2004,COALICIÓN,C. JOSE LUIS GARCIA HERNANDEZ
32038,2007,PRI,C. ALFONZO CONTRERAS HERNANDEZ
32038,2010,PRIZAC,PROFR. GUSTAVO URIBE GONGORA
32038,2013,PRI,C. HERMINIO BRIONES OLIVA
32038,2016,COAL.,C. J. MARCOS RODRIGUEZ FLORES
32038,2018,PRI,C. HERMINIO BRIONES OLIVA
32038,2021,PRI,C. OMAR TELLEZ AGUAYO
32039,1944,NA,C. JOSÉ MA. GALLARDO I
32039,1947,NA,C. HERON MOLINA MOYA
32039,1950,NA,C. JESÚS SALAS Y SALAS
32039,1953,NA,C. LUIS CARRILLO CAZARES
32039,1959,NA,C. RAMÓN BADILLO HIRIART
32039,1962,NA,C. JESÚS RAMÍREZ MEDINA
32039,1965,NA,C. MACEDONÍO HERRERA LONGORÍA
32039,1968,NA,C. MIGUEL RODRÍGUEZ MOLINA
32039,1971,NA,C. MIGUEL SALCEDO RAMÍREZ
32039,1974,NA,C. RAÚL GALLARDO JIMÉNEZ
32039,1977,NA,C. ADOLFO RODARTE VÁZQUEZ
32039,1980,NA,PROFR. ALEJANDRO HERNÁNDEZ BAUTISTA
32039,1983,NA,DR. GUMARO ELÍAS HERNÁNDEZ. ZÚÑIGA
32039,1986,NA,DR. HÉCTOR UGARTE VILLA
32039,1989,NA,PROFR. CIPRIANO MOLINA RAMÍREZ
32039,1992,PRI,C. WILFRIDO HINOJOSA HERRERA
32039,1995,PRI,ING. CARLOS CALDERON BADILLO
32039,1998,PRI,C. GUMARO ELIAS HERNANDEZ ZUÑIGA
32039,2001,PRI,C. JOSE MANUEL PEÑA BADILLO
32039,2004,PRD,C. FELIPE DE JESUS BADILLO RAMIREZ
32039,2007,PRI,C. GENARO HERNANDEZ OLGUIN
32039,2010,ZANUNE,LIC. MARIO ALBERTO RAMIREZ RODRIGUEZ
32039,2013,PRI,C. CONSTANTINO CASTAÑEDA MUÑOZ
32039,2016,COAL.,C. JULIO CESAR RAMIREZ LOPEZ
32039,2018,COAL.,C. JULIO CESAR RAMIREZ LOPEZ
32039,2021,PRD,C. MARIO CORDOVA LONGORIA
32040,1943,NA,C. JOSÉ MURO SALDÍVAR
32040,1947,NA,C. ROBERTO RAYAS CASTAÑEDA
32040,1950,NA,C. SALVADOR ZAMORA SÁNCHEZ
32040,1953,NA,C. ROSENDO RAYAS MURO
32040,1956,NA,C. FRANCISCO MAGALLANES GARCÍA
32040,1959,NA,C. LEOPOLDO SANTOS MARENTES
32040,1965,NA,C. ROSENDO RAYAS MURO
32040,1968,NA,C. ALFONSO SANTOS MARENTES
32040,1970,NA,C. SEBASTIÁN SÁNCHEZ RIVERA
32040,1973,NA,C. ARTURO ZAMORA MALDONADO
32040,1974,NA,C. ALFONSO SANTOS MARENTES
32040,1980,NA,C. FRANCISCO ROMÁN CANALES
32040,1983,NA,C. ROBERTO RAYAS ALAMOS
32040,1986,NA,C. FRANCISCO JAVIER RAYAS CASAS
32040,1989,NA,ING. ISMAEL GARCÍA CONDE
32040,1992,PRI,C. JUAN ESPINOZA BARRON
32040,1995,PRI,C. GABRIEL RUIZ CORDERO
32040,1998,PRI,ING. ALEJANDRO BARRON CASTRUITA
32040,2001,PRI,C. JOSE RAMIREZ ROMAN
32040,2004,PRI,C. FAUSTO GOYTIA AVILA
32040,2007,PRD,C. JOSE ANGEL ZAMORA FLORES
32040,2010,PRIZAC,LIC. ADOLFO TREJO PARTIDA
32040,2013,PRI,C. MARTIN ARTURO ZAMORA RAMIREZ
32040,2016,COAL.,C. JOSE ANGEL ZAMORA FLORES
32040,2018,COAL.,C. JOSE LUIS SALAS CORDERO
32040,2021,MORENA,C. JOSE LUIS SALAS CORDERO
32040,NA,NA,C. EDUARDO MENCHACA
32041,1962,NA,C. JUAN JOSÉ RODRÍGUEZ CARDONA
32041,1965,NA,C. AARÓN ALVARADO VELÁSQUEZ
32041,1968,NA,C. RUBÉN ALVARADO MARTÍNEZ
32041,1971,NA,C. ANTONIO DE LEÓN GUTIÉRREZ
32041,1974,NA,C. MARGARITO PÉREZ MACÍAS
32041,1977,NA,C. GUADALUPE RODRÍGUEZ CRUZ
32041,1980,NA,C. RAMÓN SÁNCHEZ PACHECO
32041,1983,NA,C. LUCIANO MACÍAS RAMOS
32041,1986,NA,C. ROSALÍO REYNOSO ALONSO
32041,1989,NA,C. PABLO OCHOA LUCIO
32041,1992,PRI,C. ISMAEL MALDONADO VALERIO
32041,1995,PRI,C. J. LUIS RODRIGUEZ HERNANDEZ
32041,1998,PRI,C. HORACIO ALVARADO PEREZ
32041,2001,PRI,C. RODRIGO VIGIL LARA
32041,2004,PRD,C. ARMANDO ALVARADO PEREZ
32041,2007,PRD,C. PLUTARCO ZAVALA TORRES
32041,2010,ZANUNE,C. JAVIER ESCOBEDO AVILA
32041,2013,PVEM,C. MIGUEL CORONADO GAMEZ
32041,2016,COAL.,C. PLUTARCO ZAVALA TORRES
32041,2018,PVEM,C. PLUTARCO ZAVALA TORRES
32041,2021,PVEM,C. MIGUEL CORONADO GAMEZ
32042,1919,NA,C. EMETERIO TALAVERA
32042,1942,NA,C. MODESTO BALDERAS
32042,1944,NA,C. GREGORIO MARTÍNEZ
32042,1948,NA,C. FLORENTINO CONTRERAS
32042,1950,NA,C. ALBERTO SALDÍVAR
32042,1952,NA,C. MARCIANO JACQUEZ OROZCO
32042,1953,NA,C. JOSÉ MURO SALDÍVAR
32042,1957,NA,C. NICANDRO ANDRADE
32042,1959,NA,C. POMPEYO SALDÍVAR SORIA
32042,1962,NA,C. GERARDO GARAY CONTRERAS
32042,1965,NA,C. FRANCISCO OLVERA PERALTA
32042,1968,NA,C. FERNANDO LUEVANOS SÁNCHEZ
32042,1971,NA,C. GABINO DÍAZ DÍAZ
32042,1974,NA,C. JORGE SANTOS MARENTES
32042,1980,NA,C. ALBERTO MÁRQUEZ OLGUÍN
32042,1983,NA,C. JOSÉ MARCO ANTONIO OLVERA ACEVEDO
32042,1986,NA,C. RICARDO RÍOS ROJERO
32042,1989,NA,C. LEOPOLDO ENRIQUE SANTOS PÉREZ
32042,1992,PRI,C. JESUS GOMEZ MONREAL
32042,1995,PAN,ING. GABRIEL OLVERA ACEVEDO
32042,1998,PRI,C. ISMAEL MURILLO MURILLO
32042,2001,PAN,C. MANUEL HUMBERTO ESPARZA PEREZ
32042,2004,PRD,C. JUAN QUIROZ GARCIA
32042,2007,PRI,C. VICENTE MARQUEZ SANCHEZ
32042,2013,PRIZAC,PROFR. SALVADOR FERNANDEZ ARENA
32042,2016,COAL.,C. IGNACIO CASTREJON VALDEZ
32042,2018,PRI,C. MANUEL ALAN MURILLO MURILLO
32042,2021,PRI,C. MANUEL ALAN MURILLO MURILLO
32043,1919,NA,C. CLEOFÁS DE LA ROSA
32043,1921,NA,C. CARLOS OLAGUE RODRÍGUEZ
32043,1945,NA,C. JUAN DÍAZ
32043,1950,NA,C. MANUEL MARÍN REVELES
32043,1953,NA,C. J. JESÚS HERNÁNDEZ ÁVILA
32043,1957,NA,C. PEDRO HERNÁNDEZ
32043,1959,NA,C. AURELIA VÁZQUEZ
32043,1962,NA,C. MANUEL MARÍN REVELES
32043,1965,NA,C. J. BELÉN LOERA
32043,1968,NA,C. JOSÉ DE SANTIAGO RODRÍGUEZ
32043,1974,NA,C. RUBÉN MARÍN JUÁREZ
32043,1977,NA,C. ROBERTO VÁZQUEZ RIVERA
32043,1981,NA,C. JOSÉ MANUEL DE SANTIAGO DÍAZ
32043,1983,NA,C. LEONARDO RODRÍGUEZ PADILLA
32043,1986,NA,C. ROBERTO VÁZQUEZ RIVERA
32043,1989,NA,C. J. REFUGIO NAVA MIRANDA
32043,1992,PRI,C. JOSE CARMONA LOZANO
32043,1995,PRI,C. GUSTAVO J. VAZQUEZ DIAZ
32043,1998,PRI,C. VICTORIANO DIAZ FELIX
32043,2001,PRI,C. ROBERTO MARIN ROSALES
32043,2004,PT,C. GUSTAVO DE SANTIAGO SANCHEZ
32043,2007,PRI,C. JOSE DE SANTIAGO DIAZ
32043,2010,PRIZAC,PROFR. MATIAS GUTIERREZ GUERRERO
32043,2013,PRI,C. JOSE GUSTAVO VAZQUEZ CARRILLO
32043,2016,MORENA,C. GUSTAVO DE SANTIAGO SANCHEZ
32043,2018,COAL.,C. SILVIA DIAZ VARGAS
32043,2021,COAL.,C. FABIOLA RODRIGUEZ SALDIVAR
32044,1919,NA,C. JOAQUÍN MARTÍNEZ
32044,1947,NA,C. IGNACIO LÓPEZ DE NAVA
32044,1951,NA,C. ANASTASIO RODRÍGUEZ
32044,1953,NA,C. MANUEL ÁVILA
32044,1956,NA,C. HERIBERTO MARTÍNEZ LARA
32044,1959,NA,C. ARNULFO RUIZ COBARRUBIAS
32044,1962,NA,C. BAUDELIO SANDOVAL
32044,1965,NA,C. JESÚS VERDOZA LÓPEZ
32044,1968,NA,C. JOSÉ SALDAÑA ÁVILA
32044,1971,NA,C. JOSÉ SANDOVAL MARTÍNEZ
32044,1974,NA,C. JAVIER CAMACHO ÁVILA
32044,1977,NA,C. JESÚS RODRÍGUEZ GARCÍA
32044,1980,NA,C. MIGUEL ESCOBEDO ARROYO
32044,1983,NA,C. JAIME GLADÍN ORTEGA
32044,1986,NA,C. JESÚS RODRÍGUEZ GARCÍA
32044,1988,NA,C. ELÍAS BARAJAS ROMO
32044,1992,PRI,C. JAIME LIMON PEREZ
32044,1995,PRI,C. EDMUNDO RUVIRA SALDAÑA
32044,1998,PAN,C. FEDERICO BERNAL FRAUSTO
32044,2001,PRI,C. JUAN CARLOS LOZANO MARTINEZ
32044,2004,PRD,C. LUIS HUMBERTO MEDINA JIMENEZ
32044,2007,PRI,C. SERGIO ARTURO CAMACHO LARA
32044,2010,PAN,C.P. ERNESTO SILVA ESQUEDA
32044,2013,COAL.,C. TERESO GUERRERO MARTINEZ
32044,2016,COAL.,C. DAVID SAUL AVELAR
32044,2018,COAL.,C. DAVID SAUL AVELAR
32044,2021,MORENA,C. GILBERTO MARTINEZ ROBLES
32045,1919,NA,C. JUAN ANTONIO HERRERA
32045,1992,PRI,C. JOSE MANUEL LUNA RENTERIA
32045,1995,PRI,C. LEODEGARIO VARELA GONZALEZ
32045,1998,PRI,C. JOSE RAUL SALCEDO MIRAMONTES
32045,2001,PRI,C. HERIBERTO PALLARES AVILA
32045,2004,PRI,ING. MOCTEZUMA SALCEDO MADERA
32045,2007,PRD,C. MARIANO SALAS GONZALEZ
32045,2010,PRIZAC,ING. MANUEL CASTRO ROMERO
32045,2013,PRI,C. RAMON VAZQUEZ ESTRADA
32045,2016,COAL.,C. VERONICA DELGADO HERNANDEZ
32045,2018,PRI,C. SILVIA QUIÑONES LEYVA
32045,2021,MORENA,C. GLORIA VANESSA RODRIGUEZ GARCIA
32046,1947,NA,C. MARCELO LUGO MIRANDA
32046,1950,NA,C. JOSÉ REVELES RODARTE
32046,1953,NA,C. SERAFÍN CARLOS
32046,1956,NA,C. JOSÉ REVELES RODARTE
32046,1959,NA,C. PEDRO CONTRERAS IBARRA
32046,1962,NA,C. MIGUEL GARCÍA ESCANUELA
32046,1965,NA,C. JOSÉ MANUEL SANDOVAL GURROLA
32046,1968,NA,C. JESÚS DE LA TORRE ORIA
32046,1971,NA,C. GABINO LUGO GUTIÉRREZ
32046,1974,NA,C. JOSÉ DONES ALMANZA
32046,1977,NA,C. RAÚL FLORES MURO
32046,1980,NA,C. JOSÉ CUPERTINO GONZÁLEZ MURO
32046,1983,NA,C. JOSÉ ÁVILA GONZÁLEZ
32046,1986,NA,C. FLORENCIO CARLOS DÍAZ
32046,1989,NA,C. JOSÉ CUPERTINO GONZÁLEZ MURO
32046,1992,PRI,C. RAMON BAÑUELOS GRACIANO
32046,1995,PRI,C. JOSE DONES ALMANZA
32046,1998,PRI,C. ARMANDO CHAVEZ ESCOBEDO
32046,2001,PRI,C. JAIME AVILA SALAS
32046,2004,PRI,C. ARMANDO CHAVEZ ESCOBEDO
32046,2007,PRI,C. CUAUHTEMOC DE LA TORRE FLORES
32046,2010,PRIZAC,C. MIGUEL DIAZ DE HORTA
32046,2013,PRI,C. FILIMON CARLOS ROBLES
32046,2016,COAL.,C. FILIBERTO VENEGAS NAVA
32046,2018,PRI,C. SINFORIANO ARMENTA GARCIA
32046,2021,COAL.,C. CUAUHTEMOC DE LA TORRE FLORES
32047,1950,NA,C. DAVID CORTÉS
32047,1951,NA,C. ALFONSO ALATORRE
32047,1953,NA,C. ANTONIO QUINTERO
32047,1954,NA,C. J. GUADALUPE CARRILLO
32047,1955,NA,C. AMADO CASTAÑEDA
32047,1956,NA,C. LORENZO CERVANTES
32047,1958,NA,C. NICANDRO RIVAS
32047,1959,NA,C. ANTONIO CASTAÑEDA
32047,1960,NA,C. MANUEL CORREA ALATORRE
32047,1961,NA,C. OTILIO MARTÍNEZ CHÁVEZ
32047,1962,NA,C. ADALBERTO LARIOS LAMAS
32047,1963,NA,C. FERNANDO LÓPEZ RAMÍREZ
32047,1965,NA,C. LEOPOLDO CASTRO
32047,1968,NA,C. RAÚL ESPINOSA GARCÍA
32047,1971,NA,C. ROBERTO GONZÁLEZ GODOY
32047,1974,NA,C. RAMIRO MURO GONZÁLEZ
32047,1977,NA,PROFRA. MA. REFUGIO RÍOS MAGALLANES
32047,1980,NA,C. DANIEL RIVAS MÉNDEZ
32047,1983,NA,C. JUAN MANUEL CERVANTES RIVAS
32047,1986,NA,C. RIGOBERTO RIVAS LUNA
32047,1989,NA,C. PABLO RIVAS CORNEJO
32047,1992,PRI,C. LUIS GONZALEZ NUÑEZ
32047,1995,PRI,C. RODOLFO GONZALEZ RAMIREZ
32047,1998,PRI,PROFR. FELIPE RAMIREZ CHAVEZ
32047,2001,PRI,C. FRANCISCO ESCOBEDO VILLEGAS
32047,2004,PRD,C. RAUL MARTINEZ CALDERA
32047,2007,PRD,C. ENRIQUE LARIOS ARELLANO
32047,2010,PRIZAC,C. MARCO AURELIO RIVAS FLORES
32047,2013,COAL.,C. JOSE HUMBERTO MURO CORTES
32047,2016,COAL.,C. MARIA TERESA GONZALEZ ESCALANTE
32047,2018,PRI,C. WENDY YAZMIN GONZALEZ DAVILA
32047,2021,PT,C. FRANCISCO REYES TORRES PEREZ
32048,1919,NA,PROFR. MIGUEL ÁNGEL GONZÁLEZ
32048,1944,NA,C. JESÚS SANDOVAL
32048,1950,NA,C. JOSÉ LUIS MALDONADO
32048,1953,NA,C. J. JESÚS DE LEÓN
32048,1956,NA,C. ANTONIO SALINAS
32048,1959,NA,C. BERNARDO DEL REAL
32048,1962,NA,C. J. JESÚS DE LEÓN
32048,1965,NA,C. JESÚS MONTERO ALCALÁ
32048,1968,NA,C. SALVADOR CORREA
32048,1971,NA,C. J. JESÚS DE LEÓN L.
32048,1974,NA,LIC. J. INÉS CARRILLO CASTRO
32048,1977,NA,C. VÍCTOR M. SALINAS
32048,1980,NA,C. ALBERTO ROMERO V.
32048,1983,NA,C. ROMEO PÉREZ TORRES
32048,1985,NA,LIC. PEDRO DE LEÓN SÁNCHEZ
32048,1986,NA,C. JAIME HARO RODRÍGUEZ
32048,1989,NA,ING. MIGUEL ÁNGEL CASAS M.
32048,1992,PRI,C. SALVADOR ACUÑA SALAZAR
32048,1995,PRI,C. FRANCISCO MOJARRO DAVILA
32048,1998,PRD,DR. JOSE PINTO ROBLES
32048,2001,PRD,C. MIGUEL ANGEL DIAZ MONTAÑO
32048,2004,PRD,C. JOSE PINTO ROBLES
32048,2007,PAN,C. MAURICIO MARTIN DEL REAL DEL RIO
32048,2010,PAN,C. MARCO ANTONIO LOPEZ MARTINEZ
32048,2013,PRI,C. MAURICIO MARTIN DEL REAL DEL RIO
32048,2016,COAL.,C. MIGUEL ANGEL VARELA PINEDO
32048,2018,COAL.,C. MIGUEL ANGEL VARELA PINEDO
32048,2021,COAL.,C. SALVADOR ARELLANO ANAYA
32049,1919,NA,C. REMIGIO AVILA
32049,1938,NA,C. CRESCENCIO HERRERA HERNÁNDEZ
32049,1942,NA,C. J. JESÚS GUERRERO
32049,1944,NA,C. J. FÉLIX MORENO
32049,1946,NA,C. EXIQUIO DE LA O.
32049,1948,NA,C. RAMÓN MESA RUEDA
32049,1950,NA,C. CRESCENCIO HERRERA HERNÁNDEZ
32049,1953,NA,C. FIDENCIO RAMÍREZ BURCIAGA
32049,1956,NA,C. ANTONIO BAÑUELOS RIVAS
32049,1959,NA,C. EPIGMENIO TALAMANTES HERNÁNDEZ
32049,1962,NA,ING. MANEL HERNÁNDEZ LANDA
32049,1965,NA,C. ROBERTO HERNÁNDEZ ESCOBEDO
32049,1968,NA,DR. PEDRO RUIZ CHÁVEZ
32049,1970,NA,C. MOISÉS GALLEGOS COSIO
32049,1971,NA,C. ANTONIO BAÑUELOS RIVAS
32049,1974,NA,C. FELIPE ORTIZ
32049,1977,NA,C. ROBERTO HERRERA
32049,1980,NA,C. MAURO TALAMANTES CALDERA
32049,1983,NA,C. JESÚS LÓPEZ CHAIRES
32049,1986,NA,C. SECUNDINO TALAMANTES CALDERA
32049,1988,NA,C. JAVIER FLORES REYES
32049,1992,PRI,C. PEDRO ANTONIO ARGOMANIZ REALZOLA
32049,1995,PRI,C. JOSE UBALDO MONTOYA LOPEZ
32049,1998,PRI,PROFR. MANUEL ALVAREZ ROJO
32049,2001,PRI,C. JOSE UBALDO MONTOYA LOPEZ
32049,2004,PRI,C. ALBERTO RUIZ FLORES DELGADILLO
32049,2007,PRD,C. LAURA ISELA RUIZ GONZALEZ
32049,2010,PRIZAC,LIC. JORGE TORRES MERCADO
32049,2013,COAL.,C. ELEUTERIO RAMOS LEAL
32049,2016,COAL.,C. GERARDO CABRAL GONZALES
32049,2018,COAL.,C. ELEUTERIO RAMOS LEAL
32049,2021,COAL.,C. ELEUTERIO RAMOS LEAL
32050,1947,NA,C. JOSÉ TORRES BASURTO
32050,1950,NA,C. SABINO DEL RÍO B.
32050,1953,NA,C. J. CLEOFÁS ALVARADO B.
32050,1956,NA,C. MANUEL LUGO ESCOBAR
32050,1959,NA,C. JOSÉ TORRES BASURTO
32050,1962,NA,C. MAURO HERNÁNDEZ ALVARADO
32050,1965,NA,C. MANUEL LÓPEZ LUNA
32050,1968,NA,C. RAMIRO GUTIÉRREZ ZAMARRIPA
32050,1971,NA,C. TOMÁS ESPARZA RODRÍGUEZ
32050,1974,NA,C. FRANCISCO GUTIÉRREZ CASTORENA
32050,1977,NA,C. FRANCISCO ALAVARADO GUTIÉRREZ
32050,1980,NA,C. PABLO SÁNCHEZ RODRÍGUEZ
32050,1983,NA,C. VICENTE LÓPEZ LÓPEZ
32050,1986,NA,C. REFUGIO QUIROZ VÁZQUEZ
32050,1990,NA,C. DAVID GUTIÉRREZ SÁNCHEZ
32050,1992,PRI,C. FEDERICO RAMIREZ RAMOS
32050,1995,PT,C. TEODORO CAMPOS MIRELES
32050,1998,PT,C. ADAN GONZALEZ ACOSTA
32050,2001,PT,C. RAFAEL GUTIERREZ MARTINEZ
32050,2004,PRD,C. JOSE DE JESUS GONZALEZ PALACIOS
32050,2007,PT,C. MANUEL DE JESUS GONZALEZ ACOSTA
32050,2010,PAN,C. ROQUE PUENTE REYES
32050,2013,PRI,C. VALENTE CABRERA HERNANDEZ
32050,2016,COAL.,C. JUAN ANTONIO HERRERA MORUA
32050,2018,COAL.,C. MANUEL DE JESUS GONZALEZ ACOSTA
