uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
19022,1977,NA,C. RUBÉN GARZA RODRÍGUEZ
19022,1980,NA,C. GUSTAVO ELIZONDO GONZÁLEZ
19022,1983,NA,C. JESÚS GARCÍA RAMÍREZ
19022,1986,NA,C. HÉCTOR MARTÍNEZ GONZÁLEZ
19022,1989,NA,C. GAMALIEL GARCÍA LECHUGA
19022,1992,PRI,PROFR. JORGE CARRERA MARTINEZ
19022,1995,PRI,C. JESUS CANTU GARCIA
19022,1997,PRI,C. HERNAN JAVIER CANTU VAQUERO
19022,2000,PRI,C. ELEUTERIO VILLAGOMEZ GUERRERO
19022,2003,CAC,C. NEMECIO LOPEZ VARGAS
19022,2006,PAN,C. AGUSTIN VILLAGOMEZ MARTINEZ
19022,2009,JXNL,C. RAMON VILLAGOMEZ GUERRERO
19022,2012,CPNL,C. ENRIQUE CESAR DELGADO CANTU
19022,2015,APTS,C. ELEUTERIO VILLAGOMEZ GUERRERO
19022,2018,PRI,C. ELEUTERIO VILLAGÓMEZ GUERRERO
19022,2021,PMC,LIC. DAVID JONATHAN SANCHEZ QUINTANILLA
19023,1939,NA,C. ANTIOCO CHAPA PÉREZ
19023,1941,NA,C. FRANCISCO SALINAS GONZÁLEZ
19023,1946,NA,C. VENTURA GARZA GUERRA
19023,1955,NA,C. JORGE CHAPA VILLARREAL
19023,1958,NA,C. JUAN GUERRA HINOJOSA
19023,1961,NA,C. LEOPOLDO HINOJOSA SALINAS
19023,1964,NA,C. LIBRADO SALINAS GONZÁLEZ
19023,1970,NA,C. FERNANDO VELA MADRIGAL
19023,1972,NA,C. MARDOQUEO HINOJOSA HINOJOSA
19023,1974,NA,C. ARNOLDO GARZA HINOJOSA
19023,1977,NA,C. HIRAM HENKEL HINOJOSA MADRIGAL
19023,1980,NA,C. MARDOQUEO HINOJOSA HINOJOSA
19023,1983,NA,C. NATALIO MADRIGAL MALDONADO
19023,1986,NA,C. JOSÉ MARCELO HINOJOSA SALINAS
19023,1989,NA,C. JESÚS OSCAR GONZÁLEZ GARZA
19023,1992,PRI,C. JOSE MARCELO HINOJOSA SALINAS
19023,1995,PRI,PROFR. NORMA HERMINIA PEREZ ALVARADO
19023,1997,PRI,C. ILDEFONSO HINOJOSA MORENO
19023,2000,PRI,C. HIRAM HENQUEL HINOJOSA MADRIGAL
19023,2003,CAC,C. RAQUEL VILLARREAL CADENA
19023,2006,PAN,C. MARDOQUEO GERARDO HINOJOSA GUERRA
19023,2009,JXNL,C. SIMPLICIO HINOJOSA SALINAS
19023,2012,CPNL,C. ALBERTO MORENO SALINAS
19023,2015,PAN,C. ELIA HINOJOSA GARCIA
19023,2018,PAN,C. ELIA HINOJOSA GARCÍA
19023,2021,PAN,C. MARIBEL HINOJOSA GARCIA
19024,1939,NA,C. ANTONIO MEDELLÍN MARTÍNEZ
19024,1941,NA,C. BONIFACIO MEDELLÍN MARTÍNEZ
19024,1944,NA,C. JESÚS MARÍA REYNA
19024,1950,NA,C. BONIFACIO AGUILAR MARTÍNEZ
19024,1952,NA,C. NICOLÁS BORJAS MORENO
19024,1955,NA,C. CRUZ REYNA CASTILLO
19024,1958,NA,C. JUAN ROJAS CASTILLO
19024,1961,NA,C. JUAN MANUEL ROJAS GRIMALDO
19024,1964,NA,C. JUAN ROJAS CASTILLO
19024,1967,NA,C. EDMUNDO BORJAS GRIMALDO
19024,1970,NA,C. FILOGONIO MARÍN CERDA
19024,1972,NA,C. JUAN SOTO IRACHETA
19024,1974,NA,C. PEDRO GRIMALDO ANDRADE
19024,1977,NA,C. JUAN ROJAS CAMERO
19024,1980,NA,C. VICENTE REYNA CASTILLO
19024,1983,NA,C. EFRAÍN SERRATO HERNÁNDEZ
19024,1986,NA,C. GENARO MORENO TORRES
19024,1992,PRI,C. CANDELARIO HIRACHETA ANDRADE
19024,1995,PRI,C. CRISTOBAL TORRES LIÑAN
19024,1997,PRI,C. ISMAEL ROJAS VAZQUEZ
19024,2000,PRI,PROFR. FRANCISCO JAVIER TORRES LIÑAN
19024,2003,CAC,C. JOSE LUIS GALLEGOS PEREZ
19024,2006,AXM,C. MENTOR OSVALDO TORRES DE LEON
19024,2009,JXNL,C. SERGIO ALBERTO ROSAS CORTES
19024,2012,PAN,C. JUAN ARTURO GUEVARA SOTO
19024,2015,PT,C. AZAEL JAIME GALLEGOS ESCOBEDO
19024,2018,COAL.,C. JUAN ARTURO GUEVARA SOTO
19024,2021,COAL.,ARQ. JUAN ARTURO GUEVARA SOTO
19025,1939,NA,C. PEDRO VILLARREAL CHAPA
19025,1941,NA,C. RODOLFO L. VILLARREAL
19025,1943,NA,C. JESÚS GONZÁLEZ
19025,1946,NA,C. PEDRO A. MARTÍNEZ
19025,1949,NA,C. JOSÉ MARÍA VILLARREAL
19025,1952,NA,C. ALONSO LOZANO
19025,1955,NA,C. EFRAÍN MONTEMAYOR
19025,1958,NA,C. JUAN ELIGIO MARTÍNEZ
19025,1961,NA,C. JESÚS M. MARTÍNEZ
19025,1964,NA,C. ENRIQUE R. VILLARREAL
19025,1967,NA,C. RENÉ D. VILLARREAL
19025,1970,NA,C. PEDRO H. MARTÍNEZ
19025,1972,NA,C. RANGEL MARTÍNEZ GARZA
19025,1974,NA,C. JORGE L. MARTÍNEZ
19025,1977,NA,C. HERNÁN F. CHAPA
19025,1980,NA,PROFR. JOSÉ ANGEL VELA
19025,1983,NA,C. ELIGIO MARTÍNEZ VILLARREAL
19025,1986,NA,C. JOSÉ LUIS GUTIÉRREZ CHAPA
19025,1989,NA,C. JOSÉ LUIS CHAPA VILLARREAL
19025,1992,PRI,C. JESUS ANGEL MONTEMAYOR MARTINEZ
19025,1995,PRI,C. JOSE DE JESUS CHAPA MARTINEZ
19025,1997,PRI,LIC. PEDRO ANGEL MARTINEZ MARTINEZ
19025,2000,PRI,C. MARTIN GILBERTO LOZANO GUZMAN
19025,2003,CAC,C. JORGE LUIS MARTINEZ GUTIERREZ
19025,2006,PAN,C. ROBERTO MONTEMAYOR GUTIERREZ
19025,2009,JXNL,C. PEDRO ANGEL MARTINEZ MARTINEZ
19025,2012,CPNL,C. JORGE LUIS MARTINEZ GUTIERREZ
19025,2015,PAN,C. HERNAN FRANCISCO CHAPA GUTIERREZ
19025,2018,COAL.,C. PEDRO ÁNGEL MARTÍNEZ MARTÍNEZ
19025,2021,COAL.,C. PEDRO ANGEL MARTINEZ MARTINEZ
19026,1919,NA,C. RICARDO VILLARREAL
19026,1933,NA,C. JUAN GARZA GONZÁLEZ
19026,1935,NA,C. CESÁREO SOLÍS GARZA
19026,1937,NA,C. MANUEL C. ELIZONDO
19026,1939,NA,C. SALVADOR TREVIÑO QUINTANILLA
19026,1941,NA,C. CESÁREO SOLÍS GARZA
19026,1943,NA,C. JUAN GARZA GONZÁLEZ
19026,1946,NA,C. RAMÓN G. GARZA
19026,1949,NA,C. JOSÉ A. CANTÚ CAVAZOS
19026,1952,NA,C. CÉSAR GARZA GARZA
19026,1955,NA,C. MANUEL C. ELIZONDO
19026,1958,NA,C. ALFONSO TREVIÑO TREVIÑO
19026,1961,NA,C. NEREO RÍOS CANTÚ
19026,1964,NA,C. ADRIÁN YÁÑEZ MARTÍNEZ
19026,1967,NA,C. ALFREDO GONZÁLEZ TREVIÑO
19026,1970,NA,C. ALVARO DÍAZ CANTÚ
19026,1972,NA,C. PABLO SERNA TREVIÑO
19026,1974,NA,C. ANTONIO FLORES GARZA
19026,1977,NA,C. DAVID CAVAZOS GARZA
19026,1980,NA,C. HUMBERTO CERVANTES VEGA
19026,1983,NA,C. GILBERTO TREVIÑO MONTEMAYOR
19026,1986,NA,C. ADÁN LÓPEZ RODRÍGUEZ
19026,1989,NA,C. ERASMO GARZA ELIZONDO
19026,1992,PRI,LIC. RAMIRO GUERRA GUERRA
19026,1995,PAN,C.P. JESUS MARIA ELIZONDO GONZALEZ
19026,1997,PAN,C. ROGELIO BENAVIDES CHAPA
19026,2000,PAN,ING. PEDRO GARZA TREVIÑO
19026,2003,CAC,C. JUAN FRANCISCO RIVERA BEDOYA
19026,2006,AXM,C. MARIA CRISTINA DIAZ SALAZAR
19026,2009,JXNL,ING. CARLOS RODRIGUEZ PADILLA
19026,2012,CPNL,C. CESAR GARZA VILLARREAL
19026,2015,APTS,C. FRANCISCO REYNALDO CIENFUEGOS MARTINEZ
19026,2018,COAL.,C. MARÍA CRISTINA DÍAZ SALAZAR
19026,2021,COAL.,LIC. MARIA CRISTINA DIAZ SALAZAR
19027,1919,NA,C. GUADALUPE SÁENZ
19027,1939,NA,C. BERNABÉ CORTÉS
19027,1943,NA,C. CRUZ S. SALINAS
19027,1946,NA,C. MANUEL SALINAS G.
19027,1949,NA,C. VICENTE GARZA SALINAS
19027,1952,NA,C. GUADALUPE SÁENZ
19027,1955,NA,C. PORFIRIO SALINAS S.
19027,1958,NA,C. OMAR S. SALINAS
19027,1961,NA,C. GUSTAVO BENAVIDES S.
19027,1964,NA,C. LUCIO A. TIJERINA
19027,1967,NA,C. HUMBERTO SALINAS S.
19027,1970,NA,C. ISMAEL CANTÚ SALINAS
19027,1972,NA,C. J. GUADALUPE CANTÚ S.
19027,1974,NA,C. NICOLÁS ESCAMILLA LOERA
19027,1977,NA,C. ELOY GONZÁLEZ GONZÁLEZ
19027,1980,NA,C. RAFAEL SALINAS RODRÍGUEZ
19027,1983,NA,C. LUCIO A. TIJERINA GARZA
19027,1986,NA,C. DELIA PEÑA SALINAS
19027,1989,NA,C. RAFAEL LÓPEZ ESCAMILLA
19027,1992,PRI,C. LUCIO ANDRES TIJERINA GARZA
19027,1995,PRI,C. JUAN ANGEL ALANIS SANCHEZ
19027,1997,PAN,C. ISRAEL PIÑA SOLIS
19027,2000,PAN,C. JOSE LUZ GONZALEZ GARZA
19027,2003,CAC,C. JOSE LUIS OLIVARES GARZA
19027,2006,AXM,C. LUCIO ANDRES TIJERINA LOPEZ
19027,2009,PNA,C. JUAN ANTONIO GUTIERREZ GARZA
19027,2012,CPNL,C. JUAN CARLOS CAZARES RODRIGUEZ
19027,2015,PAN,C. ISRAEL PIÑA SOLIS
19027,2018,PVEM,C. LUIS ALFONSO TIJERINA LÓPEZ
19027,2021,PVEM,C. LUIS ALFONSO TIJERINA LOPEZ
19028,1919,NA,C. JESÚS G. GONZÁLEZ
19028,1941,NA,C. REMIGIO GONZÁLEZ
19028,1943,NA,C. LUZ GARCÍA
19028,1946,NA,C. GUADALUPE MARTÍNEZ
19028,1949,NA,C. JESÚS GONZÁLEZ
19028,1952,NA,C. JULIÁN L. GONZÁLEZ
19028,1955,NA,C. SEVERO MARTÍNEZ
19028,1958,NA,C. PROCOPIO GONZÁLEZ
19028,1961,NA,C. ORFELINDA VILLARREAL
19028,1964,NA,C. VÍCTOR VILLARREAL
19028,1967,NA,C. ENRIQUE LOZANO CHAPA
19028,1970,NA,C. JOSÉ S. MONTEMAYOR VILLARREAL
19028,1972,NA,C. ORFELINDA VILLARREAL
19028,1974,NA,C. ANASTASIO GONZÁLEZ
19028,1977,NA,C. BENJAMÍN GONZÁLEZ
19028,1980,NA,C. JOSÉ GUADALUPE GONZÁLEZ
19028,1983,NA,C. JESÚS MARIO GONZÁLEZ VILLARREAL
19028,1986,NA,C. IGNACIO DE J. GONZÁLEZ GONZÁLEZ
19028,1989,NA,C. ESPERANZA MARTÍNEZ DE GONZÁLEZ
19028,1992,PRI,C. JUAN JESUS VILLARREAL GONZALEZ
19028,1995,PRI,C. IGNACIO DE JESUS GONZALEZ GONZALEZ
19028,1997,PRI,C. SIXTO RAMIREZ GARCIA
19028,2000,PRI,M.V.Z. RAFAEL RENE GONZALEZ MARTINEZ
19028,2003,CAC,C. IGNACIO DE JESUS GONZALEZ GONZALEZ
19028,2006,AXM,C. RAFAEL RENE GONZALEZ MARTINEZ
19028,2009,JXNL,C. JUAN JESUS VILLARREAL GONZALEZ
19028,2012,CPNL,C. RAFAEL RENE GONZALEZ MARTINEZ
19028,2015,PAN,C. JESUS MANUEL RAMIREZ GONZALEZ
19028,2018,PRD,C. JESÚS MANUEL RAMÍREZ GONZÁLEZ
19028,2021,PAN,M.V.Z. RAFAEL RENE GONZALEZ MARTINEZ
19029,1949,NA,C. IDELFONSO ARREDONDO MARTÍNEZ
19029,1955,NA,C. MARCOS MENDOZA
19029,1958,NA,C. LUIS GARCÍA S.
19029,1961,NA,C. SERGIO PARAS GARZA
19029,1970,NA,C. HÉCTOR PARAS GARZA
19029,1972,NA,C. JESÚS RODRÍGUEZ MEDINA
19029,1974,NA,C. JOSÉ ANGEL RODRÍGUEZ LUNA
19029,1977,NA,C. MARTÍN NACIANZENO GONZÁLEZ
19029,1980,NA,C. JORGE GARCÍA TREVIÑO
19029,1983,NA,C. RAFAEL GARZA BENÍTEZ
19029,1986,NA,C. ALBERTO MANUEL VILLAFRANCA GUTIÉRREZ
19029,1989,NA,C. JOAQUÍN GARCÍA GARZA
19029,1992,PRI,PROFRA. GRACIELA PEDRAZA MARTINEZ
19029,1994,PRI,PROFR. JESUS GUILLERMO AGUILAR GONZALEZ
19029,1997,PAN,C. SANTOS JAVIER GARCIA GARCIA
19029,2000,PAN,PROFR. CARLOS HOMERO AGUILAR GONZALEZ
19029,2003,CAC,C. MARIO ALBERTO ZAMARRIPA RODRIGUEZ
19029,2006,PAN,C. GUSTAVO MARTINEZ PLATAS
19029,2009,JXNL,C. MARTIN ZAMARRIPA RODRIGUEZ
19029,2012,CPNL,C. JESUS GUILLERMO AGUILAR GONZALEZ
19029,2015,PRI,C. JESUS HOMERO AGUILAR HERNANDEZ
19029,2018,PRI,C. JESÚS HOMERO AGUILAR HERNÁNDEZ
19029,2021,COAL.,C. JOSE GARCIA SALCE
19030,1952,NA,C. DAGOBERTO TORRES DE LA PEÑA
19030,1955,NA,C. ALFONSO CHÁVEZ
19030,1958,NA,C. ALBERTO BRAVO ESCAMILLA
19030,1964,NA,C. PEDRO SÁNCHEZ
19030,1967,NA,C. JUAN TORRES SUSTAITA
19030,1970,NA,C. ERASMO CARRANZA MÉNDEZ
19030,1972,NA,C. INDALECIO TORRES SUSTAITA
19030,1974,NA,C. JUAN JOSÉ SOTO
19030,1977,NA,C. JOSÉ DIMAS
19030,1980,NA,C. ANTONIO RODRÍGUEZ BALDERAS
19030,1983,NA,C. AGUSTÍN MARTÍNEZ SUSTAITA
19030,1986,NA,C. GABINO SAUCEDA RANGEL
19030,1989,NA,C. CÁSTULO BRAVO DÁVILA
19030,1992,PRI,ING. RAUL CARREON MATA
19030,1994,PRI,C.P. JOSE ANTONIO GONZALEZ BRAVO
19030,1997,PRI,C. CARLOS ROMEO MARTINEZ SOTO
19030,2000,PRI,C. RAUL CARREON MATA
19030,2003,CAC,C. JOSE GUADALUPE RODRIGUEZ DEL TORO
19030,2006,AXM,C. JOSE ANTONIO GONZALEZ BRAVO
19030,2009,JXNL,C. JUAN FRANCISCO TIENDA ESPINOSA
19030,2012,CPNL,C. JOSE ANTONIO GONZALEZ BRAVO
19030,2015,PRI,C. ARNOLDO CARREON RODRIGUEZ
19030,2018,PRI,C. CRISTINA YAVIDIA RODRÍGUEZ GONZÁLEZ
19030,2021,COAL.,C. CRISTINA YAVIDIA RODRIGUEZ GONZALEZ
19031,1939,NA,C. SEVERIANO GARZA GARZA
19031,1941,NA,C. TEÓFILO SALINAS GARZA
19031,1943,NA,C. JULIO CISNEROS GARZA
19031,1946,NA,C. PEDRO GARZA GONZÁLEZ
19031,1949,NA,C. PABLO GARZA SALINAS
19031,1952,NA,C. PABLO GONZÁLEZ GARZA
19031,1955,NA,C. RAMIRO TREVIÑO GUERRA
19031,1958,NA,C. SEVERIANO GARZA GARZA
19031,1961,NA,C. SILVESTRE SALINAS GARZA
19031,1964,NA,C. ISMAEL GARZA DE LA GARZA
19031,1967,NA,C. VICENTE DÁVILA BENGOA
19031,1970,NA,C. ABELARDO GONZÁLEZ BENAVIDES
19031,1971,NA,C. JOSÉ MERCEDES GARZA GARCÍA
19031,1975,NA,C. MARTÍN GARCÍA NIÑO
19031,1980,NA,C. JOSÉ GUADALUPE GONZÁLEZ LEAL
19031,1983,NA,C. SERVANDO LÓPEZ NAVA
19031,1986,NA,C. SALVADOR GARZA SALINAS
19031,1989,NA,C. FELIPE DE JESÚS HERNÁNDEZ MARROQUÍN
19031,1992,PRI,C. ALVARO GARCIA GUTIERREZ
19031,1994,PRI,DR. JOSE FERNANDO DELGADO CANTU
19031,1997,PRI,C. JOSE LUIS CARRION RAMIREZ
19031,2000,PRI,DR. FELIPE DE JESUS HERNANDEZ MARROQUIN
19031,2003,CAC,C. JULIO CESAR CANTU GONZALEZ
19031,2006,AXM,C. HERIBERTO TREVIÑO CANTU
19031,2009,JXNL,C. LUIS ALFREDO GARCIA GARZA
19031,2012,PAN,C. RODOLFO AMBRIZ OVIEDO
19031,2015,APTS,C. HERIBERTO TREVIÑO CANTU
19031,2018,COAL.,C. HERIBERTO TREVIÑO CANTÚ
19031,2021,COAL.,LIC. FRANCISCO HECTOR TREVIÑO CANTU
19032,1964,NA,C. GRACIANO BORTONI URTEAGA
19032,1967,NA,C. JULIO CRUZ GADEA
19032,1970,NA,C. LEONELO GARZA CAVAZOS
19032,1974,NA,C. ANTONIO AGUIRRE GONZÁLEZ
19032,1977,NA,C. IGNACIO GUAJARDO
19032,1980,NA,C. TEODORO VILLAREAL
19032,1983,NA,C. FORTUNATO ZUAZUA ZERTUCHE
19032,1986,NA,C. BLAS GONZÁLEZ GARZA
19032,1989,NA,C. PEDRO ELIZALDE CANTÚ
19032,1992,PRI,C. MARIO GONZALEZ QUIROGA
19032,1994,PRI,ING. RENE ALCORTA GARZA
19032,1997,PRI,C. EUSEBIO HECTOR GONZALEZ QUIROGA
19032,2000,PRI,PROFR. OSCAR QUIROGA RODRIGUEZ
19032,2003,PAN,C. GABRIEL QUIROGA GUTIERREZ
19032,2006,AXM,C. HECTOR JAVIER ELIZALDI MERCADO
19032,2009,PAN,C. EUSEBIO BALDEMAR GONZALEZ SERNA
19032,2012,PAN,C. JOSE LUIS SANTOS MARTINEZ
19032,2015,PAN,C. SAMUEL VILLA VELAZQUEZ
19032,2018,PAN,C. JOSÉ LUIS SANTOS MARTÍNEZ
19032,2021,PAN,ING. JOSE LUIS SANTOS MARTINEZ
19033,1939,NA,C. ISAAC MEDINA
19033,1941,NA,C. JULIÁN CANDANOSA ALANÍS
19033,1943,NA,C. ENRIQUE CÁRDENAS
19033,1946,NA,C. FRANCISCO CANDANOS ALANÍS
19033,1949,NA,C. JOSÉ A. DORIA DE LA GARZA
19033,1952,NA,C. RAFAEL T. ADAME
19033,1955,NA,C. JESÚS RAMAL GARZA
19033,1958,NA,C. CÉSAR VILLARREAL
19033,1961,NA,C. MARIANO ADAME GALVÁN
19033,1964,NA,C. HILARIO CONTRERAS GARCÍA
19033,1967,NA,C. GUADALUPE GARZA PERALES
19033,1970,NA,C. MANUEL GARCÍA DE LA GARZA
19033,1972,NA,C. JORGE CANTÚ VALDERRAMA
19033,1974,NA,C. SANTIAGO CANDANOSA GARCÍA
19033,1977,NA,C. JAIME ADAME LOZANO
19033,1980,NA,C. HOMERO CÁRDENAS PEDRAZA
19033,1983,NA,C. JAVIER F. GALINDO CHAVARRI
19033,1986,NA,C. RICARDO CANTÚ DÍAZ
19033,1989,NA,C. ALFREDO GARZA DE LA GARZA
19033,1992,PRI,LIC. FERNANDO GONZALEZ MORALES
19033,1995,PRI,C.P. FRANCISCO JAVIER CHAPA GONZALEZ
19033,1997,PAN,ING. FERNANDO ADAME DORIA
19033,2000,PRI,LIC. JESUS MANUEL TREVIÑO CEPEDA
19033,2003,PAN,C. FERNANDO ADAME DORIA
19033,2006,PAN,C. JESUS MACIAS TREVIÑO
19033,2009,JXNL,C. FRANCISCO ANTONIO MEDINA QUINTANILLA
19033,2012,PNA,C. JOSE ROQUE GONZALEZ PALACIOS
19033,2015,PAN,C. FERNANDO ADAME DORIA
19033,2018,PAN,C. FERNANDO ADAME DORIA
19033,2021,PAN,LIC. SERGIO EDUARDO ELIZONDO GUZMAN
19034,1939,NA,C. ANTONIO RODRÍGUEZ LOZANO
19034,1941,NA,C. HONORATO GONZÁLEZ
19034,1943,NA,C. CRUZ GONZÁLEZ MARTÍNEZ
19034,1946,NA,C. NARCISO MOLINA
19034,1949,NA,C. JAIME ELIZONDO MARTÍNEZ
19034,1952,NA,C. JOSÉ A. MARTÍNEZ GUERRA
19034,1955,NA,C. ANTONIO MOLINA CASTAÑEDA
19034,1958,NA,C. AMBROSIO GONZÁLEZ HERNÁNDEZ
19034,1961,NA,C. JAIME ELIZONDO MARTÍNEZ
19034,1964,NA,C. VÍCTOR LOZANO MARTÍNEZ
19034,1967,NA,C. RIGOBERTO MARTÍNEZ MARTÍNEZ
19034,1970,NA,C. CRISTOBAL GARZA ESCAMILLA
19034,1972,NA,C. OSCAR SALDAÑA BARREDA
19034,1974,NA,C. RAYMUNDO RODRÍGUEZ MIRELES
19034,1976,NA,C. ALBEZA GONZÁLEZ DE RODRÍGUEZ
19034,1977,NA,C. VÍCTOR LOZANO MORENO
19034,1980,NA,C. JOSÉ SANTOS ROBLEDO
19034,1983,NA,C. MARÍA AMALIA GONZÁLEZ DE MARES
19034,1986,NA,C. ELEAZAR GONZÁLEZ MARTÍNEZ
19034,1992,PRI,PROFRA. MARIA AMALIA GONZALEZ GONZALEZ
19034,1994,PRI,C. MIGUEL GOMEZ ALVAREZ
19034,1995,PRI,PROFR. JOSE GONZALEZ BANDA
19034,1997,PRI,C. MARIA AMALIA GONZALEZ GONZALEZ
19034,2000,PAN,C. OSCAR RENE GONZALEZ MARTINEZ
19034,2003,CAC,C. MARIO ALBERTO GARZA LOZANO
19034,2006,AXM,C. HECTOR CANTU MARTINEZ
19034,2009,PAN,C. JOSE CRUZ GONZALEZ RODRIGUEZ
19034,2012,CPNL,C. JOSE SANTAMARIA GUTIERREZ
19034,2015,PRI,C. MARIO ALBERTO GARZA LOZANO
19034,2018,PVEM,C. JOSÉ SANTAMARÍA GUTIÉRREZ
19034,2021,PVEM,ING. JOSE SANTAMARINA GUTIERREZ
19035,1919,NA,C. PONCIANO LÓPEZ RAMOS
19035,1939,NA,C. CELERINO RAMOS BARRERA
19035,1941,NA,C. APOLONIO GARZA GARCÍA
19035,1943,NA,C. JUAN PABLO GUERRA
19035,1946,NA,C. COSME GONZÁLEZ RAMOS
19035,1949,NA,C. APOLONIO GARZA GARCÍA
19035,1952,NA,C. GUMERCINDO SALINAS GARZA
19035,1955,NA,C. GENARO TAMÉZ SALINAS
19035,1958,NA,C. VÍCTOR SALINAS GUAJARDO
19035,1961,NA,C. FORTUNATO SALINAS LÓPEZ
19035,1964,NA,C. GABRIEL RAMOS SALINAS
19035,1967,NA,C. GENARO TAMÉZ SALINAS
19035,1970,NA,C. GUMERCINDO SALINAS GARZA
19035,1972,NA,C. MACARIO DE LEÓN LÓPEZ
19035,1974,NA,C. GERMÁN GÓMEZ GUZMÁN
19035,1977,NA,C. MARÍA ESTHELA LÓPEZ HINOJOSA
19035,1980,NA,C. JUAN PABLO GUERRA LÓPEZ
19035,1983,NA,C. RAFAEL RAMOS LÓPEZ
19035,1986,NA,C. MARÍA DALILA SALINAS RIVERA
19035,1989,NA,C. RICARDO RAMOS LÓPEZ
19035,1992,PRI,C. PONCIANO LOPEZ RAMOS
19035,1994,PRI,LIC. RAUL GONZALEZ FLORES
19035,1997,PRI,C. PONCIANO LOPEZ RAMOS
19035,2000,PRI,C. JOSE CARLOS LOPEZ SALINAS
19035,2003,CAC,C. OMAR RAMOS GARCIA
19035,2006,AXM,C. PONCIANO LOPEZ RAMOS
19035,2009,PNA,C. ROSA ELVIA RAMOS GARCIA
19035,2012,CPNL,C. PONCIANO LOPEZ RAMOS
19035,2015,PNA,C. OMAR RAMOS GARCIA
19035,2018,PNA,C. OMAR RAMOS GARCÍA
19035,2021,COAL.,LIC. ORLANDO RAMOS GARCIA
19036,1919,NA,C. IGNACIO MÉNDEZ ROSALES
19036,1939,NA,C. JOSÉ MÉNDEZ ALFARO
19036,1941,NA,C. FRANCISCO ZAPATA
19036,1943,NA,C. PAZ MORALES
19036,1946,NA,C. PORFIRIO RÍOS GONZÁLEZ
19036,1949,NA,C. TOBIO EGUÍA ALVARADO
19036,1952,NA,C. LEOPOLDO ZAPATA ROMERO
19036,1955,NA,C. AMADO ESTRADA MENDOZA
19036,1958,NA,C. MELITÓN ALVARADO M.
19036,1961,NA,C. MAXIMINO ESTRADA R.
19036,1964,NA,C. ALFREDO GUARDIOLA L.
19036,1967,NA,C. PEDRO CASTILLEJA ZAPATA
19036,1972,NA,C. SEBASTIÁN DÍAZ SÁNCHEZ
19036,1974,NA,C. JOSÉ CORTÉS HERRERA
19036,1977,NA,C. VICENTE LOERA
19036,1980,NA,C. SEBASTIÁN DÍAZ SÁNCHEZ
19036,1983,NA,C. IGNACIO MÉNDEZ ROSALES
19036,1986,NA,C. AMADO ESTRADA MENDOZA
19036,1989,NA,C. OSCAR ZÚÑIGA QUIROZ
19036,1992,PRI,C. JOAQUIN PEÑA SALINAS
19036,1994,PRI,C. FRANCISCO BRIONES TORRES
19036,1997,PRI,C. IGNACIO MENDEZ ROSALES
19036,2000,PRI,C. JULIO ALVARADO GONZALEZ
19036,2003,CAC,C. RAMON ROBLES CASTILLEJA
19036,2006,AXM,C. CARLOS CORTEZ BRIONES
19036,2009,JXNL,C. JOSE NAGUEL VARGAS RODRIGUEZ
19036,2012,PAN,C. BENITO GONZALEZ MENDEZ
19036,2015,PRI,C. PEDRO CORTEZ BRIONES
19036,2018,C.I.,C. SANTANA MARTÍNEZ PEÑA
19036,2021,PAN,C. SANTANA MARTINEZ PEÑA
19037,1919,NA,C. CARLOS ARREDONDO SERRATO
19037,1943,NA,C. EULOGIO GONZÁLEZ SÁNCHEZ
19037,1946,NA,C. SANTIAGO GONZÁLEZ
19037,1949,NA,C. ELÍAS R. VILLARREAL
19037,1958,NA,C. RAÚL SALAS DE LA GARZA
19037,1961,NA,C. MANUEL M. DE LA GARZA SANTOS
19037,1965,NA,C. NARCISO ELIZONDO GALINDO
19037,1970,NA,C. VICTORIA GONZÁLEZ GUTIÉRREZ
19037,1972,NA,C. JOSÉ TREVIÑO MALDONADO
19037,1974,NA,C. CAYETANO MARTÍNEZ LIMÓN
19037,1977,NA,C. FRANCISCO PÉREZ LÓPEZ
19037,1980,NA,C. RENÉ G. DE LA GARZA LOZANO
19037,1983,NA,C. EUGENIO GARZA BERNAL
19037,1986,NA,C. RENÉ G. DE LA GARZA LOZANO
19037,1989,NA,C. SALVADOR SALAS DE LA GARZA
19037,1992,PRI,DR. JORGE LUIS DE LA GARZA LOZANO
19037,1994,PRI,C. JULIO VILLEGAS MARQUEZ
19037,1997,PT,C. JUAN ELIAS VILLARREAL GONZALEZ
19037,2000,PRI,C. JULIO VILLEGAS MARQUEZ
19037,2003,CAC,C. JUAN CARLOS PADILLA MARTINEZ
19037,2006,AXM,C. MARIANO SUAREZ GALVAN
19037,2009,JXNL,C. DAMASO AVELINO CARDENAS GUTIERREZ
19037,2012,CPNL,C. LIZETH LOZANO CANTU
19037,2015,PRI,C. DAMASO AVELINO CARDENAS GUTIERREZ
19037,2018,PRI,C. DÁMASO AVELINO CÁRDENAS GUTIÉRREZ
19037,2021,COAL.,LIC. EDGAR CANDELARIO MOLINA ELIZONDO
19038,1919,NA,C. GUILLERMO GARCÍA WELSH
19038,1939,NA,C. MIGUEL A. SALDÍVAR
19038,1941,NA,C. VALERIANO GARCÍA OCHOA
19038,1944,NA,C. ENRIQUE C. TREVIÑO
19038,1946,NA,C. CIRO R. CANTÚ
19038,1949,NA,C. JESÚS MARÍA FERNÁNDEZ
