CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,102,C01,56,113,12,14,3,4,17,41,8,11,0,,,279,16,295,537,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DCL102C01O.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,102,C02,56,112,13,3,6,4,14,50,6,15,3,,,282,12,294,537,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC102C02O526.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,103,B,80,102,16,9,10,5,12,35,6,7,11,,,293,9,302,563,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DCL103BO.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,103,C01,66,118,17,8,6,7,14,40,8,10,6,,,300,14,314,562,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC103C01O530.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,107,B,65,94,28,5,4,13,30,46,7,14,2,,,308,20,328,644,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC107BO532.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,107,C01,67,107,26,10,6,13,20,46,7,7,5,,,314,15,329,643,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DCL107C01O.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,108,B,63,113,13,12,16,8,19,46,10,13,1,,,314,29,343,727,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC108BO536.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,108,C01,55,119,11,14,24,7,12,30,8,14,5,,,299,11,310,727,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC108C01O538.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,108,C02,59,115,15,15,16,12,14,57,17,14,0,,,334,18,352,726,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC108C02O540.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,108,C03,63,144,14,11,18,3,13,35,7,7,5,,,320,11,331,726,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC108C03O542.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,109,B,57,152,21,15,15,7,10,44,5,11,3,,,340,12,352,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC109BO543.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,109,C01,68,130,11,4,20,7,10,26,4,13,6,,,299,7,306,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC109C01O545.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,109,C02,61,134,18,11,9,4,14,39,5,21,4,,,320,15,335,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC109C02O547.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,111,B,54,106,6,8,10,1,22,39,10,11,3,,,270,7,277,564,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC111BO550.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,111,C01,49,129,12,5,10,3,15,25,5,7,11,,,271,18,289,563,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC111C01O551.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,111,C02,47,121,11,11,9,5,16,36,6,6,3,,,271,11,282,563,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC111C02O553.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,B,60,106,20,9,7,6,22,52,5,8,4,,,299,10,309,663,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC112BO555.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C01,68,102,14,8,6,12,14,52,8,8,5,,,297,16,313,663,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC112C01O558.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C02,69,93,14,12,8,8,7,35,8,8,0,,,262,21,283,663,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC112C02O559.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C03,57,113,16,9,4,3,16,47,9,13,1,,,288,15,303,662,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC112C03O561.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C04,48,92,25,9,10,5,19,42,14,14,4,,,282,12,294,662,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC112C04O564.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,125,B,64,171,11,5,10,1,10,49,5,12,6,,,344,9,353,736,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC125BO566.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,125,C01,86,161,8,6,9,7,23,31,3,6,12,,,352,13,365,735,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC125C01O567.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,126,B,64,154,5,8,8,8,6,30,5,9,6,,,303,16,319,628,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC126BO569.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,126,C01,62,159,6,5,5,7,4,33,3,17,6,,,307,8,315,628,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC126C01O571.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,126,C02,62,166,7,6,5,5,13,26,5,5,7,,,307,12,319,627,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC126C02O573.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,127,B,53,131,4,6,5,6,13,26,4,9,10,,,267,13,280,502,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC127BO576.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,127,C01,56,123,11,5,7,4,18,32,9,8,0,,,273,10,283,501,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC127C01O578.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,128,B,34,93,6,0,0,0,0,4,2,7,7,,,153,7,160,219,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC128BO579.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,133,B,100,214,3,4,2,3,5,10,2,48,1,,,392,11,403,475,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC133BO581.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,134,B,41,144,3,0,1,1,5,12,2,3,0,,,212,1,213,275,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC134BO584.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,134,E01,6,60,1,2,1,1,2,0,0,1,3,,,77,1,78,125,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC134E01O586.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,135,B,69,197,5,3,1,3,15,7,1,8,4,,,313,8,321,399,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC135BO587.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,135,C01,97,195,4,0,4,0,6,3,1,7,0,,,317,8,325,398,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC135C01O589.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,136,B,51,69,1,0,0,3,13,6,0,3,1,,,147,1,148,179,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC136BO592.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,137,B,9,106,1,3,1,4,5,20,0,5,2,,,156,2,158,224,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC137BO593.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,138,B,118,183,3,6,2,1,16,6,1,12,8,,,356,14,370,474,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC138BO595.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,139,B,71,157,39,10,3,0,15,60,2,9,4,,,370,27,397,689,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC139BO597.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,139,C01,96,134,41,0,3,0,16,52,4,13,0,,,359,19,378,656,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC139C01O600.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,139,C02,102,135,66,9,5,3,18,52,0,0,0,,,390,25,415,656,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC139C02O602.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,139,C03,83,117,57,4,3,1,11,39,0,23,5,,,343,19,362,656,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC139C03O603.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,140,B,94,136,20,0,3,0,17,8,1,14,2,,,295,10,305,448,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC140BI605.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,140,C01,85,159,7,2,2,3,18,19,1,14,5,,,315,9,324,448,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DCL140C01O.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,141,B,106,146,10,0,2,1,22,11,0,7,3,,,308,4,312,446,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC141BO609.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,141,C01,101,138,5,3,0,0,24,16,0,11,5,,,303,4,307,445,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC141C01O610.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,142,B,80,209,34,4,1,2,33,11,1,41,8,,,424,20,444,624,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DCL142BO.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,142,C01,101,156,31,0,3,2,23,17,3,30,9,,,375,20,395,624,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC142C01O616.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,142,C02,97,202,32,2,4,3,21,9,1,24,4,,,399,12,411,623,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC142C02O617.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,142,C03,91,178,31,7,4,1,36,28,1,14,4,,,395,18,413,623,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC142C03O620.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,143,B,56,155,8,2,0,1,3,14,0,19,1,,,259,11,270,323,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC143BO621.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,144,B,24,68,3,3,1,4,25,19,0,9,1,,,157,1,158,213,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC144BO623.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,145,B,74,113,3,2,0,0,15,12,1,15,2,,,237,7,244,397,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC145BO625.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,145,C01,96,77,10,1,3,1,11,22,2,10,3,,,236,10,246,397,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC145C01O627.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,146,B,55,168,26,0,1,2,3,109,2,10,0,,,376,6,382,444,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC146BO629.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,B,76,87,14,9,7,17,41,57,7,12,3,,,330,15,345,737,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC17BO635.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C01,70,100,11,5,3,9,47,51,5,11,5,,,317,17,334,737,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC17C01O638.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C02,71,90,10,4,4,12,39,52,3,9,5,,,299,10,309,737,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC17C02O640.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C03,70,95,10,10,8,16,31,58,5,11,1,,,315,6,321,737,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC17C03O641.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C04,75,106,11,11,4,15,36,56,6,12,3,,,335,20,355,737,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC17C04O644.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C05,75,94,14,10,2,42,50,9,9,8,6,,,319,16,335,737,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC17C05O646.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,B,83,119,13,16,5,10,40,38,9,7,135,,,475,19,494,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC81BO647.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C01,80,128,18,0,7,10,31,52,14,9,0,,,349,10,359,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC81C01O650.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C02,69,112,13,12,7,9,26,40,5,17,5,,,315,9,324,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC81C02O651.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C03,80,100,10,13,13,8,29,48,9,18,0,,,328,17,345,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC81C03O653.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C04,82,107,16,14,8,10,31,54,9,20,1,,,352,17,369,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC81C04O656.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C05,78,137,12,0,6,10,28,45,6,13,0,,,335,18,353,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC81C05O658.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C06,73,97,11,11,6,8,42,56,11,9,9,,,333,11,344,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC81C06O660.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C07,74,90,11,10,5,8,28,65,10,13,5,,,319,9,328,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC81C07O661.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01,69,104,8,11,4,11,46,51,9,9,2,,,324,16,340,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC81E01O664.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C01,68,93,8,13,9,16,40,72,6,19,3,,,347,6,353,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC81E01C01O665.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C02,71,88,17,7,6,8,41,43,12,14,3,,,310,18,328,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC81E01C02O667.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C03,64,98,13,9,1,6,51,46,2,18,3,,,311,7,318,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC81E01C03O669.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C04,61,99,10,0,4,8,32,66,12,12,99,,,403,8,411,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC81E01C04O671.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C05,73,81,8,12,10,13,56,50,12,9,2,,,326,16,342,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC81E01C05O673.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C06,73,73,15,7,9,45,10,56,14,9,6,,,317,8,325,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DCL81E01C06O.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C07,70,105,6,13,4,7,48,50,7,12,3,,,325,13,338,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC81E01C07O677.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,118,B,111,117,7,6,1,7,15,8,3,15,16,,,306,20,326,430,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC118BO680.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,118,C01,119,123,6,8,4,6,11,5,2,9,5,,,298,13,311,429,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC118C01O681.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,119,B,65,175,15,0,0,1,0,6,3,24,0,,,289,14,303,362,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC119BO683.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,120,B,104,242,82,7,8,6,18,6,4,37,11,,,525,31,556,735,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC120BO686.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,121,B,49,126,6,11,3,3,19,34,3,31,4,,,289,17,306,416,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC121BO690.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,121,C01,75,106,0,11,2,3,7,21,2,51,0,,,278,20,298,415,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC121C01O688.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,122,B,52,126,11,8,4,8,38,23,3,10,3,,,286,9,295,465,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC122BO691.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,122,C01,29,133,13,8,6,3,37,29,8,9,3,,,278,12,290,465,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC122C01O693.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,123,B,210,225,9,6,3,13,14,16,1,5,8,,,510,23,533,715,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC123BO695.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,124,B,106,149,3,3,0,11,7,13,5,11,11,,,319,8,327,457,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC124BO698.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,124,C01,138,138,12,4,0,17,8,7,2,5,7,,,338,10,348,456,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC124C01O700.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,124,E01,66,74,8,8,1,7,18,45,7,20,3,,,257,11,268,659,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC124E01O702.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,124,E01C01,68,70,11,9,2,10,17,42,5,14,2,,,250,15,265,658,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DCL124E01C01O.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,124,E01C02,70,83,8,10,3,4,30,40,5,10,93,,,356,11,367,658,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC124E01C02O706.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,129,B,206,254,18,0,0,10,11,20,2,5,0,,,526,10,536,691,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC129BO707.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,129,C01,247,216,9,0,3,6,10,10,3,8,0,,,512,17,529,690,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC129C01O709.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,130,B,105,93,4,2,4,0,29,28,5,1,4,,,275,6,281,397,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DCL130BO.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,131,B,101,74,0,2,0,3,10,4,1,4,0,,,199,4,203,236,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC131BO713.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,132,B,54,50,3,0,0,6,9,14,0,8,1,,,145,9,154,187,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DCL132BO.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,440,B,251,245,9,12,3,0,12,9,1,6,27,,,575,7,582,697,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC440BO718.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,440,C01,259,236,2,13,2,1,17,16,0,0,24,,,570,11,581,696,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC440C01I719.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,441,B,159,235,0,2,2,0,16,8,0,7,9,,,438,2,440,505,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC441BO722.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,441,C01,160,217,2,2,1,1,14,14,1,5,21,,,438,8,446,505,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC441C01O723.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,441,C02,166,198,2,2,0,1,12,9,0,2,29,,,421,11,432,504,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC441C02O726.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,442,B,153,208,1,7,1,0,9,10,0,4,22,,,415,10,425,509,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC442BO728.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,442,C01,183,203,0,9,1,2,6,4,3,1,16,,,428,2,430,509,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC442C01O729.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,442,C02,174,187,1,2,1,1,18,12,0,0,24,,,420,8,428,508,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC442C02I731.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,443,B,263,320,5,11,0,1,20,17,1,7,35,,,680,9,689,847,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC443BO733.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,443,C01,193,301,3,4,1,2,19,19,0,5,49,,,596,19,615,750,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC443C01O735.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,444,B,70,64,1,1,0,0,4,0,0,0,5,,,145,1,146,161,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DCL444BO.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,445,B,138,137,5,2,3,1,42,23,3,2,7,,,363,9,372,443,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DCL445BO.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,445,C01,124,167,3,2,3,0,34,13,3,1,13,,,363,15,378,443,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC445C01O741.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,447,B,168,162,2,0,0,2,12,5,1,0,0,,,352,3,355,380,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC447BO743.JPG
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,216,B,123,71,15,0,3,2,9,33,4,3,0,,,263,4,267,466,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC216BO750.JPG
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,216,C01,106,59,10,1,14,2,4,34,7,6,0,,,243,8,251,465,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC216C01O752.JPG
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,216,S01,6,8,3,0,0,0,1,1,0,1,0,,,20,1,21,,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC216S01O19.JPG
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,217,B,131,80,29,2,11,2,7,37,8,5,1,,,313,10,323,628,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/DEC217BO754.JPG
