uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
25001,1989,PRI,RAMON IGNACIO RODRIGO CASTRO,PAN,,0.6633506004
25001,1992,PRI,FEDERICO CAREAGA W.,PAN,,0.2128400072
25001,1995,PAN,FRANCISCO SALVADOR LOPEZ BRITO,PRI,,0.0801820051
25001,1998,PRI,ESTEBAN VALENZUELA GARCIA,PAN,,0.1048338809
25001,2001,PRI,MARIO LOPEZ VALDEZ,PAN_PRD_PT_PVEM,,0.207781654
25001,2004,PRI,POLICARPIO INFANTE FIERRO,PAN,,0.4345870952
25001,2007,PRI_PNA,ESTEBAN VALENZUELA GARCIA,PAN,,0.2030120596
25001,2010,PAN_PRD_PT_CONVE,ZENEN XOCHICHUA ENCISO,PRI_PVEM_PNA,,0.431554899
25001,2013,PRI_PVEM_PNA,ARTURO DUARTE GARCIA,PAN_PRD_PT,,0.1495576911
25001,2016,PRI,ALVARO RUELAS ECHAVE,PAN,,0.0174931716
25001,2018,PT_MORENA_PES,MANUEL GUILLERMO CHAPMAN MORENO,PRI_PVEM_PNA,ALVARO RUELAS ECHAVE,0.1527689137
25001,2021,PAS_MORENA,GERARDO OCTAVIO VARGAS LANDEROS,PT,,0.0382255542
25002,1989,PRI,?,PRD,,0.5362464423
25002,1992,PRI,?,PAN,,0.5021894904
25002,1995,PRD,?,PRI,,0.0978467702
25002,1998,PRI,AURELIO FAUSTO CHAIDEZ CHAVARIN,PRD,,0.0435709651
25002,2001,PRI,JOSE CUAUHTEMOC CASTRO REAL,PAN_PRD_PVEM,,0.1091999214
25002,2004,PRI,JOSE MANUEL VALENZUELA LOPEZ,PAN,,0.4214009367
25002,2007,PRI_PNA,MELQUIADES ARTURO CAMACHO C.,PAN,,0.2606136627
25002,2010,PAN_PRD_PT_CONVE,JOSE MANUEL VALENZUELA LOPEZ,PRI_PVEM_PNA,,0.1060562748
25002,2013,PAN_PRD_PT,JOSE ANGEL CASTRO ROJO,PRI_PVEM_PNA,,0.0059572364
25002,2016,MC_PAS,JOSE MANUEL VALENZUELA LOPEZ,PRI,,0.1826060711
25002,2018,PRI_PVEM_PNA,AGLAEE MONTOYA MARTINEZ,PAN_PRD_MC_PAS,ALBERTO RIVERA CAMACHO,0.0344395995
25002,2021,PAS_MORENA,MIGUEL ANGEL ANGULO ACOSTA,PRI,AGLAEE MONTOYA MARTINEZ,0.3666721841
25003,1989,PRI,?,PAN,,0.9570021413
25003,1992,PRI,HUMBERTO VALENZUELA,PAN,,0.8325353524
25003,1995,PRI,GUILLERMO MONZON MENDIVIL,PAN,,0.6435292815
25003,1998,PRI,JOSE DE JESUS CARO MEDINA,PAN,,0.6910923718
25003,2001,PRI,WILFREDO ACOSTA ROCHIN,PAN_PRD_PVEM,,0.4929618484
25003,2004,PRI,MARIA LORENA PEREZ OLIVAS,PAN,,0.4672734574
25003,2007,PRI_PNA,ANTONIO LOPEZ GARCIA,PAN,,0.5583558356
25003,2010,PRI_PVEM_PNA,MARTIN MEZA ORTIZ,PAN_PRD_PT_CONVE,,0.3362146294
25003,2013,PRI_PVEM_PNA,ANGEL ROBLES BAÑUELOS,PAN_PRD_PT,,0.1289168414
25003,2016,PRI_PNA,MARIA LORENA PEREZ OLIVAS,PRD,,0.2782886534
25003,2018,PRI_PVEM_PNA,MARIA LORENA PEREZ OLIVAS,PAN_PRD_MC_PAS,ALBERTICO MEDINA SERRANO,0.0693180122
25003,2021,PAS_MORENA,JOSE PAZ LOPEZ ELENES,PAN_PRI_PRD,,0.0773269332
25004,1989,PRI,EDUARDO VIZCARRA SANCHEZ,PAN,,0.6447045497
25004,1992,PRI,MANUEL SALAZAR RAMIREZ,PAN,,0.1740901684
25004,1995,PRI,JOSE LUIS MENDOZA TISNADO,PAN,,0.0334759358
25004,1998,PAN,RAFAEL VIZCARRA TIRADO,PRI,,0.044865091
25004,2001,PRI,MARIA DEL CARMEN ARIAS RODRIGUEZ,PAN_PVEM,,0.2299635701
25004,2004,PAN,SEBASTIAN ZAMUDIO GUZMAN,PRI,,0.0114589912
25004,2007,PRI_PNA,RAUL DIAZ BERNAL,PAN,,0.2027374533
25004,2010,PRI_PVEM_PNA,JOSSE ELIGIO MEDINA RIOS,PAN_PRD_PT_CONVE,,0.0563982886
25004,2013,PAN_PRD_PT,ALFREDO VISCARRA DIAZ,PRI_PVEM_PNA,,0.0678032275
25004,2016,PRI,JOSE FELIPE GARZON LOPEZ,MC_PAS,,0.4161463753
25004,2018,PRI_PVEM_PNA,JOSE FELIPE GARZON LOPEZ,PAN_PRD_MC_PAS,EYLEEN ABBYGAIL GARZON GONZALEZ,0.1595492774
25004,2021,PAS_MORENA,RAUL DIAZ BERNAL,PRD,,0.5612077789
25005,1989,PRI,CENOBIO AGUIRRE PEREZ,PAN,,0.8265023887
25005,1992,PRI,MARTIN ALONSO HEREDIA L.,PAN,,0.293649173
25005,1995,PRI,JESUS CARRILLO ARREDONDO,PAN,,0.147382654
25005,1998,PRI,JESUS HERNANDO VERDUGO SICARIOS,PAN,,0.3413324383
25005,2001,PRI,RAFAEL SANCHEZ MOLINA,PAN_PRD_PVEM,,0.2899227302
25005,2004,PRI,FRANCISCA ELENA CORRALES CORRALES,PAN,,0.3653718459
25005,2007,PRI_PNA,JUAN JOSE MARTINEZ MENDOZA,PAN,,0.2716188031
25005,2010,PRI_PVEM_PNA,MARIO CUAUHTEMOC PADILLA BARRAZA,PAN_PRD_PT_CONVE,,0.037111334
25005,2013,PRI_PVEM_PNA,SAMUEL LIZARRAGA VALVERDE,PAN_PRD_PT,,0.1764228131
25005,2016,MC_PAS,CARLA URSULA CORRALES CORRALES,PRI_PNA,,0.2295439949
25005,2018,PRI_PVEM_PNA,GRISELDA QUINTANA GARCIA,PAN_PRD_MC_PAS,CARLA URSULA CORRALES CORRALES,0.0299625468
25005,2021,PAS_MORENA,CARLA URSULA CORRALES CORRALES,PRI,,0.2636778116
25006,1989,PRI,LAURO DIAZ CASTRO,PAN,,0.0342802253
25006,1992,PRI,HUMBERTO GOMEZ CAMPAÑA,PAN,,0.1673880856
25006,1995,PAN,SADOL OSORIO SALCIDO,PRI,,0.0965745491
