CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PVEM,NVA_ALIANZA,PRD,PT,PCP,MC,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRD_PT_PCP,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,794,C01,65,51,11,9,81,7,2,11,2,6,2,0,6,0,253,16,269,566,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,794,C02,59,48,4,4,80,9,2,10,13,3,5,2,6,1,246,9,255,566,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,794,C03,63,46,10,9,80,12,4,6,13,2,3,0,0,0,248,11,259,566,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,795,B,64,44,15,8,66,4,5,15,11,1,3,2,7,1,246,11,257,591,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,795,C01,64,41,6,3,68,6,2,13,8,1,4,0,0,8,224,12,236,591,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,795,C02,45,58,7,6,81,10,2,16,6,1,4,5,5,0,246,15,261,591,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,795,C03,56,44,9,3,75,6,4,10,12,0,9,11,0,1,240,19,259,590,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,796,B,91,43,12,7,92,10,3,18,13,1,7,3,4,2,306,15,321,621,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,796,C01,97,52,4,6,90,4,0,18,12,2,8,2,10,2,307,16,323,621,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,796,C02,86,55,7,8,75,5,4,15,13,1,4,5,8,2,288,8,296,621,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,796,C03,77,61,12,6,91,6,4,15,15,1,9,3,9,2,311,10,321,620,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,797,B,65,43,14,5,82,8,6,10,14,1,3,0,0,0,251,17,268,629,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,797,C01,62,63,14,4,97,6,2,12,13,1,5,16,7,0,302,14,316,629,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,797,C02,56,64,11,4,83,3,5,13,4,2,3,3,13,0,264,7,271,628,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,798,B,75,67,13,2,57,6,2,19,14,1,9,4,8,4,281,13,294,560,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,798,C01,81,62,5,5,62,7,4,17,16,3,5,2,7,4,280,10,290,559,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,799,B,43,50,6,5,49,7,1,6,10,1,1,2,3,0,184,9,193,396,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,799,C01,50,55,7,3,34,9,1,10,8,0,5,4,2,1,189,5,194,396,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,800,B,101,86,5,7,84,5,5,13,20,2,5,3,10,4,350,9,359,630,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,800,C01,91,88,7,5,83,5,2,8,10,8,5,6,4,4,326,20,346,629,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,801,B,90,101,12,8,58,8,4,18,11,2,6,10,11,0,339,22,361,630,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,801,C01,124,63,14,7,71,14,8,14,10,1,5,8,5,3,347,8,355,629,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,802,B,81,79,7,10,61,9,6,19,7,3,8,0,5,5,300,11,311,620,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,802,C01,102,74,18,11,57,7,0,18,15,0,7,2,2,3,316,13,329,619,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,803,B,137,84,7,5,44,4,5,25,20,3,9,5,5,9,362,20,382,638,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,803,C01,127,94,8,0,68,13,1,24,13,1,6,4,6,3,368,16,384,638,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,803,C02,100,73,5,5,61,10,4,21,25,1,6,6,5,7,329,17,346,638,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,803,C03,92,101,0,0,85,0,0,29,17,3,4,0,0,7,338,20,358,637,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,804,B,106,86,9,11,77,4,0,28,18,6,9,1,7,6,368,24,392,706,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,805,B,90,74,9,7,90,6,1,13,11,1,4,5,10,3,324,14,338,676,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,805,C01,60,75,13,6,73,12,1,20,11,2,8,3,5,4,293,21,314,676,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,805,C02,93,81,4,1,83,11,3,23,3,6,7,4,10,1,330,13,343,676,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,805,C03,74,68,8,2,82,12,5,20,17,1,9,4,5,1,308,12,320,676,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,805,C04,92,71,12,6,77,10,2,20,14,2,10,6,11,0,333,17,350,675,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,805,C05,77,61,15,5,77,2,5,14,13,2,9,0,0,1,281,4,285,675,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,805,C06,85,67,14,6,75,5,5,15,12,3,6,0,0,0,293,18,311,675,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,805,C07,68,62,7,1,99,9,3,15,14,2,4,0,0,0,284,16,300,675,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,805,C08,102,58,11,4,90,12,1,17,6,0,8,4,9,4,326,17,343,675,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,805,C09,87,52,9,11,84,5,3,19,14,1,6,2,7,7,307,11,318,675,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,806,B,86,77,8,5,38,9,3,16,20,0,3,4,4,5,278,14,292,471,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,806,C01,75,69,0,8,46,10,1,8,13,2,6,6,2,5,251,11,262,470,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,807,B,102,68,2,5,44,9,2,15,11,3,8,10,1,4,284,10,294,511,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,807,C01,88,57,3,4,48,3,1,19,24,1,6,0,0,2,256,17,273,510,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,808,B,63,70,7,4,105,16,3,15,11,2,2,7,10,2,317,14,331,668,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,808,C01,66,66,10,3,100,13,5,12,10,4,5,0,0,0,294,19,313,667,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,808,C02,67,67,9,4,106,8,9,9,9,0,3,10,12,4,317,18,335,667,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,811,B,127,113,14,11,75,13,4,16,20,7,5,5,2,6,418,8,426,739,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,812,B,127,121,7,2,53,6,6,19,23,5,7,7,1,7,391,20,411,720,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,812,C01,157,99,7,11,60,7,1,21,16,4,6,7,5,3,404,15,419,720,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,813,B,90,77,8,11,58,8,0,29,22,2,9,8,5,3,330,15,345,617,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,813,C01,101,78,5,6,58,6,5,20,27,2,2,0,0,10,320,19,339,616,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,814,B,61,65,8,4,50,5,2,15,8,4,8,5,10,3,248,9,257,525,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,814,C01,63,68,4,11,64,7,2,14,8,1,7,5,8,3,265,13,278,524,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,815,B,63,61,10,3,64,2,2,10,9,2,7,0,0,1,234,11,245,497,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,815,C01,46,61,9,8,54,4,6,12,15,1,4,2,10,2,234,10,244,497,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,816,B,77,75,3,3,70,9,2,23,16,1,3,2,2,2,288,15,303,561,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,816,C01,65,63,11,6,72,14,3,10,8,2,8,0,0,2,264,22,286,561,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,816,C02,81,50,4,3,87,7,7,12,11,4,8,6,3,6,289,15,304,561,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,817,B,105,75,8,6,39,3,1,20,24,5,6,5,6,5,308,25,333,563,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,817,C01,95,74,8,8,44,8,3,16,19,2,4,1,9,3,294,9,303,562,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,818,B,139,91,12,9,36,8,4,24,25,3,7,3,4,3,368,16,384,657,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,819,B,76,91,7,6,29,8,0,16,14,3,5,4,0,3,262,10,272,453,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,819,C01,74,73,10,4,27,5,5,19,10,2,3,4,0,0,236,15,251,452,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,820,B,134,92,13,9,65,7,5,17,9,5,13,9,7,4,389,16,405,747,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,821,B,84,63,7,3,71,11,1,18,20,2,4,3,3,7,297,7,304,636,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,821,C01,81,81,18,9,79,10,10,18,14,3,5,6,8,4,346,14,360,635,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,821,C02,93,77,11,3,68,6,6,18,21,2,8,3,8,5,329,10,339,635,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,821,C03,96,58,10,5,87,6,1,13,21,0,4,8,7,5,321,14,335,635,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,821,S01,79,60,8,9,41,8,1,19,13,3,2,8,11,0,262,5,267,750,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1076,B,161,124,9,1,20,0,1,5,1,4,0,6,0,0,332,11,343,501,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1077,B,133,105,10,3,19,1,0,2,2,3,0,0,0,0,278,15,293,546,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1078,B,32,46,2,1,4,1,0,0,1,0,0,0,0,0,87,0,87,177,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1079,B,75,12,12,1,20,0,3,0,0,0,0,0,1,0,124,13,137,379,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1080,B,31,59,0,0,8,0,0,0,0,0,0,0,0,0,98,4,102,148,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1081,B,69,45,0,0,9,2,0,4,0,0,1,0,0,0,130,2,132,214,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1082,B,54,42,6,2,25,0,0,0,1,0,0,3,0,0,133,5,138,266,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1083,B,21,22,0,0,9,0,0,2,0,1,0,2,0,0,57,3,60,157,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1084,B,24,37,2,0,7,2,0,0,0,0,0,4,0,0,76,2,78,279,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1085,B,44,73,5,1,13,0,0,0,0,0,0,0,0,0,136,5,141,240,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1086,B,130,0,105,0,0,20,0,0,2,1,0,0,0,0,258,7,265,452,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1086,C01,107,97,0,0,11,2,2,1,0,7,0,0,0,0,227,14,241,452,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1087,B,38,40,2,1,51,1,0,1,1,0,0,0,0,1,136,10,146,245,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1088,B,152,94,5,2,96,4,0,3,0,0,0,7,3,0,366,8,374,551,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1089,B,56,70,3,0,61,1,0,1,1,4,1,0,0,0,198,6,204,342,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1090,B,69,100,6,1,39,2,0,1,3,0,2,16,2,0,241,7,248,425,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1091,B,6,43,2,1,48,1,0,0,0,0,0,1,2,0,104,4,108,243,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1092,B,49,141,8,4,58,3,0,0,0,0,1,0,0,0,264,14,278,568,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1093,B,85,117,4,0,101,6,0,2,1,0,0,0,0,0,316,5,321,559,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1094,B,8,41,1,0,5,0,1,2,0,0,0,4,1,1,64,3,67,120,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1095,B,57,2,1,0,2,1,0,0,0,0,0,0,0,0,63,1,64,146,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1096,B,171,73,0,3,10,6,1,1,0,0,1,5,0,0,271,24,295,691,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1097,B,126,52,6,3,26,0,0,0,1,4,0,0,0,0,218,10,228,573,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1098,B,40,11,3,1,1,0,0,0,0,0,0,0,0,0,56,2,58,160,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1099,B,32,9,2,4,12,1,1,1,0,0,1,2,0,0,65,2,67,132,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1100,B,52,39,7,1,63,10,1,3,5,1,0,0,0,0,182,9,191,495,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1100,C01,55,49,3,3,51,5,4,2,2,1,1,5,4,0,185,13,198,495,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1101,B,19,16,3,2,126,5,9,11,0,0,0,1,2,0,194,18,212,491,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1101,C01,37,29,8,4,124,6,4,4,1,4,0,1,1,0,223,11,234,491,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1102,B,41,17,0,0,39,1,0,3,0,0,0,3,3,0,107,3,110,225,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1103,B,25,35,0,0,114,0,0,4,6,1,1,0,0,0,186,5,191,423,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1103,C01,42,23,7,3,66,8,4,13,3,0,0,1,5,0,175,12,187,422,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1104,B,49,60,2,3,66,7,4,2,2,0,0,3,11,0,209,11,220,535,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1104,C01,13,81,0,0,88,0,0,5,0,0,0,0,0,0,187,0,187,534,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1105,B,19,32,10,1,73,10,1,4,5,1,1,1,8,0,166,9,175,378,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1105,C01,25,23,8,1,72,3,5,8,8,0,2,0,7,1,163,5,168,377,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1106,B,162,85,3,5,28,8,2,21,7,1,0,5,2,6,335,9,344,626,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1106,C01,134,37,5,5,30,8,3,8,17,4,1,3,1,4,260,13,273,625,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1106,C02,152,84,5,8,38,4,2,17,11,2,3,5,3,6,340,14,354,625,,,,
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1106,C03,163,69,6,5,33,10,2,15,26,0,6,2,7,7,351,17,368,625,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,838,B,69,46,7,8,73,5,1,24,10,3,1,1,4,0,252,18,270,500,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,838,C01,54,51,8,7,83,5,1,6,4,3,6,2,2,4,236,15,251,500,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,839,B,113,74,12,8,115,11,4,23,14,3,10,0,0,5,392,17,409,682,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,839,C01,131,69,9,11,93,7,2,18,13,4,13,0,0,1,371,12,383,681,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,840,B,70,35,10,3,101,8,1,11,13,2,4,3,4,1,266,11,277,534,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,840,C01,77,48,5,4,95,9,7,13,9,3,5,1,12,0,288,12,300,534,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,841,B,48,46,6,5,61,1,4,10,10,3,3,0,0,0,197,9,206,410,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,841,C01,52,42,7,4,50,4,2,6,7,6,0,1,5,2,188,12,200,409,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,849,B,61,55,6,11,65,2,5,9,11,4,4,3,4,0,240,11,251,487,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,849,C01,65,55,8,6,69,5,5,6,5,1,2,0,0,2,229,9,238,487,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,850,B,47,51,6,4,54,4,1,16,6,1,1,8,8,2,209,4,213,382,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,850,C01,47,50,6,1,65,2,1,4,6,0,3,5,6,0,196,11,207,382,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,851,B,105,82,7,5,82,8,0,20,30,2,3,13,8,6,371,25,396,691,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,851,C01,111,65,8,5,85,10,5,18,22,3,7,2,16,0,357,22,379,690,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,852,B,47,57,10,5,65,2,2,12,7,1,4,0,0,2,214,14,228,391,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,852,C01,48,37,5,7,70,2,4,9,7,3,3,5,3,5,208,18,226,390,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,853,B,59,29,3,4,58,4,3,11,4,4,1,0,0,2,182,8,190,405,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,854,B,62,45,10,0,40,6,7,10,3,1,7,8,4,3,206,14,220,454,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,854,C01,58,40,6,1,47,5,6,10,11,1,2,2,5,2,196,10,206,454,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,855,B,62,54,7,1,85,6,1,17,15,2,5,0,0,3,258,8,266,578,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,856,B,51,41,6,5,58,4,1,9,12,4,2,5,9,0,207,12,219,498,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,856,C01,44,51,9,4,75,2,5,4,11,3,3,0,0,2,213,16,229,498,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,863,B,82,73,9,7,75,4,3,11,16,6,6,0,0,1,293,14,307,549,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,863,C01,88,64,12,7,70,4,1,15,15,1,7,0,0,6,290,12,302,549,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,863,C02,94,48,12,6,84,10,5,17,21,3,5,0,6,3,314,13,327,549,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,864,B,41,44,7,4,33,5,0,6,9,0,3,4,5,0,161,9,170,443,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,873,B,28,25,5,3,26,5,0,3,10,2,3,0,4,1,115,4,119,302,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,874,B,75,56,9,7,71,8,2,14,12,0,4,0,0,0,258,9,267,528,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,875,B,101,67,16,5,115,7,2,20,13,4,11,0,0,4,365,16,381,684,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,876,B,52,33,5,6,54,2,3,13,16,3,6,6,4,1,204,7,211,403,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,876,C01,59,36,10,7,58,4,1,9,13,3,4,2,6,0,212,10,222,403,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,877,B,111,80,7,11,99,12,1,18,17,4,7,3,13,2,385,23,408,707,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,877,C01,118,90,11,13,95,12,9,21,18,1,8,6,14,3,419,29,448,707,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,878,B,54,44,10,3,58,2,5,22,16,0,6,2,1,6,229,9,238,481,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,878,C01,69,63,13,2,54,4,2,12,2,1,4,0,0,5,231,11,242,481,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,879,B,56,57,10,9,80,4,1,7,5,4,3,0,4,4,244,6,250,413,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,879,C01,70,48,3,3,55,5,4,15,17,3,2,4,3,4,236,6,242,413,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,880,B,58,67,0,0,53,0,0,9,12,0,2,0,0,4,205,4,209,496,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,894,B,15,23,2,2,13,1,0,7,7,0,2,2,2,3,79,2,81,176,,,,
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,895,B,54,27,12,2,55,7,2,13,3,1,6,1,7,0,190,8,198,435,,,,
