CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,31,YUCATAN,4,MERIDA,50,MERIDA,260,C,2,0,C02,185,112,7,6,5,3,0,99,12,2,0,1,0,0,4,1,0,0,67,504,0,15,519,716,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,267,B,1,0,B,263,114,3,2,4,5,2,51,2,0,0,3,0,0,0,1,0,0,62,512,0,12,524,685,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,267,C,1,0,C01,252,83,2,7,1,7,4,70,3,4,0,4,0,0,2,0,0,0,78,517,0,8,525,684,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,267,C,2,0,C02,236,111,3,5,1,10,1,59,4,10,0,0,0,0,0,0,0,0,75,515,0,10,525,684,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,268,B,1,0,B,159,97,6,4,9,3,3,77,0,1,0,1,0,0,0,0,0,0,63,423,0,10,433,607,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,268,C,1,0,C01,176,91,5,7,1,9,3,80,1,4,0,3,0,0,1,0,0,0,49,430,1,12,443,607,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,270,B,1,0,B,117,85,4,5,2,3,2,111,2,4,0,1,0,0,2,1,0,1,51,391,0,13,404,562,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,270,C,1,0,C01,124,100,3,7,2,3,4,89,5,2,0,2,0,0,2,0,0,0,63,406,0,13,419,562,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,270,C,2,0,C02,140,79,1,4,5,4,4,109,3,6,0,3,0,0,2,3,0,0,60,423,0,8,431,562,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,271,B,1,0,B,171,151,4,8,7,5,8,84,4,3,0,3,0,0,3,0,0,1,56,508,1,11,520,736,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,271,C,1,0,C01,159,161,4,9,5,8,4,110,5,0,0,3,0,0,1,1,0,1,54,525,0,12,537,735,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,272,B,1,0,B,203,120,0,7,0,8,3,38,1,1,0,5,0,0,2,0,0,0,61,449,0,10,459,574,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,272,C,1,0,C01,245,102,5,6,1,1,3,38,2,1,0,0,0,0,0,0,0,0,47,451,0,6,457,573,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,273,B,1,0,B,146,67,3,2,2,5,3,34,1,1,0,0,0,0,1,0,0,0,41,306,0,6,312,413,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,273,C,1,0,C01,137,74,2,1,3,1,3,36,6,1,0,2,0,0,0,1,0,0,44,311,0,4,315,412,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,274,B,1,0,B,243,152,7,6,2,6,2,48,0,1,0,2,0,0,0,0,0,0,50,519,0,14,533,655,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,274,C,1,0,C01,269,105,1,8,0,7,2,38,1,1,0,1,0,0,1,0,0,0,74,508,0,10,518,655,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,284,B,1,0,B,288,149,3,3,1,10,1,49,5,6,0,3,0,0,0,0,0,0,59,577,0,7,584,731,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,285,B,1,0,B,139,113,3,7,7,8,2,87,3,2,0,5,0,0,2,0,0,0,34,412,0,9,421,607,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,285,C,1,0,C01,136,116,4,4,7,4,0,77,1,2,0,4,0,0,4,0,0,0,46,405,0,11,416,606,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,286,B,1,0,B,128,101,3,3,3,5,1,77,2,0,0,0,0,0,0,0,0,0,53,376,0,6,382,538,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,286,C,1,0,C01,150,83,1,7,4,3,4,65,2,2,0,2,0,0,2,0,0,0,55,380,0,9,389,537,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,287,B,1,0,B,203,132,8,8,5,11,0,84,2,2,0,2,0,0,5,1,0,0,83,546,0,18,564,728,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,287,C,1,0,C01,219,136,5,7,5,7,2,67,8,5,0,2,0,0,2,0,0,0,64,529,1,12,542,727,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,288,B,1,0,B,171,101,3,13,4,7,3,93,5,2,0,0,0,0,0,1,0,0,70,473,0,7,480,669,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,288,C,1,0,C01,166,92,5,2,3,10,6,94,9,0,0,2,0,0,1,0,0,0,83,473,0,4,477,669,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,288,C,2,0,C02,161,87,4,3,2,7,6,93,7,4,0,3,0,0,0,0,0,0,95,472,0,10,482,669,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,288,C,3,0,C03,174,88,3,8,4,6,1,95,8,0,0,2,0,0,3,0,0,1,83,476,0,9,485,669,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,288,C,4,0,C04,165,91,5,12,4,8,6,88,7,1,0,0,0,0,4,1,0,0,74,466,0,18,484,668,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,289,B,1,0,B,145,121,3,10,12,3,2,137,11,1,0,8,0,0,1,1,0,0,59,514,0,18,532,733,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,289,C,1,0,C01,131,119,1,14,5,8,5,129,8,4,0,3,0,0,2,0,0,1,66,496,0,16,512,733,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,289,C,2,0,C02,108,120,1,4,8,4,2,146,6,1,0,1,0,0,3,1,0,0,54,459,2,19,480,733,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,289,C,3,0,C03,154,117,4,6,6,7,6,134,3,0,0,8,0,0,4,3,0,1,64,517,0,2,519,732,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,289,C,4,0,C04,129,125,5,15,6,6,2,131,2,1,0,6,0,0,0,0,0,0,90,518,0,15,533,732,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,290,B,1,0,B,123,93,5,8,8,2,5,70,9,0,0,1,0,0,3,0,0,0,39,366,0,9,375,517,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,290,C,1,0,C01,112,86,1,8,1,9,6,91,2,1,0,3,0,0,3,1,0,0,55,379,0,9,388,517,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,291,B,1,0,B,154,129,4,6,5,5,6,106,2,0,0,2,0,0,0,0,0,0,86,505,0,11,516,659,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,291,C,1,0,C01,182,106,6,4,3,3,3,86,7,1,0,2,0,0,0,1,0,0,102,506,0,10,516,659,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,291,C,2,0,C02,202,101,3,2,7,8,2,85,3,2,0,0,0,0,1,0,0,0,100,516,0,9,525,659,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,292,B,1,0,B,196,117,7,5,5,10,4,97,2,1,0,3,0,0,1,1,0,0,73,522,0,8,530,712,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,292,C,1,0,C01,202,125,8,8,4,8,3,96,4,1,0,3,0,0,3,0,0,0,75,540,0,16,556,712,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,293,B,1,0,B,141,68,1,10,8,5,2,78,3,7,0,3,0,0,2,0,0,0,46,374,0,7,381,499,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,293,C,1,0,C01,142,64,1,6,0,5,2,77,3,3,0,0,0,0,1,0,0,0,55,359,1,3,363,498,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,294,B,1,0,B,159,86,6,6,2,6,2,87,4,3,0,4,0,0,3,1,0,1,27,397,0,8,405,542,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,294,C,1,0,C01,139,94,7,4,2,8,5,73,2,0,0,3,0,0,1,0,0,0,28,366,0,17,383,542,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,295,B,1,0,B,159,79,5,6,1,8,4,51,3,1,0,4,0,0,0,0,0,0,51,372,0,7,379,501,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,295,C,1,0,C01,144,78,4,5,3,10,4,71,0,1,0,0,0,0,2,0,0,1,47,370,0,14,384,500,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,295,C,2,0,C02,157,78,7,5,2,8,2,48,0,1,0,0,0,0,0,1,2,0,61,372,0,8,380,500,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,296,B,1,0,B,182,63,0,5,1,6,1,29,0,3,0,0,0,0,0,0,0,0,27,317,0,4,321,380,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,296,C,1,0,C01,142,50,1,4,2,1,3,31,1,1,0,1,0,0,0,0,0,0,47,284,0,6,290,379,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,307,B,1,0,B,176,78,2,3,0,4,1,27,0,4,0,0,0,0,0,0,0,0,25,320,0,9,329,401,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,307,C,1,0,C01,144,85,3,8,3,5,1,20,0,2,0,0,0,0,0,0,0,0,34,305,0,10,315,400,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,317,B,1,0,B,293,91,2,6,2,7,0,48,2,6,0,2,0,0,2,1,0,2,58,522,0,11,533,722,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,334,B,1,0,B,217,86,3,2,0,5,0,39,2,3,0,0,0,0,0,0,0,0,40,397,1,8,406,513,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,629,B,1,0,B,63,158,4,8,2,2,2,7,2,0,0,1,0,0,1,1,0,0,1,252,0,35,287,433,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,630,B,1,0,B,93,173,3,1,1,3,4,43,1,3,0,4,0,0,2,1,0,0,14,346,0,21,367,464,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,631,B,1,0,B,77,143,24,12,6,5,3,39,4,0,0,8,0,0,2,0,0,0,40,363,0,19,382,498,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,631,C,1,0,C01,71,154,10,10,7,3,3,53,2,0,0,6,0,0,6,0,0,1,23,349,0,18,367,497,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,632,B,1,0,B,86,163,7,3,4,2,1,36,2,1,0,3,0,0,1,0,0,0,10,319,0,21,340,486,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,632,C,1,0,C01,104,136,12,7,6,3,2,37,3,1,0,1,0,0,0,1,0,0,22,335,0,19,354,485,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,633,B,1,0,B,127,142,4,12,4,3,8,64,2,4,0,8,0,0,1,2,0,2,23,406,0,15,421,534,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,633,C,1,0,C01,88,152,5,10,12,6,6,70,4,2,0,10,0,0,2,1,0,1,20,389,0,21,410,534,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,634,B,1,0,B,97,123,6,10,7,2,4,64,2,1,0,4,0,0,6,1,0,1,26,354,0,9,363,578,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,634,C,1,0,C01,78,121,9,2,10,9,2,93,8,3,0,6,0,0,0,1,0,1,33,376,0,13,389,577,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,634,C,2,0,C02,110,89,6,4,4,3,3,104,4,3,0,6,0,0,0,0,0,0,29,365,0,12,377,577,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,635,B,1,0,B,99,106,4,13,7,5,2,65,6,3,0,3,0,0,2,1,0,1,20,337,0,37,374,561,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,635,C,1,0,C01,82,179,2,7,3,1,5,73,1,0,0,1,0,0,2,0,0,0,22,378,0,13,391,561,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,635,C,2,0,C02,118,99,4,9,4,9,8,85,4,1,0,2,0,0,0,1,0,2,24,370,0,19,389,560,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,636,B,1,0,B,324,81,3,7,1,4,0,33,1,1,0,1,0,0,0,0,0,0,51,507,0,5,512,668,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,636,C,1,0,C01,289,98,1,11,1,3,0,46,1,1,0,3,0,0,1,0,0,1,73,529,0,2,531,667,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,637,B,1,0,B,156,192,5,2,5,9,4,120,1,0,0,2,0,0,3,1,0,2,27,529,0,24,553,744,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,637,C,1,0,C01,148,137,10,7,19,8,4,136,7,4,0,4,0,0,2,0,0,3,38,527,0,13,540,744,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,637,C,2,0,C02,131,200,8,9,15,10,8,109,2,2,0,4,0,0,0,0,0,0,27,525,0,17,542,743,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,637,C,3,0,C03,155,165,6,2,8,5,4,131,4,3,0,5,0,0,4,1,0,2,26,521,0,22,543,743,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,638,B,1,0,B,120,126,3,5,5,5,3,44,4,9,0,5,0,0,0,0,0,0,41,370,0,15,385,535,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,638,C,1,0,C01,120,120,1,3,3,2,3,57,0,4,0,3,0,0,1,0,1,3,52,373,1,7,381,534,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,638,C,2,0,C02,122,116,1,12,8,0,2,61,2,2,0,2,0,0,1,0,0,0,43,372,0,10,382,534,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,638,E,1,0,E01,162,84,4,13,0,5,3,123,5,3,0,1,0,0,3,0,0,0,85,491,1,6,498,676,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,638,E,1,1,E01C01,143,81,4,6,4,6,3,131,5,2,0,2,0,0,1,0,0,0,82,470,0,9,479,676,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,638,E,1,2,E01C02,147,80,5,5,6,6,2,127,5,3,0,2,0,0,3,0,0,0,84,475,0,9,484,676,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,638,E,1,3,E01C03,142,75,3,10,2,1,5,121,3,0,0,0,0,0,2,0,0,0,89,453,1,11,465,676,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,638,E,1,4,E01C04,143,86,5,7,2,5,3,145,2,2,0,0,0,0,0,0,0,0,84,484,1,11,496,676,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,638,E,1,5,E01C05,144,73,1,5,7,5,1,147,4,2,0,0,0,0,1,1,1,1,88,481,0,11,492,676,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,639,B,1,0,B,163,80,4,9,8,8,4,125,3,3,0,1,0,0,1,0,0,0,105,514,0,7,521,728,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,639,C,1,0,C01,155,98,4,9,6,7,1,126,1,1,0,0,0,0,2,0,0,0,82,492,0,7,499,728,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,639,C,2,0,C02,144,79,6,9,8,5,1,133,1,1,0,2,0,0,2,0,0,0,85,476,0,13,489,728,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,639,C,3,0,C03,134,84,2,6,1,7,6,145,4,3,0,0,0,0,5,1,0,1,89,488,0,9,497,728,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,639,C,4,0,C04,147,86,4,2,1,4,0,133,6,2,0,3,0,0,1,0,0,1,96,486,0,12,498,728,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,639,C,5,0,C05,138,94,3,4,6,0,2,122,4,0,0,1,0,0,2,1,0,0,89,466,0,13,479,728,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,639,C,6,0,C06,147,72,2,12,1,8,5,156,2,0,0,1,0,0,1,0,0,0,77,484,0,7,491,728,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,639,C,7,0,C07,155,81,2,7,9,7,1,142,3,2,0,0,0,0,1,0,0,1,81,492,0,9,501,728,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,639,C,8,0,C08,150,87,3,10,0,7,1,142,7,1,0,2,0,0,1,0,0,0,90,501,1,6,508,728,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,639,E,1,0,E01,160,140,6,12,4,4,5,91,6,0,0,0,0,0,1,0,0,0,55,484,0,10,494,686,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,639,E,1,1,E01C01,159,138,3,10,3,10,3,106,0,2,0,2,0,0,2,0,0,0,47,485,0,7,492,686,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,639,E,1,2,E01C02,139,130,5,11,4,6,3,94,7,2,0,4,0,0,1,1,0,0,52,459,0,13,472,685,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,639,E,1,3,E01C03,160,131,2,9,6,4,2,105,5,3,0,5,0,0,3,2,0,0,53,490,0,12,502,685,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,640,B,1,0,B,104,125,6,9,6,2,4,81,5,0,0,9,0,0,0,0,0,0,33,384,1,9,394,527,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,640,C,1,0,C01,117,125,4,6,2,5,2,64,9,3,0,3,0,0,4,0,0,0,37,381,0,16,397,526,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,640,E,1,0,E01,191,120,0,17,1,7,2,44,2,1,0,2,0,0,0,0,0,0,54,441,0,8,449,568,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,640,E,1,1,E01C01,192,83,2,7,0,2,2,67,2,1,0,1,0,0,0,1,1,1,58,420,0,8,428,567,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,641,B,1,0,B,127,106,7,12,3,5,4,87,0,1,0,2,0,0,4,0,0,1,39,398,0,19,417,620,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,641,C,1,0,C01,169,120,7,7,7,3,3,85,4,1,0,1,0,0,1,0,0,0,42,450,0,9,459,620,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,641,C,2,0,C02,174,119,6,8,2,8,5,75,6,1,0,1,0,0,0,0,0,0,23,428,0,22,450,620,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,641,C,3,0,C03,125,140,5,10,4,4,0,75,6,1,0,7,0,0,1,0,0,0,31,409,0,15,424,620,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,641,C,4,0,C04,160,112,10,6,5,5,3,94,5,4,0,3,0,0,1,2,0,1,44,455,1,5,461,619,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,642,B,1,0,B,178,110,7,8,4,6,3,101,2,0,0,3,0,0,0,0,0,0,56,478,0,13,491,691,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,642,C,1,0,C01,199,122,1,9,6,5,4,92,6,2,0,4,0,0,1,1,0,0,42,494,0,12,506,691,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,642,C,2,0,C02,151,145,4,12,7,11,3,91,10,0,0,8,0,0,0,1,0,0,44,487,0,15,502,691,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,642,C,3,0,C03,175,103,4,11,5,8,4,90,3,2,0,1,0,0,1,0,0,1,53,461,0,17,478,691,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,642,C,4,0,C04,184,118,5,8,4,4,1,109,3,6,0,0,0,0,3,0,0,0,54,499,0,11,510,691,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,642,C,5,0,C05,188,106,2,8,7,6,5,92,4,1,0,2,0,0,4,0,0,0,46,471,0,12,483,691,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,642,C,6,0,C06,196,109,4,6,5,4,4,93,4,2,0,3,0,0,3,0,0,1,46,480,0,9,489,691,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,642,C,7,0,C07,175,112,4,9,13,8,1,105,5,2,0,2,0,0,2,0,0,1,50,489,0,16,505,690,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,643,B,1,0,B,142,171,7,7,8,7,5,76,5,0,0,6,0,0,1,0,0,0,21,456,1,8,465,599,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,643,C,1,0,C01,172,134,7,5,3,3,3,64,2,0,0,2,0,0,1,0,0,1,20,417,0,15,432,598,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,643,C,2,0,C02,123,167,4,5,7,2,3,69,3,3,0,3,0,0,0,1,0,1,27,418,0,21,439,598,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,643,E,1,0,E01,143,80,3,8,5,6,7,137,5,3,0,0,0,0,4,0,0,0,55,456,0,13,469,623,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,643,E,1,1,E01C01,128,94,4,7,1,5,9,154,6,7,0,2,0,0,5,1,0,1,53,477,0,13,490,623,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,643,E,1,2,E01C02,141,86,7,10,7,3,9,161,1,1,0,0,0,0,9,1,0,1,44,481,1,8,490,623,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,643,E,1,3,E01C03,128,83,1,6,6,4,8,165,5,1,0,1,0,0,0,0,0,0,69,477,0,8,485,623,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,643,E,1,4,E01C04,126,101,2,5,9,3,5,153,3,2,0,1,0,0,1,1,0,0,50,462,0,14,476,623,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,646,B,1,0,B,142,131,3,11,8,6,5,77,4,1,0,6,0,0,0,2,0,1,28,425,0,17,442,664,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,646,C,1,0,C01,145,126,4,4,3,4,4,83,8,3,0,8,0,0,1,0,0,2,25,420,0,9,429,664,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,646,C,2,0,C02,139,98,8,8,1,6,0,93,7,0,0,2,0,0,3,0,0,0,36,401,0,15,416,664,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,646,C,3,0,C03,137,136,3,16,2,10,4,83,4,2,0,3,0,0,0,2,0,0,24,426,0,16,442,663,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,647,B,1,0,B,107,217,5,15,5,5,2,45,3,0,0,0,0,0,4,0,0,0,21,429,0,19,448,544,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1060,B,1,0,B,123,85,2,5,1,4,4,108,1,0,0,1,0,0,1,0,0,0,62,397,0,8,405,532,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1060,C,1,0,C01,96,108,2,4,2,6,2,123,3,0,0,0,0,0,0,0,0,1,47,394,0,9,403,532,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1061,B,1,0,B,127,86,5,4,7,5,2,83,6,0,0,1,0,0,2,1,0,1,60,390,0,13,403,511,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1061,C,1,0,C01,96,85,5,8,6,5,5,80,9,1,0,3,0,0,1,0,0,0,58,362,0,11,373,510,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1062,B,1,0,B,123,94,2,4,3,2,3,68,2,0,0,0,0,0,1,0,0,0,60,362,0,4,366,487,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1062,C,1,0,C01,116,66,3,5,0,3,6,104,4,2,0,0,0,0,2,0,0,1,64,376,0,5,381,487,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1063,B,1,0,B,104,83,2,5,4,5,4,78,2,1,0,1,0,0,1,0,0,0,67,357,0,6,363,517,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1063,C,1,0,C01,112,85,3,6,5,5,3,63,2,2,0,0,0,0,0,1,0,0,69,356,2,12,370,516,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1064,B,1,0,B,108,84,2,2,4,3,10,70,0,0,0,1,0,0,0,0,0,1,38,323,0,7,330,419,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1064,C,1,0,C01,101,87,4,7,0,4,3,56,4,3,0,1,0,0,1,1,0,0,54,326,0,6,332,418,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1065,B,1,0,B,107,74,1,7,2,3,0,98,3,1,0,3,0,0,1,0,0,0,50,350,0,6,356,454,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1065,C,1,0,C01,92,55,3,6,4,4,4,96,3,2,0,1,0,0,4,0,0,1,57,332,0,13,345,453,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1066,B,1,0,B,87,66,5,4,5,6,7,78,3,1,0,1,0,0,1,0,0,0,58,322,0,6,328,409,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1066,C,1,0,C01,76,52,1,5,4,2,4,96,0,0,0,2,0,0,1,0,0,0,71,314,1,5,320,408,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1067,B,1,0,B,85,54,3,4,4,5,2,95,3,2,0,2,0,0,3,0,0,0,52,314,0,2,316,424,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1067,C,1,0,C01,101,75,1,2,1,1,5,72,3,2,0,0,0,0,0,0,0,0,61,324,0,4,328,424,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,1068,B,1,0,B,89,53,4,6,1,6,5,65,4,1,0,0,0,0,1,0,0,0,51,286,0,10,296,382,Acta casilla,,,
