id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,Seccion,PAN,PRI,PRD-PC,PT,PVEM,PANAL,PAS,Nulos,Total
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,1,APOZOL,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,80,157,49,10,0,19,0,6,321
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,2,APULCO,604,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,154,114,11,101,0,0,0,8,388
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,2,APULCO,664,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,181,80,12,104,0,0,0,11,388
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,2,APULCO,248,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,16,25,76,16,4,0,0,0,4,125
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,2,APULCO,475,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,17,2,73,47,174,0,0,0,3,299
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,2,APULCO,474,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,17,2,89,38,162,0,0,0,6,297
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,2,APULCO,627,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,18,15,140,59,192,0,0,0,2,408
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,2,APULCO,336,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,19,23,142,13,9,0,0,0,7,194
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,2,APULCO,496,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,20,25,219,13,15,0,0,0,7,279
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,2,APULCO,175,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,21,20,42,18,1,0,0,0,7,88
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,3,ATOLINGA,671,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,22,115,106,186,0,0,0,0,11,418
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,3,ATOLINGA,461,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,23,81,70,69,0,0,0,0,8,228
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,3,ATOLINGA,529,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,24,76,94,121,0,0,0,0,15,306
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,3,ATOLINGA,176,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,25,10,31,48,0,0,0,0,3,92
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,3,ATOLINGA,407,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,26,107,39,56,6,1,0,0,12,221
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,3,ATOLINGA,280,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,27,53,27,64,0,0,0,0,9,153
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,3,ATOLINGA,171,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,28,47,25,26,0,0,0,0,4,102
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,3,ATOLINGA,172,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,29,40,14,35,0,0,0,0,2,91
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,3,ATOLINGA,157,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,30,15,18,34,0,0,0,0,7,74
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,4,BENITO JUAREZ,442,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,31,89,140,12,2,0,0,0,6,249
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,4,BENITO JUAREZ,483,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,32,98,149,13,6,0,0,0,3,269
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,4,BENITO JUAREZ,275,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,33,56,82,6,2,0,0,0,5,151
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,4,BENITO JUAREZ,460,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,34,79,166,15,21,0,0,0,1,282
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,4,BENITO JUAREZ,569,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,35,134,189,6,9,0,1,0,3,342
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,4,BENITO JUAREZ,341,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,36,66,76,11,8,0,0,0,2,163
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,4,BENITO JUAREZ,242,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,37,74,59,12,4,0,0,0,4,153
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,4,BENITO JUAREZ,410,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,38,50,164,9,6,0,0,0,4,233
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,4,BENITO JUAREZ,149,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,39,35,49,0,30,0,0,0,0,114
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,5,CALERA,701,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,40,92,42,84,20,11,30,3,6,288
32,1/7/2007,12,Ayuntamientos,32,0,2,C,Contigua,0,5,CALERA,701,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,40,90,43,108,7,15,27,4,4,298
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,700,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,40,90,43,101,18,7,26,1,7,293
32,1/7/2007,12,Ayuntamientos,32,0,2,C,Contigua,0,5,CALERA,522,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,41,77,24,89,3,21,44,1,9,268
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,521,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,41,94,28,74,7,30,22,0,7,262
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,5,CALERA,522,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,41,72,29,67,12,34,29,1,7,251
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,594,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,42,92,80,76,18,8,21,0,5,300
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,426,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,43,65,21,28,3,16,51,0,6,190
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,5,CALERA,426,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,43,61,25,49,12,5,49,0,3,204
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,5,CALERA,444,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,44,68,16,47,9,6,31,3,3,183
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,444,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,44,58,26,45,10,12,30,1,11,193
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,661,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,45,86,44,105,23,22,39,1,8,328
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,5,CALERA,462,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,46,55,17,87,14,7,24,0,7,211
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,461,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,46,50,34,61,10,8,34,1,6,204
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,474,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,47,59,46,78,9,9,37,2,6,246
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,5,CALERA,474,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,47,67,53,91,3,8,44,0,11,277
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,745,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,48,100,45,88,49,14,26,1,6,329
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,5,CALERA,745,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,48,88,56,105,29,18,28,2,11,337
32,1/7/2007,12,Ayuntamientos,32,0,2,C,Contigua,0,5,CALERA,746,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,48,95,60,83,54,16,28,1,18,355
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,695,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,49,65,72,99,14,9,72,10,12,353
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,5,CALERA,572,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,50,88,38,93,11,13,37,1,7,288
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,571,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,50,73,52,80,12,6,51,6,7,287
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,500,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,51,67,29,70,9,7,61,2,6,251
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,5,CALERA,500,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,51,69,36,64,15,3,53,3,8,251
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,680,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,52,89,47,90,14,28,39,0,6,313
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,5,CALERA,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,53,80,36,60,17,18,21,3,5,240
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,53,66,37,68,13,14,15,0,4,217
32,1/7/2007,12,Ayuntamientos,32,0,2,C,Contigua,0,5,CALERA,518,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,53,75,39,64,20,11,19,1,6,235
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,5,CALERA,585,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,54,78,32,51,24,12,20,4,11,232
32,1/7/2007,12,Ayuntamientos,32,0,2,C,Contigua,0,5,CALERA,586,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,54,99,36,63,22,19,18,2,13,272
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,585,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,54,83,37,77,14,17,14,3,13,258
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,5,CALERA,556,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,55,67,26,80,19,10,54,5,9,270
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,555,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,55,73,39,96,17,5,30,0,11,271
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,56,68,22,121,9,14,32,2,6,274
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,5,CALERA,577,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,56,53,36,87,7,12,50,2,15,262
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,5,CALERA,599,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,57,39,23,90,11,20,36,0,16,235
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,57,50,30,88,16,15,38,4,10,251
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,584,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,58,49,29,104,8,19,32,2,8,251
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,545,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,59,39,12,115,37,10,70,1,3,287
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,5,CALERA,143,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,60,3,18,51,8,1,2,0,5,88
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,6,CA?ITAS DE FELIPE PESCADOR,741,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,61,128,97,118,106,11,19,0,9,488
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,6,CA?ITAS DE FELIPE PESCADOR,616,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,62,89,44,104,106,19,23,0,7,392
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,6,CA?ITAS DE FELIPE PESCADOR,676,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,63,118,48,100,113,7,12,0,12,410
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,6,CA?ITAS DE FELIPE PESCADOR,740,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,64,117,35,127,166,8,14,0,11,478
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,6,CA?ITAS DE FELIPE PESCADOR,554,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,65,112,37,95,108,12,6,0,5,375
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,6,CA?ITAS DE FELIPE PESCADOR,725,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,66,123,67,92,161,9,7,0,10,469
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,6,CA?ITAS DE FELIPE PESCADOR,336,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,38,27,66,81,1,7,0,9,229
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,6,CA?ITAS DE FELIPE PESCADOR,204,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,68,34,10,52,59,1,0,1,2,159
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,6,CA?ITAS DE FELIPE PESCADOR,723,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,69,125,26,111,177,1,32,0,8,480
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,6,CA?ITAS DE FELIPE PESCADOR,433,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,70,29,14,83,143,0,5,1,7,282
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,6,CA?ITAS DE FELIPE PESCADOR,105,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,71,3,16,21,32,0,1,0,1,74
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,541,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,73,28,120,143,5,3,7,4,9,319
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,442,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,74,25,95,115,10,1,7,1,7,261
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,494,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,75,29,109,158,15,5,8,1,5,330
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,7,CONCEPCION DEL ORO,437,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,76,26,107,92,4,2,12,2,7,252
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,436,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,76,15,126,111,15,2,9,0,3,281
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,647,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,77,48,154,165,22,3,11,2,13,418
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,547,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,78,35,197,87,10,7,15,0,7,358
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,400,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,79,36,82,71,1,6,15,0,2,213
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,7,CONCEPCION DEL ORO,401,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,79,24,93,77,4,5,19,1,8,231
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,7,CONCEPCION DEL ORO,403,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,80,53,88,75,8,7,7,0,7,245
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,402,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,80,41,94,67,13,14,5,0,2,236
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,63,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,81,1,25,13,2,1,0,1,0,43
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,242,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,82,8,47,67,6,2,15,0,6,151
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,347,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,83,2,104,100,2,0,2,0,5,215
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,488,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,84,11,80,110,16,2,78,8,8,313
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,183,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,85,44,34,19,5,3,1,1,5,112
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,161,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,86,25,49,36,1,0,2,1,6,120
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,201,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,87,2,40,50,4,0,1,0,7,104
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,75,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,88,4,12,24,8,0,0,5,0,53
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,103,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,89,1,16,40,0,0,0,0,1,58
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,73,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,90,5,22,13,3,0,1,0,0,44
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,313,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,91,2,76,70,6,0,0,3,9,166
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,259,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,92,1,78,61,2,0,0,0,7,149
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,127,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,93,1,49,20,2,0,3,0,2,77
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,126,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,94,2,12,60,9,0,3,0,4,90
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,94,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,95,8,26,25,4,0,1,0,5,69
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,273,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,96,9,95,61,18,0,1,0,3,187
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,87,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,97,0,32,23,0,0,1,0,5,61
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,122,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,98,0,61,30,1,0,0,0,0,92
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,88,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,99,1,16,22,0,0,2,0,2,43
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,53,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,100,0,29,9,1,1,0,0,0,40
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,71,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,101,2,20,21,2,0,2,0,0,47
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,7,CONCEPCION DEL ORO,86,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,102,2,29,20,1,0,2,0,0,54
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,8,CUAUHTEMOC,460,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,103,53,81,72,5,4,36,6,8,265
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,8,CUAUHTEMOC,460,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,103,55,89,51,5,9,60,3,2,274
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,8,CUAUHTEMOC,432,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,104,58,81,98,4,9,12,10,4,276
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,8,CUAUHTEMOC,431,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,104,37,99,97,0,6,18,5,5,267
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,8,CUAUHTEMOC,560,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,105,72,99,116,5,15,22,3,4,336
