CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,108,C03,73,136,6,3,13,2,6,68,1,6,8,3,,325,6,331,726,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC108C03O541.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,109,B,57,160,7,4,7,1,4,86,1,5,0,3,,335,10,345,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC109BO543.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,109,C01,72,137,2,5,17,2,8,48,0,3,10,1,,305,7,312,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC109C01O545.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,109,C02,60,135,2,2,7,2,11,78,6,9,5,5,,322,11,333,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC109C02O547.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,111,B,45,117,3,2,11,1,5,72,5,6,1,1,,269,8,277,564,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC111BO550.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,111,C01,49,133,5,6,7,3,8,51,6,3,11,1,,283,8,291,563,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC111C01O551.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,111,C02,47,119,8,4,5,4,6,61,4,4,4,4,,270,10,280,563,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC111C02O554.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,B,57,128,6,3,5,1,12,82,3,3,3,5,,308,7,315,663,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC112BO555.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C01,71,110,6,7,5,3,7,78,4,5,5,4,,305,15,320,663,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC112C01O557.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C02,65,104,13,7,3,1,5,67,6,4,4,1,,280,9,289,663,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC112C02O560.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C03,46,136,8,6,8,3,6,80,4,3,1,4,,305,5,310,662,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC112C03O561.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C04,54,114,10,2,4,2,3,82,6,4,6,5,,292,11,303,662,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC112C04O563.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,125,B,85,147,7,1,5,5,14,57,1,3,32,2,,359,8,367,736,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC125BO567.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,125,C01,60,182,7,1,6,2,5,64,2,2,6,3,,340,13,353,735,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GCL125C01O.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,126,B,73,159,3,6,0,3,8,45,4,3,5,1,,310,9,319,628,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC126BO569.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,126,C01,59,169,5,3,4,5,2,44,0,10,5,1,,307,8,315,628,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC126C01O571.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,126,C02,62,162,6,7,4,2,4,42,5,4,4,5,,307,11,318,627,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC126C02O573.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,127,B,53,137,3,2,2,2,3,42,3,4,12,4,,267,13,280,502,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC127BO576.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,127,C01,67,128,9,7,3,4,7,40,1,5,0,2,,273,8,281,501,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC127C01O577.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,128,B,34,93,5,0,1,0,0,7,1,6,0,1,,148,1,149,219,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC128BO579.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,133,B,123,220,1,2,1,2,6,25,2,11,2,1,,396,7,403,475,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC133BO581.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,134,B,32,138,1,0,1,1,4,28,2,2,0,2,,211,2,213,275,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC134BO584.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,134,E01,9,60,0,1,1,0,2,1,0,1,3,0,,78,0,78,125,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC134E01O586.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,135,B,72,200,6,1,1,0,8,21,0,3,4,0,,316,5,321,399,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC135BO588.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,135,C01,105,189,3,2,1,0,4,12,0,1,4,0,,321,5,326,398,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GCL135C01O.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,136,B,45,80,3,0,0,0,2,14,0,3,1,0,,148,0,148,179,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC136BO592.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,137,B,15,105,0,0,2,0,4,23,0,4,2,0,,155,4,159,224,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC137BO593.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,138,B,114,193,2,3,2,1,2,24,0,0,13,1,,355,15,370,474,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC138BO595.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,139,B,90,145,29,6,3,0,15,74,2,5,6,2,,377,20,397,689,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC139BO597.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,139,C01,110,119,32,1,5,0,10,65,3,4,7,2,,358,21,379,656,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GCL139C01O.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,139,C02,112,128,72,5,4,2,17,50,0,6,0,2,,398,12,410,656,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC139C02O601.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,139,C03,101,100,39,2,3,1,5,69,2,12,5,3,,342,20,362,656,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GCL139C03O.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,140,B,115,136,15,2,3,0,6,14,0,4,1,0,,296,9,305,448,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC140BO606.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,140,C01,90,162,10,2,0,2,8,34,1,4,4,0,,317,7,324,448,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GCL140C01O.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,141,B,110,154,7,1,0,1,12,18,0,2,3,0,,308,4,312,446,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC141BO609.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,141,C01,104,145,5,1,0,0,13,26,0,5,4,0,,303,5,308,445,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC141C01O610.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,142,B,98,236,29,0,2,1,17,31,0,4,11,3,,432,14,446,624,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC142BO614.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,142,C01,108,175,24,0,2,0,17,27,2,4,11,2,,372,24,396,624,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC142C01O615.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,142,C02,102,216,25,2,2,1,11,28,0,0,5,0,,392,19,411,623,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC142C02O617.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,142,C03,98,196,29,4,3,0,23,37,0,2,6,0,,398,14,412,623,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC142C03O620.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,143,B,61,175,4,1,0,0,1,15,1,5,3,0,,266,5,271,323,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC143BO622.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,144,B,28,72,1,1,1,3,9,36,0,2,2,1,,156,2,158,213,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC144BO624.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,145,B,78,122,4,0,0,0,5,13,1,8,3,0,,234,10,244,397,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC145BO626.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,145,C01,98,81,8,1,2,0,6,25,2,9,3,1,,236,10,246,397,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC145C01O627.JPG
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,146,B,64,164,17,0,0,0,6,115,3,1,0,3,,373,7,380,444,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC146BO630.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,B,82,103,5,6,4,1,11,103,4,4,3,6,,332,11,343,737,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC17BO635.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C01,65,122,7,2,2,1,12,100,2,5,5,6,,329,5,334,737,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC17C01O637.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C02,77,99,3,1,2,3,11,91,3,6,1,5,,302,7,309,737,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC17C02O640.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C03,55,121,7,2,0,3,4,115,2,2,6,0,,317,2,319,737,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC17C03O642.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C04,74,130,8,2,4,2,10,97,0,5,4,3,,339,14,353,737,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC17C04O644.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C05,73,13,5,5,2,2,7,98,2,3,7,0,,217,13,230,737,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC17C05O646.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,B,52,148,9,6,3,3,14,100,4,4,154,4,,501,12,513,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC81BO647.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C01,56,149,12,0,4,0,13,106,6,1,0,4,,351,13,364,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC81C01O649.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C02,64,122,6,6,5,2,6,81,2,7,10,5,,316,8,324,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC81C02O651.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C03,72,126,7,5,5,3,8,101,4,5,0,4,,340,6,346,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC81C03O654.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C04,58,147,9,4,5,2,7,106,4,7,6,5,,360,9,369,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC81C04O655.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C05,74,147,5,0,5,3,9,94,2,4,0,5,,348,12,360,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC81C05O658.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C06,59,134,7,3,3,2,10,98,1,4,8,7,,336,8,344,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC81C06O660.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C07,69,112,7,2,5,0,6,106,6,5,5,2,,325,10,335,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC81C07O661.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01,53,113,2,4,5,3,8,125,3,6,5,4,,331,4,335,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC81E01O663.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C01,54,123,3,5,11,0,6,125,4,9,4,3,,347,6,353,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC81E01C01O665.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C02,58,113,8,4,3,3,9,101,6,3,4,3,,315,13,328,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC81E01C02O667.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C03,49,128,5,5,4,2,8,100,1,5,6,5,,318,0,318,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC81E01C03O670.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C04,48,0,9,0,1,3,11,115,3,0,114,4,,308,4,312,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC81E01C04O671.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C05,57,121,5,6,7,2,10,114,2,4,2,5,,335,8,343,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC81E01C05O674.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C06,58,99,4,5,1,2,12,128,4,5,5,3,,326,5,331,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC81E01C06O675.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C07,69,121,6,4,6,2,8,106,1,5,4,1,,333,5,338,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC81E01C07O677.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,118,B,118,130,2,3,2,2,6,27,3,9,12,0,,314,13,327,430,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC118BO679.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,118,C01,120,130,1,2,3,1,2,27,1,6,7,2,,302,9,311,429,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC118C01O681.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,119,B,71,167,11,0,1,1,1,16,5,17,0,0,,290,13,303,362,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC119BO683.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,120,B,159,227,48,3,2,1,4,30,1,26,16,0,,517,30,547,735,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC120BO685.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,121,B,53,131,2,6,2,1,3,59,1,23,6,1,,288,18,306,416,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC121BO689.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,121,C01,75,117,6,5,6,1,1,38,3,44,0,4,,300,12,312,415,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC121C01O687.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,122,B,55,147,6,1,1,3,10,50,2,7,2,4,,288,7,295,465,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC122BO691.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,122,C01,45,140,6,5,3,3,13,48,4,2,4,8,,281,9,290,465,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC122C01O693.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,123,B,195,254,3,6,3,6,5,26,1,2,7,7,,515,19,534,715,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC123BO695.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,124,B,118,146,4,3,1,1,1,33,4,3,9,1,,324,2,326,457,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC124BO698.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,124,C01,152,147,7,4,0,3,1,18,0,1,7,0,,340,8,348,456,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC124C01O700.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,124,E01,57,80,3,3,1,2,3,78,2,6,4,7,,246,22,268,659,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC124E01O701.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,124,E01C01,70,78,3,1,2,4,5,76,3,5,3,5,,255,10,265,658,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC124E01C01O704.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,124,E01C02,69,93,4,3,2,3,37,77,2,3,96,6,,395,5,400,658,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC124E01C02O705.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,129,B,230,244,9,0,0,7,4,29,3,2,0,0,,528,8,536,691,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC129BO707.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,129,C01,261,208,6,0,5,5,5,17,3,6,0,5,,521,8,529,690,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC129C01O710.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,130,B,104,104,4,4,2,2,3,43,3,0,2,1,,272,9,281,397,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC130BO712.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,131,B,98,80,0,2,0,3,5,8,0,2,0,0,,198,6,204,236,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC131BO713.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,132,B,46,72,2,0,1,0,7,17,0,3,1,0,,149,6,155,187,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC132BO716.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,440,B,245,278,1,6,2,1,6,7,0,1,22,1,,570,2,572,697,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC440BO718.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,440,C01,249,262,0,9,1,0,4,26,0,1,24,0,,576,5,581,696,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC440C01O719.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,441,B,153,242,0,1,1,1,8,14,0,2,14,2,,438,3,441,505,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC441BO721.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,441,C01,152,242,0,2,0,0,6,17,0,2,18,2,,441,5,446,505,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC441C01O723.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,441,C02,159,211,4,1,1,0,3,18,0,0,24,1,,422,10,432,504,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC441C02O726.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,442,B,142,228,2,1,1,0,1,4,0,0,20,0,,399,6,405,509,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC442BO727.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,442,C01,170,216,1,3,0,1,2,12,1,0,18,2,,426,2,428,509,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC442C01O729.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,442,C02,172,193,1,0,0,0,10,15,1,1,31,1,,425,5,430,508,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC442C02O732.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,443,B,240,353,1,3,0,2,8,30,0,2,36,3,,678,9,687,847,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC443BO733.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,443,C01,189,335,2,5,0,0,4,28,0,1,42,0,,606,13,619,750,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC443C01O736.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,444,B,66,75,1,0,0,0,1,1,0,0,2,0,,146,0,146,161,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC444BO737.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,445,B,142,157,3,1,0,2,13,32,1,1,10,1,,363,9,372,443,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC445BO739.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,445,C01,111,200,2,1,1,0,14,23,0,0,12,3,,367,10,377,443,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC445C01O741.JPG
3,4,CAMPECHE,7,TENABO,8,TENABO,447,B,142,193,0,0,0,1,3,11,0,0,0,1,,351,4,355,380,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC447BO744.JPG
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,216,B,144,62,4,0,1,1,4,44,1,1,0,0,,262,4,266,466,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC216BO750.JPG
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,216,C01,144,53,1,1,0,0,3,41,3,2,0,0,,248,3,251,465,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC216C01O751.JPG
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,216,S01,121,90,7,1,3,1,4,89,4,3,3,0,,326,8,334,,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC216S01O20.JPG
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,217,B,169,78,8,2,2,0,1,49,4,2,0,0,,315,15,330,628,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC217BO753.JPG
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,217,C01,189,62,3,0,6,1,2,57,1,1,2,2,,326,3,329,628,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC217C01O755.JPG
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,218,B,183,50,14,1,1,0,1,48,2,5,4,3,,312,14,326,673,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC218BO758.JPG
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,218,C01,159,40,11,1,1,4,3,49,4,0,7,2,,281,0,281,672,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC218C01O760.JPG
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,221,B,204,102,2,2,3,2,4,51,2,6,4,0,,382,12,394,735,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC221BO761.JPG
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,222,B,163,62,9,0,0,1,0,39,1,2,0,0,,277,3,280,563,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC222BO763.JPG
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,223,B,130,58,3,0,2,0,0,27,1,0,0,0,,221,3,224,418,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC223BO765.JPG
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,223,C01,113,32,2,3,0,1,1,40,2,0,5,0,,199,5,204,417,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC223C01O768.JPG
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,224,B,180,75,3,3,5,2,3,47,4,5,3,0,,330,8,338,644,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/GEC224BO769.JPG
