id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,cabecera,clave_circunscripcion,id_municipio,municipio,lista nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,nulos,noregistrados,PAN,PRI,PRD,PT,PVEM,Convergencia,PANAL,PAS,PAN_PVEM,PRI_PVEM,PRD_PT_PVEM_PC,PRD_PT_PVEM,PRD_PT_PC,PRD_PVEM_PC,PRD_PT,PRD_PVEM,PRD_PC,PT_PVEM,PT_PC,total
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,99,LA TRINITARIA,584,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1561,18,0,17,76,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,353
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,100,TUMBALA,527,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1568,18,1,156,0,32,93,0,3,0,0,0,102,0,0,0,0,0,0,0,0,0,405
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,100,TUMBALA,705,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1574,17,0,226,0,68,24,0,3,0,0,0,203,0,0,0,0,0,0,0,0,0,541
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,100,TUMBALA,675,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1575,15,1,123,0,113,106,0,3,0,0,0,140,0,0,0,0,0,0,0,0,0,501
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,0,,,107,VILLACOMALTITLAN,374,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1815,9,0,6,60,0,0,88,0,0,2,0,0,0,0,8,0,0,0,0,0,0,173
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,0,,,107,VILLACOMALTITLAN,236,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1818,6,0,16,46,0,0,39,0,0,2,0,0,0,0,15,0,0,0,0,0,0,124
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,107,VILLACOMALTITLAN,612,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1825,0,0,106,175,0,0,55,0,0,7,0,0,0,0,52,0,0,0,0,0,0,395
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,107,VILLACOMALTITLAN,443,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1826,9,0,35,107,0,0,52,0,0,25,0,0,0,0,34,0,0,0,0,0,0,262
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,108,VILLA CORZO,674,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1828,14,0,39,235,0,0,6,0,0,0,0,0,0,0,0,0,169,0,0,0,0,463
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,108,VILLA CORZO,514,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1829,6,0,25,156,0,0,7,0,1,0,0,0,0,0,0,0,124,0,0,0,0,319
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,108,VILLA CORZO,606,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1832,9,0,81,144,0,0,51,0,1,0,0,0,0,0,0,0,65,0,0,0,0,351
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,108,VILLA CORZO,606,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1833,9,0,113,130,0,0,57,0,0,0,0,0,0,0,0,0,51,0,0,0,0,360
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,108,VILLA CORZO,720,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1834,8,1,98,177,0,0,85,0,1,0,0,0,0,0,0,0,73,0,0,0,0,443
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,108,VILLA CORZO,575,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1837,5,0,71,105,0,0,48,0,3,0,0,0,0,0,0,0,140,0,0,0,0,372
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,108,VILLA CORZO,614,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1840,14,0,121,71,0,0,76,0,17,0,0,0,0,0,0,0,89,0,0,0,0,388
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,108,VILLA CORZO,473,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1842,13,0,16,137,0,0,20,0,0,0,0,0,0,0,0,0,132,0,0,0,0,318
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,108,VILLA CORZO,566,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1844,3,0,102,122,0,0,24,0,2,0,0,0,0,0,0,0,87,0,0,0,0,340
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,108,VILLA CORZO,566,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1844,9,0,79,165,0,0,17,0,3,0,0,0,0,0,0,0,74,0,0,0,0,347
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,108,VILLA CORZO,653,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1848,0,0,55,105,0,0,5,0,0,0,0,0,0,0,0,0,187,0,0,0,0,352
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,109,VILLAFLORES,629,MF,Modificada por el Tribunal Federal,P,T,Urna tradicional,1857,141,1,36,108,0,0,0,0,4,1,0,0,108,0,0,0,0,0,0,0,0,399
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,0,,,109,VILLAFLORES,451,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1858,12,0,27,185,0,0,0,0,7,0,0,0,60,0,0,0,0,0,0,0,0,291
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,109,VILLAFLORES,686,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1861,9,0,52,189,0,0,0,0,15,0,0,0,126,0,0,0,0,0,0,0,0,391
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,109,VILLAFLORES,446,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1866,16,0,22,123,0,0,0,0,5,1,0,0,77,0,0,0,0,0,0,0,0,244
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,109,VILLAFLORES,685,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1867,11,0,32,206,0,0,0,0,14,0,0,0,70,0,0,0,0,0,0,0,0,333
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,109,VILLAFLORES,503,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1868,9,0,10,175,0,0,0,0,17,0,0,0,75,0,0,0,0,0,0,0,0,286
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,109,VILLAFLORES,508,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1881,12,0,77,58,0,0,0,0,5,0,0,0,139,0,0,0,0,0,0,0,0,291
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,109,VILLAFLORES,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1885,10,0,149,98,0,0,0,0,1,1,0,0,94,0,0,0,0,0,0,0,0,353
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,90,TAPACHULA,630,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1273,18,2,0,97,30,6,5,6,0,2,91,0,0,0,0,0,0,0,0,0,0,257
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,90,TAPACHULA,512,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1275,9,0,0,100,25,7,0,4,0,4,70,0,0,0,0,0,0,0,0,0,0,219
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,90,TAPACHULA,692,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1277,18,0,0,142,27,5,1,12,0,2,132,0,0,0,0,0,0,0,0,0,0,339
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,77,SAN CRISTOBAL DE LAS CASAS,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1140,6,0,98,0,67,26,0,7,9,8,0,152,0,0,0,0,0,0,0,0,0,373
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,77,SAN CRISTOBAL DE LAS CASAS,720,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1142,10,0,31,0,82,34,0,14,5,7,0,160,0,0,0,0,0,0,0,0,0,343
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,77,SAN CRISTOBAL DE LAS CASAS,689,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1144,7,0,49,0,78,38,0,13,3,5,0,102,0,0,0,0,0,0,0,0,0,295
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,77,SAN CRISTOBAL DE LAS CASAS,690,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1144,19,0,34,0,96,45,0,13,6,4,0,120,0,0,0,0,0,0,0,0,0,337
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,77,SAN CRISTOBAL DE LAS CASAS,718,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1145,6,0,54,0,89,36,0,15,5,9,0,160,0,0,0,0,0,0,0,0,0,374
7,7/10/2007,12,Ayuntamientos,7,0,3,C,Contigua,0,,,77,SAN CRISTOBAL DE LAS CASAS,718,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1145,16,0,52,0,68,33,0,17,4,9,0,147,0,0,0,0,0,0,0,0,0,346
7,7/10/2007,12,Ayuntamientos,7,0,6,C,Contigua,0,,,77,SAN CRISTOBAL DE LAS CASAS,682,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1151,16,1,57,0,72,26,0,16,9,12,0,117,0,0,0,0,0,0,0,0,0,326
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,77,SAN CRISTOBAL DE LAS CASAS,385,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1157,20,0,63,0,14,7,0,43,4,0,0,62,0,0,0,0,0,0,0,0,0,213
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,0,,,77,SAN CRISTOBAL DE LAS CASAS,153,AF,Anulada por el Tribunal Federal,P,T,Urna tradicional,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,0,,,77,SAN CRISTOBAL DE LAS CASAS,131,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1159,13,0,23,0,2,4,0,23,1,2,0,10,0,0,0,0,0,0,0,0,0,78
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,78,SAN FERNANDO,700,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1168,11,3,282,0,0,0,0,0,0,0,0,65,0,0,109,0,0,0,0,0,0,470
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,78,SAN FERNANDO,527,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1173,11,0,188,0,0,0,0,0,0,0,0,132,0,0,82,0,0,0,0,0,0,413
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,79,SAN JUAN CANCUC,388,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1182,5,0,27,131,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,0,,,79,SAN JUAN CANCUC,579,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1182,14,0,9,170,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,79,SAN JUAN CANCUC,589,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1183,7,0,59,115,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,73,REFORMA,716,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1062,11,0,43,96,53,4,104,11,17,60,0,0,0,0,0,0,0,0,0,0,0,399
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,2,,,73,REFORMA,386,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1064,7,2,9,68,22,8,8,7,0,93,0,0,0,0,0,0,0,0,0,0,0,224
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,74,LAS ROSAS,673,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1074,7,0,72,59,0,0,0,47,42,34,0,0,0,145,0,0,0,0,0,0,0,406
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,74,LAS ROSAS,420,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1075,6,0,35,37,0,0,0,35,46,16,0,0,0,113,0,0,0,0,0,0,0,288
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,74,LAS ROSAS,548,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1077,15,0,53,53,0,0,0,19,25,25,0,0,0,181,0,0,0,0,0,0,0,371
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,74,LAS ROSAS,457,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1080,18,0,60,20,0,0,0,11,6,20,0,0,0,126,0,0,0,0,0,0,0,261
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,34,FRONTERA COMALAPA,624,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,521,19,0,2,100,0,0,79,3,0,0,0,0,0,0,0,0,40,0,0,0,0,243
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,34,FRONTERA COMALAPA,444,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,524,19,0,1,50,0,0,90,5,2,0,0,0,0,0,0,0,122,0,0,0,0,289
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,34,FRONTERA COMALAPA,670,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,525,6,0,0,132,0,0,196,11,1,1,0,0,0,0,0,0,59,0,0,0,0,406
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,34,FRONTERA COMALAPA,497,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,527,8,0,0,74,0,0,93,40,0,0,0,0,0,0,0,0,69,0,0,0,0,284
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,35,FRONTERA HIDALGO,540,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,533,7,0,52,165,0,0,101,7,0,3,0,0,0,0,0,0,44,0,0,0,0,379
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,35,FRONTERA HIDALGO,442,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,534,11,0,30,181,0,0,77,11,0,0,0,0,0,0,0,0,34,0,0,0,0,344
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,36,LA GRANDEZA,529,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,538,4,0,0,186,16,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,136,360
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,51,MAPASTEPEC,603,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,708,14,2,87,28,53,79,41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,306
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,51,MAPASTEPEC,294,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,711,5,0,36,21,2,70,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,145
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,52,LAS MARGARITAS,640,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,719,15,3,3,175,0,0,12,0,3,0,0,0,0,0,159,0,0,0,0,0,0,370
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,52,LAS MARGARITAS,641,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,719,8,2,4,188,0,0,11,0,0,0,0,0,0,0,170,0,0,0,0,0,0,383
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,52,LAS MARGARITAS,641,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,719,16,0,3,174,0,0,11,0,2,0,0,0,0,0,199,0,0,0,0,0,0,405
7,7/10/2007,12,Ayuntamientos,7,0,3,C,Contigua,0,,,52,LAS MARGARITAS,641,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,719,6,0,4,227,0,0,13,0,2,0,0,0,0,0,175,0,0,0,0,0,0,427
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,52,LAS MARGARITAS,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,720,2,0,2,201,0,0,22,0,6,0,0,0,0,0,129,0,0,0,0,0,0,362
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,52,LAS MARGARITAS,513,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,723,11,0,1,57,0,0,1,0,1,0,0,0,0,0,379,0,0,0,0,0,0,450
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,2,,,52,LAS MARGARITAS,460,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,725,10,0,2,56,0,0,78,0,0,0,0,0,0,0,211,0,0,0,0,0,0,357
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,0,,,52,LAS MARGARITAS,293,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,731,14,0,0,47,0,0,2,0,0,0,0,0,0,0,106,0,0,0,0,0,0,169
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,57,MOTOZINTLA,435,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,795,20,0,8,39,3,32,38,52,0,0,0,0,0,0,0,0,0,0,0,0,0,192
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,57,MOTOZINTLA,477,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,796,16,0,32,60,1,15,21,59,9,4,0,0,0,0,0,0,0,0,0,0,0,217
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,0,,,57,MOTOZINTLA,572,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,812,18,0,26,68,20,22,66,32,6,66,0,0,0,0,0,0,0,0,0,0,0,324
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,58,NICOLAS RUIZ,743,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,814,60,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,58,NICOLAS RUIZ,743,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,814,51,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355
7,7/10/2007,12,Ayuntamientos,7,0,5,C,Contigua,0,,,59,OCOSINGO,720,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,816,15,0,143,0,34,0,0,0,37,4,0,92,0,0,0,0,0,0,0,0,8,333
7,7/10/2007,12,Ayuntamientos,7,0,7,C,Contigua,0,,,59,OCOSINGO,720,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,816,14,0,158,0,28,0,0,0,34,5,0,92,0,0,0,0,0,0,0,0,6,337
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,59,OCOSINGO,678,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,819,18,0,135,0,32,0,0,0,20,5,0,69,0,0,0,0,0,0,0,0,10,289
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,59,OCOSINGO,679,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,819,20,0,124,0,23,0,0,0,20,4,0,105,0,0,0,0,0,0,0,0,12,308
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,59,OCOSINGO,740,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,820,16,0,146,0,35,0,0,0,19,6,0,72,0,0,0,0,0,0,0,0,15,309
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,31,CHILON,430,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,466,7,0,12,101,92,0,0,64,26,0,0,0,0,0,0,0,0,0,0,0,0,302
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,31,CHILON,612,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,467,9,0,9,89,129,0,0,61,33,0,0,0,0,0,0,0,0,0,0,0,0,330
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,31,CHILON,646,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,473,17,2,1,194,93,0,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,389
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,31,CHILON,392,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,474,9,1,3,99,81,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,228
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,31,CHILON,580,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,477,16,0,2,172,71,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,361
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,1,,,31,CHILON,385,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,477,15,1,0,129,68,0,0,69,2,0,0,0,0,0,0,0,0,0,0,0,0,284
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,31,CHILON,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,478,3,1,5,202,119,0,0,53,7,0,0,0,0,0,0,0,0,0,0,0,0,390
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,31,CHILON,710,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,482,12,1,2,182,106,0,0,104,35,0,0,0,0,0,0,0,0,0,0,0,0,442
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,31,CHILON,643,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,484,16,0,8,180,49,0,0,154,33,0,0,0,0,0,0,0,0,0,0,0,0,440
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,31,CHILON,569,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,485,9,0,17,229,33,0,0,130,2,0,0,0,0,0,0,0,0,0,0,0,0,420
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,31,CHILON,668,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,486,13,0,12,262,64,0,0,97,5,0,0,0,0,0,0,0,0,0,0,0,0,453
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,2,,,31,CHILON,596,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,488,9,0,2,104,219,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,497
7,7/10/2007,12,Ayuntamientos,7,0,3,C,Contigua,0,,,32,ESCUINTLA,649,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,491,13,0,182,69,28,6,76,21,0,0,0,0,0,0,0,0,0,0,0,0,0,395
7,7/10/2007,12,Ayuntamientos,7,0,1,E,Extraordinaria,0,,,32,ESCUINTLA,370,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,492,4,0,12,36,73,7,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,156
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,32,ESCUINTLA,415,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,494,14,1,48,44,71,2,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,200
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,32,ESCUINTLA,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,500,10,0,142,43,59,2,89,10,0,0,0,0,0,0,0,0,0,0,0,0,0,355
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,34,FRONTERA COMALAPA,641,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,505,0,0,2,124,0,0,156,10,5,13,0,0,0,0,0,0,61,0,0,0,0,371
7,7/10/2007,12,Ayuntamientos,7,0,2,C,Contigua,0,,,34,FRONTERA COMALAPA,696,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,507,6,0,3,117,0,0,109,24,0,5,0,0,0,0,0,0,69,0,0,0,0,333
7,7/10/2007,12,Ayuntamientos,7,0,4,C,Contigua,0,,,34,FRONTERA COMALAPA,696,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,507,11,0,2,96,0,0,134,21,5,0,0,0,0,0,0,0,91,0,0,0,0,360
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,34,FRONTERA COMALAPA,561,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,517,41,0,5,155,0,0,60,6,0,0,0,0,0,0,0,0,122,0,0,0,0,389
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,109,VILLAFLORES,732,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1889,23,0,63,238,0,0,0,0,0,1,0,0,199,0,0,0,0,0,0,0,0,524
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,109,VILLAFLORES,653,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1890,19,0,123,154,0,0,0,0,1,2,0,0,199,0,0,0,0,0,0,0,0,498
7,7/10/2007,12,Ayuntamientos,7,0,1,C,Contigua,0,,,109,VILLAFLORES,570,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1895,14,0,63,109,0,0,0,0,3,0,0,0,141,0,0,0,0,0,0,0,0,330
7,7/10/2007,12,Ayuntamientos,7,0,1,B,Basica,0,,,109,VILLAFLORES,522,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1898,17,1,132,111,0,0,0,0,2,3,0,0,78,0,0,0,0,0,0,0,0,344
