uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
12003,2002,PRD,C. ESTEBAN VERGARA CHAMU
12003,2005,PRD,DR. ANDRES PALACIOS HERNANDEZ
12003,2009,PRI,M.V.Z. RAYMUNDO FLORES CASTAÑEDA
12003,2012,PRD,C. J. CARMEN HIGUERA FUENTES
12003,2015,PRI,C. ONOFRE SANTANA RAMIREZ
12003,2018,PRI,C. VICTOR HUGO VEGA HERNANDEZ
12003,2021,PRI,C. VICTOR HUGO VEGA HERNANDEZ
12004,1984,NA,C. ANTONIO SUÁREZ MÁRQUEZ
12004,1987,NA,C. OTÓN SALAZAR RAMÍREZ
12004,1993,PRD,C. JAVIER MARIANO SALAZAR
12004,1996,PRD,C. JAIME VIVAR MARTINEZ
12004,1999,PRD,C. JAVIER MANZANO SALAZAR
12004,2002,PRD,PROFR. AFRANIO BOLIVAR SALAZAR GORDILLO
12004,2005,PRI,ING. ARMANDO SANCHEZ DE JESUS
12004,2009,PRD,C. JULIO CESAR SALMERON SALAZAR
12004,2012,PRI,C. ARMANDO SANCHEZ DE JESUS
12004,2015,PRI,C. NICOLAS DIEGO HERRERA
12004,2018,PRI,C. ARMANDO SANCHEZ DE JESUS
12004,2021,PRD,C. SEBASTIAN ORTIZ SAYAZ
12005,1969,NA,C. NAZAREO PALACIOS SÁNCHEZ
12005,1972,NA,C. JOSÉ VALDEZ JIMÉNEZ
12005,1975,NA,C. ELIAS VEGA GUEVARA
12005,1978,NA,C. NÉSTOR PEÑAFLORES YEPES
12005,1981,NA,C. FLORENCIO ALCOCER JIMÉNEZ
12005,1984,NA,C. SALVADOR SERAFÍN DURAN
12005,1987,NA,C. ESTEBAN VERGARA ITURRALDE
12005,1993,PRI,C. JUAN MANUEL CHI MANZANERO
12005,1996,PRI,PROFR. MANUEL GOMEZ MERLIN
12005,1999,PRI,C. GINER RANULFO MENDOZA RIVADENEYRA
12005,2002,COALICIÓN,C. DEMETRIO GONZALEZ LUCAS
12005,2005,PRD,C. MARCO ANTONIO GARCIA MORALES
12005,2006,NA,C. MARCO ANTONIO GARCÍA MORALES
12005,2009,PRI,LIC. ROBERTO ALMORA MENDEZ
12005,2012,GNU,C. MARCO ANTONIO GARCIA MORALES
12005,2015,PT,C. OSIEL HUMBERTO GONZALEZ ALMAZAN
12005,2018,PVEM,C. GUADALUPE MAIBELIN LUNA AYALA
12005,2021,PMC,C. NELSON GARCIA MORALES
12006,1939,NA,C. EUTIMIO MIRANDA
12006,1941,NA,C. PERFECTO ÁVILA
12006,1943,NA,C. ENRIQUE SANTAMARIA
12006,1945,NA,C. AGUSTÍN CUEVAS
12006,1947,NA,C. DAVID ARTEAGA
12006,1949,NA,C. EMILIO TRUJILLO
12006,1951,NA,C. RAFAEL BUSTAMANTE
12006,1953,NA,C. ÁLVARO RODRÍGUEZ HERNÁNDEZ
12006,1955,NA,C. JOSÉ MARÍA BRITO
12006,1957,NA,C. FELIX MÁRQUEZ GARCÍA
12006,1960,NA,C. FIDEL SANTANA BRITO
12006,1963,NA,C. JUAN BERMÚDEZ ADAN
12006,1966,NA,C. NAPOLEÓN LÓPEZ GÓMEZ
12006,1969,NA,C. SERAFÍN ARTEAGA
12006,1972,NA,C. MARÍN ROMÁN DELGADO
12006,1975,NA,C. JOSÉ GUADALUPE MIRANDA SÁNCHEZ
12006,1978,NA,C. FRANCISCO SALGADO SOTELO
12006,1981,NA,C. JOSÉ PAREDES JAIME
12006,1984,NA,C. OVIDIO ROMÁN CUEVAS
12006,1987,NA,C. EMILIO TRUJILLO VARELA
12006,1990,NA,C. FELICIANO MIRANDA SANTANA
12006,1993,PRI,C. FERMIN TRUJILLO MONTUFAR
12006,1996,PRD,C. EFRAIN PEÑA CAMACHO
12006,1999,PRD,C. JUVENTINO VARELA FIGUEROA
12006,2002,COALICIÓN,C. VICTORINO AVILA JIMENEZ
12006,2005,PRD,M.V.Z. FILIBERTO FIGUEROA SALGADO
12006,2009,PRI,C. MANUEL CUEVAS BAHENA
12006,2012,PRD,C. EFRAIN PEÑA DAMACIO
12006,2015,PNA,C. SALVADOR MARTINEZ VILLALOBOS
12006,2018,MC,C. DAVID MANJARREZ MIRANDA
12006,2021,PMC,C. DAVID MANJARREZ MIRANDA
12007,1972,NA,C. MIGUEL DÍAZ FLORES
12007,1975,NA,C. ANTONIO DÍAZ SALGADO
12007,1978,NA,C. FANY PORCAYO DE SALGADO
12007,1984,NA,C. LILIA MALDONADO RAMÍREZ
12007,1987,NA,C. EDUARDO PORCAYO ALBARRAN
12007,1993,PRI,PROFRA. CELIA SOTELO ARANDA
12007,1996,PRI,C. ALFREDO SALGADO FLORES
12007,1999,PRI,C. ERNESTO GONZALEZ HERNANDEZ
12007,2002,COALICIÓN,C. JOSE CALDERON CASTILLO
12007,2005,PRD,PROFR. NICANOR ADAME SERRANO
12007,2006,NA,C. NICANOR ADAME SERRANO
12007,2009,PRD,PROFR. FRANCISCO SANCHEZ BENITEZ
12007,2012,PRI,C. TAURINO VAZQUEZ VAZQUEZ
12007,2015,PRI,C. ADOLFO TORALES CATALAN
12007,2018,PRI,C. ADOLFO TORALES CATALAN
12007,2021,PRI,C. BULMARO TORRES BERRUM
12008,1919,NA,C. TIBURCIO MAZÓN
12008,1949,NA,C. FRANCISCO FIGUEROA GAYTÁN
12008,1951,NA,C. EVODIO CASTREJÓN SÁNCHEZ
12008,1953,NA,C. MARIANO ALCOCER SÁNCHEZ
12008,1955,NA,C. SERAFÍN SÁNCHEZ GODÍNEZ
12008,1957,NA,C. ATENODORO SÁNCHEZ GILES
12008,1960,NA,C. FABIÁN GILES REBOLLEDO
12008,1963,NA,C. MARIO SALGADO URIBE
12008,1966,NA,C. VICENTE MARBÁN SÁNCHEZ
12008,1969,NA,C. ONÉSIMO RAMÍREZ TORRES
12008,1972,NA,C. BRAULIO FIGUEROA GAYTÁN
12008,1975,NA,C. MARGARITA MARBÁN SÁNCHEZ
12008,1978,NA,C. HERMILA SÁNCHEZ DE MARBÁN
12008,1981,NA,C. LUIS SÁNCHEZ SORIANO
12008,1983,NA,C. MERDONIO TORRES FLORES
12008,1986,NA,C. LUIS SÁNCHEZ SORIANO
12008,1989,NA,C. LUCAS RAMÍREZ CELSO
12008,1993,PRI,C. ENRIQUE MARBAN SANCHEZ
12008,1996,PRI,C. EDMUNDO JAIME MARBAN QUIROZ
12008,1999,PRI,C. DIEGO NIEVES SORIANO
12008,2002,COALICIÓN,PROFR. MARCO ANTONIO ESPINOBARROS ABARCA
12008,2005,PRD,M.V.Z. NICOLAS DOMINGUEZ ARIZA
12008,2009,PRI,C. JULIO CESAR DIAZ CUENCA
12008,2012,PRI,C. ANDRES CANTORAN GONZALEZ
12008,2015,PRI,C. AMPARO ERENDIRA PUENTE GONZALEZ
12008,2018,PT,C. ANDRES GUEVARA CARDENAS
12008,2021,PES,C. JONATHAN MOISES ENSALDO MUÑOZ
12009,1919,NA,C. CANUTO VILLEGAS
12009,1939,NA,C. TEÓFILO VIVAR AVILA
12009,1943,NA,C. NARCISO ARIAS VIVAR
12009,1945,NA,C. DEMETRIO TORRALVA ARIAS
12009,1947,NA,C. TORIBIO M. PASTRANA
12009,1949,NA,C. NARCISI ARIAS VIVAR
12009,1951,NA,C. FERMÍN ARIAS VIVAR
12009,1953,NA,C. RAÚL VIVAR VILLEGAS
12009,1955,NA,C. EMILIANO ARIAS VIVAR
12009,1957,NA,C. ANTONIO DÍAZ CANO
12009,1960,NA,C. HIPÓLITO TORRES TORRALVA
12009,1963,NA,C. AGRIPINO COMONFORT FLORES
12009,1966,NA,C. JULIO ARIAS VIVAR
12009,1969,NA,C. GUADALUPE PASTRANA ARIAS
12009,1972,NA,C. RAÚL VIVAR VILLEGAS
12009,1975,NA,C. APOLINAR ARIAS RUÍZ
12009,1978,NA,C. ANTOLÍN LEYVA PASTRANA
12009,1981,NA,C. ISAÍAS VIVAR CANO
12009,1984,NA,C. BENITO VIVAR JUÁREZ
12009,1987,NA,C. MARCELINO COMONFORT ARIAS
12009,1990,NA,C. LUIS GALINDO VIVAR
12009,1993,PRI,C. SIMON VIVAR JUAREZ
12009,1996,PRI,C. JOEL COMONFORT ARIAS
12009,1999,NA,C. GERARDO COMONFORT ARIAS
12009,2002,COALICIÓN,PROFR. FRANCISCO GALINDO VIVAR
12009,2005,PRD,PROFR. JUAN COMONFORT MADRID
12009,2009,PRD,LIC. ISIDORO ANDRADE PASTRANA
12009,2012,PRI,C. JORGE LUIS ESPINOBARROS GALINDO
12009,2015,PMC,C. FELIPE VAZQUEZ NERI
12009,2018,MORENA,C. JAVIER HURTADO CATALAN
12009,2021,MORENA,C. CAMILO CANO GUZMAN
12010,1919,NA,C. BRAULIO RIVERA MÉNDEZ
12010,1951,NA,C. JACINTO FARIAS CERVANTES
12010,1957,NA,C. GERARDO RENDÓN ROMERO
12010,1961,NA,C. GONZALO LÓPEZ CONTRERAS
12010,1964,NA,C. J. TRINIDAD FERNÁNDEZ CONTRERAS
12010,1966,NA,C. CARPOFORO HERNÁNDEZ CONTRERAS
12010,1970,NA,C. PLUTARCO RAMÍREZ NAVEZ
12010,1972,NA,C. J. TRINIDAD HERNÁNDEZ CONTRERAS
12010,1975,NA,C. CUPERTINO CASARRUBIAS RIVERA
12010,1978,NA,C. JOEL CATALÁN TENORIO
12010,1981,NA,C. ALBERTO RIVERA GUERRERO
12010,1984,NA,C. FORTUNATO TORRES FLORES
12010,1987,NA,C. CUPERTINO TORRES CASARRUBIAS
12010,1990,NA,C. AARÓN TORRES CATALÁN
12010,1993,PRI,C. CARPOFORO HERNANDEZ CONTRERAS
12010,1996,PRI,C. RAUL MUÑOZ MARCELINO
12010,1999,PRI,C. DOMINGO SALGADO GARCIA
12010,2002,COALICIÓN,PROFR. RAUL AGUILAR ORTEGA
12010,2005,PRI,ING. JAVIER FELIX CANIZAL
12010,2009,PAN,C. JUAN PEREZ ROMERO
12010,2012,CPG,C. JUVENTINO FLORES SALGADO
12010,2015,PRD,C. MARCELINO RUIZ ESTEBAN
12010,2018,PRD,C. MARCELINO RUIZ ESTEBAN
12010,2021,PRD,C. LEONARDO MUÑOZ TAPIA
12011,1969,NA,C. LADISLAO SOTELO BELLO
12011,1972,NA,C. SILVESTRE HERNÁNDEZ FIERRO
12011,1975,NA,C. BERTOLIDO CABAÑAS OCAMPO
12011,1978,NA,C. ALFONSO VÁZQUEZ ROJA
12011,1981,NA,C. LADISLAO SOTELO BELLO
12011,1984,NA,C. JOSÉ LUIS RÍOS BARRIENTOS
12011,1987,NA,C. APOLINAR CASTRO SAMUDIO
12011,1993,PRD,C. MARIA DE LA LUZ NUÑEZ RAMOS
12011,1996,PRI,C. JAVIER GALEANA CADENA
12011,1999,PRI,C. ACACIO CASTRO SERRANO
12011,2002,COALICIÓN,C. GERMAN ADAME BAUTISTA
12011,2005,PRD,LIC. PEDRO BRITO GARCIA
12011,2006,NA,C. PEDRO BRITO GARCÍA
12011,2009,PRD,C. CARLOS ARMANDO BELLO GOMEZ
12011,2012,PRI,C. EDIBERTO TABAREZ CISNEROS
12011,2015,PRI,C. DAMASO PEREZ ORGANES
12011,2018,COAL.,C. YANELLY HERNANDEZ MARTINEZ
12011,2021,MORENA,M.C. CLARA ELIZABETH BELLO RIOS
12012,1940,NA,C. MOISÉS L. CHÁVEZ
12012,1944,NA,C. MARGARITO ORTIZ
12012,1947,NA,C. ESCOLAS RODRÍGUEZ
12012,1950,NA,C. JOSÉ CARRERA
12012,1954,NA,C. MELITON SALAS GONZÁLEZ
12012,1957,NA,C. LUIS CHÁVEZ LAS ROSAS
12012,1960,NA,C. AGUSTÍN SÁNCHEZ
12012,1964,NA,C. JESÚS GODOY MENA
12012,1967,NA,C. ORLANDO GARCÍA VILLANUEVA
12012,1970,NA,C. ALFONSO DELGADO CASARRUBIAS
12012,1973,NA,C. SERGIO ARANZA SALMERÓN
12012,1976,NA,C. DANIEL GUERRERO TORREBLANCA
12012,1977,NA,C. LEOBARDO VÁZQUEZ FIGUEROA
12012,1980,NA,C. MIGUEL FLORES FRAGOS
12012,1984,NA,C. ROGELIO HERNÁNDEZ CHÁVEZ
12012,1987,NA,C. ORLANDO MORALES APREZA
12012,1991,NA,C. VÍCTOR ORTIZ GARCÍA
12012,1993,PRI,C. JESUS BARRERA CRUZ
12012,1996,PRD,LIC. ODILON ROMERO GUTIERREZ
12012,1999,PRD,DR. FORTINO CABALLERO VILLALOBOS
12012,2002,COALICIÓN,PROFR. CUTBERTO QUIÑONEZ CASTRO
12012,2005,PRD,DR. HOMERO LORENZO RIOS
12012,2006,NA,C. HOMERO LORENZO RÍOS
12012,2009,PRI,C. ARMANDO GARCIA RENDON
12012,2012,PVEM,C. SEVERO CASTRO GODINEZ
12012,2015,PVEM,C. HORTENCIA ALDACO QUINTANA
12012,2018,CM,LIC. LONGINO JULIO HERNANDEZ CAMPOS
12012,2021,-,- - - -
12013,1919,NA,C. CAYETANO FRANCO
12013,1943,NA,C. MANUEL F. LÓPEZ
12013,1945,NA,C. ISAAC QUITERIO MOCTEZUMA
12013,1947,NA,C. GABRIEL ESTRADA HERRERA
12013,1951,NA,C. SEVERINO RODRÍGUEZ SOTO
12013,1955,NA,C. FAUSTINO LÓPEZ BAUTISTA
12013,1957,NA,C. JOSÉ CAMACHO ESPINOSA
12013,1961,NA,C. DAVID BAUTISTA PRIEGO
12013,1963,NA,C. SALOMÓN SUASTEGUI APRESA
12013,1966,NA,C. FILOGONIO JUSTO GRACIANO
12013,1969,NA,C. MARIO BAUTISTA CARMONA
12013,1972,NA,C. EMILIO RENDÓN RAMOS
12013,1975,NA,C. TARSICIO ESTRADA BAUTISTA
12013,1978,NA,C. LAURO JUSTO HERRERA
12013,1981,NA,C. TOMÁS EVARISTO ABUNDIS
12013,1984,NA,C. LAURO JUSTO HERRERA
12013,1987,NA,C. ROBERTO RODRÍGUEZ JUSTO
12013,1990,NA,C. SABDÍ BAUTISTA VARGAS
12013,1993,PRI,C. LAURO JUSTO HERRERA
12013,1994,NA,C. LAURO JUSTOS HERRERA
12013,1996,PRD,C.P. RAUL EVARISTO ABUNDIS
12013,1999,PRI,C. TOBIAS BAUTISTA MIRANDA
12013,2002,COALICIÓN,C. CONSUELO IVANCOVICHI MUÑOZ
12013,2005,PRI,C. JOSE EFREN LOPEZ CORTES
12013,2009,PRD,M.V.Z. OMAR JUSTO VARGAS
12013,2012,PRI,C. LUIS JUSTO BAUTISTA
12013,2015,PRD,C. LETICIA BAUTISTA VARGAS
12013,2018,MORENA,C. JOSE EFREN LOPEZ CORTES
12013,2021,PRI,C. LUIS JUSTO BAUTISTA
12014,1919,NA,C. JACINTO GÓMEZ HERNÁNDEZ
12014,1943,NA,C. MARCIAL RÍOS VALENCIA
12014,1945,NA,C. FEDERICO REBOLLEDO ROMERO
12014,1949,NA,C. JACINTO GÓMEZ HERNÁNDEZ
12014,1951,NA,C. ROSENDO DE LOS SANTOS SOLIS
12014,1953,NA,C. FRANCISCO HERNÁNDEZ DURAN
12014,1955,NA,C. JULIÁN RADILLA SERRANO
12014,1957,NA,C. CESAR GALEANA DEL RÍO
12014,1960,NA,C. FRANCISCO ESCALERA PIMENTEL
12014,1961,NA,C. SANTIAGO GARCÍA LUNA
12014,1963,NA,C. ROGELIO BARRIENTOS GALEANA
12014,1966,NA,C. J. ISABEL TORREBLANCA SOLIS
12014,1969,NA,C. FERNANDO FAJARDO LIUCH
12014,1972,NA,C. FIDEL GALEANA AGOTÓN
12014,1975,NA,C. OSCAR LUIS ARMIJO GALEANA
12014,1978,NA,C. ANTONIO DEL RÍO SERRANO
12014,1984,NA,C. MANFLED S. CAMERO NAVARRETE
12014,1987,NA,C. MIGUEL RÍOS DE LA CRUZ
12014,1990,NA,ING. ARTURO CABAÑAS FLORES
12014,1991,NA,C. ANTONIO DEL RÍO SERRANO
12014,1993,PRI,C. HIMMER RIVERA MAGDALENO
12014,1996,PRD,C. ESTRELLA MARINA DEL RIO RADILLA
12014,1999,PRI,C. FRANCISCO CISNEROS GARCIA
12014,2002,PRD,C. JAIME TORREBLANCA GARCIA
12014,2005,PRI,ING. ARTURO CABAÑAS FLORES
12014,2009,PRD,C. PEDRO SALIGAN SANTAMARIA
12014,2012,PRD,C. NICOLAS TORREBLANCA GARCIA
12014,2015,PRI,C. DEHYSSI SYMONA CORIA GALEANA
12014,2018,PVEM,C. JUAN CARLOS AGUILAR SANDOVAL
12014,2021,MORENA,C. GLAFIRA MERAZA PRUDENTE
12015,1957,NA,C. ISAAC URIBE REZA
12015,1960,NA,C. BENJAMÍN OCAMPO OCAMPO
12015,1963,NA,C. ANTONIO OCAMPO OCAMPO
12015,1966,NA,PROFR. ABEL OCAMPO ALQUISIRAS
12015,1969,NA,C. SANTIAGO ELIZALDE MENDOZA
12015,1972,NA,C. ANTONIO VELASCO OCAMPO
12015,1975,NA,PROFR. ANDRÉS URIBE OCAMPO
12015,1978,NA,C. MARTHA VELASCO OCAMPO
12015,1981,NA,C. PEDRO EZEQUIEL URIBE TRUJILLO
12015,1984,NA,C. EDUARDO CEPEDA AYALA
12015,1987,NA,DR. ARTURO URIBE MENDOZA
12015,1990,NA,LIC. HERMILO A. MEJÍA ESTRADA
12015,1993,PRI,C. MARTHA VELASCO OCAMPO
12015,1996,PRI,C. INOCENTE ABEL BOTELLO URIBE
12015,1999,PRD,C. HERMILO ABEL MEJIA ESTRADA
12015,2002,COALICIÓN,C. SALVADOR LANDA GARCIA
12015,2005,PRI,DR. SANTIAGO VELASCO ELIZALDE
12015,2009,PAN,LIC. GERARDO URIBE CASIMIRO
12015,2012,PT,C. ELIAS SALGADO SAMANO
12015,2015,PRI,C. BLANCA DELIA VELAZCO ELIZALDE
12015,2018,MORENA,C. ANA LILIA BOTELLO FIGUEROA
12015,2021,PT,C. RUBEN SALGADO ALEMAN
12016,1966,NA,C. RUBÉN CHÁVEZ LÓPEZ
12016,1969,NA,C. CRISTÓBAL SIERRA LÓPEZ
12016,1975,NA,C. CRISÓFORO FLORES TORRES
12016,1978,NA,C. ANGEL TORRES REYES
12016,1984,NA,C. LUCIO RAMÍREZ SOLANO VILLICANA
12016,1987,NA,C. TARSICIO DÍAZ GÓMEZ
12016,1993,PRD,C. MARIO SANCHEZ BASURTO
12016,1996,PRD,C. JUAN CORREA VILLANUEVA
12016,1999,PRD,C. AUDIFAZ FLORES VALDEZ
12016,2002,PRD,C. OMAR CORREA CABRERA
12016,2005,PRI,C. JOSE CORREA HUERTA
12016,2009,PRD,C. GILBERTO DORANTES BASURTO
12016,2012,PRD,C. EVERARDO BARRON RIOS
12016,2015,PVEM,C. FELIPE HEREDIA HERNANDEZ
12016,2018,MORENA,C. RAFAEL MARTINEZ RAMIREZ
12016,2021,MORENA,C. RAFAEL MARTINEZ RAMIREZ
12017,1972,NA,C. BERNARDO CRESPO TORRES
12017,1975,NA,C. JOSÉ BARCENAS MARTÍNEZ
12017,1978,NA,C. RUBÉN ROMÁN BARRERA
12017,1981,NA,C. GUSTAVO NÁJERA DÍAZ
12017,1984,NA,C. BERNARDO CRESPO TORRES
12017,1987,NA,C. CÁSTULO ALFREDO VARGAS
12017,1993,PRI,C. JOSE DANIEL ROMAN SALAZAR
12017,1996,PRD,C. JACOBO GUADARRAMA OCAMPO
12017,1999,NA,C. CESAR PEÑALOZA ESPINOZA
12017,2002,COALICIÓN,PROFR. ALCIBIADES RAMIREZ CHAVEZ
12017,2005,PRD,DR. JACOBO GUADARRAMA OCAMPO
12017,2009,PRI,DRA. TERESA DE JESUS MANJARREZ SEGURA
12017,2012,PRI,C. CESAR MIGUEL PEÑALOZA SANTANA
12017,2015,PRD,C. ERIK ULISES RAMIREZ CRESPO
12017,2018,PNA,C. CARLOS ALBERTO DUARTE BAHENA
12017,2021,MORENA,C. CARLOS ALBERTO DUARTE BAHENA
12018,1940,NA,C. EVERARDO GONZÁLEZ TEJADA
12018,1943,NA,C. FEDERICO CÉSPEDES
12018,1944,NA,C. PRISCO GONZÁLEZ
12018,1945,NA,C. ANTELMO VENTURA SILVA
12018,1946,NA,C. MAURO MORALES BARRETO
12018,1948,NA,C. NATALIO APARICIO
12018,1949,NA,C. JUVENCIO GONZÁLEZ SOTO
12018,1950,NA,C. JUSTINIANO DAMIÁN M.
12018,1951,NA,C. GILDARDO CLEMENTE VENTURA
12018,1952,NA,C. ADOLFO APARICIO SALINAS
12018,1953,NA,C. ISAÍAS PÉREZ DAMIÁN
12018,1954,NA,C. SINFOROSO MAYO
12018,1955,NA,C. VICTORIANO MEJÍA
12018,1956,NA,C. LEOPOLDO RÍOS SILVA
12018,1957,NA,DR. JESÚS GUTIÉRREZ TENORIO
12018,1958,NA,C. SEMPRONIANO SUASTEGUI DAMIÁN
12018,1959,NA,C. ERASTO MORALES BARRETO
12018,1961,NA,C. ALFONSO FIGUEROA GONZÁLEZ
12018,1962,NA,C. ADOLFO SANTOS MORALES
12018,1964,NA,C. RUFINO FIGUEROA OLIVA
12018,1965,NA,C. FRANCISCO VENTURA RODRÍGUEZ
12018,1969,NA,C. POMPEYO VENTURA ZAMBRANO
12018,1972,NA,C. ADOLFO GUERRERO GUTIÉRREZ
12018,1975,NA,C. FULMENCIO SILVA SUASTEGUI
12018,1978,NA,C. SANTACRUZ GONZÁLEZ CORTEZ
12018,1981,NA,ING. PABLO CÉSAR CLEMENTE TENORIO
12018,1984,NA,C. ARMANDO MORALES MEZA
12018,1987,NA,DR. ARTURO BIBIANO GUERRERO
12018,1990,NA,ING. PABLO CÉSAR CLEMENTE TENORIO
12018,1993,PRI,C. JOSE ARTURO BIBIANO GUERRERO
12018,1994,NA,DR. ARTURO BIBIANO GUERRERO
12018,1996,PRI,ING. PABLO CESAR CLEMENTE TENORIO
12018,1999,NA,C. LUIS JAVIER GONZÁLEZ GUERRERO
12018,2002,PRD,PROFR. OSCAR BONILLA PEREZ
12018,2005,PVEM,PROFR. GONZALO GALLARDO GARCIA
12018,2009,PRI,C. NAZARIO DAMIAN CESPEDES
12018,2012,CPG,C. SADOT BELLO GARCIA
12018,2015,PRI,C. NAZARIO DAMIAN CESPEDES
12018,2018,PRD,C. GUADALUPE GARCIA VILLALBA
12018,2021,PRD,C. GUADALUPE GARCIA VILLALVA
12019,1972,NA,C. PEDRO JIMÉNEZ CASTRO
12019,1975,NA,C. ANTONIO DOMÍNGUEZ Y ROSA
12019,1978,NA,C. GREGORIO DE JESÚS SÁNCHEZ
12019,1984,NA,C. PATRICIO ROSAS SÁNCHEZ
12019,1987,NA,C. WENCESLAO ABUNDIS CARRILLO
12019,1993,PRT,C. EDGARDO SANCHEZ HERNANDEZ
12019,1996,PRT,C. GETULIO RAMIREZ CHINO
12019,1999,PRD,C. MARIO RODRIGUEZ SANCHEZ
12019,2002,COALICIÓN,LIC. ELEAZAR MORALES RAMIREZ
12019,2005,PRI,C. SERGIO CENOBIO MORALES
12019,2009,CONVER.,C. RUBEN ESTRADA GUADALUPE
12019,2012,PRD,C. BERNARDO ROSAS LINARES
12019,2015,PT,C. GETULIO RAMIREZ CHINO
12019,2018,PAN,C. JULIAN CASTRO SANTOS
12019,2021,PAN,C. JULIAN CASTRO SANTOS
12020,1969,NA,C. PORFIRIO GONZÁLEZ GONZÁLEZ
12020,1972,NA,C. FULGENCIO VILLAMAR ROMANO
12020,1975,NA,C. MARCELO ESCOBEDO
12020,1978,NA,C. FLORENCIO SOSA MEZA
12020,1981,NA,C. SERGIO ESPINOZA NAVA
12020,1984,NA,C. ARMANDO GUZMÁN ALVARADO
12020,1987,NA,C. SAÚL AGUIRRE CELESTINO
12020,1993,PRI,C. DIEGO GUZMAN VERDIZ
12020,1996,PRI,C. SANTIAGO MEJIA GARCIA
12020,1999,PRI,C. MIGUEL REYES BELLO
12020,2002,PRD,PROFR. PANFILO SOLANO RODRIGUEZ
12020,2005,PRI,C. ENTERBIO REYES BELLO
12020,2009,PRI,C. JORGE AGUILAR VAZQUEZ
12020,2012,PRI,C. MANUEL AYALA VELAZQUEZ
12020,2015,PRI,C. FRANCISCO CAMPOS RAMIREZ
12020,2018,PRI,C. JORGE AGUILAR VAZQUEZ
12020,2021,PRI,C. ELEUTERIO REYES CALLEJA
12021,1972,NA,C. ÁNGEL SERRANO PÉREZ
12021,1975,NA,C. RENATO M. URSÚA BALLANES
12021,1978,NA,C. SILVINO CHAVELAS ZÚÑIGA
12021,1981,NA,C. ALVA ÁVILA DE LOS SANTOS
12021,1984,NA,C. PEDRO GÓMEZ MAGDALENO
12021,1987,NA,C. ÁLVARO GODOY VARGAS
12021,1989,NA,C. ANTONIO OLIVAR CAMPOS
12021,1993,PRI,C. JESUS HERRERA VELEZ
12021,1996,PRI,C. JOSE LUIS DE LA CRUZ RESENDIZ
12021,1999,PRI,ING. JULIO CESAR DIEGO GALEANA
12021,2002,PRD,C. RAFAEL ARIZA BIBIANO
12021,2005,PRI,LIC. ALBERTO DE LOS SANTOS DIAZ
12021,2009,COAL.,LIC. MERCED BALDOVINO DIEGO
12021,2012,PRI,C. RAMIRO AVILA MORALES
12021,2015,PRI,C. JAVIER ESCOBAR PARRA
12021,2018,MORENA,C. ALBERTO DE LOS SANTOS DIAZ
12021,2021,MORENA,C. OSSIEL PACHECHO SALAS
