uniqueid,year,incumbent_party_JL,incumbent_candidate_JL
12001,1993,PRI,ROGELIO DE LA O ALMAZAN
12001,1994,PRI,ROGELIO DE LA O ALMAZAN
12001,1995,PRI,ROGELIO DE LA O ALMAZAN
12001,1996,PRI,ROGELIO DE LA O ALMAZAN
12001,1997,PRI,JUAN SALGADO TENORIO
12001,1998,PRI,JUAN SALGADO TENORIO
12001,1999,PRI,JUAN SALGADO TENORIO
12001,2000,PRD,CARLOS ZEFERINO TORREBLANCA GALINDO
12001,2001,PRD,CARLOS ZEFERINO TORREBLANCA GALINDO
12001,2002,PRD,CARLOS ZEFERINO TORREBLANCA GALINDO
12001,2003,PRD,ALBERTO LOPEZ ROSAS
12001,2004,PRD,ALBERTO LOPEZ ROSAS
12001,2005,PRD,ALBERTO LOPEZ ROSAS
12001,2006,PRD,J FELIX SALGADO MACEDONIO
12001,2007,PRD,J FELIX SALGADO MACEDONIO
12001,2008,PRD,J FELIX SALGADO MACEDONIO
12001,2009,PRI,VERONICA ESCOBAR ROMO
12001,2010,PRI,VERONICA ESCOBAR ROMO
12001,2011,PRI,VERONICA ESCOBAR ROMO
12001,2012,PRI,VERONICA ESCOBAR ROMO
12001,2013,GNU,LUIS WALTON ABURTO
12001,2014,GNU,LUIS WALTON ABURTO
12001,2015,GNU,LUIS WALTON ABURTO
12001,2016,COAL,JESUS EVODIO VELAZQUEZ AGUIRRE
12001,2017,COAL,JESUS EVODIO VELAZQUEZ AGUIRRE
12001,2018,COAL,JESUS EVODIO VELAZQUEZ AGUIRRE
12001,2019,MORENA,ADELA ROMAN OCAMPO
12001,2020,MORENA,ADELA ROMAN OCAMPO
12001,2021,MORENA,ADELA ROMAN OCAMPO
12001,2022,MORENA,ABELINA LOPEZ RODRIGUEZ
12001,2023,MORENA,ABELINA LOPEZ RODRIGUEZ
12001,2024,MORENA,ABELINA LOPEZ RODRIGUEZ
12002,1993,PRI,FLORENCIO CASARRUBIAS CASARRUBIAS
