id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,cabecera,clave_circunscripcion,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PRD,PT,PVEM,PC,PAY,PANAL,PRI-PVEM,No Registrados,Nulos,Total
31,16/05/2010,11,Regidores,31,7,1,C,Contigua,0,VII,,50,MERIDA,723,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,609,180,149,0,2,0,2,0,3,0,0,12,348
31,16/05/2010,11,Regidores,31,7,1,B,Basica,0,VII,,50,MERIDA,685,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,610,159,140,1,6,1,3,3,11,1,0,14,339
31,16/05/2010,11,Regidores,31,7,1,C,Contigua,0,VII,,50,MERIDA,685,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,610,134,154,0,5,1,2,0,4,2,0,10,312
31,16/05/2010,11,Regidores,31,7,1,B,Basica,0,VII,,50,MERIDA,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,611,136,162,1,3,5,4,0,2,1,0,13,327
31,16/05/2010,11,Regidores,31,7,1,C,Contigua,0,VII,,50,MERIDA,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,611,129,156,4,2,4,1,0,0,2,0,8,306
31,16/05/2010,11,Regidores,31,7,2,C,Contigua,0,VII,,50,MERIDA,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,611,111,136,2,1,2,1,1,0,0,0,8,262
31,16/05/2010,11,Regidores,31,7,3,C,Contigua,0,VII,,50,MERIDA,740,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,611,140,194,2,3,4,1,0,2,0,0,0,346
31,16/05/2010,11,Regidores,31,7,4,C,Contigua,0,VII,,50,MERIDA,740,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,611,124,160,3,4,1,0,0,0,2,0,8,302
31,16/05/2010,11,Regidores,31,2,1,B,Basica,0,II,,50,MERIDA,500,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,612,108,133,2,7,4,2,0,1,1,0,6,264
31,16/05/2010,11,Regidores,31,2,1,C,Contigua,0,II,,50,MERIDA,501,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,612,103,129,2,3,3,2,0,4,0,0,3,249
31,16/05/2010,11,Regidores,31,2,2,C,Contigua,0,II,,50,MERIDA,501,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,612,106,136,1,2,3,1,0,5,1,0,8,263
31,16/05/2010,11,Regidores,31,2,1,B,Basica,0,II,,50,MERIDA,559,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,613,79,165,1,6,1,1,0,0,0,0,0,253
31,16/05/2010,11,Regidores,31,2,1,C,Contigua,0,II,,50,MERIDA,560,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,613,90,149,0,2,1,0,0,5,2,0,13,262
31,16/05/2010,11,Regidores,31,2,1,B,Basica,0,II,,50,MERIDA,688,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,614,134,161,2,7,1,1,0,4,2,0,16,328
31,16/05/2010,11,Regidores,31,2,1,C,Contigua,0,II,,50,MERIDA,688,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,614,135,213,4,3,1,1,0,1,0,0,11,369
31,16/05/2010,11,Regidores,31,2,1,B,Basica,0,II,,50,MERIDA,621,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,615,152,170,7,3,1,2,0,1,0,0,0,336
31,16/05/2010,11,Regidores,31,2,1,C,Contigua,0,II,,50,MERIDA,621,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,615,124,171,3,7,1,0,0,2,0,0,14,322
31,16/05/2010,11,Regidores,31,2,1,B,Basica,0,II,,50,MERIDA,588,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,616,171,142,5,1,5,2,0,2,0,1,13,342
31,16/05/2010,11,Regidores,31,2,1,C,Contigua,0,II,,50,MERIDA,589,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,616,160,166,1,3,0,2,0,4,0,0,,336
31,16/05/2010,11,Regidores,31,7,1,B,Basica,0,VII,,50,MERIDA,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,617,158,188,0,4,3,1,0,1,3,0,13,371
31,16/05/2010,11,Regidores,31,7,1,B,Basica,0,VII,,50,MERIDA,597,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,618,142,170,3,3,5,4,0,2,0,0,7,336
31,16/05/2010,11,Regidores,31,7,1,C,Contigua,0,VII,,50,MERIDA,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,618,131,189,1,7,1,1,0,3,0,0,0,333
31,16/05/2010,11,Regidores,31,7,1,B,Basica,0,VII,,50,MERIDA,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,619,120,187,1,2,0,1,2,6,2,0,7,328
31,16/05/2010,11,Regidores,31,7,1,C,Contigua,0,VII,,50,MERIDA,608,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,619,103,209,0,2,0,2,1,6,5,0,,328
31,16/05/2010,11,Regidores,31,7,1,B,Basica,0,VII,,50,MERIDA,592,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,620,103,144,1,0,2,1,0,0,0,0,7,258
