uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
18018,1979,NA,C. CÉSAR AVILA HERNÁNDEZ
18018,1982,NA,C. JOSÉ SANABRIA CRUZ
18018,1985,NA,C. ADALBERTO PEÑA MALDONADO
18018,1987,NA,C. RAFAEL MARTÍNEZ CORONA
18018,1990,NA,C. ARMANDO LARES RAFAEL
18018,1993,PRI,LIC. LUIS EDUARDO CASTILLO TIRADO
18018,1996,PRI,C. GUSTAVO VAZQUEZ AVIÑA
18018,1999,COALICIÓN,C. EDUARDO VALENZUELA ALBA
18018,2002,PRI,LIC. JORGE ALBERTO IÑIGUEZ VELAZQUEZ
18018,2005,APN2005,C. EDUARDO VALENZUELA ALBA
18018,2008,XENQTQ,C. OSCAR ZERMEÑO BARRAGAN
18018,2011,NNU,C. ISAIAS HERNANDEZ SANCHEZ
18018,2014,PBDNAY,C. SALVADOR SALDAÑA BARRERA
18018,2017,CJXT,C. JOSE OCTAVIO OLAGUE AVENA
18018,2021,PMC,C. JOSÉ LUIS  TOVAR RUVALCABA
18019,1930,NA,C. BRAULIO ARELLANO
18019,1933,NA,C. EUSTACIO GUTIÉRREZ RENTERÍA
18019,1939,NA,C. JUAN AYÓN B.
18019,1942,NA,C. BARTOLO FLORES JIMÉNEZ
18019,1945,NA,C. MANUEL FLORES
18019,1948,NA,C. NIEVES MUÑOZ
18019,1951,NA,C. EUSTACIO GUTIÉRREZ RENTERÍA
18019,1954,NA,C. MAXIMILIANO HERRERA M.
18019,1957,NA,C. JOSÉ ROBLES ARELLANOS
18019,1960,NA,C. ROMUALDO H. BERÚMEN
18019,1963,NA,C. JOSÉ HERNÁNDEZ BAÑUELOS
18019,1966,NA,C. BASILIO SALINAS PAREDES
18019,1969,NA,C. ANTONIO LOZANO ARELLANO
18019,1972,NA,C. RIGOBERTO RÍOS JARA
18019,1975,NA,C. ENRIQUE MONTOYA ULTRERAS
18019,1978,NA,C. MIGUEL SALAS LUNA
18019,1981,NA,C. MIGUEL DE LA PEÑA HARO
18019,1984,NA,C. JOSÉ MARÍA ARELLANO VALENZUELA
18019,1987,NA,C. IGNACIO SANTOS CORTÉS
18019,1990,NA,C. YOLANDA DEL REAL UREÑA
18019,1993,PRI,DR. JOSE MARIA ARELLANO VALENZUELA
18019,1996,PRI,C. FELIPE HARO FREGOSO
18019,1999,PRI,M.V.Z. ENRIQUE DEL REAL BUGARIN
18019,2002,PAN,PROFR. J. JESUS MONTOYA TORIBIO
18019,2005,PAN,C. IVIDELIZA REYES HERNANDEZ
18019,2008,XENQTQ,C. MARCOS FLORES MEDINA
18019,2011,PAN,C. EMELIA VILLAGRANA LOPEZ
18019,2014,PBDNAY,C. YAHIR DE JESUS PAREDES CASTAÑEDA
18019,2017,PMC,C. IGNACIO FLORES MEDINA
18019,2022,COAL.,C. REYNA LUCIA DE HARO DE LA CRUZ
18020,1990,NA,C. CRESCENCIO FLORES ALVARADO
18020,1993,PRI,C. CARLOS VALDEZ RIVERA
18020,1996,PRI,C. JUAN RAMON CERVANTES GOMEZ
18020,1999,PRI,ING. LUIS CARLOS TAPIA PEREZ
18020,2002,PRI,C.P. HECTOR MIGUEL PANIAGUA SALAZAR
18020,2005,PRI,C. JAIME ALONSO CUEVAS TELLO
18020,2008,XENQTQ,C. HECTOR MIGUEL PANIAGUA SALAZAR
18020,2011,PRI,C. RAFAEL CERVANTES PADILLA
18020,2014,PBDNAY,C. JOSE GOMEZ PEREZ
18020,2017,CJXT,C. JAIME ALONSO CUEVAS TELLO
18020,2021,COAL.,C.  MIRTHA ILIAN VILLALVAZO  AMAYA
