id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,cabecera,clave_circunscripcion,id_municipio,nombre_municipio,lista nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI-PVEM,PRD-ADC,PT-PC,Coalicion,NULOS,TOTAL
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,594,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,170,77,146,135,0,0,9,367
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,425,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,172,35,123,82,0,0,7,247
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,455,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,179,48,99,85,0,0,7,239
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,421,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,180,76,97,49,0,0,0,222
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,590,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,182,32,124,58,0,0,0,214
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,ARMERIA,,1,ARMERIA,590,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,182,37,101,74,0,0,8,220
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,ARMERIA,,1,ARMERIA,408,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,183,71,62,55,0,0,9,197
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,662,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,257,192,49,8,6,0,512
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,COLIMA,,2,COLIMA,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,270,163,40,3,7,4,487
6,2/7/2006,12,Ayuntamientos,6,0,3,C,Contigua,0,COLIMA,,2,COLIMA,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,266,177,43,3,8,5,502
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,468,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,155,129,19,10,10,5,328
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,511,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,190,162,21,1,4,7,385
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,610,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,302,135,27,2,0,3,469
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,577,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,19,178,199,40,5,0,2,424
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,440,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,22,127,103,22,11,3,4,270
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,579,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,31,209,157,22,3,0,6,397
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,579,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,31,174,195,18,5,2,5,399
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,COLIMA,,2,COLIMA,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,33,170,172,29,6,0,3,380
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,659,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,35,190,190,41,9,2,9,441
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MINATITLAN,,8,MINATITLAN,130,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,274,20,49,2,4,0,3,78
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,84,56,226,11,3,0,20,316
6,2/7/2006,12,Ayuntamientos,6,0,3,C,Contigua,0,MANZANILLO,,7,MANZANILLO,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,236,189,175,34,2,4,14,418
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,700,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,237,175,151,23,3,1,9,362
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,466,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,239,120,131,17,4,2,1,275
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,508,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,243,110,156,24,2,0,7,299
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,626,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,245,181,137,16,5,1,5,345
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,621,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,246,210,148,16,0,2,3,379
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,250,195,185,38,11,5,4,438
6,2/7/2006,12,Ayuntamientos,6,0,3,C,Contigua,0,MANZANILLO,,7,MANZANILLO,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,251,176,206,29,8,4,6,429
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,367,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,255,114,91,23,3,4,1,236
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,505,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,261,141,114,28,4,1,8,296
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,267,175,137,22,5,1,6,346
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,412,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,89,60,133,6,3,0,6,208
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COMALA,,3,COMALA,532,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,92,179,140,28,35,0,3,385
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COMALA,,3,COMALA,541,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,100,184,133,24,3,0,8,352
6,2/7/2006,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,COMALA,,3,COMALA,59,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,101,27,19,5,0,0,2,53
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COQUIMATLAN,,4,COQUIMATLAN,742,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,107,175,216,28,37,0,12,468
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COQUIMATLAN,,4,COQUIMATLAN,527,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,111,115,176,14,24,0,5,334
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COQUIMATLAN,,4,COQUIMATLAN,411,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,119,33,149,13,20,0,8,223
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,CUAUHTEMOC,,5,CUAUHTEMOC,491,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,121,44,57,23,180,2,27,333
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,CUAUHTEMOC,,5,CUAUHTEMOC,502,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,122,70,84,23,122,2,11,312
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,CUAUHTEMOC,,5,CUAUHTEMOC,556,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,130,85,115,27,120,3,7,357
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,638,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,277,120,174,23,6,0,13,336
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,646,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,279,137,164,36,4,0,10,351
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,535,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,281,145,171,15,3,0,8,342
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,535,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,281,176,147,16,2,0,3,344
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,TECOMAN,,9,TECOMAN,670,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,283,169,154,22,4,0,10,359
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,457,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,284,119,104,19,3,0,3,248
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,458,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,296,82,152,25,8,0,6,273
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,455,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,300,111,166,15,1,0,5,298
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,733,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,312,150,194,40,9,0,7,400
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,546,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,314,142,148,15,4,0,7,316
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,695,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,321,147,193,51,5,0,6,402
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,536,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,324,132,159,21,1,0,8,321
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,205,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,331,37,61,4,1,0,7,110
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,334,138,119,43,6,0,13,319
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,334,140,125,42,1,0,13,321
6,2/7/2006,12,Ayuntamientos,6,0,3,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,659,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,138,152,178,29,29,0,12,400
6,2/7/2006,12,Ayuntamientos,6,0,4,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,659,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,138,154,178,35,20,0,12,399
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,626,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,140,188,134,29,55,0,7,413
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,627,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,140,165,160,16,43,0,4,388
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,449,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,141,171,102,22,31,0,0,326
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,743,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,145,190,227,34,45,0,8,504
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,731,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,147,214,155,29,53,0,4,455
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,148,179,138,20,75,0,4,416
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,627,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,150,167,103,25,45,0,14,354
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,153,128,106,29,98,0,8,369
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,711,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,155,190,179,18,52,0,8,447
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,545,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,157,150,118,26,63,0,2,359
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,700,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,159,182,187,36,25,0,4,434
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,678,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,161,160,145,45,64,0,2,416
6,2/7/2006,12,Ayuntamientos,6,0,3,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,679,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,161,182,147,38,71,0,8,446
6,2/7/2006,12,Ayuntamientos,6,0,5,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,704,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,163,196,159,58,52,0,4,469
6,2/7/2006,12,Ayuntamientos,6,0,6,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,704,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,163,208,169,36,48,0,2,463
6,2/7/2006,12,Ayuntamientos,6,0,2,E,Extraordinaria,2,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,727,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,163,209,175,33,53,0,2,472
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,CUAUHTEMOC,,5,CUAUHTEMOC,453,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,135,85,103,44,29,1,7,269
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,CUAUHTEMOC,,5,CUAUHTEMOC,466,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,137,72,65,40,88,3,9,277
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,605,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,165,159,164,28,68,0,6,425
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,212,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,169,71,62,5,8,0,3,149
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,656,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,47,215,209,40,4,2,11,481
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,695,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,54,215,191,31,8,3,5,453
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,584,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,65,164,152,34,5,6,6,367
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,628,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,66,185,191,31,10,7,9,433
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,606,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,167,203,29,14,3,9,425
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,153,215,28,8,3,5,412
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,591,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,69,196,123,21,11,4,4,359
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,705,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,73,205,197,35,6,3,4,450
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,74,199,165,36,15,2,19,436
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,499,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,75,146,114,34,4,3,5,306
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,CUAUHTEMOC,,5,CUAUHTEMOC,467,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,137,46,66,22,83,1,13,231
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,IXTLAHUACAN,,6,IXTLAHUACAN,554,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,191,38,132,27,176,0,28,401
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,IXTLAHUACAN,,6,IXTLAHUACAN,612,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,195,21,81,64,103,0,26,295
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,728,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,204,209,139,40,8,2,11,409
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,714,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,207,217,220,23,12,0,5,477
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,750,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,209,190,199,21,1,3,9,423
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,678,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,214,219,183,23,6,6,5,442
6,2/7/2006,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,MANZANILLO,,7,MANZANILLO,109,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,223,48,19,1,2,1,0,71
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,511,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,230,142,127,21,4,1,7,302
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,511,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,230,130,160,15,6,0,9,320
6,2/7/2006,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,MANZANILLO,,7,MANZANILLO,218,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,232,40,75,8,6,0,3,132
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,385,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,233,110,122,12,3,2,4,253
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,667,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,175,93,216,114,0,0,5,428
6,2/7/2006,12,Ayuntamientos,6,0,2,C,Contigua,0,COLIMA,,2,COLIMA,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,185,128,40,3,1,7,364
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,234,189,31,1,6,1,462
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,610,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,248,161,28,3,2,2,444
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,552,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,18,175,151,28,4,2,5,365
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,643,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,21,235,184,38,7,3,2,469
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,590,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,23,162,150,20,10,4,13,359
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,534,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,26,141,160,37,7,2,3,350
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,438,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,29,144,122,28,2,4,4,304
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MINATITLAN,,8,MINATITLAN,550,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,271,69,173,19,65,0,11,337
6,2/7/2006,12,Ayuntamientos,6,0,1,B,Basica,0,MINATITLAN,,8,MINATITLAN,472,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,272,80,124,12,51,0,7,274
6,2/7/2006,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,MINATITLAN,,8,MINATITLAN,80,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,276,22,42,0,1,0,0,65
6,2/7/2006,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,578,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,79,166,193,30,6,0,5,400
6,2/7/2006,12,Ayuntamientos,6,0,3,E,Extraordinaria,0,COLIMA,,2,COLIMA,270,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,85,65,84,2,0,1,9,161
