uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
14001,1992,PAN,JOSE GUADALUPE RAMIREZ CAMARENA,PRI,,0.0648097077
14001,1995,PAN,MIGUEL VAZQUEZ MARTINEZ,PRI,,0.1604414261
14001,1997,PAN,JOSE GUADALUPE RAMIREZ CAMARENA,PRI,,0.016262807
14001,2000,PRI,EZEQUIEL GONZALEZ JIMENEZ,PAN,,0.0306702573
14001,2003,PRI,ROBERTO DE LA TORRE ANAYA,PAN,,0.0658351752
14001,2006,PAN,MARTIN HERNANDEZ GUERRERO,PRI,,0.2921035169
14001,2009,PAN,HECTOR MANUEL CAMACHO HERNANDEZ,PVEM,,0.0084767206
14001,2012,PRI_PVEM,ARTURO HERNANDEZ CARBAJAL,PAN,RAFAEL LUJANO GARCIA,0.2200153627
14001,2015,PAN,ANTONIO CRUZ DE LA TORRE RUVALCABA,PRI_PVEM,,0.0910848306
14001,2018,PAN_PRD_MC,MARCO TULIO MOYA DIAZ,PVEM,JORGE ARMANDO ROBLEDO MARTINEZ,0.2656993616
14002,1992,PRI,JOSE ORTIZ BORRAYO,PAN,,0.1810438565
14002,1995,PRI,FELIPE DE JESUS LOPEZ,PAN,,0.2147954743
14002,1997,PVEM,MIGUEL ANGEL CARRASCO,PRI,,0.0169185966
14002,2000,PRI,MARTIN DAVALOS GOMEZ,PAN,,0.1159783613
14002,2003,PRI,REMIGIO GARCIA VILLEGAS,PT,,0.0305098354
14002,2006,PRD_PT,LUIS CARRILLO BUENO,PRI,,0.169452182
14002,2009,PAN,EDGAR SANTIAGO AVIÑA MEJIA,PRI_PNA,,0.0065735415
14002,2012,PRI_PVEM,EMETERIO CORONA VAZQUEZ,PAN,,0.0058702944
14002,2015,MC,GERARDO UVALDO OCHOA ALVARADO,PRI,,0.0833800187
14002,2018,MC,GERARDO UVALDO OCHOA ALVARADO,PRD,ANEL JUDITH LOPEZ AGUILAR,0.0563150377
14003,1992,PRI,ARTURO MEDRANO SOLTERO,PAN,,0.8937926085
14003,1995,PRI,GERARDO MAURICIO GUIZAR MACIAS,PAN,,0.2340625419
14003,1997,PRD,GERARDO LEDEZMA OLMOS,PRI,,0.109186932
14003,2000,PRD,RODOLFO ENCISO BENITEZ,PRI,,0.1232436294
14003,2003,PVEM,LUIS GUILLERMO MEDRANO,PRI,,0.0186268657
14003,2006,PVEM,MIGUEL ANGEL BAYARDO TIZNADO,PAN,,0.0177588535
14003,2009,PRD,JOSE FRANCISCO MORA OAXACA,PRI_PNA,,0.067641844
14003,2012,PRI_PVEM,GERARDO MAURICIO GUIZAR MACIAS,PT_MC,,0.0385844188
14003,2015,PRI,VICTOR EDUARDO CASTAÑEDA LUQUIN,MC,,0.0873149394
14003,2018,PAN_PRD_MC,JOSE MANUEL MEDRANO BARBA,PRI,VICTOR EDUARDO CASTAÑEDA LUQUIN,0.0581404725
14004,1992,PRI,MARIA DEL SOCORRO BARRAGAN CHAVEZ,PFCRN,,0.0749043193
14004,1995,PAN,LUIS FRANCO LLAMAS,PRI,,0.0512585812
14004,1997,PRI,RIGOBERTO MUÑOZ RODRIGUEZ,PAN,,0.0031376065
14004,2000,PAN,LUIS FRANCISCO LLAMAS,PRI,,0.0505709625
14004,2003,PAN,JESUS GONZALEZ GUAJARDO,PRI,,0.0339270568
14004,2006,PRI,ENRIQUE ROJAS DIAZ,PAN,,0.1708154506
14004,2009,PRI_PNA,EFRAIN RAMIREZ GONZALEZ,PAN,,0.2630937881
14004,2012,PRI_PVEM,ENRIQUE ROJAS DIAZ,PAN,,0.1896113331
14004,2015,PRI,CESAR AUGUSTO ANAYA VALENZUELA,PAN,,0.1682173428
14004,2018,PAN_PRD_MC,LUZ ELVIRA DURAN VALENZUELA,PRI,IRMA FIGUEROA SANDOVAL,0.1311994372
14005,1992,PRI,ZENON VARGAS GUTIERREZ,PPS,,0.4925224327
14005,1995,PRI,BENJAMIN ALDANA GONZALEZ,PAN,,0.5079704973
14005,1997,PRI,RAUL ANDRES ONTIVEROS BAHNSEN,PAN,,0.2961469534
14005,2000,PRI,BENJAMIN ALDANA GONZALEZ,PAN,,0.1354013834
14005,2003,PAN,JOEL RODRIGUEZ SALDIVAR,PRI,,0.0702630063
14005,2006,PRI,RUBEN NUÑEZ YERA,PAN,,0.0813855726
14005,2009,PRI_PNA,EUTIMIO PEREZ OCAMPO,PRD,,0.0041463053
14005,2012,PRI_PVEM,JAIME VILLALOBOS RIVERA,PRD,,0.0224959829
14005,2015,PAN_PRD,DAVID CALDERON GONZALEZ,PRI,,0.0791236394
14005,2018,PNA,GILDARDO PARTIDA MELENDREZ,PRI,JOSE RAUL ANDRES ONTIVEROS BAHNSEN,0.0493645485
14006,1992,PRI,ROBERTO RUBIO ZARATE,PAN,,0.5073271256
14006,1995,PAN,RAMON AHUMADA MEZA,PRI,,0.2281544256
14006,1997,PRI,MARCO ANTONIO PEREZ HERNANDEZ,PAN,,0.0324147677
14006,2000,PAN,JESUS GUERRERO HERNANDEZ,PRI,,0.0421146953
14006,2003,PVEM,RUBEN ARMANDO SALAZAR PRADO,PRI,,0.0523560209
14006,2006,PAN,GILBERTO AREVALO AHUMADA,PRI,,0.0102638669
14006,2009,PRI_PNA,SALVADOR SIGALA QUINTERO,PAN,,0.0667633084
14006,2012,PAN,MARGARITO PACHECO OLIVA,PRI_PVEM,,0.0263692433
14006,2015,PRI_PVEM,MARCO ANTONIO CASTRO ROSAS,MC,,0.0953190043
